reward_terms/stance_time,reward_terms/action_rate,curriculum/ctrl_drop_prob,reward_terms/stop,curriculum/stance_ratio,reward_terms/phase_contact,reward_terms/stance,reward_terms/torque,reward_terms/upright,reward_terms/clearance,reward_terms/ang_xy,reward_terms/hip_roll,reward_terms/vz,curriculum/ctrl_jitter_ms,time/iterations,curriculum/eff_scale,reward_terms/angmom,reward_terms/coef_rate,reward_terms/overrun,reward_terms/lat_vel,rollout/ep_rew_mean,time/total_timesteps,reward_terms/residual,reward_terms/energy,reward_terms/foot_ahead,reward_terms/air_time,reward_terms/motor_vel,time/fps,time/time_elapsed,reward_terms/assist_pen,curriculum/sprint_dist_m,reward_terms/time,reward_terms/alive,reward_terms/height,reward_terms/fwd_speed,reward_terms/foot_slip,reward_terms/residual_rate,curriculum/ent_coef,rollout/ep_len_mean,reward_terms/step_rate,train/entropy_loss,train/explained_variance,train/loss,train/clip_fraction,train/value_loss,train/n_updates,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/approx_kl,train/std
-0.011249539085030038,-0.026055129595155477,0.0,0.0,0.606864512,-0.18403098960581887,-0.038531442979380694,-0.04561980345605397,-0.21322129566882295,0.04665859871596721,-0.23283572284307763,-0.029503500252779973,-0.27192973644839014,0.0,2443,0.1875456,-0.13855338218462213,-0.09978552304814366,0.0,-4.422346575976982e-08,-103.28789339000001,45029376,-0.11077642971934837,-0.004215270929341908,0.0,0.0,-0.0006781255413893315,4235,10632,0.0,53.13184,-0.5,0.0,-0.07250123013509166,1.2321731606614783,-0.3116183915787192,0.0,0.01,259.37,0.0,-19.863655471801756,0.9993657469749451,-0.16566210985183716,0.15531005859375,0.12774596437811853,22685,0.2,0.000277494528,-0.010085069335764274,0.015717959,1.0005697011947632
-0.011146864805292958,-0.026217576365498815,0.0,0.0,0.606846848,-0.18171020689721568,-0.04029227095631963,-0.04503075807565281,-0.21553717131762185,0.04707012269993013,-0.23046967104885002,-0.029678594205649597,-0.27130866600009235,0.0,2444,0.1876224,-0.14035474121631517,-0.10307809656904335,0.0,-4.568579463029807e-08,-103.31849197000001,45047808,-0.11058191342364239,-0.004145684097424874,0.0,0.0,-0.0006645642197337952,4235,10636,0.0,53.14336,-0.5,0.0,-0.07249598538088654,1.2279602161350422,-0.31026427859898914,0.0,0.01,258.83,0.0,-19.8641658782959,0.9995686411857605,-0.1852015256881714,0.1583740234375,0.08277458995580673,22689,0.2,0.000277485312,-0.011462782323360444,0.015688147,1.001015305519104
-0.010489993803073756,-0.02645949508958425,0.0,0.0,0.606829184,-0.18106799748647603,-0.03908553334798835,-0.04664570572620869,-0.21515397960300275,0.047763828303434,-0.23633909425279948,-0.030334250004185635,-0.2684927673183417,0.0,2445,0.1876992,-0.14073331164755876,-0.10030360018407844,0.0,-4.711230115511762e-08,-103.25565079,45066240,-0.11058708642748846,-0.004277580507375603,0.0,3.5807251050654384e-05,-0.0006887152724275141,4235,10641,0.0,53.154880000000006,-0.5,0.0,-0.07175076175521916,1.2122928796395835,-0.3272485987718991,0.0,0.01,257.67,0.0,-19.86272563934326,0.9995113015174866,-0.18206875026226044,0.16439208984375,0.08924692049622536,22693,0.2,0.000277476096,-0.010444769996684044,0.016458064,1.0006823539733887
-0.01071677232782046,-0.02633175740427152,0.0,0.0,0.60681152,-0.18130804418021854,-0.0413648003742277,-0.04565460018071649,-0.21448419786769912,0.048722221637652136,-0.23558711688370618,-0.030491539229349204,-0.26777447220371325,0.0,2446,0.187776,-0.14276579037722065,-0.10244815337304793,0.0,-4.6212394373197175e-08,-103.05932270999998,45084672,-0.11052580064204581,-0.004207629820889991,0.0,0.0,-0.0006767440447793113,4235,10645,0.0,53.166399999999996,-0.5,0.0,-0.07129453256889508,1.2250630110611411,-0.3202644540465401,0.0,0.01,256.93,0.0,-19.85905542373657,0.9991174340248108,-0.1544911116361618,0.1555419921875,0.16532398462295533,22697,0.2,0.00027746688,-0.00838169762864709,0.015375445,1.0002641677856445
-0.010414581640765795,-0.026649890366277514,0.0,0.0,0.606793856,-0.1811901057855871,-0.03914671179620089,-0.04533139383519694,-0.21492853459197808,0.048953411495688735,-0.23501898609255084,-0.02985744437473275,-0.2668129148300798,0.0,2447,0.1878528,-0.14102851986805098,-0.10016907724412386,0.0,-4.739305202625541e-08,-102.8377642,45103104,-0.11057253912663215,-0.004193393610295951,0.0,0.0,-0.0006773588614355853,4235,10649,0.0,53.17792,-0.5,0.0,-0.07106709489033919,1.2079775608095085,-0.3280195242543509,0.0,0.01,257.35,0.0,-19.861694622039796,0.999610960483551,-0.19096112251281738,0.175439453125,0.08191827796399594,22701,0.2,0.000277457664,-0.012986197660211474,0.020495376,1.0007737874984741
-0.011188911414744021,-0.02658424536456979,0.0,0.0,0.606776192,-0.18590525034826635,-0.03987036567132865,-0.04582746231181082,-0.223604645284236,0.04817690809056299,-0.2377135917830553,-0.03024249835543525,-0.27105412009569396,0.0,2448,0.1879296,-0.14083446331710714,-0.10350681406226755,0.0,-4.84588171433274e-08,-103.16047295999999,45121536,-0.1105857090444571,-0.004255053029461915,0.0,2.7126700539762776e-05,-0.0006871495544091526,4235,10654,0.0,53.189440000000005,-0.5,0.0,-0.07267360905249479,1.2126299460980823,-0.33331657762551054,0.0,0.01,257.81,0.0,-19.855799865722656,0.9997785091400146,-0.2056635618209839,0.17314453125,0.050554403103888035,22705,0.2,0.00027744844799999996,-0.01434633731842041,0.019371917,0.9999688267707825
-0.010296172974954566,-0.02659430836782597,0.0,0.0,0.6067585280000001,-0.18150102466357562,-0.04117778763886605,-0.046366544926399654,-0.22081598402586244,0.04753003028867894,-0.23928107157307713,-0.030668488644504333,-0.2756101659239464,0.0,2449,0.1880064,-0.1443786265732702,-0.10244177851973871,0.0,-4.7235528951937656e-08,-102.80384197,45139968,-0.11051182425297962,-0.004307983173050867,0.0,0.0,-0.0006948964859373064,4235,10658,0.0,53.200959999999995,-0.5,0.0,-0.0736624219826826,1.2436158330704672,-0.33235771628974314,0.0,0.01,256.11,0.0,-19.851825332641603,0.9995200634002686,-0.16593050956726074,0.196728515625,0.10683707483112811,22709,0.2,0.000277439232,-0.01059196696151048,0.01889516,0.9998247623443604
-0.010087841301962422,-0.026425858424129808,0.0,0.0,0.606740864,-0.17911253604494012,-0.04231233365283874,-0.04748042038855352,-0.2277747305855677,0.05029421528172378,-0.24308655219078945,-0.030509160964349864,-0.27109142846654627,0.0,2450,0.1880832,-0.14398473485542201,-0.1049298237692497,0.0,-4.7700445803328294e-08,-103.12811367999998,45158400,-0.11054022791232705,-0.004309971962736918,0.0,9.602853161696758e-05,-0.0006905535849356134,4235,10663,0.0,53.21248,-0.5,0.0,-0.07281206689868638,1.2084974616881203,-0.334572472377797,0.0,0.01,255.24,0.0,-19.851586151123048,0.9996185898780823,-0.19428583979606628,0.1650146484375,0.06786399222910404,22713,0.2,0.000277430016,-0.01306925737299025,0.01837045,0.9998650550842285
-0.010466392672646584,-0.026157473126098715,0.0,0.0,0.6067232,-0.18236436983411297,-0.03902546494381079,-0.04600955408983212,-0.219763161605987,0.04803787932283414,-0.23567960402280536,-0.029647401431603587,-0.27325156818572155,0.0,2451,0.18816,-0.14113274781129032,-0.10447581045355082,0.0,-4.346545141849155e-08,-102.82713687000002,45176832,-0.11057443392223192,-0.004235430108487767,0.0,0.0,-0.000679842102719114,4235,10667,0.0,53.224000000000004,-0.5,0.0,-0.07307932609326132,1.2305553854668156,-0.3245534396579543,0.0,0.01,255.86,0.0,-19.85250644683838,0.9986283183097839,-0.13500328361988068,0.1727783203125,0.22702096924185752,22717,0.2,0.0002774208,-0.008053182857111096,0.0152634885,0.9997909069061279
-0.011437392374824008,-0.026414472699408355,0.0,0.0,0.606705536,-0.1853355521656784,-0.039255207459669816,-0.04681369714769302,-0.2200334417940349,0.04862648065353069,-0.23694219182662207,-0.02987085189972259,-0.26105174178153745,0.0,2452,0.1882368,-0.1385240427925987,-0.09908817965968669,0.0,-4.668546527336992e-08,-103.66545468999999,45195264,-0.11056599485600284,-0.004239769541863131,0.0,7.107196789648797e-05,-0.0006766282126102263,4235,10671,0.0,53.23552,-0.5,0.0,-0.06938218365707127,1.1995792671627792,-0.32274604611282587,0.0,0.01,259.11,0.0,-19.851667976379396,0.9995120167732239,-0.1864228993654251,0.15111083984375,0.08927665278315544,22721,0.2,0.000277411584,-0.012063867953838781,0.016589873,0.9996178150177002
-0.011616427360826896,-0.026115021347856603,0.0,0.0,0.606687872,-0.18646531884273335,-0.037970650404589454,-0.04644282011379098,-0.22636786391383298,0.04760981430114161,-0.236320785017604,-0.02945507787469517,-0.27563597418405855,0.0,2453,0.1883136,-0.1382085265011589,-0.09951657954215057,0.0,-4.8570879697704364e-08,-103.81738584,45213696,-0.11069654966370511,-0.004255970308039391,0.0,0.0,-0.0006826395025602454,4235,10676,0.0,53.24704,-0.5,0.0,-0.07458585457581778,1.2296474395789985,-0.32646853754891375,0.0,0.01,259.7,0.0,-19.849443912506104,0.9992014765739441,-0.15272778272628784,0.16534423828125,0.14818794429302215,22725,0.2,0.000277402368,-0.008070266200229525,0.016047841,0.9993977546691895
-0.009457552933276424,-0.026554818494003193,0.0,0.0,0.606670208,-0.17578027717667927,-0.040563680094922165,-0.048501589961503375,-0.2263493340090175,0.04941255315281589,-0.24130924505974122,-0.03138819925873769,-0.2727277643221917,0.0,2454,0.1883904,-0.1442094666243944,-0.1051187371471747,0.0,-4.572930077705494e-08,-103.29311777999999,45232128,-0.11058117611526609,-0.004408908875194774,0.0,5.31683359036429e-05,-0.0007005108178709989,4235,10680,0.0,53.25856,-0.5,0.0,-0.0733235828337438,1.222479545779106,-0.33369668706711925,0.0,0.01,255.16,0.0,-19.85005350112915,0.9996196627616882,-0.19775936007499695,0.1812744140625,0.07388980947434902,22729,0.2,0.000277393152,-0.010374914249405265,0.016835902,0.9995081424713135
-0.009373052723175433,-0.026297318236464487,0.0,0.0,0.606652544,-0.1775672156593819,-0.040298345442590436,-0.04702822314862471,-0.2188096784578931,0.048701275442588225,-0.23801081372215252,-0.030436235708331025,-0.27434710164599857,0.0,2455,0.1884672,-0.14291958938289484,-0.10128615886330367,0.0,-4.514511086267414e-08,-102.56884178,45250560,-0.11068982903217645,-0.0043518142821868866,0.0,3.092444320726726e-05,-0.0006996701583582587,4235,10684,0.0,53.27008,-0.5,0.0,-0.0738001238219172,1.223956486813411,-0.33207586016409774,0.0,0.01,252.88,0.0,-19.854903602600096,0.997948944568634,-0.06388358771800995,0.17401123046875,0.408045095205307,22733,0.2,0.00027738393599999997,-0.009145949955563993,0.017697757,1.000264048576355
-0.008888707100090364,-0.02662744922721366,0.0,0.0,0.60663488,-0.17103973488435817,-0.040740661553251976,-0.048436585968226795,-0.21956016351714983,0.05019793050173263,-0.24312113337169108,-0.031057752201795765,-0.26764865117124864,0.0,2456,0.188544,-0.14533585546777406,-0.10237007944939032,0.0,-4.469585142334461e-08,-102.95304403000002,45268992,-0.11060872156078763,-0.004392631291194589,0.0,7.758243009448051e-05,-0.0007058716452172715,4235,10689,0.0,53.2816,-0.5,0.0,-0.07199260003642528,1.211611859862841,-0.33144350144052903,0.0,0.01,253.13,0.0,-19.856226253509522,0.9991862177848816,-0.13914382457733154,0.1518310546875,0.16931841596961023,22737,0.2,0.00027737472,-0.00948279103031382,0.017772831,1.0002086162567139
-0.010957656195387244,-0.026132943759617833,0.0,0.0,0.6066172160000001,-0.18211736321129715,-0.04035364596741981,-0.0457128620844838,-0.21595712845717313,0.047616119645290896,-0.23281000622386724,-0.03079240451283073,-0.27429524791543647,0.0,2457,0.1886208,-0.14044100545423804,-0.09946207747068497,0.0,-4.5497230381171405e-08,-103.01454514999998,45287424,-0.11072698876890397,-0.004270464718409307,0.0,0.0,-0.0006875464613488057,4235,10693,0.0,53.29312,-0.5,0.0,-0.07322765671308204,1.2414015839256585,-0.31919210914242085,0.0,0.01,256.21,0.0,-19.85769929885864,0.9984580874443054,-0.11951199918985367,0.135546875,0.3018515966832638,22741,0.2,0.000277365504,-0.009841464587952941,0.014467684,1.0004661083221436
-0.009651508130547073,-0.02636269430413131,0.0,0.0,0.606599552,-0.1753093527220209,-0.04361664543427578,-0.04696578917143732,-0.21719693339042415,0.048512071042900916,-0.23833770342162952,-0.03201968761628622,-0.2745082614356,0.0,2458,0.1886976,-0.14331868195104927,-0.10216143664953953,0.0,-4.632703598994464e-08,-102.99127479,45305856,-0.11059793296774911,-0.004339615159043245,0.0,0.0,-0.0007004809460301975,4235,10697,0.0,53.30464,-0.5,0.0,-0.07351020364033684,1.2384540697260598,-0.32882857703220647,0.0,0.01,257.37,0.0,-19.859649658203125,0.9995961785316467,-0.19303636252880096,0.16981201171875,0.0785185631364584,22745,0.2,0.000277356288,-0.011308797646779566,0.016818365,1.0005078315734863
-0.00955371635629692,-0.02610650028919459,0.0,0.0,0.606581888,-0.17525671847760493,-0.040464050832649534,-0.04652366209529907,-0.22022260392962523,0.04926985005965547,-0.23778301181820335,-0.03129533426822513,-0.27685466909006595,0.0,2459,0.1887744,-0.14269700140760494,-0.1021677860044979,0.0,-4.188406916460175e-08,-102.35638377999997,45324288,-0.11082485800125265,-0.004285435302544684,0.0,0.0,-0.0006897545952490267,4235,10702,0.0,53.316159999999996,-0.5,0.0,-0.07472821855176723,1.241046597207967,-0.32631548443854375,0.0,0.01,255.1,0.0,-19.860439777374268,0.9993399977684021,-0.1676589548587799,0.16842041015625,0.11609413959085942,22749,0.2,0.000277347072,-0.010037838551215827,0.014710906,1.0008541345596313
-0.011182129948994972,-0.0262247440064833,0.0,0.0,0.606564224,-0.18242740846075822,-0.04112645513956763,-0.04585836150899178,-0.2147840892746788,0.04696269961008895,-0.23863620969820262,-0.031265013102144745,-0.273269650973172,0.0,2460,0.1888512,-0.14328131779504483,-0.09727192268950907,0.0,-4.976511981508753e-08,-102.90685471,45342720,-0.11066832445108529,-0.004269330292732309,0.0,0.0,-0.0006931922502205394,4235,10706,0.0,53.32768,-0.5,0.0,-0.07345089975247146,1.2232431797371568,-0.33204088208103033,0.0,0.01,257.15,0.0,-19.86446409225464,0.9997950196266174,-0.20560956001281738,0.1800537109375,0.044536644406616685,22753,0.2,0.000277337856,-0.013158895843662321,0.021263141,1.0009995698928833
-0.010263078356122909,-0.026543770825711827,0.0,0.0,0.60654656,-0.17633864699042703,-0.041293669370323666,-0.04635416343408946,-0.2178189622081286,0.04794029904398524,-0.23801735774496546,-0.03087742825329643,-0.27677893799230335,0.0,2461,0.188928,-0.14638623520946442,-0.10184291065033814,0.0,-4.601967693564296e-08,-103.05556889999998,45361152,-0.11075606906498013,-0.004307625677304884,0.0,0.0,-0.0006927573014177504,4235,10710,0.0,53.339200000000005,-0.5,0.0,-0.07459838577019322,1.2340789945629087,-0.32545989959283866,0.0,0.01,257.32,0.0,-19.85963315963745,0.9997171759605408,-0.20134511590003967,0.17666015625,0.05642657782882452,22757,0.2,0.00027732863999999996,-0.011932887742295862,0.019231971,1.000787615776062
-0.00975119876966346,-0.02649064163063643,0.0,0.0,0.606528896,-0.17515291419943066,-0.04059430070023933,-0.04658079179660894,-0.21216508923182842,0.04946493964323742,-0.23271442918536955,-0.030309029989123954,-0.2682948034571452,0.0,2462,0.1890048,-0.14269460075246757,-0.10102428466160414,0.0,-4.8112508491048866e-08,-103.14943120000002,45379584,-0.1106838854840066,-0.004261868258194339,0.0,7.161450210130877e-05,-0.0006832155645252968,4235,10715,0.0,53.350719999999995,-0.5,0.0,-0.07202593027780844,1.2109479944739112,-0.3281822294689955,0.0,0.01,255.33,0.0,-19.856782722473145,0.9997308254241943,-0.19402430951595306,0.174365234375,0.05655961073935032,22761,0.2,0.000277319424,-0.011018978292122483,0.018973764,1.0003308057785034
-0.010667672392123172,-0.026764898764225567,0.0,0.0,0.606511232,-0.18120189634346115,-0.04110034872495957,-0.046522815715355756,-0.21881533120839508,0.04792487654213773,-0.2382723679864585,-0.03146458932950988,-0.2761642105231678,0.0,2463,0.1890816,-0.14623787408434688,-0.09927228524555266,0.0,-4.9030523638673405e-08,-103.34775593000002,45398016,-0.1106944918663661,-0.0042866104731463794,0.0,0.0,-0.0006820735416900007,4235,10719,0.0,53.36224,-0.5,0.0,-0.07405245828417703,1.2337117033625828,-0.3339462989079527,0.0,0.01,256.79,0.0,-19.857580375671386,0.9988152384757996,-0.1513892412185669,0.2168701171875,0.1873468764126301,22765,0.2,0.000277310208,-0.007065686606802046,0.019121477,1.0004891157150269
-0.01054383940451468,-0.026320329539287007,0.0,0.0,0.606493568,-0.1802204694292527,-0.039817463434004184,-0.04680461695072469,-0.21726351119121576,0.0478953786412303,-0.2362956738000484,-0.030670367488060242,-0.2711130205548786,0.0,2464,0.1891584,-0.14303334693973538,-0.09935697721327488,0.0,-4.509840310217316e-08,-103.24046909999998,45416448,-0.11070815497264774,-0.004310739309321746,0.0,4.014752468922072e-05,-0.0006872715993272219,4235,10723,0.0,53.373760000000004,-0.5,0.0,-0.0725039662134923,1.2133807419241436,-0.32843374961414723,0.0,0.01,256.08,0.0,-19.858394432067872,0.9996256828308105,-0.1895720362663269,0.18414306640625,0.07688420470803976,22769,0.2,0.000277300992,-0.01079379222355783,0.01849417,1.0002458095550537
-0.010603383021791361,-0.026179173975705357,0.0,0.0,0.6064759040000001,-0.179778142691866,-0.041263647196852125,-0.04723877429246673,-0.21665745405053005,0.04935617132904415,-0.23923747884840368,-0.03124853476780495,-0.26668793712226857,0.0,2465,0.1892352,-0.14467768801019823,-0.09833179226624938,0.0,-4.9569184225383176e-08,-103.29463748,45434880,-0.11063692559436393,-0.004324845263256481,0.0,9.006071680535872e-05,-0.0006914873232675065,4235,10728,0.0,53.385279999999995,-0.5,0.0,-0.07165327972301933,1.2110852138578787,-0.32368906378687035,0.0,0.01,257.55,0.0,-19.85587158203125,0.9986181259155273,-0.1773991882801056,0.16844482421875,0.15412641689181328,22773,0.2,0.000277291776,-0.007281141984276473,0.012667455,1.0001410245895386
-0.00977100147995063,-0.026432403616510225,0.0,0.0,0.60645824,-0.17639477607067064,-0.04132148436794347,-0.04686894817027255,-0.22105732159905042,0.04952910984714534,-0.2388973837802414,-0.030532310570556984,-0.27253490935422087,0.0,2466,0.189312,-0.14246941878822023,-0.10035477402794132,0.0,-4.443290930978777e-08,-103.32406066,45453312,-0.11077709403260315,-0.004305365307074409,0.0,2.929684059280488e-05,-0.0006917146894003843,4235,10732,0.0,53.3968,-0.5,0.0,-0.07356784325543252,1.2212045139183747,-0.33914457728082786,0.0,0.01,256.32,0.0,-19.860743522644043,0.999001145362854,-0.15463052690029144,0.18284912109375,0.17456011436879634,22777,0.2,0.00027728256,-0.00871068617561832,0.018332008,1.0005214214324951
-0.011172364551586926,-0.026638928003432698,0.0,0.0,0.606440576,-0.18389647179785215,-0.040083943456305726,-0.04610900056084038,-0.217643573949153,0.04790145913594616,-0.23761065442976015,-0.031276615497858234,-0.2755997525349765,0.0,2467,0.1893888,-0.14142161176363235,-0.09728093045497839,0.0,-4.6701428110452765e-08,-102.84073293,45471744,-0.1107241430799453,-0.004317163607351328,0.0,0.0,-0.000693613405185542,4235,10736,0.0,53.40832,-0.5,0.0,-0.07421550666085869,1.2307131426478903,-0.3436246261493141,0.0,0.01,257.57,0.0,-19.86591625213623,0.9996052980422974,-0.1922147423028946,0.2045166015625,0.08002229277044534,22781,0.2,0.000277273344,-0.011203868745360524,0.020268133,1.0010355710983276
-0.010250735969748348,-0.026631971668217083,0.0,0.0,0.606422912,-0.1783435563881292,-0.03979766538504615,-0.04725939299699811,-0.2195954709073885,0.04942215277262813,-0.23781250305058554,-0.030803045590153413,-0.2706346604134194,0.0,2468,0.1894656,-0.14428737947419465,-0.10262519006633788,0.0,-4.5007255006944015e-08,-103.25690456999999,45490176,-0.1106983088972815,-0.004325888742367511,0.0,0.00015896254464880459,-0.000691663634299702,4235,10741,0.0,53.41984,-0.5,0.0,-0.07301699765496542,1.2164305175077097,-0.3383612733565922,0.0,0.01,257.37,0.0,-19.862307453155516,0.9993311166763306,-0.1705925017595291,0.18892822265625,0.11471338979899884,22785,0.2,0.00027726412799999997,-0.010043130477424712,0.019991798,1.000748634338379
-0.010450930740464374,-0.026345764675700146,0.0,0.0,0.6064052480000001,-0.18071338172819962,-0.0394835469774962,-0.046897062079162076,-0.21486970911855663,0.04872512424203806,-0.2373768176906673,-0.030364279683669837,-0.2727689503907169,0.0,2469,0.1895424,-0.14323786188012452,-0.09849777296317087,0.0,-4.714451670234779e-08,-102.98959047000002,45508608,-0.11066558572547075,-0.004330897726654713,0.0,0.0,-0.0006925130010403945,4235,10745,0.0,53.43136,-0.5,0.0,-0.07361765211502512,1.2302782397017886,-0.3434189413273932,0.0,0.01,256.44,0.0,-19.859768390655518,0.9987067580223083,-0.10944267362356186,0.16915283203125,0.2595269724726677,22789,0.2,0.000277254912,-0.007929283892735839,0.01698098,1.0001564025878906
-0.00971376396127097,-0.026365536783281456,0.0,0.0,0.606387584,-0.17554574661127773,-0.03858903994026235,-0.04714544584597899,-0.21476252618838026,0.0492810143691672,-0.23849367276768163,-0.030326496653941198,-0.27167069334821237,0.0,2470,0.1896192,-0.14224501993305722,-0.09938165982014045,0.0,-4.467628716957854e-08,-102.60954591000001,45527040,-0.11076565548924759,-0.004385295047710527,0.0,2.3328961106017232e-05,-0.0007018710346840112,4235,10749,0.0,53.44288,-0.5,0.0,-0.0735147489653679,1.2238479443335883,-0.34045418717313397,0.0,0.01,255.26,0.0,-19.862602519989014,0.9996660947799683,-0.2075304090976715,0.19554443359375,0.07040236908942461,22793,0.2,0.000277245696,-0.012884028139524162,0.022576915,1.00054132938385
-0.011167753350390639,-0.026127111546452735,0.0,0.0,0.60636992,-0.18342483038141022,-0.036121354682753994,-0.04718377820751551,-0.2236715090923917,0.04992186933437606,-0.237001364173286,-0.03033185591694488,-0.2741853838575373,0.0,2471,0.189696,-0.14199228515168086,-0.10024825484783997,0.0,-4.883574600730786e-08,-103.34980596999999,45545472,-0.11077238213027636,-0.004313810842751139,0.0,7.052943369166719e-05,-0.0006932559197717021,4235,10754,0.0,53.4544,-0.5,0.0,-0.07379581598512529,1.2164794460267845,-0.33590016600087946,0.0,0.01,257.27,0.0,-19.86623191833496,0.9980688095092773,-0.09036417305469513,0.2185302734375,0.35577569007873533,22797,0.2,0.00027723648,-0.005672860785853118,0.02041156,1.00110924243927
-0.0107194840982427,-0.026361305767593442,0.0,0.0,0.606352256,-0.18040313170404113,-0.03777633115547986,-0.04561586820833577,-0.2239849561079821,0.04861162328664566,-0.2354162727456923,-0.02996106926276707,-0.27742090331291586,0.0,2472,0.1897728,-0.14359926225628397,-0.10207323528390823,0.0,-4.3947083575561826e-08,-103.30720995000003,45563904,-0.11069784126400307,-0.004253064036636063,0.0,3.146697741208805e-05,-0.0006864340232492923,4235,10758,0.0,53.46592,-0.5,0.0,-0.07462476493467968,1.200687093173871,-0.3417065105260351,0.0,0.01,257.23,0.0,-19.871776866912843,0.9992042183876038,-0.16673263907432556,0.14737548828125,0.13896271362900733,22801,0.2,0.000277227264,-0.00987145616672933,0.016024651,1.0012900829315186
-0.009895105930303948,-0.026567217705962768,0.0,0.0,0.6063345920000001,-0.17833061179224183,-0.0385926555136536,-0.04714972167146748,-0.21942164509779177,0.04964498698262228,-0.23875134345421442,-0.03082766195833828,-0.2715864902683095,0.0,2473,0.1898496,-0.14198644547447095,-0.10241314099785458,0.0,-4.819150799093288e-08,-104.02469493000001,45582336,-0.11080135108625179,-0.0043631692390954675,0.0,6.0763818004892935e-05,-0.0007012140743169313,4235,10762,0.0,53.47744,-0.5,0.0,-0.07371609874125004,1.21531672057001,-0.34317021630083816,0.0,0.01,256.88,0.0,-19.868943405151366,0.9974234700202942,-0.10864326357841492,0.15677490234375,0.42889130041003226,22805,0.2,0.000277218048,-0.007328996213618666,0.013242014,1.000980019569397
-0.010411054353527207,-0.02650187007742593,0.0,0.0,0.606316928,-0.18159308654739637,-0.037319827840606175,-0.04594960375578488,-0.21887813496465724,0.04875678574674141,-0.2359869432906615,-0.030418348219410155,-0.27146950514994467,0.0,2474,0.1899264,-0.1402440089317976,-0.09962561487926652,0.0,-4.5998764357854656e-08,-102.71942406,45600768,-0.11068853620392137,-0.00431593914783114,0.0,0.0,-0.0006926517460327645,4235,10767,0.0,53.48896,-0.5,0.0,-0.07326446809192255,1.2238718179750667,-0.33519805389003915,0.0,0.01,255.94,0.0,-19.869461727142333,0.9985111355781555,-0.03790132701396942,0.1244140625,0.3122450985014439,22809,0.2,0.00027720883199999996,-0.009021151991328224,0.012294719,1.000974416732788
-0.011425998558277368,-0.026311592336957443,0.0,0.0,0.606299264,-0.18878657219131828,-0.03875894764206647,-0.04653621321260822,-0.2210782573869923,0.04749990819656031,-0.24140019205430774,-0.031150244263900798,-0.27230133755787134,0.0,2475,0.1900032,-0.14293643012916443,-0.09968345755662117,0.0,-4.7515069000241065e-08,-103.46556083000002,45619200,-0.11078287524329263,-0.004361848272674932,0.0,3.146697741208805e-05,-0.0007029236056993573,4235,10771,0.0,53.50048,-0.5,0.0,-0.07356938060644709,1.21025028449994,-0.3412684616555249,0.0,0.01,258.05,0.0,-19.870873260498048,0.9984045624732971,-0.11455357074737549,0.13336181640625,0.30333624333143233,22813,0.2,0.000277199616,-0.0114440978737548,0.013512003,1.0010802745819092
-0.010570287916278984,-0.026475559079470877,0.0,0.0,0.6062816,-0.18167621660385877,-0.03912080423008454,-0.04573331437969283,-0.21995766517927196,0.047989568805412025,-0.23780302726600405,-0.031034678787106987,-0.2747507779490284,0.0,2476,0.19008,-0.14297746824297938,-0.09905200252094683,0.0,-4.7894172752921195e-08,-103.07276911999999,45637632,-0.11096658876785787,-0.004294884401881016,0.0,0.0,-0.0006926191867830896,4235,10775,0.0,53.512,-0.5,0.0,-0.07405741660486528,1.2323740023385747,-0.33294518401571943,0.0,0.01,257.04,0.0,-19.876627063751222,0.9992534518241882,-0.13776151835918427,0.17923583984375,0.17189662158489227,22817,0.2,0.0002771904,-0.013069329760037362,0.018526947,1.0018417835235596
-0.01070564996108361,-0.026626719460188356,0.0,0.0,0.6062639360000001,-0.18090234859853388,-0.038806936696543406,-0.04630430478197168,-0.22101735249720575,0.04832497337980742,-0.23748379467088312,-0.030940404993984275,-0.27133160242189963,0.0,2477,0.1901568,-0.14045380588013215,-0.09793184629376489,0.0,-4.8089233494133167e-08,-102.93332448,45656064,-0.11078345443099692,-0.0043263574706018,0.0,2.7669237978342506e-05,-0.0006960881781678497,4235,10780,0.0,53.52352,-0.5,0.0,-0.07329179547296773,1.2137966138165117,-0.34021535480422294,0.0,0.01,256.39,0.0,-19.873282432556152,0.9996439218521118,-0.1970110684633255,0.17744140625,0.06353766247630119,22821,0.2,0.000277181184,-0.012803240725770593,0.018253736,1.0012822151184082
-0.01181214723813658,-0.02614341604855216,0.0,0.0,0.606246272,-0.18864162202480286,-0.040372841475174226,-0.046672134605990186,-0.221347607754816,0.04731327727951298,-0.2428493970519766,-0.03075832678085027,-0.27208583851955503,0.0,2478,0.1902336,-0.14479982903720415,-0.09516394265264339,0.0,-5.1257480230690324e-08,-103.73783750999999,45674496,-0.11078441443806826,-0.004355597487003624,0.0,2.929684059280488e-05,-0.0007012423992319496,4235,10784,0.0,53.53504,-0.5,0.0,-0.0731484635710219,1.2146761812520026,-0.34865716186827134,0.0,0.01,258.43,0.0,-19.867346668243407,0.9989871382713318,-0.15774978697299957,0.204833984375,0.1725605558604002,22825,0.2,0.000277171968,-0.008442614367231727,0.017209698,1.0010074377059937
