time/total_timesteps,curriculum/eff_scale,reward_terms/stop,reward_terms/alive,reward_terms/coef_rate,reward_terms/vz,curriculum/stance_ratio,reward_terms/hip_roll,reward_terms/residual,reward_terms/motor_vel,time/time_elapsed,curriculum/ctrl_drop_prob,curriculum/ent_coef,reward_terms/residual_rate,reward_terms/torque,reward_terms/assist_pen,curriculum/ctrl_jitter_ms,reward_terms/fwd_speed,rollout/ep_len_mean,reward_terms/energy,reward_terms/foot_ahead,reward_terms/ang_xy,reward_terms/foot_slip,reward_terms/overrun,time/iterations,rollout/ep_rew_mean,reward_terms/lat_vel,reward_terms/clearance,reward_terms/stance_time,reward_terms/phase_contact,reward_terms/step_rate,reward_terms/height,time/fps,reward_terms/action_rate,reward_terms/stance,reward_terms/upright,reward_terms/time,curriculum/sprint_dist_m,reward_terms/angmom,reward_terms/air_time,train/clip_range,train/entropy_loss,train/clip_fraction,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/explained_variance,train/std,train/value_loss,train/n_updates,train/loss
11704320,0.0486912,6.655800346952e-17,0.0,-0.6253050329002331,-0.07152117377160397,0.638801024,-0.5627684867284664,-0.09971067835463335,-0.0008181434504824796,2653,0.006359040000000001,0.01,0.0,-0.04713262687177366,0.0,0.5087232,5.466179459209865,1911.19,-0.0052378093943461,0.0,-4.11904306963377e-05,-0.9082306682721035,0.0,635,1155.7053909200001,-1.0487148175495995e-06,0.22513826107750098,0.0,-0.1953100368746704,0.0,-0.051704469630630474,4411,-0.0667419617515591,-6.869302858615543e-05,-6.536275445913262e-07,-0.5,32.30368,0.0,0.0002392573644303613,0.2,-34.06228313446045,0.1120361328125,0.00029415705599999996,0.01452816,-0.006956452433951199,0.9904013872146606,1.000746726989746,90.05833759307862,2536,39.646053314208984
11722752,0.048768,1.9033254466079436e-26,0.0,-0.6322410960665737,-0.07862009188507987,0.63878336,-0.5638265631835719,-0.09976971230208817,-0.0008358562585884447,2657,0.006370560000000001,0.01,0.0,-0.0476518743237355,0.0,0.5096448,5.475127244755555,1929.83,-0.005306420590218516,0.0,-4.313016292753038e-05,-0.9103716412922798,0.0,636,1169.64457032,-1.0949434337818417e-06,0.23264396431886838,0.0,-0.1921778956565384,0.0,-0.05031817316532525,4411,-0.06533162640633193,0.0,-6.519101969377029e-07,-0.5,32.3152,0.0,0.00015245191106158827,0.2,-34.06374950408936,0.1093017578125,0.00029414784,0.010564334,-0.012762490200111642,0.999030590057373,1.0007658004760742,9.996681809425354,2540,3.545908212661743
11741184,0.0488448,8.14078645121353e-21,0.0,-0.6202507334143773,-0.07368765375159538,0.638765696,-0.5603539492098157,-0.09993248744391502,-0.000823240383373754,2661,0.00638208,0.01,0.0,-0.04712998330275095,0.0,0.5105664,5.473484406083312,1946.24,-0.005277616017385562,0.0,-4.165036300111863e-05,-0.9042658711258823,0.0,637,1183.40146288,-1.0493563133666656e-06,0.22841279871977185,0.0,-0.19190688131556058,0.0,-0.05138156650094347,4411,-0.06646737878226952,-1.021470762066824e-05,-6.527499394333672e-07,-0.5,32.32672,0.0,0.0001475690999844422,0.2,-34.05769844055176,0.14190673828125,0.000294138624,0.009320617,-0.009054737980477512,0.9990524053573608,1.0003975629806519,9.958219647407532,2544,3.6036815643310547
11759616,0.0489216,3.4117892153229457e-35,0.0,-0.6142063749241912,-0.0744973827657734,0.638748032,-0.5578137873561446,-0.09995649615066916,-0.0008332992607791743,2665,0.006393600000000001,0.01,0.0,-0.047885946121945376,0.0,0.511488,5.568411857909798,1959.22,-0.005383592454125431,0.0,-4.315729461259812e-05,-0.9099699698671329,0.0,638,1196.00363979,-1.0806942089764253e-06,0.2327088161547115,0.0,-0.19420292902027167,0.0,-0.051229284100442106,4410,-0.06548271400698125,0.0,-6.575628077501197e-07,-0.5,32.33824,0.0,0.0001453989858014716,0.2,-34.055387306213376,0.12357177734375,0.000294129408,0.011254484,-0.012751294963527471,0.9992661476135254,1.0004301071166992,7.166839122772217,2548,2.4955973625183105
11778048,0.0489984,1.0940212829341692e-22,0.0,-0.6126180272808808,-0.07197838897989706,0.638730368,-0.5611167354567181,-0.10006116311553993,-0.0008266340564451873,2670,0.00640512,0.01,0.0,-0.04754859375573536,0.0,0.5124096,5.50798185249165,1971.55,-0.005303637163484563,0.0,-4.097156169052544e-05,-0.8858584111101667,0.0,639,1210.34611988,-1.013926492082914e-06,0.23094222753007257,0.0,-0.1972289219586244,0.0,-0.051416138187265814,4410,-0.06564459551400993,0.0,-6.520870018572759e-07,-0.5,32.34976,0.0,0.00019151434470485483,0.2,-34.05529499053955,0.14432373046875,0.000294120192,0.012729404,-0.005910389195196331,0.997745156288147,1.0004122257232666,22.800992250442505,2552,9.233861923217773
11796480,0.0490752,5.4480474371955556e-33,0.0,-0.6149190475499783,-0.07459525112280509,0.638712704,-0.550550642965486,-0.10014435208081567,-0.0008389460868490862,2674,0.00641664,0.01,0.0,-0.047906149162365325,0.0,0.5133312,5.538478996743221,1977.88,-0.005364298052514481,0.0,-3.9990572874797996e-05,-0.9051739312532256,0.0,640,1227.34965142,-1.0620343824961654e-06,0.23674020534637352,0.0,-0.1911236159808969,0.0,-0.05101500877593018,4410,-0.06484574577197423,0.0,-6.501770017206375e-07,-0.5,32.36128,0.0,0.0001481117085657186,0.2,-34.058556938171385,0.1263427734375,0.000294110976,0.011210385,-0.013057376572396607,0.9992368817329407,1.000758409500122,7.536941885948181,2556,2.862966299057007
11814912,0.049152,8.377773393976109e-40,0.0,-0.6080551996818648,-0.07302224438792365,0.63869504,-0.5610781537308744,-0.10023826408022596,-0.0008374434785708568,2678,0.00642816,0.01,0.0,-0.047863434040060056,0.0,0.5142528,5.590086144197954,1976.23,-0.0053918931501585644,0.0,-4.349247722943929e-05,-0.8972124522026171,0.0,641,1232.31984519,-1.0446660943238592e-06,0.23535232418489777,0.0,-0.19164729722711163,0.0,-0.05183596187772874,4410,-0.06470012324465219,0.0,-6.500624804505115e-07,-0.5,32.3728,0.0,0.00016547277078239454,0.2,-34.05755443572998,0.13087158203125,0.00029410175999999995,0.013142583,-0.005596308526583016,0.9963029026985168,1.0006380081176758,36.22806396484375,2560,8.8368558883667
11833344,0.0492288,2.498106221002687e-32,0.0,-0.6091412417535575,-0.07631173965247098,0.638677376,-0.5536633022097095,-0.09985326083231569,-0.0008404036502819899,2682,0.006439680000000001,0.01,0.0,-0.047729155574948716,0.0,0.5151744,5.485568133903964,1976.67,-0.005362098889855339,0.0,-3.991138586431446e-05,-0.9118781246540928,0.0,642,1242.6718975800002,-1.125685801322515e-06,0.23407403777166552,0.0,-0.19497953253845363,0.0,-0.04992780124122082,4410,-0.06521563217423135,0.0,-6.522480555626574e-07,-0.5,32.38432,0.0,0.0001904293151003205,0.2,-34.05621280670166,0.11044921875,0.00029409254399999997,0.011395892,-0.009579524048604071,0.9986588954925537,1.0005249977111816,9.484420204162598,2564,2.7166333198547363
11851776,0.0493056,8.718796942326993e-26,0.0,-0.6091754705617235,-0.08064113216155393,0.638659712,-0.5488067337182615,-0.10009849286009256,-0.0008381434687369734,2686,0.006451200000000001,0.01,0.0,-0.048793554304465914,0.0,0.516096,5.519635184190744,1984.33,-0.005411222596432785,0.0,-4.096393826512677e-05,-0.8931311356545444,0.0,643,1253.1306614799998,-1.0241768311396933e-06,0.23921498779946251,0.0,-0.19137844403013207,0.0,-0.0521382627545708,4410,-0.06518989939979486,0.0,-6.51575175574585e-07,-0.5,32.39584,0.0,0.00019910984620865848,0.2,-34.053230667114256,0.14837646484375,0.000294083328,0.0127558485,-0.008930572599638253,0.9990009665489197,1.000173807144165,11.128361654281616,2568,4.967291831970215
11870208,0.0493824,5.551405361374042e-13,0.0,-0.5975049400999597,-0.07632455097352504,0.638642048,-0.5420503209366079,-0.0999753243139566,-0.0008378972760588652,2691,0.00646272,0.01,0.0,-0.048689575559498814,0.0,0.5170176,5.52560445604624,2003.21,-0.005437792077979873,0.0,-4.416118103849632e-05,-0.9078447566666483,0.0,644,1273.6195355100003,-1.021426473846091e-06,0.23955469289855738,0.0,-0.1887017165422329,0.0,-0.05083906624519839,4410,-0.06593171559509603,0.0,-6.521388016683094e-07,-0.5,32.40736,0.0,0.00016384521344055733,0.2,-34.04737224578857,0.12862548828125,0.000294074112,0.01740848,-0.005293671018444001,0.9921027421951294,1.0001835823059082,76.47501831054687,2572,32.55846405029297
11888640,0.0494592,0.0023507978341140968,0.0,-0.6209653790571144,-0.07444730179089926,0.638624384,-0.5230274182004568,-0.09934174997564182,-0.0008248682307331328,2695,0.006474240000000001,0.01,0.0,-0.04732944075479561,0.0,0.5179392,5.332812238957636,2027.85,-0.005312744469191277,0.0,-4.371944879928318e-05,-0.9026285786986965,0.0,645,1291.4190451900001,-9.781610597752697e-07,0.22940337027332924,0.0,-0.1814656172825065,0.0,-0.049448550327351314,4410,-0.06650950678929256,-0.0055767934845632776,-6.442479782155537e-07,-0.5,32.41888,0.0,0.00017144070200932524,0.2,-34.05493278503418,0.0965087890625,0.000294064896,0.009860171,-0.009292214654851704,0.9989833235740662,1.0003764629364014,14.347790193557739,2576,4.695159435272217
11907072,0.049536,2.9186891381184797e-39,0.0,-0.5921591136648601,-0.07538453963035346,0.6386067200000001,-0.5228582952006018,-0.10000708338313163,-0.0008364525017681495,2699,0.00648576,0.01,0.0,-0.04856700730645398,0.0,0.5188608,5.589988638403753,1992.36,-0.005442288914196399,0.0,-4.157653678985507e-05,-0.8721900392902582,0.0,646,1276.7380541399998,-9.641148254100983e-07,0.24737887927032853,0.0,-0.18823195384943553,0.0,-0.050833736235190115,4410,-0.06504457612831532,0.0,-6.488461089936069e-07,-0.5,32.4304,0.0,0.00021647096986675428,0.2,-34.05304470062256,0.1046630859375,0.00029405568,0.011149464,-0.010668336017988621,0.9986118674278259,1.0003023147583008,15.247854089736938,2580,4.168962478637695
11925504,0.0496128,1.408964577018161e-34,0.0,-0.5979553711674485,-0.07879604341909893,0.638589056,-0.5204033873509522,-0.09993600206875704,-0.0008304238512680389,2703,0.00649728,0.01,0.0,-0.04877106083632989,0.0,0.5197824,5.492987836759152,1974.09,-0.00542660455252326,0.0,-4.258293281919099e-05,-0.8763589102598179,0.0,647,1270.04277945,-9.715789323144825e-07,0.24002730812183426,-8.137625021239122e-07,-0.18857562261844596,0.0,-0.05133019091442649,4410,-0.06483841592642726,0.0,-6.509118666856566e-07,-0.5,32.441919999999996,0.0,0.00016058997264028422,0.2,-34.05467681884765,0.1805908203125,0.000294046464,0.022197213,-0.005494212347548455,0.9837939739227295,1.0005137920379639,154.8316707611084,2584,32.88236999511719
11943936,0.0496896,3.6282124715356047e-31,0.0,-0.5856926776931669,-0.0782420018168804,0.638571392,-0.520890641933979,-0.09995147259188741,-0.0008357704965593753,2707,0.0065087999999999995,0.01,0.0,-0.04902926647250575,0.0,0.520704,5.542931902442486,1948.27,-0.005445838642981397,0.0,-4.109251758395912e-05,-0.8861819000927826,0.0,648,1256.67378711,-1.0296893265882556e-06,0.24218306574561352,0.0,-0.18690061079327883,0.0,-0.04963334052291361,4410,-0.06537405673211784,0.0,-6.520827810641967e-07,-0.5,32.45344,0.0,0.0001616749925435417,0.2,-34.05497589111328,0.0890625,0.00029403724799999996,0.011799416,-0.006436976068653166,0.9919830560684204,1.0005186796188354,90.5970097541809,2588,98.14237976074219
11962368,0.0497664,1.4608942153881898e-27,0.0,-0.5881162881762847,-0.07597171210589457,0.638553728,-0.5258322507087706,-0.09995150054004011,-0.000839758166126288,2712,0.0065203200000000005,0.01,0.0,-0.04961813815969171,0.0,0.5216256,5.517908637388959,1935.65,-0.0054934910713655,0.0,-4.251475416945588e-05,-0.8948312144247299,0.0,649,1254.6389442099999,-9.736398133775833e-07,0.23273177688726449,0.0,-0.18697913736710753,0.0,-0.051096075681986305,4410,-0.06432545409526408,0.0,-6.523843095587851e-07,-0.5,32.46496,0.0,0.00011881478712894022,0.2,-34.0567232131958,0.14593505859375,0.000294028032,0.019623185,-0.006112536357250065,0.9865347146987915,1.0005764961242676,130.13085842132568,2592,32.02742004394531
11980800,0.0498432,3.582944542067862e-23,0.0,-0.5970262237056889,-0.08308585435260388,0.6385360640000001,-0.5208334612813753,-0.09961780872781517,-0.000845642092810516,2716,0.0065318400000000006,0.01,0.0,-0.04932628592623078,0.0,0.5225472,5.424899864357434,1902.04,-0.005487235610796319,0.0,-4.480116956978574e-05,-0.9178444954362492,0.0,650,1230.3381026,-1.034551797835533e-06,0.23096041849014323,0.0,-0.1842149297753396,0.0,-0.04740950768366181,4410,-0.06551363687528226,0.0,-6.540717489892873e-07,-0.5,32.47648,0.0,0.0001806637285173767,0.2,-34.06192970275879,0.12471923828125,0.000294018816,0.012608871,-0.007827251742128283,0.9940720200538635,1.0009409189224243,58.1183895111084,2596,25.841856002807617
11999232,0.04992,4.620258418616627e-20,0.0,-0.5835738750679945,-0.08238993956298249,0.6385184,-0.506109327131002,-0.0995691943623398,-0.0008552483535212456,2720,0.00654336,0.01,0.0,-0.05035253059247561,0.0,0.5234688,5.492473533853595,1911.9,-0.005552772593841529,0.0,-4.125170752842272e-05,-0.9015173744230365,0.0,651,1237.8076959799998,-9.391028782024126e-07,0.24267816770550354,0.0,-0.18249178941082797,0.0,-0.04664999004413035,4410,-0.06568988057169124,-1.3938616635455324e-05,-6.534149437051302e-07,-0.5,32.488,0.0,0.00016927050051486326,0.2,-34.06700477600098,0.144873046875,0.0002940096,0.014783075,-0.0071427749586291615,0.987980306148529,1.0012025833129883,117.44691848754883,2600,57.20244216918945
12017664,0.0499968,6.541145135449955e-22,0.0,-0.591549539480058,-0.08354401082761313,0.638500736,-0.5109115781938485,-0.09959356507647438,-0.0008668458245371924,2724,0.006554880000000001,0.01,0.0,-0.050193041078955045,0.0,0.5243904,5.531747552761871,1915.33,-0.005574642208576893,0.0,-4.4340310542325794e-05,-0.8995317621130794,0.0,652,1242.37839572,-9.226427184453259e-07,0.2410273746780497,0.0,-0.18695189235453466,0.0,-0.045956691213337744,4410,-0.06482544916129171,-2.8430719061180896e-05,-6.479384063241766e-07,-0.5,32.499520000000004,0.0,0.00010633653922316928,0.2,-34.066802215576175,0.0896240234375,0.000294000384,0.009901253,-0.01012273591477424,0.9985975623130798,1.0009987354278564,13.66679859161377,2604,5.411017417907715
12036096,0.0500736,1.0424762328446708e-28,0.0,-0.5850012185170361,-0.07892295984787623,0.638483072,-0.5048793961611985,-0.09968557797625084,-0.0008527951059497008,2728,0.0065664,0.01,0.0,-0.050046758982271095,0.0,0.525312,5.532507927270788,1915.77,-0.005534897191665907,0.0,-4.490236264718821e-05,-0.8911613783096928,0.0,653,1248.3105583200002,-9.997901550950542e-07,0.2375518922349445,0.0,-0.18744435580000174,0.0,-0.0480000234111486,4410,-0.06587164917528382,0.0,-6.560008624761144e-07,-0.5,32.51104,0.0,0.00018554649432189763,0.2,-34.06252212524414,0.1046142578125,0.000293991168,0.010959674,-0.007245237589813769,0.9974246025085449,1.0007860660552979,26.397071170806885,2608,13.89799690246582
12054528,0.0501504,5.051579567091538e-29,0.0,-0.57928346023196,-0.08010261825879025,0.6384654080000001,-0.49470309394182316,-0.09959018511740086,-0.0008694372814478773,2733,0.00657792,0.01,0.0,-0.04995228167142644,0.0,0.5262336,5.609640302022029,1931.2,-0.005596005427140328,0.0,-4.2555696773424516e-05,-0.8991320733901582,0.0,654,1263.9055906499998,-1.009386895593244e-06,0.2455671095874402,-1.627583211908738e-05,-0.18601656495534588,0.0,-0.04476310410068063,4410,-0.06505718501581706,-2.7514936648807526e-07,-6.513576723489705e-07,-0.5,32.52256,0.0,0.00011230447368385892,0.2,-34.06420459747314,0.13033447265625,0.00029398195199999995,0.0123491455,-0.010631912155076861,0.9987789392471313,1.0008989572525024,12.043652677536011,2612,5.272902011871338
12072960,0.0502272,5.894350197846849e-27,0.0,-0.5782863755477551,-0.07931825611635848,0.638447744,-0.4897117124682631,-0.09951139837006943,-0.0008552946855264394,2737,0.006589440000000001,0.01,0.0,-0.04942469221204157,0.0,0.5271552,5.517844047163791,1914.11,-0.005557066910666833,0.0,-4.48326418509962e-05,-0.896403395257031,0.0,655,1264.2166517100002,-1.0012509298294094e-06,0.24133039110668525,0.0,-0.1850342662851929,0.0,-0.04574873886479311,4410,-0.06578207135085819,-5.671122896327141e-06,-6.532860651775082e-07,-0.5,32.53408,0.0,0.00016167501841361323,0.2,-34.060971069335935,0.09398193359375,0.00029397273599999997,0.008994927,-0.009243905451148749,0.9989838600158691,1.0005943775177002,10.641182708740235,2616,4.445342063903809
12091392,0.050304,4.2638652473973426e-38,0.0,-0.5736610628088983,-0.07775012934881545,0.63843008,-0.5095248437272322,-0.09957349653367843,-0.0008799813507600687,2741,0.00660096,0.01,0.0,-0.0507257897911761,0.0,0.5280768,5.643406920238665,1917.2,-0.005669794450798422,0.0,-4.186548093238626e-05,-0.9031774251577153,0.0,656,1268.2137500899998,-1.0268531650651837e-06,0.24507659307882085,0.0,-0.18422882491566706,0.0,-0.04707107617152985,4410,-0.06475744201594229,0.0,-6.482932885862231e-07,-0.5,32.5456,0.0,0.00013237821985967457,0.2,-34.06132545471191,0.1297607421875,0.00029396352,0.013606857,-0.00620174672221765,0.9928578734397888,1.0007908344268799,70.63606157302857,2620,8.830187797546387
12109824,0.0503808,0.0008930719766004144,0.0,-0.6003856224306721,-0.08107524689344615,0.638412416,-0.48435586256021307,-0.09912801752690559,-0.0008502116234720877,2745,0.0066124800000000004,0.01,0.0,-0.050095304072916014,0.0,0.5289984,5.337535289333619,1954.05,-0.005553817297981687,0.0,-4.2869797182948125e-05,-0.9197519996398351,0.0,657,1293.01374175,-9.694139893711286e-07,0.2318210814355021,-1.3562837719089455e-06,-0.18268895304540347,0.0,-0.04629941157259701,4410,-0.06590106989830276,0.0,-6.481126087335691e-07,-0.5,32.55712,0.0,8.789035685670872e-05,0.2,-34.06384677886963,0.10631103515625,0.000293954304,0.011200975,-0.010846024204511195,0.9987896084785461,1.0008444786071777,11.164136695861817,2624,3.7153611183166504
12128256,0.0504576,1.1348477804107013e-18,0.0,-0.5711294379592932,-0.07957563017011197,0.6383947520000001,-0.49656480582112345,-0.09959887963216847,-0.000880651899659747,2750,0.006624,0.01,0.0,-0.05091948284456513,0.0,0.52992,5.608541112040786,1973.59,-0.005691906773985463,0.0,-4.347509528336198e-05,-0.8979937160720328,0.0,658,1307.9318512,-9.940819774588112e-07,0.2466700284267493,-4.068747835440768e-07,-0.18555867816760777,0.0,-0.0462470250416217,4410,-0.06464058829506356,0.0,-6.466020147046324e-07,-0.5,32.56864,0.0,0.00011067683226428926,0.2,-34.06239185333252,0.13935546875,0.000293945088,0.010685578,-0.01036159616196528,0.998600959777832,1.0008995532989502,17.71395492553711,2628,4.958310604095459
12146688,0.0505344,4.0997242547973573e-13,0.0,-0.5841380819385021,-0.07961418788178248,0.638377088,-0.4898058366611305,-0.09948810260940986,-0.000863720502043386,2754,0.006635520000000001,0.01,0.0,-0.04987577811140392,0.0,0.5308416,5.397127036396907,1998.03,-0.0055801177588843875,0.0,-4.1681315059461196e-05,-0.8979137421995875,0.0,659,1326.36763952,-9.966244240292584e-07,0.2410627663054241,0.0,-0.17419053788847677,0.0,-0.046390805367380855,4410,-0.06548353380250033,0.0,-6.524217412485987e-07,-0.5,32.58016,0.0,0.00010850671808131867,0.2,-34.062869262695315,0.11346435546875,0.000293935872,0.010989346,-0.010536134894937276,0.9991631507873535,1.0007221698760986,8.678276944160462,2632,2.9679739475250244
12165120,0.0506112,2.5324650180902297e-15,0.0,-0.5740997656561849,-0.07952161616972121,0.638359424,-0.48469415876390204,-0.09961199507570513,-0.0008649246519671802,2758,0.00664704,0.01,0.0,-0.05068069209413401,0.0,0.5317632,5.569945109854077,1995.72,-0.0056696203019444245,0.0,-4.178851822421074e-05,-0.889380186547172,0.0,660,1323.5430228899997,-9.408724104582715e-07,0.2484120874678003,0.0,-0.18158286449987832,0.0,-0.046942010259678695,4410,-0.06442676051242681,0.0,-6.439596752028596e-07,-0.5,32.59168,0.0,0.00013617595282590223,0.2,-34.05865840911865,0.11690673828125,0.000293926656,0.015042694,-0.004981035110540688,0.9945991039276123,1.0005959272384644,70.90108785629272,2636,6.084348678588867
12183552,0.050688,5.764259934164434e-23,0.0,-0.5854692953076883,-0.08342884023342807,0.63834176,-0.48106434444783663,-0.09950086318549159,-0.0008554939285975411,2762,0.00665856,0.01,0.0,-0.0506092964796053,0.0,0.5326848,5.457335677542482,2019.17,-0.0056107334599288594,0.0,-4.174738591253566e-05,-0.8970090835331282,0.0,661,1348.5966123499998,-8.841405467070607e-07,0.2431437310468854,-8.137625021239122e-07,-0.17595978874303853,0.0,-0.04638903249900562,4410,-0.0652150013471284,0.0,-6.473330451058775e-07,-0.5,32.6032,0.0,0.0001481116923969239,0.2,-34.06199626922607,0.12191162109375,0.00029391743999999996,0.012483236,-0.006063640140928328,0.9915734529495239,1.0009660720825195,85.77345161437988,2640,44.35871505737305
12201984,0.0507648,1.2777679262778e-07,0.0,-0.5723739112358028,-0.07749905354753533,0.6383240960000001,-0.49702754156567164,-0.0997784615568878,-0.0008779382230856859,2766,0.006670080000000001,0.01,0.0,-0.05084417018231099,0.0,0.5336064,5.545676618621268,2022.15,-0.005715169076362015,0.0,-4.487276389821413e-05,-0.8917588388051916,0.0,662,1351.41713467,-9.37797364167053e-07,0.2448769941277344,0.0,-0.17953492206244603,0.0,-0.04793883202728044,4410,-0.06461506073867337,-0.00023474244004386224,-6.379111888149697e-07,-0.5,32.61472,0.0,0.00018066378025751974,0.2,-34.06828918457031,0.1588134765625,0.000293908224,0.01568818,-0.005385315860621631,0.9933578372001648,1.0011944770812988,82.71715993881226,2644,68.79940795898438
