time/iterations,reward_terms/residual,reward_terms/coef_rate,reward_terms/foot_slip,reward_terms/hip_roll,time/time_elapsed,reward_terms/stance_time,reward_terms/phase_contact,reward_terms/height,rollout/ep_len_mean,time/fps,time/total_timesteps,curriculum/eff_scale,curriculum/ent_coef,reward_terms/vz,reward_terms/overrun,reward_terms/lat_vel,reward_terms/stance,reward_terms/ang_xy,reward_terms/air_time,reward_terms/energy,reward_terms/alive,rollout/ep_rew_mean,reward_terms/clearance,reward_terms/action_rate,curriculum/stance_ratio,reward_terms/stop,reward_terms/torque,reward_terms/upright,reward_terms/motor_vel,reward_terms/fwd_speed,reward_terms/time,train/std,train/clip_range,train/entropy_loss,train/learning_rate,train/policy_gradient_loss,train/approx_kl,train/loss,train/n_updates,train/clip_fraction,train/value_loss,train/explained_variance
2294,-0.4715958956697869,-0.4439598380355858,-0.2526953373529268,-0.02859888387388444,41622,-0.0514296214299975,-0.6304370758371818,-0.09668170423609915,73.83,1128,46981120,0.7826773333333333,0.01,-0.27385345281941065,0.0,-2.386901790923401e-09,-0.00025960171279024695,-0.2939033580075977,1.2695314944721759e-05,-0.015381026656579505,0.5,-83.3236968,0.16567089018249814,-0.035219655584910456,0.4699842133333333,0.0,-0.2053872154149874,-0.44431521745191116,-0.003118375017178674,1.71938726298238,0.0,0.929220974445343,0.2,-31.525576877593995,0.00014346453333333333,-0.005039874801877886,0.013913768,0.14794540405273438,41997,0.1739501953125,1.2576504051685333,0.9943548440933228
2295,-0.472115582660945,-0.44343124814411344,-0.25363060952076666,-0.028151165545630845,41641,-0.05119573498668615,-0.6290003919099167,-0.09642565376135423,72.61,1128,47001600,0.7830186666666666,0.01,-0.27267039404614174,0.0,-2.36796572269703e-09,-0.00030016531669684553,-0.29402843014799873,1.4648440992459654e-05,-0.015480796212662998,0.5,-84.51664273,0.16500861364418354,-0.035240698026049184,0.46990570666666664,0.0,-0.2070906308212499,-0.4447663732141417,-0.0031362191874764384,1.7116406703688174,0.0,0.9292199015617371,0.2,-31.524873447418212,0.00014339626666666667,-0.01234036666864995,0.019786745,-0.1713588684797287,42001,0.17939453125,0.3663395643234253,0.9984648823738098
2296,-0.4731426760473534,-0.44375729124606134,-0.24811436023707048,-0.02825599762981596,41659,-0.051388605855754575,-0.6304769697478292,-0.09751270089147647,73.83,1128,47022080,0.78336,0.01,-0.27450918914811606,0.0,-2.322875711633711e-09,-0.000376042627043369,-0.29539963137020725,6.054687255527824e-05,-0.015355361292144534,0.5,-83.32972385000001,0.16486029090325302,-0.035287189898391504,0.4698272,0.0,-0.2050294602573146,-0.4454930632682189,-0.0031268657580753355,1.7229934910224476,0.0,0.9289523959159851,0.2,-31.522416591644287,0.00014332800000000002,-0.0020597026159521192,0.023997813,2.084972381591797,42005,0.24403076171875,3.9116503417491915,0.9848474264144897
2297,-0.4717825468735012,-0.4425669737173334,-0.24908984410362384,-0.028095805060858663,41677,-0.051046321062312924,-0.630209269104743,-0.09648001546779876,73.46,1128,47042560,0.7837013333333334,0.01,-0.2741999365389565,0.0,-2.3060585493106853e-09,-0.00044168793071076905,-0.2938415938575959,2.9296873253770173e-05,-0.015394313973101554,0.5,-83.55656354999998,0.16487083720274304,-0.03511716456545733,0.46974869333333336,0.0,-0.20535215555209668,-0.4424761069838115,-0.003122148378043093,1.7112308377088337,0.0,0.9289605021476746,0.2,-31.520933055877684,0.0001432597333333333,-0.007839041168335826,0.013579806,-0.12532183527946472,42009,0.10626220703125,0.572587026655674,0.9969235062599182
2298,-0.4712610982003566,-0.44185003497057673,-0.25472144817896003,-0.028078851146104623,41695,-0.05113958280853694,-0.6295406572860414,-0.09513847619795963,74.01,1128,47063040,0.7840426666666667,0.01,-0.27612663666871196,0.0,-2.344941981282481e-09,-0.0003692631979127366,-0.2940094937955399,1.9531251746229826e-05,-0.015394452988153113,0.5,-83.30867287,0.16529207196296716,-0.03512970824501834,0.46967018666666666,0.0,-0.20615498181459144,-0.4360375248958914,-0.003114910122538182,1.7000382384071027,0.0,0.929312527179718,0.2,-31.52352991104126,0.00014319146666666666,-0.0059397966862889005,0.019020025,0.63798588514328,42013,0.23211669921875,1.6298971682786942,0.9938157200813293
2299,-0.4712331098101196,-0.44389426360132483,-0.2541704414030509,-0.028285420179295705,41713,-0.05112737573945196,-0.6278922278827276,-0.09633634876351663,73.92,1128,47083520,0.784384,0.01,-0.27647921289384647,0.0,-2.2543416387896153e-09,-0.00036099987265015996,-0.2926907026294978,4.492187290452421e-05,-0.015427630789696372,0.5,-83.09028473999999,0.16538409283856556,-0.035711671570620766,0.46959168,0.0,-0.2058043253718734,-0.44001667807036055,-0.003124849161234166,1.7020505332654536,0.0,0.9292839169502258,0.2,-31.522825145721434,0.0001431232,-0.010875468095764517,0.021958845,-0.17820361256599426,42017,0.20723876953125,0.3406199157238007,0.9986621141433716
2300,-0.47049969754981225,-0.43915860784252664,-0.2562209140313984,-0.028265751415705708,41731,-0.05116057880804874,-0.6308886671361701,-0.0960794680366239,74.07,1128,47104000,0.7847253333333334,0.01,-0.27727116589187306,0.0,-2.304877369103262e-09,-0.0005759464373446469,-0.29200014670591334,2.5390612427145244e-05,-0.015453273021129296,0.5,-83.06505999,0.16561903327703625,-0.03535947624381368,0.4695131733333333,0.0,-0.2074890470739968,-0.4379453963965411,-0.003134575952068752,1.7067984108208214,0.0,0.9288797378540039,0.2,-31.514786052703858,0.00014305493333333332,-0.011808413121616467,0.020049993,-0.17338930070400238,42021,0.21314697265625,0.3344250351190567,0.9987380504608154
2301,-0.4715323341166674,-0.4396219736347007,-0.25014792328286256,-0.028024844180319048,41749,-0.05144280507229269,-0.6280595581256873,-0.09668658649081852,73.88,1128,47124480,0.7850666666666667,0.01,-0.2755996307593677,0.0,-2.3198465533344057e-09,-0.00015537149947118567,-0.29205734594179833,6.15234486758709e-05,-0.015345695210715774,0.5,-83.11138376,0.16602990873701884,-0.03530075542923401,0.46943466666666667,0.0,-0.20540419134354737,-0.44282820300340797,-0.003122422329425359,1.7172592570624363,0.0,0.9288026690483093,0.2,-31.508658981323244,0.00014298666666666667,-0.0038304931309539824,0.02226376,0.5263286828994751,42025,0.235888671875,1.3398971050977706,0.9950947761535645
2302,-0.4717767564880118,-0.4422428360162981,-0.25400524098325195,-0.02840989544484805,41767,-0.051599543109477966,-0.6316687523525683,-0.09710961072121033,73.65,1128,47144960,0.785408,0.01,-0.27271584665473114,0.0,-2.3832446164303943e-09,-0.00022403036626752527,-0.29689493699245406,1.4648440992459654e-05,-0.01538841986642934,0.5,-83.14443102999999,0.16434794543738387,-0.03517300483460091,0.46935616,0.0,-0.20528203295685143,-0.4477498043457257,-0.0031391112042068884,1.719289837120856,0.0,0.9287872910499573,0.2,-31.50706033706665,0.0001429184,-0.010176992771448568,0.023028793,-0.18836021423339844,42029,0.21881103515625,0.3304997146129608,0.9987037777900696
2303,-0.471737037662949,-0.4429765631569681,-0.25624595938688255,-0.028142949364601745,41785,-0.051085383543977514,-0.633306505907889,-0.09633301893770727,73.35,1128,47165440,0.7857493333333333,0.01,-0.2731078438062829,0.0,-2.3024700737087424e-09,-0.00024519191004759356,-0.29558712605298526,1.953124301508069e-05,-0.015424208950294088,0.5,-84.10831850000001,0.1637213762639731,-0.03541399571431162,0.4692776533333333,0.0,-0.2059733796699219,-0.44262588398250696,-0.003135791756469356,1.6995925190722203,0.0,0.9286195635795593,0.2,-31.502330017089843,0.00014285013333333334,-0.011727292911382392,0.021842036,-0.18367768824100494,42033,0.23916015625,0.31026437431573867,0.9988345503807068
2304,-0.4715876879818544,-0.44177086932367027,-0.25204084433129903,-0.028273053157835827,41803,-0.05092376266111387,-0.6293179024676727,-0.0960256293193709,73.99,1128,47185920,0.7860906666666667,0.01,-0.2764468367541498,0.0,-2.3030903667236873e-09,-0.00046932275374210637,-0.2928907910149474,6.445312465075403e-05,-0.015412983528809227,0.5,-83.19562262000001,0.1650430757003105,-0.03540402527855382,0.4691991466666666,0.0,-0.2065366812502102,-0.43582231460504933,-0.0031308688721506106,1.701547289728898,0.0,0.9283953309059143,0.2,-31.492426681518555,0.00014278186666666666,-0.00459532777313143,0.024017608,2.830934524536133,42037,0.2859375,5.4613728523254395,0.9802833199501038
2305,-0.4717244803862329,-0.4417997958282859,-0.25594684967035514,-0.02814941971831364,41820,-0.05143157464626711,-0.6301375849891817,-0.09587168101270441,73.76,1128,47206400,0.786432,0.01,-0.27386951658349823,0.0,-2.3448524423383212e-09,-0.0005108435145116171,-0.29438676305587197,3.906234633177519e-06,-0.015492230012368755,0.5,-83.29199515,0.16514665853847538,-0.03529991456059538,0.46912064,0.0,-0.20666203222804272,-0.4394791859886821,-0.003152230165964174,1.7073605713031068,0.0,0.9285615086555481,0.2,-31.494054222106932,0.0001427136,-0.005885387757007266,0.017416483,0.8522473573684692,42041,0.192822265625,2.0330471813678743,0.9926328063011169
2306,-0.471876418297595,-0.43950362978995744,-0.25445688792248294,-0.028573725408639793,41838,-0.051297297354904,-0.6316844939881897,-0.09604197851431198,73.9,1128,47226880,0.7867733333333333,0.01,-0.2730360610541558,0.0,-2.3391142288738033e-09,-0.000335941578752102,-0.2951707445354369,4.6874990221112964e-05,-0.015410287594570516,0.5,-83.49565587,0.16476406032619267,-0.03481713069954542,0.46904213333333333,0.0,-0.2061961944547995,-0.440340811000118,-0.0031320090771034892,1.6997410352187114,0.0,0.9283458590507507,0.2,-31.494068145751953,0.00014264533333333332,-0.01097150996210985,0.019300263,-0.17867174744606018,42045,0.185888671875,0.3271121188998222,0.9986879825592041
2307,-0.4718814967287779,-0.4433172235867867,-0.25228704906501254,-0.02859110011137172,41856,-0.051060969520767684,-0.6319325494993561,-0.09744993068287083,73.04,1128,47247360,0.7871146666666666,0.01,-0.275476190688626,0.0,-2.3448521856584738e-09,-0.00044261128587730055,-0.29663976597781383,3.027343191206455e-05,-0.015455771005324404,0.5,-83.59634088000001,0.16531231194564674,-0.035220831337608956,0.4689636266666667,0.0,-0.20559898097769863,-0.44486856598556657,-0.0031451322669600983,1.7170733821801378,0.0,0.9282285571098328,0.2,-31.490359115600587,0.00014257706666666667,-0.012308430031407625,0.020414192,-0.1107930839061737,42049,0.2158447265625,0.4495019555091858,0.9981902837753296
2308,-0.4725789782860709,-0.44460261363565223,-0.24824866118208969,-0.028876932024193204,41873,-0.051561945574940184,-0.6308916311818658,-0.09873837919851175,73.66,1128,47267840,0.787456,0.01,-0.27610988904868616,0.0,-2.394498569661504e-09,-0.000209964006598706,-0.29793674879928067,2.8320314595475792e-05,-0.015397941349486629,0.5,-83.00056316999996,0.16588147223845381,-0.03504631223692745,0.46888512,0.0,-0.20423708833244172,-0.4514662909240982,-0.0031448410032368103,1.7308130836485667,0.0,0.9283587336540222,0.2,-31.488053798675537,0.0001425088,-0.004333238396793604,0.020224977,0.24830183386802673,42053,0.22198486328125,1.2296753272414207,0.9954321980476379
2309,-0.47276900358498847,-0.44063872351764727,-0.2518353989815803,-0.028616426868899335,41892,-0.051367121504154054,-0.6323036263055322,-0.0988334730950351,73.5,1128,47288320,0.7877973333333333,0.01,-0.2736771866110376,0.0,-2.415451000786222e-09,-0.0002009455013767851,-0.29896508608506456,1.9531173165887596e-06,-0.015442561162246012,0.5,-82.85802135000002,0.16509309424683904,-0.035199136576550265,0.4688066133333333,0.0,-0.20468898364666394,-0.4537957067096875,-0.003153249950227368,1.7296638549528136,0.0,0.9282291531562805,0.2,-31.486122131347656,0.00014244053333333333,-0.011069538944866508,0.020506434,-0.16537228226661682,42057,0.1792236328125,0.3997440576553345,0.9983459711074829
2310,-0.4723639161888702,-0.44338306709162556,-0.2481178073965915,-0.02844541471666741,41909,-0.0513226879760623,-0.6314673519028863,-0.09747282498305122,73.55,1128,47308800,0.7881386666666667,0.01,-0.2738190457082522,0.0,-2.280071451402465e-09,-0.00036074742040736226,-0.2931294242601396,2.9296881984919308e-05,-0.015479127730647219,0.5,-83.5931696,0.16510090192932994,-0.035302621122451125,0.46872810666666664,0.0,-0.2063661655171877,-0.44222196855717727,-0.003153531185981108,1.7199427997814414,0.0,0.9282028079032898,0.2,-31.485794162750246,0.00014237226666666668,-0.005124335311120376,0.0158656,0.8583540916442871,42061,0.189306640625,1.728236900269985,0.9931489825248718
2311,-0.4732523757009656,-0.4398532944781821,-0.25223027544680526,-0.02935272320773404,41927,-0.05143352765589952,-0.633333457186476,-0.09738754740340205,73.98,1128,47329280,0.78848,0.01,-0.27269020571092045,0.0,-2.3377505100250773e-09,-0.00036503465824557684,-0.29457835214324923,2.44140625e-05,-0.015455475044840895,0.5,-83.18777998,0.1642324975740587,-0.03524260080349996,0.4686496,0.0,-0.20546482581268788,-0.44503194392883855,-0.0031495190791182882,1.7128338961531004,0.0,0.9283722043037415,0.2,-31.487765979766845,0.000142304,-0.005479998601367697,0.017256465,0.344605028629303,42065,0.18553466796875,1.8864419281482696,0.9930692315101624
2312,-0.47278044706134975,-0.44384172115676623,-0.2530418808842084,-0.029234165076405954,41946,-0.05094036420050543,-0.6310982632755278,-0.09674684272232222,73.89,1128,47349760,0.7888213333333334,0.01,-0.2739288704602105,0.0,-2.3562637206934614e-09,-0.00020429021969512606,-0.2934953459625681,9.765586582943798e-07,-0.015522619152832925,0.5,-83.26511765,0.16524881082215867,-0.035160761363747815,0.46857109333333335,0.0,-0.20766840772299605,-0.4428990791048927,-0.003150764471112708,1.7063148051246002,0.0,0.9282520413398743,0.2,-31.48920097351074,0.00014223573333333332,-0.011252610542578622,0.017492196,-0.16674751043319702,42069,0.19364013671875,0.3694813042879105,0.9984614849090576
2313,-0.47201878367199435,-0.44107617019239687,-0.251561084754112,-0.029102790654498768,41963,-0.051118586664961184,-0.6301972843373682,-0.09699463934051852,72.88,1128,47370240,0.7891626666666667,0.01,-0.2762603907310187,0.0,-2.3798125773308885e-09,-0.0002634651646525598,-0.2942333730205053,3.222656669095158e-05,-0.015468114535855776,0.5,-84.26298806999999,0.16600675112375224,-0.035147075166947456,0.46849258666666665,0.0,-0.20692664198317035,-0.4450109636885503,-0.0031487404804950354,1.7128287899622237,0.0,0.9284811019897461,0.2,-31.488975524902344,0.00014216746666666666,-0.004586095275590197,0.021906313,0.6406362652778625,42073,0.2364501953125,1.7768866628408433,0.9935725927352905
2314,-0.47243861052657055,-0.43996690387164206,-0.2493669071934231,-0.029390657163895363,41981,-0.05135637940838933,-0.6288188167405955,-0.09693646663084812,73.87,1128,47390720,0.789504,0.01,-0.2748965250011392,0.0,-2.3509360986613833e-09,-0.0003477597748870213,-0.2923050251637477,4.003906215075403e-05,-0.015573320233866228,0.5,-83.27740750000001,0.1655181629682952,-0.03525173184075602,0.46841407999999995,0.0,-0.20687804534254414,-0.4413562398956509,-0.0031617291202465114,1.715222059310025,0.0,0.9282037615776062,0.2,-31.487449359893798,0.0001420992,-0.005018011480569839,0.012531382,0.6276952624320984,42077,0.14564208984375,2.2794769406318665,0.9908573627471924
2315,-0.47235347682987683,-0.4392988758060124,-0.251586620914989,-0.029367479387380536,41999,-0.05158440644299844,-0.631371183127982,-0.09775608071160916,73.45,1128,47411200,0.7898453333333333,0.01,-0.27345101512201153,0.0,-2.3785038190626675e-09,-0.00045118295822454377,-0.2958711400274327,9.765586582943798e-07,-0.015532512465018624,0.5,-83.58001423,0.16485519250908293,-0.03508179277129593,0.4683355733333333,0.0,-0.20586988702155723,-0.44477169484484136,-0.003163371515361792,1.7187636116927134,0.0,0.928147554397583,0.2,-31.486118698120116,0.00014203093333333333,-0.0068409917235840115,0.01277584,0.280433714389801,42081,0.1169189453125,1.3763788133859634,0.9943749904632568
2316,-0.47219598184776723,-0.4367549544177537,-0.2547310843001486,-0.02943935341373427,42017,-0.05125579348678002,-0.6321198966741732,-0.09700681129126446,73.82,1128,47431680,0.7901866666666667,0.01,-0.2736198071628712,0.0,-2.385688712256289e-09,-0.0003224583219163096,-0.2970019525100142,1.5624999650754035e-05,-0.015534116587812974,0.5,-83.50182708,0.1646692800401787,-0.03477597097508375,0.46825706666666667,0.0,-0.2068330144286436,-0.4440749567054564,-0.0031604610920341484,1.708157440453497,0.0,0.9284934401512146,0.2,-31.4904221534729,0.00014196266666666668,-0.007208804902620614,0.016151791,1.1523433923721313,42085,0.1744384765625,2.029869732260704,0.9924918413162231
2317,-0.472119991764576,-0.4397047047298871,-0.252513945599797,-0.0288549593633358,42035,-0.051215266167127994,-0.6336740757605537,-0.09793723308630085,73.71,1128,47452160,0.790528,0.01,-0.2731663177415091,0.0,-2.3456034755182763e-09,-0.0002702361694212504,-0.29773928980580544,1.7578125698491932e-05,-0.015546099953609721,0.5,-83.23320458,0.16485993657421286,-0.035143251832339094,0.46817856,0.0,-0.20710103247458048,-0.44517306176047206,-0.003168623936207432,1.7175969440010452,0.0,0.9285128712654114,0.2,-31.492172622680663,0.0001418944,-0.010686242987867444,0.018907512,-0.06319648027420044,42089,0.1942626953125,0.5931988596916199,0.9976049661636353
2318,-0.47172876274432607,-0.444854370949029,-0.2507232316800601,-0.02883065211650025,42053,-0.05100091102794977,-0.6311296709895249,-0.09698169301244923,73.92,1128,47472640,0.7908693333333333,0.01,-0.27549432270680724,0.0,-2.3295449020713576e-09,-0.00048814668078384977,-0.2927045311815038,7.617187220603228e-05,-0.015623385821034248,0.5,-82.87963011999999,0.16524265985540637,-0.03539081293649969,0.4681000533333333,0.0,-0.208363050313597,-0.4393660522634354,-0.003160035865364552,1.7083531672161563,0.0,0.9286994338035583,0.2,-31.49088897705078,0.00014182613333333334,-0.01146322709391825,0.023955766,-0.18882273137569427,42093,0.2298583984375,0.3150738477706909,0.9987984895706177
2319,-0.4708695638900092,-0.4392805361238096,-0.2528357665717774,-0.029530729893766,42071,-0.051138606296444775,-0.6294892233814471,-0.09618270557968209,73.99,1128,47493120,0.7912106666666666,0.01,-0.276565361038503,0.0,-2.380052881651266e-09,-0.00043313123975572234,-0.29166183306345084,6.542969204019755e-05,-0.015615393499757527,0.5,-83.38822173,0.16633350891518814,-0.035227188286126226,0.4680215466666667,0.0,-0.20824721646869948,-0.43946430815373627,-0.0031501515731985896,1.7040590178242674,0.0,0.9284037947654724,0.2,-31.486676025390626,0.0001417578666666667,-0.009017405495978893,0.019560922,-0.1527756303548813,42097,0.241943359375,0.35005837082862856,0.9986987709999084
2320,-0.4705245738169559,-0.43921081022787795,-0.25150578528084133,-0.02956133182252711,42091,-0.05139397698221728,-0.6296219116891336,-0.09515121150184075,73.59,1128,47513600,0.791552,0.01,-0.2749375063652224,0.0,-2.355533149441264e-09,-0.0006932978707271761,-0.2918304726748626,6.2499989871867e-05,-0.015535247074285686,0.5,-84.28890314,0.16530904561513746,-0.035024895500644145,0.46794304,0.0,-0.2079348158115797,-0.4337204729994575,-0.003143011730361807,1.6948479988732934,0.0,0.9285290837287903,0.2,-31.481869506835938,0.0001416896,-0.010034680645912886,0.021481447,-0.17351578176021576,42101,0.225927734375,0.3388049155473709,0.9987319111824036
2321,-0.4712543146646778,-0.44016389592780947,-0.2511559796352984,-0.029478030623333144,42109,-0.05105706326867221,-0.6320521051398015,-0.09587083583890199,73.59,1128,47534080,0.7918933333333333,0.01,-0.27416352194470084,0.0,-2.4052200489865992e-09,-0.00024383490655801042,-0.29522993412551535,1.855468435678631e-05,-0.015513523332160176,0.5,-83.88698049,0.1651612027187112,-0.03503538362286941,0.46786453333333333,0.0,-0.20675492996942735,-0.43835926901480365,-0.003154989570281127,1.7006165295400273,0.0,0.9282509684562683,0.2,-31.474677276611327,0.00014162133333333333,-0.005346723727416247,0.020523254,0.9631013870239258,42105,0.2366455078125,2.082595580816269,0.9924076795578003
2322,-0.470512176777115,-0.44187934269787477,-0.24794458971965067,-0.029667485929505834,42127,-0.05127141854754882,-0.6281809764636962,-0.09567259786772185,74.06,1128,47554560,0.7922346666666666,0.01,-0.27627498858150157,0.0,-2.3806838839527955e-09,-0.000510271926721191,-0.2923777053691406,1.7578116967342794e-05,-0.015538374956607143,0.5,-83.54420320000003,0.16641378579507352,-0.03491167960014635,0.4677860266666667,0.0,-0.2078413669359795,-0.43715068014247976,-0.0031421656611109175,1.7043787454468275,0.0,0.9283156394958496,0.2,-31.474989700317384,0.00014155306666666667,-0.005860105133615434,0.015809972,0.8590142726898193,42109,0.19949951171875,1.7063547313213348,0.9937459826469421
2323,-0.4705515146065883,-0.4423558676297418,-0.24977111806993718,-0.029762875209829547,42145,-0.05115130142366979,-0.6312354454759508,-0.09552036057135874,74.0,1128,47575040,0.792576,0.01,-0.2716828890763646,0.0,-2.4147856495924166e-09,-0.0002622610353202311,-0.2935292185805626,1.855468435678631e-05,-0.015658330340429676,0.5,-83.25703551999999,0.16461048529650102,-0.03522360480405285,0.46770752000000004,0.0,-0.20948553241897794,-0.43669659964601043,-0.0031544460491887876,1.6928386329925023,0.0,0.9281499981880188,0.2,-31.475319194793702,0.00014148480000000002,-0.005920016212621703,0.014277896,1.093743085861206,42113,0.15699462890625,1.8470761448144912,0.9932907223701477
2324,-0.4708232251270655,-0.44637886815136724,-0.24708530851275118,-0.029090602138068956,42163,-0.05121917245269288,-0.6313020336906557,-0.09698221289701023,73.85,1128,47595520,0.7929173333333334,0.01,-0.274155328102537,0.0,-2.4036563452393547e-09,-0.00034812955781367023,-0.29570827971299696,2.8320305864326657e-05,-0.01560672188983378,0.5,-83.60081427000001,0.16474695282914895,-0.03534092720624791,0.4676290133333333,0.0,-0.2082557191947339,-0.4418817757605981,-0.0031517451072191915,1.7140438540745548,0.0,0.9280145168304443,0.2,-31.475809860229493,0.00014141653333333334,-0.005753636173903942,0.015525261,0.8097814321517944,42117,0.15736083984375,3.5441294610500336,0.9858511090278625
2325,-0.47010481682664373,-0.44682070841044397,-0.24605079047852096,-0.02934452460783129,42180,-0.05096136023203144,-0.6313196754627184,-0.09640079869915069,73.86,1128,47616000,0.7932586666666667,0.01,-0.27324284735618287,0.0,-2.3687133169893286e-09,-0.00042849650554722675,-0.29479521836361416,2.3437495110556482e-05,-0.01558405322938386,0.5,-83.25326779999999,0.16466064315703793,-0.035144864926201815,0.46755050666666664,0.0,-0.20831831130850179,-0.43942415644861443,-0.0031538794215388555,1.702954586935482,0.0,0.9280921816825867,0.2,-31.47677993774414,0.00014134826666666668,-0.006971998210065067,0.012840532,0.4284374415874481,42121,0.11463623046875,1.6721959590911866,0.9935407638549805
2326,-0.4713881200206053,-0.4499079688232567,-0.24850174253987006,-0.02873963458837368,42199,-0.051232844387413934,-0.6325289248604079,-0.09611720226523188,73.74,1128,47636480,0.7936,0.01,-0.2744548012674351,0.0,-2.3339386924398747e-09,-0.0003332332317157356,-0.29487806799723587,9.765586582943798e-07,-0.01566736629720713,0.5,-83.4882915,0.1653760239236243,-0.035481788493956265,0.467472,0.0,-0.20961920546170348,-0.4406949051412135,-0.0031597101295365885,1.7102161634327504,0.0,0.9283501505851746,0.2,-31.479808712005614,0.00014128,-0.00687795109115541,0.01624496,0.690163254737854,42125,0.149560546875,2.1015859484672545,0.9917452335357666
2327,-0.47107409520018334,-0.4445975820003419,-0.24943551553842136,-0.02873454353416033,42216,-0.05125042247091187,-0.6335540924862996,-0.09600189195771436,73.79,1128,47656960,0.7939413333333334,0.01,-0.27531767978326255,0.0,-2.3269772830034085e-09,-0.00037524841263563856,-0.2923160546263624,5.468750314321369e-05,-0.01565983735449395,0.5,-83.83396254000002,0.16550281295532784,-0.035416832031122066,0.46739349333333335,0.0,-0.21018265824331808,-0.43637667883871034,-0.003164166983640465,1.708602461374991,0.0,0.9283413887023926,0.2,-31.48233652114868,0.00014121173333333332,-0.00363172001671046,0.021290245,1.4749330282211304,42129,0.19759521484375,2.4165705502033235,0.9907782673835754
2328,-0.47109632764428266,-0.44153915726878895,-0.24920382123954235,-0.029047480617775328,42234,-0.05120452406699769,-0.6334283841140549,-0.09607354096155646,73.6,1128,47677440,0.7942826666666667,0.01,-0.27545442415145616,0.0,-2.355153872249933e-09,-0.00031107855682466597,-0.29345719454771946,4.589843156281859e-05,-0.015606414662167431,0.5,-84.10484671999998,0.16469462553147596,-0.03506040526225419,0.46731498666666665,0.0,-0.20853795718413376,-0.4377728117639129,-0.0031592372013386494,1.706063907018547,0.0,0.9281697869300842,0.2,-31.47959785461426,0.00014114346666666667,-0.006587105989456177,0.015161334,1.1656272411346436,42133,0.139599609375,2.2646627128124237,0.9909424185752869
2329,-0.4709888981497056,-0.4466159418528929,-0.25042501721516075,-0.02856885731514086,42252,-0.05137346918345429,-0.6345024419937386,-0.09681999264737973,73.68,1128,47697920,0.794624,0.01,-0.2734350278890892,0.0,-2.3757721896383876e-09,-0.0002919875624594838,-0.2989062117908799,3.906243364326656e-06,-0.01569825425709804,0.5,-83.68541535,0.1652210318939205,-0.0352404023022958,0.46723647999999995,0.0,-0.2094893127993484,-0.44813172700433873,-0.0031591960396144788,1.7172272372309987,0.0,0.9284143447875977,0.2,-31.480585956573485,0.00014107520000000001,-0.007179189246380701,0.019567724,0.7558876276016235,42137,0.19140625,2.315156137943268,0.9913771152496338
2330,-0.47094599998257014,-0.4429747274229328,-0.2469111905206894,-0.028749239515902986,42270,-0.051532160374335945,-0.6348643225212701,-0.0961393097928624,73.84,1128,47718400,0.7949653333333333,0.01,-0.271798502858305,0.0,-2.3789908277113964e-09,-0.0002777988630315535,-0.2961092380585978,3.222656669095158e-05,-0.015645691401683127,0.5,-83.01935174999998,0.16421694514026589,-0.03503665843453704,0.4671579733333333,0.0,-0.20921565266580394,-0.4397475942622887,-0.0031602909767950715,1.7089829974384827,0.0,0.9282092452049255,0.2,-31.4797474861145,0.00014100693333333333,-0.0061693776864558455,0.013237923,0.28816312551498413,42141,0.1466796875,1.562121707201004,0.9934687614440918
2331,-0.47045437790482714,-0.4452588540159784,-0.25335266084171904,-0.028857309246930075,42288,-0.05090862588403979,-0.6352378546842432,-0.0966385174099941,73.7,1128,47738880,0.7953066666666667,0.01,-0.2748041470773117,0.0,-2.3622114905722887e-09,-0.00041483678123807523,-0.2925333206373423,3.222654922865331e-05,-0.015729315436606814,0.5,-83.93773884999999,0.1650592490382025,-0.03555726655208566,0.46707946666666667,0.0,-0.20966434678949733,-0.43691126175334905,-0.003173516090033529,1.7059817350242352,0.0,0.9280503392219543,0.2,-31.47664623260498,0.00014093866666666665,-0.008878062170697375,0.016761305,-0.1587594896554947,42145,0.15146484375,0.4079443395137787,0.9979469776153564
2332,-0.47044364316822807,-0.4452604214071135,-0.24758394198782058,-0.028543470004787914,42306,-0.05112346952664666,-0.6324875902928633,-0.0951439562999436,73.86,1128,47759360,0.795648,0.01,-0.274321825001713,0.0,-2.321216326761086e-09,-0.0003344660487584803,-0.29171037807065625,9.765586582943798e-07,-0.015691943330106473,0.5,-83.44442197999999,0.16499438541909922,-0.035158277229349985,0.46700096,0.0,-0.20980080141624763,-0.4336557522365273,-0.0031503261831886966,1.6948785041552799,0.0,0.9284926056861877,0.2,-31.47998676300049,0.0001408704,-0.0067251500498969104,0.018344183,0.48969897627830505,42149,0.19964599609375,1.947415715456009,0.9928048253059387
2333,-0.47040316121851616,-0.4440010202298935,-0.24976941808924874,-0.028860460399594157,42324,-0.05118841077928664,-0.6331285572158161,-0.09511200393953333,74.09,1128,47779840,0.7959893333333333,0.01,-0.2740553941857101,0.0,-2.3156727761562452e-09,-0.00039216781911349086,-0.29177543155973573,4.1015612077899276e-05,-0.015677029268569072,0.5,-83.30226637,0.16441968191437087,-0.03520168886173698,0.4669224533333333,0.0,-0.2109151668829862,-0.4316774452071942,-0.00315539963326123,1.690472978188533,0.0,0.9284956455230713,0.2,-31.479924583435057,0.00014080213333333335,-0.010209900513291358,0.020311065,-0.18693973124027252,42153,0.21363525390625,0.29205431044101715,0.9988994002342224
