time/time_elapsed,reward_terms/stand,reward_terms/foot_ahead,ankle/ankle_spring_energy_peak,time/total_timesteps,time/fps,reward_terms/residual,curriculum/swing_frac_mean,curriculum/ctrl_jitter_ms,reward_terms/residual_rate,reward_terms/motor_vel,reward_terms/clearance,curriculum/swing_frac_min,curriculum/ctrl_drop_prob,reward_terms/assist_pen,reward_terms/stop,reward_terms/vz,time/iterations,rollout/ep_rew_mean,curriculum/cmd_scale,reward_terms/stance,reward_terms/overrun,rollout/ep_len_mean,reward_terms/duty_sym,reward_terms/foot_slip,reward_terms/height,reward_terms/time,reward_terms/track_yaw,reward_terms/fwd_speed,ankle/ankle_spring_trq_peak,reward_terms/torque,curriculum/cmd_track_err,reward_terms/alive,reward_terms/phase_contact,reward_terms/step_rate,curriculum/ent_coef,reward_terms/stance_time,reward_terms/stand_drift,reward_terms/energy,ankle/ankle_defl_peak,reward_terms/angmom,curriculum/stance_ratio,curriculum/dr_scale,reward_terms/track_lin,reward_terms/air_time,reward_terms/upright,est/vel_rmse,reward_terms/hip_roll,reward_terms/lat_vel,reward_terms/ang_xy,curriculum/eff_scale,reward_terms/action_rate,reward_terms/coef_rate,train/policy_gradient_loss,train/n_updates,train/std,train/learning_rate,train/entropy_loss,train/loss,train/approx_kl,train/value_loss,train/clip_fraction,train/clip_range,train/explained_variance,curriculum/ctrl_drop_prob_progress,curriculum/dr_scale_progress,curriculum/stance_ratio_progress,curriculum/eff_scale_progress,curriculum/ctrl_jitter_ms_progress
12791,1.6689971524909095,0.0,0.0,74262528,5805,-0.10523425595335073,0.08015950520833333,3.667967999999811,0.0,-5.754304157781636e-05,0.0,0.0700954861111111,0.04584959999999764,0.0,0.0,-0.04107592755285596,4029,650.10204311,0.0,-0.0200572352157563,0.0,618.92,0.0,-0.25092877549481146,-0.012855616235056029,0.0,1.9999756011399776,0.0,0.0,-0.029911924459306197,0.6933782521934473,0.0,0.0,-0.002072482638888889,0.002,0.0,-0.024270936932575204,-0.0007507544294028098,0.5106807534239072,-0.06744043023224414,0.6755468800000021,0.9169919999999527,2.647313248399388,0.0,-0.09098349023721265,0.38635118915147265,-0.020888958143454046,-0.005990125228831385,-0.04394762961614432,0.1069823999999908,-0.08678119583272974,-0.4928720741875451,-0.006879441475030034,55161,0.999140202999115,0.00011438976,-36.871171188354495,761.3695068359375,0.006157219,1444.859390258789,0.0256103515625,0.2,0.9750657081604004,0.9169919999999527,0.9169919999999527,0.30566399999997373,0.30566399999997373,0.9169919999999527
12794,1.590712896874135,0.0,0.0,74280960,5805,-0.10517677872341673,0.09589301215277778,3.668889599999811,0.0,-6.462717820697542e-05,0.0,0.09364149305555555,0.04586111999999764,0.0,0.0,-0.040265445357509304,4030,671.77657138,0.0,-0.05083317945727366,0.0,627.95,0.0,-0.27524367726677124,-0.01324856225025212,0.0,1.999976042168555,0.0,0.0,-0.030418837067253443,0.3758691885729211,0.0,0.0,-0.002723524305555565,0.002,0.0,-0.030499949197002125,-0.0007754494529254855,0.5146686763515131,-0.06790674028133456,0.6755407360000021,0.9172223999999527,2.5789247873612706,0.0,-0.09119537805736855,0.4063704385492641,-0.029527581352022943,-0.008463425127488357,-0.04931396751690074,0.1070092799999908,-0.08892025117902569,-0.5270077543077964,-0.0075711942452471705,55165,0.9990265369415283,0.00011434367999999999,-36.8677453994751,450.9535827636719,0.0063256463,1242.466375732422,0.028173828125,0.2,0.980009138584137,0.9172223999999527,0.9172223999999527,0.3057407999999737,0.3057407999999737,0.9172223999999527
12797,1.4906954204470702,0.0,0.0,74299392,5805,-0.10503309938111732,0.1015353732638889,3.6698111999998106,0.0,-6.191394438690775e-05,0.0,0.07307942708333333,0.04587263999999763,0.0,0.0,-0.037154882859510366,4031,758.0059927699999,0.0,-0.047765898385002475,0.0,671.43,0.0,-0.27801522734754686,-0.011531075887479082,0.0,1.9999725812666007,0.0,0.0,-0.02923228675111569,0.2222552938690453,0.0,0.0,-0.002528211805555562,0.002,0.0,-0.024794915550151404,-0.0007421638926925723,0.5167023343875052,-0.05728060686117525,0.6755345920000021,0.9174527999999527,2.4725042102328194,0.0,-0.09163439812268953,0.3955391577085153,-0.0258379159585413,-0.007008996081083654,-0.044982820335595176,0.10703615999999079,-0.088569176396115,-0.5284166397105536,-0.006759640556992963,55169,0.9990115761756897,0.00011429760000000001,-36.86627674102783,756.3385009765625,0.00625927,1898.4742614746094,0.03135986328125,0.2,0.9720680117607117,0.9174527999999527,0.9174527999999527,0.3058175999999737,0.3058175999999737,0.9174527999999527
12800,1.489602802165863,0.0,0.0,74317824,5805,-0.10383518138792738,0.10701497395833334,3.6707327999998105,0.0,-6.697316332225821e-05,0.0,0.07183159722222222,0.045884159999997634,0.0,0.0,-0.03935451640333154,4032,815.60577972,0.0,-0.023511336135811578,0.0,693.77,0.0,-0.2668034114505396,-0.012274860337443204,0.0,1.9999569443915222,0.0,0.0,-0.029856259589790032,0.39319598121038435,0.0,0.0,-0.002408854166666671,0.002,0.0,-0.0265248139852558,-0.0007806843901515822,0.5134185262052954,-0.0719329235894732,0.6755284480000021,0.9176831999999526,2.4355501219526845,0.0,-0.11036295913112318,0.37687215775514066,-0.028441033135091862,-0.009508250014004575,-0.05205996882844141,0.10706303999999078,-0.08918543176160507,-0.5157612974681742,-0.0067701009567826985,55173,0.9990226030349731,0.00011425152000000001,-36.86565380096435,665.0206298828125,0.0056542675,1452.7998474121093,0.02578125,0.2,0.976849377155304,0.9176831999999526,0.9176831999999526,0.3058943999999737,0.3058943999999737,0.9176831999999526
12803,1.495607807434873,0.0,0.0,74336256,5806,-0.1045760787951853,0.09117296006944445,3.6716543999998104,0.0,-6.159109097635839e-05,0.0,0.07996961805555555,0.045895679999997635,0.0,0.0,-0.03287344306090534,4033,683.10801708,0.0,-0.017990391498359095,0.0,617.43,0.0,-0.2851309430944503,-0.011561760402332382,0.0,1.999978954354513,0.0,0.0,-0.029724739275182488,0.2985058161052006,0.0,0.0,-0.0024631076388888944,0.002,0.0,-0.03409653212380754,-0.0007765017848761288,0.5191262350618514,-0.05827016863640085,0.675522304000002,0.9179135999999526,2.4232854770647916,0.0,-0.09438698759988937,0.3846304602832032,-0.033818357499308754,-0.010628071321785964,-0.04344107226745325,0.10708991999999079,-0.08990023323971073,-0.5261498920640042,-0.007691091008018703,55177,0.9990979433059692,0.00011420544,-36.86702194213867,740.592041015625,0.0061689112,1467.1353271484375,0.03125,0.2,0.9782408475875854,0.9179135999999526,0.9179135999999526,0.3059711999999737,0.3059711999999737,0.9179135999999526
12806,1.5128554897954172,0.0,0.0,74354688,5806,-0.10433565312174004,0.10536024305555555,3.67257599999981,0.0,-6.890576572759597e-05,0.0,0.0969509548611111,0.04590719999999763,0.0,0.0,-0.03928446749288875,4034,550.0995390100001,0.0,-0.026201165385885516,0.0,544.4,0.0,-0.2739764700387774,-0.013092807398404412,0.0,1.9999578326249225,0.0,0.0,-0.029983155825391614,0.48833707816574784,0.0,0.0,-0.0025390625000000066,0.002,0.0,-0.035547150993519384,-0.0008049680786516179,0.5159410731726721,-0.07616276774621893,0.675516160000002,0.9181439999999526,2.4595374012905777,0.0,-0.09609021724665692,0.408642491338235,-0.026027699543406634,-0.009573254967652628,-0.05421910550794292,0.10711679999999078,-0.08963680231370849,-0.5205439068341798,-0.007404556556139141,55181,0.9991294145584106,0.00011415936,-36.86881370544434,513.866943359375,0.0068934388,1464.9622619628906,0.03746337890625,0.2,0.9787927865982056,0.9181439999999526,0.9181439999999526,0.3060479999999737,0.3060479999999737,0.9181439999999526
12809,1.660759235984846,0.0,0.0,74373120,5806,-0.1045523419769677,0.07912868923611112,3.67349759999981,0.0,-6.308896447622289e-05,0.0,0.054036458333333336,0.04591871999999763,0.0,0.0,-0.04027038130576851,4035,550.55407142,0.0,-0.029353528691228727,0.0,544.76,0.0,-0.24153130136027734,-0.01358326772951304,0.0,1.9999857960746534,0.0,0.0,-0.029865057744853825,0.4440382528250346,0.0,0.0,-0.0019856770833333324,0.002,0.0,-0.02441444062581666,-0.0007795084343881806,0.5135972342449711,-0.06715678183452944,0.675510016000002,0.9183743999999525,2.695236358230028,0.0,-0.08857193470418785,0.3748880855137387,-0.03232619748548511,-0.008262146131384748,-0.04844690210729476,0.10714367999999078,-0.08676024034291593,-0.5053214229311384,-0.006005708331940696,55185,0.9990028738975525,0.00011411328000000002,-36.86737747192383,623.9043579101562,0.0052020014,1680.4113159179688,0.02159423828125,0.2,0.9756784439086914,0.9183743999999525,0.9183743999999525,0.30612479999997366,0.30612479999997366,0.9183743999999525
12812,1.5007215621590657,0.0,0.0,74391552,5806,-0.1047866069307633,0.09285481770833334,3.67441919999981,0.0,-6.813973918625734e-05,0.0,0.08930121527777778,0.045930239999997624,0.0,0.0,-0.03442117237607167,4036,632.74844429,0.0,-0.0333673961819767,0.0,589.29,0.0,-0.2842312068941444,-0.012035223646990063,0.0,1.9999678718414513,0.0,0.0,-0.029764141937354296,0.3327903954207888,0.0,0.0,-0.0024739583333333397,0.002,0.0,-0.03432386685107981,-0.0008252715409318827,0.5194923484181597,-0.07247117272008813,0.6755038720000021,0.9186047999999525,2.4640700105425255,0.0,-0.0944971226628462,0.3736142542248712,-0.033265379866941704,-0.008027864239917793,-0.048680156059293045,0.10717055999999077,-0.08859545604328002,-0.5372514552507242,-0.007211953570367769,55189,0.9989081025123596,0.00011406719999999999,-36.86387271881104,850.661376953125,0.006540451,1742.4117431640625,0.02696533203125,0.2,0.9738592505455017,0.9186047999999525,0.9186047999999525,0.30620159999997365,0.30620159999997365,0.9186047999999525
12815,1.4371420171013434,0.0,0.0,74409984,5806,-0.10443568352317802,0.10894097222222221,3.67534079999981,0.0,-6.750730612837169e-05,0.0,0.1081814236111111,0.045941759999997625,0.0,0.0,-0.042278061499473045,4037,665.0954836,0.0,-0.028758756326834747,0.0,614.97,0.0,-0.2519566784676855,-0.014763869551544576,0.0,1.9999501706519145,0.0,0.0,-0.028847328471515894,0.44231488433811506,0.0,0.0,-0.002604166666666674,0.002,0.0,-0.038022784377930975,-0.0007910401856119035,0.5156961698351257,-0.07910034635257267,0.6754977280000021,0.9188351999999524,2.3896493486952215,0.0,-0.10775480333129242,0.42354444159808835,-0.031873043911407994,-0.011635455723010009,-0.05065414725226359,0.10719743999999076,-0.08828526732882024,-0.49316469773494315,-0.006729327884386294,55193,0.9989912509918213,0.00011402112,-36.86411743164062,556.8401489257812,0.00520038,1374.3059448242188,0.0203125,0.2,0.9782389402389526,0.9188351999999524,0.9188351999999524,0.30627839999997364,0.30627839999997364,0.9188351999999524
12818,1.6812824899714942,0.0,0.0,74428416,5806,-0.10542260292174105,0.07530381944444445,3.6762623999998096,0.0,-5.545071824993931e-05,0.0,0.06396484375,0.045953279999997626,0.0,0.0,-0.032593554487552974,4038,645.4840543,0.0,-0.029866881563649732,0.0,603.24,0.0,-0.19356737197583693,-0.012889250863041832,0.0,1.9999622025350479,0.0,0.0,-0.031146570002770373,0.48050580584471947,0.0,0.0,-0.001746961805555551,0.002,0.0,-0.017293430254096555,-0.0007236400628790876,0.5116941092376592,-0.05633662213750082,0.6754915840000021,0.9190655999999524,2.772384967711669,0.0,-0.07705587741702985,0.3657056654279777,-0.02610973268187603,-0.007876106973176878,-0.04183923628705383,0.10722431999999077,-0.08651764720938512,-0.5140548826738512,-0.007556671340717002,55197,0.9990978240966797,0.00011397504000000001,-36.86616764068604,558.3247680664062,0.005452207,1245.4738555908202,0.0298828125,0.2,0.9827401041984558,0.9190655999999524,0.9190655999999524,0.3063551999999736,0.3063551999999736,0.9190655999999524
12821,1.5171105806446488,0.0,0.0,74446848,5806,-0.10469479148334582,0.08656141493055555,3.6771839999998095,0.0,-6.0123444891783326e-05,0.0,0.06830512152777778,0.04596479999999762,0.0,0.0,-0.035064702724445625,4039,679.0984211299999,0.0,-0.029394336682340354,0.0,634.58,-0.00028658215401118934,-0.2542619818834254,-0.012347431654104603,0.0,1.999978877683186,0.0,0.0,-0.031608568858519336,0.25927688901657514,0.0,0.0,-0.002072482638888889,0.002,0.0,-0.03247574002486539,-0.0007594578817716341,0.5069700108864234,-0.05605610504276689,0.6754854400000021,0.9192959999999524,2.539190095411697,0.0,-0.07701338132628358,0.41330734704158495,-0.03372828466427731,-0.008966304910907781,-0.04535965313369075,0.10725119999999076,-0.08722684060472574,-0.517882131598999,-0.007312649043160491,55201,0.9990049004554749,0.00011392896,-36.86611557006836,695.7371215820312,0.0061475635,1691.6873046875,0.02833251953125,0.2,0.9750289916992188,0.9192959999999524,0.9192959999999524,0.3064319999999736,0.3064319999999736,0.9192959999999524
12824,1.5113980307610773,0.0,0.0,74465280,5806,-0.10395798899716349,0.09681532118055555,3.6781055999998093,0.0,-7.10378134133471e-05,0.0,0.0861545138888889,0.04597631999999762,0.0,0.0,-0.04379051406103598,4040,721.9158044499999,0.0,-0.030354230883310154,0.0,670.78,0.0,-0.2746918365105663,-0.014032515185930837,0.0,1.9999496357009963,0.0,0.0,-0.03145841027433794,0.5394966599196874,0.0,0.0,-0.002376302083333338,0.002,0.0,-0.0467713670121062,-0.0008301480006862353,0.5128623069626943,-0.07900812632195427,0.6754792960000021,0.9195263999999523,2.437622202603276,0.0,-0.10844243186517895,0.42612273844697607,-0.02995992820677417,-0.010976853341414303,-0.05346373721625021,0.10727807999999076,-0.0884302877128167,-0.5142422011159609,-0.006418639101320877,55205,0.9989061951637268,0.00011388288,-36.8635009765625,589.60009765625,0.0055648023,1419.5697540283204,0.0282470703125,0.2,0.9796847105026245,0.9195263999999523,0.9195263999999523,0.3065087999999736,0.3065087999999736,0.9195263999999523
12827,1.565247353069432,0.0,0.0,74483712,5806,-0.10478404698789189,0.09632703993055555,3.679027199999809,0.0,-6.583726059205104e-05,0.0,0.09271918402777778,0.045987839999997615,0.0,0.0,-0.023825285842457487,4041,759.5260588699999,0.0,-0.022686868794599697,0.0,686.61,-5.323538592252763e-05,-0.2515579249742299,-0.010540572094079863,0.0,1.9999681357445158,0.0,0.0,-0.032147163607909174,0.30176766664580007,0.0,0.0,-0.0022569444444444473,0.002,0.0,-0.026379527952092075,-0.0008044561077984879,0.5126213702017389,-0.0464483871280545,0.6754731520000021,0.9197567999999523,2.6637516418500664,0.0,-0.07409806678131708,0.39694181840962434,-0.019566938714756895,-0.007283156920917212,-0.04238649833903679,0.10730495999999075,-0.08548651726220523,-0.5039063576627424,-0.007178582571214065,55209,0.9988847970962524,0.0001138368,-36.86224422454834,588.3182373046875,0.007866029,1555.3082458496094,0.04649658203125,0.2,0.9785292148590088,0.9197567999999523,0.9197567999999523,0.3065855999999736,0.3065855999999736,0.9197567999999523
12830,1.5681681722927292,0.0,0.0,74502144,5806,-0.10378919448753757,0.1003146701388889,3.679948799999809,0.0,-7.455503382109148e-05,0.0,0.07454427083333333,0.045999359999997616,0.0,0.0,-0.03944494504660376,4042,638.58822129,0.0,-0.017651946224751334,0.0,592.98,0.0,-0.2720408749962401,-0.013074975737941981,0.0,1.9999541151032654,0.0,0.0,-0.0326387027801516,0.4782749315717592,0.0,0.0,-0.0024739583333333384,0.002,0.0,-0.025941546122232356,-0.0008232051138560802,0.5126450055901937,-0.0712470964487511,0.675467008000002,0.9199871999999523,2.604008702284998,0.0,-0.09522198338538802,0.3963919470781278,-0.02228777071428377,-0.007680228473370245,-0.0531094391707527,0.10733183999999074,-0.08869920152927846,-0.5120644263768244,-0.0065308295073918995,55213,0.9987691640853882,0.00011379071999999999,-36.861352348327635,722.655517578125,0.007476942,1780.484912109375,0.041943359375,0.2,0.9725980162620544,0.9199871999999523,0.9199871999999523,0.3066623999999736,0.3066623999999736,0.9199871999999523
12834,1.6171384899546721,0.0,0.0,74520576,5806,-0.10534727219919486,0.07864040798611112,3.680870399999809,0.0,-6.629212787688498e-05,0.0,0.058919270833333336,0.04601087999999762,0.0,0.0,-0.0449514709950569,4043,591.8388476799998,0.0,-0.04174654490764185,0.0,554.69,0.0,-0.2752124714249859,-0.014997445865814878,0.0,1.999983641781537,0.0,0.0,-0.033165927434783006,0.35426947972006206,0.0,0.0,-0.0021918402777777795,0.002,0.0,-0.025933303142439183,-0.0008283906375026242,0.507167057697549,-0.0675448888102794,0.675460864000002,0.9202175999999522,2.559830141231364,0.0,-0.10206664399847243,0.34836496487684154,-0.02713304686717706,-0.0068363946619825495,-0.05275050717807927,0.10735871999999075,-0.08645826637304689,-0.48765305632335526,-0.005792364658555016,55217,0.9986625909805298,0.00011374464,-36.8581428527832,744.3795776367188,0.0051354985,2271.9592041015626,0.0254638671875,0.2,0.9646211862564087,0.9202175999999522,0.9202175999999522,0.30673919999997357,0.30673919999997357,0.9202175999999522
12837,1.5712957382014325,0.0,0.0,74539008,5806,-0.10517423383817218,0.078369140625,3.6817919999998088,0.0,-6.330020786944249e-05,0.0,0.06727430555555555,0.04602239999999761,0.0,0.0,-0.0339099448802704,4044,622.4567058699998,0.0,-0.044953221167828544,0.0,564.02,0.0,-0.27977372720787685,-0.013761913011499191,0.0,1.999936501440404,0.0,0.0,-0.033133948156486806,0.3602456861493209,0.0,0.0,-0.0020833333333333337,0.002,0.0,-0.0439245809080953,-0.0007967155418976304,0.515970877428599,-0.0647785206678184,0.6754547200000021,0.9204479999999522,2.48449964104707,0.0,-0.10939837189558625,0.38039406938417386,-0.02980563886724362,-0.00683201777519376,-0.044303640034747134,0.10738559999999074,-0.08677083400594919,-0.514703050762805,-0.006115007086191326,55221,0.9987223744392395,0.00011369856,-36.85749549865723,957.8750610351562,0.005332532,2097.3869689941407,0.02286376953125,0.2,0.9678979516029358,0.9204479999999522,0.9204479999999522,0.30681599999997355,0.30681599999997355,0.9204479999999522
12841,1.5380149309778879,0.0,0.0,74557440,5806,-0.10475910119245575,0.08241102430555555,3.6827135999998086,0.0,-6.627629613632386e-05,0.0,0.04958767361111111,0.04603391999999761,0.0,0.0,-0.037929139609916014,4045,624.49447627,0.0,-0.03532766818674241,0.0,577.01,0.0,-0.23462939817543133,-0.013132141757874003,0.0,1.9999509057641214,0.0,0.0,-0.03353086406890498,0.31985902089133667,0.0,0.0,-0.0020399305555555552,0.002,0.0,-0.023708792586590654,-0.0008035539862311521,0.5207300389513614,-0.05774673557197185,0.6754485760000021,0.9206783999999522,2.6050569258636522,0.0,-0.08743772704423733,0.3653616046127013,-0.0250530069821196,-0.006704059540041157,-0.04469800078023754,0.10741247999999073,-0.08678776011521522,-0.5080186986723907,-0.0058893728433758955,55225,0.9987830519676208,0.00011365248,-36.85952453613281,580.6007690429688,0.004585733,1557.0012817382812,0.01435546875,0.2,0.9767535924911499,0.9206783999999522,0.9206783999999522,0.30689279999997354,0.30689279999997354,0.9206783999999522
12844,1.7281972662645364,0.0,0.0,74575872,5806,-0.1066172343118113,0.06358506944444445,3.6836351999998085,0.0,-5.075737576596723e-05,0.0,0.04823133680555555,0.046045439999997606,0.0,0.0,-0.03160157667583577,4046,634.5437945799999,0.0,-0.017639126613812825,0.0,595.8,0.0,-0.23422284266086774,-0.012406136075900862,0.0,1.999950345608592,0.0,0.0,-0.03333904913625793,0.4145972355477196,0.0,0.0,-0.0018337673611111083,0.002,0.0,-0.028973159851508477,-0.0007651941694351865,0.5125175925535312,-0.05767153168586706,0.6754424320000021,0.9209087999999521,2.7220265732193756,0.0,-0.09266512882265389,0.3347437852570344,-0.023342202165927677,-0.006053519149154567,-0.04018033462259593,0.10743935999999073,-0.08155957886301823,-0.48636623966932757,-0.006374143206630834,55229,0.9988133311271667,0.0001136064,-36.86022434234619,695.1417236328125,0.005543744,1681.7151977539063,0.02421875,0.2,0.9745380878448486,0.9209087999999521,0.9209087999999521,0.30696959999997353,0.30696959999997353,0.9209087999999521
12847,1.5212667445256998,0.0,0.0,74594304,5806,-0.10539110851542668,0.09537760416666666,3.6845567999998083,0.0,-6.171720747358256e-05,0.0,0.0947265625,0.04605695999999761,0.0,0.0,-0.039450105132042924,4047,600.37368509,0.0,-0.03515998212045491,0.0,590.55,0.0,-0.24243472856929987,-0.013551802429584928,0.0,1.9999770378260413,0.0,0.0,-0.02974393683242885,0.4014795647934511,0.0,0.0,-0.0024197048611111164,0.002,0.0,-0.02610788831270608,-0.0007813453149687579,0.5132809300833496,-0.06755748956062091,0.6754362880000021,0.9211391999999521,2.436316767615815,0.0,-0.0909702604445052,0.3822614050623867,-0.023807504748732305,-0.006876433135376244,-0.0458153122610591,0.10746623999999072,-0.0879160445240453,-0.5067163452104729,-0.006404555955668911,55233,0.9989140629768372,0.00011356032000000001,-36.86230182647705,693.5797729492188,0.0062218383,1532.770556640625,0.02896728515625,0.2,0.9768614172935486,0.9211391999999521,0.9211391999999521,0.3070463999999735,0.3070463999999735,0.9211391999999521
12850,1.474640312856432,0.0,0.0,74612736,5806,-0.10499905480003972,0.10782877604166666,3.685478399999808,0.0,-6.611012012685111e-05,0.0,0.09847005208333333,0.04606847999999761,0.0,0.0,-0.03821353383480444,4048,637.67581927,0.0,-0.025526414997879433,0.0,621.24,0.0,-0.2644789312319666,-0.013052120699290622,0.0,1.9999682239120713,0.0,0.0,-0.02994289976262467,0.34118449936527784,0.0,0.0,-0.0023763020833333375,0.002,0.0,-0.02881335478042259,-0.0008017613285217404,0.5131938758226608,-0.07317984129377822,0.6754301440000021,0.921369599999952,2.467279001911656,0.0,-0.10455636857551177,0.394384337917718,-0.02194561626696778,-0.007191720693309393,-0.051292157718895975,0.10749311999999073,-0.0863208996006622,-0.5224309109007574,-0.0072485922370105985,55237,0.9990069270133972,0.00011351424000000001,-36.8644359588623,542.9400024414062,0.0068844347,1094.0059967041016,0.04005126953125,0.2,0.9848963022232056,0.921369599999952,0.921369599999952,0.3071231999999735,0.3071231999999735,0.921369599999952
12853,1.302081017091176,0.0,0.0,74631168,5806,-0.1045593520160238,0.11515299479166666,3.686399999999808,0.0,-7.263413385385073e-05,0.0,0.10942925347222222,0.0460799999999976,0.0,0.0,-0.046127962595146656,4049,533.6493845699999,0.0,-0.03970855981339152,0.0,560.07,0.0,-0.30653957648545993,-0.014631629354457458,0.0,1.9999576471375589,0.0,0.0,-0.02916681399260942,0.458499426045908,0.0,0.0,-0.002766927083333342,0.002,0.0,-0.037233918321076316,-0.0008192756227942562,0.509050620581617,-0.08343843479021121,0.6754240000000021,0.921599999999952,2.2138231871061747,0.0,-0.1173322604081242,0.4416325588221878,-0.029267446100107335,-0.011281031153911108,-0.05561785520969901,0.10751999999999072,-0.08822539989613468,-0.5334570376239651,-0.006804795179050416,55241,0.9990946054458618,0.00011346816,-36.86683197021485,773.8121337890625,0.006596419,1779.831884765625,0.03663330078125,0.2,0.9751074910163879,0.921599999999952,0.921599999999952,0.3071999999999735,0.3071999999999735,0.921599999999952
