time/iterations,curriculum/stance_ratio,reward_terms/vz,curriculum/sprint_dist_m,reward_terms/assist_pen,reward_terms/phase_contact,time/time_elapsed,reward_terms/air_time,reward_terms/time,reward_terms/ang_xy,reward_terms/fwd_speed,rollout/ep_rew_mean,reward_terms/lat_vel,reward_terms/clearance,reward_terms/angmom,reward_terms/stop,reward_terms/foot_ahead,curriculum/eff_scale,time/fps,reward_terms/residual_rate,reward_terms/motor_vel,reward_terms/height,reward_terms/residual,curriculum/ent_coef,reward_terms/stance,reward_terms/foot_slip,curriculum/ctrl_jitter_ms,reward_terms/stance_time,reward_terms/hip_roll,time/total_timesteps,reward_terms/alive,reward_terms/overrun,reward_terms/energy,reward_terms/upright,reward_terms/action_rate,reward_terms/step_rate,reward_terms/torque,reward_terms/coef_rate,rollout/ep_len_mean,curriculum/ctrl_drop_prob,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/n_updates,train/entropy_loss,train/approx_kl,train/learning_rate,train/std,train/clip_fraction,train/loss,train/clip_range
5854,0.546612608,-0.26654566378607814,92.42656,0.0,-0.13454006372259758,24811,0.0,-0.5,-0.16246576609950586,1.1905829550021543,-101.17470152,-1.728106924907474e-08,0.041475447153083426,-0.0804733668445374,0.0,0.0,0.4495104,4348,0.0,-0.0013184575390757065,-0.07307382769919717,-0.10058264597538918,0.0092111104,0.0,-0.13880190177895715,0.0,-0.04671726660550727,-0.011278356980458754,107900928,0.0,0.0,-0.008441388124154257,-0.2051523325422883,-0.02271739184503661,0.0,-0.09495837828970806,-0.08634916124984991,267.82,0.0,-0.008308470551855861,0.07698896918445826,0.9994645714759827,23388,-17.713952255249023,0.020355254,0.000246058752,0.9081292152404785,0.21551513671875,-0.16228389739990234,0.2
5855,0.546594944,-0.2726310002932419,92.43808,0.0,-0.14607596485865218,24815,0.0,-0.5,-0.16894517374241547,1.193808912373606,-101.02487089,-1.8381220576473152e-08,0.043565846359610645,-0.08506440960040934,0.0,0.0,0.4495872,4348,0.0,-0.0013572322242087307,-0.07457307149027449,-0.10072630737560523,0.0092092672,0.0,-0.1431645869868322,0.0,-0.04465699543490902,-0.01199539986336157,107919360,0.0,0.0,-0.008742676637465944,-0.21209107316674125,-0.02325134050767973,0.0,-0.09906869347385626,-0.0912876471882146,268.11,0.0,-0.01500198533758521,0.02902481723576784,0.999869704246521,23392,-17.717627716064452,0.02197839,0.000246049536,0.9082623720169067,0.176708984375,-0.17729400098323822,0.2
5856,0.5465772799999999,-0.2812546664796306,92.4496,0.0,-0.1448090315974156,24820,0.0,-0.5,-0.17072037811266288,1.2112155917089613,-100.68531152,-1.7192662859848707e-08,0.04235651348646286,-0.08525180363750949,0.0,0.0,0.449664,4348,0.0,-0.001366924514529506,-0.07700203841498493,-0.10069144047873907,0.009207424,0.0,-0.15056676508218547,0.0,-0.04544597449421417,-0.011912002369800409,107937792,0.0,0.0,-0.00881379275849925,-0.21946566808473592,-0.02316368930922212,0.0,-0.09953614037221892,-0.09459093902263704,266.52,0.0,-0.011320634646108375,0.03209656672552228,0.9998497366905212,23396,-17.71451292037964,0.023014043,0.00024604032,0.9080496430397034,0.198291015625,-0.17279990017414093,0.2
5857,0.546559616,-0.2830497514746868,92.46112,0.0,-0.14079819310171396,24824,0.0,-0.5,-0.1696775897883607,1.248405445307324,-100.52528559999999,-1.7433024848086437e-08,0.041796812443312056,-0.08336053996303593,0.0,0.0,0.4497408,4348,0.0,-0.0013446746247652763,-0.07801356641324078,-0.10078070009679072,0.0092055808,0.0,-0.14662725842068103,0.0,-0.04708198312760538,-0.01214538055707101,107956224,0.0,0.0,-0.008661255304307442,-0.21782045362898486,-0.023394646321960325,0.0,-0.09832528418712067,-0.0899533861551111,264.62,0.0,-0.01293349014595151,0.01682633818127215,0.9999322295188904,23400,-17.707301712036134,0.018235724,0.000246031104,0.9072449803352356,0.18118896484375,-0.18125197291374207,0.2
5858,0.546541952,-0.27675073875164774,92.47264,0.0,-0.1444602797209122,24828,0.0,-0.5,-0.1670082032997404,1.2205878988008692,-100.70661318000002,-1.8046725957235985e-08,0.0422411543255363,-0.08381835748281669,0.0,0.0,0.4498176,4348,0.0,-0.0013357520561826026,-0.07633273119651036,-0.10056387599866762,0.0092037376,0.0,-0.1478125937432539,0.0,-0.04482327986786711,-0.012201727823364868,107974656,0.0,0.0,-0.008584595594568362,-0.21604942313388345,-0.023263264825166243,0.0,-0.09734214719159605,-0.09151732911453227,265.63,0.0,-0.010830028145574034,0.03856018176302314,0.9997855424880981,23404,-17.70149564743042,0.02008537,0.000246021888,0.9072752594947815,0.199072265625,-0.17024430632591248,0.2
5859,0.546524288,-0.27821547116016576,92.48416,0.0,-0.142856488679814,24832,0.0,-0.5,-0.16932141451046914,1.2301850753389563,-100.45185082999998,-1.8126528219248747e-08,0.04259962876696385,-0.08350042087362651,0.0,0.0,0.4498944,4348,0.0,-0.0013511116730327369,-0.07698990380083331,-0.10080308063309398,0.0092018944,0.0,-0.14662294904647666,0.0,-0.042415515419432066,-0.012568431447597485,107993088,0.0,0.0,-0.008706674509065199,-0.2154413999610026,-0.023644822654303857,0.0,-0.09762061661285422,-0.09266618027441759,264.02,0.0,-0.010796839813701808,0.04090461758896709,0.9997768998146057,23408,-17.70079936981201,0.022386674,0.00024601267199999996,0.9071156978607178,0.189111328125,-0.1645388901233673,0.2
5860,0.546506624,-0.2714716246402684,92.49568000000001,0.0,-0.1428070112210844,24836,0.0,-0.5,-0.16498484021968357,1.2106108935304059,-100.48913468999999,-1.7389746446302633e-08,0.04321957201103951,-0.08157941934918778,0.0,0.0,0.4499712,4348,0.0,-0.001321049050894448,-0.074654804406291,-0.10052756293635459,0.0092000512,0.0,-0.14635875377333984,0.0,-0.04457168070560632,-0.012437473528774983,108011520,0.0,0.0,-0.008593659710066356,-0.20768415372021487,-0.023467996499655804,0.0,-0.0974018173453022,-0.08920971755054691,265.17,0.0,-0.012266440584789961,0.023383747320622206,0.9998947381973267,23412,-17.697862815856933,0.019343067,0.000246003456,0.9067268371582031,0.17283935546875,-0.17860838770866394,0.2
5861,0.54648896,-0.28192740907568764,92.5072,0.0,-0.14727329208045384,24841,0.0,-0.5,-0.17175172520362258,1.227758412325691,-100.12576851999998,-1.8377908308098e-08,0.04365789037268887,-0.08433499201008858,0.0,0.0,0.450048,4348,0.0,-0.0013579923711206888,-0.07823693265921666,-0.10056156734953789,0.009198208,0.0,-0.14740638260226868,0.0,-0.04077190921493133,-0.012602783052023597,108029952,0.0,0.0,-0.008778094086602675,-0.21957243799711712,-0.023617327069999812,0.0,-0.09979780234602134,-0.09614072730843193,262.58,0.0,-0.012580552836880088,0.018149571120738985,0.9999241232872009,23416,-17.694947147369383,0.02049023,0.00024599424,0.9066026210784912,0.1960205078125,-0.17678873240947723,0.2
5862,0.546471296,-0.27992475084371793,92.51872,0.0,-0.14346676677715964,24845,0.0,-0.5,-0.16942307776403953,1.2269617657747736,-100.61100935,-1.8911947370340725e-08,0.04238772139122312,-0.0839391429882992,0.0,0.0,0.4501248,4348,0.0,-0.0013491457253611396,-0.07720172322942792,-0.10103273134890702,0.0091963648,0.0,-0.1468980179954747,0.0,-0.04418702425674484,-0.01322074949860068,108048384,0.0,0.0,-0.008688204668481565,-0.21451570802915296,-0.02363420485115985,0.0,-0.09855196438642135,-0.09037742156807137,264.92,0.0,-0.010779010807164013,0.018565914034843443,0.9999265074729919,23420,-17.69133529663086,0.023273554,0.000245985024,0.9062886834144592,0.20740966796875,-0.18017441034317017,0.2
5863,0.546453632,-0.274874546705044,92.53023999999999,0.0,-0.1394064175832965,24849,0.0,-0.5,-0.16765444370194668,1.2102655872163581,-100.7193725,-1.784949528794485e-08,0.04193457514296468,-0.08291036615072994,0.0,0.0,0.4502016,4348,0.0,-0.0013407541089686126,-0.07600816710543074,-0.10053077804501517,0.0091945216,0.0,-0.14486707714852792,0.0,-0.044462766802300595,-0.012981223206844635,108066816,0.0,0.0,-0.008609252114690817,-0.21267431844585183,-0.023352748372091878,0.0,-0.09647491645148544,-0.09113542939664343,266.42,0.0,-0.012955045187845826,0.027394121047109365,0.999889612197876,23424,-17.691720962524414,0.02373537,0.00024597580799999997,0.9070675373077393,0.19381103515625,-0.1790679544210434,0.2
5864,0.5464359679999999,-0.27704237938182846,92.54176,0.0,-0.1400742406703987,24853,0.0,-0.5,-0.1669681099885044,1.2209558900469508,-100.86464639000002,-1.7744937506274373e-08,0.041528658856975646,-0.08162534158754003,0.0,0.0,0.4502784,4348,0.0,-0.001328702764621037,-0.07653843102007966,-0.10054119392156607,0.009192678400000001,0.0,-0.157557919560274,0.0,-0.04832872612718751,-0.012582714875971256,108085248,0.0,0.0,-0.008528505327317328,-0.21375081575752616,-0.023006645138512406,0.0,-0.09551863234115492,-0.09070195353259,267.27,0.0,-0.01208102556411177,0.01459895120933652,0.9999414682388306,23428,-17.68810796737671,0.0204456,0.000245966592,0.9063811898231506,0.1937744140625,-0.17877469956874847,0.2
5865,0.546418304,-0.2788859753628244,92.55328,0.0,-0.1449754968532727,24857,0.0,-0.5,-0.16911619884434834,1.2142825729246478,-100.97668567,-1.8060474557749014e-08,0.04313025946547386,-0.08378670044756756,0.0,0.0,0.4503552,4348,0.0,-0.0013501153070329406,-0.07635032164319311,-0.10079228163100372,0.0091908352,0.0,-0.15559394104914545,0.0,-0.04867879845389527,-0.013285509058222258,108103680,0.0,0.0,-0.008770189905383627,-0.21735670948736988,-0.023388334704223884,0.0,-0.09862633507535855,-0.09075081298436997,266.61,0.0,-0.013016891328152268,0.017883177427574993,0.9999302625656128,23432,-17.68190927505493,0.021949852,0.000245957376,0.9064217209815979,0.198046875,-0.1800103783607483,0.2
5866,0.54640064,-0.27160542384412173,92.5648,0.0,-0.14006348044951344,24862,3.200951161690884e-05,-0.5,-0.16516240550540198,1.2141935342022512,-101.41803363000002,-1.7556724738081132e-08,0.04116660582291192,-0.08299823395354156,0.0,0.0,0.450432,4348,0.0,-0.0013292207443087586,-0.07449646240993651,-0.100655074057828,0.009188992,-1.873615388959671e-07,-0.15205839205906388,0.0,-0.04932183386376386,-0.012829159618682575,108122112,0.0,0.0,-0.008631234509107437,-0.21386221464977173,-0.023227646936297874,0.0,-0.09683129118047412,-0.08909024471757634,267.82,0.0,-0.010411231947364286,0.07383109498769044,0.9996469616889954,23436,-17.684603786468507,0.025526041,0.00024594816,0.906963050365448,0.1831298828125,-0.14270317554473877,0.2
5867,0.546382976,-0.27671962321822696,92.57632,0.0,-0.1425289749733571,24866,0.0,-0.5,-0.16623731864088018,1.2143357254098026,-101.09440063,-1.7439268766674367e-08,0.042162972321183934,-0.08351399558412947,0.0,0.0,0.4505088,4348,0.0,-0.0013249252445588112,-0.07523145420275536,-0.10080323529138915,0.0091871488,0.0,-0.14953962612295704,0.0,-0.04552382779689247,-0.012775035526730984,108140544,0.0,0.0,-0.00857246786006428,-0.21898800254752743,-0.02304137173226501,0.0,-0.09631960124715472,-0.08934480831625359,267.77,0.0,-0.008433591946959496,0.13225178532302378,0.9991368651390076,23440,-17.687311935424805,0.021088613,0.000245938944,0.907184898853302,0.2139404296875,-0.13549378514289856,0.2
5868,0.546365312,-0.26871937662731066,92.58784,0.0,-0.14409405256939328,24870,3.8519922074758346e-05,-0.5,-0.16729110998971256,1.1858072152762729,-101.11457211999999,-1.7911287388035828e-08,0.04320348283550685,-0.08456449605761329,0.0,0.0,0.4505856,4348,0.0,-0.001361153710330212,-0.07306138033598882,-0.1007122884748159,0.0091853056,0.0,-0.1554915491876434,0.0,-0.044814193018181764,-0.013498154306730025,108158976,0.0,0.0,-0.008736127950497862,-0.21329495464255144,-0.023543215457603604,0.0,-0.09711937819741003,-0.0911510642817776,266.29,0.0,-0.011069768643938004,0.11014645211398602,0.9994115829467773,23444,-17.697016429901122,0.020489533,0.000245929728,0.9078971743583679,0.196728515625,-0.14172105491161346,0.2
5869,0.546347648,-0.2819180338026463,92.59936,0.0,-0.14222106572597537,24874,0.0,-0.5,-0.16965748594237745,1.2236835298872986,-100.76678368999997,-1.7426339727174594e-08,0.041855900249807794,-0.08480737362988186,0.0,0.0,0.4506624,4348,0.0,-0.001364752664871436,-0.07691206994284774,-0.10101183432674016,0.0091834624,0.0,-0.13818665376440384,0.0,-0.045577267852624774,-0.013633910345000803,108177408,0.0,0.0,-0.008749058269354033,-0.21965404647929407,-0.023380931886155955,0.0,-0.09699776759378588,-0.09298819468114611,267.84,0.0,-0.008034138730727136,0.11267543639987707,0.9993388056755066,23448,-17.696265125274657,0.019169748,0.000245920512,0.9076042771339417,0.2158935546875,-0.1370118111371994,0.2
5870,0.546329984,-0.279838751961741,92.61088,0.0,-0.13812383510302112,24878,0.0,-0.5,-0.1665003132518252,1.2248802028152876,-101.15739474,-1.7416279419749475e-08,0.04086239346236789,-0.08362156743610843,0.0,0.0,0.4507392,4348,0.0,-0.0013322071898316439,-0.07646976293904434,-0.10091003920441127,0.0091816192,0.0,-0.14730698855074142,0.0,-0.046624492121433526,-0.013236469818740403,108195840,0.0,0.0,-0.008584412511624097,-0.22122566654958667,-0.023125850060193676,0.0,-0.0944060257920424,-0.0881831450133364,269.22,0.0,-0.013662914442829788,0.01747049419209361,0.9999292492866516,23452,-17.693220329284667,0.018390352,0.000245911296,0.9066944718360901,0.1714111328125,-0.17570501565933228,0.2
5871,0.54631232,-0.27078625696073805,92.6224,0.0,-0.143129986475327,24883,0.0,-0.5,-0.16424506748986942,1.1988257851232211,-101.12055072,-1.7509342449947417e-08,0.042724233403634626,-0.08296236504594551,0.0,0.0,0.450816,4348,0.0,-0.001344397686540381,-0.0730107500963822,-0.10107931163190262,0.009179776,0.0,-0.16301011752929873,0.0,-0.04573717790319481,-0.01316480692799512,108214272,0.0,0.0,-0.008646195223683685,-0.21040156824944836,-0.022986399044113006,0.0,-0.09675276934724159,-0.09189493527907859,267.37,0.0,-0.012109233741648495,0.055887398310005665,0.9997352361679077,23456,-17.6913143157959,0.028337535,0.00024590208,0.9067719578742981,0.21231689453125,-0.1675228774547577,0.2
5872,0.546294656,-0.273779509059425,92.63392,0.0,-0.13989520831204574,24887,0.0,-0.5,-0.16770608803498865,1.1994415475573796,-101.37543643999997,-1.8157616012405283e-08,0.04178651223005008,-0.08450894156106248,0.0,0.0,0.4508928,4348,0.0,-0.001357387908644915,-0.07444150688043963,-0.10087918314273873,0.0091779328,0.0,-0.14801444667254748,0.0,-0.04744358554631213,-0.01427249854143507,108232704,0.0,0.0,-0.008704252360627857,-0.2134341165775494,-0.02287908003036953,0.0,-0.09576022188065991,-0.08737068935946837,269.46,0.0,-0.012231887970119714,0.01665172246284783,0.9999335408210754,23460,-17.696255207061768,0.018000718,0.00024589286399999996,0.907185435295105,0.162939453125,-0.18119663000106812,0.2
5873,0.546276992,-0.28279733727541273,92.64544000000001,0.0,-0.1431827245579346,24891,0.0,-0.5,-0.16960974253681455,1.2295585164923317,-100.74882990999998,-1.8161124836270592e-08,0.04280795029302767,-0.08501883702631213,0.0,0.0,0.4509696,4348,0.0,-0.0013618028164607424,-0.07742564178925679,-0.10130839449941359,0.0091760896,0.0,-0.14554976375077758,0.0,-0.043110771859776124,-0.014636996967613662,108251136,0.0,0.0,-0.008763936546115072,-0.21891143528469345,-0.02314976035375179,0.0,-0.09867152667423452,-0.09179786244276848,265.46,0.0,-0.01057410801295191,0.04981758166104555,0.9997725486755371,23464,-17.69635009765625,0.023091132,0.000245883648,0.907231867313385,0.1973388671875,-0.15743958950042725,0.2
5874,0.546259328,-0.2799756169768151,92.65696,0.0,-0.14407952484610997,24895,4.882812370649642e-05,-0.5,-0.1709412966654024,1.2253079881492337,-100.73822381,-1.790782980798005e-08,0.042831530150753444,-0.08453024483286854,0.0,0.0,0.4510464,4348,0.0,-0.0013612480612629546,-0.07676888415122125,-0.10141293234990871,0.0091742464,0.0,-0.1384946637092731,0.0,-0.041390805343528174,-0.014218020182628386,108269568,0.0,0.0,-0.008775075152853713,-0.2180026186411201,-0.023362839048461,0.0,-0.09873160875616029,-0.09178814924959988,265.68,0.0,-0.012927376315928996,0.017259798059239984,0.9999314546585083,23468,-17.698093700408936,0.020709017,0.000245874432,0.907283365726471,0.18310546875,-0.1832609325647354,0.2
5875,0.546241664,-0.28418316632233565,92.66848,0.0,-0.1419049976804411,24899,3.0381909002446468e-05,-0.5,-0.17095371154362718,1.2327809995234345,-100.46492812999999,-1.7336511410199843e-08,0.043312281223391536,-0.08518228535890354,0.0,0.0,0.4511232,4348,0.0,-0.0013597551174454362,-0.07807030270869225,-0.10114825916024717,0.0091724032,0.0,-0.14921743247290142,0.0,-0.04021065753153784,-0.01429255392620301,108288000,0.0,0.0,-0.008787800046355314,-0.22100955239728987,-0.02337637030293772,0.0,-0.09946918740335504,-0.09289587372573432,262.07,0.0,-0.008458513487130403,0.03459789510816336,0.9997502565383911,23472,-17.694331169128418,0.018263001,0.000245865216,0.9075512886047363,0.19095458984375,-0.17120616137981415,0.2
5876,0.546224,-0.27737824409225537,92.67999999999999,0.0,-0.14392579008750117,24904,0.0,-0.5,-0.16851272208892654,1.226265801640591,-100.98415919000001,-1.7981364166794738e-08,0.04334005099604085,-0.08354494058222073,0.0,0.0,0.4512,4348,0.0,-0.001346487786973803,-0.07611407822799127,-0.10091682386788345,0.00917056,-2.5749898502615355e-05,-0.15910976718757552,0.0,-0.04726088520773272,-0.013922722211638079,108306432,0.0,0.0,-0.008698092890190577,-0.21574650894209813,-0.02312131250189083,0.0,-0.09823035832621413,-0.09146283088532278,263.36,0.0,-0.00819258273113519,0.09268598854541779,0.9994425177574158,23476,-17.69180212020874,0.01929999,0.00024585599999999997,0.907486617565155,0.1725341796875,-0.1532357782125473,0.2
5877,0.546206336,-0.27513841681648793,92.69152,0.0,-0.14652782579070964,24908,4.6657935147070224e-05,-0.5,-0.1677700809542598,1.2137351180949283,-100.41772470000002,-1.8416292591900722e-08,0.042504833032377634,-0.08380918296884232,0.0,0.0,0.4512768,4348,0.0,-0.0013679102223148167,-0.0753933153318074,-0.10073488223290968,0.0091687168,0.0,-0.1478268204325932,0.0,-0.04301081046287436,-0.013907486933519592,108324864,0.0,0.0,-0.008776610290333879,-0.21339625313290256,-0.023026857961919514,0.0,-0.09887031685363076,-0.0946026007074437,263.59,0.0,-0.01256902749883011,0.05115392450243235,0.9997696280479431,23480,-17.68940124511719,0.025406834,0.000245846784,0.9069563150405884,0.20133056640625,-0.16166575253009796,0.2
5878,0.546188672,-0.276870366086934,92.70304,0.0,-0.13693396198314312,24912,0.0,-0.5,-0.16627847947599594,1.2200626984405964,-100.77135006,-1.7260378566168424e-08,0.041969875587639066,-0.08368360324089726,0.0,0.0,0.4513536,4348,0.0,-0.0013136310260244027,-0.07609652336186806,-0.10025804390746856,0.0091668736,0.0,-0.14590465099785266,0.0,-0.043697523166580744,-0.013339763221814141,108343296,0.0,0.0,-0.008442283841669427,-0.2169264841914429,-0.02285231127181682,0.0,-0.09539573956191646,-0.08950864139138985,266.3,0.0,-0.006991800782270729,0.05331991519778967,0.9996469020843506,23484,-17.6843563079834,0.0206897,0.000245837568,0.906603991985321,0.21553955078125,-0.16262321174144745,0.2
5879,0.546171008,-0.272965051740031,92.71456,0.0,-0.1413942150564043,24916,4.503033253260785e-05,-0.5,-0.16715861113745956,1.205205946655762,-101.03247029000002,-1.7809584372500697e-08,0.04316474064616745,-0.08437182008629791,0.0,0.0,0.4514304,4348,0.0,-0.0013538733453846957,-0.07456128013704451,-0.10059656565708763,0.0091650304,0.0,-0.1378831464418526,0.0,-0.04359918923162493,-0.014042855013526803,108361728,0.0,0.0,-0.008685918744625308,-0.21357931037464012,-0.023531215570690267,0.0,-0.09726705701112331,-0.09393250696897072,266.39,0.0,-0.011474467843072489,0.01886462476104498,0.9999237656593323,23488,-17.683479881286623,0.023552863,0.000245828352,0.9064189791679382,0.197900390625,-0.17206263542175293,0.2
5880,0.546153344,-0.2691287766607604,92.72608,0.0,-0.14672122245505884,24920,0.0,-0.5,-0.16630416492310307,1.1785124511661103,-101.22558798,-1.9025974491263177e-08,0.04277124864706471,-0.08417912996828972,0.0,0.0,0.4515072,4348,0.0,-0.0013513100740773223,-0.07360829328100774,-0.10034151614978372,0.0091631872,0.0,-0.15568875883243385,0.0,-0.04469036099261656,-0.013779650240754166,108380160,0.0,0.0,-0.008720729982679636,-0.21166977015590632,-0.0235189509504998,0.0,-0.09790901410983982,-0.09317025626469345,267.1,0.0,-0.00944920543115586,0.04844526294618845,0.9996986985206604,23492,-17.68455591201782,0.024009148,0.000245819136,0.9072598218917847,0.19307861328125,-0.16038739681243896,0.2
5881,0.54613568,-0.28414394123318304,92.7376,0.0,-0.14264469185909232,24925,0.0,-0.5,-0.17247280580962315,1.2071612335529853,-101.11842355,-1.8656369441080145e-08,0.04243755045586308,-0.08630738491407858,0.0,0.0,0.451584,4348,0.0,-0.0013868737328827999,-0.07813618315401764,-0.10061386511873736,0.009161344,0.0,-0.1501309477417473,0.0,-0.048117682368481636,-0.013353964170800172,108398592,0.0,0.0,-0.008879692605420049,-0.22249309498059933,-0.023384275067250552,0.0,-0.0984171787162686,-0.09276575339426994,268.51,0.0,-0.011956030153669417,0.022763510514050723,0.9999051690101624,23496,-17.687625789642333,0.019729298,0.00024580992,0.9071223735809326,0.20888671875,-0.18124154210090637,0.2
5882,0.546118016,-0.2741657608659469,92.74911999999999,0.0,-0.14113991526974112,24929,4.882812370649642e-05,-0.5,-0.1625651168454112,1.1763180430551219,-103.00256734999999,-1.7960270480025966e-08,0.04075872506592034,-0.08316989044785299,0.0,0.0,0.4516608,4348,0.0,-0.0013232232864508475,-0.07497245143264752,-0.10076690269837324,0.0091595008,0.0,-0.13670802921131325,0.0,-0.056369090661367714,-0.013433572463691049,108417024,0.0,0.0,-0.00854030781212952,-0.21661228275654437,-0.02292151139494879,0.0,-0.09559904969774403,-0.09282595998814921,272.8,0.0,-0.009526276990072802,0.09829344134777784,0.9995391368865967,23500,-17.681612014770508,0.030283803,0.000245800704,0.9071183800697327,0.20328369140625,-0.14441385865211487,0.2
5883,0.546100352,-0.2804979905440047,92.76064000000001,0.0,-0.1434674067012781,24933,0.0,-0.5,-0.16887212960568618,1.2329209800603296,-101.73409784000002,-1.7567523933911365e-08,0.04319331838250168,-0.08301529559389233,0.0,0.0,0.4517376,4348,0.0,-0.0013377286351877054,-0.07712253384096743,-0.10071397931650827,0.0091576576,0.0,-0.14180842091945042,0.0,-0.04065390792028564,-0.013614328139429243,108435456,0.0,0.0,-0.008634387805145166,-0.21421816765642834,-0.023482899725520187,0.0,-0.09799834183155373,-0.09030607973801155,266.82,0.0,-0.01096274983137846,0.2500568799674511,0.9986132979393005,23504,-17.684113883972167,0.021374589,0.000245791488,0.9073328971862793,0.1712890625,-0.07638078182935715,0.2
5884,0.546082688,-0.27034556343090466,92.77216,0.0,-0.1429418872470558,24937,0.0,-0.5,-0.16451947864287353,1.2049410053720255,-100.45371763000001,-1.7672507486399787e-08,0.0422922052607842,-0.08072737097117105,0.0,0.0,0.4518144,4348,0.0,-0.001340943129959744,-0.07364938612415108,-0.10074187439303645,0.0091558144,0.0,-0.12762767375141673,0.0,-0.04342584985069051,-0.013303948565127018,108453888,0.0,0.0,-0.00854722557427471,-0.2078363057804498,-0.023014991951109752,0.0,-0.09559831872328077,-0.09138147878590985,265.64,0.0,-0.012861398700624704,0.05022386834025383,0.9997020959854126,23508,-17.683987522125243,0.021526594,0.000245782272,0.9067170023918152,0.1703125,-0.15899211168289185,0.2
5885,0.546065024,-0.2724568779330679,92.78368,0.0,-0.14192843369158561,24942,0.0,-0.5,-0.16700967485602813,1.18012409846305,-100.85667206000002,-1.8166199167280814e-08,0.043174190333851635,-0.08223830835455308,0.0,0.0,0.4518912,4348,0.0,-0.0013600205105237552,-0.0747107991346053,-0.10071871311732633,0.0091539712,0.0,-0.12787332999368142,0.0,-0.04346097975697679,-0.013626143231673854,108472320,0.0,0.0,-0.008661754213364565,-0.20919420485783868,-0.02338966712549232,0.0,-0.09641842289467911,-0.09178016652811684,268.22,0.0,-0.009553603373933583,0.034958763606846334,0.9998521208763123,23512,-17.677695941925048,0.027648348,0.00024577305599999996,0.9063274264335632,0.19913330078125,-0.1697777807712555,0.2
5886,0.54604736,-0.2781195838367222,92.7952,0.0,-0.14441669063865425,24946,0.0,-0.5,-0.17358899002824077,1.2079104130539702,-101.42255976999999,-1.8704069055247422e-08,0.041557024114074984,-0.08586224425333057,0.0,0.0,0.451968,4348,0.0,-0.0013863041220844126,-0.07625065989140692,-0.10091146772957782,0.009152128,0.0,-0.13606186917843507,0.0,-0.046859953054485634,-0.014389550795010626,108490752,0.0,0.0,-0.008920322980048799,-0.21467169023010868,-0.023175682784740685,0.0,-0.0989560701991952,-0.09202564202706323,270.38,0.0,-0.012235904345288873,0.017709191562607883,0.9999174475669861,23516,-17.676288414001466,0.021362696,0.00024576384,0.9064731597900391,0.180224609375,-0.17790557444095612,0.2
5887,0.546029696,-0.27617362622179775,92.80672,0.0,-0.1358566191623204,24950,4.503033253260785e-05,-0.5,-0.16651444982890257,1.2260261974289124,-101.42733530000001,-1.741866254310762e-08,0.041292436101927045,-0.08229692425805032,0.0,0.0,0.4520448,4348,0.0,-0.0013233822066496329,-0.07577188878068104,-0.10059907666253476,0.0091502848,-4.295476895342037e-05,-0.13887528673702743,0.0,-0.04586331763776899,-0.013339938435814346,108509184,0.0,0.0,-0.008499677329966036,-0.21344903469901233,-0.022824319032140564,0.0,-0.09607341171343121,-0.08584633869632628,269.11,0.0,-0.01024912834400311,0.06237959042191506,0.9996572732925415,23520,-17.677455139160156,0.021993648,0.000245754624,0.9067925214767456,0.20115966796875,-0.15374986827373505,0.2
5888,0.546012032,-0.27590722066288714,92.81824,0.0,-0.14021063648323184,24954,0.0,-0.5,-0.16710824500440866,1.2281370973470032,-100.63350621,-1.7920027682152144e-08,0.04206104610113171,-0.08147147974493706,0.0,0.0,0.4521216,4348,0.0,-0.0013496175839860574,-0.07574170518655732,-0.10104722808859502,0.0091484416,0.0,-0.14767552109954807,0.0,-0.0433912615375852,-0.01385834854733849,108527616,0.0,0.0,-0.008656201752769654,-0.21238102692452732,-0.022763927485438082,0.0,-0.09763523060204246,-0.08830042075960483,265.44,0.0,-0.012409899872727692,0.036674232501536605,0.9997788667678833,23524,-17.682850646972657,0.024792258,0.000245745408,0.9072523713111877,0.2065673828125,-0.17431195080280304,0.2
5889,0.545994368,-0.2660505027355933,92.82976,0.0,-0.14287162658219316,24958,4.069005889404151e-05,-0.5,-0.1668814759741782,1.1698165291950595,-101.31086169,-1.854142489956037e-08,0.04259980953848575,-0.08291264965871993,0.0,0.0,0.4521984,4349,0.0,-0.0013615928118592782,-0.07250856236120408,-0.10096016712882808,0.0091465984,-1.6606897364783037e-05,-0.140203983502668,0.0,-0.048320997520931996,-0.013746297527868002,108546048,0.0,0.0,-0.008744814105840396,-0.20763670327125364,-0.02336057853564698,0.0,-0.0980901617362191,-0.09264267173796899,268.1,0.0,-0.012544834706932306,0.016411526687443258,0.999930202960968,23528,-17.683559322357176,0.023493547,0.00024573619199999997,0.9069898128509521,0.1863525390625,-0.17799830436706543,0.2
