time/time_elapsed,reward_terms/stance_time,reward_terms/overrun,reward_terms/foot_ahead,curriculum/cmd_scale,ankle/ankle_spring_energy_peak,reward_terms/torque,curriculum/dr_scale,reward_terms/residual_rate,reward_terms/energy,reward_terms/assist_pen,time/total_timesteps,reward_terms/foot_slip,reward_terms/track_lin,est/vel_rmse,reward_terms/stand,time/fps,reward_terms/ang_xy,reward_terms/clearance,reward_terms/motor_vel,rollout/ep_len_mean,reward_terms/action_rate,reward_terms/angmom,reward_terms/duty_sym,time/iterations,reward_terms/coef_rate,ankle/ankle_spring_trq_peak,curriculum/ctrl_jitter_ms,reward_terms/stand_drift,reward_terms/residual,reward_terms/stance,reward_terms/stop,reward_terms/air_time,reward_terms/vz,reward_terms/lat_vel,curriculum/swing_frac_min,curriculum/swing_frac_mean,curriculum/stance_ratio,reward_terms/height,curriculum/eff_scale,rollout/ep_rew_mean,reward_terms/phase_contact,reward_terms/upright,reward_terms/hip_roll,reward_terms/time,reward_terms/track_yaw,reward_terms/fwd_speed,curriculum/ctrl_drop_prob,reward_terms/step_rate,reward_terms/alive,curriculum/cmd_track_err,ankle/ankle_defl_peak,curriculum/ent_coef,train/n_updates,train/policy_gradient_loss,train/loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/clip_fraction,train/approx_kl,train/value_loss,train/std,train/clip_range,curriculum/ctrl_jitter_ms_progress,curriculum/eff_scale_progress,curriculum/stance_ratio_progress,curriculum/ctrl_drop_prob_progress,curriculum/dr_scale_progress
12405,0.0,0.0,0.0,0.0,0.0,-0.020401785261992773,0.5054976000000171,0.0,-0.0006119510642042537,0.0,73046016,-0.2135430105092298,2.385632194996472,0.17187970870243724,1.0617475608691824,5888,-0.08545292970464013,0.0,-5.2207285834124466e-05,381.71,-0.07691595923010716,-0.01881922470465212,0.0,3963,-0.41783525190593623,0.0,2.0219904000000684,-0.037149462940688056,-0.10551327538760247,-0.014969180384060084,0.0,0.0,-0.05888678778848212,-0.2384564033551576,0.05870225694444445,0.06103515625,0.6865200640000003,-0.017173636373805246,0.0589747199999983,294.04253572,0.0,-0.12417009451682831,-0.07360517905781748,0.0,1.8930315360298375,0.0,0.025274880000000857,-0.0020724826388888893,0.0,0.19175697297773314,0.5104721655814599,0.002,72261,-0.007351688935887069,301.3382873535156,0.9751729965209961,0.00011743104,-36.84657382965088,0.03416748046875,0.0059245685,724.0479370117188,0.998314619064331,0.2,0.5054976000000171,0.16849919999999516,0.16849919999999516,0.5054976000000171,0.5054976000000171
12408,0.0,0.0,0.0,0.0,0.0,-0.019976686930297867,0.5054976000000171,0.0,-0.0005967513681092958,0.0,73064448,-0.1962335241887828,2.479997564720456,0.19564821002003932,1.0540708222771693,5888,-0.08507760198713417,0.0,-5.1853761066642026e-05,362.6,-0.07683400336524092,-0.02434016272542436,0.0,3964,-0.4604969628177533,0.0,2.0219904000000684,-0.023507559052839407,-0.10533853833256537,-0.03126627263215879,0.0,0.0,-0.05356486279192028,-0.21232911646716046,0.06548394097222222,0.06689453125,0.6865200640000003,-0.016369324346412004,0.0589747199999983,260.79478529000005,0.0,-0.12721942460784724,-0.07571956547489772,0.0,1.8730985184449809,0.0,0.025274880000000857,-0.0020399305555555557,0.0,0.2825884033980922,0.509038355125452,0.002,72265,-0.009879791527055204,192.638916015625,0.9812546372413635,0.00011738496000000001,-36.84894943237305,0.04915771484375,0.008465096,469.22403106689455,0.9984058737754822,0.2,0.5054976000000171,0.16849919999999516,0.16849919999999516,0.5054976000000171,0.5054976000000171
12411,0.0,0.0,0.0,0.0,0.0,-0.02054094101613171,0.5054976000000171,0.0,-0.000632183966217483,0.0,73082880,-0.2118778039335693,2.4175060643728425,0.19008328157604282,1.0417035030913049,5888,-0.0918937273896299,0.0,-5.4260603515405727e-05,385.73,-0.0773555286627174,-0.025636132764398727,0.0,3965,-0.4577041800833082,0.0,2.0219904000000684,-0.03736560825485149,-0.10547591143219506,-0.026174646160550694,0.0,0.0,-0.06694197564426357,-0.23762808067777808,0.0773654513888889,0.0795627170138889,0.6865200640000003,-0.019317529428040506,0.0589747199999983,294.51488537,0.0,-0.1338176979578019,-0.08123570562626914,0.0,1.8555269914142545,0.0,0.025274880000000857,-0.0023111979166666693,0.0,0.2443046786884442,0.506870367157471,0.002,72269,-0.007164795644348488,297.3805847167969,0.9753624200820923,0.00011733887999999999,-36.85116481781006,0.04749755859375,0.008284564,663.0375915527344,0.9984812140464783,0.2,0.5054976000000171,0.16849919999999516,0.16849919999999516,0.5054976000000171,0.5054976000000171
12414,0.0,0.0,0.0,0.0,0.0,-0.02031734932589224,0.5054976000000171,0.0,-0.0006235143620207447,0.0,73101312,-0.21118707052251348,2.2887260940533505,0.20288191518497367,0.805031038341467,5888,-0.09743421001870059,0.0,-5.5374892572210514e-05,399.44,-0.08023356720634464,-0.027268803510443838,0.0,3966,-0.4606009791118572,0.0,2.0219904000000684,-0.04027550560174875,-0.10455610241513012,-0.029360469069680404,0.0,0.0,-0.07685225308917162,-0.26285813823526377,0.0778537326388889,0.08184136284722222,0.6865200640000003,-0.020955495516230032,0.0589747199999983,314.22597012,0.0,-0.1531251551131917,-0.08474174791851909,0.0,1.8609216654257108,0.0,0.025274880000000857,-0.0024088541666666716,0.0,0.23637182743807494,0.5098045779133525,0.002,72273,-0.008820045506581664,227.2173309326172,0.9753303527832031,0.0001172928,-36.85213737487793,0.04256591796875,0.008019832,640.8980728149414,0.9984992146492004,0.2,0.5054976000000171,0.16849919999999516,0.16849919999999516,0.5054976000000171,0.5054976000000171
12417,0.0,0.0,0.0,0.0,0.0,-0.019349264477552364,0.5054976000000171,0.0,-0.0006371963079528388,0.0,73119744,-0.21420686064354283,2.317231669163538,0.18510327768479062,0.8991925301654565,5888,-0.102381654929517,0.0,-5.619050509763917e-05,395.04,-0.07950116103685764,-0.023069189181680595,0.0,3967,-0.4599863606636469,0.0,2.0219904000000684,-0.03906517815310431,-0.10474484975436371,-0.03276682094998731,0.0,0.0,-0.07641341547445589,-0.27263107616262894,0.07568359375,0.07744683159722222,0.6865200640000003,-0.02028310502026747,0.0589747199999983,297.9781715,0.0,-0.15646363265345717,-0.08580298047308949,0.0,1.8479012661435468,0.0,0.025274880000000857,-0.0024305555555555612,0.0,0.24159488551584551,0.510838398167478,0.002,72277,-0.008101120870560408,173.6050262451172,0.9737158417701721,0.00011724672,-36.85355358123779,0.04215087890625,0.0071331314,476.5103469848633,0.9985747933387756,0.2,0.5054976000000171,0.16849919999999516,0.16849919999999516,0.5054976000000171,0.5054976000000171
12420,0.0,0.0,0.0,0.0,0.0,-0.020477847509856744,0.5054976000000171,0.0,-0.0006238831395639422,0.0,73138176,-0.19729632224784877,2.4329238544478784,0.18001100195269387,1.0524091016542834,5888,-0.09977090163725809,0.0,-5.28694641918749e-05,383.1,-0.077098102946856,-0.021280107021098237,0.0,3968,-0.42788027678984386,0.0,2.0219904000000684,-0.042940657495190854,-0.1052793948532399,-0.03456028442911665,0.0,0.0,-0.06683530559779118,-0.25419733337632633,0.05251736111111111,0.06757269965277778,0.6865200640000003,-0.0188411889745907,0.0589747199999983,276.25645213,0.0,-0.1510063387231038,-0.08446895736149035,0.0,1.8641328486237532,0.0,0.025274880000000857,-0.002072482638888889,0.0,0.2448407671500869,0.509590119354975,0.002,72281,-0.006790782860480249,240.69949340820312,0.9717850685119629,0.00011720064,-36.855479049682614,0.0259765625,0.0058184997,617.8932022094726,0.998630166053772,0.2,0.5054976000000171,0.16849919999999516,0.16849919999999516,0.5054976000000171,0.5054976000000171
12423,0.0,0.0,0.0,0.0,0.0,-0.02044740544505965,0.5054976000000171,0.0,-0.0006343598185898821,0.0,73156608,-0.20325438023044404,2.3258832290995084,0.19159893146851062,0.913041597730258,5888,-0.10264667683431544,0.0,-5.50145710388367e-05,381.08,-0.0783328559884789,-0.02251174161899899,0.0,3969,-0.4340260012847963,0.0,2.0219904000000684,-0.04590689673589565,-0.1053414272219148,-0.03545879421577903,0.0,0.0,-0.08053986774423566,-0.30762879113040276,0.0724826388888889,0.077392578125,0.6865200640000003,-0.022428597738906236,0.0589747199999983,268.43890097999997,0.0,-0.17475433759091624,-0.08084810654264417,0.0,1.859289849895087,0.0,0.025274880000000857,-0.0023328993055555594,0.0,0.18367906665410025,0.5085362487435698,0.002,72285,-0.008641842857468874,246.1289825439453,0.9758001565933228,0.00011715456,-36.85585765838623,0.03895263671875,0.006593149,645.2794738769531,0.9986177682876587,0.2,0.5054976000000171,0.16849919999999516,0.16849919999999516,0.5054976000000171,0.5054976000000171
12426,0.0,0.0,0.0,0.0,0.0,-0.01949699578994528,0.5054976000000171,0.0,-0.0006125448436419053,0.0,73175040,-0.21723230864782322,2.3797047291451836,0.18581470433726244,1.0076732427011421,5888,-0.09301898023114111,0.0,-5.339084878104834e-05,382.15,-0.07782057792944726,-0.024990219266548444,0.0,3970,-0.4518654712411151,0.0,2.0219904000000684,-0.029792661686905128,-0.10533144078261049,-0.02692376029911286,0.0,0.0,-0.06194592159445839,-0.21582852216740184,0.07503255208333333,0.07606336805555555,0.6865200640000003,-0.01754904268948582,0.0589747199999983,276.83110286,0.0,-0.13601241463889915,-0.07771655020681374,0.0,1.8668600659519028,0.0,0.025274880000000857,-0.0023003472222222253,0.0,0.2198025102997602,0.5064304545666851,0.002,72289,-0.00851225124206394,190.81997680664062,0.9782818555831909,0.00011710848000000001,-36.85537605285644,0.03253173828125,0.0072241714,487.07513122558595,0.9986256957054138,0.2,0.5054976000000171,0.16849919999999516,0.16849919999999516,0.5054976000000171,0.5054976000000171
12429,0.0,0.0,0.0,0.0,0.0,-0.020501281509589894,0.5054976000000171,0.0,-0.0006428926588827262,0.0,73193472,-0.2174640043039886,2.262579549027059,0.2052024101396496,0.9083799012363092,5888,-0.10275274895573364,0.0,-5.8161233710803756e-05,369.74,-0.08201790229657818,-0.026039489254598727,0.0,3971,-0.45087632767760866,0.0,2.0219904000000684,-0.05145344897752313,-0.1041847112807263,-0.031166655789878,0.0,0.0,-0.08308419305973327,-0.3109579001423522,0.06494140625,0.08447265625,0.6865200640000003,-0.022592128449569256,0.0589747199999983,272.1389000799999,0.0,-0.17032488680315092,-0.07964510231749812,0.0,1.8498218048599782,0.0,0.025274880000000857,-0.002690972222222231,0.0,0.21766362951849536,0.5081337872536182,0.002,72293,-0.007220928091555834,242.5004425048828,0.9713762998580933,0.00011706240000000001,-36.85687732696533,0.0509033203125,0.007895404,617.0656951904297,0.9987046718597412,0.2,0.5054976000000171,0.16849919999999516,0.16849919999999516,0.5054976000000171,0.5054976000000171
12432,0.0,0.0,0.0,0.0,0.0,-0.021190368606992707,0.5054976000000171,0.0,-0.0006304707045575369,0.0,73211904,-0.18499644985537764,2.485328274335821,0.18868200934382803,0.9880434424191598,5888,-0.0911314042624367,0.0,-5.303735043656455e-05,364.56,-0.07743172363660042,-0.02116759750387428,0.0,3972,-0.41580788660917306,0.0,2.0219904000000684,-0.03632854815236308,-0.10531896115192539,-0.029637894539142277,0.0,0.0,-0.06790860841082626,-0.23016360393891874,0.05588107638888889,0.06233723958333333,0.6865200640000003,-0.019516895164622586,0.0589747199999983,258.90322123000004,0.0,-0.14207329607962538,-0.07481657750759779,0.0,1.870804506446506,0.0,0.025274880000000857,-0.0019205729166666646,0.0,0.22455031209696175,0.508460178252952,0.002,72297,-0.007742562604835257,259.9938049316406,0.9735588431358337,0.00011701632,-36.85865077972412,0.03475341796875,0.00704161,601.2544052124024,0.9987188577651978,0.2,0.5054976000000171,0.16849919999999516,0.16849919999999516,0.5054976000000171,0.5054976000000171
12435,0.0,0.0,0.0,0.0,0.0,-0.020511694764365998,0.5054976000000171,0.0,-0.0006629931098447214,0.0,73230336,-0.21084955699802121,2.2401759660890135,0.20283810822700177,0.7543758131389701,5888,-0.10779538916677117,0.0,-6.137335190495111e-05,377.94,-0.08205083928058993,-0.02740008264143355,0.0,3973,-0.46626292660076124,0.0,2.0219904000000684,-0.05459159124928722,-0.10445850462686342,-0.030450319908224062,0.0,0.0,-0.0842229714284129,-0.3178305685509186,0.08582899305555555,0.09063042534722222,0.6865200640000003,-0.024445047397701578,0.0589747199999983,275.28395118000003,0.0,-0.16644194254599945,-0.09286292870988022,0.0,1.8333944341753419,0.0,0.025274880000000857,-0.002560763888888896,0.0,0.2017928907692581,0.5090323635115857,0.002,72301,-0.008874773024581372,266.8965759277344,0.9733688831329346,0.00011697024,-36.85676441192627,0.05318603515625,0.008571012,601.0574401855469,0.9985857605934143,0.2,0.5054976000000171,0.16849919999999516,0.16849919999999516,0.5054976000000171,0.5054976000000171
12438,0.0,0.0,0.0,0.0,0.0,-0.020797204725800197,0.5054976000000171,0.0,-0.000636285972386201,0.0,73248768,-0.19170216105739807,2.3557685482588018,0.18019177332258976,0.7624717229724294,5889,-0.0893263224152644,0.0,-5.4717608714557734e-05,382.44,-0.07849608461168495,-0.02063430796579939,-0.0003155735019149239,3974,-0.46167237233864505,0.0,2.0219904000000684,-0.030814583794953936,-0.10508402070152685,-0.024993422161890662,0.0,0.0,-0.05782626349929839,-0.2678564049002575,0.07432725694444445,0.07435438368055555,0.6865200640000003,-0.01823556356349695,0.0589747199999983,289.83866356,0.0,-0.1361588051126041,-0.08294675062096915,0.0,1.871947786802176,0.0,0.025274880000000857,-0.002322048611111115,0.0,0.1783616344141359,0.5066575725182192,0.002,72305,-0.009563317993888631,172.3357391357422,0.9778455495834351,0.00011692416000000002,-36.85580825805664,0.04560546875,0.007616478,422.5168884277344,0.998676061630249,0.2,0.5054976000000171,0.16849919999999516,0.16849919999999516,0.5054976000000171,0.5054976000000171
12440,0.0,0.0,0.0,0.0,0.0,-0.0202920641715392,0.5054976000000171,0.0,-0.0006599197558136269,0.0,73267200,-0.22384591979574792,2.222387706100167,0.19758220801126178,0.7739876885656664,5889,-0.10850448489736729,0.0,-6.01492375016424e-05,343.79,-0.0793433855272627,-0.02787382734975713,0.0,3975,-0.4728241192868081,0.0,2.0219904000000684,-0.04247549333199621,-0.10461098861217215,-0.03144243091769595,0.0,0.0,-0.08001820083919371,-0.294720092876397,0.0803493923611111,0.09041341145833333,0.6865200640000003,-0.023048668172602385,0.0589747199999983,217.95631605,0.0,-0.1632243662294648,-0.09380257758125857,0.0,1.8360610431892903,0.0,0.025274880000000857,-0.0026801215277777865,0.0,0.22648469115806058,0.5104582115919176,0.002,72309,-0.009428821783512831,166.77333068847656,0.9718208909034729,0.00011687808000000001,-36.85833339691162,0.0505615234375,0.008105052,434.313737487793,0.9987046122550964,0.2,0.5054976000000171,0.16849919999999516,0.16849919999999516,0.5054976000000171,0.5054976000000171
12443,0.0,0.0,0.0,0.0,0.0,-0.021309001764322467,0.5054976000000171,0.0,-0.0006242886987297682,0.0,73285632,-0.19026511460327564,2.3461061466201523,0.1763799062897421,0.9483376849376562,5889,-0.09364277355065952,0.0,-5.4878697425328554e-05,345.76,-0.07994079280784948,-0.02183428179074589,0.0,3976,-0.42929323064094776,0.0,2.0219904000000684,-0.045173810731425804,-0.1050309094105124,-0.0207859891931717,0.0,0.0,-0.07009723356434167,-0.2591082577290148,0.0666775173611111,0.07557508680555555,0.6865200640000003,-0.020717695356912876,0.0589747199999983,217.74688955000002,0.0,-0.14064814816401897,-0.07882652321247198,0.0,1.8635343128954718,0.0,0.025274880000000857,-0.0023328993055555594,0.0,0.18711283570462559,0.5099276853491738,0.002,72313,-0.010519257362466306,157.4025115966797,0.9750691652297974,0.00011683200000000001,-36.85726737976074,0.05860595703125,0.0086030895,429.7304718017578,0.9986397624015808,0.2,0.5054976000000171,0.16849919999999516,0.16849919999999516,0.5054976000000171,0.5054976000000171
12446,0.0,0.0,0.0,0.0,0.0,-0.020878764668436127,0.5054976000000171,0.0,-0.0006095904661804773,0.0,73304064,-0.17990225747047728,2.456465137352249,0.17607865076733833,1.0169421069040152,5889,-0.0831421505832571,0.0,-5.193772088704332e-05,347.1,-0.07491582961977047,-0.021584689430265046,0.0,3977,-0.4438277249301851,0.0,2.0219904000000684,-0.029716963339171763,-0.10528512766472987,-0.026722277628491886,0.0,0.0,-0.05291742113761217,-0.19759090166262905,0.05691189236111111,0.0647243923611111,0.6865200640000003,-0.016815341781604817,0.0589747199999983,231.57039743999997,0.0,-0.11554441170974787,-0.07393120978717276,0.0,1.884997965209823,0.0,0.025274880000000857,-0.0021918402777777795,0.0,0.27840515231380125,0.5084531641447825,0.002,72317,-0.0068909517780411985,230.49740600585938,0.9770413041114807,0.00011678592000000001,-36.855561065673825,0.03612060546875,0.0065691518,559.2089111328125,0.9986075758934021,0.2,0.5054976000000171,0.16849919999999516,0.16849919999999516,0.5054976000000171,0.5054976000000171
12449,0.0,0.0,0.0,0.0,0.0,-0.019696910699203544,0.5054976000000171,0.0,-0.0006297414431061705,0.0,73322496,-0.21742150888503006,2.297202443009834,0.1940190688813211,0.8346999380991713,5889,-0.09957499452490987,0.0,-5.3644605950922106e-05,362.35,-0.07950218981882894,-0.025669285281367717,0.0,3978,-0.4562959859926942,0.0,2.0219904000000684,-0.044536946989515026,-0.10516570347900048,-0.04781069099495473,0.0,0.0,-0.07286747296368364,-0.27868318310767815,0.07085503472222222,0.07649739583333334,0.6865200640000003,-0.02132790141190745,0.0589747199999983,249.60754653000004,0.0,-0.15213133666981196,-0.09129454239641877,0.0,1.8553088975968943,0.0,0.025274880000000857,-0.002105034722222223,0.0,0.25004491555735014,0.5108050669439936,0.002,72321,-0.007373869617003948,253.1071014404297,0.9687855243682861,0.00011673984,-36.85501823425293,0.04149169921875,0.0074643726,655.3894790649414,0.9985561370849609,0.2,0.5054976000000171,0.16849919999999516,0.16849919999999516,0.5054976000000171,0.5054976000000171
12452,0.0,0.0,0.0,0.0,0.0,-0.02032176474685082,0.5054976000000171,0.0,-0.0006483073753396851,0.0,73340928,-0.20145920465793946,2.367775265148936,0.18288230011776277,0.8825423656624445,5889,-0.10630427374905338,0.0,-5.7290445481100686e-05,362.37,-0.07645540286395629,-0.026674342337562384,0.0,3979,-0.45155084583305327,0.0,2.0219904000000684,-0.041224136518373325,-0.10498346488544673,-0.021403089502583406,0.0,0.0,-0.07796424080056599,-0.29156041278532857,0.07866753472222222,0.08355034722222222,0.6865200640000003,-0.0214692821013131,0.0589747199999983,234.60527479,0.0,-0.16101841961952051,-0.09114768792595776,0.0,1.84420818797728,0.0,0.025274880000000857,-0.002343750000000004,0.0,0.2523088822161229,0.5072144422671436,0.002,72325,-0.008194866694975645,195.4140167236328,0.978388786315918,0.00011669376,-36.85383281707764,0.050732421875,0.007946359,468.84127655029295,0.9985113739967346,0.2,0.5054976000000171,0.16849919999999516,0.16849919999999516,0.5054976000000171,0.5054976000000171
12455,0.0,0.0,0.0,0.0,0.0,-0.020494622348417105,0.5054976000000171,0.0,-0.0006253236759289205,0.0,73359360,-0.2038907460165137,2.286637806970068,0.1830850920465383,0.8658158746293368,5889,-0.09650239031631777,0.0,-5.5042032482112424e-05,373.28,-0.07870212829101744,-0.025481862301869402,0.0,3980,-0.4445963091999394,0.0,2.0219904000000684,-0.04524534929640412,-0.10496076704264129,-0.018664895044308846,0.0,0.0,-0.07283502116238215,-0.26893642982164134,0.07703993055555555,0.0776095920138889,0.6865200640000003,-0.021566900665639144,0.0589747199999983,271.77397105,0.0,-0.14960336894136855,-0.08397752609456595,0.0,1.8523191128988654,0.0,0.025274880000000857,-0.0023763020833333375,0.0,0.21773257714346403,0.5070360444427671,0.002,72329,-0.008030219259671867,212.68426513671875,0.9764872789382935,0.00011664768000000002,-36.85229625701904,0.0394287109375,0.0061102724,502.7696792602539,0.9984627366065979,0.2,0.5054976000000171,0.16849919999999516,0.16849919999999516,0.5054976000000171,0.5054976000000171
12458,0.0,0.0,0.0,0.0,0.0,-0.02175496163169486,0.5054976000000171,0.0,-0.000642924189281407,0.0,73377792,-0.17499952250256806,2.3521934124023023,0.17092624438083792,0.8529213897655582,5889,-0.10286898080450009,0.0,-5.423922317622355e-05,379.35,-0.0767830306548957,-0.0218131156999425,0.0,3981,-0.4635568909964161,0.0,2.0219904000000684,-0.037754375091842644,-0.10510997694431073,-0.025437086611185253,0.0,0.0,-0.0684702535764393,-0.27072635523637556,0.07383897569444445,0.07755533854166667,0.6865200640000003,-0.0206801731030244,0.0589747199999983,278.99648962000003,0.0,-0.14992932992617974,-0.09402846144374494,0.0,1.862505546054168,0.0,0.025274880000000857,-0.0023111979166666697,0.0,0.21394762468563966,0.5083019709897338,0.002,72333,-0.009497121468302793,178.7017822265625,0.9757578372955322,0.00011660159999999999,-36.85217800140381,0.04031982421875,0.007874027,443.99208984375,0.9985297322273254,0.2,0.5054976000000171,0.16849919999999516,0.16849919999999516,0.5054976000000171,0.5054976000000171
12461,0.0,0.0,0.0,0.0,0.0,-0.02089469305395901,0.5054976000000171,0.0,-0.0006352229636527397,0.0,73396224,-0.20452349482454993,2.4054803793589334,0.17474330591613135,0.8949484460256654,5889,-0.09747941607640927,0.0,-5.589061237680087e-05,364.81,-0.07868286615587892,-0.026464066661959027,0.0,3982,-0.44922792124730904,0.0,2.0219904000000684,-0.04098252033727805,-0.10523929359980347,-0.012352834698941455,0.0,0.0,-0.07127758165955908,-0.26374275246046486,0.06575520833333333,0.07533094618055555,0.6865200640000003,-0.021505444028776806,0.0589747199999983,233.61933744,0.0,-0.14860838923773576,-0.08381432626406665,0.0,1.841925657781972,0.0,0.025274880000000857,-0.002148437500000001,0.0,0.24181816170781997,0.5070244762833505,0.002,72337,-0.007432735484326258,209.3964080810547,0.9760804772377014,0.00011655552000000001,-36.853237533569335,0.04141845703125,0.0064808414,552.8175643920898,0.9985209107398987,0.2,0.5054976000000171,0.16849919999999516,0.16849919999999516,0.5054976000000171,0.5054976000000171
12464,0.0,0.0,0.0,0.0,0.0,-0.02118606363759292,0.5054976000000171,0.0,-0.0006496664376526072,0.0,73414656,-0.19045762121070228,2.337626819277223,0.18085214258485144,0.875880624746536,5890,-0.10297834931971919,0.0,-5.651933408980413e-05,378.47,-0.07871537657893954,-0.02026109112368552,0.0,3983,-0.45334087874155227,0.0,2.0219904000000684,-0.03865150601462428,-0.1047823656794305,-0.02941217272892552,0.0,0.0,-0.07122413949418488,-0.26911580465200674,0.0732421875,0.0768771701388889,0.6865200640000003,-0.020873393250530396,0.0589747199999983,253.58197780000003,0.0,-0.15815182160463181,-0.08373506038603065,0.0,1.859978539466917,0.0,0.025274880000000857,-0.002180989583333335,0.0,0.2583819381582595,0.5089066917645659,0.002,72341,-0.006893948977813124,231.388916015625,0.974618136882782,0.00011650944000000001,-36.85158157348633,0.03619384765625,0.0066394373,579.6430953979492,0.9984204173088074,0.2,0.5054976000000171,0.16849919999999516,0.16849919999999516,0.5054976000000171,0.5054976000000171
12467,0.0,0.0,0.0,0.0,0.0,-0.021434155216406407,0.5054976000000171,0.0,-0.0006367696883208099,0.0,73433088,-0.1634222783727421,2.388170323935649,0.17810837726663273,0.8639793355203687,5890,-0.09835181529832879,0.0,-5.542710874363949e-05,383.11,-0.07410155056392129,-0.0217588467811052,0.0,3984,-0.4186020114810156,0.0,2.0219904000000684,-0.042776113928387705,-0.10504408712983859,-0.018714246965245606,0.0,0.0,-0.06940772136010603,-0.2849515251142736,0.07579210069444445,0.08119032118055555,0.6865200640000003,-0.01977927333156225,0.0589747199999983,281.90156412000005,0.0,-0.1499197997231874,-0.09025276647647336,0.0,1.8687584834349076,0.0,0.025274880000000857,-0.0022460937500000024,0.0,0.20301571819439265,0.5061589454932015,0.002,72345,-0.0080816145229619,208.4871063232422,0.9739911556243896,0.00011646336,-36.84993705749512,0.02735595703125,0.0062594255,515.4730407714844,0.9984387159347534,0.2,0.5054976000000171,0.16849919999999516,0.16849919999999516,0.5054976000000171,0.5054976000000171
12470,0.0,0.0,0.0,0.0,0.0,-0.02179336355883267,0.5054976000000171,0.0,-0.0006361239254183381,0.0,73451520,-0.18984229078839218,2.4171625355041066,0.18157586614813692,0.8943854321559136,5890,-0.09521392786937583,0.0,-5.349071769372914e-05,359.98,-0.07650646965888974,-0.025496615787824282,0.0,3985,-0.45573423566451093,0.0,2.0219904000000684,-0.03484638557948342,-0.1054659459284009,-0.016052734317724596,0.0,0.0,-0.062236470401238954,-0.24242087080743963,0.0657009548611111,0.06800672743055555,0.6865200640000003,-0.01965760017742526,0.0589747199999983,253.64400545999996,0.0,-0.13443499682091697,-0.0826077630750758,0.0,1.87087749871269,0.0,0.025274880000000857,-0.0020833333333333333,0.0,0.18412788797179755,0.5086580404369326,0.002,72349,-0.009104374574963003,175.1830596923828,0.9811611771583557,0.00011641728,-36.85207633972168,0.03887939453125,0.00713986,413.373828125,0.9985009431838989,0.2,0.5054976000000171,0.16849919999999516,0.16849919999999516,0.5054976000000171,0.5054976000000171
12473,0.0,0.0,0.0,0.0,0.0,-0.020173016169023474,0.5054976000000171,0.0,-0.0006613059845712014,0.0,73469952,-0.2199838451210929,2.368861340743591,0.18636448063640662,0.8771196318651405,5890,-0.11169397588275405,0.0,-5.9757899871452856e-05,369.11,-0.08057209478208445,-0.030137177981734264,0.0,3986,-0.4582786060134528,0.0,2.0219904000000684,-0.04582529138873851,-0.10434240055201266,-0.04097910717980721,0.0,0.0,-0.09062447928052375,-0.32613594138175284,0.07779947916666667,0.09513346354166667,0.6865200640000003,-0.025139482460212678,0.0589747199999983,257.23103869000005,0.0,-0.18143668735305252,-0.09708823978932506,0.0,1.828861962145217,0.0,0.025274880000000857,-0.002680121527777787,0.0,0.28273283990105313,0.5108564217055843,0.002,72353,-0.009219109307741747,169.60299682617188,0.9761516451835632,0.00011637120000000002,-36.853858184814456,0.045361328125,0.0075735375,466.2771789550781,0.9985968470573425,0.2,0.5054976000000171,0.16849919999999516,0.16849919999999516,0.5054976000000171,0.5054976000000171
12476,0.0,0.0,0.0,0.0,0.0,-0.021153905267567375,0.5054976000000171,0.0,-0.0006032346905485143,0.0,73488384,-0.17296031213614954,2.56199331221493,0.17348688900161982,1.1637515419321065,5890,-0.09505656224246722,0.0,-4.868910083953927e-05,379.26,-0.0749664092922281,-0.02109892117882743,0.0,3987,-0.4140563526329197,0.0,2.0219904000000684,-0.04288084652020361,-0.10555049203348481,-0.01972947266250997,0.0,0.0,-0.07239614962300149,-0.2640214076521056,0.05772569444444445,0.06629774305555555,0.6865200640000003,-0.021063711054774267,0.0589747199999983,269.21312825,0.0,-0.1604995586298616,-0.07976081459115221,0.0,1.8642239975011377,0.0,0.025274880000000857,-0.0019965277777777768,0.0,0.2778124989454287,0.5064702548112582,0.002,72357,-0.00837381962337531,258.6918029785156,0.97603839635849,0.00011632512,-36.853774070739746,0.0458984375,0.0075876503,561.7233306884766,0.9985229969024658,0.2,0.5054976000000171,0.16849919999999516,0.16849919999999516,0.5054976000000171,0.5054976000000171
12480,0.0,0.0,0.0,0.0,0.0,-0.02124553928466872,0.5054976000000171,0.0,-0.0006134028250093247,0.0,73506816,-0.18949490240553443,2.368394192196961,0.16513355078385306,0.9524638937747321,5889,-0.09506373950117913,0.0,-5.322008306792841e-05,373.14,-0.07621322535450242,-0.02427777516813883,0.0,3988,-0.4405819041035979,0.0,2.0219904000000684,-0.04866340862317542,-0.10506721327297343,-0.019928694484404597,0.0,0.0,-0.07829649758192431,-0.2760680500372779,0.0712890625,0.07500542534722222,0.6865200640000003,-0.021766636139018004,0.0589747199999983,279.91497326,0.0,-0.15529405070715396,-0.07292893029268016,0.0,1.8629046280859096,0.0,0.025274880000000857,-0.002322048611111115,0.0,0.18079249317111945,0.5106655764514064,0.002,72361,-0.008698029560036957,182.28199768066406,0.9820160269737244,0.00011627904,-36.853914451599124,0.040185546875,0.0074523874,457.19262237548827,0.998606264591217,0.2,0.5054976000000171,0.16849919999999516,0.16849919999999516,0.5054976000000171,0.5054976000000171
