time/total_timesteps,reward_terms/foot_slip,ankle/ankle_spring_energy_peak,reward_terms/fwd_speed,reward_terms/air_time,reward_terms/residual,reward_terms/overrun,reward_terms/time,reward_terms/vz,reward_terms/action_rate,reward_terms/assist_pen,curriculum/ent_coef,reward_terms/torque,ankle/ankle_defl_peak,reward_terms/motor_vel,reward_terms/alive,reward_terms/stop,reward_terms/foot_ahead,reward_terms/duty_sym,time/time_elapsed,reward_terms/angmom,reward_terms/stance_time,reward_terms/stance,reward_terms/phase_contact,time/fps,ankle/ankle_spring_trq_peak,curriculum/stance_ratio,curriculum/ctrl_drop_prob,reward_terms/step_rate,reward_terms/energy,curriculum/ctrl_jitter_ms,reward_terms/residual_rate,reward_terms/lat_vel,reward_terms/upright,curriculum/sprint_dist_m,reward_terms/clearance,reward_terms/coef_rate,reward_terms/ang_xy,rollout/ep_rew_mean,curriculum/eff_scale,rollout/ep_len_mean,time/iterations,reward_terms/height,reward_terms/hip_roll,train/entropy_loss,train/value_loss,train/clip_range,train/explained_variance,train/std,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/loss,train/n_updates
24827904,-0.3228831410320296,0.0,4.998123414698057,0.0008170543296728283,-0.10709242336323604,0.0,-0.5,-0.07409765217090697,-0.07191655313854477,0.0,0.01,-0.09266400184618516,0.5238026224350065,-0.002142978306589238,0.0,2.856881813478715e-45,0.0,-0.19770568983073383,6102,-0.8002024011056403,0.0,-0.03229213325867711,-0.07920306284299629,4068,0.0,0.626224256,0.00603648,-0.01523437499999961,-0.01101451439453842,0.4829184,0.0,-3.017599081311844e-08,-0.11214207448780843,40.50592,0.3609238442454253,-0.6986232543228179,-0.3703272634609964,1169.05931744,0.1033728,2153.0,1347,-0.0059666341462873826,-0.17530471638865758,-34.06571445465088,43.464795875549314,0.2,0.9930738806724548,1.0010647773742676,0.010277832,-0.01160563585581258,0.000287595264,0.10667724609375,14.284916877746582,5383
24846336,-0.30215236932012995,0.0,5.479648389057861,0.0008702225071222832,-0.1077430696861139,0.0,-0.5,-0.06836025711724085,-0.07070497552662384,0.0,0.01,-0.09411799835224019,0.5273067969934556,-0.002230858701495599,0.0,5.756077786191379e-48,0.0,-0.21248113930023618,6106,-0.7903055021507471,0.0,-0.013453049664583903,-0.066203003666555,4068,0.0,0.6262065920000001,0.006048,-0.014984809027777398,-0.011343631423383845,0.48384,0.0,-3.06305014440407e-08,-0.08848688550317878,40.51744,0.39978189805571224,-0.6679678967361791,-0.36126805600165707,1185.2116662600001,0.1034496,2177.2,1348,-0.004231643518958408,-0.18244715800419484,-34.06697368621826,110.74128761291504,0.2,0.9900766611099243,1.0013341903686523,0.014264097,-0.009160857019014656,0.000287586048,0.15306396484375,52.70711135864258,5387
24864768,-0.3082661815997855,0.0,5.467690131760125,0.0008789030058930317,-0.10798700643304955,0.0,-0.5,-0.06661413040060883,-0.07038880532403517,0.0,0.01,-0.09420854999706689,0.5214467084472643,-0.0022283073572520245,0.0,3.911802797591239e-44,0.0,-0.21686557742659143,6111,-0.8735489609765643,0.0,-0.011116099275513013,-0.07092512171328472,4068,0.0,0.626188928,0.0060595200000000005,-0.014876302083332966,-0.011323729982488552,0.4847616,0.0,-2.9639069995203147e-08,-0.09331228085525496,40.52896,0.39330755172038795,-0.6842314825803617,-0.35785264433112957,1177.9391085900002,0.1035264,2165.91,1349,-0.004882158098349783,-0.1821116259390124,-34.07179183959961,19.6659725189209,0.2,0.9965624809265137,1.00166916847229,0.017390858,-0.015542342234402895,0.000287576832,0.17720947265625,6.787849426269531,5391
24883200,-0.3234478338733092,0.0,5.301811560268369,0.0007866724918130785,-0.10741418831595534,0.0,-0.5,-0.07156999563841071,-0.07215381859448747,0.0,0.01,-0.09491253411208495,0.5240383829878954,-0.002227860086835761,0.0,1.3103115357920319e-44,0.0,-0.15436703692523882,6115,-0.7224455368124139,0.0,-0.01882438307249327,-0.07860827267341332,4068,0.0,0.626171264,0.00607104,-0.015505642361110704,-0.011422867120981922,0.4856832,0.0,-3.0287938887599664e-08,-0.10291630169170568,40.54048,0.3803713270859871,-0.6868267741701902,-0.3764467087303438,1194.17376737,0.1036032,2191.2,1350,-0.005890462156670722,-0.1786283220342526,-34.06753654479981,90.99180297851562,0.2,0.987982451915741,1.0013267993927002,0.016029285,-0.008801056968513877,0.000287567616,0.21678466796875,28.648542404174805,5395
24901632,-0.3160296984494508,0.0,5.3332078007729145,0.0008257347993397465,-0.10773631099025358,0.0,-0.5,-0.07163682906913899,-0.07055916230597145,0.0,0.01,-0.09442333568014448,0.5191280065726227,-0.002220725799374003,0.0,1.816310313195423e-49,0.0,-0.20415528471071406,6120,-0.8281789861215336,0.0,-0.016594096809069477,-0.08030978956252159,4068,0.0,0.6261536,0.006082560000000001,-0.015049913194444061,-0.011270458603868152,0.4866048,0.0,-2.9901030180255216e-08,-0.09977339218155987,40.552,0.38611373756707695,-0.6826321209420184,-0.3650863483076219,1170.30926229,0.10368,2152.11,1351,-0.005572130230090008,-0.17842093269477752,-34.07479953765869,33.86557035446167,0.2,0.9948736429214478,1.0019243955612183,0.016591337,-0.014441719878232107,0.00028755839999999996,0.182421875,10.928999900817871,5399
24920064,-0.32359429423164715,0.0,5.244777070529059,0.0007557479839306325,-0.10782421890081618,0.0,-0.5,-0.07132749464614631,-0.0718342308449576,0.0,0.01,-0.09421933163178757,0.5281597472949197,-0.002192102457871109,0.0,5.552492017525204e-43,0.0,-0.182386596167627,6124,-0.8377773193092944,0.0,-0.020447810984586607,-0.07492971926380101,4068,0.0,0.6261359360000001,0.006094080000000001,-0.015288628472221824,-0.011195868310560915,0.4875264,0.0,-3.0514786122892043e-08,-0.10086684820401445,40.56352,0.3709368704263668,-0.6915058170157681,-0.3651242446794769,1146.0440794899998,0.1037568,2114.63,1352,-0.00597260241880633,-0.17306030371485823,-34.07355308532715,112.06455707550049,0.2,0.984046220779419,1.0018036365509033,0.01633795,-0.009936476510483771,0.000287549184,0.22225341796875,30.471071243286133,5403
24938496,-0.3221060079110437,0.0,5.424272603269243,0.0008409257958798358,-0.10773922931366109,0.0,-0.5,-0.0681757003526749,-0.07191420611171913,0.0,0.01,-0.09448274027661391,0.5232603198500307,-0.002219244145658501,0.0,6.849526673365228e-50,0.0,-0.1647944256081818,6129,-0.7647355895010186,0.0,-0.012797861899270712,-0.07949281896279448,4068,0.0,0.626118272,0.0061056,-0.015147569444444061,-0.01130421037020965,0.488448,0.0,-3.0831783315962144e-08,-0.0933964024508772,40.57504,0.38116404937820003,-0.6785769630890583,-0.36974484292633497,1126.5609458400002,0.1038336,2080.3,1353,-0.0055018223971534195,-0.1740597515329689,-34.07362594604492,147.8412799835205,0.2,0.9850366711616516,1.0016753673553467,0.014221013,-0.009320388600463048,0.000287539968,0.17071533203125,94.98336029052734,5407
24956928,-0.3154785012615029,0.0,5.510793167907266,0.0007899276000292351,-0.10821598740418509,0.0,-0.5,-0.06592886281325598,-0.070597424446226,0.0,0.01,-0.09524573948560155,0.518191996923224,-0.0022472355055041687,0.0,1.4845085809890233e-50,0.0,-0.18329016647869484,6133,-0.8216662563940018,0.0,-0.0113798238485556,-0.07950695929320425,4068,0.0,0.626100608,0.00611712,-0.015429687499999598,-0.011422288636798787,0.4893696,0.0,-3.0481432227175744e-08,-0.0844559823689725,40.58656,0.3850806621847809,-0.6694281552588137,-0.36383457012110576,1186.43008725,0.1039104,2174.23,1354,-0.004880619903644106,-0.17697503940295128,-34.0733118057251,51.46146507263184,0.2,0.9901805520057678,1.0017720460891724,0.013326648,-0.012621101643890142,0.000287530752,0.13609619140625,14.036296844482422,5411
24975360,-0.30602841858512975,0.0,5.048851277598065,0.0007763643128176531,-0.10738961840340554,0.0,-0.5,-0.07281823526431712,-0.07266137184290701,0.0,0.01,-0.09246300005832185,0.5248516175784419,-0.00218253300543559,0.0,1.710316611095593e-42,0.0,-0.19462166905276052,6138,-0.819825294511639,0.0,-0.025894539001654275,-0.08034374873288844,4068,0.0,0.626082944,0.00612864,-0.01503906249999962,-0.011062101815951162,0.4902912,0.0,-3.043045229475995e-08,-0.10790931331053016,40.598079999999996,0.36767301732078267,-0.6939845382377255,-0.3708395421602761,1240.3739923399999,0.1039872,2261.11,1355,-0.005563123471542213,-0.17943773708489758,-34.07863826751709,21.97412238121033,0.2,0.9957848191261292,1.0021214485168457,0.015693884,-0.015566911327186971,0.000287521536,0.18023681640625,6.652022838592529,5415
24993792,-0.31283159986839687,0.0,5.394211630647672,0.0008013207892266413,-0.10794576346104442,0.0,-0.5,-0.06826078020532021,-0.0718155734047239,0.0,0.01,-0.09380522645316598,0.5167544753683861,-0.0022345496993102965,0.0,1.0027400934040955e-42,0.0,-0.18021213120312973,6142,-0.7848189585274947,0.0,-0.012495228004049508,-0.07933193570172756,4069,0.0,0.6260652800000001,0.00614016,-0.015245225694444055,-0.0113248558021177,0.4912128,0.0,-3.00116793741753e-08,-0.08683713282886853,40.6096,0.388582730064662,-0.6824961696261682,-0.37161534924516987,1276.5948669099998,0.104064,2320.72,1356,-0.004474025390503279,-0.1774726577938086,-34.073554801940915,115.2160743713379,0.2,0.9870308637619019,1.0017417669296265,0.01710941,-0.007574586971895769,0.00028751232,0.23564453125,35.9382438659668,5419
25012224,-0.31207157520928575,0.0,5.540256070184757,0.0008289900433737785,-0.1082190156504865,0.0,-0.5,-0.0682022761694411,-0.06977419869953744,0.0,0.01,-0.09461089199379416,0.5215275486457336,-0.002223543783733167,0.0,2.3493615750635364e-50,0.0,-0.21084714225392917,6148,-0.8422864585919261,0.0,-0.013854971193533122,-0.0766431148311513,4068,0.0,0.626047616,0.0061516800000000005,-0.015299479166666269,-0.0112990204193543,0.4921344,0.0,-3.060191900804479e-08,-0.08263891128613528,40.621120000000005,0.40052977323951344,-0.673459313376514,-0.3643011243498637,1251.0410691999998,0.1041408,2279.44,1357,-0.004725450452999122,-0.1862030230292812,-34.07035617828369,20.443298149108887,0.2,0.9975073933601379,1.0014328956604004,0.0148007525,-0.01623789024306461,0.000287503104,0.18150634765625,7.876039028167725,5423
25030656,-0.3172520863229341,0.0,5.166415704040164,0.0007595458106758693,-0.10750867392767272,0.0,-0.5,-0.07017014479664002,-0.07162944553361755,0.0,0.01,-0.09377792575325045,0.5223666710168816,-0.0021834703401289466,0.0,5.557135464875691e-43,0.0,-0.16239103427313306,6152,-0.7922640289871841,0.0,-0.02409666492771032,-0.08531972747570112,4068,0.0,0.626029952,0.006163200000000001,-0.015256076388888496,-0.011148803879934818,0.493056,0.0,-2.9632704544199435e-08,-0.0955288931155989,40.632639999999995,0.3718351237368063,-0.6947579191893672,-0.36554879910338867,1251.4713368,0.1042176,2283.74,1358,-0.005214591906890514,-0.17669568169107225,-34.065413093566896,52.587546825408936,0.2,0.987812340259552,1.0012967586517334,0.013698895,-0.008939968334743753,0.00028749388799999997,0.175244140625,11.303633689880371,5427
25049088,-0.3120615911873496,0.0,5.125408231039816,0.0007166856084950268,-0.10728506150271028,0.0,-0.5,-0.07023681851861606,-0.07285945814277192,0.0,0.01,-0.09420244272725614,0.5269520094700259,-0.002199151891851429,0.0,5.5330436416242346e-45,0.0,-0.1659571319215492,6157,-0.6945486164756924,0.0,-0.02349576394650113,-0.0794487760297781,4068,0.0,0.626012288,0.006174720000000001,-0.015407986111110704,-0.011288196254389263,0.4939776,0.0,-3.061022571534896e-08,-0.10535584130382435,40.64416,0.3747800216763936,-0.6939770774098342,-0.37972991194622896,1194.41991052,0.1042944,2190.09,1359,-0.005910769604288775,-0.17590136774166398,-34.071622657775876,91.13098239898682,0.2,0.9902134537696838,1.001692295074463,0.015925448,-0.011853186599910259,0.000287484672,0.16639404296875,29.211328506469727,5431
25067520,-0.3067933923274945,0.0,5.662981738929766,0.0008024057509222379,-0.10830182827050579,0.0,-0.5,-0.06507483493674789,-0.06803360883322335,0.0,0.01,-0.09583886109729983,0.5140785937287587,-0.002331997654456405,0.0,1.4769851816767688e-48,0.0,-0.22557292725982478,6161,-0.892816252503272,0.0,-0.01010327593291421,-0.06833798488841683,4068,0.0,0.625994624,0.00618624,-0.015223524305555161,-0.011763734492715058,0.4948992,0.0,-3.0413993652872526e-08,-0.07536986989571501,40.655680000000004,0.4118643353255751,-0.6655143200997976,-0.35883502176195936,1176.6982810900001,0.1043712,2162.46,1360,-0.003839591202776085,-0.19041331778680567,-34.06464958190918,267.52379913330077,0.2,0.9656237363815308,1.0010168552398682,0.015232051,-0.009285269607789814,0.000287475456,0.176953125,94.26519012451172,5435
25085952,-0.3290518005385026,0.0,5.214271139438797,0.0007004096211555103,-0.10776122909138465,0.0,-0.5,-0.0682894066609701,-0.07010638421755905,0.0,0.01,-0.09407166889104315,0.5190050059763303,-0.0022280821200071337,0.0,2.99641842732167e-46,0.0,-0.18334467081272404,6166,-0.850594324467945,0.0,-0.023965110022404774,-0.08246069276107698,4068,0.0,0.62597696,0.00619776,-0.015592447916666249,-0.011352200129422027,0.4958208,0.0,-2.9725958851854567e-08,-0.09521708806568562,40.6672,0.375631500589529,-0.6939102322702633,-0.37364463630342715,1186.1624282,0.104448,2179.42,1361,-0.005243545141897834,-0.18012575988666327,-34.06905612945557,43.502556800842285,0.2,0.9931955933570862,1.001482605934143,0.012103228,-0.010888343316037209,0.00028746624,0.119384765625,11.001592636108398,5439
25104384,-0.3282854483666202,0.0,5.14087287608505,0.0007101751689333469,-0.10727912093725084,0.0,-0.5,-0.07108053504071489,-0.07284201465427971,0.0,0.01,-0.09422655888002743,0.5191387261336077,-0.0022110786891650917,0.0,9.519232016720363e-45,0.0,-0.14467674737076114,6170,-0.7161753967045241,0.0,-0.022700545317204317,-0.084467413672912,4068,0.0,0.625959296,0.00620928,-0.015429687499999591,-0.011283702120201586,0.4967424,0.0,-3.0176766903564195e-08,-0.1072997525390838,40.67872,0.3703862796734344,-0.6895673509406214,-0.37618706246783956,1146.6506215900001,0.1045248,2121.23,1362,-0.0060096549724176825,-0.1739697857894402,-34.07214622497558,122.03831672668457,0.2,0.9859694838523865,1.001556634902954,0.013253597,-0.01166730688419193,0.000287457024,0.16094970703125,47.513275146484375,5443
25122816,-0.31569012670535546,0.0,5.389508660240685,0.0007747366325929761,-0.10798293797626682,0.0,-0.5,-0.06883471260439049,-0.0691125402271813,0.0,0.01,-0.09433623371168676,0.519106651903452,-0.002265054286594051,0.0,2.1098179494661912e-44,0.0,-0.2018274609272942,6174,-0.8630154341514583,0.0,-0.013860933258481718,-0.07882153077124453,4068,0.0,0.625941632,0.0062208,-0.015256076388888493,-0.011422426480896463,0.497664,0.0,-2.9480725551337398e-08,-0.09120034950904941,40.69024,0.39496206527254796,-0.6776264892454295,-0.3622169234758284,1151.11494365,0.1046016,2125.42,1363,-0.004724815084111586,-0.18374387111291096,-34.071311950683594,142.24029083251952,0.2,0.980889081954956,1.0014443397521973,0.01782018,-0.009762864955700935,0.000287447808,0.16597900390625,52.49342727661133,5447
25141248,-0.3189848579246768,0.0,5.180810686650724,0.0007736516223909954,-0.10767818738771294,0.0,-0.5,-0.07215832420248319,-0.07018857314135174,0.0,0.01,-0.09391325288479929,0.5195813110085631,-0.0022303238984463306,0.0,2.0824042340172199e-50,0.0,-0.17594865083260292,6179,-0.8197901044192256,0.0,-0.019102338052371458,-0.08226050080428388,4068,0.0,0.625923968,0.00623232,-0.015071614583332948,-0.011302712601869764,0.4985856,0.0,-3.0420210183264814e-08,-0.10020228573439022,40.70176,0.3779842583022123,-0.6863644261040915,-0.3584120164221138,1181.7147054499999,0.1046784,2178.42,1364,-0.005706236987670039,-0.17646266866262322,-34.0742166519165,75.82525358200073,0.2,0.989924430847168,1.0017428398132324,0.013454561,-0.00963357015280053,0.00028743859199999996,0.1366943359375,24.285036087036133,5451
25159680,-0.3170049807893753,0.0,5.508294670952996,0.0008230221962245802,-0.10803178913249349,0.0,-0.5,-0.06662533562435394,-0.07057562608058543,0.0,0.01,-0.09424816175521619,0.5194008048324575,-0.0022362446848896577,0.0,1.796071189309002e-54,0.0,-0.18420590141898321,6183,-0.771354300996442,0.0,-0.012163460225930149,-0.08074627966986121,4068,0.0,0.625906304,0.0062438400000000005,-0.015418836805555149,-0.011358644872940972,0.4995072,0.0,-3.03643193494092e-08,-0.08718365466548468,40.71328,0.3961421371574736,-0.6663019456327098,-0.35587557982758267,1169.58218092,0.1047552,2156.57,1365,-0.004508408132515662,-0.1766212277899709,-34.070177459716795,48.660569763183595,0.2,0.9947488903999329,1.001358985900879,0.010587899,-0.01343341136816889,0.000287429376,0.1135009765625,17.241592407226562,5455
25178112,-0.33374768661012255,0.0,5.273547339087564,0.0007459823876464119,-0.10766321803085584,0.0,-0.5,-0.0703006803328599,-0.06970394590093212,0.0,0.01,-0.09438926998333726,0.5217178549199398,-0.0022160167814136832,0.0,4.347222574285133e-49,0.0,-0.16535377043417865,6188,-0.863482157338855,0.0,-0.018430775566473757,-0.08771054370497486,4068,0.0,0.62588864,0.006255360000000001,-0.015342881944444046,-0.011307204187887896,0.5004288,0.0,-2.999598898929664e-08,-0.10274482927599887,40.7248,0.3712437616545821,-0.6839061875976561,-0.36026458464906447,1159.96267614,0.104832,2143.97,1366,-0.0056220274187458626,-0.17217128852240748,-34.073526573181155,30.012444400787352,0.2,0.9940829277038574,1.0018863677978516,0.015149152,-0.013712546287570149,0.00028742016,0.15709228515625,9.119657516479492,5459
25196544,-0.3235829638338803,0.0,5.314141326068466,0.0007150580252831181,-0.10762013771265719,0.0,-0.5,-0.07256950015557878,-0.07105147085813145,0.0,0.01,-0.09430785734679475,0.521820936629083,-0.0022225140545553113,0.0,5.2019681458710366e-49,0.0,-0.15836308981688252,6192,-0.8020387805357508,0.0,-0.019198041149679806,-0.07901445953253985,4068,0.0,0.625870976,0.00626688,-0.015462239583332935,-0.01142135789628929,0.5013504,0.0,-3.196175161815748e-08,-0.10293776657467102,40.73632,0.38438496573298514,-0.6888404949603791,-0.3575849553667014,1109.64723823,0.1049088,2059.7,1367,-0.00559716689800729,-0.17158356275084427,-34.076018714904784,181.1041519165039,0.2,0.978435218334198,1.0017563104629517,0.013753791,-0.011084603192284704,0.000287410944,0.1566650390625,45.45603561401367,5463
25214976,-0.3292121324059336,0.0,5.385986007117756,0.000766598735935986,-0.10781547826606265,0.0,-0.5,-0.07287221129761629,-0.0693419784272761,0.0,0.01,-0.09541704669858246,0.5248460127750229,-0.0022445463966220118,0.0,6.040916653722235e-48,0.0,-0.15735451717997578,6197,-0.8400571582904373,0.0,-0.01768333185500451,-0.08090513304637183,4068,0.0,0.625853312,0.006278400000000001,-0.015559895833332928,-0.011480668535629755,0.502272,0.0,-3.208691692906951e-08,-0.10597666965936046,40.74784,0.38306102003352815,-0.6807453246914682,-0.3577120835931221,1088.1067459699998,0.1049856,2029.4,1368,-0.006252739504993422,-0.17461348631107665,-34.070054054260254,119.12983283996581,0.2,0.9861729145050049,1.0013508796691895,0.012129897,-0.010557266580872238,0.00028740172799999997,0.1240966796875,40.07048797607422,5467
25233408,-0.3198139797796766,0.0,5.217668187285615,0.000844723554716135,-0.10773857528925845,0.0,-0.5,-0.0724594290562842,-0.07069416656560897,0.0,0.01,-0.0949078826601472,0.5241023123731183,-0.002213200348038124,0.0,8.55231779928297e-45,0.0,-0.20126396264335755,6202,-0.8365604856076329,0.0,-0.022276347486810677,-0.08033222870519621,4068,0.0,0.625835648,0.006289920000000001,-0.014984809027777404,-0.011343301292400599,0.5031936,0.0,-3.135353947461289e-08,-0.10431776733016743,40.75936,0.38207722952486745,-0.69047525490533,-0.35126132135191723,1082.7831861999998,0.1050624,2022.26,1369,-0.005406716936136656,-0.1792975204731534,-34.068793869018556,109.3984935760498,0.2,0.9846398830413818,1.0013058185577393,0.012517032,-0.01217242936254479,0.000287392512,0.142626953125,38.01737976074219,5471
25251840,-0.3275448522833683,0.0,5.2480995533657575,0.0006982394843362272,-0.10773888119010572,0.0,-0.5,-0.07056847411507752,-0.07037453895011551,0.0,0.01,-0.09515272719333878,0.5291469895351923,-0.002203424445113118,0.0,8.314238975170623e-51,0.0,-0.14603596691733856,6206,-0.7907695833257731,0.0,-0.016620190529063147,-0.08553510101967804,4068,0.0,0.625817984,0.00630144,-0.015375434027777376,-0.011353611423262272,0.5041152,0.0,-3.134627544876062e-08,-0.10666174700756371,40.77088,0.3731772043338633,-0.6913291030395177,-0.35519154926926083,1110.8377135,0.1051392,2071.17,1370,-0.0056086402350725775,-0.1686589396055732,-34.07426223754883,152.45770683288575,0.2,0.9828938245773315,1.0018894672393799,0.012407638,-0.010705606290139258,0.000287383296,0.13414306640625,61.617706298828125,5475
25270272,-0.3336921051855148,0.0,5.250360266547529,0.0007948105533917745,-0.10740030272576304,0.0,-0.5,-0.07455757921902183,-0.07217702030492745,0.0,0.01,-0.09341996794269757,0.5215959148757461,-0.0021783032729047304,0.0,2.648867108313873e-43,0.0,-0.14865343166351638,6211,-0.7775324307243558,0.0,-0.02061879416699621,-0.08120574442130743,4068,0.0,0.62580032,0.006312959999999999,-0.015093315972221836,-0.011186996219078243,0.5050368,0.0,-3.145823036676903e-08,-0.1128692657301677,40.7824,0.37553992283249105,-0.6957800663996662,-0.360657342616849,1093.30064674,0.105216,2045.74,1371,-0.005809906850777615,-0.1697458453065932,-34.074218559265134,88.75833587646484,0.2,0.9881783723831177,1.0016453266143799,0.010398475,-0.009807026595808566,0.00028737407999999997,0.12449951171875,23.56563377380371,5479
25288704,-0.3350867135456574,0.0,5.2736007104446125,0.0007351318296665946,-0.1076383173516962,0.0,-0.5,-0.07192783625935285,-0.07088558852024647,0.0,0.01,-0.09455238674720147,0.5216308473701082,-0.0021756237482151433,0.0,2.239385533289582e-48,0.0,-0.14814129913730595,6215,-0.7703583456489164,0.0,-0.026304415430566466,-0.0852411492876505,4068,0.0,0.625782656,0.00632448,-0.015440538194444044,-0.011296164328163197,0.5059584,0.0,-3.1238299590255635e-08,-0.10670470781620865,40.79392,0.3770608478825981,-0.6872754430712069,-0.3501485379275163,1053.91218395,0.1052928,1990.47,1372,-0.005926493856243924,-0.1696767722239835,-34.06914367675781,167.86699981689452,0.2,0.9776533246040344,1.001328945159912,0.012950955,-0.010251639864873142,0.000287364864,0.109130859375,65.0727767944336,5483
25307136,-0.30791017645719676,0.0,5.439451915192985,0.0009277312007422248,-0.10826179781839002,0.0,-0.5,-0.06886849253800308,-0.06913448274774268,0.0,0.01,-0.09497004232524998,0.5222487767658548,-0.002219569043171716,0.0,2.9414245997298427e-44,0.0,-0.17885965910078722,6220,-0.8718293885602603,0.0,-0.012877079101450268,-0.07143587314768365,4068,0.0,0.625764992,0.0063360000000000005,-0.014898003472221854,-0.011308902461998456,0.50688,0.0,-3.08833668994658e-08,-0.09066588547681706,40.80544,0.38895861278959887,-0.6711425563871513,-0.34720586891694477,1088.76282402,0.1053696,2044.9,1373,-0.004250096051079169,-0.17826654940737863,-34.07544765472412,179.32086410522462,0.2,0.9775456190109253,1.0020009279251099,0.011490394,-0.011497449292801321,0.000287355648,0.14208984375,208.21905517578125,5487
25325568,-0.31827948316755333,0.0,5.146942723576211,0.0008338728900222728,-0.10770779509868962,0.0,-0.5,-0.07125702215404771,-0.0710347142512076,0.0,0.01,-0.09412356895488704,0.5218074252877518,-0.0021537921927765515,0.0,9.781150874278065e-42,0.0,-0.16969237112848223,6224,-0.8154150153838091,0.0,-0.024691774890414644,-0.08108139446277678,4068,0.0,0.625747328,0.00634752,-0.015223524305555172,-0.011103822276526364,0.5078016,0.0,-3.062267935452648e-08,-0.1012951477467253,40.81696,0.3692899155937384,-0.7033252772964242,-0.3557072270794782,1092.06884223,0.1054464,2047.41,1374,-0.004697207559986509,-0.16880046688549138,-34.07929954528809,30.345230770111083,0.2,0.9958500266075134,1.0020623207092285,0.0129767265,-0.015040587703697383,0.000287346432,0.1486328125,11.905746459960938,5491
25344000,-0.3299405308610145,0.0,5.297443387654143,0.0008403834362979978,-0.10753150751255024,0.0,-0.5,-0.07067195092947634,-0.0719049757788578,0.0,0.01,-0.09532556202448716,0.529219814467695,-0.002165806591887199,0.0,4.042540402501537e-42,0.0,-0.16288638410409545,6229,-0.7530207238776095,0.0,-0.016217580980142494,-0.08089189008065507,4068,0.0,0.6257296640000001,0.006359040000000001,-0.015212673611110724,-0.011294143550112594,0.5087232,0.0,-3.1569142197093716e-08,-0.09664178248040772,40.82848,0.3776928143696071,-0.6820094547929798,-0.3586004416699704,1081.50938226,0.1055232,2028.26,1375,-0.0047049301277146925,-0.16649668765037967,-34.06890640258789,186.601127243042,0.2,0.9806909561157227,1.001161813735962,0.014274666,-0.010962767479941248,0.000287337216,0.15428466796875,69.20877838134766,5495
25362432,-0.3277286838916551,0.0,5.329898779272778,0.0007948104951841136,-0.10773381214002084,0.0,-0.5,-0.07531006588363158,-0.07089173347627975,0.0,0.01,-0.09537441681193319,0.5245234371439039,-0.0021744617697948697,0.0,5.609212334828001e-51,0.0,-0.18350728828756052,6233,-0.8318339069518144,0.0,-0.017947558215131474,-0.07528796339127337,4068,0.0,0.625712,0.006370560000000001,-0.015288628472221828,-0.01135868104215574,0.5096448,0.0,-3.146361297491346e-08,-0.10330178753152683,40.84,0.38405632619616736,-0.6818634756348609,-0.3487633440743125,1073.14178807,0.1056,2022.31,1376,-0.00573194780945194,-0.1704604037567083,-34.069047927856445,44.05040884017944,0.2,0.992459237575531,1.0014015436172485,0.014290044,-0.01465786735061556,0.000287328,0.1350341796875,13.652070999145508,5499
25380864,-0.3283380812333803,0.0,5.210821136181525,0.0007807046446638802,-0.1079057632172291,0.0,-0.5,-0.07346834983984296,-0.07003268281670676,0.0,0.01,-0.09564918547435042,0.5225561300573898,-0.0021654348031980245,0.0,3.9336711605174365e-47,0.0,-0.16431217545655347,6238,-0.8573545357107226,0.0,-0.026629994049598107,-0.07554928873587631,4068,0.0,0.625694336,0.00638208,-0.01537543402777737,-0.011236718808844944,0.5105664,0.0,-3.156673471921867e-08,-0.0959369596198237,40.85152,0.3793213582625087,-0.690133794455689,-0.3455859822087158,1109.9310753700001,0.1056768,2085.94,1377,-0.005100667056176905,-0.1663146935272701,-34.0761381149292,135.00480918884278,0.2,0.9790535569190979,1.0020637512207031,0.01482628,-0.008686042693443596,0.00028731878399999996,0.2076171875,24.292217254638672,5503
25399296,-0.30958817676274025,0.0,5.311219013624726,0.0008821585312640915,-0.1076390975439873,0.0,-0.5,-0.0730104930436667,-0.07242562981300184,0.0,0.01,-0.09445224314636089,0.5252678475622856,-0.0021160287378756476,0.0,8.791259682136317e-50,0.0,-0.1809474671000567,6242,-0.744482596883453,0.0,-0.014657178682410408,-0.07314387972885164,4068,0.0,0.625676672,0.006393600000000001,-0.015266927083332944,-0.011109895354721292,0.511488,0.0,-3.015637924497411e-08,-0.09918284770491533,40.86304,0.3835611371467134,-0.6832420649486948,-0.35383004611448454,1136.01722728,0.1057536,2129.51,1378,-0.004776863384682379,-0.16085973414606414,-34.073521041870116,103.42823295593261,0.2,0.9881227612495422,1.0016192197799683,0.011063857,-0.01036532666767016,0.000287309568,0.13541259765625,32.242645263671875,5507
