rollout/ep_rew_mean,curriculum/ctrl_drop_prob,reward_terms/foot_slip,reward_terms/torque,reward_terms/stop,reward_terms/stance_time,time/iterations,reward_terms/clearance,reward_terms/fwd_speed,time/total_timesteps,reward_terms/vz,reward_terms/hip_roll,rollout/ep_len_mean,reward_terms/time,reward_terms/ang_xy,reward_terms/foot_ahead,reward_terms/assist_pen,reward_terms/height,curriculum/stance_ratio,curriculum/ctrl_jitter_ms,reward_terms/action_rate,curriculum/eff_scale,curriculum/ent_coef,reward_terms/air_time,reward_terms/step_rate,curriculum/sprint_dist_m,reward_terms/lat_vel,reward_terms/stance,reward_terms/overrun,reward_terms/residual_rate,reward_terms/motor_vel,time/fps,time/time_elapsed,reward_terms/upright,reward_terms/angmom,reward_terms/energy,reward_terms/coef_rate,reward_terms/residual,reward_terms/duty_sym,reward_terms/phase_contact,reward_terms/alive,train/clip_fraction,train/loss,train/std,train/value_loss,train/n_updates,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/approx_kl,train/learning_rate
-99.99873564,0.0,-0.33317028399305154,-0.04450699236264794,0.0,-0.012012891561931206,1891,0.07195299222813797,1.401060382660812,34854912,-0.23760793646321307,-0.0489456605939492,346.36,-0.5,-0.31780968461081366,0.0,0.0,-0.05468164771397602,0.61661504,0.0,-0.03285410032001113,0.145152,0.01,0.0012217865344913055,0.0,46.772800000000004,-0.09677826448994155,-0.001345478996429102,0.0,0.0,-0.0009379102698242017,4178,8342,-0.25281811889493766,-0.0711273988306919,-0.005118422437487467,-0.14805512423682868,-0.11192593016604307,0.0,-0.14598718394183258,0.0,0.133935546875,0.12108638882637024,1.001837134361267,0.8290591776371002,62769,-19.876358604431154,0.2,-0.01577985833864659,0.9978367686271667,0.016556172,0.00018387839999999998
-100.96186823,0.0,-0.33040046970707926,-0.04397557849015297,0.0,-0.016511175178392377,1892,0.07167315641773875,1.3954380010500251,34873344,-0.2186666135039852,-0.04812394570924831,343.43,-0.5,-0.3101462264013538,0.0,0.0,-0.04950881595353908,0.616597376,0.0,-0.032664314229436796,0.1452288,0.01,0.0013557925251209075,0.0,46.784319999999994,-0.0928454356681285,-0.002057652774981872,0.0,0.0,-0.0009366679375180752,4178,8346,-0.23391016810978613,-0.0678494282499967,-0.005099720154462559,-0.14230374135800258,-0.11200468662584043,0.0,-0.14600061344700072,0.0,0.21273193359375,-0.1019558310508728,1.0016769170761108,0.3777031391859055,62773,-19.87686405181885,0.2,-0.020177098736166955,0.9989672303199768,0.026411155,0.00018381696000000002
-101.47648979,0.0,-0.3448050601938337,-0.04544753471171827,0.0,-0.017532764400433127,1893,0.06839762683318644,1.3943701829854436,34891776,-0.24440896729454364,-0.04789730625532476,343.98,-0.5,-0.32587549493037443,0.0,0.0,-0.056792454137670485,0.6165797120000001,0.0,-0.032503352655258555,0.1453056,0.01,0.0012017128303543562,0.0,46.79584,-0.09363178884408181,-0.0008120428122388146,0.0,0.0,-0.0009348505610348347,4178,8350,-0.25275250305156594,-0.07717460800516587,-0.0051752947920342,-0.1477844342644824,-0.1117701346123351,0.0,-0.1611784581901475,0.0,0.216552734375,0.33081769943237305,1.001434326171875,2.3566952735185622,62777,-19.874912548065186,0.2,-0.007918459211941809,0.9938262104988098,0.024919044,0.00018375552
-100.95507611,0.0,-0.31382445192366065,-0.04361746451649455,0.0,-0.019083052545384917,1894,0.07118237994953862,1.359694939340546,34910208,-0.22648693447674897,-0.047748372642376156,349.81,-0.5,-0.31183735155096565,0.0,0.0,-0.052704159072114336,0.616562048,0.0,-0.032389266745662754,0.1453824,0.01,0.0012874332573523538,0.0,46.80736,-0.09333595577634063,-0.001078032082396103,0.0,0.0,-0.0009051164034982224,4178,8355,-0.24864897126548735,-0.06923745073558667,-0.004969776816669752,-0.13592728594720366,-0.11197875950825988,0.0,-0.1562211532861947,0.0,0.1239501953125,1.287802815437317,1.0010954141616821,2.5712407350540163,62781,-19.872761154174803,0.2,-0.009819811314810068,0.9931774735450745,0.015607825,0.00018369407999999999
-101.52627765000001,0.0,-0.3241688870469129,-0.042868643488411726,0.0,-0.019784007069473673,1895,0.06704951789075218,1.386660150577306,34928640,-0.22252340042158814,-0.045880894324258764,359.82,-0.5,-0.30683471034088494,0.0,0.0,-0.052550642031325284,0.616544384,0.0,-0.03281200032830048,0.1454592,0.01,0.0013416866616656382,0.0,46.81888,-0.08878692681578898,-0.0007992327515230443,0.0,0.0,-0.0008867100552421153,4178,8359,-0.24121219790852402,-0.07192348173645151,-0.004891911251879241,-0.13676480159652593,-0.11176844873100099,0.0,-0.15223054873970254,0.0,0.11895751953125,0.09453721344470978,1.0013718605041504,0.8971064865589142,62785,-19.873572635650635,0.2,-0.016501676640473306,0.9972807168960571,0.015772607,0.00018363263999999997
-101.47896656,0.0,-0.32247346477108885,-0.04445562079123676,0.0,-0.01755677211622242,1896,0.07237915555677753,1.3801671984360826,34947072,-0.22775711847777913,-0.04870707855833546,353.82,-0.5,-0.31349581492912804,0.0,0.0,-0.053345607958619486,0.61652672,0.0,-0.032479015956666864,0.145536,0.01,0.0014095034210994425,0.0,46.8304,-0.09386366101615029,-0.0016080064547165996,0.0,0.0,-0.0009243537809177727,4178,8363,-0.2474840145790433,-0.06585473105750966,-0.0050847430260472825,-0.13857622096002,-0.11192507458436671,0.0,-0.15466039290642405,0.0,0.1609375,0.09022960066795349,1.0014212131500244,0.8361563146114349,62789,-19.87478256225586,0.2,-0.017811603320296854,0.9976228475570679,0.019572403,0.0001835712
-101.05013121999998,0.0,-0.34081211774640086,-0.044909842843086016,0.0,-0.017522999368439842,1897,0.07378528450615635,1.3954442145352985,34965504,-0.22811108478633754,-0.050168462723503164,340.72,-0.5,-0.3236870316813789,0.0,0.0,-0.05249776485911932,0.616509056,0.0,-0.03248418457418714,0.1456128,0.01,0.001256508846482676,0.0,46.84192,-0.10050830097671556,-0.004036149216830474,0.0,0.0,-0.0009583383798896706,4178,8367,-0.252515355521878,-0.062189594895345986,-0.005206243998286723,-0.14327960731414077,-0.11206836235263005,0.0,-0.15599653335431254,0.0,0.1464599609375,0.36295902729034424,1.001072645187378,2.363803482055664,62793,-19.87220115661621,0.2,-0.00934924547909759,0.9928441047668457,0.014986252,0.00018350976
-101.01052997000001,0.0,-0.334079364281268,-0.04443963803330635,0.0,-0.015316242929353999,1898,0.07426082656481914,1.4100711226716638,34983936,-0.23865915214799482,-0.0504014916634286,338.95,-0.5,-0.3188080970170582,0.0,0.0,-0.05445311324492453,0.616491392,0.0,-0.032669581134910884,0.1456896,0.01,0.0013178152019261485,0.0,46.85344,-0.09765934047799765,-0.0014850250709107313,0.0,0.0,-0.0009464754750384743,4178,8372,-0.2537242915294875,-0.06940939207966768,-0.005150209131928705,-0.1466037847364004,-0.11206824661190118,0.0,-0.14777448730449516,0.0,0.10556640625,1.2727612257003784,1.0009113550186157,4.75049809217453,62797,-19.87111415863037,0.2,-0.010125103988684714,0.9877816438674927,0.01347699,0.00018344831999999998
-101.05732175999998,0.0,-0.32091501383510695,-0.044675809225058566,0.0,-0.017440940137021244,1899,0.07219635858927925,1.3706497258770536,35002368,-0.22226469293910034,-0.04877055407484821,337.67,-0.5,-0.31372520077602845,0.0,0.0,-0.05113877140514657,0.616473728,0.0,-0.03281467101483883,0.1457664,0.01,0.0013932274143573726,0.0,46.864959999999996,-0.09388145727837087,-0.0037385236834815098,0.0,0.0,-0.0009381595545410271,4177,8378,-0.24325958860330765,-0.06441078841826726,-0.005139701391030839,-0.14090173274258644,-0.11202516457727671,0.0,-0.14951332401430759,0.0,0.0859375,1.0284730195999146,1.0011098384857178,4.825599312782288,62801,-19.87200536727905,0.2,-0.00968875193502754,0.9890184998512268,0.013529196,0.00018338688000000002
-100.32296205,0.0,-0.33006888717380156,-0.04450305285124679,0.0,-0.014377252431586385,1900,0.07550202917116505,1.4181643718435186,35020800,-0.23736189797472637,-0.048695254335770946,338.35,-0.5,-0.3236959374649883,0.0,0.0,-0.054345923760197444,0.616456064,0.0,-0.0325475913490825,0.1458432,0.01,0.0013953975123715484,0.0,46.87648,-0.09898019989894362,-0.003040290774138273,0.0,0.0,-0.0009522450467972574,4177,8382,-0.2545285276488176,-0.06717647267454209,-0.005160559479669755,-0.14263524355245014,-0.11227447376726588,0.0,-0.14753499607514667,0.0,0.09207763671875,3.4894185066223145,1.0010581016540527,6.8338968515396115,62805,-19.871896076202393,0.2,-0.008631555910687894,0.9842821359634399,0.01257276,0.00018332544
-98.30394098000001,0.0,-0.32224696291627986,-0.04509097987596219,0.0,-0.014596436588261794,1901,0.07564077616656141,1.3922149284590828,35039232,-0.23506508809612436,-0.05089294084414123,343.76,-0.5,-0.3217392466029749,0.0,0.0,-0.05439056555507796,0.6164384,0.0,-0.03208271843459261,0.14592,0.01,0.001295571312463532,0.0,46.888,-0.09939092127537613,-0.0039196283772862,0.0,0.0,-0.0009499435592075733,4177,8386,-0.2572133945217434,-0.06498384054261519,-0.005171078980748918,-0.14127190634144138,-0.11220645086655802,0.0,-0.14511207440851867,0.0,0.10584716796875,1.7855311632156372,1.0011166334152222,4.506470239162445,62809,-19.872518062591553,0.2,-0.009040538349654525,0.9899132251739502,0.013610129,0.00018326399999999999
-100.41392460000003,0.0,-0.32670918253924874,-0.04370145059538474,0.0,-0.016653316585385863,1902,0.0683203367809273,1.3856316073127075,35057664,-0.22909474849353575,-0.04876448988879743,345.36,-0.5,-0.313590699680913,0.0,0.0,-0.052829115767434626,0.616420736,0.0,-0.032570727209114345,0.1459968,0.01,0.0014274070595598055,0.0,46.89952,-0.09715188480835102,-0.0021719659888527424,0.0,0.0,-0.0009110304584483643,4178,8390,-0.2473498234719885,-0.06528191942139741,-0.005010783009555478,-0.14232515017137295,-0.1119487618560376,0.0,-0.15109993662722335,0.0,0.087646484375,0.2531435787677765,1.0010912418365479,1.5946313202381135,62813,-19.87179641723633,0.2,-0.01247473347466439,0.9954932332038879,0.01252958,0.00018320255999999997
-100.33965467999998,0.0,-0.33154912863975233,-0.04380388135331673,0.0,-0.018979293785782322,1903,0.069698075453063,1.43296980716167,35076096,-0.24300793635625684,-0.048143503369771246,347.24,-0.5,-0.3231263237229366,0.0,0.0,-0.05668346060980451,0.616403072,0.0,-0.03169478711500036,0.1460736,0.01,0.0012554237263328913,0.0,46.91104,-0.09413858480057767,-0.004589277578616947,0.0,0.0,-0.000924416471379903,4178,8395,-0.25682737931919647,-0.07352568543755074,-0.005058030930924461,-0.14220970754904116,-0.11205588030397612,0.0,-0.1546304712421904,0.0,0.11710205078125,0.4534021019935608,1.0011863708496094,2.5348649263381957,62817,-19.873138904571533,0.2,-0.010786478768568485,0.9931429028511047,0.013263224,0.00018314112
-101.59708217,0.0,-0.32699319366798324,-0.043784310530673144,0.0,-0.014461615704931319,1904,0.06806197835821219,1.3349854259974654,35094528,-0.22132930142899102,-0.04958580264823492,351.36,-0.5,-0.31332218029941367,0.0,0.0,-0.051005983392907184,0.616385408,0.0,-0.033057321489527246,0.1461504,0.01,0.0012982839026436624,0.0,46.922560000000004,-0.08997559968175763,-0.0032087654322793713,0.0,0.0,-0.0009289004867600766,4178,8399,-0.23876743245082846,-0.0654394591256041,-0.00508517633314266,-0.14014226664226792,-0.11203825400024758,0.0,-0.14362648609399634,0.0,0.11766357421875,0.35175761580467224,1.0010706186294556,1.5380736231803893,62821,-19.872161865234375,0.2,-0.014237100316677243,0.9956913590431213,0.013691282,0.00018307968
-100.27673426000001,0.0,-0.3244204536132319,-0.04397957434061022,0.0,-0.01372038115611455,1905,0.07364366918100723,1.415531872317801,35112960,-0.24061362542401835,-0.048399974833660535,350.61,-0.5,-0.32115122217645664,0.0,0.0,-0.055214867073556904,0.616367744,0.0,-0.03233327671670473,0.1462272,0.01,0.0013845468250413735,0.0,46.93408,-0.09416446847933975,-0.002379269218993372,0.0,0.0,-0.0009304483165915525,4178,8403,-0.25302548000489405,-0.07213828529582914,-0.005066071152991318,-0.1411146709475486,-0.11204900938520199,0.0,-0.145702644276297,0.0,0.128271484375,0.7193517684936523,1.0011727809906006,3.029447889328003,62825,-19.87196750640869,0.2,-0.011833392188418657,0.992328941822052,0.016119378,0.00018301823999999998
-98.76369955999999,0.0,-0.31660345228052567,-0.04405029517670233,0.0,-0.015042127599978508,1906,0.07222733574266992,1.414734050870425,35131392,-0.23457122865421928,-0.04715570391299835,344.49,-0.5,-0.3235269636090834,0.0,0.0,-0.05363584749425852,0.61635008,0.0,-0.032182216961931034,0.146304,0.01,0.0014333749713841826,0.0,46.9456,-0.091776924891597,-0.004581908777435187,0.0,0.0,-0.0009423318417212977,4178,8408,-0.25048266851615025,-0.06888412768852863,-0.005108130512618813,-0.141316000480978,-0.11208828733481717,0.0,-0.14398228855004025,0.0,0.1151123046875,0.20216885209083557,1.0012309551239014,1.3171599149703979,62829,-19.872777938842773,0.2,-0.012080374348443002,0.9959729909896851,0.013881914,0.00018295680000000002
-98.65027380000001,0.0,-0.33407100659376326,-0.04491021634780193,0.0,-0.014920328261925735,1907,0.07537681923909753,1.428292538869218,35149824,-0.24568696052262146,-0.04844154384357868,346.64,-0.5,-0.32504569154380225,0.0,0.0,-0.056294954264962976,0.616332416,0.0,-0.032401060409942874,0.1463808,0.01,0.0014165563689958719,0.0,46.95712,-0.09711010608898735,-0.003882723894567081,0.0,0.0,-0.0009582669738575423,4178,8412,-0.2624656927633639,-0.06516370342619963,-0.00519731673680827,-0.1457373334560039,-0.1121861937954805,0.0,-0.15066993376475726,0.0,0.16390380859375,-0.0023175179958343506,1.0019161701202393,0.571854293346405,62833,-19.876868057250977,0.2,-0.01845034457510337,0.9984428286552429,0.019079844,0.00018289536
-99.67712770999998,0.0,-0.32663563598584655,-0.04320531277229472,0.0,-0.016332950205348123,1908,0.06973258468891814,1.3711418189419644,35168256,-0.23308404471879932,-0.047521450463281906,344.57,-0.5,-0.31533020798107203,0.0,0.0,-0.05446257230135932,0.6163147520000001,0.0,-0.032713746314993276,0.1464576,0.01,0.0012499983616483707,0.0,46.96864,-0.10037063234708926,-0.003738658205803745,0.0,0.0,-0.0009049837808557462,4178,8416,-0.2548583003206072,-0.06862958201020875,-0.0049669527716256125,-0.1373457346041396,-0.11193080179139486,0.0,-0.15808959347292917,0.0,0.18795166015625,0.019936174154281616,1.0017211437225342,0.7519377589225769,62837,-19.876548290252686,0.2,-0.015468512440565973,0.9979814887046814,0.019947186,0.00018283391999999999
-101.57036160000001,0.0,-0.32504518524102827,-0.0446066770237296,0.0,-0.0149866536650936,1909,0.0736000637383511,1.3575459316593732,35186688,-0.22652456555459446,-0.04943366126868871,349.33,-0.5,-0.3216678767462968,0.0,0.0,-0.051994425051622856,0.616297088,0.0,-0.032558273442603904,0.1465344,0.01,0.0013351762479740297,0.0,46.98016,-0.10164886337155624,-0.004504125827055876,0.0,0.0,-0.0009443880398404979,4178,8421,-0.24871236658265256,-0.06696684584617806,-0.005144282695380398,-0.1400947711337215,-0.11199569941332897,0.0,-0.1491555410986259,0.0,0.1263916015625,0.31700822710990906,1.0013236999511719,1.6967106759548187,62841,-19.873865604400635,0.2,-0.012280818307772279,0.9949026703834534,0.016703952,0.00018277247999999997
-100.05960197000002,0.0,-0.3296679192805742,-0.045922251479715306,0.0,-0.01214771138297187,1910,0.07249001971670502,1.3621160350418395,35205120,-0.23935607874439255,-0.05000140956659563,337.49,-0.5,-0.32888352903452084,0.0,0.0,-0.05467751404174659,0.616279424,0.0,-0.03296643020276732,0.1466112,0.01,0.0012830929287398856,0.0,46.99168,-0.10466679888480568,-0.0030723059149276584,0.0,0.0,-0.0009774600993931331,4178,8425,-0.25570744282883306,-0.07189566845570595,-0.005299072422944759,-0.14672746737146788,-0.11198032593905542,0.0,-0.15096629190707855,0.0,0.1267333984375,0.11661088466644287,1.0012576580047607,1.0984483391046524,62845,-19.873406982421876,0.2,-0.016022388683632018,0.9968281388282776,0.015801968,0.00018271104
-100.29896131999998,0.0,-0.33408287605537484,-0.045456395038134784,0.0,-0.01440424262060939,1911,0.07451306757897741,1.3993070014238727,35223552,-0.23961187736495532,-0.048366957951587165,331.96,-0.5,-0.3313377169898068,0.0,0.0,-0.05594497381858029,0.61626176,0.0,-0.03177759223647969,0.146688,0.01,0.001259763983802663,0.0,47.00320000000001,-0.09378252887363997,-0.0042786540165042,0.0,0.0,-0.0009621183902659008,4178,8429,-0.25710948006211776,-0.06417130098431972,-0.005217541756549356,-0.14331495824475407,-0.11208538842714841,0.0,-0.15182173713432276,0.0,0.133203125,0.7745500802993774,1.0009942054748535,4.289909917116165,62849,-19.872381687164307,0.2,-0.008551081258337945,0.9885761141777039,0.017939875,0.0001826496
-100.37350298999999,0.0,-0.3128489086764763,-0.04296816716933763,0.0,-0.01811435914068069,1912,0.07247997493941362,1.4024640789831564,35241984,-0.2265642684904431,-0.047261051597433275,342.8,-0.5,-0.3104724262495106,0.0,0.0,-0.053657966493574474,0.616244096,0.0,-0.03231293983075531,0.1467648,0.01,0.0013991952647403297,0.0,47.01472,-0.09402352149743148,-0.003755646935185944,0.0,0.0,-0.000893394638854932,4178,8433,-0.2525263190180955,-0.06269104898437791,-0.004866748096248846,-0.13281252068738877,-0.11196977723763185,0.0,-0.14418288881760666,0.0,0.08258056640625,1.660290002822876,1.0010515451431274,4.76352082490921,62853,-19.87152862548828,0.2,-0.009641179064055904,0.9894029498100281,0.0122558335,0.00018258815999999998
-101.77558161999997,0.0,-0.31931627056935963,-0.044401174234690706,0.0,-0.016457869142565567,1913,0.07297839488562682,1.384549275196745,35260416,-0.22396091764112402,-0.04907794193495056,343.94,-0.5,-0.3128696926266128,0.0,0.0,-0.05188178715862577,0.616226432,0.0,-0.03213361240581755,0.1468416,0.01,0.0013194427333979143,0.0,47.02624,-0.09135667653524612,-0.0033178678617772797,0.0,0.0,-0.0009373412134164871,4178,8438,-0.24245332381684503,-0.06227875667554825,-0.005090580021387934,-0.13667442872241822,-0.11197869518722076,0.0,-0.14609959547005746,0.0,0.11341552734375,0.2620629072189331,1.001317024230957,1.6189287602901459,62857,-19.873415660858154,0.2,-0.01479214709252119,0.9954516291618347,0.014747712,0.00018252672000000002
-100.41116133,0.0,-0.32518781302201893,-0.04537919160288053,0.0,-0.015414712428335205,1914,0.07358012352861534,1.4043685968422852,35278848,-0.23521115373545579,-0.04723222075006926,346.43,-0.5,-0.3269074784620211,0.0,0.0,-0.05496795125739328,0.616208768,0.0,-0.033148784526125616,0.1469184,0.01,0.0013123898243065923,0.0,47.037760000000006,-0.09450810181701512,-0.0019429672738682231,0.0,0.0,-0.0009512019665936064,4178,8442,-0.2503123770128616,-0.06822974359829859,-0.005170874195329054,-0.13904326235445752,-0.11203782592852603,0.0,-0.1488069497741946,0.0,0.1066162109375,2.4602675437927246,1.0011824369430542,3.426956808567047,62861,-19.873523902893066,0.2,-0.010753140435554087,0.9911910891532898,0.015026063,0.00018246528
-99.03282105,0.0,-0.31236159780225514,-0.043898796445485944,0.0,-0.015538680156977434,1915,0.07473107252467448,1.3910801079411057,35297280,-0.22912633578436348,-0.04785213370928548,349.24,-0.5,-0.31518007778288215,0.0,0.0,-0.05321032974423494,0.616191104,0.0,-0.03232854836820324,0.1469952,0.01,0.0013536224141716957,0.0,47.049279999999996,-0.09060016428411187,-0.0036237808041024466,0.0,0.0,-0.0009327823824055938,4178,8446,-0.24812688920405698,-0.060856691965412275,-0.005042100641328826,-0.13170437167142424,-0.11209593038798481,0.0,-0.14550328744054436,0.0,0.0923828125,0.06270961463451385,1.0009675025939941,0.9201874345541,62865,-19.871219444274903,0.2,-0.013119569432456046,0.9966331124305725,0.014737162,0.00018240383999999999
-99.70068031,0.0,-0.31260988172891024,-0.04423805153744137,0.0,-0.01634420750229361,1916,0.07233728807523118,1.3694764798153902,35315712,-0.22629802425943696,-0.04758275436274191,350.09,-0.5,-0.31531019695435014,0.0,0.0,-0.05240031064714697,0.6161734400000001,0.0,-0.03249978203475503,0.147072,0.01,0.001448023339940442,0.0,47.0608,-0.09392353142047194,-0.0022994879555729175,0.0,0.0,-0.0009370119087728662,4178,8451,-0.23986377475870585,-0.0668170922044487,-0.005088140233192862,-0.1376063197373765,-0.11193504873109965,0.0,-0.14020933543363673,0.0,0.1359130859375,0.4521993398666382,1.0011066198349,1.6730841428041459,62869,-19.871692943573,0.2,-0.01097712985938415,0.9951778650283813,0.015282628,0.0001823424
-99.62916185,0.0,-0.3166802494160337,-0.04513555913056212,0.0,-0.015143309524218138,1917,0.07450049622367935,1.409535886967345,35334144,-0.23903281710922697,-0.047638045711287075,350.28,-0.5,-0.32659756388094136,0.0,0.0,-0.05604236960170534,0.616155776,0.0,-0.03185636590746573,0.1471488,0.01,0.0013129323229400648,0.0,47.07232,-0.09333623917218137,-0.003852956204296371,0.0,0.0,-0.0009526576330368225,4178,8455,-0.25632786230465265,-0.06920728522784142,-0.005158131203649472,-0.14226517778517145,-0.11219821859142397,0.0,-0.14717263650293866,0.0,0.1440185546875,-0.007605299353599548,1.0009984970092773,0.5756682872772216,62873,-19.871907424926757,0.2,-0.01641699462197721,0.9980077743530273,0.018773263,0.00018228096
-99.14170024,0.0,-0.31873323298204226,-0.04440726399284502,0.0,-0.01586243730303573,1918,0.07383078255913784,1.4134937409634944,35352576,-0.24312036440222917,-0.046047100694752714,346.6,-0.5,-0.3214854985446404,0.0,0.0,-0.05693001422440561,0.616138112,0.0,-0.031688298710908974,0.1472256,0.01,0.0012169038204269276,0.0,47.08384,-0.09771832502375127,-0.0018700309816844863,0.0,0.0,-0.0009348682266383799,4178,8459,-0.25880384437047893,-0.06830333261192995,-0.005070507103777135,-0.1410556431900845,-0.11211727015521086,0.0,-0.14551572428052933,0.0,0.21396484375,0.17297998070716858,1.0008341073989868,2.0208889991045,62877,-19.868578910827637,0.2,-0.005999717465601862,0.9951385259628296,0.024210755,0.00018221952
-100.02250759,0.0,-0.31365594445991457,-0.04366850537986406,0.0,-0.017827223583784264,1919,0.06999232627185743,1.38907862608877,35371008,-0.23635271122361917,-0.046461959905840323,353.84,-0.5,-0.31659424586698787,0.0,0.0,-0.05532759767875862,0.616120448,0.0,-0.03255554467955228,0.1473024,0.01,0.0014160138153884974,0.0,47.09536,-0.09474310527965131,-0.0016028355673338552,0.0,0.0,-0.0009157057168939099,4178,8464,-0.24943305850072972,-0.07120611634052648,-0.0049775163447861185,-0.1382725835815848,-0.11201543272037023,0.0,-0.14616927404851424,0.0,0.16593017578125,-0.03454887866973877,1.0012744665145874,0.4680198311805725,62881,-19.871519565582275,0.2,-0.018188400485087186,0.9987301826477051,0.020641243,0.00018215807999999998
-100.38915772000001,0.0,-0.300177087043056,-0.04411108845319114,0.0,-0.016633106190258533,1920,0.07180091756002788,1.3932243407424705,35389440,-0.2317969108370771,-0.04745688623543173,352.23,-0.5,-0.3115215338277054,0.0,0.0,-0.05325741062215336,0.6161027840000001,0.0,-0.03224601673260494,0.1473792,0.01,0.0014019079584007461,0.0,47.10688,-0.0932698526893171,-0.0013425703080328251,0.0,0.0,-0.0009282666062967328,4179,8468,-0.24126101039347475,-0.07321951928279634,-0.005045338857392172,-0.13361335386755108,-0.11205755508812687,0.0,-0.14302932183459094,0.0,0.21949462890625,-0.09753730893135071,1.0022820234298706,0.3413592904806137,62885,-19.878632259368896,0.2,-0.01735605890862644,0.9991299510002136,0.027042082,0.00018209664000000002
-101.09205849,0.0,-0.3158254720691914,-0.04566853516583886,0.0,-0.015329943004568728,1921,0.07544364561223844,1.3878809024175967,35407872,-0.24189488784900032,-0.049196795184590504,344.85,-0.5,-0.3278536245513775,0.0,0.0,-0.054953694584513935,0.61608512,0.0,-0.03326271311372757,0.147456,0.01,0.0013579626813427443,0.0,47.1184,-0.0975179948551046,-0.0008712393429722865,0.0,0.0,-0.0009600145904354875,4179,8472,-0.25166580978313785,-0.07371744703685,-0.005216448479432504,-0.14361077185238036,-0.11198017244057927,0.0,-0.14809205628601496,0.0,0.2410888671875,0.23316547274589539,1.0018914937973022,2.0042932987213136,62889,-19.877322101593016,0.2,-0.0047521191998384895,0.994854748249054,0.028914848,0.0001820352
-100.3615042,0.0,-0.31013105220088544,-0.04456556133873593,0.0,-0.014489555671591207,1922,0.07230171117081458,1.3754626573630437,35426304,-0.23501922307445217,-0.04986965927363179,345.79,-0.5,-0.3177732013554624,0.0,0.0,-0.05469281250369963,0.616067456,0.0,-0.03269561067449249,0.1475328,0.01,0.0013802066031429502,0.0,47.12992,-0.09789298984580957,-0.0021798101474961476,0.0,0.0,-0.0009327119065025176,4179,8476,-0.2482850784865024,-0.06918737108184098,-0.005074148429439052,-0.14068050496687334,-0.11212887579098288,0.0,-0.14192318527596343,0.0,0.09666748046875,0.6362603306770325,1.0010879039764404,2.7167907059192657,62893,-19.871616744995116,0.2,-0.013795001641847193,0.9927061796188354,0.013099747,0.00018197375999999999
-100.09869956,0.0,-0.3082902946321892,-0.044468136074366504,0.0,-0.017871711495293614,1923,0.07031642750114492,1.3862713551702823,35444736,-0.22767265479271462,-0.04542092409388181,350.38,-0.5,-0.31489184283232935,0.0,0.0,-0.053019823743288896,0.616049792,0.0,-0.03241839427006333,0.1476096,0.01,0.001389972199427171,0.0,47.14144,-0.09493391321680732,-0.00195688925070261,0.0,0.0,-0.0009320197066441772,4179,8481,-0.2423754466835346,-0.07089019756726687,-0.005061404877112696,-0.13619440921997128,-0.11211649278829992,0.0,-0.1437822470959887,0.0,0.1402587890625,0.08799588680267334,1.0012578964233398,1.1391221225261687,62897,-19.873581218719483,0.2,-0.012617238773964345,0.9965217709541321,0.019711597,0.00018191232
-101.3740855,0.0,-0.2998864449841577,-0.04465025945136176,0.0,-0.01860630270514068,1924,0.06712594112819487,1.3252009570480476,35463168,-0.22391803159159437,-0.045990418379468295,353.95,-0.5,-0.3171253293563623,0.0,0.0,-0.05289766259001113,0.6160321280000001,0.0,-0.032874983059717804,0.1476864,0.01,0.0013785789843596932,0.0,47.15296,-0.09586158881410889,-0.0009220018403380193,0.0,0.0,-0.0009218612122638038,4179,8485,-0.2388332689206219,-0.07731948435093469,-0.0050564811201348194,-0.13889986483940742,-0.11193436100356144,0.0,-0.1535041383328206,0.0,0.1426513671875,0.48961693048477173,1.001051425933838,1.787056750059128,62901,-19.872680950164796,0.2,-0.00812247780850157,0.9951565861701965,0.017587027,0.00018185088
-102.32753012999997,0.0,-0.3087061177774657,-0.0440543795458081,0.0,-0.01865092410136842,1925,0.06877625675123077,1.3379014522479016,35481600,-0.22334669311382077,-0.04555896396611236,358.88,-0.5,-0.3112126271955707,0.0,0.0,-0.052252506096663404,0.616014464,0.0,-0.032064283135735644,0.1477632,0.01,0.00135796269427778,0.0,47.16448,-0.0931053052766919,-0.002569887724263716,0.0,0.0,-0.000918520871525546,4179,8489,-0.23995908684324435,-0.07374972312147882,-0.005032388706899307,-0.13473497857678007,-0.11193910692471903,0.0,-0.14717113812067367,0.0,0.08428955078125,1.354387879371643,1.0008876323699951,2.62627517580986,62905,-19.87098741531372,0.2,-0.010224128526169806,0.9934651851654053,0.011929072,0.00018178944
-104.30440611,0.0,-0.3232187557833574,-0.04468025015123266,0.0,-0.018057665908903193,1926,0.06887190856129806,1.2794779851201845,35500032,-0.2261400380879865,-0.04792250270942465,364.99,-0.5,-0.31962369237723487,0.0,0.0,-0.05269312044478625,0.6159968,0.0,-0.03321609566249123,0.14784,0.01,0.0013373464009621078,0.0,47.176,-0.09845922104956006,-0.0005674642782499535,0.0,0.0,-0.0009388979405472287,4179,8494,-0.2431403661530426,-0.07181126176915087,-0.005130380499809637,-0.15016541851697485,-0.11175340256280901,0.0,-0.15690368050470907,0.0,0.07591552734375,0.6175950765609741,1.0005948543548584,1.882214790582657,62909,-19.869149112701415,0.2,-0.01106655147159472,0.9948057532310486,0.011797489,0.00018172799999999998
