curriculum/ent_coef,curriculum/ctrl_drop_prob,reward_terms/air_time,reward_terms/angmom,reward_terms/foot_slip,reward_terms/residual_rate,reward_terms/stance_time,reward_terms/assist_pen,time/fps,curriculum/stance_ratio,reward_terms/step_rate,reward_terms/phase_contact,curriculum/ctrl_jitter_ms,reward_terms/fwd_speed,reward_terms/stance,rollout/ep_len_mean,reward_terms/lat_vel,reward_terms/torque,reward_terms/hip_roll,reward_terms/overrun,reward_terms/motor_vel,reward_terms/action_rate,reward_terms/height,reward_terms/alive,reward_terms/residual,curriculum/eff_scale,time/iterations,reward_terms/coef_rate,reward_terms/vz,reward_terms/energy,reward_terms/clearance,rollout/ep_rew_mean,reward_terms/stop,time/time_elapsed,reward_terms/foot_ahead,curriculum/sprint_dist_m,time/total_timesteps,reward_terms/ang_xy,reward_terms/time,reward_terms/upright,train/value_loss,train/loss,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,train/std,train/entropy_loss,train/approx_kl,train/n_updates,train/explained_variance,train/clip_range
0.0044464384,0.0,0.0037597655254002246,-0.08999849528237762,-0.2055623916246744,0.0,-0.02876441483547549,0.0,4479,0.5009511680000001,0.0,-0.1709297260967402,0.0,1.4447623566907712,-0.010272421133907354,237.67,-1.475103044432579e-08,-0.16951153171836936,-0.009794656290843678,0.0,-0.0036322698569452483,-0.022135959775856848,-0.08381363009892275,0.0,-0.10632170266718716,0.6480384,8439,-0.18621502015322267,-0.28113875354379003,-0.020239208359444375,0.05293781439253457,-89.63472822000001,0.0,34721,0.0,100.0,155547648,-0.12797394583746244,-0.5,-0.13596892705779054,0.00355436981189996,-0.15432558953762054,0.000222235392,-0.008919867442455143,0.25555419921875,0.9224885702133179,-29.95732698440552,0.025285712,33642,0.999988853931427,0.2
0.0044445952,0.0,0.0037109374016937283,-0.09045676792980059,-0.19379305088228707,0.0,-0.030623404611510016,0.0,4479,0.500933504,0.0,-0.16682065981000718,0.0,1.4838474148086496,-0.00995411427696033,237.53,-1.4428353501956966e-08,-0.1606370540701532,-0.009262617283490652,0.0,-0.003423860843962422,-0.02128989548739847,-0.08480730173095538,0.0,-0.10647520870809525,0.6481152,8440,-0.17552975074084987,-0.28589473823229644,-0.01913275964441217,0.05154278350180544,-89.69288996000002,0.0,34725,0.0,100.0,155566080,-0.12579764274999164,-0.5,-0.13651956123714515,0.0035431638010777534,-0.15495014190673828,0.00022222617599999996,-0.010388184827752412,0.24547119140625,0.9226073622703552,-29.956804943084716,0.025656272,33646,0.9999885559082031,0.2
0.0044427519999999995,0.0,0.003906249896519714,-0.0919096064094314,-0.2075898626102325,0.0,-0.030552332556302037,0.0,4479,0.50091584,0.0,-0.17344728221055997,0.0,1.4791641801757371,-0.009769080856540277,237.71,-1.472709759207382e-08,-0.17094571313539078,-0.009511826612604711,0.0,-0.003652909337519835,-0.02244650176104529,-0.08593902110406744,0.0,-0.10631218661955312,0.648192,8441,-0.18682119882348894,-0.2886406254863548,-0.020385884519877096,0.05048361019786245,-89.69454983000003,0.0,34729,0.0,100.0,155584512,-0.1305847437032806,-0.5,-0.13834211371845345,0.004873536410741508,-0.14658090472221375,0.00022221695999999997,-0.007441542472224683,0.25211181640625,0.9224170446395874,-29.952693367004393,0.025208026,33650,0.999984622001648,0.2
0.0044409088,0.0,0.0037597655254002246,-0.09013118991887696,-0.20002049280882517,0.0,-0.028654280162299983,0.0,4479,0.500898176,0.0,-0.16825689338293748,0.0,1.4522509786899895,-0.01011314417191177,237.36,-1.4370980832257351e-08,-0.16761917388795386,-0.009433342579819119,0.0,-0.0035694619349416487,-0.022021716512678452,-0.08388653022037423,0.0,-0.10625197033694761,0.6482688,8442,-0.18590900320554948,-0.28259354295773076,-0.01999418148794732,0.05306354563663804,-89.58598817000001,0.0,34734,0.0,100.0,155602944,-0.12713339350649172,-0.5,-0.13616587870688793,0.004935103631578386,-0.14646533131599426,0.000222207744,-0.01002784223528579,0.23524169921875,0.9228164553642273,-29.954562282562257,0.029531261,33654,0.9999842643737793,0.2
0.0044390656,0.0,0.0037109374016937283,-0.09023641672047394,-0.20344925005768866,0.0,-0.02839006505221025,0.0,4479,0.5008805119999999,0.0,-0.16668393683530747,0.0,1.4822702980048332,-0.009868142199186735,236.46,-1.4067047259647904e-08,-0.16494860272837014,-0.009255635961951085,0.0,-0.0035365001567298406,-0.02142075148154879,-0.08545850037099076,0.0,-0.10635062650757444,0.6483456,8443,-0.17944880409036162,-0.287171491783312,-0.01969878601548855,0.051688589036708775,-89.44663854000001,0.0,34738,0.0,100.0,155621376,-0.12680049454868442,-0.5,-0.13949905887394173,0.005199831631034613,-0.1480018049478531,0.000222198528,-0.007889607280958444,0.2701171875,0.922871470451355,-29.953467178344727,0.023630584,33658,0.9999830722808838,0.2
0.0044372223999999995,0.0,0.004003906143932707,-0.09217269237679668,-0.20835144891346305,0.0,-0.03028309968714085,0.0,4479,0.500862848,0.0,-0.17291843393486608,0.0,1.4961248359003816,-0.010022231607099146,236.76,-1.5302848231501704e-08,-0.16889930446921184,-0.00947808545404771,0.0,-0.0035940273314618793,-0.022130887773308947,-0.08713213436575622,0.0,-0.106467113754818,0.6484224,8444,-0.18337395573576495,-0.2937620689282834,-0.02020347625228164,0.051547497979252815,-89.46580995999999,0.0,34742,0.0,100.0,155639808,-0.1302041009855225,-0.5,-0.14117418374264284,0.002955985988955945,-0.14794200658798218,0.00022218931200000002,-0.008968364563770592,0.24898681640625,0.9231142401695251,-29.956819343566895,0.02386361,33662,0.999989926815033,0.2
0.0044353792,0.0,0.0037109374016937283,-0.09153474849226523,-0.20677385532295986,0.0,-0.029335295178397145,0.0,4479,0.500845184,0.0,-0.1717934951685646,0.0,1.4530199292663792,-0.010480792038443624,237.42,-1.5184250483220153e-08,-0.1714872294346461,-0.009657988713721427,0.0,-0.003619677440956769,-0.022314495808993737,-0.08471655873585664,0.0,-0.10597430635276867,0.6484992,8445,-0.18865751538826572,-0.2844972095755312,-0.02035340270056328,0.052606691623987546,-89.65550152000002,0.0,34746,0.0,100.0,155658240,-0.12978626663896692,-0.5,-0.13817398410782022,0.0035110426833853126,-0.14977364242076874,0.00022218009599999999,-0.008192107523791492,0.2746337890625,0.9229559302330017,-29.95349178314209,0.02787584,33666,0.9999890327453613,0.2
0.004433536,0.0,0.0037109374016937283,-0.08766386372917728,-0.18916155903576753,0.0,-0.02853627836642166,0.0,4479,0.50082752,0.0,-0.1616240098663547,0.0,1.4632207123459762,-0.010893002971899832,236.9,-1.3779039230557944e-08,-0.16328885319619058,-0.009444832241276131,0.0,-0.00347623383993329,-0.021627220872671032,-0.08241193117879429,0.0,-0.10592057190285031,0.648576,8446,-0.17861026095153584,-0.27763789824426727,-0.019521220927703333,0.052092947823945,-89.52005832,0.0,34750,0.0,100.0,155676672,-0.1232553070083664,-0.5,-0.13200172297045878,0.0033589852740988136,-0.1481519192457199,0.00022217088,-0.009837790031451733,0.233740234375,0.9228100776672363,-29.948119354248046,0.025445491,33670,0.9999893307685852,0.2
0.0044316928,0.0,0.0038574217728132177,-0.09189838012663033,-0.20740112105928543,0.0,-0.029993929398996342,0.0,4479,0.500809856,0.0,-0.17331231709932562,0.0,1.4877893786622562,-0.010092443929572871,237.14,-1.4925153948468142e-08,-0.17080907285662789,-0.009406546542414754,0.0,-0.0036573188381210167,-0.022333321243518292,-0.08644380882246078,0.0,-0.10606059859199672,0.6486528,8447,-0.18403848101308365,-0.2903869573141209,-0.020467467646658476,0.05065222228579808,-89.60776502000003,0.0,34754,0.0,100.0,155695104,-0.1307958722412372,-0.5,-0.13884321720005488,0.005020211404189468,-0.15061917901039124,0.00022216166400000002,-0.0075010223081335425,0.27086181640625,0.9228633642196655,-29.948732566833495,0.027862882,33674,0.9999839663505554,0.2
0.0044298496,0.0,0.003808593649106721,-0.0923806745356897,-0.20051867422102518,0.0,-0.0295440350358452,0.0,4479,0.500792192,0.0,-0.17038383137145968,0.0,1.4623596460712165,-0.010829255480565785,237.45,-1.522095137788852e-08,-0.16975751996310373,-0.009712363298129635,0.0,-0.003624065893527939,-0.022301497651085158,-0.0857613993248363,0.0,-0.1059496987332124,0.6487296,8448,-0.18670627433929632,-0.2888232999581805,-0.02029713007311952,0.052551553920731395,-89.67664857,0.0,34758,0.0,100.0,155713536,-0.13095677443827494,-0.5,-0.1392791394207745,0.004272768332157284,-0.14427612721920013,0.00022215244799999998,-0.006217945099342615,0.251416015625,0.9226574301719666,-29.947827911376955,0.024335237,33678,0.9999863505363464,0.2
0.0044280064,0.0,0.0037597655254002246,-0.09033353396628635,-0.1934490973457182,0.0,-0.028068478595944017,0.0,4479,0.500774528,0.0,-0.16414753859472186,0.0,1.4680920683022645,-0.010947087710061436,236.88,-1.4396180919371215e-08,-0.16495421010322298,-0.00954488472429653,0.0,-0.003504939095998338,-0.021504244767896013,-0.0843727693466208,0.0,-0.10589345338627905,0.6488064,8449,-0.18131738911263606,-0.2844231068571438,-0.019585907650415943,0.05197093206636854,-89.58594858000002,0.0,34762,0.0,100.0,155731968,-0.12642818175397108,-0.5,-0.13606353693520262,0.003927462489809841,-0.1495230793952942,0.000222143232,-0.007614535046741366,0.25924072265625,0.9224101901054382,-29.943932437896727,0.031264104,33682,0.9999880790710449,0.2
0.0044261632,0.0,0.003808593649106721,-0.09280868157466386,-0.20041267678001268,0.0,-0.03014475381900815,0.0,4479,0.500756864,0.0,-0.17107815162422949,0.0,1.4914656896119718,-0.010376383135994902,237.29,-1.4202238928571444e-08,-0.16590321209833614,-0.00929517374642292,0.0,-0.00353078517822838,-0.021831032213486982,-0.0869709535330251,0.0,-0.10603749468068495,0.6488832,8450,-0.18128836056770234,-0.29292712309225194,-0.019816514133825507,0.05087626809207811,-89.64734122,0.0,34766,0.0,100.0,155750400,-0.1293802006833709,-0.5,-0.1408096970136141,0.004037941992282868,-0.14998719096183777,0.00022213401600000002,-0.007275077444501221,0.2860107421875,0.9223768711090088,-29.939636039733887,0.032214604,33686,0.9999873638153076,0.2
0.00442432,0.0,0.0038574217728132177,-0.09298036996374746,-0.20796212041633008,0.0,-0.030075174906717923,0.0,4479,0.5007391999999999,0.0,-0.174689463650492,0.0,1.467905368648272,-0.010005460749583127,237.43,-1.5451338525580995e-08,-0.1720796103125366,-0.00961867674061172,0.0,-0.0036793491374354304,-0.02263565915036564,-0.08588012205428439,0.0,-0.10621865864433276,0.64896,8451,-0.1885591328149809,-0.2902840123358131,-0.02064176268637417,0.05189106969559802,-89.67410841,0.0,34770,0.0,100.0,155768832,-0.1321599061385464,-0.5,-0.1392367582653632,0.0053347221342846755,-0.1430603563785553,0.00022212480000000003,-0.005155992321670055,0.29404296875,0.9222983717918396,-29.93769779205322,0.031817317,33690,0.9999837279319763,0.2
0.0044224768,0.0,0.003662109277987232,-0.09012244044438981,-0.19818771997541923,0.0,-0.029069724631780345,0.0,4479,0.500721536,0.0,-0.16907291086221696,0.0,1.4505679805077354,-0.009361136322640254,236.95,-1.3878327329212923e-08,-0.1670705695804298,-0.00908472971757099,0.0,-0.003527830682281614,-0.02197099818255628,-0.08243630325749855,0.0,-0.10592872125256005,0.6490368,8452,-0.18190217847863432,-0.27874615347962567,-0.01976481305423822,0.05236985343878765,-89.56686033,0.0,34774,0.0,100.0,155787264,-0.12615935174908915,-0.5,-0.13296369252489426,0.005987692112103105,-0.14900784194469452,0.000222115584,-0.00902970606693998,0.2403076171875,0.9226903319358826,-29.943687438964844,0.028189233,33694,0.9999786019325256,0.2
0.0044206336,0.0,0.0038574217728132177,-0.09147257972520231,-0.20228574368121796,0.0,-0.03036353051073901,0.0,4479,0.500703872,0.0,-0.16855355368077893,0.0,1.4982015931439505,-0.00945489273225906,236.0,-1.4453202231640837e-08,-0.1676288471727224,-0.009198519111260841,0.0,-0.003564697284987447,-0.02186848361374547,-0.08657973892690464,0.0,-0.10621387684715594,0.6491136,8453,-0.18139994139591978,-0.2924463067807861,-0.02001691987847254,0.052240410565381284,-89.40265731,0.0,34778,0.0,100.0,155805696,-0.12807659809434851,-0.5,-0.14019488907108632,0.004905603709630668,-0.14906397461891174,0.00022210636799999996,-0.01147264838218689,0.2406494140625,0.9227390289306641,-29.944268703460693,0.025277797,33698,0.9999828338623047,0.2
0.0044187904,0.0,0.0038574217728132177,-0.09379674834090192,-0.20414910966991287,0.0,-0.029210783149917714,0.0,4479,0.5006862080000001,0.0,-0.1737123037858633,0.0,1.4768975187734588,-0.011662798724738528,236.63,-1.4730799783935336e-08,-0.17016625614681385,-0.009970560298117144,0.0,-0.0036300891504200353,-0.022362992183012756,-0.08675991337815905,0.0,-0.10627996235667105,0.6491904,8454,-0.1894787570867222,-0.29388882315109005,-0.020450506181093016,0.052451751770550184,-89.493524,0.0,34783,0.0,100.0,155824128,-0.13142853281695657,-0.5,-0.14043765464750713,0.004638195014558732,-0.14423877000808716,0.00022209715199999997,-0.01148439438547939,0.26337890625,0.9223873019218445,-29.93862380981445,0.025921995,33702,0.9999843835830688,0.2
0.0044169472,0.0,0.0037109374016937283,-0.08947159386505257,-0.19746725450366523,0.0,-0.028764414521800872,0.0,4479,0.500668544,0.0,-0.16678303727677254,0.0,1.4518153795781936,-0.01008721808894766,236.35,-1.4641252715681867e-08,-0.16769691686982333,-0.009451712288187733,0.0,-0.0035871891918655596,-0.021919349074599373,-0.08219816903520696,0.0,-0.1062924847286019,0.6492672,8455,-0.18473818752501622,-0.2800957600410754,-0.020047789440051027,0.053312278418412275,-89.46233240000001,0.0,34787,0.0,100.0,155842560,-0.12584712336295684,-0.5,-0.1329913984362635,0.0032874968950636686,-0.14316289126873016,0.000222087936,-0.005014582560397685,0.2581787109375,0.9220380187034607,-29.93163146972656,0.026560795,33706,0.9999898672103882,0.2
0.004415104,0.0,0.003808593649106721,-0.09241136303247004,-0.2049651723057743,0.0,-0.030191682793277625,0.0,4479,0.50065088,0.0,-0.172398842696517,0.0,1.5014744836686873,-0.00888196480422627,237.18,-1.5026707264527693e-08,-0.1656068974848361,-0.008937960307763206,0.0,-0.0035853113942059542,-0.021686599363740882,-0.0867807220065257,0.0,-0.1064070038903268,0.649344,8456,-0.1788234242268611,-0.2938717932014991,-0.019941466240686035,0.051126662964147626,-89.60782212,0.0,34791,0.0,100.0,155860992,-0.12873798670998365,-0.5,-0.14013049999397867,0.005274370592087507,-0.14437323808670044,0.00022207872,-0.008003552281297743,0.25457763671875,0.9220239520072937,-29.93049211502075,0.029745167,33710,0.9999820590019226,0.2
0.0044132608,0.0,0.003906249896519714,-0.09269848850880252,-0.2002074592287576,0.0,-0.029253643080462806,0.0,4479,0.500633216,0.0,-0.17343736601078222,0.0,1.4664989542080082,-0.011473916737577057,236.06,-1.4390636488617036e-08,-0.17036050097617983,-0.009932947047658925,0.0,-0.0036541386954774776,-0.022473540064250126,-0.0851153313645347,0.0,-0.10642693632107442,0.6494208,8457,-0.19059409947399758,-0.29069386554731746,-0.020479854341903147,0.0528303131324259,-89.40662504,0.0,34795,0.0,100.0,155879424,-0.13036181182497442,-0.5,-0.13773767146244828,0.004336156160570681,-0.15544557571411133,0.00022206950399999997,-0.011626276338938623,0.22249755859375,0.922549843788147,-29.936343288421632,0.0258353,33714,0.9999861121177673,0.2
0.0044114176,0.0,0.003662109277987232,-0.08954006866676842,-0.1910758837060641,0.0,-0.027952919381075643,0.0,4479,0.500615552,0.0,-0.16627600289034244,0.0,1.4576582717863593,-0.0104945795599887,236.31,-1.4518046491789804e-08,-0.16502518591613735,-0.009452420752336894,0.0,-0.0035640684600746464,-0.02183314476937125,-0.08257501599611575,0.0,-0.1064200324208883,0.6494976,8458,-0.18359443202769982,-0.281734879558766,-0.01988988150090579,0.052499145397585295,-89.45979692,0.0,34799,0.0,100.0,155897856,-0.12576764827222117,-0.5,-0.13339749940982798,0.0035332853090949356,-0.14354071021080017,0.00022206028799999999,-0.006187581841368228,0.21668701171875,0.9227661490440369,-29.943884754180907,0.020062849,33718,0.9999889135360718,0.2
0.0044095744000000004,0.0,0.003808593649106721,-0.09197524252421285,-0.19884326053460064,0.0,-0.03081315503610919,0.0,4479,0.5005978879999999,0.0,-0.17379863102701912,0.0,1.4887088249060776,-0.009889475555228618,237.46,-1.4333839479189876e-08,-0.16579139946072147,-0.009166658315731291,0.0,-0.0035701030069965473,-0.021983974745869172,-0.08510034410214512,0.0,-0.10665441166106485,0.6495744,8459,-0.18293961189145003,-0.2915513438937501,-0.0199694637394605,0.05053498481408533,-89.72246188000001,0.0,34803,0.0,100.0,155916288,-0.12892049020096605,-0.5,-0.1379506583907687,0.00392298725200817,-0.14877331256866455,0.000222051072,-0.006360539817251265,0.25047607421875,0.9232147932052612,-29.948655891418458,0.023684856,33722,0.9999876618385315,0.2
0.0044077312,0.0,0.003906249896519714,-0.09375617682147838,-0.19986265907444034,0.0,-0.031052956168423407,0.0,4479,0.500580224,0.0,-0.17570349342449829,0.0,1.470043668934869,-0.010493248970750666,237.22,-1.4645540008846943e-08,-0.16976528161486823,-0.0095985334033264,0.0,-0.003667264072490278,-0.0224700061271839,-0.08573855759847333,0.0,-0.10642333238980443,0.6496512,8460,-0.1875602533377862,-0.2926465724079002,-0.0204829043223766,0.05142555577264954,-89.62713412000002,0.0,34807,0.0,100.0,155934720,-0.1319227734934364,-0.5,-0.13908265596030236,0.004410549299791455,-0.15006190538406372,0.00022204185600000002,-0.010658170259557665,0.23140869140625,0.9231857061386108,-29.95161418914795,0.025390524,33726,0.9999856948852539,0.2
0.004405888,0.0,0.0037109374016937283,-0.08996288524846544,-0.1951945807734511,0.0,-0.028191363529509142,0.0,4479,0.50056256,0.0,-0.16929351122022412,0.0,1.444884911463448,-0.010439472576917887,236.96,-1.4582977425164485e-08,-0.16673727618621942,-0.009562160760926376,0.0,-0.003583978865873874,-0.02197782330702572,-0.08201849467037343,0.0,-0.10621458632873343,0.649728,8461,-0.18258488631906755,-0.28021088506151365,-0.020012825504997958,0.052785501032205744,-89.54691232999998,0.0,34811,0.0,100.0,155953152,-0.12583085946709563,-0.5,-0.13403770027807746,0.006118436786346137,-0.1452125906944275,0.00022203263999999998,-0.009811142645776271,0.2633056640625,0.92302405834198,-29.948797512054444,0.03201429,33730,0.9999810457229614,0.2
0.0044040448000000005,0.0,0.0037597655254002246,-0.09095092965723572,-0.19716889882827604,0.0,-0.02936391169916735,0.0,4479,0.5005448960000001,0.0,-0.16892085671681328,0.0,1.5016110725042204,-0.009357108609350835,236.96,-1.3391421964832363e-08,-0.16122489368799034,-0.008972593362083227,0.0,-0.003484756829759175,-0.02127408476595595,-0.08606440298637544,0.0,-0.10642570026370622,0.6498048,8462,-0.17600819000330364,-0.2922564549987306,-0.01941616863046662,0.05140807051247762,-89.55854624,0.0,34815,0.0,100.0,155971584,-0.12598291604327586,-0.5,-0.13988339283049803,0.004460109933279455,-0.1448557823896408,0.000222023424,-0.01147371653933078,0.25821533203125,0.9229013323783875,-29.9506628036499,0.028642768,33734,0.9999852776527405,0.2
0.0044022016,0.0,0.003906249896519714,-0.09334473712933901,-0.20749027229988107,0.0,-0.02946848640729311,0.0,4479,0.500527232,0.0,-0.17558731977962455,0.0,1.4724284533983356,-0.011398535536572038,236.9,-1.5213437698291512e-08,-0.17445586248662723,-0.010059994214536136,0.0,-0.0037534506517015107,-0.0229667411532764,-0.085873725065119,0.0,-0.1064992108822715,0.6498816,8463,-0.19235595731971683,-0.2928606280994684,-0.021007231719956745,0.05196128621981809,-89.41586804000002,0.0,34819,0.0,100.0,155990016,-0.13221979304892026,-0.5,-0.14125602069254148,0.004136967100203037,-0.15140683948993683,0.00022201420800000001,-0.009017598372884095,0.2626220703125,0.9227473139762878,-29.949127101898192,0.02878428,33738,0.9999868273735046,0.2
0.0044003584,0.0,0.0037597655254002246,-0.08997683731404428,-0.2020719937388714,0.0,-0.030706142796488065,0.0,4479,0.500509568,0.0,-0.17421080306231138,0.0,1.4529993179229137,-0.010146348385593112,238.24,-1.4082021322445508e-08,-0.16502849328144073,-0.009312188444874709,0.0,-0.0035203749514984652,-0.02160549605113292,-0.08374634818014173,0.0,-0.10589910205755065,0.6499584,8464,-0.17735168254315722,-0.283451610112436,-0.019744696263623737,0.052704003319869866,-89.80626532000001,0.0,34823,0.0,100.0,156008448,-0.12592152910525586,-0.5,-0.13647655943606068,0.003914528270252049,-0.150430828332901,0.000222004992,-0.010554253158625215,0.2669677734375,0.9224058389663696,-29.939743423461913,0.03159195,33742,0.9999874830245972,0.2
0.0043985152000000005,0.0,0.0037109374016937283,-0.08930262513778167,-0.19161553510318177,0.0,-0.029883252301563818,0.0,4479,0.500491904,0.0,-0.16408039336327748,0.0,1.4839575425620026,-0.00984592708125851,237.5,-1.3674981662359169e-08,-0.16230376211752737,-0.009156494598528346,0.0,-0.0034456257157933178,-0.02136336077029031,-0.0838362026557015,0.0,-0.10622131847372736,0.6500352,8465,-0.17868115715253097,-0.28406088912910915,-0.019320603214925704,0.05152056476792592,-89.63668321000002,0.0,34827,0.0,100.0,156026880,-0.12258181297639822,-0.5,-0.13544567135461144,0.005158752808347345,-0.14938771724700928,0.000221995776,-0.00786639071884565,0.2750732421875,0.9225293397903442,-29.940661334991454,0.038372252,33746,0.9999834895133972,0.2
0.004396672,0.0,0.00395507802022621,-0.09395508810530667,-0.21079285572937814,0.0,-0.0315219761994538,0.0,4479,0.50047424,0.0,-0.18134985604898782,0.0,1.4820095805468876,-0.010316349460742355,237.93,-1.5116765487156038e-08,-0.1736037670012398,-0.009565993311414386,0.0,-0.0037220245835433378,-0.022760446721477017,-0.08719584781265431,0.0,-0.10627638190376211,0.650112,8466,-0.18850466261968987,-0.29506707982238933,-0.020898831996886157,0.051011640765059055,-89.64805136000003,0.0,34832,0.0,100.0,156045312,-0.13331302888521449,-0.5,-0.14189164406051138,0.003738854604307562,-0.14167118072509766,0.00022198655999999998,-0.004923684697132558,0.28372802734375,0.9223148226737976,-29.939214038848878,0.02290194,33750,0.9999885559082031,0.2
0.0043948288,0.0,0.0037597655254002246,-0.09182611689809587,-0.19993422842031916,0.0,-0.029358353258834943,0.0,4479,0.5004565759999999,0.0,-0.1721689731861513,0.0,1.4608596337638309,-0.009859619903293607,237.54,-1.5246055413917232e-08,-0.16555538573698142,-0.009324443883729439,0.0,-0.0035488354953115827,-0.021739099113804564,-0.0852449255023736,0.0,-0.10609065502314126,0.6501888,8467,-0.1832135991181402,-0.287790706561173,-0.019783134449748482,0.05332810267036718,-89.69149027000002,0.0,34836,0.0,100.0,156063744,-0.12851353496267948,-0.5,-0.13891487167822572,0.004380262945778668,-0.14479805529117584,0.00022197734399999997,-0.009764518169686199,0.237939453125,0.922740638256073,-29.94081802368164,0.02565887,33754,0.9999865889549255,0.2
0.0043929856000000005,0.0,0.0037109374016937283,-0.08971438659376522,-0.19646205560214447,0.0,-0.028482566893217154,0.0,4479,0.500438912,0.0,-0.16566773759614986,0.0,1.4769066698222033,-0.010266245695265831,236.75,-1.3849873075624616e-08,-0.16411620594495283,-0.009447442580746326,0.0,-0.003497042792163437,-0.02155769355702752,-0.08367797325806346,0.0,-0.10649788442184066,0.6502656,8468,-0.1822493042641317,-0.2839217690183024,-0.019601996983210798,0.05223389235596576,-89.49278831999996,0.0,34840,0.0,100.0,156082176,-0.12454611908356614,-0.5,-0.13571237734561553,0.004219898546580225,-0.14264187216758728,0.000221968128,-0.01055454856250435,0.25467529296875,0.9229537844657898,-29.94216184616089,0.026199281,33758,0.9999867677688599,0.2
0.0043911424,0.0,0.0038574217728132177,-0.09366547947778042,-0.20872190899130694,0.0,-0.030321890884402417,0.0,4479,0.500421248,0.0,-0.17651171495493442,0.0,1.4963503247166086,-0.009493718510129694,236.38,-1.4732102750425121e-08,-0.1699812221274316,-0.00927202575230863,0.0,-0.0036549796445240817,-0.02238573172783033,-0.08767969924305902,0.0,-0.10663425060300274,0.6503424,8469,-0.1866258613546827,-0.29677308482091497,-0.020471238658563234,0.05136674197890138,-89.42367796999999,0.0,34844,0.0,100.0,156100608,-0.13180097366778173,-0.5,-0.1422478566248327,0.0025827393983490765,-0.1444447636604309,0.000221958912,-0.008905399206560105,0.24473876953125,0.9230035543441772,-29.944103908538818,0.022121392,33762,0.9999918937683105,0.2
0.0043892992,0.0,0.003808593649106721,-0.09076744622179408,-0.20509614132173098,0.0,-0.0283992889372813,0.0,4479,0.5004035840000001,0.0,-0.17281596434421884,0.0,1.4560361180880856,-0.009757475912581717,236.35,-1.4659497814394632e-08,-0.17091084453700972,-0.009459703174061083,0.0,-0.0036817514990383007,-0.022490459243444297,-0.08451553268418638,0.0,-0.10634680619798072,0.6504192,8470,-0.18881997234215475,-0.28623616717753647,-0.020622193070379217,0.053885985357916284,-89.43494729000003,0.0,34848,0.0,100.0,156119040,-0.12975419937903837,-0.5,-0.13738400564920145,0.004008710640482605,-0.1527780443429947,0.00022194969599999997,-0.009890245797578245,0.28824462890625,0.9229238033294678,-29.937556171417235,0.028130984,33766,0.9999875426292419,0.2
0.0043874560000000005,0.0,0.0037597655254002246,-0.08960218706965918,-0.19574020553457833,0.0,-0.029950527838082053,0.0,4479,0.50038592,0.0,-0.16560948944611284,0.0,1.4739673654934244,-0.009974944839766653,236.05,-1.403943137678136e-08,-0.16328605715123434,-0.009366394028666413,0.0,-0.003469342549300246,-0.021334375681113276,-0.08358806824620212,0.0,-0.10654556901449186,0.650496,8471,-0.17849141366578303,-0.28386933917351037,-0.01950091529017201,0.05310098410609983,-89.39795175,0.0,34852,0.0,100.0,156137472,-0.1240151669055698,-0.5,-0.1346018384352127,0.0030342084588482975,-0.144022598862648,0.00022194047999999999,-0.011013616726268083,0.25313720703125,0.9223250150680542,-29.930621528625487,0.030837912,33770,0.9999902844429016,0.2
0.0043856128,0.0,0.00395507802022621,-0.09234651466916692,-0.20522147902696342,0.0,-0.030996667478272382,0.0,4479,0.500368256,0.0,-0.17537906445790974,0.0,1.4898859116560916,-0.010249484109400483,235.92,-1.4266922905603627e-08,-0.1706811002120029,-0.00963816119503306,0.0,-0.0036275630360891775,-0.022308779034953118,-0.08662505898231308,0.0,-0.10678742439228811,0.6505728,8472,-0.18643514839484265,-0.2946808825680056,-0.020446438786595376,0.05208586370172798,-89.43539267,0.0,34856,0.0,100.0,156155904,-0.13005713985024034,-0.5,-0.1408061915292345,0.0036939370911568403,-0.14597764611244202,0.000221931264,-0.00961346501717344,0.2494873046875,0.9218167066574097,-29.91569004058838,0.027889997,33774,0.9999882578849792,0.2
0.0043837696,0.0,0.0037597655254002246,-0.09059129604886507,-0.20536362588965126,0.0,-0.028250227467247493,0.0,4479,0.500350592,0.0,-0.16897005909453622,0.0,1.4688287206696629,-0.010203525368927102,235.63,-1.4350209307019595e-08,-0.16927488942293448,-0.009459270821807794,0.0,-0.00367731414665304,-0.022235869036973097,-0.08506812962234823,0.0,-0.10665595815192537,0.6506496,8473,-0.1865504834416683,-0.287985356273577,-0.020524361132830293,0.05342114580538178,-89.36082511999999,0.0,34860,0.0,100.0,156174336,-0.1289869426471088,-0.5,-0.13968867992857592,0.004528780654072762,-0.14752636849880219,0.00022192204800000002,-0.009352923720143735,0.27021484375,0.9217657446861267,-29.91288118362427,0.0287201,33778,0.9999865889549255,0.2
