time/total_timesteps,reward_terms/energy,curriculum/sprint_dist_m,reward_terms/stance,reward_terms/coef_rate,reward_terms/angmom,reward_terms/phase_contact,time/iterations,reward_terms/clearance,reward_terms/stance_time,reward_terms/motor_vel,reward_terms/foot_slip,reward_terms/torque,reward_terms/lat_vel,reward_terms/ang_xy,curriculum/eff_scale,rollout/ep_rew_mean,curriculum/ent_coef,time/time_elapsed,reward_terms/stop,reward_terms/upright,reward_terms/height,time/fps,reward_terms/time,reward_terms/air_time,reward_terms/hip_roll,reward_terms/fwd_speed,rollout/ep_len_mean,reward_terms/action_rate,reward_terms/assist_pen,reward_terms/residual,reward_terms/overrun,curriculum/pitch_assist,reward_terms/vz,curriculum/stance_ratio,reward_terms/alive,train/learning_rate,train/loss,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/clip_fraction,train/explained_variance,train/entropy_loss,train/clip_range,train/std,train/n_updates
22210560,-0.026106698009501907,80.48032,-0.003265191703508089,-0.6887715915184227,-0.12766879330573716,-0.42532013662706825,1205,0.16365847055932706,-4.828525965826379e-05,-0.004800908017507759,-0.8215953818877061,-0.3352146281676534,-6.471915594152004e-09,-0.35631429444270807,0.3698688,-107.97961156999997,0.01,7401,0.0,-0.3065440801115049,-0.05499190306446459,3000,-0.5,0.0,-0.027237517240839712,2.664527738315558,66.35,-0.1432677958483133,-1.486577599923561,-0.285965268232899,0.0,0.6301312,-0.12107826750122785,0.6130131200000001,0.0,0.0003,4.55759859085083,8.571330118179322,0.032050606,-0.011728402855806053,0.30413818359375,0.8713551163673401,-34.075397682189944,0.2,1.0018911361694336,37701
22228992,-0.02585155545242501,80.5264,-0.0033156908852580175,-0.691534879022802,-0.1256832057387181,-0.4256686997701682,1206,0.1647499423096594,-4.014729185857707e-05,-0.004805102066131951,-0.8123786492429952,-0.3317725522647095,-6.427267422965511e-09,-0.35273658737676433,0.370176,-108.48808556999998,0.01,7407,0.0,-0.3007908453956873,-0.051871613589100224,3001,-0.5,0.0,-0.02835207525868639,2.6401051845479495,65.47,-0.1429580070617312,-1.4850365826128369,-0.2861183591811265,0.0,0.6298239999999999,-0.1181565388706523,0.6129824,0.0,0.0003,3.0873537063598633,6.997914743423462,0.03313906,-0.011324417567811907,0.30450439453125,0.9015213251113892,-34.0734899520874,0.2,1.001757264137268,37705
22247424,-0.02597792414811538,80.57248,-0.0034914076425470184,-0.6898332683041822,-0.12559972630153865,-0.42287142537518224,1207,0.16548161744763493,-3.3094389234772985e-05,-0.004817946261876398,-0.8121496173023275,-0.3336067465784592,-6.378427692896947e-09,-0.3503677701706311,0.3704832,-108.61669538999999,0.01,7413,0.0,-0.30005650278173757,-0.051435805501082045,3001,-0.5,0.0,-0.02820500374520757,2.6447805055929114,66.09,-0.14336254345480443,-1.484266262931348,-0.28612975512447336,0.0,0.6295168,-0.11632851280423706,0.61295168,0.0,0.0003,3.363844394683838,9.396661853790283,0.040809788,-0.008610165840946139,0.30794677734375,0.860720694065094,-34.08058376312256,0.2,1.0023925304412842,37709
22265856,-0.026000373809473797,80.61856,-0.00336595765368838,-0.6884568046079829,-0.12507206526020878,-0.4250812939456472,1208,0.1635140393616915,-4.9912852571449345e-05,-0.004814916141695756,-0.8174718890089279,-0.334265232991417,-6.271749099730285e-09,-0.35220219308759065,0.3707904,-107.23757567999999,0.01,7419,0.0,-0.30187648467847983,-0.052848125246904964,3001,-0.5,1.085065175882644e-06,-0.02770423051233821,2.6415541792581996,66.48,-0.14326731600399023,-1.4841441402770044,-0.2863187317827522,0.0,0.6292096,-0.11723071555860293,0.6129209600000001,0.0,0.0003,4.570791721343994,8.794133687019348,0.039274562,-0.011985037103295326,0.3397216796875,0.8686557412147522,-34.078178024291994,0.2,1.002111792564392,37713
22284288,-0.026064194410408296,80.66464,-0.002918501395340969,-0.6878366609295283,-0.12410411223508248,-0.4246493817298656,1209,0.16392388217595183,-3.255185826371113e-05,-0.0048123821358844,-0.8125433022632096,-0.33565381934835065,-6.4420168795824655e-09,-0.3513645203019935,0.3710976,-108.85297313999999,0.01,7425,0.0,-0.30134082320607747,-0.053127875004237164,3001,-0.5,0.0,-0.027426499223501183,2.658999336836546,65.16,-0.14327878315046205,-1.4845669865582365,-0.2862747749949948,0.0,0.6289024,-0.11717888211016203,0.61289024,0.0,0.0003,4.43502140045166,9.012245297431946,0.036125783,-0.011409349925816058,0.30908203125,0.8685241937637329,-34.07481098175049,0.2,1.0018641948699951,37717
22302720,-0.026009952584911216,80.71072,-0.00331787355854529,-0.6902374943510785,-0.1244413040684001,-0.42607736481939223,1210,0.16418831681832707,-3.79771712080886e-05,-0.004826798643508821,-0.815760097092362,-0.33406209739364257,-6.4114524046928725e-09,-0.35289063228942547,0.3714048,-108.49103355000001,0.01,7431,0.0,-0.30182420057521864,-0.05226221704895004,3001,-0.5,0.0,-0.027891975621716428,2.643932392500596,65.94,-0.14344791085651842,-1.4855124166212708,-0.2861742302783987,0.0,0.6285952,-0.11703423160784245,0.61285952,0.0,0.0003,3.969557285308838,9.837358474731445,0.040367104,-0.011119383503682911,0.30384521484375,0.8513287305831909,-34.07655906677246,0.2,1.0020482540130615,37721
22321152,-0.026151835834197706,80.7568,-0.0026847563930683677,-0.691179048148682,-0.12499003153082626,-0.42379222917767284,1211,0.1641657264691835,-3.52645131190204e-05,-0.00484005000420436,-0.8183225759266919,-0.3358770304574278,-6.313330759607991e-09,-0.35260640975739954,0.371712,-107.5310301,0.01,7437,0.0,-0.30289781201057386,-0.053020883398960175,3001,-0.5,0.0,-0.02717465175788854,2.655016775347824,66.18,-0.14352692073318465,-1.4888455969760146,-0.2864386341025799,0.0,0.628288,-0.11765402508576389,0.6128288000000001,0.0,0.0003,2.9347035884857178,8.950997471809387,0.035933428,-0.010834341263398528,0.33914794921875,0.865723729133606,-34.07909107208252,0.2,1.0021814107894897,37725
22339584,-0.026330271859672398,80.80288,-0.0026277035845109226,-0.690443958484559,-0.12570972745068523,-0.4223467041792146,1212,0.164669060243131,-4.4487539627071885e-05,-0.004850629796094758,-0.8169769511140464,-0.33734782912397004,-6.434905505589416e-09,-0.35424553081702337,0.3720192,-107.93788658000003,0.01,7443,0.0,-0.30499618785672866,-0.05355863451181196,3001,-0.5,0.0,-0.027259522790704368,2.665361647092546,66.26,-0.14407193021745224,-1.48872412108768,-0.2865799442882478,0.0,0.6279808,-0.11873317447475107,0.61279808,0.0,0.0003,2.5539355278015137,6.215698933601379,0.039362952,-0.009339506388641894,0.33310546875,0.904323399066925,-34.077684020996095,0.2,1.0021817684173584,37729
22358016,-0.026181391538031333,80.84896,-0.00411629820530632,-0.68754523250283,-0.12509271322216425,-0.42464299353803736,1213,0.1654843287652285,-2.8211610495216315e-05,-0.004838686356830239,-0.8193170521584429,-0.3358924805833793,-6.429089216254711e-09,-0.35269756444636924,0.3723264,-106.61772613000001,0.01,7449,0.0,-0.3044878576460228,-0.05376064252612854,3001,-0.5,0.0,-0.028535617406767484,2.6720679096075646,66.7,-0.14306242220306528,-1.4817781492401303,-0.2862934848230747,0.0,0.6276736,-0.1189335105364509,0.61276736,0.0,0.0003,3.58913254737854,9.0797833442688,0.035096478,-0.0015210124664008617,0.2444580078125,0.8674734830856323,-34.06618194580078,0.2,1.0009849071502686,37731
22376448,-0.026292710309559507,80.89504,-0.0038895428652840386,-0.6904298694736414,-0.12646726742926054,-0.42736237143018463,1214,0.16281917366791557,-3.906222991645336e-05,-0.004835008455060485,-0.8198912797085934,-0.3383608795316635,-6.3008903726694615e-09,-0.35392398232201217,0.3726336,-108.65044190999998,0.01,7455,0.0,-0.3068679922991188,-0.05436630346744543,3001,-0.5,0.0,-0.027719792994716427,2.647818529539878,66.5,-0.14305503990707275,-1.4862960967987755,-0.2863371769401095,0.0,0.6273664,-0.11881177333701459,0.61273664,0.0,0.0003,1.3662341833114624,4.3592749663761685,0.040239476,-0.0046918944738406155,0.26768275669642855,0.9277815818786621,-34.07502256120954,0.2,1.0017986297607422,37734
22394880,-0.026312141824850865,80.94112000000001,-0.0042582874404629425,-0.6895106221522549,-0.1259576628111413,-0.42539201996534387,1215,0.16413126341258882,-3.63495750611441e-05,-0.004856471632515688,-0.8158318256572759,-0.3371755342153226,-6.320577745216548e-09,-0.35581757346663934,0.3729408,-109.15109414,0.01,7460,0.0,-0.3046375710632371,-0.054073534246405916,3001,-0.5,0.0,-0.027650599478007628,2.660788610806971,65.43,-0.14327545350419513,-1.484174063806039,-0.2864414532187603,0.0,0.6270591999999999,-0.11885195368185188,0.61270592,0.0,0.0003,3.4787914752960205,7.775154256820679,0.042924527,-0.0016999361105263233,0.29130859375,0.8920110464096069,-34.06726303100586,0.2,1.0010778903961182,37736
22413312,-0.026369429483738605,80.9872,-0.004976939106290272,-0.6886583251199104,-0.12463314423057276,-0.42581409577987206,1216,0.16515519455474847,-3.417945117689669e-05,-0.0048330405559595495,-0.8182425472883172,-0.3394768767338232,-6.3181243706914505e-09,-0.35148498601690853,0.373248,-108.14504489000001,0.01,7466,0.0,-0.30817090886526316,-0.05473699599798375,3001,-0.5,3.2552052289247513e-06,-0.02871099826331117,2.6753592969283826,66.31,-0.1430106861015466,-1.4865506179292252,-0.2865779292669268,0.0,0.626752,-0.11783712766594105,0.6126752,0.0,0.0003,3.5460243225097656,8.458821614583334,0.03584049,-0.0014463372062891722,0.2288140190972222,0.8810504674911499,-34.067496405707466,0.2,1.0011417865753174,37738
22431744,-0.026439064126619935,81.03327999999999,-0.005465032933969588,-0.6908502594046828,-0.12590857885035114,-0.42705932025398596,1217,0.16397776672185038,-2.441389369778335e-05,-0.00485630644842543,-0.8164283699211276,-0.33924664505744584,-6.273415714365138e-09,-0.3546666628179712,0.3735552,-108.66135375,0.01,7472,0.0,-0.30780070140905785,-0.0552101294920003,3001,-0.5,0.0,-0.028633676615599433,2.670017124292407,66.0,-0.14320578290382846,-1.4859428321071613,-0.28631570193900124,0.0,0.6264448,-0.11922190773219427,0.61264448,0.0,0.0003,1.56515371799469,5.6838456153869625,0.035858903,-0.00990286055020988,0.314697265625,0.9102652668952942,-34.084554290771486,0.2,1.002614974975586,37742
22450176,-0.0263413993393168,81.07936,-0.005697891591992615,-0.6865534099214288,-0.12372458900488871,-0.42624687583757337,1218,0.16386457616964847,-1.953111495822668e-05,-0.004855559187294194,-0.8129686523741332,-0.33853635518610453,-6.208880600005769e-09,-0.3532765354482297,0.3738624,-107.19140082,0.01,7478,0.0,-0.30447141605046235,-0.05339610177181173,3001,-0.5,0.0,-0.028314465988876727,2.660418214467479,66.15,-0.1430547792828557,-1.4827403675896318,-0.2861265607992602,0.0,0.6261376000000001,-0.11605579822865637,0.61261376,0.0,0.0003,2.6299383640289307,6.376992619037628,0.03554286,-0.009400976297911257,0.34383544921875,0.9054645895957947,-34.087369728088376,0.2,1.002945899963379,37746
22468608,-0.02644185518235663,81.12544,-0.004650691636278033,-0.6872894011850955,-0.12319565707709534,-0.4283868661308998,1219,0.16356027416823044,-2.0616176900350387e-05,-0.004846767703403822,-0.817451356525734,-0.33985068051847545,-6.245640643279823e-09,-0.3514648083781263,0.3741696,-108.68657054,0.01,7484,0.0,-0.30843662539365374,-0.055826991478687985,3001,-0.5,1.085065175882644e-06,-0.027748693400764125,2.675856463143188,66.03,-0.14288842093904391,-1.4821238191026247,-0.28636589733874385,0.0,0.6258304,-0.11689354343694183,0.6125830400000001,0.0,0.0003,2.721909999847412,7.300282875696818,0.045184568,-0.005161468094835679,0.2745564778645833,0.891365647315979,-34.06981945037842,0.2,1.0012991428375244,37749
22487040,-0.026508596879878218,81.17152,-0.004541573676156962,-0.6896625190927579,-0.12388820705372777,-0.4286051119165788,1220,0.16214327593317412,-2.1158707871412236e-05,-0.004869419107348963,-0.8204674088178088,-0.3403813668670494,-6.42477966841112e-09,-0.3541673621857505,0.3744768,-109.16255534999999,0.01,7490,0.0,-0.3069926375338705,-0.05485824264616795,3001,-0.5,0.0,-0.028134035228142437,2.650830092746194,65.17,-0.14366455016981938,-1.484772560836381,-0.28616439175228536,0.0,0.6255232,-0.11635261214771495,0.61255232,0.0,0.0003,1.7439411878585815,4.286046127478282,0.043942686,-0.005280547290264319,0.2908935546875,0.9335907697677612,-34.07160472869873,0.2,1.0015900135040283,37752
22505472,-0.026473449692755304,81.2176,-0.005035559405396719,-0.6847626603401376,-0.12564071357517548,-0.4279841686544909,1221,0.1629422756501201,-2.3871362726721498e-05,-0.0048822261434792475,-0.8192027618546792,-0.33893071970866384,-6.296084314834931e-09,-0.3546490406913603,0.374784,-107.13862658,0.01,7496,0.0,-0.3075389056277864,-0.05518405811151532,3002,-0.5,0.0,-0.028577525801682144,2.656576927445412,66.48,-0.14289289163026797,-1.4812007649619992,-0.28620187464922126,0.0,0.625216,-0.11862701078540118,0.6125216,0.0,0.0003,4.807438850402832,10.81685479482015,0.04107724,0.0004245406534108851,0.2753092447916667,0.84427410364151,-34.06802834404839,0.2,1.001079797744751,37754
22523904,-0.026544952426828226,81.26368,-0.005351267628234419,-0.6853106362040221,-0.12401201205922671,-0.42550806057810786,1222,0.1649122508274461,-2.0616176900350387e-05,-0.004886940190511054,-0.8207357832097023,-0.3404125865040745,-6.3946830362433985e-09,-0.35162193976088635,0.3750912,-107.58564752000001,0.01,7502,0.0,-0.306508358701089,-0.05427544053174419,3002,-0.5,0.0,-0.028377563919846624,2.6678474873398534,66.78,-0.14314187683605611,-1.4807863532585337,-0.2865382616235806,0.0,0.6249088,-0.1166540536709028,0.6124908800000001,0.0,0.0003,3.996147632598877,9.405982851982117,0.037467565,-0.008746984088793397,0.3217041015625,0.862334132194519,-34.07992401123047,0.2,1.0023303031921387,37758
22542336,-0.026652068332287237,81.30976000000001,-0.0048620652364486415,-0.6847378548453392,-0.12383367184477583,-0.42503527569609506,1223,0.16463815150193953,-2.7126548553092613e-05,-0.004911419748588902,-0.8134829964635161,-0.3412693566979743,-6.370771359505164e-09,-0.35471297855539013,0.3753984,-107.41515162000002,0.01,7508,0.0,-0.30545881310794387,-0.05354567980583508,3002,-0.5,0.0,-0.02823893595688952,2.6690682789047644,66.18,-0.1436698171047038,-1.4827487828725223,-0.28654879985722187,0.0,0.6246016,-0.11586393492177412,0.61246016,0.0,0.0003,2.50472092628479,5.294645607471466,0.033766672,-0.010578349267598241,0.29769287109375,0.9158539772033691,-34.079674911499026,0.2,1.002256155014038,37762
22560768,-0.026300792858993498,81.35584,-0.004729055510568228,-0.6860551609131634,-0.12486507156218257,-0.42881173174022363,1224,0.16255420552970168,-4.068982282963892e-05,-0.0048645045223260075,-0.8156381163496408,-0.33863133555348873,-6.156547398119613e-09,-0.355285046013301,0.3757056,-108.38440835,0.01,7514,0.0,-0.30762906772447696,-0.0547494284950337,3002,-0.5,0.0,-0.02763182990334276,2.6450708293009733,65.76,-0.14266258747779723,-1.4857627809077045,-0.28639491170577314,0.0,0.6242944,-0.1175040091537166,0.61242944,0.0,0.0003,3.4302995204925537,5.9793603897094725,0.017045807,0.004057849710807204,0.142919921875,0.9103822112083435,-34.05987548828125,0.2,1.000441312789917,37763
22579200,-0.026494297876967433,81.40191999999999,-0.004406372532073373,-0.6856530547241287,-0.1241802770874451,-0.4261220711011371,1225,0.16412605388260196,-3.580704409008225e-05,-0.004869696714662236,-0.8124082348337124,-0.3412232385136383,-6.455098596593788e-09,-0.35155812193280855,0.3760128,-108.88208316999999,0.01,7520,0.0,-0.3075853255153826,-0.05374783988024558,3002,-0.5,0.0,-0.028271291149734503,2.6666078979656493,65.71,-0.1428589670703485,-1.483751799799529,-0.2865082699598054,0.0,0.6239872,-0.11669616462483517,0.6123987200000001,0.0,0.0003,2.6916749477386475,6.296272073473249,0.04388466,0.0028518050509904113,0.25184849330357145,0.9115952253341675,-34.06291961669922,0.2,1.0006916522979736,37765
22597632,-0.026441674115601683,81.44800000000001,-0.005822295178236476,-0.6839409869413572,-0.12458990287528504,-0.426357500124495,1226,0.1652064784791769,-3.689210603220595e-05,-0.004896763470218919,-0.8168640933034347,-0.33947491018218556,-6.327530600819158e-09,-0.35258830717587114,0.37632,-108.48527940999999,0.01,7526,0.0,-0.3052594059904804,-0.052697683754573184,3002,-0.5,0.0,-0.028135629820626246,2.655497934468818,66.19,-0.14233193771067984,-1.4803012388989458,-0.28648803572829684,0.0,0.62368,-0.11640546576532554,0.612368,0.0,0.0003,2.9534659385681152,9.12297116385566,0.03944155,-0.001170455219431056,0.2505425347222222,0.8649317026138306,-34.06542756822374,0.2,1.0009037256240845,37767
22616064,-0.026596848222387275,81.49408,-0.0049539477623203095,-0.6842102691779454,-0.12514169309356005,-0.426196611079596,1227,0.1640355433730989,-3.9604760887515215e-05,-0.004896939128220726,-0.8209375588583422,-0.34147489023943955,-6.354011180539788e-09,-0.3530497493882232,0.3766272,-107.89558695,0.01,7532,0.0,-0.3096514809816067,-0.05450706951239275,3002,-0.5,0.0,-0.028114912770766404,2.6640910774853697,66.3,-0.14235501923098248,-1.4832458906083084,-0.2864216029722846,0.0,0.6233728000000001,-0.11771040441757864,0.61233728,0.0,0.0003,2.7991058826446533,8.010894680023194,0.03766964,-0.010479443287476898,0.31824951171875,0.874765932559967,-34.07836513519287,0.2,1.0021380186080933,37771
22634496,-0.02657397476543121,81.54016,-0.005046847470930067,-0.6857326830333714,-0.12492009124190223,-0.42757410837184573,1228,0.16409937648540313,-3.092426535052558e-05,-0.00489760804241806,-0.8189311301886923,-0.34151191395342484,-6.477912270595424e-09,-0.35348963885877077,0.3769344,-108.70129931,0.01,7538,0.0,-0.30817795177792334,-0.054051446926041885,3002,-0.5,0.0,-0.028038756527674354,2.6589485782000652,66.18,-0.14322973751688692,-1.4827125851074927,-0.28649839607640737,0.0,0.6230656,-0.11789607681613605,0.61230656,0.0,0.0003,2.8133769035339355,6.34520845413208,0.038851056,-0.010857431055046617,0.34222412109375,0.9087485074996948,-34.08270378112793,0.2,1.002549409866333,37775
22652928,-0.02655707104373368,81.58624,-0.004209869348797596,-0.6848452583214013,-0.12545411985620908,-0.4228602794861045,1229,0.1661932267364873,-3.74346370032678e-05,-0.00491573967836607,-0.8129037573292508,-0.3401906588423159,-6.448495281000888e-09,-0.35224012808877636,0.3772416,-107.62615957,0.01,7544,0.0,-0.30701083157528786,-0.053337524798237654,3002,-0.5,0.0,-0.028257467490137727,2.6668557490838363,65.96,-0.14261301519694577,-1.4807502022660195,-0.2864447894598927,0.0,0.6227583999999999,-0.1181695334880165,0.61227584,0.0,0.0003,2.8120436668395996,7.8713338613510135,0.03600316,-0.009881406114436686,0.32611083984375,0.8805674314498901,-34.08443202972412,0.2,1.0026928186416626,37779
22671360,-0.026660932350189223,81.63231999999999,-0.005018672628828646,-0.6852620294561285,-0.12510789650056406,-0.42584901990486823,1230,0.16523555018679303,-3.146679632158743e-05,-0.004912364550683871,-0.8149438894730141,-0.34073423506555134,-6.3452204886098296e-09,-0.3538873584285502,0.3775488,-107.65209534,0.01,7550,0.0,-0.31048330222046233,-0.054546163495836485,3002,-0.5,0.0,-0.028311515338976228,2.663937379615073,66.79,-0.14270872091985112,-1.479276544643429,-0.28619909943477034,0.0,0.6224512,-0.11896872060644562,0.6122451200000001,0.0,0.0003,2.6494524478912354,5.9279944896698,0.040689014,-0.00955962969455868,0.32686767578125,0.9060017466545105,-34.089665222167966,0.2,1.0032868385314941,37783
22689792,-0.026705588927343305,81.67840000000001,-0.00425546276650318,-0.6862160970317631,-0.1237544088446222,-0.42627091485096946,1231,0.16600037297280756,-2.8211610495216315e-05,-0.004895784512686804,-0.8206118340805962,-0.3428882116053273,-6.4554097454937695e-09,-0.3508967253714483,0.377856,-107.45567104,0.01,7556,0.0,-0.30850002682158917,-0.05462691360659622,3002,-0.5,0.0,-0.027954537909512585,2.6707822197904663,66.92,-0.14286411447182115,-1.4797998992478254,-0.286689595818635,0.0,0.622144,-0.11813660188820234,0.6122144,0.0,0.0003,2.710526704788208,5.619834831782749,0.045171224,0.0007560215225177151,0.23472377232142858,0.9147928357124329,-34.066013881138396,0.2,1.0009262561798096,37785
22708224,-0.026925159806313787,81.72448,-0.005147123473899319,-0.6878384495624327,-0.12428919284028637,-0.42670830129013393,1232,0.16519276304584898,-2.3871362726721498e-05,-0.0049067980569696,-0.8236114777277119,-0.3449395938131188,-6.376434967681486e-09,-0.35004826020061064,0.3781632,-108.26476879,0.01,7562,0.0,-0.31193858393852847,-0.05509043371446358,3002,-0.5,0.0,-0.028509405903544234,2.6840094419126777,66.75,-0.14284284043938109,-1.4829915827371645,-0.2864347562873573,0.0,0.6218368000000001,-0.11842737406824054,0.61218368,0.0,0.0003,1.2210538387298584,3.2301154732704163,0.04469152,0.002271382021717727,0.261077880859375,0.9468812942504883,-34.06483554840088,0.2,1.0008118152618408,37787
22726656,-0.026625513405860123,81.77055999999999,-0.0052145057820099225,-0.686767069472451,-0.12545275916640258,-0.4252272683758312,1233,0.1654679118096553,-4.231741574282447e-05,-0.004923425736336261,-0.8138175270365786,-0.33988115658302065,-6.3906317763131406e-09,-0.3556620380890596,0.3784704,-108.38250161,0.01,7568,0.0,-0.31042561338417296,-0.05419698235483545,3002,-0.5,0.0,-0.028113557929771642,2.6664674649653115,66.99,-0.1430712196195891,-1.485978239497582,-0.28653390106064436,0.0,0.6215296,-0.11900700843181128,0.6121529600000001,0.0,0.0003,1.9824415445327759,4.99327632359096,0.04588136,0.004779264031510268,0.24518694196428573,0.9230556488037109,-34.06055668422154,0.2,1.0005710124969482,37789
22745088,-0.02669485440030862,81.81664,-0.004637622080118326,-0.6861405080968432,-0.12533166199864545,-0.42607446037345126,1234,0.16257868298019487,-2.8754141466278168e-05,-0.004942451959644403,-0.8124542906542478,-0.34103097176666824,-6.359168040388246e-09,-0.3574122067811285,0.3787776,-108.32751263,0.01,7574,0.0,-0.30752868205770817,-0.053744839604982324,3002,-0.5,0.0,-0.027929281070559888,2.629936112078349,65.78,-0.14411775335066174,-1.4849550851758928,-0.2863275104938843,0.0,0.6212224,-0.11832576452407577,0.61212224,0.0,0.0003,2.762540340423584,6.148975508553641,0.044130262,0.0029575047748429434,0.23915318080357142,0.9111912846565247,-34.061358315604075,0.2,1.000693917274475,37791
22763520,-0.026645885097871535,81.86272,-0.0049183727676959015,-0.6872293681719691,-0.12495753558364717,-0.4269517613528817,1235,0.16344465018815568,-4.068982282963892e-05,-0.004913600028316818,-0.8161134615720195,-0.3409760979406425,-6.560364938578356e-09,-0.35547270435868267,0.3790848,-108.85275194,0.01,7580,0.0,-0.31053923932785854,-0.05530974331654282,3002,-0.5,1.085065175882644e-06,-0.02742068344824334,2.6487894581219678,65.83,-0.14320105979335576,-1.4898636068843087,-0.28656418047656373,0.0,0.6209152,-0.11964575663188616,0.61209152,0.0,0.0003,4.417440414428711,9.075004696846008,0.042805616,0.00041535915806889534,0.26123046875,0.8644791841506958,-34.06386423110962,0.2,1.0008492469787598,37793
22781952,-0.026953630035217332,81.9088,-0.004599466505628688,-0.6848727867510671,-0.12337459181821345,-0.42743100203380385,1236,0.16379303555706004,-3.200932729264928e-05,-0.004933101457455738,-0.8177189858127756,-0.34472967990628917,-6.5778326105807665e-09,-0.3540324546574607,0.379392,-107.61308935,0.01,7586,0.0,-0.31157121679904026,-0.05577958823748343,3003,-0.5,0.0,-0.02728221522993753,2.6813752714990056,66.69,-0.14377023778253137,-1.4863461960802793,-0.2865484114050286,0.0,0.620608,-0.11885418533121705,0.6120608000000001,0.0,0.0003,3.6752684116363525,9.13477668762207,0.036649674,-0.009663288865704089,0.32799072265625,0.8646432161331177,-34.08108348846436,0.2,1.0023643970489502,37797
22800384,-0.026804428511233228,81.95488,-0.004490688514256551,-0.6839523504236922,-0.12364255620095549,-0.42737081504167335,1237,0.16417607242373658,-4.665766351131929e-05,-0.0049363779845195115,-0.8187848216384833,-0.34192589941161766,-6.462305217112271e-09,-0.35568081216398917,0.3796992,-108.12104631,0.01,7592,0.0,-0.30957503286206217,-0.0553732059999201,3003,-0.5,0.0,-0.0270234374137227,2.6642308467769467,66.3,-0.1431074475907544,-1.4839201047873694,-0.2865450295787144,0.0,0.6203008,-0.11843382459173725,0.61203008,0.0,0.0003,0.904879093170166,4.16864629983902,0.03995049,-0.01012822927441448,0.3100341796875,0.9255901575088501,-34.083466148376466,0.2,1.0027374029159546,37801
22818816,-0.026886217342050312,82.00096,-0.004004006011153321,-0.6859590136113903,-0.12467430080679066,-0.42683942914038264,1238,0.1625334507412631,-4.068982282963892e-05,-0.004955420720580208,-0.8179644396947433,-0.34375094752452573,-6.554252119680983e-09,-0.3563699743737284,0.3800064,-109.05059225,0.01,7598,0.0,-0.3101434767384466,-0.055507295475211105,3003,-0.5,0.0,-0.02716576032348946,2.65630436784966,66.35,-0.14371302996276614,-1.484980882660399,-0.2866249406417531,0.0,0.6199935999999999,-0.11881448208824917,0.61199936,0.0,0.0003,3.0582401752471924,6.681032286749946,0.044125408,0.001021966596858369,0.2848307291666667,0.8992368578910828,-34.06864674886068,0.2,1.0011786222457886,37803
22837248,-0.026813642415857562,82.04704,-0.004351406812313566,-0.6863270084499473,-0.12430190702063028,-0.4266296069184063,1239,0.16338642787045182,-4.0147301559853884e-05,-0.004960969696804973,-0.8181441470550684,-0.34161228460905996,-6.371412519078908e-09,-0.3573600576917853,0.3803136,-109.40523625000002,0.01,7604,0.0,-0.30821201690482086,-0.05418737098552621,3003,-0.5,0.0,-0.026503618405686886,2.6445568881311856,65.12,-0.1437244404614461,-1.4853175705800608,-0.28631679035045154,0.0,0.6196864,-0.11868691580859962,0.6119686400000001,0.0,0.0003,3.292872667312622,8.983327648856424,0.04765112,-0.0015853181989355521,0.26611328125,0.861445963382721,-34.069947329434484,0.2,1.0012929439544678,37806
22855680,-0.02697901985074605,82.09312,-0.005616623946374447,-0.6849522609112876,-0.12456454804175048,-0.4265433577917408,1240,0.16382085159758605,-3.52645131190204e-05,-0.004968402052691298,-0.8195450772774044,-0.34373356754281936,-6.4365598088456936e-09,-0.3548238767544526,0.3806208,-108.85098005,0.01,7610,0.0,-0.3096968319349997,-0.05465015002516077,3003,-0.5,0.0,-0.027675276182664087,2.659103735835761,66.41,-0.1435473089150163,-1.482799719525528,-0.28649729219384,0.0,0.6193792,-0.11890767905386783,0.61193792,0.0,0.0003,5.660815238952637,10.781872749328613,0.033883158,-0.011299047432839871,0.3038818359375,0.835911214351654,-34.075852966308595,0.2,1.0018781423568726,37810
22874112,-0.0270904953122688,82.13919999999999,-0.004796683612652033,-0.6846214537608771,-0.12434107709995973,-0.4270373828615417,1241,0.1624099342313552,-3.092426535052558e-05,-0.004989702952681714,-0.8189320160687185,-0.3454263386711397,-6.458010926062675e-09,-0.3570943610098693,0.380928,-108.63344134,0.01,7616,0.0,-0.3102657505303156,-0.054925394784487915,3003,-0.5,0.0,-0.027057027452988654,2.6494078100693965,66.0,-0.14395338277435343,-1.4820200581712295,-0.28657258815270814,0.0,0.6190720000000001,-0.11837386599366911,0.6119072,0.0,0.0003,3.6048989295959473,7.243773198127746,0.033358485,-0.012006950960494579,0.29141845703125,0.8836684226989746,-34.0813066482544,0.2,1.002555251121521,37814
