time/fps,reward_terms/overrun,curriculum/sprint_dist_m,time/time_elapsed,rollout/ep_len_mean,reward_terms/clearance,reward_terms/coef_rate,reward_terms/ang_xy,reward_terms/angmom,reward_terms/stance,curriculum/stance_ratio,curriculum/ctrl_jitter_ms,reward_terms/time,reward_terms/stop,reward_terms/assist_pen,rollout/ep_rew_mean,reward_terms/motor_vel,reward_terms/residual_rate,reward_terms/action_rate,reward_terms/foot_ahead,reward_terms/upright,reward_terms/stance_time,time/total_timesteps,reward_terms/foot_slip,reward_terms/air_time,reward_terms/residual,time/iterations,reward_terms/torque,reward_terms/step_rate,reward_terms/fwd_speed,reward_terms/height,reward_terms/vz,curriculum/ctrl_drop_prob,reward_terms/energy,curriculum/eff_scale,reward_terms/phase_contact,reward_terms/hip_roll,curriculum/ent_coef,reward_terms/alive,reward_terms/lat_vel,train/learning_rate,train/n_updates,train/clip_fraction,train/std,train/approx_kl,train/loss,train/policy_gradient_loss,train/value_loss,train/clip_range,train/explained_variance,train/entropy_loss
4225,0.0,25.3456,135,147.9,0.08132160502544968,-0.5080300000602432,-0.4768091188959971,-0.06934092550192392,-0.03373994743324747,0.6494700800000001,0.0,-0.5,0.0,0.0,-135.8650658,-1.3592409888965576e-05,0.0,-0.013043957454815062,0.0,-0.29034166546662404,-2.57701289633082e-05,571392,-0.4559981433877824,3.472212119959295e-05,0.0,31,-0.0007220583884078374,0.0,-0.6923232536171975,-0.038200947948225865,-0.18655567145417978,0.0,-7.278091195295116e-05,0.002304,-0.22565155797141395,-0.09571394207122425,0.01,0.0,-1.1468453981206312e-07,0.00029972352,16392,0.19447021484375,1.001206874847412,0.023033176,-0.09957519173622131,-0.01570618760306388,0.0921232171356678,0.2,0.16337555646896362,-11.354380130767822
4226,0.0,25.35712,139,149.07,0.08496766648724868,-0.5205587636420785,-0.46841995830120287,-0.07425076998844725,-0.04285046082689128,0.649452416,0.0,-0.5,0.0,0.0,-136.14520905,-1.3542946104193287e-05,0.0,-0.01262194426024182,0.0,-0.3012968473576396,-7.242777307207386e-05,589824,-0.44745385245058383,6.239139798304273e-05,0.0,32,-0.0007485359430948564,0.0,-0.7022620673693892,-0.039854277382091796,-0.19234885673141902,0.0,-7.39688436419247e-05,0.0023808,-0.22284232097591358,-0.09637803932104036,0.01,0.0,-1.1557954854521135e-07,0.000299714304,16396,0.20518798828125,1.0013277530670166,0.026314164,-0.12591829895973206,-0.01992238846141845,0.059471648558974265,0.2,0.42277586460113525,-11.356484746932983
4226,0.0,25.36864,143,152.13,0.08465758750593264,-0.5065118820635804,-0.4766230849840281,-0.07148946334648328,-0.03947454224509449,0.649434752,0.0,-0.5,0.0,0.0,-136.98173659,-1.4140059905994074e-05,0.0,-0.012595947019663566,0.0,-0.2995434139642128,-4.204510737003551e-06,608256,-0.45722924851931546,6.944432000940044e-05,0.0,33,-0.0007754007880828713,0.0,-0.7159137662320691,-0.0389723990861046,-0.18821795223307097,0.0,-7.748837183391987e-05,0.0024576,-0.21985485942472324,-0.0949054176974839,0.01,0.0,-9.507689259086357e-08,0.00029970508799999996,16400,0.1967529296875,1.0018320083618164,0.024540802,-0.11456415057182312,-0.015923299221321942,0.09140644706785679,0.2,0.19264143705368042,-11.356473827362061
4228,0.0,25.38016,148,152.72,0.08365079065122626,-0.4966750115339008,-0.49306915044735977,-0.06752917619864758,-0.05284770359694105,0.649417088,0.0,-0.5,0.0,0.0,-137.05616508,-1.4664416180126591e-05,0.0,-0.012810861893026068,0.0,-0.3033691371822901,0.0,626688,-0.4456108080021659,3.2552003782863416e-05,0.0,34,-0.0008131618251805751,0.0,-0.7074121812286651,-0.03753834110811594,-0.18374197910245027,0.0,-7.977492604816897e-05,0.0025344,-0.2272591979396236,-0.0986231236410296,0.01,0.0,-9.530009418994163e-08,0.000299695872,16404,0.20057373046875,1.0016624927520752,0.022378089,-0.12069964408874512,-0.01690133677329868,0.07039392497390509,0.2,0.268075168132782,-11.356508111953735
4229,0.0,25.39168,152,155.25,0.08336868126359574,-0.4913993743127388,-0.473729283671253,-0.08002481873004486,-0.07402733311822615,0.6493994240000001,0.0,-0.5,0.0,0.0,-137.7069963,-1.4973905424552122e-05,0.0,-0.012162134161546885,0.0,-0.28754148903684995,-3.173795347619388e-05,645120,-0.42704924035698255,4.3945222084100045e-05,0.0,35,-0.0008063973825990252,0.0,-0.7551625493816118,-0.039370546295195256,-0.19092781458181682,0.0,-8.118645445061778e-05,0.0026112,-0.22101323842321116,-0.10451407848035875,0.01,0.0,-1.0351808566836252e-07,0.000299686656,16408,0.20009765625,1.0021090507507324,0.024643037,-0.13088937103748322,-0.018626127811148762,0.04973272848874331,0.2,0.5085668563842773,-11.359910535812379
4229,0.0,25.4032,156,154.3,0.08732437456141258,-0.47233973689335396,-0.463669724830783,-0.0796831253818984,-0.07732209041297868,0.64938176,0.0,-0.5,0.0,0.0,-137.48380379999998,-1.5205939653120353e-05,0.0,-0.011777532316810398,0.0,-0.31001272015992315,-2.0887334054956835e-05,663552,-0.4160617123105673,7.37845548428595e-05,0.0,36,-0.0008574232922944716,0.0,-0.7236942783763348,-0.04839840018014603,-0.21259476170967198,0.0,-8.16954649514895e-05,0.002688,-0.2091112380317199,-0.10786933402894894,0.01,0.0,-8.464365347825717e-08,0.00029967744,16412,0.181298828125,1.0020232200622559,0.019702712,-0.10468248277902603,-0.013307506113778799,0.08695145286619663,0.2,-0.16935455799102783,-11.358403635025024
4230,0.0,25.41472,161,161.11,0.0867499304277617,-0.4745847787091193,-0.46074572518997975,-0.06667905089406335,-0.05929191690787737,0.649364096,0.0,-0.5,0.0,0.0,-139.17265935,-1.547840411686727e-05,0.0,-0.011993039221756846,0.0,-0.3383943375830204,0.0,681984,-0.43740931230940094,4.1232521956165634e-05,0.0,37,-0.000877408849015293,0.0,-0.750460666960082,-0.04914326597254566,-0.20370140324920943,0.0,-8.359229968522753e-05,0.0027648,-0.22715519962725844,-0.11049297331756287,0.01,0.0,-9.908418876502373e-08,0.000299668224,16416,0.18138427734375,1.002838134765625,0.021577034,-0.11123233288526535,-0.014844079298200086,0.0897464508190751,0.2,0.15478014945983887,-11.362258148193359
4231,0.0,25.42624,165,156.92,0.08451625120574341,-0.4773701734613493,-0.46194689624819874,-0.07048845670846,-0.05422244297880669,0.649346432,0.0,-0.5,0.0,0.0,-138.24824827999998,-1.649670753331542e-05,0.0,-0.012543369886741674,0.0,-0.2994151347179168,-1.627583211908738e-05,700416,-0.4415073399069954,7.54121671585987e-05,0.0,38,-0.0008881913291501049,0.0,-0.744267096673837,-0.04461561948600193,-0.19735491638532793,0.0,-8.83189413746044e-05,0.0028416,-0.2326882849687092,-0.1058738088952262,0.01,0.0,-9.551345814167314e-08,0.000299659008,16420,0.1918701171875,1.001792073249817,0.02362231,-0.1336626410484314,-0.02152388369431719,0.04036715384572744,0.2,0.5776911973953247,-11.359140300750733
4231,0.0,25.43776,169,153.93,0.08534720353343628,-0.4755157328626842,-0.4674152442768855,-0.08249724625684318,-0.07350919708465306,0.6493287680000001,0.0,-0.5,0.0,0.0,-137.39243376000002,-1.699566582463664e-05,0.0,-0.011916850271274692,0.0,-0.2943488154886488,-2.848226965094606e-06,718848,-0.4331069169398143,4.17750949660937e-05,0.0,39,-0.0009098575298392192,0.0,-0.7599516971099661,-0.04411223514664279,-0.19954201522073897,0.0,-9.10097844450366e-05,0.0029184,-0.21883040692168632,-0.10382308267773843,0.01,0.0,-1.022623436977264e-07,0.00029964979199999996,16424,0.18768310546875,1.0010147094726562,0.023024373,-0.12760280072689056,-0.01842830521054566,0.05233284458518028,0.2,0.34175682067871094,-11.355417442321777
4232,0.0,25.44928,174,153.93,0.0905013576289021,-0.46306821444795776,-0.47034797343706203,-0.0717151590088869,-0.0640527733725857,0.649311104,0.0,-0.5,0.0,0.0,-137.37105058,-1.6974661262247606e-05,0.0,-0.012048084707986288,0.0,-0.32742001023147116,-3.743456262681219e-05,737280,-0.42473885494730923,2.7126516215503216e-06,0.0,40,-0.0009298998961288307,0.0,-0.740250242833879,-0.04972508816939179,-0.21728401447498713,0.0,-9.190058780076578e-05,0.0029952,-0.21109385875275527,-0.10931134740593802,0.01,0.0,-1.1315474194240696e-07,0.00029964057599999997,16428,0.1955078125,1.0011355876922607,0.025219789,-0.11630827188491821,-0.018658077623695136,0.05774754658341408,0.2,0.3614203929901123,-11.354435873031616
4233,0.0,25.4608,178,156.68,0.08448994676245036,-0.46774098984574064,-0.4600888292698271,-0.07334281919063894,-0.05394714311146274,0.64929344,0.0,-0.5,0.0,0.0,-138.00819105,-1.7846805294617714e-05,0.0,-0.012127417709183562,0.0,-0.3191580153830291,-0.00048298945734536066,755712,-0.4364676600881328,0.00010525157429381377,0.0,41,-0.0009583269945366117,0.0,-0.7151530676087466,-0.042988455878104015,-0.1945952136131583,0.0,-9.4937951999699e-05,0.003072,-0.21496449797839257,-0.09781427486842358,0.01,0.0,-1.0042808242787566e-07,0.00029963136,16432,0.1961181640625,1.0022411346435547,0.024005946,-0.12528248131275177,-0.01625004834495485,0.051678972132503984,0.2,0.39759355783462524,-11.3584623336792
4233,0.0,25.47232,182,155.76,0.08608098750139763,-0.4685975815326734,-0.46621015999745996,-0.07057995454162125,-0.05400034451079541,0.649275776,0.0,-0.5,0.0,0.0,-137.79029139999997,-1.858881681987807e-05,0.0,-0.012318883152301492,0.0,-0.3051801051182428,0.0,774144,-0.4535967074725614,6.618908567664523e-05,0.0,42,-0.0010143241383463693,0.0,-0.7343753814816956,-0.04550767971416738,-0.1997815371568488,0.0,-9.917937454429013e-05,0.0031488,-0.21616533663378046,-0.10031898705676236,0.01,0.0,-1.0115149109505327e-07,0.000299622144,16436,0.18583984375,1.0025569200515747,0.021660518,-0.1267453283071518,-0.01903825319604948,0.05099128447473049,0.2,0.47786176204681396,-11.361810159683227
4234,0.0,25.48384,187,158.98,0.0880890206029325,-0.4643583777318709,-0.44378257398240445,-0.07069977130580982,-0.045669323929831425,0.649258112,0.0,-0.5,0.0,0.0,-138.67449619,-1.799993545217308e-05,0.0,-0.012548606946709617,0.0,-0.3085676196397774,-0.0003270113504388266,792576,-0.42555931300343874,3.038185726230343e-05,0.0,43,-0.000994379642538094,0.0,-0.7841013821057684,-0.04663104101458341,-0.20493858381861155,0.0,-9.766376411701573e-05,0.0032256,-0.2092414568445309,-0.10210701560083388,0.01,0.0,-1.0456224575966601e-07,0.00029961292799999997,16440,0.20045166015625,1.0015957355499268,0.021555165,-0.12908858060836792,-0.01838261776138097,0.03239896344020963,0.2,0.6356004476547241,-11.358394575119018
4234,0.0,25.49536,191,166.26,0.08300061132268878,-0.46598251228254267,-0.44669728899594763,-0.06767011094480954,-0.059331895982336284,0.649240448,0.0,-0.5,0.0,0.0,-140.44251909000002,-1.9132732435074687e-05,0.0,-0.012090061892399168,0.0,-0.26999172106176705,-1.8445956003334788e-05,811008,-0.41883567894136736,8.46352195367217e-05,0.0,44,-0.0010008088227649085,0.0,-0.7996401955632874,-0.04255896421894709,-0.19177796106074363,0.0,-0.00010193913850572376,0.0033024,-0.21858894336356896,-0.10222449841229957,0.01,0.0,-9.236427717414302e-08,0.000299603712,16444,0.19122314453125,1.0015697479248047,0.022106837,-0.1203346997499466,-0.01659464098047465,0.061067546159029006,0.2,0.23510658740997314,-11.356539726257324
4235,0.0,25.50688,195,161.3,0.08521510883015565,-0.4572075343825694,-0.4635671289626684,-0.06983044561458153,-0.06111407273016009,0.649222784,0.0,-0.5,0.0,0.0,-139.14424412,-1.9947420354798635e-05,0.0,-0.012648143642139717,0.0,-0.2955071060721458,-3.1331078692649804e-05,829440,-0.42001153110823614,6.564659027693172e-05,0.0,45,-0.0010546885997058586,0.0,-0.7663582089676715,-0.04558453332812823,-0.2032650354531002,0.0,-0.00010639889581667941,0.0033792,-0.20834196275243944,-0.10205942144922743,0.01,0.0,-9.958043219093437e-08,0.000299594496,16448,0.1931640625,1.001720905303955,0.02310933,-0.1289616972208023,-0.019337403576355428,0.06380011644214392,0.2,0.29489392042160034,-11.356421661376952
4235,0.0,25.5184,200,158.15,0.0849349935592692,-0.4664864176294792,-0.4700941306685492,-0.0712809726046269,-0.045813121247098826,0.64920512,0.0,-0.5,0.0,0.0,-138.46912951000002,-2.042118360786635e-05,0.0,-0.012275274772228891,0.0,-0.29306018182573307,-0.0005772547544135401,847872,-0.44747323385030796,0.00011664474732242525,0.0,46,-0.00107810816579721,0.0,-0.7582577315344012,-0.04322720175740501,-0.19454839096694168,0.0,-0.00010918729548081683,0.003456,-0.22809713711149204,-0.1041592147118589,0.01,0.0,-1.0391192977521574e-07,0.00029958527999999996,16452,0.19996337890625,1.0015671253204346,0.024277085,-0.13521543145179749,-0.020448588067665696,0.04208188895136118,0.2,0.5129646062850952,-11.357241010665893
4236,0.0,25.52992,204,161.0,0.08438409521961739,-0.46167091416709394,-0.44573821838083005,-0.06747845771691968,-0.030365641647782198,0.649187456,0.0,-0.5,0.0,0.0,-139.20558153,-2.0273197050894408e-05,0.0,-0.01253953893502496,0.0,-0.28681391794456473,0.0,866304,-0.4535078992324401,3.743483426256312e-05,0.0,47,-0.0011203904751993362,0.0,-0.8305256456976876,-0.04736333233073844,-0.19635050212281913,0.0,-0.0001099187052937825,0.0035328,-0.2192915385090154,-0.10179719974746954,0.01,0.0,-9.926885198860061e-08,0.000299576064,16456,0.2031005859375,1.0017387866973877,0.02460676,-0.13653908669948578,-0.020683656050823628,0.040295237489044664,0.2,0.5328989028930664,-11.356303453445435
4235,0.0,25.54144,208,155.35,0.08472360863252681,-0.47254376489474914,-0.4704106336767212,-0.07009819848802765,-0.03778805759535493,0.649169792,0.0,-0.5,0.0,0.0,-137.73232180000002,-2.092667257200852e-05,0.0,-0.012572663617717007,0.0,-0.3073063069318335,-1.8852830786878865e-05,884736,-0.44265454927912884,1.356332601668934e-05,0.0,48,-0.001148555614437429,0.0,-0.7167214879501362,-0.04282157997277943,-0.19901422520883089,0.0,-0.00011231275399049388,0.0036096,-0.21704039804246264,-0.10232926748129384,0.01,0.0,-1.0532431313988619e-07,0.000299566848,16460,0.18341064453125,1.003161907196045,0.022951495,-0.12490546703338623,-0.015274895518086851,0.044429275393486026,0.2,0.2529521584510803,-11.3629656791687
4235,0.0,25.55296,213,159.33,0.08461764331673192,-0.4482194343341107,-0.46298036563455053,-0.06783929369695281,-0.028312687310965503,0.649152128,0.0,-0.5,0.0,0.0,-138.71927911999998,-2.13658766220845e-05,0.0,-0.011825067564243712,0.0,-0.31650816589680475,-7.608999536993603e-05,903168,-0.4453373086551131,3.472210179703931e-05,0.0,49,-0.0011682994731089474,0.0,-0.7327898939918627,-0.04535508592516921,-0.19709944681100502,0.0,-0.00011441426195816167,0.0036864,-0.22965372430851083,-0.10037297049574659,0.01,0.0,-1.0257341216320367e-07,0.000299557632,16464,0.19571533203125,1.0011780261993408,0.022923514,-0.1385028213262558,-0.02109732897952199,0.029327640123665333,0.2,0.6500079035758972,-11.357405662536621
4235,0.0,25.56448,217,151.49,0.08270540498988597,-0.47066009169956413,-0.4698448891437874,-0.07994682109251779,-0.0524151616748969,0.6491344640000001,0.0,-0.5,0.0,0.0,-136.68270042000003,-2.2029124819806403e-05,0.0,-0.011776919170760644,0.0,-0.3029935257747388,-4.489426565770474e-05,921600,-0.46922695509218726,0.0001529945390454183,0.0,50,-0.0011728964014711225,0.0,-0.6699597044402046,-0.03696082771156532,-0.18340645303659436,0.0,-0.00011612330528301015,0.0037632,-0.24676317009480123,-0.10603777361759355,0.01,0.0,-1.0296197229863189e-07,0.000299548416,16468,0.17515869140625,1.0025153160095215,0.018488552,-0.10156576335430145,-0.009052352461731061,0.09793325569480657,0.2,-0.15189790725708008,-11.358600044250489
4236,0.0,25.576,221,155.49,0.08607924125502028,-0.4416167385861922,-0.4628499931599003,-0.07348551447261627,-0.03747131197466126,0.6491168,0.0,-0.5,0.0,0.0,-137.67281283,-2.2123726497251035e-05,0.0,-0.011496341688185906,0.0,-0.2930499268810587,-3.2551017486386827e-06,940032,-0.4371912393303863,7.378457424541314e-05,0.0,51,-0.001200004105591866,0.0,-0.7699455534016433,-0.044946508167025695,-0.20239790486002124,0.0,-0.00011855445746971383,0.00384,-0.22113113404677961,-0.09989427029845906,0.01,0.0,-1.0338839809698687e-07,0.0002995392,16472,0.19100341796875,1.0027098655700684,0.020951405,-0.13624247908592224,-0.02027669845847413,0.03545658299699426,0.2,0.6431514620780945,-11.362940979003906
4236,0.0,25.58752,226,149.09,0.0819353285846622,-0.4347122424582774,-0.4653776530603058,-0.07986557720109984,-0.05399247307485436,0.649099136,0.0,-0.5,0.0,0.0,-136.15060604,-2.3443623827542695e-05,0.0,-0.011297587723810704,0.0,-0.3035471137085475,-8.951672094149722e-06,958464,-0.4707769686457325,5.6423479691147804e-05,0.0,52,-0.00119748337117587,0.0,-0.7371173350343588,-0.04113207459423393,-0.18863009216661983,0.0,-0.0001232123949432267,0.0039168,-0.23529470551429185,-0.10555226046837157,0.01,0.0,-1.0375065145426854e-07,0.00029952998399999996,16476,0.17149658203125,1.0023425817489624,0.020657416,-0.13375666737556458,-0.01904929910087958,0.031171646527945997,0.2,0.6488304138183594,-11.360334777832032
4236,0.0,25.59904,230,159.87,0.08490631786276855,-0.46093347469776735,-0.45174315774092677,-0.0741825119556,-0.04284820509600844,0.649081472,0.0,-0.5,0.0,0.0,-138.81702357000003,-2.2989684562008076e-05,0.0,-0.012135267178141486,0.0,-0.2978281184896325,-0.00023749287356622517,976896,-0.4417375455443391,7.432712785278757e-05,0.0,53,-0.001239895042134155,0.0,-0.7810431741360171,-0.043057752753805446,-0.19197864342364565,0.0,-0.00012241098324466935,0.0039936,-0.22574763773749437,-0.1033159969953938,0.01,0.0,-9.952375692044859e-08,0.00029952076799999997,16480,0.1790283203125,1.0019187927246094,0.021835605,-0.13179601728916168,-0.02006781630916521,0.03273437591269612,0.2,0.6304478049278259,-11.359534406661988
4236,0.0,25.61056,234,155.39,0.08526470018753937,-0.4623142593176688,-0.44914807039012583,-0.08283033392540014,-0.06386789464606651,0.6490638080000001,0.0,-0.5,0.0,0.0,-137.72268368,-2.4058334227008875e-05,0.0,-0.01170270579404232,0.0,-0.2929402205932188,-1.505510428816908e-05,995328,-0.429320088527982,0.00011989996225262682,0.0,54,-0.0012639536847186836,0.0,-0.7711431368315791,-0.044983349911715605,-0.19531852672283517,0.0,-0.00012669159368225829,0.0040704,-0.21295995936207046,-0.11101047974056821,0.01,0.0,-1.0791002492265725e-07,0.000299511552,16484,0.17247314453125,1.0021660327911377,0.019816438,-0.11271411925554276,-0.010269785323180259,0.08780199028551579,0.2,0.1853165626525879,-11.358595514297486
4235,0.0,25.62208,239,159.11,0.0842191848961707,-0.43974889573000664,-0.46138608566820216,-0.07566643044366948,-0.06305798953813575,0.649046144,0.0,-0.5,0.0,0.0,-138.55793721,-2.427107411661347e-05,0.0,-0.011529295379669433,0.0,-0.30268998849194323,-1.5461966136677398e-05,1013760,-0.4361113742217592,4.0690016855175294e-05,0.0,55,-0.0012464161963913409,0.0,-0.7581101567327113,-0.043927326517674344,-0.20170240913895326,0.0,-0.00012863729652617088,0.0041472,-0.2247312753764585,-0.10178606131499415,0.01,0.0,-1.0498624382601216e-07,0.000299502336,16488,0.1830810546875,1.0017995834350586,0.021518778,-0.13315869867801666,-0.020527222473174334,0.035415644943714145,0.2,0.5696743726730347,-11.35932478904724
4235,0.0,25.6336,243,157.73,0.0839384748737139,-0.4611425612776897,-0.4574576970756733,-0.07997387823635818,-0.0712897083307035,0.64902848,0.0,-0.5,0.0,0.0,-138.27790213000003,-2.4695443165241788e-05,0.0,-0.011566150533981464,0.0,-0.2943798805695406,-4.082527205658456e-05,1032192,-0.4445083558578167,7.920992599489789e-05,0.0,56,-0.001260294907680531,0.0,-0.779926400156501,-0.04209760347973609,-0.1959902860778836,0.0,-0.00013181691195354533,0.004224,-0.22049176015456445,-0.10480691461287825,0.01,0.0,-1.0462934371865661e-07,0.00029949311999999997,16492,0.192138671875,1.001817226409912,0.022493612,-0.13777399063110352,-0.02040544294286519,0.03486067047342658,0.2,0.5904052257537842,-11.358435869216919
4235,0.0,25.64512,248,157.26,0.08277371351758388,-0.4354618500874801,-0.45219315526266396,-0.07570314269256856,-0.03614881005345652,0.649010816,0.0,-0.5,0.0,0.0,-138.24833443,-2.533439896839164e-05,0.0,-0.011347276906606306,0.0,-0.3081805628451865,-2.31931044254452e-05,1050624,-0.46856680736063694,9.711350624759992e-05,0.0,57,-0.0013589020336844905,0.0,-0.7376008829677638,-0.04045337531477419,-0.18743205623599996,0.0,-0.00013419640226064325,0.0043008,-0.2359683352734217,-0.1033700724655091,0.01,0.0,-1.0205088443996295e-07,0.000299483904,16496,0.185498046875,1.0009998083114624,0.022846213,-0.12321021407842636,-0.015388415288180112,0.04316431190818548,0.2,0.43524450063705444,-11.354320526123047
4235,0.0,25.65664,252,160.26,0.08149710729807141,-0.46364156875477164,-0.4440001625534564,-0.07551757298407358,-0.030295248563119975,0.6489931520000001,0.0,-0.5,0.0,0.0,-138.66708935,-2.6146226224966298e-05,0.0,-0.011330373300954903,0.0,-0.2987673751071453,-0.0018181631619679844,1069056,-0.44061532825668825,6.347643405509491e-05,0.0,58,-0.0013681568588475759,0.0,-0.6795264226277361,-0.04259398758231557,-0.19408811128303127,0.0,-0.00013583147209062388,0.0043776,-0.215997128806897,-0.09997128846897914,0.01,0.0,-1.0018575989904266e-07,0.000299474688,16500,0.196875,1.0025782585144043,0.02196687,-0.12955379486083984,-0.01810096374247223,0.041566972807049754,0.2,0.448944628238678,-11.359089612960815
4236,0.0,25.66816,256,163.39,0.08281415787228624,-0.4454621578609401,-0.4453039243565848,-0.07292904531809045,-0.030504725891203614,0.648975488,0.0,-0.5,0.0,0.0,-139.72080880000001,-2.5306108827165566e-05,0.0,-0.011246036887598043,0.0,-0.30663451379380857,-1.4376910662071572e-05,1087488,-0.4635455057347204,9.819865873497393e-05,0.0,59,-0.00136279953157631,0.0,-0.7999715437776398,-0.04613499401510337,-0.1998910413555257,0.0,-0.00013541933469543338,0.0044544,-0.22277713931734025,-0.10621796829459533,0.01,0.0,-1.0833499765460195e-07,0.00029946547199999996,16503,0.23777418870192307,1.0009942054748535,0.04151373,4.514317035675049,0.00215246775545753,24.364633486821102,0.2,0.8118560314178467,-11.356172488285946
4235,0.0,25.67968,261,154.28,0.08178711386322216,-0.4474052120700931,-0.4764120077202093,-0.07883055452123992,-0.054871036719947364,0.648957824,0.0,-0.5,0.0,0.0,-137.24357859000003,-2.6513039403548758e-05,0.0,-0.011016632397787421,0.0,-0.3041389269906597,-0.0005192041523211325,1105920,-0.45740119274232605,2.4414010113105178e-05,0.0,60,-0.0014421465343206939,0.0,-0.6550219126639982,-0.03835425155979043,-0.1871187693430039,0.0,-0.00014100933769104515,0.0045312,-0.22536642550934025,-0.10743976550140055,0.01,0.0,-9.213219415594628e-08,0.000299456256,16507,0.14046630859375,1.0009815692901611,0.018797098,-0.12669993937015533,-0.016569296002853662,0.043488537706434724,0.2,0.5022281408309937,-11.355314636230469
4236,0.0,25.6912,265,159.72,0.07857483623815896,-0.4524845267807021,-0.45673035367535636,-0.0733030221452213,-0.0447307349573178,0.64894016,0.0,-0.5,0.0,0.0,-138.81614318,-2.8075494820098837e-05,0.0,-0.011485523879557303,0.0,-0.2931535014044235,-0.0006891507623044567,1124352,-0.4771055433198931,6.510403020203942e-05,0.0,61,-0.0014324322237789554,0.0,-0.6816598993210591,-0.03605479419220881,-0.1736141903513561,0.0,-0.00014901830961477357,0.004608,-0.2400360610299485,-0.10214680474823222,0.01,0.0,-1.0281790759503357e-07,0.00029944704,16511,0.1708984375,1.001896858215332,0.020176556,-0.12134506553411484,-0.015128845995059237,0.05959061961621046,0.2,0.33035290241241455,-11.357303857803345
4236,0.0,25.70272,269,170.18,0.08186948257354797,-0.4368907510404963,-0.4525594826577013,-0.07796506631419452,-0.039236686623555325,0.6489224960000001,0.0,-0.5,0.0,0.0,-141.42380659000003,-2.6604635628669495e-05,0.0,-0.010979675844794272,0.0,-0.3058436752113138,-0.00028862756153102964,1142784,-0.453594972340566,0.00012641043738565512,0.0,62,-0.0014580748883131238,0.0,-0.8363486285602266,-0.04613541886160168,-0.2001290188169281,0.0,-0.00014394136154112754,0.0046848,-0.21514096575078442,-0.10939615144623975,0.01,0.0,-1.0682973565264449e-07,0.000299437824,16515,0.15694580078125,1.0020453929901123,0.013701027,-0.03510244935750961,-0.009542873594909906,0.24921233467757703,0.2,0.38065654039382935,-11.359843730926514
4236,0.0,25.71424,274,153.74,0.08178401153464922,-0.4627220466087214,-0.45228835663480915,-0.07453159608179503,-0.046770368264212776,0.648904832,0.0,-0.5,0.0,0.0,-137.40333214999998,-2.861360559380009e-05,0.0,-0.011266396485341869,0.0,-0.2964935918648981,-0.0004842107300646603,1161216,-0.4632806562314754,8.626292563147015e-05,0.0,63,-0.0014712467234545598,0.0,-0.6840889662845319,-0.0398248519234454,-0.1859052023981868,0.0,-0.00014976438277640642,0.0047616,-0.21587308288194967,-0.10982014987754245,0.01,0.0,-1.0896131236482385e-07,0.000299428608,16519,0.141259765625,1.001753330230713,0.01941665,-0.12444421648979187,-0.016855898534413428,0.062402150593698025,0.2,0.26479530334472656,-11.358584022521972
4236,0.0,25.72576,278,159.79,0.08294860657150652,-0.4295686173735393,-0.4465365133558591,-0.07475800799032423,-0.04140436504020914,0.648887168,0.0,-0.5,0.0,0.0,-138.80762729999998,-2.790230474388203e-05,0.0,-0.010986112256321429,0.0,-0.3051920787892412,-6.890118432541688e-05,1179648,-0.44149315641826087,8.355017052963376e-05,0.0,64,-0.001504822435424954,0.0,-0.7744507269679757,-0.04699034736290087,-0.2042481156466567,0.0,-0.00014873952974352254,0.0048384,-0.2204649855272764,-0.10563051960184339,0.01,0.0,-9.688679527109412e-08,0.000299419392,16523,0.1767333984375,1.0017391443252563,0.01761121,-0.10441814363002777,-0.010336824681144208,0.09818575456738472,0.2,0.5015819072723389,-11.357194948196412
