reward_terms/vz,reward_terms/coef_rate,reward_terms/angmom,reward_terms/fwd_speed,reward_terms/overrun,reward_terms/lat_vel,reward_terms/residual_rate,reward_terms/stance_time,reward_terms/phase_contact,reward_terms/action_rate,time/iterations,curriculum/sprint_dist_m,reward_terms/stop,reward_terms/clearance,reward_terms/height,reward_terms/ang_xy,reward_terms/time,reward_terms/alive,reward_terms/foot_slip,reward_terms/motor_vel,time/fps,reward_terms/air_time,reward_terms/step_rate,curriculum/ctrl_drop_prob,rollout/ep_len_mean,reward_terms/torque,reward_terms/energy,reward_terms/stance,rollout/ep_rew_mean,curriculum/ent_coef,curriculum/eff_scale,reward_terms/assist_pen,curriculum/stance_ratio,time/time_elapsed,reward_terms/foot_ahead,reward_terms/upright,reward_terms/hip_roll,time/total_timesteps,curriculum/ctrl_jitter_ms,reward_terms/residual,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/value_loss,train/n_updates,train/explained_variance,train/learning_rate,train/loss,train/approx_kl,train/entropy_loss,train/std
-0.056629498654020324,-0.09657936631346659,-0.16081845446463972,4.680358055947333,0.0,-2.6524785829300546e-07,0.0,-0.00015299403781278266,-0.03878047637139789,-0.0348253524267862,1340,40.42528,2.6374458345961775e-30,0.21788280596895326,-0.018361083851787807,-0.33805231885953074,-0.5,0.0,-0.6695596275332719,-0.0028348166334384176,4213,0.00034559421086062986,0.0,0.0039974400000000005,1988.23,-0.051757798198512665,-0.01057866281634595,0.0,1292.38006534,0.01,0.1028352,0.0,0.6263479040000001,5861,0.0,-0.135746017486761,-0.28141626512300405,24698880,0.3197952,-0.1078794957094477,0.08856201171875,0.2,-0.006570752838160843,223.61771392822266,21545,0.9819786548614502,0.000287659776,103.9909896850586,0.010019277,-19.867187213897704,1.0005167722702026
-0.04994324872937911,-0.10363396283690154,-0.165337517498517,4.527206511806367,0.0,-2.5117467710879356e-07,0.0,-7.4597159659283025e-06,-0.04729914939693762,-0.0349694136647854,1341,40.4368,2.6897733971890423e-30,0.2125650103909951,-0.013126299806377771,-0.3525000414147636,-0.5,0.0,-0.6324439122176865,-0.002799244412701474,4213,0.00045193089560295147,0.0,0.004008960000000001,1983.54,-0.05036951500976466,-0.010312399833503592,-1.4404811948622689e-05,1281.4026544399999,0.01,0.102912,0.0,0.62633024,5866,0.0,-0.13685606548728507,-0.2578599577828882,24717312,0.3207168,-0.10805919552749721,0.10458984375,0.2,-0.008698773756623267,146.06775550842286,21549,0.9864155054092407,0.00028765056,43.969078063964844,0.012010445,-19.86754741668701,1.0007559061050415
-0.05141340992646408,-0.08787946012584041,-0.14881896807302897,4.916442332080344,0.0,-2.486651977747926e-07,0.0,0.0,-0.03238454510314126,-0.03475334505937806,1342,40.44832,1.1241646345455827e-35,0.22639229341584124,-0.014715246596458854,-0.3218223166078707,-0.5,0.0,-0.6487458365193614,-0.0029093164724762694,4213,0.00022949192013281086,0.0,0.00402048,1897.25,-0.051536667509742694,-0.010721787082323823,0.0,1207.1723805,0.01,0.1029888,0.0,0.626312576,5870,0.0,-0.1136028345217109,-0.27408523896188597,24735744,0.3216384,-0.10804872637944916,0.13203125,0.2,-0.008295785984955728,314.4404891967773,21553,0.9747875928878784,0.000287641344,142.3645477294922,0.0126079675,-19.871459674835204,1.0013298988342285
-0.05591066521129903,-0.09647813362010467,-0.15511695366089104,4.566370855104032,0.0,-2.456406678709436e-07,0.0,0.0,-0.04203154369770021,-0.03432650007508324,1343,40.45984,6.679190543074548e-30,0.2130462236478183,-0.017036438775500897,-0.3415988546965949,-0.5,0.0,-0.6558603590657721,-0.002803602964371159,4213,0.00039822007400087186,0.0,0.004032,1985.59,-0.0509135621513866,-0.010455886447091996,-0.019558747035664688,1275.2036995600001,0.01,0.1030656,0.0,0.626294912,5874,0.0,-0.1289579367724739,-0.26806320569159287,24754176,0.32256,-0.10771289424015577,0.12109375,0.2,-0.0078046940034255385,182.57976264953612,21557,0.9800338745117188,0.000287632128,111.80805969238281,0.012159036,-19.877346324920655,1.0020520687103271
-0.05324569060201416,-0.09566364303408094,-0.14976150442625133,4.769615538068696,0.0,-2.4775824080407304e-07,0.0,0.0,-0.03485762526929378,-0.035259526140072064,1344,40.47136,1.5602958481878246e-31,0.22337494401534552,-0.013616843080728696,-0.3355487622763466,-0.5,0.0,-0.6364889432282755,-0.0028901400727882665,4213,0.00025824622652079497,0.0,0.00404352,2007.28,-0.05113983972271426,-0.010613207886915742,-2.5186480425194343e-05,1290.31492434,0.01,0.1031424,0.0,0.6262772480000001,5879,0.0,-0.11208923087783441,-0.2570116950247487,24772608,0.3234816,-0.10806447311587114,0.0908935546875,0.2,-0.007676656194962561,144.84137420654298,21561,0.988993227481842,0.000287622912,59.8283805847168,0.009014577,-19.876953125,1.0017794370651245
-0.049978639089324324,-0.09509079806261672,-0.15501503157343366,4.68006655594989,0.0,-2.5121274578877364e-07,0.0,-8.951672094149722e-06,-0.04651516987325745,-0.03496999915948425,1345,40.48288,1.8698361054198716e-32,0.21618784448491152,-0.014170605200309709,-0.3413258637895619,-0.5,0.0,-0.656257127167608,-0.0028684003613322086,4213,0.0003293182041185598,0.0,0.00405504,1984.44,-0.05127687491035778,-0.010617353769838451,-0.0038575714941627326,1271.0678902400002,0.01,0.1032192,0.0,0.626259584,5883,0.0,-0.11672141449306005,-0.2550450570035703,24791040,0.3244032,-0.10787229982019858,0.09808349609375,0.2,-0.009897478856146336,64.51483879089355,21565,0.993391752243042,0.00028761369599999997,26.231752395629883,0.009232957,-19.876017761230468,1.00161874294281
-0.05392435899118527,-0.0989822135761873,-0.15222277238384213,4.7226348853914395,0.0,-2.477473636769753e-07,0.0,-2.848226965094606e-06,-0.03823245579587768,-0.03484839947832517,1346,40.4944,8.825933407395036e-06,0.22419059284777632,-0.014525532441442382,-0.3281813024276305,-0.5,0.0,-0.6523051120259171,-0.002856393155696549,4213,0.00033528607067031163,0.0,0.00406656,1991.56,-0.05083774178656416,-0.010533017869403387,-0.006693070351629099,1273.05531434,0.01,0.103296,0.0,0.62624192,5887,0.0,-0.126023444809726,-0.2587920696740395,24809472,0.3253248,-0.10773481947579107,0.09674072265625,0.2,-0.006740128668025136,244.05921325683593,21569,0.979162335395813,0.00028760448,91.84595489501953,0.00894186,-19.872150325775145,1.0010173320770264
-0.04968628315343086,-0.08667575374298958,-0.14829167320807798,5.002162392505568,0.0,-2.548694772667203e-07,0.0,0.0,-0.024922846252624958,-0.03518013107160749,1347,40.50592,5.443506373512936e-41,0.23709715922949087,-0.013223892642736669,-0.3240015515821845,-0.5,0.0,-0.6608014595160498,-0.002989924746464053,4213,0.0001448565971158031,0.0,0.00407808,2041.32,-0.05102950501970645,-0.01087358295547293,-4.145525023721184e-05,1309.8502718300003,0.01,0.1033728,0.0,0.626224256,5892,0.0,-0.11337934025986766,-0.25616556293980364,24827904,0.3262464,-0.1079895144827155,0.08533935546875,0.2,-0.010632926423568279,95.19037704467773,21573,0.991860032081604,0.000287595264,45.020973205566406,0.009506489,-19.873997306823732,1.0017776489257812
-0.054495847184410785,-0.0883837166067236,-0.14640182065482887,4.703158434056573,0.0,-2.670223532602619e-07,0.0,0.0,-0.04509755168294383,-0.035284121566563936,1348,40.51744,2.1519489457266944e-36,0.22352352409451356,-0.01653129158001565,-0.344521374859904,-0.5,0.0,-0.6631833020927641,-0.0029231857181397257,4213,0.00035861504471136466,0.0,0.0040896000000000005,2072.34,-0.05181266211444903,-0.010831581501448707,-0.0034009904099903815,1334.2139055,0.01,0.1034496,0.0,0.6262065920000001,5896,0.0,-0.13104593453702895,-0.2621014529674264,24846336,0.327168,-0.10785116244967717,0.15845947265625,0.2,-0.00887434696778655,99.5527437210083,21577,0.9876255393028259,0.000287586048,24.340028762817383,0.011693515,-19.87919683456421,1.002326488494873
-0.04411695422953928,-0.0864688312755474,-0.13281432132261178,5.060898279952297,0.0,-2.654562206140155e-07,0.0,0.0,-0.025072194788214926,-0.035621483057554776,1349,40.52896,4.5458890223132563e-35,0.23685041587448577,-0.012698062397061245,-0.32590412105817573,-0.5,0.0,-0.6673788532938248,-0.0030760703967896976,4213,0.0001806638578677343,0.0,0.00410112,2139.41,-0.05200254525089733,-0.011145312061942901,0.0,1387.0254646500002,0.01,0.1035264,0.0,0.626188928,5900,0.0,-0.10474252487161972,-0.26455387369026573,24864768,0.3280896,-0.108053742935692,0.1422607421875,0.2,-0.009968200034927576,114.86013298034668,21581,0.9898088574409485,0.000287576832,26.39902114868164,0.012512229,-19.876226329803465,1.0017927885055542
-0.05838555518014457,-0.09570088046290758,-0.1457366952654281,4.746760147001994,0.0,-2.602212325496815e-07,0.0,-0.00018690236093890335,-0.042959060436492794,-0.03567331932892987,1350,40.54048,6.578936862838543e-34,0.2286236636132368,-0.017936290820755714,-0.3505045957303426,-0.5,0.0,-0.6647347981116758,-0.0029388625628971885,4213,0.0004302295241763608,0.0,0.00411264,2054.7,-0.05219401352905692,-0.010852511715653957,-0.001123874739033085,1311.6175810600002,0.01,0.1036032,0.0,0.626171264,5905,0.0,-0.1349016430114432,-0.2762602532628946,24883200,0.3290112,-0.10769290796343088,0.1400634765625,0.2,-0.006477154768072068,103.77047538757324,21585,0.9883220791816711,0.000287567616,37.360382080078125,0.012081845,-19.87534170150757,1.0016851425170898
-0.06008409255186685,-0.1038855858219505,-0.15453032183559925,4.413373546947317,0.0,-2.214041072996247e-07,0.0,-0.00016330208422409164,-0.045682383343840685,-0.035206002390992044,1351,40.552,1.1611096226939467e-30,0.2122389024470458,-0.014673751744941685,-0.3440655524229943,-0.5,0.0,-0.6389068520306549,-0.0028122352469778086,4213,0.00046278165084206394,0.0,0.004124160000000001,2123.79,-0.05014723206730495,-0.010346853428338968,-0.01679945452434313,1373.0065037899997,0.01,0.10368,0.0,0.6261536,5909,0.0,-0.1405085338183969,-0.2472737034775154,24901632,0.3299328,-0.10745045997828627,0.09697265625,0.2,-0.009518058795947582,129.9126220703125,21589,0.9881802797317505,0.00028755839999999996,43.36410903930664,0.010116398,-19.875819301605226,1.0015708208084106
-0.05808972659064403,-0.08792318128886714,-0.14710660044142376,4.815494301282288,0.0,-2.5114303333804873e-07,0.0,-2.848226965094606e-06,-0.036583692141250825,-0.03558086220452952,1352,40.56352,3.755189682423968e-31,0.23159267084332505,-0.016131180545860845,-0.3325096949603078,-0.5,0.0,-0.655212520124686,-0.0029451549588672796,4213,0.0003146697579520858,0.0,0.00413568,2075.85,-0.051293547246735995,-0.010777140731194313,-0.007998888119256123,1332.9229966799996,0.01,0.1037568,0.0,0.6261359360000001,5913,0.0,-0.1281023286213259,-0.26339630249740953,24920064,0.3308544,-0.10781330769324542,0.11278076171875,0.2,-0.008862534642685205,184.66734085083007,21593,0.9880899786949158,0.000287549184,97.63818359375,0.011413855,-19.874390125274658,1.0014268159866333
-0.055809967293018556,-0.09059291629295213,-0.1462019648910208,4.827335438463444,0.0,-2.4451112086890566e-07,0.0,-0.0002734364291730647,-0.03735775278807198,-0.03597036915670768,1353,40.57504,6.884281792741818e-38,0.2259207459724114,-0.014027219490634155,-0.34078046433983006,-0.5,0.0,-0.6680007602441523,-0.002988560988744861,4213,0.00029025574783898063,0.0,0.0041472,2135.28,-0.051916695794836376,-0.010956653100240063,-0.0038163785202476267,1381.83221876,0.01,0.1038336,0.0,0.626118272,5918,0.0,-0.12142594011698894,-0.24961025447256505,24938496,0.331776,-0.10788332590035782,0.1252197265625,0.2,-0.006472220056457445,142.42874908447266,21597,0.9877492189407349,0.000287539968,54.03462600708008,0.010717919,-19.875844192504882,1.0016788244247437
-0.06030113626556726,-0.10208382053702618,-0.14822289556813042,4.388918806783227,0.0,-2.4317683368474777e-07,0.0,0.0,-0.052562497884431215,-0.03557424555243141,1354,40.58656,2.010780098226581e-36,0.20801782901527385,-0.014239224222887432,-0.34438730925792477,-0.5,0.0,-0.6547343857107693,-0.0027987023012561343,4213,0.00044487797034283477,0.0,0.00415872,2158.86,-0.05058687410786438,-0.010350584062787755,-0.0029683047541038624,1405.09084668,0.01,0.1039104,0.0,0.626100608,5922,0.0,-0.13734754264102866,-0.24659031055770772,24956928,0.3326976,-0.1077427940281078,0.1142578125,0.2,-0.00923674984369427,66.28675441741943,21601,0.9927881956100464,0.000287530752,22.126598358154297,0.010295978,-19.874561882019044,1.0013666152954102
-0.045480438631081484,-0.08350716387062036,-0.14446436392976064,5.05480264438626,0.0,-2.532615973876133e-07,0.0,0.0,-0.02746523530680746,-0.034995922777354624,1355,40.598079999999996,2.5089036621344567e-34,0.23325995717003917,-0.013668695529139603,-0.3247210309927104,-0.5,0.0,-0.6779580657030476,-0.0030564225117060873,4213,0.00016710050274721451,0.0,0.00417024,2162.24,-0.05226584877941645,-0.011145087908490283,0.0,1410.18203228,0.01,0.1039872,0.0,0.626082944,5926,0.0,-0.10724272987185883,-0.2566940683439025,24975360,0.3336192,-0.10815532889578683,0.126416015625,0.2,-0.009003334934823215,125.52541618347168,21605,0.991126298904419,0.000287521536,59.42424392700195,0.011225267,-19.872469425201416,1.0012178421020508
-0.06294507893545433,-0.09439589231339776,-0.1548740658782571,4.483897994212833,0.0,-2.2989426890526593e-07,0.0,0.0,-0.04877585906595777,-0.034947340563378615,1356,40.6096,1.2297275049058895e-35,0.21294873564387076,-0.015496465164218216,-0.3465400281462928,-0.5,0.0,-0.6466572855150278,-0.0028283984332501855,4213,0.0003906245563282735,0.0,0.0041817600000000005,2121.61,-0.050421259077208236,-0.010455565039596021,-0.0016377970533917059,1377.6065149500002,0.01,0.104064,0.0,0.6260652800000001,5931,0.0,-0.14213040606910446,-0.2479035721196555,24993792,0.3345408,-0.10756513543043034,0.1154296875,0.2,-0.011339811480138452,36.49015264511108,21609,0.9948431253433228,0.00028751232,10.397588729858398,0.011371864,-19.877396011352538,1.0022754669189453
-0.04761224896947828,-0.0882675002047138,-0.1399149256856494,5.000641955281149,0.0,-2.5141516180533143e-07,0.0,0.0,-0.024517479461331468,-0.03483238866864444,1357,40.621120000000005,1.4392919346685652e-40,0.23367891169495078,-0.012578066309070941,-0.321332349224284,-0.5,0.0,-0.6407761159780575,-0.003024489190566653,4213,0.00021267336948464313,0.0,0.00419328,2188.21,-0.05181291857529266,-0.010992609608187813,0.0,1432.8849955200003,0.01,0.1041408,0.0,0.626047616,5935,0.0,-0.11407269616407523,-0.26016591032189823,25012224,0.3354624,-0.1079774493317431,0.13455810546875,0.2,-0.0074877905542962255,221.61870193481445,21613,0.9823458194732666,0.000287503104,70.50458526611328,0.012532234,-19.878828907012938,1.0020782947540283
-0.047303924369449496,-0.08487331366241596,-0.1374736140231103,4.988378232637676,0.0,-2.447660803454508e-07,0.0,0.0,-0.030563025857752002,-0.03487256907635679,1358,40.632639999999995,3.608888036651685e-32,0.2366919831594504,-0.01299738183386906,-0.33465748083605656,-0.5,0.0,-0.6566311371132114,-0.0030606887999188384,4213,0.0002490231547401183,0.0,0.004204800000000001,2162.38,-0.05216436463450688,-0.01116116909522198,-1.0012691685508749e-06,1413.9698445400002,0.01,0.1042176,0.0,0.626029952,5940,0.0,-0.10919141972222594,-0.26075329532396035,25030656,0.336384,-0.10792794255255536,0.09154052734375,0.2,-0.009677014756016433,38.41609964370728,21617,0.9957594871520996,0.00028749388799999997,12.114104270935059,0.009675549,-19.876465606689454,1.001826286315918
-0.0559914533179204,-0.09745071665716384,-0.1521219043503391,4.618339220713941,0.0,-2.523782899825594e-07,0.0,-0.0018128761035364328,-0.03906372989212402,-0.03526351543324971,1359,40.64416,8.726094277715628e-34,0.22974681313935225,-0.014487616716079735,-0.340720360892322,-0.5,0.0,-0.6368834150110436,-0.0029035933637030446,4213,0.0004432503677283724,0.0,0.00421632,2095.12,-0.05146821338036348,-0.010657177660551291,-0.008603209078990433,1361.8338428299999,0.01,0.1042944,0.0,0.626012288,5944,0.0,-0.14135866210441733,-0.2624547194720169,25049088,0.3373056,-0.10790641212088986,0.18697509765625,0.2,-0.006660803221166134,287.4438247680664,21621,0.9635369777679443,0.000287484672,133.38905334472656,0.015499431,-19.879386234283448,1.0020098686218262
-0.05202649358815191,-0.08379517559220134,-0.1437105962454631,4.867674885942091,0.0,-2.465610626648841e-07,0.0,-0.0007691765721473428,-0.03299933985794049,-0.03482948216181342,1360,40.655680000000004,9.814696000636474e-35,0.2315334016281502,-0.014109398079237686,-0.33164797036927146,-0.5,0.0,-0.6382523192179673,-0.0029886432547299507,4213,0.0003146698387960593,0.0,0.00422784,2115.06,-0.05154284427266968,-0.010856279413194987,-4.6089594350533394e-05,1382.7724683700005,0.01,0.1043712,0.0,0.625994624,5948,0.0,-0.11996533568285529,-0.2573831673058333,25067520,0.3382272,-0.10790243023486326,0.1250732421875,0.2,-0.008403750159777701,162.27576026916503,21625,0.989130437374115,0.000287475456,43.2838020324707,0.0122794695,-19.874917411804198,1.0014519691467285
-0.04093787636765099,-0.08333913082038179,-0.1404561837604345,5.043354241638965,0.0,-2.5272832857846737e-07,0.0,0.0,-0.025384448185923128,-0.03458566091827737,1361,40.6672,1.531177707886055e-31,0.23469784036794283,-0.01161228920807745,-0.321820558449873,-0.5,0.0,-0.6260927470743706,-0.003039333084217416,4213,0.0001806638481664575,0.0,0.00423936,2127.83,-0.05169921836992657,-0.01104845939095664,0.0,1398.8896312200002,0.01,0.104448,0.0,0.62597696,5953,0.0,-0.09852980835075287,-0.24442673175656912,25085952,0.3391488,-0.1084075058450284,0.11629638671875,0.2,-0.009494615881703795,75.06510696411132,21629,0.9920487403869629,0.00028746624,19.126056671142578,0.01071991,-19.876866245269774,1.0018107891082764
-0.050578598025505794,-0.0858008467982,-0.13354105305281608,5.013422832654964,0.0,-2.399518221223343e-07,0.0,0.0,-0.0286758690905271,-0.03530696592851958,1362,40.67872,2.654516758038678e-31,0.2381008865524109,-0.0129882055774479,-0.32884847134173967,-0.5,0.0,-0.6477477159712934,-0.0030635250844331316,4214,0.00022243898517141739,0.0,0.00425088,2240.04,-0.05197519012197004,-0.011133691235124683,0.0,1495.65561299,0.01,0.1045248,0.0,0.625959296,5957,0.0,-0.10936677450016534,-0.2524881159473569,25104384,0.3400704,-0.10815087935201642,0.18978271484375,0.2,-0.006876644189469516,102.03276329040527,21633,0.9853714108467102,0.000287457024,31.4696044921875,0.017299833,-19.8814658164978,1.002589225769043
-0.05371600706392661,-0.09096557634559627,-0.14559724426093995,4.831120588077421,0.0,-2.3456301689415488e-07,0.0,0.0,-0.032197504406682245,-0.035061684765619695,1363,40.69024,8.930494288145507e-30,0.2294381188480359,-0.012929963764696989,-0.3373289889607431,-0.5,0.0,-0.6371287723914192,-0.002972899059084407,4214,0.000257703702017251,0.0,0.0042624,2271.97,-0.05127720572173903,-0.010825476634579882,-1.678560447744576e-05,1527.15018262,0.01,0.1046016,0.0,0.625941632,5961,0.0,-0.12528596854793583,-0.24873118447040043,25122816,0.340992,-0.10804205772554076,0.14993896484375,0.2,-0.010048256325535476,40.24691028594971,21637,0.9953292012214661,0.000287447808,13.749768257141113,0.012466995,-19.88164358139038,1.0022904872894287
-0.054495638773432734,-0.10034345860036267,-0.1501117961713622,4.467303485692331,0.0,-2.2623233492043058e-07,0.0,-0.00016615046640961536,-0.05551167613683108,-0.035251597909322106,1364,40.70176,3.1243346282788275e-31,0.22052353717110104,-0.013902934039835696,-0.3621301560092918,-0.5,0.0,-0.6195364067893582,-0.002854850610331323,4214,0.0005208327363814331,0.0,0.00427392,2170.53,-0.051667285566716986,-0.010557719057159822,-0.017229400051535178,1450.1691041499998,0.01,0.1046784,0.0,0.625923968,5965,0.0,-0.1329723755228128,-0.2512201744398832,25141248,0.3419136,-0.10771905053123215,0.1805419921875,0.2,-0.008413723774719984,113.78273601531983,21641,0.9906158447265625,0.00028743859199999996,61.38075256347656,0.015768489,-19.879622554779054,1.0023187398910522
-0.054784559429653115,-0.09353519183631849,-0.15633551001234836,4.66202310730942,0.0,-2.3355089334585547e-07,0.0,0.0,-0.041802281238783476,-0.03415700003214192,1365,40.71328,7.2045926721599555e-31,0.21694899488731842,-0.01482964172503104,-0.3466999378192612,-0.5,0.0,-0.6417481587436735,-0.0029076403543737213,4214,0.00037326346824152604,0.0,0.004285440000000001,2130.3,-0.051300960743816314,-0.010706207441762693,0.0,1421.4137159999998,0.01,0.1047552,0.0,0.625906304,5970,0.0,-0.1315735846155215,-0.24718447710186822,25159680,0.3428352,-0.1080537409694381,0.1560791015625,0.2,-0.007525772147346288,454.59866485595705,21645,0.9690161943435669,0.000287429376,173.70526123046875,0.014750396,-19.874901580810548,1.0015487670898438
-0.04638787415317468,-0.08686560141474918,-0.13361826451348402,5.057949069240262,0.0,-2.3770790261126012e-07,0.0,0.0,-0.022892357293193347,-0.034822991960750296,1366,40.7248,6.466989996331539e-37,0.23682994336030852,-0.011846009718036782,-0.3274853505726365,-0.5,0.0,-0.6388705938269514,-0.0030718666820091184,4214,0.00018174891657609906,0.0,0.00429696,2158.8,-0.05229555615205393,-0.011136532262997675,0.0,1446.9288507999997,0.01,0.104832,0.0,0.62588864,5974,0.0,-0.0983827238561978,-0.24328151407942633,25178112,0.3437568,-0.10849758250707582,0.09847412109375,0.2,-0.0071117528947070244,133.93779220581055,21649,0.9866705536842346,0.00028742016,53.73109817504883,0.011174776,-19.871465587615965,1.0011385679244995
-0.05692878058799812,-0.08974521948302072,-0.1449311102192056,4.855505016448397,0.0,-2.3303679733866815e-07,0.0,0.0,-0.03348934212201311,-0.03492398519762945,1367,40.73632,1.6838825135784463e-32,0.23073191871338286,-0.014835624576250598,-0.34844685017415533,-0.5,0.0,-0.6268835516453383,-0.002993542427337998,4214,0.0002848304057907727,0.0,0.00430848,2232.59,-0.05200440116935697,-0.01092630174931259,-0.0017966322388645534,1514.14376378,0.01,0.1049088,0.0,0.625870976,5979,0.0,-0.12234906577141924,-0.25780979419252875,25196544,0.3446784,-0.1081703411643712,0.1234375,0.2,-0.012406436924356968,29.430065536499022,21653,0.9958143830299377,0.000287410944,9.399069786071777,0.012226323,-19.874337196350098,1.001492977142334
-0.05506257031976665,-0.093054448003333,-0.14629235506410712,4.630872056862739,0.0,-2.1769313196087832e-07,0.0,-0.0005944805355587354,-0.04813906419845884,-0.03499054273791205,1368,40.74784,1.4584832012344557e-37,0.21717114996716305,-0.014585455770164547,-0.35154122343977173,-0.5,0.0,-0.6545403710055738,-0.002934535913236304,4214,0.00044162276511391,0.0,0.00432,2238.73,-0.0522540258684764,-0.010850431977398024,-4.101454314266544e-05,1521.6753241299998,0.01,0.1049856,0.0,0.625853312,5983,0.0,-0.1249050104038857,-0.24093205229730724,25214976,0.3456,-0.10794150274602896,0.15826416015625,0.2,-0.0062872779672034085,109.97527313232422,21657,0.9889472126960754,0.00028740172799999997,32.07204055786133,0.013466358,-19.875632953643798,1.0015463829040527
-0.05864627202894626,-0.09865406259838763,-0.147689446261823,4.531231514997235,0.0,-2.4182287550755895e-07,0.0,-0.000963267498365086,-0.05102494626423844,-0.03443981480562333,1369,40.75936,3.3264794261610997e-22,0.21886251759580194,-0.015526572167010984,-0.3587039898569748,-0.5,0.0,-0.6321773257799157,-0.002905053277622638,4214,0.0004253468295145366,0.0,0.00433152,2191.86,-0.05253199756130019,-0.010769171214535413,-0.016534143277329962,1476.7670512,0.01,0.1050624,0.0,0.625835648,5987,0.0,-0.1344177864456602,-0.25434392817812884,25233408,0.3465216,-0.10818482784887291,0.1306884765625,0.2,-0.008884064666926862,169.84544219970704,21661,0.9874751567840576,0.000287392512,60.319297790527344,0.011178715,-19.875811195373537,1.0018134117126465
-0.046140669211786,-0.08012523299126235,-0.13714992793651282,5.170352538747801,0.0,-2.4853598887386476e-07,0.0,0.0,-0.024031501501249244,-0.03484797824607609,1370,40.77088,1.8614491339200395e-40,0.24465688384704587,-0.013096974890996638,-0.3315287885755696,-0.5,0.0,-0.6400579485710323,-0.003128853332434369,4214,0.00013617605953994725,0.0,0.00434304,2232.68,-0.05339473528418396,-0.011375127167521794,-0.0038919913087599087,1514.0998987300002,0.01,0.1051392,0.0,0.625817984,5992,0.0,-0.10272163290657778,-0.26082644418944045,25251840,0.3474432,-0.10823843664500833,0.1154541015625,0.2,-0.00759795454214327,243.67667541503906,21665,0.9820486903190613,0.000287383296,103.32952880859375,0.010533179,-19.876016712188722,1.001554012298584
-0.06655237669612833,-0.10526989939798202,-0.1576263349351682,4.559703113498305,0.0,-2.2316363073027267e-07,0.0,0.0,-0.050332221504079476,-0.034800989139229604,1371,40.7824,2.624968238825166e-31,0.2197847637452941,-0.017461944184571532,-0.35229832963385854,-0.5,0.0,-0.6399260194209568,-0.0028737108418986006,4214,0.00039170967324429914,0.0,0.0043545599999999995,2142.81,-0.0516013173259434,-0.010628540070802722,-0.014955896288943329,1440.38082203,0.01,0.105216,0.0,0.62580032,5996,0.0,-0.14623567974369853,-0.25759598433542286,25270272,0.3483648,-0.107573677080899,0.10789794921875,0.2,-0.007976992859039456,86.76842041015625,21669,0.989482045173645,0.00028737407999999997,36.94021224975586,0.010561357,-19.875860691070557,1.0017502307891846
-0.05787864992820373,-0.09769854866267952,-0.15986864464079514,4.352953597181039,0.0,-2.399513714041261e-07,0.0,-0.00029635830691808625,-0.06097083757522855,-0.03467251699735599,1372,40.79392,1.0895860765305372e-29,0.20653829633915766,-0.016447286048078234,-0.3677609474010046,-0.5,0.0,-0.6201475775903,-0.002838860276031181,4214,0.0005647781136859623,0.0,0.0043660800000000005,1938.99,-0.0525808503864669,-0.010587643728865571,-0.02007146714048643,1267.28936936,0.01,0.1052928,0.0,0.625782656,6000,0.0,-0.14872690468323058,-0.25626318112205004,25288704,0.3492864,-0.1076154028583592,0.10433349609375,0.2,-0.009029140032362193,217.73435974121094,21673,0.9843754172325134,0.000287364864,77.04674530029297,0.011230411,-19.878159523010254,1.0019768476486206
-0.0546836163091066,-0.08763459526236458,-0.14512607899498306,4.695252899842885,0.0,-2.3329853164714455e-07,0.0,-0.00023206825588001974,-0.046750070403781666,-0.03447197610703948,1373,40.80544,5.05954051034754e-36,0.21545349820897378,-0.015452890878372622,-0.34230026413840353,-0.5,0.0,-0.6474556979309433,-0.002960823832231627,4214,0.00039659242288002535,0.0,0.004377600000000001,1852.18,-0.05232511208057882,-0.01089240288063875,-0.0008208341593774215,1192.1843787,0.01,0.1053696,0.0,0.625764992,6005,0.0,-0.1301168193505368,-0.25168703230150063,25307136,0.350208,-0.10810838605050112,0.12039794921875,0.2,-0.009115859202574938,252.7528335571289,21677,0.9827309846878052,0.000287355648,84.90612030029297,0.0102235135,-19.875739574432373,1.0015677213668823
-0.059180215877077745,-0.0901187047278165,-0.14205429794972646,4.782525506580068,0.0,-2.40491031959335e-07,0.0,-3.7976488884952332e-06,-0.03733408800022773,-0.03424125032807157,1374,40.81696,9.65634505932666e-44,0.22440255350462757,-0.016651774709883566,-0.3387548524855175,-0.5,0.0,-0.6461301083813678,-0.003007397928218832,4214,0.0003358285951738556,0.0,0.00438912,1877.05,-0.05286387523973248,-0.011101881180367769,-3.517071143548599e-05,1207.65106113,0.01,0.1054464,0.0,0.625747328,6009,0.0,-0.12966567645905247,-0.25531737373789537,25325568,0.3511296,-0.10821808913540046,0.0865234375,0.2,-0.0060959694266784934,336.54917907714844,21681,0.963481605052948,0.000287346432,128.0106964111328,0.0116784545,-19.870912265777587,1.0008642673492432
