reward_terms/stance,reward_terms/pos_pen,reward_terms/air_time,rollout/ep_rew_mean,reward_terms/upright,reward_terms/progress,reward_terms/alive,reward_terms/ang_xy,reward_terms/action_rate,time/total_timesteps,reward_terms/height,reward_terms/heading_pen,curriculum/cmd_vx_frac,reward_terms/track_heading,reward_terms/lat_vel,reward_terms/clearance,reward_terms/stance_time,time/iterations,reward_terms/track_yaw,reward_terms/hip_roll,reward_terms/track_vx,time/time_elapsed,reward_terms/torque,reward_terms/yaw_rate,curriculum/ent_coef,rollout/ep_len_mean,reward_terms/fwd_speed,reward_terms/track_pos,reward_terms/foot_slip,reward_terms/vz,time/fps,train/n_updates,train/loss,train/clip_range,train/policy_gradient_loss,train/clip_fraction,train/explained_variance,train/std,train/entropy_loss,train/learning_rate,train/value_loss,train/approx_kl
-0.0007186175657439284,0.0,0.0026227678005982724,83.61673633999999,-6.169707314647242e-08,0.0,0.5,-3.9386323753259224e-07,-0.12746556696639627,2279424,0.0,0.0,0.284032,0.0,-5.876710041566559e-09,0.031069711617850864,0.0,318,0.0,-0.09603675159658623,0.0,2172,-0.19177646703109286,0.0,0.01,960.46,0.012359304706277385,0.0,-0.09455177644517387,0.0,1049,1256,2.3178646564483643,0.2,-0.0049603848510741955,0.0761311833448417,0.995300829410553,0.7498320937156677,-6.706092715263367,0.0002431936,4.567713618278503,0.009971242
-0.0007992154845031352,0.0,0.0012220981131706918,86.80765240000001,-6.22306709187214e-08,0.0,0.5,-3.64068325854818e-07,-0.12734452068319244,2286592,0.0,0.0,0.284928,0.0,-6.338307048113227e-09,0.024429396340723976,0.0,319,0.0,-0.09353969633972077,0.0,2179,-0.1770071852928485,0.0,0.01,960.46,0.013579257311501988,0.0,-0.03535779405953771,0.0,1049,1260,3.2553372383117676,0.2,-0.005450284879771061,0.07988484791712835,0.9938094019889832,0.7486358284950256,-6.696102738380432,0.00024301439999999998,6.991653323173523,0.010249795
-0.0010038628947487596,0.0,0.0,85.11157893,-5.78998059257308e-08,0.0,0.5,-3.113907039318546e-07,-0.12733574255302815,2293760,0.0,0.0,0.285824,0.0,-5.73753888394453e-09,0.0255883347555953,0.0,320,0.0,-0.08422548059443133,0.0,2186,-0.19060723642126606,0.0,0.01,960.46,0.008323211190490776,0.0,-0.0011668428472536474,0.0,1048,1264,1.445699691772461,0.2,-0.00729719280207064,0.07253011192005943,0.9944026470184326,0.7477938532829285,-6.685433328151703,0.00024283519999999996,3.4511192739009857,0.011907537
-0.002386143568114556,0.0,8.370527731520789e-06,84.39478145999999,-5.507703887568347e-08,0.0,0.5,-2.9343245700822376e-07,-0.12884026401114618,2300928,0.0,0.0,0.28672,0.0,-5.98354754338157e-09,0.02451608139824401,0.0,321,0.0,-0.07939335796209368,0.0,2193,-0.18988481238724356,0.0,0.01,960.46,0.008671707803754905,0.0,-0.0015139461261325566,0.0,1049,1268,0.9727083444595337,0.2,-0.006478997340309434,0.1005859372089617,0.9873793125152588,0.7468788027763367,-6.676679730415344,0.000242656,2.3001024425029755,0.0120212305
-0.00213032643423748,0.0,0.0002511160647762673,83.64709347,-5.943584362384766e-08,0.0,0.5,-3.3011170828132356e-07,-0.12971170863283232,2308096,0.0,0.0,0.287616,0.0,-6.604786542952687e-09,0.024178154025821994,0.0,322,0.0,-0.07622184946013182,0.0,2200,-0.1899231510738544,0.0,0.01,960.46,0.014133056890530986,0.0,-0.005235353258056466,0.0,1048,1272,0.9790790677070618,0.2,-0.004362125459010713,0.12879435252398252,0.9888896942138672,0.7450563311576843,-6.663900911808014,0.0002424768,2.0635647922754288,0.014981391
-0.0032415110043540547,0.0,0.0006529017867121313,86.05807789999999,-6.139424786415065e-08,0.0,0.5,-4.1661720099920934e-07,-0.13129030459801636,2315264,0.0,0.0,0.288512,0.0,-6.495190339762861e-09,0.025502549698197874,0.0,323,0.0,-0.07716168610113451,0.0,2206,-0.1920898300945137,0.0,0.01,960.46,0.017769682504836553,0.0,-0.020026174194228922,0.0,1049,1276,1.0560200214385986,0.2,-0.005011364133679308,0.11465454241260886,0.9858338236808777,0.7429386973381042,-6.644768416881561,0.00024229759999999998,2.544036954641342,0.008078706
-0.002263612872497231,0.0,0.001216517819557339,86.07407733,-5.7891843567952975e-08,0.0,0.5,-3.3524081996591956e-07,-0.12452743222330288,2322432,0.0,0.0,0.289408,0.0,-6.216219193714364e-09,0.028675683342994005,0.0,324,0.0,-0.08457551598976971,0.0,2211,-0.17613645660400148,0.0,0.01,960.46,0.010384122367075149,0.0,-0.05725394861170281,0.0,1049,1280,1.4895707368850708,0.2,-0.005600375450740103,0.10205078125,0.9916824102401733,0.7413577437400818,-6.626441538333893,0.00024211840000000002,3.9322201013565063,0.01127352
-0.0010017483651485679,0.0,0.0016489955513472004,79.7913682,-5.766748683859037e-08,0.0,0.5,-4.0868628684435375e-07,-0.12089092576857687,2329600,0.0,0.0,0.290304,0.0,-5.868027447771091e-09,0.0285588912312067,0.0,325,0.0,-0.08759808602429253,0.0,2218,-0.1780963753493844,0.0,0.01,950.73,0.010257100573524533,0.0,-0.03328215870159782,0.0,1050,1284,1.617568850517273,0.2,-0.006800612383813132,0.07869466114789248,0.9956952929496765,0.7400869727134705,-6.612914323806763,0.0002419392,3.650607168674469,0.008627139
-0.0011087903242051477,0.0,7.53348327374884e-05,95.30243827,-5.677876080703963e-08,0.0,0.5,-3.062747546249191e-07,-0.12134492905499429,2336768,0.0,0.0,0.2912,0.0,-5.960429024600727e-09,0.026924269945643686,0.0,326,0.0,-0.08274011226400028,0.0,2224,-0.1787738037826136,0.0,0.01,960.84,0.014271626866880851,0.0,-0.001398510437960696,0.0,1050,1288,7.001709461212158,0.2,-0.0005647322905133478,0.26603190368041396,0.9713818430900574,0.7394142150878906,-6.601625740528107,0.00024176,17.883858561515808,0.020509344
-0.0019084489568561307,0.0,0.001389509008731693,100.93706306,-5.879181014070329e-08,0.0,0.5,-3.436822340694306e-07,-0.12310711748743357,2343936,0.0,0.0,0.292096,0.0,-6.011134119222512e-09,0.028333191192941802,0.0,327,0.0,-0.08038903530652376,0.0,2231,-0.19767845756043048,0.0,0.01,960.84,0.013291289193453844,0.0,-0.02146582031875994,0.0,1050,1292,13.482328414916992,0.2,-0.00476996125507867,0.14747110818279907,0.8686918020248413,0.73912113904953,-6.596460461616516,0.00024158079999999998,20.690030813217163,0.011769127
-0.0023119414186930395,0.0,0.0018191963733573044,98.98162747999999,-5.878369887818901e-08,0.0,0.5,-3.4220883197671405e-07,-0.12325043110417713,2351104,0.0,0.0,0.292992,0.0,-5.682211569842098e-09,0.031541652193309185,0.0,328,0.0,-0.08386709225763722,0.0,2237,-0.18786414242281674,0.0,0.01,970.65,0.015668432937353063,0.0,-0.04750119127305451,0.0,1050,1296,1.511217713356018,0.2,-0.005501352425199002,0.09297688740116428,0.9919335246086121,0.738943338394165,-6.59358423948288,0.00024140160000000002,3.3531814217567444,0.0104288235
-0.0021729803741276674,0.0,0.0014787945547141135,105.98581997,-5.6419603042472417e-08,0.0,0.5,-3.730212941008401e-07,-0.12367615811775168,2358272,0.0,0.0,0.293888,0.0,-5.930523974961165e-09,0.03173751274510175,0.0,329,0.0,-0.09735522225399615,0.0,2242,-0.15362468916130084,0.0,0.01,980.57,0.01860387519555059,0.0,-0.020884740374691815,0.0,1051,1300,1.9553395509719849,0.2,-0.004040129533677828,0.038319905444950564,0.9927532076835632,0.7386401295661926,-6.590380072593689,0.0002412224,4.545344352722168,0.004419542
-0.0024819315248748273,0.0,0.0,108.45469383999998,-5.2954925921796416e-08,0.0,0.5,-2.9678868023866866e-07,-0.12009198291177814,2365440,0.0,0.0,0.294784,0.0,-5.7389042766175275e-09,0.025536552585702556,0.0,330,0.0,-0.08535296381164471,0.0,2249,-0.16675590916501842,0.0,0.01,970.66,0.012126770007465827,0.0,-0.0012671789523780244,0.0,1051,1304,1.586912751197815,0.2,-0.005592671281192452,0.041442871326580644,0.9915579557418823,0.7383112907409668,-6.586379051208496,0.0002410432,3.6322902739048004,0.0075857863
-0.005376728047082153,0.0,0.00018136160880593316,113.16067693,-5.691143020374919e-08,0.0,0.5,-2.986629405284452e-07,-0.11984063403149027,2372608,0.0,0.0,0.29568,0.0,-5.982051475041328e-09,0.02457458902234656,0.0,331,0.0,-0.06834554569452041,0.0,2257,-0.19391683270481458,0.0,0.01,970.66,0.009995271143134104,0.0,-0.002197505892639878,0.0,1051,1308,5.272542476654053,0.2,-0.0046170462446752936,0.08523559523746371,0.9166579842567444,0.73811274766922,-6.5824591517448425,0.00024086400000000003,11.875781893730164,0.011379119
-0.005330557451140801,0.0,0.0018219866573677532,124.26990733999999,-5.9586212837715906e-08,0.0,0.5,-3.7562433168379526e-07,-0.12268026608322964,2379776,0.0,0.0,0.296576,0.0,-6.139640487816807e-09,0.031758088041500966,0.0,332,0.0,-0.07038260555440332,0.0,2263,-0.16978158359933077,0.0,0.01,970.66,0.01323995024924736,0.0,-0.05648948951444819,0.0,1051,1312,0.7955372333526611,0.2,-0.008395869248488452,0.08291625883430243,0.9842722415924072,0.7374832630157471,-6.578964829444885,0.00024068480000000002,1.9399089515209198,0.009895963
-0.004485465993513139,0.0,0.00031808034483609457,124.73776406,-5.0987827548912986e-08,0.0,0.5,-2.943368854844845e-07,-0.12029917424379162,2386944,0.0,0.0,0.297472,0.0,-6.022487292394231e-09,0.02639720931203342,0.0,333,0.0,-0.07271285263050731,0.0,2270,-0.15305697741948343,0.0,0.01,970.66,0.021800210326879014,0.0,-0.008025192260050107,0.0,1051,1316,3.174757719039917,0.2,-0.0015920101541269105,0.16595459170639515,0.9884509444236755,0.7368833422660828,-6.569945275783539,0.0002405056,6.749081611633301,0.019728605
-0.0032881392248176227,0.0,0.0004352678661234677,129.89115499,-5.4829363316006487e-08,0.0,0.5,-2.876246597861548e-07,-0.11642139182285795,2394112,0.0,0.0,0.298368,0.0,-6.028266101867385e-09,0.024302799782536976,0.0,334,0.0,-0.07306633644884795,0.0,2277,-0.17954734209374382,0.0,0.01,970.66,0.011553071911805319,0.0,-0.007950325577976031,0.0,1051,1320,2.1753389835357666,0.2,-0.0050811216206057,0.08319091796875,0.9724161028862,0.7367467880249023,-6.565670192241669,0.0002403264,5.832002341747284,0.008434463
-0.0034495518525814624,0.0,0.0002511160647762673,130.08887228000003,-5.285830883866521e-08,0.0,0.5,-2.9749544639671784e-07,-0.11574044056943553,2401280,0.0,0.0,0.299264,0.0,-5.931803449200206e-09,0.02642913318551345,0.0,335,0.0,-0.07589196064143915,0.0,2283,-0.15804376652835045,0.0,0.01,970.66,0.016890204215905338,0.0,-0.001229468539511618,0.0,1051,1324,1.1103017330169678,0.2,-0.007864505576435477,0.10853068035794422,0.9842121601104736,0.7357550263404846,-6.559837281703949,0.00024014719999999998,2.410992532968521,0.011613309
-0.003091184267503863,0.0,0.00018973216148359434,132.0957062,-5.231125846348477e-08,0.0,0.5,-3.662306392172867e-07,-0.11886445428927571,2408448,0.0,0.0,0.30016,0.0,-6.184908644917544e-09,0.025452015113980958,0.0,336,0.0,-0.07677545011667798,0.0,2289,-0.1434751906915195,0.0,0.01,960.93,0.02133053591378354,0.0,-0.0017588761001170684,0.0,1051,1328,1.0050957202911377,0.2,-0.0013542271190090105,0.11296590167330578,0.9836463928222656,0.7348273396492004,-6.5476736426353455,0.00023996800000000002,2.3333884179592133,0.013028552
-0.0023960110446764713,0.0,0.0008872768376022577,141.65765513999997,-5.224079297077617e-08,0.0,0.5,-3.322241578903094e-07,-0.1175604227992085,2415616,0.0,0.0,0.301056,0.0,-5.972028015723861e-09,0.027269207005366284,0.0,337,0.0,-0.07571990591452679,0.0,2296,-0.15236712594983512,0.0,0.01,960.93,0.014194106012900564,0.0,-0.038860753942955024,0.0,1052,1332,12.499972343444824,0.2,-0.003963034443586366,0.06894938135519624,0.8612382411956787,0.7344943881034851,-6.53964626789093,0.0002397888,21.357424020767212,0.010808572
-0.002184536416276667,0.0,0.0013392858007656677,142.66955215000002,-4.902164736347356e-08,0.0,0.5,-3.3649941036393856e-07,-0.11811277806657675,2422784,0.0,0.0,0.301952,0.0,-5.5793446345994386e-09,0.03220509321563053,0.0,338,0.0,-0.08332347230735256,0.0,2301,-0.14210959011408208,0.0,0.01,970.66,0.01451766314654987,0.0,-0.07458901583865059,0.0,1052,1336,1.577520728111267,0.2,-0.006770234627765603,0.039377847977448255,0.9924083352088928,0.7345193028450012,-6.536417245864868,0.0002396096,3.747326612472534,0.008238202
-0.002075653728842506,0.0,0.0007756695932974773,144.25721353,-4.5615793730467866e-08,0.0,0.5,-2.6129768609272254e-07,-0.11413249042994318,2429952,0.0,0.0,0.302848,0.0,-4.91337429900227e-09,0.026497056634277847,0.0,339,0.0,-0.08573867597286684,0.0,2308,-0.17041610565248705,0.0,0.01,970.66,0.012897261368941145,0.0,-0.021360165895078664,0.0,1052,1340,2.5616402626037598,0.2,-0.003755279329197947,0.059824625961482525,0.9920579791069031,0.734577476978302,-6.534920692443848,0.00023943039999999998,5.8359633684158325,0.009151508
-0.008261935961258089,0.0,0.0006640624737233988,147.42425203000002,-5.1065065353429896e-08,0.0,0.5,-2.758003329192251e-07,-0.1164257642753468,2437120,0.0,0.0,0.303744,0.0,-5.600919547323386e-09,0.02451002587320614,0.0,340,0.0,-0.06760130067076792,0.0,2315,-0.1779220416696783,0.0,0.01,980.36,0.014778423738840283,0.0,-0.015632237910255375,0.0,1052,1344,0.8923718333244324,0.2,-0.007752568053547293,0.10615030738699716,0.994437575340271,0.734429657459259,-6.532993495464325,0.00023925119999999996,2.0612616688013077,0.011283119
-0.009018691251811145,0.0,0.002162388451064804,130.27327847,-5.738686497513456e-08,0.0,0.5,-3.457825628293934e-07,-0.1128263737550328,2444288,0.0,0.0,0.30464,0.0,-5.757883309256807e-09,0.027083871504220865,-0.005220419502750572,341,0.0,-0.09846343309500251,0.0,2321,-0.15395133146680373,0.0,0.01,980.36,0.016282532142613357,0.0,-0.2830561252037608,0.0,1052,1348,3.4861435890197754,0.2,0.002957216609502211,0.23438517237082124,0.9713413119316101,0.7340427041053772,-6.527370035648346,0.000239072,9.728304147720337,0.024524864
-0.0064016239297971025,0.0,0.0015457589012969817,131.71677176,-5.4201813922503174e-08,0.0,0.5,-2.756464217804793e-07,-0.11195443157960508,2451456,0.0,0.0,0.305536,0.0,-5.627401641314652e-09,0.02308167063823361,0.0,342,0.0,-0.0680324935097671,0.0,2328,-0.20424112898744368,0.0,0.01,980.36,0.008371087219246273,0.0,-0.014702662173528966,0.0,1052,1352,35.803836822509766,0.2,0.004971669375663623,0.11993408142006956,0.9778012037277222,0.7338694930076599,-6.523105680942535,0.0002388928,74.48537158966064,0.011443429
-0.007867633428168529,0.0,0.000376674097164401,133.25363503999998,-4.294681692888368e-08,0.0,0.5,-2.5519458972452035e-07,-0.11229817834710991,2458624,0.0,0.0,0.306432,0.0,-5.388216251306145e-09,0.026923675395087977,0.0,343,0.0,-0.07046855541459005,0.0,2335,-0.15185519273098022,0.0,0.01,980.36,0.012424317063599475,0.0,-0.002213504114646314,0.0,1052,1356,1.45133376121521,0.2,-0.004096490913070738,0.04421997140161693,0.9729703664779663,0.7336276173591614,-6.520790696144104,0.00023871359999999998,4.302363991737366,0.00632397
-0.0030430024592582546,0.0,0.0019084821688011289,136.33875256,-5.4512942647146024e-08,0.0,0.5,-3.509642729514299e-07,-0.11367554877579125,2465792,0.0,0.0,0.307328,0.0,-5.403702836802119e-09,0.02878147427152401,-0.01610768715701332,344,0.0,-0.09755497335576709,0.0,2341,-0.14626788445310748,0.0,0.01,990.27,0.01511079002792928,0.0,-0.09077204892680756,0.0,1053,1360,0.8798503875732422,0.2,-0.0076097535056760535,0.083770751953125,0.9896187782287598,0.7322843074798584,-6.515387833118439,0.00023853439999999996,1.9829591363668442,0.008143369
-0.0033649773673191893,0.0,0.0007700891915841826,128.26680563999997,-5.2479768375965556e-08,0.0,0.5,-3.303189524337085e-07,-0.1160493900506987,2472960,0.0,0.0,0.308224,0.0,-5.850689083771393e-09,0.027963909665645076,-0.018069190833817368,345,0.0,-0.09080331264960705,0.0,2347,-0.13238868888599503,0.0,0.01,990.27,0.02593131292236262,0.0,-0.05520631464519761,0.0,1053,1364,15.529383659362793,0.2,3.581061901059002e-05,0.1497497574891895,0.9832674264907837,0.7306181788444519,-6.500050663948059,0.0002383552,32.76890826225281,0.009084614
-0.0013944977059297304,0.0,0.004020647204015404,129.62512188000002,-5.864914925826491e-08,0.0,0.5,-3.8147961893006154e-07,-0.11271027028420086,2480128,0.0,0.0,0.30912,0.0,-5.6264861321536425e-09,0.039460530222539876,0.0,346,0.0,-0.09686696568766646,0.0,2353,-0.14150217547292274,0.0,0.01,990.27,0.01741588602527235,0.0,-0.09282965678582841,0.0,1053,1368,3.5991086959838867,0.2,-0.0027585707357502542,0.05413818304077722,0.9944188594818115,0.7296252846717834,-6.489224851131439,0.000238176,7.9149351716041565,0.008874625
-0.003586928859002265,0.0,0.001255580273989056,130.80063033000005,-5.2413215954398866e-08,0.0,0.5,-2.7667308415761506e-07,-0.10914374891257138,2487296,0.0,0.0,0.310016,0.0,-5.512009522632058e-09,0.02418418861557015,0.0,347,0.0,-0.08030867082416467,0.0,2361,-0.17591326209393446,0.0,0.01,990.27,0.016692242783805458,0.0,-0.010666598246031762,0.0,1053,1372,2.2026119232177734,0.2,-0.005465221610847948,0.06947835232131183,0.9957349896430969,0.7289652824401855,-6.4816765785217285,0.00023799679999999998,4.8845813274383545,0.012183419
-0.00391391758815996,0.0,0.0012304687323713942,127.88834247000001,-5.355342153424722e-08,0.0,0.5,-2.8876215421226204e-07,-0.11338955309114455,2494464,0.0,0.0,0.310912,0.0,-5.952168783198831e-09,0.023950491575082933,0.0,348,0.0,-0.07072335877823416,0.0,2367,-0.17220451156440117,0.0,0.01,990.27,0.01301361301976579,0.0,-0.012098574524552033,0.0,1053,1376,1.283770203590393,0.2,-0.00820892983028898,0.09148152824491262,0.9832090139389038,0.7278304696083069,-6.474290490150452,0.00023781759999999996,3.0097008049488068,0.014403618
-0.0013066031379517656,0.0,0.0016462053837520735,128.36019118000002,-5.8786018426347966e-08,0.0,0.5,-3.651437756380918e-07,-0.11535048567890117,2501632,0.0,0.0,0.311808,0.0,-5.955268649504827e-09,0.032995525185769786,0.0,349,0.0,-0.08549546548261149,0.0,2373,-0.14472037808565621,0.0,0.01,990.27,0.015567395006717014,0.0,-0.03406998344501474,0.0,1054,1380,1.2436878681182861,0.2,-0.005966680851997808,0.105438232421875,0.986626386642456,0.7266542911529541,-6.462521076202393,0.0002376384,2.7040548026561737,0.012704046
-0.00216793190009268,0.0,0.0005831473390571773,130.20398594,-4.810112693417461e-08,0.0,0.5,-2.719343173628377e-07,-0.10979853813722583,2508800,0.0,0.0,0.312704,0.0,-5.511333386538771e-09,0.02614843455160925,0.0,350,0.0,-0.08087721046355599,0.0,2379,-0.146464022223813,0.0,0.01,1000.0,0.014297209382552517,0.0,-0.012785974014314883,0.0,1054,1384,5.819929599761963,0.2,-0.0037698911571624194,0.012969970746780746,0.9778398871421814,0.7261958718299866,-6.453911542892456,0.0002374592,13.562930703163147,0.0045658527
-0.003969221094437346,0.0,0.0007505580433644354,124.70104044000001,-5.3669736152437415e-08,0.0,0.5,-2.710151362499135e-07,-0.10852444019675218,2515968,0.0,0.0,0.3136,0.0,-5.2784365916841345e-09,0.020731609361399204,0.0,351,0.0,-0.06994650060812356,0.0,2386,-0.2009125752067953,0.0,0.01,1000.0,0.010660812531232815,0.0,-0.01025094753759658,0.0,1054,1388,0.8023391962051392,0.2,-0.008031795150600374,0.07120768167078495,0.9945434331893921,0.7263570427894592,-6.45071667432785,0.00023727999999999998,1.805949255824089,0.0075919386
-0.0024945151627505783,0.0,0.001607142896058836,131.60445181,-5.251151335547477e-08,0.0,0.5,-2.750305927979237e-07,-0.10570019936064476,2523136,0.0,0.0,0.314496,0.0,-5.318197364348692e-09,0.026643391742772922,0.0,352,0.0,-0.07872672740320365,0.0,2392,-0.1649447816217739,0.0,0.01,1000.0,0.009237616760429867,0.0,-0.021610995370452152,0.0,1054,1392,1.3225542306900024,0.2,-0.0035031454076488444,0.19024658203125,0.9754319787025452,0.7266037464141846,-6.449668049812317,0.00023710080000000002,3.2955360114574432,0.0171847
-0.0013819341938220916,0.0,0.004031808115541935,130.36876948,-5.3644846168997564e-08,0.0,0.5,-3.6000022840466795e-07,-0.10828680104923029,2530304,0.0,0.0,0.315392,0.0,-5.008086355006814e-09,0.03559663343776635,0.0,353,0.0,-0.0922147844791965,0.0,2400,-0.14525320242924747,0.0,0.01,1000.0,0.011693925869644387,0.0,-0.08470293526784616,0.0,1054,1396,0.860405445098877,0.2,-0.0064971694082487375,0.07615153025835752,0.994665801525116,0.7270351052284241,-6.4488444328308105,0.0002369216,2.0494302064180374,0.009676278
-0.0013437540202367127,0.0,0.00252511164373053,126.15637042,-5.452635564812894e-08,0.0,0.5,-3.20295034324205e-07,-0.10714561126839262,2537472,0.0,0.0,0.316288,0.0,-5.1237558544372855e-09,0.031068594290930708,0.0,354,0.0,-0.08609388388306242,0.0,2406,-0.17268321657127292,0.0,0.01,1000.0,0.008657288993946877,0.0,-0.04090188827545283,0.0,1054,1400,2.644150972366333,0.2,-0.0018094111219397746,0.10845947297639214,0.993295431137085,0.7277787327766418,-6.450243592262268,0.0002367424,6.596684813499451,0.009880557
-0.003954172096807756,0.0,0.003540736539954586,146.64044098,-5.721787269845815e-08,0.0,0.5,-3.204074370436328e-07,-0.10913625828071234,2544640,0.0,0.0,0.317184,0.0,-5.5088812378930265e-09,0.031157910072646868,0.0,355,0.0,-0.07815156685160476,0.0,2413,-0.16124556674638854,0.0,0.01,1000.0,0.010349449609839129,0.0,-0.03438341530702939,0.0,1054,1404,2.983626127243042,0.2,-0.003946630909922533,0.11098226066678762,0.9887784719467163,0.7283282279968262,-6.453321695327759,0.00023656319999999998,6.251947224140167,0.009892216
-0.0038105537275018803,0.0,0.00043247769852834087,151.78785034,-5.1933030878186596e-08,0.0,0.5,-2.9546094182668086e-07,-0.1111816717532602,2551808,0.0,0.0,0.31808,0.0,-5.792939576961188e-09,0.026618554504597026,0.0,356,0.0,-0.0783735869740841,0.0,2419,-0.13689077196506447,0.0,0.01,1000.0,0.025753640129830526,0.0,-0.006603641375667394,0.0,1054,1408,2.4311013221740723,0.2,-0.004053340533573646,0.05471801711246371,0.9922069907188416,0.7285524010658264,-6.4548874497413635,0.00023638400000000002,4.71220526099205,0.007108392
-0.0022572159221870883,0.0,0.002575334893273456,141.50412257,-5.658225721741281e-08,0.0,0.5,-3.307586259550027e-07,-0.10690800437217352,2558976,0.0,0.0,0.318976,0.0,-5.400856925690649e-09,0.030763617853600555,-0.027589273730492487,357,0.0,-0.10200399269022231,0.0,2426,-0.14530867398018626,0.0,0.01,998.82,0.012668371747391613,0.0,-0.10741176188799133,0.0,1054,1412,0.802088737487793,0.2,-0.007796413527103141,0.06923421224200865,0.9918540120124817,0.7286491394042969,-6.4546714425086975,0.0002362048,2.0004949420690536,0.00867348
-0.0017634726728136816,0.0,0.0,143.48233462,-5.401989200796995e-08,0.0,0.5,-2.9900880909988064e-07,-0.10879906144417976,2566144,0.0,0.0,0.319872,0.0,-5.757101801940379e-09,0.025951468172284903,0.0,358,0.0,-0.06963827122829268,0.0,2432,-0.14406949613092618,0.0,0.01,998.82,0.014690270380083706,0.0,-0.0023143869111542587,0.0,1054,1416,28.48055076599121,0.2,0.0028212284378241748,0.15057373107993044,0.9736166596412659,0.7286654114723206,-6.45268988609314,0.0002360256,58.092591285705566,0.019234035
-0.0036051850079536624,0.0,2.5111608140702758e-05,157.32238948999998,-5.616134152818428e-08,0.0,0.5,-3.433011168948819e-07,-0.11461983949705903,2573312,0.0,0.0,0.320768,0.0,-6.394305260360997e-09,0.02541563655572468,0.0,359,0.0,-0.07151269252217345,0.0,2439,-0.12377480910605161,0.0,0.01,998.82,0.020535615094037004,0.0,-0.005387933092387448,0.0,1054,1420,0.9096047878265381,0.2,-0.00787995767313987,0.07352701760828495,0.9879710078239441,0.7283542156219482,-6.450698137283325,0.00023584639999999998,2.052529811859131,0.008157347
-0.003745132696804634,0.0,0.0,164.57925972,-5.06563839451358e-08,0.0,0.5,-2.7747448495437846e-07,-0.10723866634617149,2580480,0.0,0.0,0.321664,0.0,-6.2041298300523465e-09,0.024070107145467683,0.0,360,0.0,-0.06651872971295021,0.0,2446,-0.1385059309698995,0.0,0.01,998.82,0.0169714991887957,0.0,-0.0016743575079131872,0.0,1054,1424,6.559647560119629,0.2,-0.0026421143593324814,0.09808349671948235,0.903879702091217,0.7279475331306458,-6.445585012435913,0.00023566720000000002,12.40267527103424,0.014405951
-0.004126697129996027,0.0,8.370527731520789e-06,170.12157546999998,-4.966202012634192e-08,0.0,0.5,-2.7099796539752533e-07,-0.10562035949911784,2587648,0.0,0.0,0.32256,0.0,-5.5071020062114344e-09,0.025569849498462468,0.0,361,0.0,-0.06763251926661215,0.0,2451,-0.14240054050148146,0.0,0.01,998.82,0.01549426095227546,0.0,-0.007378927595977311,0.0,1055,1428,0.785385251045227,0.2,-0.006824308289651526,0.074249267578125,0.9895157217979431,0.7268694043159485,-6.439794063568115,0.000235488,1.7634562402963638,0.0073623164
-0.003702638769439371,0.0,0.0,152.82156727999998,-5.4557920537929177e-08,0.0,0.5,-3.0388368595527774e-07,-0.10370391224394848,2594816,0.0,0.0,0.323456,0.0,-5.168752343940243e-09,0.022903084673955278,-0.0075362673212241915,362,0.0,-0.08455813428550775,0.0,2459,-0.15326947933559953,0.0,0.01,998.82,0.011733279171103065,0.0,-0.2418172794513269,0.0,1055,1432,4.288257122039795,0.2,-0.0028689221471722703,0.08279418836900732,0.9711946249008179,0.7258113026618958,-6.4281699657440186,0.0002353088,10.053572058677673,0.011770876
-0.004284835136554051,0.0,0.00018973216148359434,154.73233190000002,-4.7907004141450785e-08,0.0,0.5,-2.607117021470328e-07,-0.10650121955761957,2601984,0.0,0.0,0.324352,0.0,-5.618467021766844e-09,0.02595904517865964,0.0,363,0.0,-0.0651643393273761,0.0,2466,-0.14707370274469192,0.0,0.01,998.82,0.014392468702462972,0.0,-0.007684698803705503,0.0,1055,1436,35.09100341796875,0.2,-0.0009169466266030213,0.024536132972571068,0.9802822470664978,0.725355863571167,-6.4210368394851685,0.00023512959999999998,69.30762481689453,0.0057869083
-0.0015748239041345267,0.0,0.001476004403749747,154.80517007,-5.0044358781054967e-08,0.0,0.5,-2.697372831714694e-07,-0.1025941716606671,2609152,0.0,0.0,0.325248,0.0,-5.361198673624382e-09,0.02169370837499785,0.0,364,0.0,-0.06737273315172335,0.0,2472,-0.16918326896267907,0.0,0.01,998.82,0.012999219468777228,0.0,-0.010877060913116373,0.0,1055,1440,1.152906060218811,0.2,-0.006304943672148511,0.08625284722074866,0.9838418960571289,0.7248323559761047,-6.41700679063797,0.00023495040000000002,2.9973279237747192,0.009994283
-0.004834748985865278,0.0,0.0002511160647762673,160.75391814,-4.6884863437672305e-08,0.0,0.5,-2.478839708362255e-07,-0.10211364512963808,2616320,0.0,0.0,0.326144,0.0,-5.272671296639197e-09,0.02423660719724955,0.0,365,0.0,-0.06261042117876224,0.0,2478,-0.14569818977616578,0.0,0.01,998.82,0.024087070085731233,0.0,-0.0016782444425194661,0.0,1055,1444,1.029907464981079,0.2,-0.005361873023502994,0.06477864661428612,0.9895293712615967,0.7236959934234619,-6.409205853939056,0.0002347712,1.9990384429693222,0.00861695
