reward_terms/air_time,reward_terms/motor_vel,time/fps,reward_terms/upright,rollout/ep_len_mean,reward_terms/lat_vel,reward_terms/stance,time/iterations,time/total_timesteps,reward_terms/phase_contact,curriculum/stance_ratio,reward_terms/height,reward_terms/stop,reward_terms/time,curriculum/ent_coef,reward_terms/action_rate,reward_terms/foot_slip,reward_terms/alive,reward_terms/vz,reward_terms/hip_roll,reward_terms/stance_time,reward_terms/clearance,reward_terms/ang_xy,time/time_elapsed,reward_terms/fwd_speed,reward_terms/residual,reward_terms/angmom,curriculum/eff_scale,reward_terms/overrun,reward_terms/energy,rollout/ep_rew_mean,reward_terms/torque,reward_terms/coef_rate,train/clip_range,train/learning_rate,train/n_updates,train/value_loss,train/entropy_loss,train/approx_kl,train/loss,train/clip_fraction,train/explained_variance,train/std,train/policy_gradient_loss
0.006221790180360485,-0.0005721964208232061,3091,-0.21089081989652894,68.14,-3.6535633543136937e-09,-0.0021863522744987214,1720,31703040,-0.3065173111787553,0.61039424,-0.08953156931598857,0.0,0.0,0.0073236736,-0.057208815483501936,-0.35732749757193305,0.5,-0.24489097454908462,-0.03298235170296862,-0.08253082478768192,0.11046337925611151,-0.30926162164800036,10254,0.9211712396738897,-0.4714267593629465,-0.18218747902837332,0.126738432,0.0,-0.0021950154544202486,-94.89900891999997,-0.033286226852437345,-0.4677658827103751,0.2,0.0003,39562,6.223548412322998,-33.177306835468,0.045333996,3.1718485355377197,0.3026592548076923,0.9826770424842834,0.969757080078125,-0.002700447104871273
0.00618381275045168,-0.0005795030939402402,3091,-0.21205514307271509,68.26,-3.772482135049581e-09,-0.002090200663981449,1721,31721472,-0.3062631373497769,0.6103712,-0.08917975737760794,0.0,0.0,0.0073163008,-0.05793116904802335,-0.36030861590372587,0.5,-0.2495975606042506,-0.03281468381551757,-0.08212446669737498,0.11159429971788241,-0.3078819101855149,10260,0.921299981682147,-0.4728014308896226,-0.18219659754641396,0.12681216,0.0,-0.002232951184855345,-95.45660749999999,-0.033454981777538924,-0.4688327819388778,0.2,0.0003,39566,1.8385189354419709,-33.17781372070313,0.031864002,0.4424055814743042,0.27952880859375,0.9945349097251892,0.9701813459396362,-0.009374696330633014
0.006314021127764136,-0.0005749560162619348,3091,-0.2176724063171737,68.13,-3.751124898320546e-09,-0.002193079800100024,1722,31739904,-0.3067822817286542,0.61034816,-0.09016714951650011,0.0,0.0,0.007308928,-0.05773377286023543,-0.362910186321139,0.5,-0.2519862659091481,-0.03305506664754331,-0.08279937926110709,0.11076100148422956,-0.3155315309181471,10266,0.9171438877436666,-0.4713890832254504,-0.18712824749456394,0.126885888,0.0,-0.0022132818269623667,-95.31082937000001,-0.0334546386636651,-0.46478492673847704,0.2,0.0003,39570,1.0026186019182206,-33.173678970336915,0.034573678,0.2853733003139496,0.30416259765625,0.9966917634010315,0.9699581861495972,-0.010257759876549245
0.0061523456921956194,-0.0005772188130242543,3091,-0.21850129521407047,67.97,-3.724312331788787e-09,-0.0021962445020943955,1723,31758336,-0.30608264009888164,0.6103251199999999,-0.09116862866195322,0.0,0.0,0.0073015552000000004,-0.05783617009836797,-0.35682908221931126,0.5,-0.25075488396901047,-0.033431319132840205,-0.08246355052041407,0.11171552573217264,-0.3155881015196386,10272,0.9226266988560765,-0.4715019605856997,-0.18641406012870584,0.126959616,0.0,-0.002224428754768293,-95.35853786,-0.03352365416002772,-0.46539448871972705,0.2,0.0003,39574,1.0425570011138916,-33.162569236755374,0.03411787,0.187322735786438,0.281787109375,0.9965258240699768,0.9694985151290894,-0.011027234140783548
0.006238066255011492,-0.0005774452886606232,3091,-0.21408961402926904,67.71,-3.6396736751524606e-09,-0.002408582652478017,1724,31776768,-0.3051579972957317,0.61030208,-0.09000145653451508,0.0,0.0,0.0072941824,-0.057532139316188564,-0.3526740152578014,0.5,-0.2495196118172374,-0.03312694906486118,-0.08148373383705297,0.11217914975757798,-0.3102009408521832,10277,0.9202908041121689,-0.47149856454189515,-0.18321316143671734,0.127033344,0.0,-0.00221949451879679,-95.09663078000001,-0.03337612553944706,-0.4692090182310221,0.2,0.0003,39578,0.7004144102334976,-33.14365901947021,0.035319474,0.004409670829772949,0.29715576171875,0.9979057908058167,0.9683874845504761,-0.013506737211719156
0.006285809320009624,-0.0005777074195895386,3091,-0.21399133562188227,68.3,-3.7107411855056197e-09,-0.002297585118600639,1725,31795200,-0.30700654426498625,0.61027904,-0.09038369096769772,0.0,0.0,0.0072868096,-0.05777959113922201,-0.3600386100690451,0.5,-0.251767460846948,-0.032795640637568305,-0.08231326864269148,0.11091908251309895,-0.3137333694246763,10283,0.9181632470521737,-0.47095601373514423,-0.18504940968753913,0.127107072,0.0,-0.002225188789182216,-95.24734458,-0.03358240588027528,-0.4651863917061367,0.2,0.0003,39582,3.921089243888855,-33.13166389465332,0.04107418,1.4505528211593628,0.32703857421875,0.9885652661323547,0.9685511589050293,-0.005496379872784019
0.006216364860948589,-0.0005772459328853803,3091,-0.21175022607148408,68.27,-3.770204390587003e-09,-0.002097156608377219,1726,31813632,-0.30556043521780407,0.610256,-0.09079731227428743,0.0,0.0,0.0072794368000000005,-0.05786409109115066,-0.35787419680553484,0.5,-0.2544677238343109,-0.03258866060891018,-0.0820463417783483,0.11103234605749308,-0.31103867851990374,10289,0.9258543873876948,-0.4715471972006778,-0.1841399106548368,0.1271808,0.0,-0.00222120614708754,-94.87681394,-0.033535153061744295,-0.4690616962387028,0.2,0.0003,39586,0.4098842203617096,-33.13259506225586,0.036837034,-0.08738318085670471,0.287646484375,0.9984688758850098,0.968809962272644,-0.013849573058541865
0.0063400628116344,-0.0005796192931158148,3091,-0.21712548818037025,68.18,-3.805228947578484e-09,-0.0025577506240216483,1727,31832064,-0.30475123859605285,0.61023296,-0.09108983121731257,0.0,0.0,0.007272064,-0.058211541479658284,-0.3610133761187248,0.5,-0.25727208985035216,-0.033025823181286516,-0.08227420615084055,0.11202883281113182,-0.3139003050528789,10295,0.9235410633951597,-0.47150116195767844,-0.18673182080671527,0.127254528,0.0,-0.002231967720871671,-95.13776825000001,-0.033618352859554015,-0.46322344198679904,0.2,0.0003,39590,1.3829810738563537,-33.13076801300049,0.038977966,0.7021843194961548,0.3512451171875,0.99595707654953,0.9689215421676636,-0.003138496133033186
0.00624023637889574,-0.0005789008124699809,3091,-0.21974654603576604,67.31,-3.732271286807148e-09,-0.002876938778384236,1728,31850496,-0.30336060158762407,0.61020992,-0.09286344897784396,0.0,0.0,0.0072646912,-0.057772829869353295,-0.35941256918500414,0.5,-0.2602602956550059,-0.03293703704587993,-0.08157433694577776,0.11384266569895386,-0.31133089475524006,10301,0.9319891895093083,-0.47067653110048074,-0.18668995949082923,0.127328256,0.0,-0.0022125209033871545,-95.00051313000002,-0.03349442413179952,-0.4662362093108688,0.2,0.0003,39594,0.427173937857151,-33.11989326477051,0.03901165,-0.08351658284664154,0.3158203125,0.9987611770629883,0.9678084254264832,-0.014420608547516168
0.0063161912936872495,-0.0005805307301165843,3091,-0.21790095377802995,66.98,-3.7473155130161155e-09,-0.0023057633969636934,1729,31868928,-0.3041580912209629,0.61018688,-0.09228063775362126,0.0,0.0,0.007257318400000001,-0.05788071084000593,-0.3649396389906972,0.5,-0.25853419368899694,-0.03261389971034542,-0.08120215864295864,0.11293417414211165,-0.312082284167236,10307,0.9266451221318786,-0.4714896692252113,-0.1864921306586722,0.127401984,0.0,-0.002219148418146361,-95.50968289000002,-0.033415860140197325,-0.46878837724611877,0.2,0.0003,39598,1.4586043655872345,-33.094781494140626,0.034964878,0.09253489971160889,0.3286376953125,0.9957640767097473,0.9670655131340027,-0.004647138249129057
0.006285809329710901,-0.0005805134365835917,3091,-0.21803002860676057,67.91,-3.665544342201041e-09,-0.002305639943496688,1730,31887360,-0.307139010348619,0.61016384,-0.09119708799876589,0.0,0.0,0.0072499456,-0.05807327864344147,-0.3616547230058938,0.5,-0.25149206977719163,-0.03266569089856021,-0.08194163275604499,0.11173443351721543,-0.3119430033160582,10313,0.9164181168550809,-0.4716163284114473,-0.1855331053457641,0.127475712,0.0,-0.002225297780531391,-95.50517964999999,-0.03356775794378101,-0.4697457134711336,0.2,0.0003,39600,3.218009281158447,-33.08834381103516,0.039963555,2.421630620956421,0.2701171875,0.9915469884872437,0.9666727781295776,-0.0011611583060584963
0.006228300626389682,-0.0005814468323436531,3091,-0.21571246251034773,66.79,-3.7049834467388032e-09,-0.0024716841914036343,1731,31905792,-0.3096544943717697,0.6101407999999999,-0.09013529470485737,0.0,0.0,0.0072425728,-0.05763873740444741,-0.3677923995704051,0.5,-0.2482305302593121,-0.032982874128185895,-0.08194651558005717,0.11154842120778875,-0.31223937272471713,10319,0.9139486192240943,-0.47073383175990635,-0.18319601662735863,0.12754944,0.0,-0.0022160049724210627,-96.12804792000001,-0.03351578219872645,-0.4723026270690225,0.2,0.0003,39603,1.2985702798916743,-33.091124021089996,0.052905064,0.36135613918304443,0.22951096754807693,0.9961239695549011,0.9668164253234863,-0.0046784618797783666
0.0061599412131019765,-0.0005759900905700686,3091,-0.21982710190612642,68.16,-3.667480063288336e-09,-0.0022859558690775115,1732,31924224,-0.3051374900314763,0.61011776,-0.09359760695534422,0.0,0.0,0.0072352,-0.05759659956363451,-0.3671758969975236,0.5,-0.25598252322470905,-0.03251895184796636,-0.08251292115568908,0.11316674731876783,-0.31331596467775347,10324,0.9277681730065623,-0.47064317106373976,-0.18641669764213475,0.127623168,0.0,-0.0022054302240861866,-95.20750101,-0.03364933585602891,-0.4652714853870952,0.2,0.0003,39606,5.355661766869681,-33.08961459568569,0.042848904,2.8355047702789307,0.2672119140625,0.9854463934898376,0.9667870402336121,-0.0040259823269609895
0.006239151310486098,-0.0005786292148060942,3091,-0.2177326091759877,67.47,-3.659304329933258e-09,-0.0025857700594399645,1733,31942656,-0.30440108777571045,0.61009472,-0.09278535854026966,0.0,0.0,0.0072278272,-0.05785422557138112,-0.36635967942495,0.5,-0.2554297997685533,-0.03211119247573807,-0.08131771845607243,0.112320300527982,-0.3106125313547753,10330,0.9235187383267159,-0.47224079717195255,-0.1860940327159993,0.127696896,0.0,-0.0022128431667707265,-95.09478096,-0.033514274860390846,-0.47071729373312887,0.2,0.0003,39610,0.6602310329675675,-33.09170551300049,0.03197699,0.11021813750267029,0.2703857421875,0.9978001117706299,0.9669257998466492,-0.015165715664625167
0.006226130483102881,-0.0005802608496068394,3091,-0.21515823806937273,68.22,-3.6120084101947303e-09,-0.0023216403769348113,1734,31961088,-0.30779344924476576,0.61007168,-0.09246720742469415,0.0,0.0,0.0072204543999999996,-0.057894632161030884,-0.37207954991891307,0.5,-0.24765591933365327,-0.03288506182157541,-0.0824711460364698,0.11077143354302328,-0.3152125219977282,10336,0.9199996712270162,-0.4718939940619982,-0.18458487096124807,0.127770624,0.0,-0.002212494217798595,-95.11426126999999,-0.03366416338294299,-0.4654634441880291,0.2,0.0003,39614,1.769887162744999,-33.08463191986084,0.03688606,-0.06435009837150574,0.3269287109375,0.9950040578842163,0.9670989513397217,-0.007841137028299272
0.006176217261882912,-0.0005824166036702703,3091,-0.21517995052861827,67.71,-3.617938414507297e-09,-0.0021244279891859622,1735,31979520,-0.3057079297431869,0.61004864,-0.09234447405743083,0.0,0.0,0.007213081600000001,-0.0582201925375988,-0.3658100817127945,0.5,-0.25059712674005,-0.03215159622710003,-0.08140126864762148,0.11244386348843623,-0.3099492505110869,10342,0.9245248642612535,-0.4722169813284074,-0.18418988553546273,0.127844352,0.0,-0.0022314920882550537,-94.66620435,-0.03373009821005937,-0.46864040777493343,0.2,0.0003,39618,0.3454118389636278,-33.08325171470642,0.045606628,-0.0966196358203888,0.3128204345703125,0.9989654421806335,0.9667000770568848,-0.010898875509155914
0.006174047105661076,-0.0005817171978943973,3092,-0.21417350157726284,68.13,-3.6966294441778894e-09,-0.0018836547698999192,1736,31997952,-0.3100223028295527,0.6100256,-0.0911325874521095,0.0,0.0,0.0072057088,-0.05752082359492118,-0.36880348751935293,0.5,-0.24715840082430715,-0.03287132344592295,-0.08282704848291662,0.11020207827580922,-0.31201177908975114,10348,0.918576407373691,-0.47119094507495063,-0.18466561873660858,0.12791808,0.0,-0.0022158647786940065,-94.69547664000001,-0.03375174475908661,-0.4678243790509807,0.2,0.0003,39620,1.6086780693795946,-33.065982818603516,0.0408214,0.8962452411651611,0.2730034722222222,0.9956446290016174,0.9659292697906494,0.0034778904066317612
0.006279298896616738,-0.000577529708046051,3092,-0.21200962683944438,68.51,-3.6254272658926074e-09,-0.002145493624939888,1737,32016384,-0.3097079575066087,0.61000256,-0.08983436938612478,0.0,0.0,0.007198336,-0.0573052968699347,-0.35853695274604647,0.5,-0.24921360109017332,-0.0322792927326175,-0.08279503893572837,0.11132417077664737,-0.3063030985264992,10354,0.9215245663518703,-0.47189509704118277,-0.1817557006875646,0.127991808,0.0,-0.00221472966119531,-94.98528696,-0.033501533417318013,-0.468466889805599,0.2,0.0003,39622,1.952850964334276,-33.05996746487088,0.043570537,0.37653887271881104,0.2811686197916667,0.9948592782020569,0.9657367467880249,0.0031755269091162416
0.0061881530337915235,-0.0005803419027973794,3092,-0.21238019274563963,68.39,-3.656270725305749e-09,-0.0027116264247667183,1738,32034816,-0.30956854595486294,0.60997952,-0.09078561893685927,0.0,0.0,0.007190963200000001,-0.05781511430432132,-0.3668476789568205,0.5,-0.24945054711589934,-0.032355946254082134,-0.08245704019565084,0.1105977092689599,-0.3087546335428477,10360,0.911492047641182,-0.47155096178963785,-0.182667368242707,0.128065536,0.0,-0.0022379668735047838,-95.40686076,-0.03377962668662559,-0.46921400660883805,0.2,0.0003,39624,1.7047332922617595,-33.058188120524086,0.045637652,0.5545828342437744,0.210693359375,0.9952041506767273,0.9655747413635254,0.00539865445656081
0.006260852717484037,-0.000577789396954765,3092,-0.21225098989682778,68.32,-3.643036808455774e-09,-0.0018273441756014913,1739,32053248,-0.3101274305221797,0.60995648,-0.09158578216488035,0.0,0.0,0.0071835904,-0.05741204867660975,-0.3679848790274917,0.5,-0.2519199662643491,-0.03204805604225555,-0.08369890088862222,0.11133607728947971,-0.3100825995620704,10366,0.9215942900855243,-0.4722587847068829,-0.18305261347059137,0.128139264,0.0,-0.002224106620057403,-94.87449749,-0.03338089530563172,-0.46503909542878624,0.2,0.0003,39626,4.0667837006705145,-33.05887985229492,0.0429155,1.5215656757354736,0.21923828125,0.9887081384658813,0.9656316637992859,0.0025170310400426388
