reward_terms/air_time,curriculum/eff_scale,reward_terms/ang_xy,curriculum/swing_frac_mean,reward_terms/foot_ahead,reward_terms/residual,time/fps,reward_terms/track_yaw,reward_terms/alive,reward_terms/step_rate,reward_terms/foot_slip,ankle/ankle_spring_trq_peak,reward_terms/torque,reward_terms/residual_rate,reward_terms/stand,time/iterations,reward_terms/vz,ankle/ankle_defl_peak,time/total_timesteps,reward_terms/motor_vel,reward_terms/fwd_speed,reward_terms/coef_rate,time/time_elapsed,reward_terms/angmom,rollout/ep_rew_mean,reward_terms/action_rate,reward_terms/upright,curriculum/swing_frac_min,reward_terms/track_lin,reward_terms/phase_contact,rollout/ep_len_mean,reward_terms/lat_vel,reward_terms/stop,curriculum/dr_scale,curriculum/ctrl_jitter_ms,reward_terms/overrun,curriculum/stance_ratio,reward_terms/hip_roll,est/vel_rmse,curriculum/ent_coef,reward_terms/time,curriculum/cmd_track_err,reward_terms/stance,reward_terms/clearance,reward_terms/duty_sym,reward_terms/energy,curriculum/ctrl_drop_prob,reward_terms/height,reward_terms/stand_drift,reward_terms/assist_pen,reward_terms/stance_time,curriculum/cmd_scale,ankle/ankle_spring_energy_peak,train/explained_variance,train/std,train/n_updates,train/approx_kl,train/clip_range,train/value_loss,train/loss,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,curriculum/dr_scale_progress,curriculum/stance_ratio_progress,curriculum/ctrl_drop_prob_progress,curriculum/eff_scale_progress,curriculum/ctrl_jitter_ms_progress
0.00012695296512295803,0.09012863999999343,-1.0487493223653749e-06,0.07373046875,0.0,-0.09576138450034777,5797,1.999990772897837,0.0,-0.001801215277777774,-0.2489440101866408,0.0,-0.018869207570854637,0.0,1.5492372300500514,3382,-0.010299806680874742,0.5141869557618705,62337024,-2.1683009381295846e-05,0.0,-0.783046908793697,10753,-0.007069379345118115,2278.06839978,-0.10368987284911177,-1.380591838499522e-07,0.041937934027777776,2.577283171122266,-0.051434260911388946,2309.74,-2.4626600414836597e-09,0.0,0.7725311999999753,3.0901247999999013,0.0,0.6793991680000014,-0.0891806162457173,0.30938220401044325,0.00642861568,0.0,0.2672388312196433,-0.079427480342729,0.002429907660610804,-0.003094708577641151,-0.00036892591278472664,0.03862655999999877,-0.01180835085398368,-0.003817492972596983,0.0,-0.05555879794216404,0.30000000000000004,0.0,0.9641760587692261,1.000580906867981,13518,0.009567736,0.2,1055.5961517333985,373.92816162109375,-36.89840526580811,-0.011145474488148465,0.00017536281600000003,0.09354248046875,0.7725311999999753,0.25751039999998127,0.7725311999999753,0.25751039999998127,0.7725311999999753
0.0001768661152002298,0.09015551999999344,-1.067783000771533e-06,0.07774522569444445,0.0,-0.09575942568861484,5797,1.9999902452253357,0.0,-0.002029079861111111,-0.26355617572499224,0.0,-0.019169770752886544,0.0,1.4220916689346632,3383,-0.010242297685068211,0.5074360926708177,62355456,-2.275850524784768e-05,0.0,-0.7860881311034331,10756,-0.009682932551494862,1932.73381662,-0.1030845284707371,-1.4733117735637275e-07,0.041069878472222224,2.443649907541708,-0.05625609467532048,2022.42,-2.398160620753162e-09,0.0,0.7727615999999753,3.091046399999901,0.0,0.6793930240000015,-0.08921297632889612,0.33815586285929866,0.0064256665599999995,0.0,0.27726294576847677,-0.10651025256241439,0.0036329826584393862,0.0,-0.00036830619964734823,0.03863807999999877,-0.011890794140226249,-0.008194195987770707,0.0,-0.06630600216319887,0.30000000000000004,0.0,0.9633091688156128,1.0004103183746338,13522,0.008591185,0.2,1077.0733428955077,419.9278564453125,-36.897898483276364,-0.007847845437936485,0.000175325952,0.08314208984375,0.7727615999999753,0.25758719999998125,0.7727615999999753,0.25758719999998125,0.7727615999999753
1.3563316315412521e-05,0.09018239999999343,-1.1131706423405665e-06,0.060275607638888895,0.0,-0.09538061055792116,5797,1.999990574915226,0.0,-0.0019314236111111092,-0.24478386995864446,0.0,-0.018356228600515473,0.0,1.5610908352114492,3384,-0.010291352058573032,0.5048642986580854,62373888,-2.1498317848504044e-05,0.0,-0.7841063832797251,10759,-0.0065042761260353694,2132.75079307,-0.10460023755145638,-1.3406639798027394e-07,0.04861111111111111,2.5869903517853587,-0.041600584231252125,2188.09,-2.0638815107242297e-09,0.0,0.7729919999999753,3.091967999999901,0.0,0.6793868800000015,-0.08275980131238915,0.30632920457396295,0.00642271744,0.0,0.35772761697713346,-0.07034714718180873,0.0015007684637050665,-0.0015026219340965718,-0.00036233245283727607,0.038649599999998764,-0.011674319427089382,-0.011025314773805072,0.0,-0.03972235223368949,0.30000000000000004,0.0,0.9602779150009155,1.0002926588058472,13526,0.009284573,0.2,1294.781396484375,547.8262329101562,-36.89476470947265,-0.010073413251666352,0.000175289088,0.063623046875,0.7729919999999753,0.25766399999998124,0.7729919999999753,0.25766399999998124,0.7729919999999753
1.7903609356532495e-05,0.09020927999999342,-1.0802778006095294e-06,0.05894639756944445,0.0,-0.0960842278321855,5797,1.999990202978123,0.0,-0.0017361111111111067,-0.2639193587401582,0.0,-0.017116527651351868,0.0,1.5371667921295384,3385,-0.008943314121019362,0.500335214793599,62392320,-2.031651233859131e-05,0.0,-0.759566109193443,10762,-0.006997216289611625,1995.77379951,-0.10313783846256482,-1.395420547770717e-07,0.024685329861111112,2.646459428484142,-0.05621591343648039,2075.33,-2.6177819205309572e-09,0.0,0.7732223999999752,3.092889599999901,0.0,0.6793807360000015,-0.090838209334529,0.33097225051784956,0.00641976832,0.0,0.2858995295563738,-0.09837979829340861,0.0022138479324313957,-0.001110335758153288,-0.00034255958762242916,0.038661119999998765,-0.011529810252591992,-0.016374236784666315,0.0,-0.06096476045786403,0.30000000000000004,0.0,0.9775407910346985,1.0008270740509033,13530,0.010267842,0.2,687.7282104492188,233.73072814941406,-36.89905338287353,-0.014318373170681298,0.000175252224,0.08819580078125,0.7732223999999752,0.25774079999998123,0.7732223999999752,0.25774079999998123,0.7732223999999752
8.192269403177004e-05,0.09023615999999342,-1.1045612740473592e-06,0.06966145833333333,0.0,-0.09580727044980869,5797,1.9999907896468088,0.0,-0.0023328993055555594,-0.25910784678668414,0.0,-0.017606235564321934,0.0,1.5532761634183736,3386,-0.01027339773938473,0.5098342897468953,62410752,-2.0249518297514423e-05,0.0,-0.7750053653513068,10765,-0.008626374348511101,1905.7666013099997,-0.10359015779658313,-1.4075959110742283e-07,0.03342013888888889,2.5480252859778316,-0.05304702588850763,1961.1,-3.036601878308944e-09,0.0,0.7734527999999752,3.0938111999999007,0.0,0.6793745920000015,-0.10974650876303235,0.37587427506600524,0.0064168192,0.0,0.3312492301980032,-0.09993813160561842,0.0017847628447723199,-0.000474984444862503,-0.0003393426066885831,0.03867263999999876,-0.012284943720440955,-0.030030219660077222,0.0,-0.054660365735698074,0.30000000000000004,0.0,0.9738091826438904,1.0005899667739868,13534,0.0105015095,0.2,789.0992309570313,387.555908203125,-36.898452568054196,-0.009805046336259693,0.00017521536,0.09381103515625,0.7734527999999752,0.2578175999999812,0.7734527999999752,0.2578175999999812,0.7734527999999752
0.0001133896164699561,0.09026303999999341,-1.1327852701816141e-06,0.08854166666666666,0.0,-0.09687435558773454,5797,1.9999890502764563,0.0,-0.002289496527777781,-0.2505078517395404,0.0,-0.01678904373370567,0.0,1.4894308891103376,3387,-0.00973213867831341,0.5048912332961165,62429184,-2.4786035190990553e-05,0.0,-0.7825196661690879,10768,-0.008726360733364571,1865.5246797199998,-0.09944265451885838,-1.418913382610075e-07,0.06586371527777778,2.4445937484763047,-0.10205984282064676,1848.74,-3.1773271881789e-09,0.0,0.7736831999999751,3.0947327999999006,0.0,0.6793684480000015,-0.11193656117947476,0.3415237752595776,0.00641387008,0.0,0.2775251617202179,-0.05199055945441114,0.0035592412053847672,-0.005779208852751651,-0.0003566926095360885,0.03868415999999876,-0.01158614399291366,-0.007227884136678176,0.0,-0.0787899948174729,0.30000000000000004,0.0,0.9580061435699463,1.0004042387008667,13538,0.009408673,0.2,1244.5116821289062,453.08343505859375,-36.89479351043701,-0.00959664611145854,0.00017517849599999998,0.0661865234375,0.7736831999999751,0.2578943999999812,0.7736831999999751,0.2578943999999812,0.7736831999999751
6.781674003125065e-05,0.09028991999999342,-1.164763566570248e-06,0.07294379340277778,0.0,-0.09660277928796995,5797,1.9999886828143292,0.0,-0.0022026909722222244,-0.24992205246235466,0.0,-0.016522222824757817,0.0,1.5756648636184802,3388,-0.009101670356463384,0.5082405519522653,62447616,-2.2252556114872732e-05,0.0,-0.778519235467357,10771,-0.008613985407170146,1740.64020908,-0.1005332192597751,-1.432127935225862e-07,0.04405381944444445,2.5425353486915725,-0.07644227007574461,1699.23,-2.3779914996078672e-09,0.0,0.7739135999999751,3.0956543999999004,0.0,0.6793623040000014,-0.09872896826438889,0.3244157215790236,0.00641092096,0.0,0.30523825438258523,-0.09182116674641633,0.0021515906754520264,-0.0010522385217329384,-0.00034259972557412516,0.03869567999999876,-0.011910159345705225,-0.003981433135521875,0.0,-0.08663138335234383,0.30000000000000004,0.0,0.9653896689414978,1.0000982284545898,13542,0.009524258,0.2,1191.7440216064454,587.163330078125,-36.89253253936768,-0.008086975535843522,0.000175141632,0.07008056640625,0.7739135999999751,0.2579711999999812,0.7739135999999751,0.2579711999999812,0.7739135999999751
0.00010470912093296647,0.09031679999999341,-1.0603860619291197e-06,0.06911892361111112,0.0,-0.0960397980039859,5797,1.999987973031811,0.0,-0.0020399305555555552,-0.2501335653877741,0.0,-0.01906713006412587,0.0,1.5800744770622508,3389,-0.009025821325055217,0.5132156964964691,62466048,-2.1116766764340906e-05,0.0,-0.7764137749968015,10775,-0.007647025583713545,1871.3358089300004,-0.10357310612048856,-1.4522916258813986e-07,0.031575520833333336,2.600122803310891,-0.08592416683334171,1718.03,-2.6306264543477975e-09,0.0,0.7741439999999751,3.0965759999999003,0.0,0.6793561600000014,-0.09831736968144417,0.2830748037130889,0.00640797184,0.0,0.2989575406339324,-0.08738901185007743,0.003644508327885165,0.0,-0.0003552099400348876,0.038707199999998755,-0.012726056509655234,-0.00437809819002686,0.0,-0.09588853220985685,0.30000000000000004,0.0,0.9696089625358582,0.9999617338180542,13546,0.009379698,0.2,991.477328491211,324.8021240234375,-36.88768634796143,-0.010768661799374968,0.000175104768,0.071923828125,0.7741439999999751,0.2580479999999812,0.7741439999999751,0.2580479999999812,0.7741439999999751
1.5190948033705354e-05,0.0903436799999934,-1.1817584049717242e-06,0.07568359375,0.0,-0.0962210672411406,5797,1.9999877013836524,0.0,-0.002376302083333338,-0.2558885796519157,0.0,-0.017110524192831197,0.0,1.400427965091204,3390,-0.0093054354842964,0.5086898096148047,62484480,-2.2247523087485964e-05,0.0,-0.7768680859855294,10778,-0.007155750485179274,1783.80422782,-0.10292647020064928,-1.5039252461417868e-07,0.052408854166666664,2.471811180545346,-0.07561592102843712,1607.88,-3.841811375965912e-09,0.0,0.774374399999975,3.0974975999999,0.0,0.6793500160000014,-0.10281996279648971,0.32328098905542685,0.00640502272,0.0,0.3135625282276866,-0.08877320123338074,0.001916582388878648,-0.005987048763192027,-0.0003495868771802767,0.038718719999998756,-0.011897116224136207,-0.005384557712366015,0.0,-0.06445148820057511,0.30000000000000004,0.0,0.9519729614257812,1.0000274181365967,13550,0.008056205,0.2,1621.4084106445312,866.6072998046875,-36.887911796569824,-0.008547119534341618,0.00017506790400000002,0.05421142578125,0.774374399999975,0.25812479999998117,0.774374399999975,0.25812479999998117,0.774374399999975
1.4648394426330924e-05,0.0903705599999934,-1.0798538987409462e-06,0.07242838541666667,0.0,-0.09665362360189883,5797,1.9999913425329627,0.0,-0.0020073784722222216,-0.2580089595910866,0.0,-0.017612081059767786,0.0,1.3679685962516568,3391,-0.00895354385631527,0.5091638346723919,62502912,-2.123110758782107e-05,0.0,-0.7904502342264227,10781,-0.006772494670153226,1900.2866582899997,-0.10117876559435238,-1.47613825511129e-07,0.051920572916666664,2.3942614816734547,-0.06898025307656137,1684.29,-2.428208031336876e-09,0.0,0.774604799999975,3.0984191999999,0.0,0.6793438720000015,-0.1000577565099334,0.31268572056942806,0.0064020736000000005,0.0,0.313154717051711,-0.07927618690312152,0.0015868464869801722,-0.019545700428002757,-0.00036091737729100935,0.03873023999999875,-0.011707591303788045,-0.006595890482965557,0.0,-0.08068195619853213,0.30000000000000004,0.0,0.9685113430023193,1.0000532865524292,13554,0.008894376,0.2,940.931509399414,322.6192932128906,-36.88889560699463,-0.010206509870477021,0.00017503104,0.05330810546875,0.774604799999975,0.25820159999998116,0.774604799999975,0.25820159999998116,0.774604799999975
0.00010199649194772873,0.09039743999999339,-1.1528703360531157e-06,0.08799913194444445,0.0,-0.09692485711289914,5796,1.9999862960876236,0.0,-0.002463107638888894,-0.27097001931249015,0.0,-0.01674022629169952,0.0,1.366554370884389,3392,-0.009044893479477463,0.5068553513009263,62521344,-2.4213563767158913e-05,0.0,-0.7879418239423102,10786,-0.009969742972097972,1826.08427698,-0.09956023155709481,-1.4830223269518995e-07,0.04600694444444445,2.4175862356549813,-0.06512881094975484,1650.64,-3.6922398103316236e-09,0.0,0.774835199999975,3.0993407999999,0.0,0.6793377280000015,-0.092378252849023,0.3321464002309673,0.00639912448,0.0,0.28912115825897367,-0.05410545684600769,0.0022941840422024285,-0.002882007425543339,-0.00035968442033406425,0.03874175999999875,-0.011567776987570572,-0.010065859871651924,0.0,-0.07853488084058174,0.30000000000000004,0.0,0.9665120840072632,1.00055992603302,13558,0.011322979,0.2,1146.8598083496095,569.7391357421875,-36.894178199768064,-0.011763918574433773,0.000174994176,0.09012451171875,0.774835199999975,0.25827839999998115,0.774835199999975,0.25827839999998115,0.774835199999975
0.00011176210763450299,0.0904243199999934,-1.0250153770144488e-06,0.07039388020833333,0.0,-0.09761884725507078,5796,1.99999089342675,0.0,-0.002376302083333338,-0.27324764783166994,0.0,-0.01619860110679057,0.0,1.366700538721419,3393,-0.00889900525908126,0.5016791231248303,62539776,-2.158180972923412e-05,0.0,-0.7781298388773394,10789,-0.009259494487957452,1749.7445305900003,-0.09610280138069603,-1.386923763942492e-07,0.028211805555555556,2.528020903886926,-0.06647363803603538,1607.12,-2.1816750600503093e-09,0.0,0.7750655999999749,3.1002623999998997,0.0,0.6793315840000015,-0.08993361391184793,0.34354057217954337,0.00639617536,0.0,0.35485424354487294,-0.03516633833934871,0.0036667301146056743,-0.0021907174539626474,-0.00034603578741786704,0.03875327999999875,-0.012105093569145384,-0.01846268983506926,0.0,-0.07330240363242208,0.30000000000000004,0.0,0.9744743704795837,1.0007904767990112,13562,0.010455103,0.2,928.3949493408203,489.8648681640625,-36.89922161102295,-0.012975210882723331,0.000174957312,0.10989990234375,0.7750655999999749,0.25835519999998113,0.7750655999999749,0.25835519999998113,0.7750655999999749
9.223075337811477e-05,0.09045119999999339,-1.1954838616343597e-06,0.0754665798611111,0.0,-0.09731147466652931,5796,1.9999874968479692,0.0,-0.002365451388888893,-0.26167804941372474,0.0,-0.01669610957692244,0.0,1.3083386666129786,3394,-0.0087701867039448,0.5100689382312498,62558208,-2.3233371889837236e-05,0.0,-0.7855340972953904,10792,-0.009771588876810048,1754.8883225499999,-0.09682574742104984,-1.5418749828813383e-07,0.03298611111111111,2.4697098889609754,-0.09744936618769963,1637.1,-2.677265905282844e-09,0.0,0.7752959999999749,3.1011839999998996,0.0,0.6793254400000015,-0.09266559588047829,0.3192664371185735,0.006393226240000001,0.0,0.2675093655818179,-0.029115235969083293,0.002815573589367411,0.0,-0.0003479211969531295,0.038764799999998746,-0.012348929882633329,-0.029630644428737918,0.0,-0.08684705286092746,0.30000000000000004,0.0,0.9693161845207214,1.0006482601165771,13566,0.009116201,0.2,1004.0067474365235,480.2461853027344,-36.89882850646973,-0.012058941717259585,0.000174920448,0.0822509765625,0.7752959999999749,0.2584319999999811,0.7752959999999749,0.2584319999999811,0.7752959999999749
0.00011338961970371504,0.09047807999999338,-1.1377721566974755e-06,0.08024088541666666,0.0,-0.09726562367840343,5796,1.999990077289065,0.0,-0.002180989583333335,-0.2749048366635742,0.0,-0.01560695168861294,0.0,1.3260963086836048,3395,-0.010383733955250031,0.5075695940290309,62576640,-2.3881604375917545e-05,0.0,-0.7877026046005009,10795,-0.008677041617957746,1757.15540783,-0.09757199071515467,-1.432884481671825e-07,0.050835503472222224,2.3514600580481737,-0.08473767548575716,1667.94,-3.1354802534902494e-09,0.0,0.7755263999999749,3.1021055999998994,0.0,0.6793192960000015,-0.08933232892278481,0.34742240327555163,0.00639027712,0.0,0.34359766836670363,-0.04909635133618942,0.002370115322109403,-0.0051528751642433875,-0.00034730111911589364,0.03877631999999875,-0.011726660967994882,-0.034516955344692395,0.0,-0.0806774689796536,0.30000000000000004,0.0,0.9597783088684082,1.000464677810669,13570,0.009182881,0.2,1390.6487670898437,626.045654296875,-36.89504413604736,-0.009729025728302077,0.000174883584,0.064599609375,0.7755263999999749,0.2585087999999811,0.7755263999999749,0.2585087999999811,0.7755263999999749
4.503030019501845e-05,0.09050495999999338,-1.3599951192287352e-06,0.088623046875,0.0,-0.09656882791377698,5796,1.9999815210874985,0.0,-0.0022569444444444473,-0.2804464315224356,0.0,-0.016522643200539686,0.0,1.3847268464363784,3396,-0.012186443961538885,0.5138464544958579,62595072,-2.807524130100158e-05,0.0,-0.7969694148975376,10798,-0.011486170436797666,1707.29097971,-0.10067756493302979,-1.4884434082304515e-07,0.05441623263888889,2.4518199577947115,-0.08011951575673427,1650.56,-4.273171705494016e-09,0.0,0.7757567999999748,3.1030271999998993,0.0,0.6793131520000015,-0.09915322941108426,0.36723658051068103,0.006387328,0.0,0.2585883760679627,-0.07403609095259574,0.004384049968565746,-0.009634797103551068,-0.0003778606911158323,0.03878783999999874,-0.01162948111883162,-0.02620252805948361,0.0,-0.07419311393944857,0.30000000000000004,0.0,0.9744649529457092,1.0002555847167969,13574,0.0094370395,0.2,832.9667053222656,334.5865783691406,-36.89315662384033,-0.009483052423456683,0.00017484672,0.071923828125,0.7757567999999748,0.2585855999999811,0.7757567999999748,0.2585855999999811,0.7757567999999748
0.00010362410426346792,0.09053183999999337,-1.149900376321874e-06,0.07850477430555555,0.0,-0.09718642087394842,5796,1.9999887863888384,0.0,-0.0022352430555555585,-0.2597323199276604,0.0,-0.016448553216400305,0.0,1.2692467656605826,3397,-0.010183341927841118,0.5088642649159176,62613504,-2.3198738118997e-05,0.0,-0.7961697670827995,10801,-0.008905106323534084,1640.3650682699997,-0.10121575119256365,-1.387070820849397e-07,0.0419921875,2.3902892902318578,-0.08568450403725136,1622.47,-3.422164414271281e-09,0.0,0.7759871999999748,3.103948799999899,0.0,0.6793070080000014,-0.10437182548545172,0.33767733153729185,0.0063843788799999995,0.0,0.2610562377676238,-0.08914897353119737,0.003411104183954178,-0.00035628674906104804,-0.00034636102397095077,0.03879935999999874,-0.011682456506163438,-0.01453291411968519,0.0,-0.0705743845351713,0.30000000000000004,0.0,0.9644526839256287,1.0002578496932983,13578,0.008449692,0.2,1313.2015869140625,419.7716979980469,-36.89228286743164,-0.009632911253720521,0.000174809856,0.0568115234375,0.7759871999999748,0.2586623999999811,0.7759871999999748,0.2586623999999811,0.7759871999999748
9.71136517667522e-05,0.09055871999999338,-1.2140113571344912e-06,0.077392578125,0.0,-0.0969732499070826,5796,1.9999873607192131,0.0,-0.0021918402777777795,-0.2659780702651085,0.0,-0.017967857122309396,0.0,1.2625694209121718,3398,-0.009696902128623756,0.5081686721049342,62631936,-2.2920865799216074e-05,0.0,-0.7950027418681748,10804,-0.00802466116022086,1503.0285621400003,-0.10170340198376267,-1.5586089011375244e-07,0.0302734375,2.406503661060734,-0.07328906812586691,1520.62,-2.6820924700354007e-09,0.0,0.7762175999999747,3.104870399999899,0.0,0.6793008640000014,-0.09865128589961016,0.3262501811067217,0.00638142976,0.0,0.2986817131486153,-0.059955077742896164,0.0021756504828700294,0.0,-0.00035944490335127854,0.03881087999999874,-0.012256214837853573,-0.016513856294187647,0.0,-0.06955470573060059,0.30000000000000004,0.0,0.9679208397865295,1.000302791595459,13582,0.00976021,0.2,1064.4319427490234,341.9361267089844,-36.892490196228025,-0.011457898252410814,0.000174772992,0.0803466796875,0.7762175999999747,0.2587391999999811,0.7762175999999747,0.2587391999999811,0.7762175999999747
5.045563577570849e-05,0.09058559999999337,-1.1153320424190392e-06,0.08694118923611112,0.0,-0.09677272201771364,5796,1.9999879666141247,0.0,-0.00231119791666667,-0.26744563759717027,0.0,-0.01719134011596636,0.0,1.315275978131017,3399,-0.009310887269266443,0.5134489866404867,62650368,-2.1579799667702164e-05,0.0,-0.7597114605260553,10807,-0.009554026826853166,1372.1525177199999,-0.10141852129202417,-1.545993175447984e-07,0.03439670138888889,2.3673095029993476,-0.07845608292433938,1444.67,-2.811893502574388e-09,0.0,0.7764479999999747,3.105791999999899,0.0,0.6792947200000015,-0.10340715283543837,0.35189430685248435,0.00637848064,0.0,0.3436468132432305,-0.07980918246157086,0.0016780361709798788,-0.00041266714065269617,-0.00034058418941686246,0.03882239999999874,-0.012788950755609457,-0.015118815059763313,0.0,-0.07685938919409334,0.30000000000000004,0.0,0.9654669165611267,1.0003780126571655,13586,0.009182723,0.2,1141.400454711914,471.6484375,-36.892625617980954,-0.0097071603522636,0.00017473612800000002,0.0712646484375,0.7764479999999747,0.25881599999998106,0.7764479999999747,0.25881599999998106,0.7764479999999747
5.479599025824832e-05,0.09061247999999336,-1.2125473402608514e-06,0.08553059895833333,0.0,-0.09661218822821754,5797,1.9999877431131767,0.0,-0.002615017361111119,-0.25824264428065724,0.0,-0.01677294514634826,0.0,1.3339034704575103,3400,-0.009230840334256953,0.5053390839406469,62668800,-2.383416389020979e-05,0.0,-0.7945350700251209,10810,-0.009243184146653705,1280.95414182,-0.10150361556491035,-1.5888504624222404e-07,0.04139539930555555,2.4381839360628166,-0.08570287672457128,1375.25,-4.40294701165684e-09,0.0,0.7766783999999747,3.1067135999998987,0.0,0.6792885760000015,-0.09938481219506583,0.318021946517857,0.00637553152,0.0,0.3090731822790543,-0.07961324834277511,0.0020623618576252212,-0.00024253542902081553,-0.000357620968538242,0.03883391999999874,-0.01196025462629563,-0.013315106525730891,0.0,-0.0756622834354251,0.30000000000000004,0.0,0.9563413262367249,1.0003933906555176,13590,0.009200357,0.2,1526.4533081054688,634.3450927734375,-36.89285945892334,-0.008228910801699385,0.00017469926399999998,0.06868896484375,0.7766783999999747,0.25889279999998105,0.7766783999999747,0.25889279999998105,0.7766783999999747
0.00014756930694501434,0.09063935999999335,-9.888693518910948e-07,0.08355034722222221,0.0,-0.09832263352051021,5797,1.9999919869265872,0.0,-0.002560763888888896,-0.25655419086061415,0.0,-0.016383616618572114,0.0,1.2767941226839767,3401,-0.008269324846339389,0.5128264010857526,62687232,-2.092484364760246e-05,0.0,-0.7737702279366903,10813,-0.008520064767901313,1310.8279187399999,-0.09490321079475048,-1.515750764540396e-07,0.022894965277777776,2.340753499903976,-0.10054973719739706,1404.18,-3.1755613738229958e-09,0.0,0.7769087999999746,3.1076351999998986,0.0,0.6792824320000015,-0.09295049525172704,0.31615505136984906,0.0063725824,0.0,0.3141791228168458,-0.03311416307895089,0.0032450077280623273,-0.0027944714337228335,-0.00033442121868943375,0.03884543999999873,-0.012321162435410277,-0.013789049753035458,0.0,-0.10700641346435684,0.30000000000000004,0.0,0.968939483165741,1.000211238861084,13594,0.010442463,0.2,994.0204376220703,441.13140869140625,-36.89111747741699,-0.009883508697384968,0.0001746624,0.07589111328125,0.7769087999999746,0.25896959999998104,0.7769087999999746,0.25896959999998104,0.7769087999999746
1.5733472537249327e-05,0.09066623999999335,-1.0644988714076502e-06,0.0698513454861111,0.0,-0.09791214284133104,5797,1.9999902910674454,0.0,-0.002506510416666673,-0.25564993852493156,0.0,-0.016124103216929395,0.0,1.4612773279625202,3402,-0.008408125911409227,0.5035022583269313,62705664,-2.1278807969894493e-05,0.0,-0.7680800725364544,10816,-0.009364665269527726,1214.5951073499998,-0.09587687408928038,-1.500240474514341e-07,0.033365885416666664,2.431281767583835,-0.09931509789356335,1327.14,-2.194641668124612e-09,0.0,0.7771391999999746,3.1085567999998984,0.0,0.6792762880000015,-0.08327785262232061,0.2961339862831925,0.00636963328,0.0,0.3156898034037883,-0.0419717570423123,0.0009792459042934965,0.0,-0.00032779530584722664,0.03885695999999873,-0.011527347541643328,-0.01272218856516219,0.0,-0.10279445532392452,0.30000000000000004,0.0,0.9753834009170532,1.0002765655517578,13598,0.0104123885,0.2,871.6238739013672,289.7857666015625,-36.89173259735107,-0.012353780266130343,0.000174625536,0.10362548828125,0.7771391999999746,0.259046399999981,0.7771391999999746,0.259046399999981,0.7771391999999746
4.3945235019135806e-05,0.09069311999999335,-1.1013074879607902e-06,0.07744683159722222,0.0,-0.0972683734804933,5796,1.999990016884149,0.0,-0.002398003472222227,-0.25071275520242975,0.0,-0.015822807221981202,0.0,1.4924183859235227,3403,-0.009007435242722434,0.505229123546377,62724096,-2.2573608829057487e-05,0.0,-0.7792753587226903,10820,-0.007809977678424929,1323.46765953,-0.09640003483969245,-1.48416264960146e-07,0.034993489583333336,2.450366263091981,-0.09817996704379084,1384.62,-2.3513728483229322e-09,0.0,0.7773695999999746,3.1094783999998983,0.0,0.6792701440000015,-0.08234212686829818,0.3030863530799838,0.00636668416,0.0,0.2786267149104875,-0.031157813701924903,0.0023646474474357335,0.0,-0.0003408927755089309,0.038868479999998734,-0.011321209823705271,-0.012863998106113089,0.0,-0.11621065249750649,0.30000000000000004,0.0,0.9728712439537048,1.0004314184188843,13602,0.009614823,0.2,974.2162200927735,432.6014404296875,-36.893430519104,-0.010643401730339975,0.000174588672,0.08507080078125,0.7773695999999746,0.259123199999981,0.7773695999999746,0.259123199999981,0.7773695999999746
9.711363883171644e-05,0.09071999999999335,-1.0483833481751418e-06,0.061821831597222224,0.0,-0.0962242655393935,5797,1.999989544257035,0.0,-0.0019748263888888875,-0.257358235049524,0.0,-0.018007374140318978,0.0,1.6790610153576102,3404,-0.01004574713275846,0.5007936039571188,62742528,-1.876079429218361e-05,0.0,-0.7663410995725366,10823,-0.006506571431913374,1197.96599027,-0.1031296109280582,-1.4324304794872885e-07,0.017795138888888888,2.678384451873944,-0.05071670638687206,1288.84,-2.3513208925348236e-09,0.0,0.7775999999999745,3.110399999999898,0.0,0.6792640000000015,-0.06774733802022431,0.2887334368236507,0.00636373504,0.0,0.31576960741762733,-0.04915276802199044,0.0017743037901318116,0.0,-0.00033771637442292745,0.03887999999999873,-0.012359100319672734,-0.011253578736536068,0.0,-0.0681118412337835,0.30000000000000004,0.0,0.9740923643112183,1.000529408454895,13606,0.010140303,0.2,888.4313507080078,315.359619140625,-36.895817565917966,-0.012217640731250867,0.000174551808,0.0822509765625,0.7775999999999745,0.259199999999981,0.7775999999999745,0.259199999999981,0.7775999999999745
