time/total_timesteps,reward_terms/motor_vel,curriculum/eff_scale,curriculum/stance_ratio,time/iterations,reward_terms/hip_roll,reward_terms/torque,reward_terms/assist_pen,reward_terms/upright,reward_terms/alive,curriculum/pitch_armature,reward_terms/angmom,time/fps,reward_terms/clearance,reward_terms/coef_rate,reward_terms/ang_xy,time/time_elapsed,reward_terms/fwd_speed,reward_terms/vz,reward_terms/energy,reward_terms/action_rate,rollout/ep_len_mean,reward_terms/air_time,reward_terms/stance_time,reward_terms/stance,curriculum/sprint_dist_m,reward_terms/overrun,reward_terms/lat_vel,rollout/ep_rew_mean,curriculum/ent_coef,reward_terms/residual,reward_terms/foot_slip,reward_terms/stop,reward_terms/height,reward_terms/time,reward_terms/phase_contact,train/clip_fraction,train/learning_rate,train/entropy_loss,train/explained_variance,train/approx_kl,train/loss,train/n_updates,train/clip_range,train/policy_gradient_loss,train/value_loss,train/std
571392,-9.934769357925068e-05,0.009216,0.6490784,31,-0.032988112978977996,-0.003982088365395834,0.0,-0.2054704869106928,0.0,0.972352,-0.10273945330454701,2986,0.07011128804092619,-0.9426595185893442,-0.07915903914392425,191,0.3835156028601248,-0.11232044599425456,-0.0003643450989061159,-0.11386163805871091,35.18,0.0005566406341838754,-0.0047938283710714635,-0.007578848452264296,26.3824,0.0,-5.848515904075571e-09,-133.40222832999999,0.01,-0.25609375679144614,-0.7423940724355685,0.0,-0.04860048393842593,-0.5,-0.44774062552307836,0.2161865234375,0.0003,-34.06553268432617,-1.4893732070922852,0.04725554,3.3730390071868896,33519,0.2,0.0026147314735377827,7.318291823069255,1.00091552734375
589824,-0.00010358972507172383,0.0095232,0.64904768,32,-0.033833527915573515,-0.004150099642463403,0.0,-0.18378945752896342,0.0,0.9714304,-0.1015998129990988,2987,0.07093474915707405,-0.9428376971913726,-0.07771715211058652,197,0.4201379529742525,-0.10777921520165196,-0.00038267678712165863,-0.1156965907870662,34.62,0.0005924479208058781,-0.0033517725597549644,-0.007549725203107006,26.42848,0.0,-5.197033032460656e-09,-133.19117902,0.01,-0.2563620628422114,-0.748128666039356,0.0,-0.05054463240109827,-0.5,-0.4463535899466539,0.289892578125,0.0003,-34.06074981689453,-1.6488423347473145,0.02586336,4.700140476226807,33520,0.2,0.013186817895621062,8.55521297454834,1.0005810260772705
608256,-0.00010579842108760118,0.0098304,0.64901696,33,-0.032105836550715125,-0.004257070170864167,0.0,-0.2238175446701344,0.0,0.9705088,-0.10795781101092637,2988,0.07480509015656217,-0.945403670079851,-0.08247363622615214,203,0.4346185856442198,-0.11639382882866636,-0.0003937168820893341,-0.11344263942938691,35.91,0.000540364533662796,-0.005362404298567627,-0.006660378627437416,26.47456,0.0,-6.20440295080155e-09,-134.01857243,0.01,-0.256978746329698,-0.7350244679252314,0.0,-0.05170209802540311,-0.5,-0.4542091094956743,0.317236328125,0.0003,-34.06854934692383,-0.43798828125,0.039190717,5.439241409301758,33522,0.2,0.002063511312007904,11.258161067962646,1.0012669563293457
626688,-0.00010860818998929063,0.0101376,0.64898624,34,-0.034589359718909314,-0.004415243616531291,0.0,-0.19978261129534888,0.0,0.9695872,-0.10905891495280351,2990,0.07404611346390462,-0.9400146123737573,-0.08173949552495506,209,0.4390630565778778,-0.11232779276530112,-0.0004049159470909089,-0.11318724553243374,37.02,0.000690104168218871,-0.004885516454426882,-0.007646285342867255,26.52064,0.0,-6.760223810999071e-09,-134.35900793000002,0.01,-0.25703380641067625,-0.7388173953039288,0.0,-0.05127378726140845,-0.5,-0.44782139410800237,0.2719319661458333,0.0003,-34.06263287862142,-1.0660076141357422,0.054498956,4.369902610778809,33524,0.2,0.00742836141337951,10.298626263936361,1.0007171630859375
645120,-0.0001129583129180492,0.0104448,0.64895552,35,-0.03412887864321021,-0.00463833143908011,0.0,-0.22730196386046453,0.0,0.9686656,-0.11765219308221592,2990,0.07723053912780004,-0.9401942314719629,-0.0863054964808127,215,0.4892807732668392,-0.11801316882602791,-0.00042446438412650143,-0.1133072314451384,36.73,0.0007345920118192831,-0.0055387277987190625,-0.007569255149657244,26.56672,0.0,-6.673218775394191e-09,-133.99775465000002,0.01,-0.2565547553855636,-0.7290974776852207,0.0,-0.05198201582762295,-0.5,-0.44932434044732517,0.24714006696428573,0.0003,-34.06237302507673,-1.1311180591583252,0.04329457,3.727557897567749,33526,0.2,0.0005518970345812184,10.0893280846732,1.000709056854248
663552,-0.00011687393722285517,0.010752,0.6489248,36,-0.03388267606050041,-0.004710757806414657,0.0,-0.23972749273496965,0.0,0.967744,-0.12015716916279066,2991,0.07676366338434643,-0.9507598197124909,-0.09562747809252967,221,0.4709989762834916,-0.11988169305105457,-0.00043412069830100374,-0.11257109802544929,36.64,0.0006901041391150405,-0.004709192399685789,-0.004992312594390464,26.6128,0.0,-6.471949531465335e-09,-134.15685758,0.01,-0.25689119637756036,-0.7295998284735078,0.0,-0.054664998005041994,-0.5,-0.46145006031427027,0.296356201171875,0.0003,-34.063101291656494,-1.5198018550872803,0.0391001,5.024169445037842,33528,0.2,0.004676497366745025,15.502293825149536,1.0007312297821045
681984,-0.00011896390441666654,0.0110592,0.64889408,37,-0.0341940366800546,-0.004838228775329702,0.0,-0.26082192485915534,0.0,0.9668224,-0.12444515263010275,2993,0.07855295988891366,-0.9364262967161285,-0.09099525916897219,227,0.4855570083678894,-0.12459086708893224,-0.000443497968962265,-0.11057608878011942,38.2,0.0007280816207639873,-0.005533844150098351,-0.00543754530301146,26.65888,0.0,-6.479297241497202e-09,-135.95659041,0.01,-0.25739797309483836,-0.7310483872618543,0.0,-0.05595604165222855,-0.5,-0.4525536175647338,0.24428013392857142,0.0003,-34.059807368687224,-1.1930372714996338,0.03866438,3.7360830307006836,33530,0.2,0.0035114914311894347,9.630768435341972,1.000527262687683
700416,-0.00012249456869873327,0.0113664,0.64886336,38,-0.03501711556350979,-0.0050443525963738915,0.0,-0.23664998536646564,0.0,0.9659008,-0.12316277956343853,2993,0.08029880876119724,-0.9265328886464452,-0.0904297723773374,233,0.5218672968356428,-0.1217279829004072,-0.0004602660566617072,-0.1112995828782689,36.95,0.0009765625291038305,-0.004018546428091617,-0.00808605939111874,26.70496,0.0,-7.0924220205621214e-09,-134.49555853,0.01,-0.2572633997082017,-0.7139750517264712,0.0,-0.055184139436149075,-0.5,-0.45266559609124024,0.3199986049107143,0.0003,-34.069644927978516,-1.471477746963501,0.03950567,3.7073559761047363,33533,0.2,-0.008332957646676473,10.570361580167498,1.0014526844024658
718848,-0.0001285916780776695,0.0116736,0.6488326400000001,39,-0.033915998481233854,-0.005111098232284679,0.0,-0.22345569258312648,0.0,0.9649792,-0.11809122113659533,2993,0.07653191053050443,-0.9230510890331767,-0.08417774165150328,240,0.5131171252878949,-0.11752522627593562,-0.0004698302706181545,-0.11214952164020195,37.56,0.0008897570110598786,-0.005319000684216412,-0.007804789706699824,26.75104,0.0,-6.982833167501594e-09,-134.5598736,0.01,-0.2574233484514733,-0.736591976070589,0.0,-0.053099646091437996,-0.5,-0.4549094748188738,0.30787760416666665,0.0003,-34.077649434407554,-0.8767367601394653,0.035370264,3.732362985610962,33536,0.2,-0.008548427683611711,10.606596755981446,1.002110242843628
737280,-0.00013310387121919464,0.0119808,0.64880192,40,-0.03632641300103165,-0.00527313752954881,0.0,-0.2462992757489186,0.0,0.9640576,-0.12367924804828788,2993,0.07903387081172548,-0.9284543448282806,-0.09130186973674946,246,0.5359271149841613,-0.12580874439409923,-0.00048357686631549774,-0.11217727713688282,38.18,0.0009006076886887766,-0.0065554363100090995,-0.008607632504252338,26.79712,0.0,-6.951313929660371e-09,-135.58701541,0.01,-0.2573507448937742,-0.7323317571499239,0.0,-0.05862585909320656,-0.5,-0.45750243057187995,0.289886474609375,0.0003,-34.071922302246094,-0.21787118911743164,0.044697177,3.4864895343780518,33538,0.2,0.00022386244381777942,8.810321509838104,1.0015268325805664
755712,-0.00013774545586384197,0.012288,0.6487712,41,-0.035298679223530964,-0.0052458282665886905,0.0,-0.2491959340023308,0.0,0.963136,-0.12171066950695932,2994,0.07899014235039782,-0.9228290073769292,-0.09075949215282218,252,0.5258257625017565,-0.12444500152016699,-0.000493916408236842,-0.11130222532162239,37.97,0.0007562933541420433,-0.004698341817452779,-0.005950525775773911,26.8432,0.0,-6.712843009511087e-09,-134.31107193999998,0.01,-0.2576718606322836,-0.7187799281411608,0.0,-0.056931692729254565,-0.5,-0.4638536285247278,0.3282470703125,0.0003,-34.0731086730957,-0.3039151430130005,0.039899264,3.740251302719116,33540,0.2,0.006494946603197604,8.962039589881897,1.0015455484390259
774144,-0.00013809438251933027,0.0125952,0.6487404800000001,42,-0.035402823947172556,-0.005602314020842482,0.0,-0.27018346730230375,0.0,0.9622144,-0.1295634984490598,2995,0.08434109347927711,-0.9143437835131678,-0.09312927089561579,258,0.5669975326009937,-0.13005081672659724,-0.0005156348821989019,-0.10894363638080991,36.38,0.0010959202643587357,-0.004952247228680385,-0.00690974920120917,26.88928,0.0,-7.478591421469252e-09,-133.4292385,0.01,-0.2577623628338419,-0.7162058823039295,0.0,-0.05953894321446001,-0.5,-0.45727262765549603,0.289208984375,0.0003,-34.065303039550784,-0.15718793869018555,0.025651705,3.383068561553955,33541,0.2,0.016895436588674782,7.548263168334961,1.000922441482544
792576,-0.00014205440837934268,0.0129024,0.64870976,43,-0.03373721301490755,-0.005782230019080796,0.0,-0.2509434133605583,0.0,0.9612928000000001,-0.13078294820895434,2995,0.08271366363109507,-0.9113012589125176,-0.0960100701749123,264,0.5716665423735733,-0.12376351190523716,-0.0005308960318863392,-0.10934479968799624,38.84,0.0013085939281154424,-0.005193675014500816,-0.004310406828667699,26.93536,0.0,-6.380072361242015e-09,-134.90074237999997,0.01,-0.25827070460292445,-0.7273423911218507,0.0,-0.05862813395531124,-0.5,-0.4499580675712697,0.294677734375,0.0003,-34.068516413370766,-0.1498938798904419,0.05240748,3.321768045425415,33543,0.2,0.009794529294595122,8.32783571879069,1.00117027759552
811008,-0.00014530388944410374,0.0132096,0.64867904,44,-0.03638024226477558,-0.005922604019620936,0.0,-0.2719266561422904,0.0,0.9603712,-0.1323770329542382,2996,0.08504184792724774,-0.9099788656262433,-0.0966594357694947,270,0.6069540464968161,-0.12929283987482043,-0.0005450931399432615,-0.109293873918726,38.99,0.0015017363055246985,-0.0069715595083026626,-0.006891515524797351,26.98144,0.0,-7.235814351578802e-09,-135.0878319,0.01,-0.2581589813204607,-0.7255983621562839,0.0,-0.06156942248233778,-0.5,-0.46238884571485594,0.2906494140625,0.0003,-34.06837399800619,-0.062188029289245605,0.050062507,3.882821798324585,33545,0.2,0.008177517602841059,8.799521287282309,1.001167893409729
829440,-0.0001512968166560748,0.0135168,0.6486483200000001,45,-0.03537928701832552,-0.006127563529548264,0.0,-0.2621556143043102,0.0,0.9594496,-0.13277109286097585,2997,0.08557344387436296,-0.8995307959251568,-0.09915863656049773,276,0.6162419724481666,-0.1303093311028993,-0.0005651499493274269,-0.11065878535208612,38.24,0.001181640710759287,-0.00645452434481639,-0.004574164037199701,27.02752,0.0,-8.50509783030464e-09,-134.40987217999998,0.01,-0.2576715283676025,-0.7153199997363598,0.0,-0.061588032971456604,-0.5,-0.4539197307498455,0.3020426432291667,0.0003,-34.068416595458984,-0.3431053161621094,0.045050308,4.439164638519287,33547,0.2,0.010498785336191455,11.555415789286295,1.0011820793151855
847872,-0.00015583222922926443,0.013824,0.6486176,46,-0.03752876826999371,-0.00628773637081349,0.0,-0.2582007340518066,0.0,0.958528,-0.1323661389634997,2997,0.08790559840832957,-0.8880878416136175,-0.09377919508604872,282,0.6519501875518606,-0.12639254169711378,-0.0005808389325235241,-0.10957476002025361,39.46,0.0013921442506317464,-0.005475249707362511,-0.0065173244279220725,27.0736,0.0,-7.447912609839996e-09,-135.38113484,0.01,-0.25766524829926857,-0.7148777812521017,0.0,-0.06113492839680232,-0.5,-0.4507489313614289,0.3267267400568182,0.0003,-34.080406188964844,-0.12627947330474854,0.05081915,3.5388200283050537,33550,0.2,-0.0014931088186461818,9.000914530320602,1.0020978450775146
866304,-0.00016014129716153424,0.0141312,0.64858688,47,-0.04046090698227722,-0.006295407589783075,0.0,-0.25786618160518004,0.0,0.9576064,-0.12869946729908932,2997,0.08582162615234029,-0.8905924729167359,-0.09769926917418234,288,0.6202486642223114,-0.13092137164782133,-0.0005902700273041265,-0.10960498277141645,40.35,0.0013205295997775262,-0.005449208097868702,-0.008190494567966874,27.11968,0.0,-7.672326920254967e-09,-136.12235038,0.01,-0.2578839209254252,-0.7042722847204573,0.0,-0.06205270261789195,-0.5,-0.45589169993223155,0.33914620535714285,0.0003,-34.06787436349051,-0.046319007873535156,0.045998767,3.8505170345306396,33552,0.2,0.009731261990964413,10.276147024972099,1.001099705696106
884736,-0.00016058415615073855,0.0144384,0.64855616,48,-0.03793592454522354,-0.006616037665251127,0.0,-0.2672994271989743,0.0,0.9566848,-0.13389396044056742,2998,0.08727141345497741,-0.8800187884031571,-0.09964230181635272,295,0.6554035493591478,-0.13052740101726357,-0.0006081320574469955,-0.10862451785528165,39.76,0.0015559897551106082,-0.007020386527680482,-0.005458919481573037,27.16576,0.0,-8.141741852163685e-09,-134.69791759000003,0.01,-0.25822261812045233,-0.7139101646095048,0.0,-0.06175894958309699,-0.5,-0.4483781641567142,0.292144775390625,0.0003,-34.07032060623169,-0.027888178825378418,0.042004894,3.7806501388549805,33554,0.2,-0.001466722460463643,8.5966317653656,1.0013808012008667
903168,-0.00016375272330714348,0.0147456,0.64852544,49,-0.03815206843863274,-0.006771270701042169,0.0,-0.26714203363825745,0.0,0.9557632,-0.1368530061796974,2998,0.08728244879990639,-0.8765683172524117,-0.1035289417747079,301,0.6484882061990956,-0.13136374687186209,-0.0006184297543127674,-0.10827896904200354,39.46,0.0016297745363165934,-0.005760080299094423,-0.006498276117056203,27.21184,0.0,-8.014109359154323e-09,-135.23124508000004,0.01,-0.2586165293210646,-0.7128649942022324,0.0,-0.06040552067627668,-0.5,-0.44908910116330525,0.24908447265625,0.0003,-34.06159782409668,-0.2896081209182739,0.022660933,6.4748053550720215,33555,0.2,0.014008439960889518,15.240644931793213,1.0005784034729004
921600,-0.00016627234506285692,0.0150528,0.64849472,50,-0.039674751990959,-0.006939729137698595,0.0,-0.2875232103629925,0.0,0.9548416,-0.1480869423005984,2998,0.08963372428100874,-0.8751648063036571,-0.1073016094928622,307,0.6710523948371337,-0.1289374267116314,-0.0006391833409184096,-0.10613307786093414,40.47,0.0016829428819215132,-0.0075759411314114304,-0.006647154738236156,27.25792,0.0,-7.021083085441564e-09,-136.14968523,0.01,-0.25896829779386665,-0.7219168197365238,0.0,-0.06128645796151676,-0.5,-0.45511644487781944,0.2966579861111111,0.0003,-34.072470347086586,0.2173776626586914,0.04196129,4.606731414794922,33557,0.2,-0.0033933911989960405,10.523901727464464,1.001524806022644
940032,-0.00017170588975379343,0.01536,0.648464,51,-0.03827264465114839,-0.007146506873792822,0.0,-0.2825155053323358,0.0,0.95392,-0.14367836529446348,2998,0.08998038499744622,-0.8679463755435355,-0.10732405504753943,313,0.6786508979212376,-0.133111177576423,-0.0006592699618332044,-0.10681068392699929,39.35,0.0018131512915715575,-0.006687270621316404,-0.006877170098448408,27.304000000000002,0.0,-8.911951418719496e-09,-133.79634879,0.01,-0.2589027332151575,-0.7162486833450837,0.0,-0.06265930882426399,-0.5,-0.4541213479762198,0.3266059027777778,0.0003,-34.07217491997613,0.139593243598938,0.043488413,3.946916341781616,33559,0.2,-0.001684940161390437,9.284236166212294,1.0015530586242676
958464,-0.00017327098025681612,0.0156672,0.64843328,52,-0.04127647112324365,-0.007410932418076562,0.0,-0.26385672530826687,0.0,0.9529984,-0.13914551572328282,2999,0.09014350065703827,-0.8653885973695995,-0.10755642555798534,319,0.6758800394372233,-0.13217448817757882,-0.0006735396979687708,-0.1074906797889142,40.81,0.0016666668654781664,-0.008265501415331123,-0.009105911360872125,27.35008,0.0,-8.73940895839604e-09,-136.11868106999998,0.01,-0.2585373515113438,-0.6998864091062065,0.0,-0.061075146627369854,-0.5,-0.45399999019460285,0.3290201822916667,0.0003,-34.07328202989366,0.24478131532669067,0.039981764,4.107293128967285,33561,0.2,0.00027099805366661813,9.349939876132542,1.0016801357269287
976896,-0.00017779995902540726,0.0159744,0.6484025600000001,53,-0.04172679507514445,-0.007456627482807374,0.0,-0.26378755704504564,0.0,0.9520768,-0.1410860108035813,2999,0.08986335902744279,-0.8604424112880591,-0.1080204089813407,325,0.6887522452337885,-0.13259830896615912,-0.0006858295391888768,-0.10660395312441412,39.8,0.001908637421567821,-0.007475571807137587,-0.011496315819104208,27.396160000000002,0.0,-9.53318316927659e-09,-134.91360865000001,0.01,-0.2587446840928171,-0.681874796720063,0.0,-0.06200578767715909,-0.5,-0.4571098165098475,0.2832845052083333,0.0003,-34.06569735209147,0.20729601383209229,0.05262415,4.030306339263916,33563,0.2,0.009210169315338135,9.304949601491293,1.001020908355713
995328,-0.00017844059882152276,0.0162816,0.64837184,54,-0.0434512625614492,-0.007608700848553922,0.0,-0.27975673076692925,0.0,0.9511552,-0.14770939388533788,2999,0.09273873579042997,-0.8647580025594804,-0.11512423919945936,331,0.74194248767893,-0.1356021009817122,-0.0006916788442647673,-0.10593861859770241,42.89,0.0019194881315343082,-0.00766166072895026,-0.01213088923138133,27.442239999999998,0.0,-9.713051254445995e-09,-137.85149425,0.01,-0.2593449525496029,-0.6878487899251499,0.0,-0.0630427439831245,-0.5,-0.4534365931761886,0.3297452059659091,0.0003,-34.07177803733132,0.1511269211769104,0.04820068,4.1712870597839355,33566,0.2,-0.002197392327202992,10.191398620605469,1.0014878511428833
1013760,-0.0001839567464022851,0.0165888,0.64834112,55,-0.04187315989756038,-0.00793534254329163,0.0,-0.28010663806699976,0.0,0.9502336,-0.15261304833270625,2922,0.09391897796700885,-0.8534632511067514,-0.1143944870614703,346,0.7312058906471948,-0.13876787352155537,-0.0007197517735352635,-0.1055650401799704,42.08,0.0019932728577663917,-0.008628999132068,-0.008428580368571002,27.48832,0.0,-9.412370441383673e-09,-135.70325312,0.01,-0.2592135493695061,-0.6755296373340349,0.0,-0.06043124359918554,-0.5,-0.45167367346909576,0.3737030029296875,0.0003,-34.07480430603027,0.1312732696533203,0.049093127,4.619068145751953,33570,0.2,-0.004897171093034558,11.58181607723236,1.0017943382263184
1032192,-0.00018651590074223202,0.016896,0.6483104000000001,56,-0.039408148714415794,-0.007973826907901722,0.0,-0.27782243174401117,0.0,0.949312,-0.14430302465979253,2924,0.09197899268892715,-0.8704891281133595,-0.10645690959946524,352,0.7179960873102141,-0.13548653482041106,-0.0007232363714715062,-0.10650523068516404,42.08,0.001969401320416687,-0.00838757155805878,-0.006994773494086861,27.5344,0.0,-8.959552868101373e-09,-135.86792908,0.01,-0.2585383086261603,-0.6881750424082066,0.0,-0.06145851809544483,-0.5,-0.4641042698381274,0.23382568359375,0.0003,-34.056654930114746,-0.458453893661499,0.021747336,13.905160903930664,33571,0.2,0.009703226678539068,26.87133502960205,1.0002799034118652
1050624,-0.00018967387270692508,0.0172032,0.64827968,57,-0.041056802248077943,-0.0080836236701876,0.0,-0.2908509928350213,0.0,0.9483904,-0.15153661012286135,2925,0.09249661404237781,-0.8649698848434438,-0.11844312725019963,359,0.7219907119964178,-0.1415103221420797,-0.0007319626086171786,-0.10527973312191721,45.98,0.0018912763399485913,-0.007748466258312369,-0.006858474744961081,27.58048,0.0,-8.877979310583384e-09,-138.92105737,0.01,-0.25893726350553115,-0.6731489177848975,0.0,-0.06007844659959324,-0.5,-0.46533540836651166,0.2568359375,0.0003,-34.05986340840658,0.3586236238479614,0.046710182,4.52681303024292,33573,0.2,0.004308836845060189,10.404073715209961,1.0005607604980469
1069056,-0.00019516766290966683,0.0175104,0.64824896,58,-0.041930883946893635,-0.008380389129262034,0.0,-0.2824044729260231,0.0,0.9474688,-0.15258616824834756,2926,0.09268729362129165,-0.8587586183974534,-0.11659155546387114,365,0.7301736202945542,-0.14431312211186217,-0.0007610638327451808,-0.10586772478317939,41.68,0.0020865888541771304,-0.01110458314683961,-0.007267535610998188,27.62656,0.0,-1.0487358957792922e-08,-135.58525909,0.01,-0.25854724777628857,-0.6677598555416567,0.0,-0.06253204457165853,-0.5,-0.4613768381244254,0.3114501953125,0.0003,-34.071676635742186,0.2838779091835022,0.036821354,4.431363105773926,33575,0.2,-0.004174367478117347,10.126467323303222,1.0016164779663086
1087488,-0.00019744653169820287,0.0178176,0.6482182400000001,59,-0.039504606260821806,-0.008185515310586868,0.0,-0.26379477400995505,0.0,0.9465472,-0.14314548806606942,2927,0.0917010733744883,-0.8708896538463011,-0.10904246552319723,371,0.7208316062616418,-0.1410528224495697,-0.0007544985550575964,-0.10691563392504616,42.14,0.0018131512948053165,-0.008007797499885783,-0.008419652631825052,27.67264,0.0,-9.914565448395957e-09,-136.47457929,0.01,-0.25916069392731533,-0.6832834974348613,0.0,-0.06125895701605081,-0.5,-0.4592211299445055,0.2626139322916667,0.0003,-34.06402905782064,-0.17348408699035645,0.058437064,8.885860443115234,33577,0.2,0.0116664442854623,20.796772956848145,1.000800371170044
1105920,-0.00019998357413231852,0.0181248,0.64818752,60,-0.03860850413857064,-0.008459572999076771,0.0,-0.24979375035074827,0.0,0.9456256,-0.14316624011266463,2928,0.09302145085908929,-0.8543107186541721,-0.11205836374366214,377,0.74708100272302,-0.13814472882275913,-0.0007728717533287923,-0.10622632388832502,43.56,0.0020540367113426328,-0.00917641561924635,-0.005527324686089026,27.71872,0.0,-9.155004838182263e-09,-136.71030867,0.01,-0.25927301907118094,-0.6569749806174552,0.0,-0.05975078275766025,-0.5,-0.454162902158065,0.2744140625,0.0003,-34.068895486684944,0.1818838119506836,0.04055347,4.142256736755371,33580,0.2,-0.011404225316185217,11.147955160874586,1.0011699199676514
1124352,-0.0002051138807827858,0.018432,0.6481568,61,-0.03988027773264069,-0.0086135694170938,0.0,-0.2771169116763033,0.0,0.944704,-0.1551012465491967,2930,0.09489364225871746,-0.8645890831424665,-0.12021671934973363,383,0.7884491020512807,-0.14656875717331874,-0.0007977150096545182,-0.10572974951241898,44.6,0.002369792019534442,-0.010310312236672163,-0.0054130940562039645,27.7648,0.0,-1.1861031535385066e-08,-138.03821957,0.01,-0.2593791935856575,-0.6692956555021236,0.0,-0.06306346527219292,-0.5,-0.4654559793481375,0.29351806640625,0.0003,-34.065330028533936,0.35521066188812256,0.038458508,5.091579437255859,33582,0.2,0.005242261569947004,11.06542444229126,1.0010316371917725
1142784,-0.0002101445303912343,0.0187392,0.64812608,62,-0.03752286711370648,-0.008803054838752244,0.0,-0.26783386336275045,0.0,0.9437824,-0.1515889727744628,2931,0.09549506851960374,-0.860669983509936,-0.12017849976586449,389,0.7730893739835113,-0.14789748011062007,-0.0008119107697377016,-0.10614106621063481,45.27,0.0019444446111770554,-0.008202566794352606,-0.004104644581213939,27.81088,0.0,-1.0579657120801575e-08,-137.27154498000002,0.01,-0.25956414449031656,-0.6547863131673816,0.0,-0.06058116172642177,-0.5,-0.4651898177444298,0.3187052408854167,0.0003,-34.07424736022949,0.3201942443847656,0.045270834,4.723503112792969,33585,0.2,-0.004909097624476999,11.053944746653238,1.0016379356384277
1161216,-0.00021469026514878148,0.0190464,0.64809536,63,-0.040148015481095894,-0.008952277712799592,0.0,-0.266053319375626,0.0,0.9428608,-0.15012520148455735,2932,0.09801257458216771,-0.8550283819985857,-0.11725974603708608,395,0.8236044194463319,-0.1494651995311587,-0.0008262387798731821,-0.10630810402345825,44.38,0.002249349280545074,-0.009107513385566158,-0.006540750511971809,27.85696,0.0,-1.0771426579469263e-08,-136.64832253,0.01,-0.26005652488266284,-0.6645656064529494,0.0,-0.06359630092419813,-0.5,-0.45289832665522245,0.3286404079861111,0.0003,-34.06469217936198,0.36223363876342773,0.04232336,5.035690784454346,33587,0.2,0.0017416225228872565,10.768215815226236,1.0009739398956299
1179648,-0.00021875735171176212,0.0193536,0.64806464,64,-0.038331404340602,-0.009192735662830822,0.0,-0.2630978729713139,0.0,0.9419392,-0.15192714948936087,2933,0.09782554541385287,-0.850049602146582,-0.12199717277832235,402,0.8420570652720382,-0.15002732951425934,-0.0008529393641212297,-0.10658598185790229,46.7,0.002404514253915598,-0.009486201987278441,-0.004221275041298905,27.90304,0.0,-1.1819664416422736e-08,-137.24026594000003,0.01,-0.2593314276941471,-0.6705647019043028,0.0,-0.062257012172945644,-0.5,-0.4592018168187917,0.3121337890625,0.0003,-34.067368030548096,0.44945091009140015,0.045387477,4.530684947967529,33589,0.2,0.002028094691922888,10.255390882492065,1.001259207725525
