time/iterations,reward_terms/fwd_speed,time/time_elapsed,curriculum/stance_ratio,reward_terms/upright,reward_terms/energy,reward_terms/stop,reward_terms/stance_time,curriculum/eff_scale,reward_terms/vz,time/total_timesteps,reward_terms/time,reward_terms/angmom,reward_terms/overrun,curriculum/ent_coef,reward_terms/height,reward_terms/foot_slip,curriculum/sprint_dist_m,reward_terms/hip_roll,reward_terms/lat_vel,reward_terms/assist_pen,reward_terms/stance,curriculum/pitch_armature,rollout/ep_rew_mean,rollout/ep_len_mean,reward_terms/alive,reward_terms/torque,reward_terms/motor_vel,reward_terms/coef_rate,reward_terms/clearance,reward_terms/ang_xy,reward_terms/action_rate,time/fps,reward_terms/phase_contact,reward_terms/air_time,reward_terms/residual,train/value_loss,train/clip_range,train/std,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/approx_kl,train/n_updates,train/loss,train/clip_fraction
2201,2.437492489387156,13752,0.582416,-0.2921193634120842,-0.03762562879434437,0.0,-0.0012049655876277636,0.67584,-0.4508369300717272,40568832,-0.5,-0.20615706221301555,0.0,0.0037773568,-0.11142209784489568,-0.47081436712136226,100.0,-0.09108915380350888,-4.457691447163513e-08,0.0,-0.10883040902352187,0.0,-79.01712497,66.72,0.0,-0.39810049142564385,-0.009377525421225132,-0.5857378427044262,0.18676759636880502,-0.4880880945905215,-0.1377234857198827,2949,-0.336158998122625,0.002248263474838394,-0.28537004126643173,15.976261711120605,0.2,0.99913489818573,-0.012098993209656328,0.9709908366203308,0.0003,-34.02157611846924,0.0339215,41606,7.145298480987549,0.2759765625
2202,2.4436300786815677,13758,0.58238528,-0.2991459153605335,-0.03736895215995775,0.0,-0.0012570487581089968,0.6761472,-0.45158420688071527,40587264,-0.5,-0.20884224103951138,0.0,0.0037699839999999997,-0.11158914124050054,-0.4667156251655336,100.0,-0.09112496821999698,-4.081010592313421e-08,0.0,-0.10877337110746964,0.0,-77.4946157,66.54,0.0,-0.39701989218763223,-0.009324989704450178,-0.5888460187125794,0.18785057622517645,-0.4883177591762289,-0.13688575233430395,2949,-0.33232506540244144,0.0021571175505717597,-0.28520632796671735,10.552627325057983,0.2,0.998757541179657,-0.01258887378498912,0.9802106618881226,0.0003,-34.02006950378418,0.029929776,41610,4.615309715270996,0.26680908203125
2203,2.4330053332304136,13764,0.5823545600000001,-0.2998778203664718,-0.03764438552721415,0.0,-0.0011903172093702273,0.6764544,-0.4532721416145418,40605696,-0.5,-0.21047822531398908,0.0,0.0037626112,-0.11129073034273332,-0.4829633237332802,100.0,-0.09068365313682321,-4.327045370662512e-08,0.0,-0.10907204308273682,0.0,-78.26951392,67.07,0.0,-0.3979285191959662,-0.009367291832254286,-0.5886744104315618,0.1878313792621844,-0.4888407063210466,-0.13841648951974023,2949,-0.3339730496275536,0.002129990895304622,-0.2854442825953274,9.334990569523402,0.2,0.9987987875938416,-0.008402897560569857,0.9835201501846313,0.0003,-34.01883397783552,0.04297214,41613,4.9273152351379395,0.27418736049107145
2204,2.4309291578025074,13770,0.58232384,-0.2971286217375673,-0.037600023714343914,0.0,-0.0012190714478492737,0.6767616,-0.44658761419074927,40624128,-0.5,-0.2050595989245551,0.0,0.0037552383999999994,-0.11065151660447456,-0.4770519773791438,100.0,-0.09106062820621162,-3.867158227611718e-08,0.0,-0.10849183534474115,0.0,-77.91497259,66.75,0.0,-0.3994129650643891,-0.009364274490391249,-0.5861843011408194,0.18756739621537163,-0.488440953332883,-0.1380411468569541,2949,-0.33574226135883456,0.00216037283017714,-0.28552775244001305,12.22949948310852,0.2,0.9992942810058594,-0.010150459082797169,0.9774456024169922,0.0003,-34.02721004486084,0.03637283,41617,5.114066123962402,0.33094482421875
2205,2.4436897184461257,13777,0.58229312,-0.2953307945065401,-0.03743882271431169,0.0,-0.001241857835945363,0.6770688,-0.44884229831629174,40642560,-0.5,-0.2082891766216004,0.0,0.0037478655999999997,-0.1105762090427653,-0.48260233704286715,100.0,-0.09059585032546492,-3.856293894955367e-08,0.0,-0.10883326479741787,0.0,-78.49794447,67.08,0.0,-0.39793518533018407,-0.00932592648507017,-0.5860539271388686,0.18712152894751233,-0.48657029819220654,-0.13737261331199044,2950,-0.33483980907675825,0.0022081158951752717,-0.2854439207856976,9.787768060510809,0.2,0.9991014003753662,-0.00433036682873287,0.9827908873558044,0.0003,-34.02664357965643,0.04845409,41620,4.25468635559082,0.248779296875
2206,2.441089475716834,13783,0.5822624000000001,-0.29578407025962977,-0.03744689246288627,0.0,-0.0011637330883079106,0.677376,-0.45653689210299575,40660992,-0.5,-0.2037190931330441,0.0,0.0037404928,-0.11118160553809268,-0.4792858321039759,100.0,-0.08983506043544999,-4.038081463440492e-08,0.0,-0.10685903595790174,0.0,-78.26354285000001,66.79,0.0,-0.3978152512764504,-0.009300508822476171,-0.5862559231013158,0.1876663551739963,-0.4819698221024352,-0.13722098250560982,2950,-0.33453691250993484,0.0021299908694345504,-0.2854127236914931,4.870148181915283,0.2,0.9990269541740417,-0.000876652594241831,0.9914775490760803,0.0003,-34.02707714504666,0.04061465,41622,2.534501791000366,0.23388671875
2207,2.4786691748548786,13789,0.58223168,-0.30154415807437024,-0.03757572372730046,0.0,-0.0011376915176192091,0.6776832,-0.44924396057545646,40679424,-0.5,-0.2070360115822677,0.0,0.0037331200000000004,-0.11369571667717869,-0.4791473278991744,100.0,-0.08923918938721935,-3.8193462051202544e-08,0.0,-0.10720945515063278,0.0,-78.16615942,66.61,0.0,-0.3963511642833878,-0.009319228607490827,-0.582043210709752,0.19015450324679894,-0.48356192872032633,-0.13702843713359714,2950,-0.33306816050279525,0.0019466140074655414,-0.28576741237594977,10.29757866859436,0.2,0.9992436170578003,-0.009156186008476652,0.9810383915901184,0.0003,-34.02701988220215,0.039980985,41626,6.788106918334961,0.352587890625
2208,2.455960094299716,13795,0.58220096,-0.30196788204668035,-0.03751473690038949,0.0,-0.0011610204302188423,0.6779904,-0.44536595441731197,40697856,-0.5,-0.20384848307183925,0.0,0.0037257472,-0.11312532726284613,-0.48188474166064427,100.0,-0.09012743891968852,-3.359376520160491e-08,0.0,-0.10822846117742571,0.0,-76.52331952,66.94,0.0,-0.3956206155826619,-0.009306194893821652,-0.5840648901001777,0.18936782995654455,-0.48509270782632097,-0.13699544217026827,2950,-0.3366151688271716,0.001965060235104627,-0.28563347766891345,5.001365089416504,0.2,0.9984602332115173,-0.009953677165322005,0.9899703860282898,0.0003,-34.01841926574707,0.04071528,41630,2.054739475250244,0.29691162109375
2209,2.4699302086710553,13801,0.5821702400000001,-0.3018518243004774,-0.03742193976532657,0.0,-0.0010785554218778594,0.6782976,-0.4480795831927506,40716288,-0.5,-0.20541280994260702,0.0,0.0037183744,-0.11318387984684389,-0.48258469759371064,100.0,-0.08954953335653727,-4.0080495164750305e-08,0.0,-0.10797316498945767,0.0,-76.83572962,67.05,0.0,-0.39509667792334663,-0.009313485458765978,-0.5830337688484473,0.18931504751580597,-0.4836380300905485,-0.1372678355410967,2950,-0.3335063754886158,0.0018598084894215895,-0.28551968856977317,11.835188865661621,0.2,0.9982784986495972,-0.0011460856638020938,0.9794601798057556,0.0003,-34.01045650906033,0.042346317,41632,6.49215841293335,0.2665473090277778
2210,2.449742441822887,13808,0.58213952,-0.2958881890383435,-0.03761094276273407,0.0,-0.0011317236510674572,0.6786048,-0.44544746853767525,40734720,-0.5,-0.20455651139774925,0.0,0.0037110016000000004,-0.11112501026439703,-0.4815862468610622,100.0,-0.08976385650908464,-3.775404400659951e-08,0.0,-0.10739737345250155,0.0,-76.66973778,67.41,0.0,-0.3992899306850736,-0.009349134705509231,-0.5828622573624461,0.18789992154036056,-0.4834820609655685,-0.137545654990595,2950,-0.33777632658462564,0.0023795568817553837,-0.2858166984978582,7.563576062520345,0.2,0.998769223690033,-0.003415448940359056,0.9866316914558411,0.0003,-34.016544342041016,0.045516275,41635,3.5018913745880127,0.2691446940104167
2211,2.4685589243566484,13814,0.5821088000000001,-0.30175805715138115,-0.03752942108232498,0.0,-0.0011349788530626232,0.678912,-0.45023652292043526,40753152,-0.5,-0.20552697166549358,0.0,0.0037036288,-0.11233299887134386,-0.4797580095816804,100.0,-0.08880399142069921,-3.937182260601114e-08,0.0,-0.10685742185644719,0.0,-76.7733845,66.91,0.0,-0.3956639422100495,-0.009309367987257235,-0.5834736042979525,0.19079887577543642,-0.48178123496526154,-0.1367878059622916,2950,-0.3334393086781005,0.0021104595960221356,-0.28550773089423787,10.330588261286417,0.2,0.9989911913871765,-0.0009439834005509814,0.9812462329864502,0.0003,-34.02365366617838,0.04406359,41638,4.536393165588379,0.3013712565104167
2212,2.4409611240390827,13820,0.58207808,-0.29663192161833196,-0.03772809076555953,0.0,-0.001235347441656308,0.6792192,-0.45105505097684406,40771584,-0.5,-0.2087174415339133,0.0,0.003696256,-0.11165964878975881,-0.4804774398654085,100.0,-0.08910115364201934,-4.0813427027846125e-08,0.0,-0.10836588235442561,0.0,-76.59776652,67.09,0.0,-0.39985614017217064,-0.009379711516429015,-0.5884413372430217,0.18717866118333193,-0.48887739353233806,-0.13686445214641846,2950,-0.335351333675508,0.002097438797742749,-0.2856509985624452,8.158061122894287,0.2,0.9992055296897888,-0.010453339794185012,0.9848572611808777,0.0003,-34.02855281829834,0.037865397,41642,4.091438293457031,0.319921875
2213,2.4442125863671733,13826,0.58204736,-0.29842506218422865,-0.0375392149572254,0.0,-0.001194657466839999,0.6795264,-0.4519268647146373,40790016,-0.5,-0.20251627526340368,0.0,0.0036888832000000005,-0.11121924398594801,-0.4839573731688567,100.0,-0.089053017750038,-4.41728343661854e-08,0.0,-0.10826980139455315,0.0,-78.47606345999999,66.85,0.0,-0.39819876764796747,-0.00935414006319467,-0.5851168789453892,0.18923494538749822,-0.4832295287654791,-0.13702023432404145,2950,-0.33443245059333526,0.0021072044263645592,-0.28535217361110066,8.400403082370758,0.2,0.9989444017410278,-0.0015686546685174108,0.9852355122566223,0.0003,-34.02667236328125,0.03864712,41644,3.7366526126861572,0.2186279296875
2214,2.4720631383052964,13832,0.58201664,-0.2980568044894589,-0.0375283331641994,0.0,-0.0011479996384069738,0.6798336,-0.4492502204882595,40808448,-0.5,-0.20788756038736375,0.0,0.0036815104,-0.1121948237200929,-0.4693765265778675,100.0,-0.0888028588519209,-3.5039044590112457e-08,0.0,-0.10710267005250063,0.0,-76.71816246,66.93,0.0,-0.39621596747282745,-0.009342077335691505,-0.5819800276794093,0.1887217717521025,-0.4849477749610746,-0.13648470957143538,2950,-0.3339530524019016,0.0019704855836203527,-0.2856466415858634,11.04164907667372,0.2,0.9989051222801208,-0.001901889168139961,0.9804412722587585,0.0003,-34.026187896728516,0.036200263,41646,5.6449127197265625,0.2341851128472222
2215,2.457862781672212,13839,0.58198592,-0.296794472275009,-0.037391537897688704,0.0,-0.0011290109865108712,0.6801408,-0.44650568783647704,40826880,-0.5,-0.20124528040399695,0.0,0.0036741376000000003,-0.1109220085766038,-0.4802126681813832,100.0,-0.08944596044178357,-3.557040340817544e-08,0.0,-0.10940175830596788,0.0,-77.32625358,66.06,0.0,-0.39556292313906477,-0.009379515832983921,-0.5808433435837639,0.18997950497028745,-0.4809986978462978,-0.13753244451596927,2950,-0.3353653253258322,0.0022439231623947206,-0.28586945359158555,3.2223422697612216,0.2,0.9989957809448242,-0.004625568532251886,0.9937068223953247,0.0003,-34.02629007611956,0.04349293,41649,1.155849814414978,0.2959507533482143
2216,2.4723084645890956,13845,0.5819552,-0.29963625541589073,-0.03727602280013267,0.0,-0.0011007992790028867,0.680448,-0.4556570520314345,40845312,-0.5,-0.20221230981580263,0.0,0.0036667648000000006,-0.11215455388700026,-0.4726049617990688,100.0,-0.08855793755870725,-3.7099397737132326e-08,0.0,-0.10829914864873212,0.0,-76.35371758000001,67.09,0.0,-0.39563568605947874,-0.009323223308390994,-0.5772361320168868,0.18935971201677412,-0.4813365086701492,-0.13648205040271866,2950,-0.333416123838898,0.0020518658824989367,-0.28553995787818165,8.810872793197632,0.2,0.9986867308616638,0.0005820809747092426,0.9849101901054382,0.0003,-34.02083969116211,0.042458683,41651,4.984790802001953,0.267974853515625
2217,2.439415700944817,13851,0.5819244800000001,-0.2954979739428608,-0.03748440078239368,0.0,-0.0011979126623676468,0.6807552,-0.4614522157078543,40863744,-0.5,-0.20742348875960456,0.0,0.003659392000000001,-0.11157892330927074,-0.47252331169047196,100.0,-0.0891224204422749,-4.3060349564182585e-08,0.0,-0.10437295486852531,0.0,-77.15078910999999,67.67,0.0,-0.3978813631575675,-0.009378746699343242,-0.5882682613385962,0.18673400709164542,-0.48698316522976204,-0.1366551073019177,2950,-0.3342217347737146,0.0021809891946355086,-0.28541755905923266,4.995252915791103,0.2,0.9985186457633972,0.0018624887535614626,0.9917685985565186,0.0003,-34.0168833051409,0.043509513,41653,2.467931032180786,0.23747907366071427
2218,2.4206087135154695,13857,0.58189376,-0.2909372006322871,-0.03744540030393713,0.0,-0.0012044230631242196,0.6810624,-0.465162888685192,40882176,-0.5,-0.20058484288544004,0.0,0.0036520191999999995,-0.10977366522135355,-0.4728783989112476,100.0,-0.08979296667241324,-3.491784230393733e-08,0.0,-0.10509523718259954,0.0,-77.84716715,66.74,0.0,-0.3994740593530865,-0.009419129064052905,-0.5841740610360564,0.18651510930897885,-0.48205844760660455,-0.13683956416053736,2950,-0.33676683717927774,0.00246419239233041,-0.28555926442702834,6.1952086091041565,0.2,0.998583972454071,0.0016190265596378595,0.9891655445098877,0.0003,-34.01621675491333,0.043306734,41655,3.9252333641052246,0.271392822265625
2219,2.457135533117963,13863,0.58186304,-0.29084452045555304,-0.037612170135910734,0.0,-0.001249453301877818,0.6813696,-0.46019596886245906,40900608,-0.5,-0.2039153117817479,0.0,0.0036446464,-0.11054586184220513,-0.47675978012635434,100.0,-0.08849559908282886,-4.3238740153946846e-08,0.0,-0.10659010506710656,0.0,-78.50443709999999,66.74,0.0,-0.3996168926585381,-0.009394470842974123,-0.5811815284213773,0.188827857846118,-0.48208115603950524,-0.13694582585140022,2950,-0.33390494755742095,0.0022775603898076546,-0.2854634890135088,15.991439819335938,0.2,0.9983981847763062,0.0016152784062017287,0.9715948104858398,0.0003,-34.01271057128906,0.042754106,41657,8.662342071533203,0.23304966517857142
2220,2.4566908363116404,13869,0.5818323200000001,-0.2932253353039089,-0.03775214308794528,0.0,-0.001271154611862989,0.6816768,-0.4590793621041118,40919040,-0.5,-0.20830369911552585,0.0,0.0036372736,-0.11149205692869607,-0.47716180556607113,100.0,-0.08917219673480382,-4.634002848586607e-08,0.0,-0.10877462509795666,0.0,-77.15329504,66.97,0.0,-0.39858545502450593,-0.009368882313364092,-0.585150537804767,0.18920641997389917,-0.4836830147742458,-0.1371719729904022,2950,-0.33355415543719014,0.002422959673114949,-0.28530943538626075,10.241107416152953,0.2,0.9986926913261414,-0.011096284608356655,0.9810254573822021,0.0003,-34.014693641662596,0.030303951,41661,6.157817840576172,0.2692626953125
2221,2.446633052004246,13876,0.5818016,-0.30024344191911406,-0.03781800518322278,0.0,-0.001191402271312351,0.681984,-0.4591928801093251,40937472,-0.5,-0.20727559234143794,0.0,0.0036299007999999995,-0.11249721843575294,-0.4738955580016813,100.0,-0.08985398583487596,-3.9223966997836936e-08,0.0,-0.1071085359933857,0.0,-76.97139274999999,66.79,0.0,-0.3998168036326723,-0.00938860121963932,-0.5855981265108527,0.18838728416477515,-0.4869553505542956,-0.13685258721648438,2950,-0.33535156530883653,0.002019313833443448,-0.2857473941483575,6.1613301038742065,0.2,0.998290479183197,-0.0072913818682233495,0.9886459708213806,0.0003,-34.01118596394857,0.045194037,41664,2.8848507404327393,0.2854207356770833
2222,2.438764174866355,13882,0.58177088,-0.3014534049075547,-0.03764832703885354,0.0,-0.0010101962769921455,0.6822912,-0.449961299924457,40955904,-0.5,-0.20419731806137292,0.0,0.003622528,-0.11219361918558642,-0.4818230161050285,100.0,-0.08953624747429866,-3.79079809585078e-08,0.0,-0.10657878034593646,0.0,-77.15749778,66.55,0.0,-0.39875153704912264,-0.009397498726636113,-0.5861324900151336,0.18829568635571448,-0.4852964388373512,-0.13704075411912592,2950,-0.33615109222758793,0.002008463084671853,-0.2855973852323699,10.5482102394104,0.2,0.9981719851493835,-0.0016670786775648595,0.9812341928482056,0.0003,-34.007663345336915,0.040938843,41666,4.159056186676025,0.2862060546875
2223,2.435920764152661,13888,0.5817401600000001,-0.30281310645703685,-0.037653561954955034,0.0,-0.0010823531516103281,0.6825984,-0.45640054672947383,40974336,-0.5,-0.20488468480373548,0.0,0.0036151552,-0.11325573100622573,-0.477574377195353,100.0,-0.08914045554984204,-3.721943416435684e-08,0.0,-0.11047411322329279,0.0,-79.26257462000001,65.89,0.0,-0.39744702698095,-0.009386462521249112,-0.5844537857761863,0.18843907757492284,-0.4878377186282034,-0.13705512782259768,2950,-0.3354470568162479,0.002094183618383896,-0.2858132982905891,14.655647087097169,0.2,0.9984633326530457,-0.011055206006858498,0.9730435609817505,0.0003,-34.008981704711914,0.034999996,41670,7.413714408874512,0.2945556640625
2224,2.44254037197011,13894,0.58170944,-0.2969752945484223,-0.03769824353736053,0.0,-0.0011810941505245864,0.6829056,-0.45867160545779817,40992768,-0.5,-0.20280218368889374,0.0,0.0036077823999999996,-0.11217134141889956,-0.4709421046743214,100.0,-0.08894051009864815,-3.970679125456348e-08,0.0,-0.10899236017015752,0.0,-76.68804401999999,67.55,0.0,-0.3987313451378203,-0.009358817381383236,-0.5860256466776469,0.18812162018671474,-0.4832678158312238,-0.1368443911114708,2950,-0.3362871074035334,0.0021310759734155405,-0.2855726180566769,17.70058584213257,0.2,0.9983295202255249,-0.01271382310660556,0.9682727456092834,0.0003,-34.007677268981936,0.028968686,41674,8.55573844909668,0.24935302734375
2225,2.4463324347402917,13901,0.58167872,-0.2927323819919536,-0.03772079811280597,0.0,-0.0011903171996689504,0.6832128,-0.4608525947255893,41011200,-0.5,-0.2052264901227091,0.0,0.0036004096,-0.1108317017779426,-0.4725239471487227,100.0,-0.08870720396942217,-3.695578958982795e-08,0.0,-0.10812965037277246,0.0,-77.28482881,67.17,0.0,-0.40062246862350487,-0.009392038295555433,-0.5840489320029133,0.18806828499550823,-0.4829887689736672,-0.13665804930692874,2950,-0.33388139830305436,0.0024891489398820945,-0.28589224179642647,13.711718273162841,0.2,0.9982118606567383,-0.013454210036434234,0.9747018218040466,0.0003,-34.005721473693846,0.03759858,41678,5.588716506958008,0.279150390625
2226,2.4550703231443047,13908,0.581648,-0.2965582044542241,-0.037576750050224546,0.0,-0.0011284684555398093,0.68352,-0.4563612634397154,41029632,-0.5,-0.20517813356792647,0.0,0.0035930368000000002,-0.11151746100567313,-0.4754260662501893,100.0,-0.08787740051692189,-3.5019182304351884e-08,0.0,-0.10754438578485385,0.0,-77.70991982999999,66.88,0.0,-0.3968090885262267,-0.009346685547048,-0.5811289681406596,0.18908719148246184,-0.4815683247609278,-0.13624876241962502,2950,-0.3330127836079256,0.0021723086117870277,-0.2858636002952949,10.548122119903564,0.2,0.9983229041099548,-0.010904103971552104,0.9806426167488098,0.0003,-34.006658935546874,0.031998802,41682,5.615173816680908,0.28564453125
2227,2.456816720819706,13914,0.58161728,-0.2989191837571111,-0.037682703419390194,0.0,-0.001158850296633318,0.6838272,-0.46115951336368916,41048064,-0.5,-0.2046135095571496,0.0,0.0035856640000000006,-0.1126857983394236,-0.46845876776571,100.0,-0.08942225538845708,-3.721708910435659e-08,0.0,-0.10822913837335181,0.0,-77.3233733,66.91,0.0,-0.39825675767236646,-0.009360356741887465,-0.5855107703457391,0.1892911106172413,-0.48291923947611376,-0.1356734940455221,2950,-0.3344181960376289,0.0021430117291553565,-0.28584174721602884,7.282456421852112,0.2,0.9979842901229858,-0.010958687774837017,0.9867537021636963,0.0003,-34.0032901763916,0.035285853,41686,5.039727210998535,0.2880859375
2228,2.4342185120090143,13920,0.5815865600000001,-0.29376805858531907,-0.037742628244841,0.0,-0.0011512548339346217,0.6841344,-0.45667325233658773,41066496,-0.5,-0.20130329366852073,0.0,0.0035782912,-0.11009212128195299,-0.47417096835450984,100.0,-0.08881981541246407,-3.933310360346624e-08,0.0,-0.10760061867102237,0.0,-77.74019454,66.67,0.0,-0.4022257519154404,-0.009378544684821681,-0.58173008414269,0.1878281703084192,-0.4793746313437719,-0.13630888647489167,2950,-0.33576647458653247,0.002413194099467041,-0.28551534674663626,10.027819728851318,0.2,0.9985874891281128,-0.01017386296298355,0.9818100929260254,0.0003,-34.00582294464111,0.039507482,41690,4.8043107986450195,0.31658935546875
2229,2.4341017334055715,13926,0.58155584,-0.293054473819999,-0.03789816453849476,0.0,-0.0011951999978110609,0.6844416,-0.45883788164339645,41084928,-0.5,-0.20524249896771246,0.0,0.0035709184000000003,-0.1109971606700435,-0.4785935963402504,100.0,-0.08915734897995337,-4.085472580644509e-08,0.0,-0.10910635455196854,0.0,-77.69126526999999,67.17,0.0,-0.40194518696882464,-0.009393328582446757,-0.5890076871031618,0.1868290159295247,-0.48424820555704784,-0.1367333605505261,2950,-0.33650852238352846,0.002122395422904649,-0.2858872077190482,12.701780319213867,0.2,0.9986042976379395,-0.01120677568251267,0.9767417907714844,0.0003,-34.00989189147949,0.03586138,41694,4.0246148109436035,0.29351806640625
2230,2.4686046867801723,13932,0.58152512,-0.29158001363658714,-0.0380073449768802,0.0,-0.0010975440834752387,0.6847488,-0.45649742495134515,41103360,-0.5,-0.20190367681504917,0.0,0.0035635456000000006,-0.11162539359035693,-0.47344452274541676,100.0,-0.08746703774706316,-3.661494828195264e-08,0.0,-0.1073692858084971,0.0,-76.5569543,66.79,0.0,-0.40132018554548776,-0.00936501356262679,-0.5823096269817595,0.19010766902812748,-0.47789552096473,-0.13660030352089572,2950,-0.33298955580361755,0.002154947465492619,-0.28579215145844067,12.868181562423706,0.2,0.9986993670463562,-0.013102945778518916,0.9768485426902771,0.0003,-34.01006641387939,0.04028771,41698,4.914299488067627,0.30904541015625
2231,2.4492209258722135,13939,0.5814944000000001,-0.29404055028267007,-0.03786156698429205,0.0,-0.0010693323694997365,0.685056,-0.45068529574361665,41121792,-0.5,-0.198646279100017,0.0,0.0035561728,-0.11173359339262214,-0.4813584978590322,100.0,-0.08924282780665493,-3.547659878773339e-08,0.0,-0.11075180731255348,0.0,-78.45810651999999,65.78,0.0,-0.40055619321406755,-0.009373272511186604,-0.583538644309231,0.18849017471432541,-0.4801794667514517,-0.1369380979543044,2950,-0.33686411693665114,0.001987846742849797,-0.2854402945565149,8.086598205566407,0.2,0.9987490177154541,-0.01416811003582552,0.9849591255187988,0.0003,-34.012254524230954,0.035991844,41702,5.038777828216553,0.29979248046875
2232,2.447174695022642,13945,0.58146368,-0.29457864266826467,-0.037802494840545736,0.0,-0.0010753002263502115,0.6853632,-0.45603599922314775,41140224,-0.5,-0.20269975655938532,0.0,0.0035488000000000004,-0.11183616636823412,-0.4790527704716722,100.0,-0.08860114096495347,-4.200385581740686e-08,0.0,-0.10918563043598635,0.0,-76.91970447,67.06,0.0,-0.4012589555046879,-0.0094082061375515,-0.5875238249103465,0.18758007840409607,-0.48158846069282707,-0.13715211282210846,2950,-0.3337524047121495,0.0021950950710258135,-0.28565373961684043,14.038862705230713,0.2,0.9985324740409851,-0.010927166859619319,0.9743865132331848,0.0003,-34.00933971405029,0.03143746,41706,5.410057067871094,0.30172119140625
2233,2.46427751142429,13951,0.58143296,-0.28761762904201643,-0.03790484304984631,0.0,-0.0011984551965724677,0.6856704,-0.4554079937280336,41158656,-0.5,-0.20434545992944267,0.0,0.0035414272000000007,-0.11112928141178699,-0.47762255234181045,100.0,-0.08886121905245963,-4.3479168838146654e-08,0.0,-0.10564258639570032,0.0,-76.94770818,66.89,0.0,-0.4018518903202212,-0.00939117209491629,-0.5840396077255936,0.18850367896298614,-0.48007793633648355,-0.13670725259866937,2950,-0.3339616965798079,0.0022081158919415125,-0.2860099382583276,13.082483339309693,0.2,0.9980323314666748,-0.010358711681328714,0.9757876396179199,0.0003,-34.0051290512085,0.034607586,41710,6.1023783683776855,0.2654052734375
2234,2.4632387647998097,13957,0.5814022400000001,-0.2875293761736857,-0.038028806082275705,0.0,-0.0011192453966941684,0.6859776,-0.45548774492943356,41177088,-0.5,-0.2004430769046086,0.0,0.0035340543999999993,-0.1110358838476185,-0.47473734766049813,100.0,-0.08889684234226874,-3.46149463267012e-08,0.0,-0.11116180395545218,0.0,-76.08551536,66.47,0.0,-0.4013787204936207,-0.009401402609557042,-0.5875515992741956,0.1899080318970719,-0.47755948813835697,-0.13687276260538317,2950,-0.3335426158744442,0.002241753044977991,-0.28587623531933226,9.3953533411026,0.2,0.9978806376457214,-0.012179732776712627,0.9831030964851379,0.0003,-33.99861717224121,0.035848804,41714,5.813243865966797,0.31622314453125
2235,2.453447682619567,13964,0.58137152,-0.2959531908550604,-0.03784702209764976,0.0,-0.0010389505187049508,0.6862848,-0.45749871506194517,41195520,-0.5,-0.2038523383639378,0.0,0.0035266815999999996,-0.11308363265391813,-0.47513422944882017,100.0,-0.08809200011704435,-3.946500000777043e-08,0.0,-0.10766736735107406,0.0,-75.82229668999999,66.88,0.0,-0.4014092862966046,-0.009348884989698833,-0.5838344229359264,0.18727362463139008,-0.48066996433086945,-0.13627619391874657,2950,-0.3325760060198521,0.001982421416970384,-0.2854912419696037,10.807110500335693,0.2,0.9980926513671875,-0.011749262496596202,0.9809393882751465,0.0003,-33.99992694854736,0.038454585,41718,5.412609577178955,0.31417236328125
2236,2.4346018090406782,13970,0.5813408,-0.29883206944015117,-0.03802071391615837,0.0,-0.00109754408024148,0.686592,-0.453051416548455,41213952,-0.5,-0.20310743585052088,0.0,0.0035193088,-0.11288148736466343,-0.4792171814388256,100.0,-0.08902521267448862,-4.023395819900423e-08,0.0,-0.10810833313896528,0.0,-80.59519577999998,65.41,0.0,-0.4020170067171747,-0.009429694311302667,-0.5900860835057926,0.18725673073955107,-0.4843337128362239,-0.13761202703577877,2950,-0.33734641599590753,0.002024739114050236,-0.28562289243628575,10.537988758087158,0.2,0.9977996349334717,-0.011627323844004422,0.9818971753120422,0.0003,-33.99632816314697,0.030672166,41722,7.079115867614746,0.29730224609375
2237,2.4501480485275096,13976,0.5813100800000001,-0.2909267707872005,-0.03788827959037061,0.0,-0.00108832101816208,0.6868992,-0.45492860911654187,41232384,-0.5,-0.19997766844151715,0.0,0.0035119360000000002,-0.11082858538378254,-0.4635679029340863,100.0,-0.08954183157743525,-3.4705445017213375e-08,0.0,-0.1078824917800325,0.0,-76.29546169,66.93,0.0,-0.4009899981162255,-0.009427948855074513,-0.589453567074469,0.1884548648924633,-0.47824900969652767,-0.1367749217143552,2950,-0.33399609755176246,0.0022710499567134925,-0.2854918605413906,19.07035231590271,0.2,0.9977986216545105,-0.012874813773669303,0.9673348069190979,0.0003,-33.99578437805176,0.033582337,41726,9.824006080627441,0.28814697265625
2238,2.454590262740123,13982,0.58127936,-0.2935681659511331,-0.03784961856261074,0.0,-0.0011273833838964088,0.6872064,-0.4526170903062272,41250816,-0.5,-0.20637303889956193,0.0,0.0035045631999999997,-0.11079801794610454,-0.47329089611380076,100.0,-0.0880619163470033,-4.1040566870402286e-08,0.0,-0.10904535006361733,0.0,-78.47119617,66.69,0.0,-0.39878375375571745,-0.009417704774338021,-0.5855883267138857,0.18813504515172466,-0.48231477750529006,-0.13643421390250327,2950,-0.3329994236694976,0.0020724821790483678,-0.2854658549685497,13.73631203174591,0.2,0.9980788230895996,-0.01238763495348394,0.9750233888626099,0.0003,-33.99893436431885,0.037073724,41730,5.258339881896973,0.29910888671875
