reward_terms/motor_vel,reward_terms/hip_roll,reward_terms/step_rate,rollout/ep_len_mean,reward_terms/coef_rate,curriculum/stance_ratio,time/iterations,reward_terms/energy,reward_terms/overrun,reward_terms/stance,reward_terms/ang_xy,rollout/ep_rew_mean,reward_terms/phase_contact,reward_terms/residual,curriculum/sprint_dist_m,reward_terms/upright,reward_terms/assist_pen,reward_terms/fwd_speed,reward_terms/foot_ahead,reward_terms/torque,reward_terms/residual_rate,reward_terms/time,reward_terms/air_time,reward_terms/angmom,reward_terms/height,curriculum/ctrl_drop_prob,reward_terms/lat_vel,reward_terms/foot_slip,reward_terms/alive,reward_terms/stop,reward_terms/clearance,time/time_elapsed,curriculum/ent_coef,curriculum/eff_scale,reward_terms/vz,time/fps,reward_terms/stance_time,curriculum/ctrl_jitter_ms,reward_terms/action_rate,time/total_timesteps,train/std,train/learning_rate,train/approx_kl,train/n_updates,train/value_loss,train/policy_gradient_loss,train/entropy_loss,train/loss,train/clip_range,train/explained_variance,train/clip_fraction
-0.004337158698366848,-0.11598828058629564,0.0,4158.59,-0.2785933551435511,0.586215296,3612,-0.023659113735953655,0.0,-0.0018475544604661016,-4.571259380993851e-05,4064.7148544300003,-0.08760786636560469,-0.10794815927656569,66.59872,-5.524937625114334e-07,0.0,5.4538360354434126,0.0,-0.15387938191964654,0.0,-0.5,0.004718962021999889,0.0,-0.005186302833449641,0.040446720000000005,-1.5147602987236164e-07,-0.4468164479783849,0.0,0.0024176139769993225,0.2664416733775742,15454,0.0071504128,0.2773248,-0.04100316203993614,4307,0.0,3.2357376,-0.04488527983535534,66576384,1.0009289979934692,0.000266721024,0.012113856,14278,4.317656528949738,-0.012503932160325349,-34.06343231201172,1.5879719257354736,0.2,0.999786913394928,0.14041748046875
-0.004379331543168655,-0.11696522253397774,0.0,4109.02,-0.2876684658344861,0.586197632,3613,-0.024121572704640076,0.0,-0.009814285150250157,-4.742055408513372e-05,4018.915665080001,-0.08577521661344292,-0.10790087005873751,66.61024,-5.469025380727033e-07,0.0,5.38976860492769,0.0,-0.15871170414881464,0.0,-0.5,0.0044824171313343365,0.0,-0.004718884958197688,0.040458240000000006,-1.5103452998858924e-07,-0.46672641012408467,0.0,0.004202015422720759,0.25784262461991253,15459,0.0071485696,0.2774016,-0.03570108664732571,4307,0.0,3.2366592,-0.04496155925508007,66594816,1.0009571313858032,0.000266711808,0.024276176,14282,170.5661991119385,-0.0041710427380166944,-34.06408882141113,206.4503631591797,0.2,0.9932477474212646,0.245947265625
-0.004394683667394839,-0.1187766750027546,0.0,4121.0,-0.3128864318325353,0.586179968,3614,-0.023757476791227312,0.0,-0.004726573149793488,-4.926930102871056e-05,4014.0980691000004,-0.08090406644750078,-0.10752772323426818,66.62176,-5.609782873191435e-07,0.0,5.2196190372874325,0.0,-0.1576323654904241,0.0,-0.5,0.004728727579479002,0.0,-0.0047341996779879155,0.04046976,-1.738123606446838e-07,-0.4598570512028401,0.0,0.009288460104495673,0.26577305458045547,15463,0.0071467264,0.2774784,-0.034307353662458205,4307,0.0,3.2375808,-0.04775400653015986,66613248,1.0011100769042969,0.000266702592,0.013041025,14286,135.60226821899414,-0.0056285271653905514,-34.06674041748047,45.77534103393555,0.2,0.9950401782989502,0.1501220703125
-0.004421797284104732,-0.11243458615373142,0.0,4128.34,-0.24692666124543805,0.586162304,3615,-0.02355145817377069,0.0,-0.00016269291925694496,-5.0304750484916675e-05,4011.18305332,-0.09267493579611799,-0.1082935169497535,66.63328,-5.635797347272796e-07,0.0,5.687117943002064,0.0,-0.15098518487217996,0.0,-0.5,0.005098735677569898,0.0,-0.0038094994321395273,0.04048128,-1.5338706752503464e-07,-0.42103847661270105,0.0,0.003673018688843545,0.27843645190692257,15467,0.0071448832,0.2775552,-0.02965206558985683,4307,0.0,3.2385024,-0.04404980283025492,66631680,1.0018482208251953,0.000266693376,0.01700161,14290,6.502709329128265,-0.010950210876762867,-34.074964332580564,1.248920202255249,0.2,0.9997743964195251,0.17945556640625
-0.004307284517170969,-0.11693951210574399,0.0,4076.5,-0.32734237551941037,0.58614464,3616,-0.02387416287074133,0.0,-0.00752368175987891,-4.612265517307289e-05,4014.6444250199997,-0.07949677975214213,-0.10729415157273105,66.6448,-5.582268668194335e-07,0.0,5.0712380149055,0.0,-0.16871858062395045,0.0,-0.5,0.004284392030159425,0.0,-0.007862430164579354,0.0404928,-1.5122479640525816e-07,-0.4902916690781235,0.0,0.011623394841945512,0.2466411557081124,15472,0.00714304,0.277632,-0.04030174242938012,4307,0.0,3.239424,-0.04861885272836057,66650112,1.0017900466918945,0.00026668416,0.019661037,14294,10.28061547279358,-0.007590357144363224,-34.07554969787598,2.6516151428222656,0.2,0.9985164403915405,0.183056640625
-0.004340954705210563,-0.11299275554371972,0.0,4078.85,-0.30451547129168294,0.5861269760000001,3617,-0.02410958174957018,0.0,-0.001907002151087688,-4.88581508626213e-05,4000.3655313199997,-0.085591651822636,-0.10780973311734639,66.65632,-5.520697073014319e-07,0.0,5.324357357398362,0.0,-0.16096624095215936,0.0,-0.5,0.004612082780416434,0.0,-0.0065800127587826345,0.04050432,-1.6772357651508597e-07,-0.4850550085459033,0.0,0.007370036809078685,0.25633640232698995,15476,0.0071411968,0.2777088,-0.03600865339481607,4307,0.0,3.2403456,-0.04684828112203653,66668544,1.0010528564453125,0.00026667494399999997,0.013059741,14298,5.998036408424378,-0.012967187591129914,-34.067946434020996,2.0934553146362305,0.2,0.9998232126235962,0.137890625
-0.004307206289161313,-0.11363333163735846,0.0,4045.39,-0.23724385964104963,0.586109312,3618,-0.02370945014880896,0.0,-0.00046242849347657614,-4.505168848019038e-05,3963.3484374199993,-0.08961531784011115,-0.10849301798851178,66.66784000000001,-5.648485112984449e-07,0.0,5.725722988705516,0.0,-0.15224239738758774,0.0,-0.5,0.005196391879710265,0.0,-0.0038239931801668783,0.04051584,-1.4108029805769286e-07,-0.43865951442603507,0.0,0.004323004712885622,0.28734840642155646,15480,0.0071393536,0.2777856,-0.026056357072380337,4307,0.0,3.2412672,-0.04300383821132985,66686976,1.0007569789886475,0.000266665728,0.0212113,14302,199.03378524780274,-0.006790220295079053,-34.06270179748535,99.7461929321289,0.2,0.9927532076835632,0.178759765625
-0.004280568741375232,-0.1136323094436244,0.0,3931.72,-0.2520647034196274,0.586091648,3619,-0.023658935256927513,0.0,-0.002693722100887786,-4.8680653895104216e-05,3870.0946050700004,-0.09099821617109027,-0.10824781920331039,66.67936,-5.578244976285586e-07,0.0,5.651180538656743,0.0,-0.1544643810577876,0.0,-0.5,0.004956049479207852,0.0,-0.005550869073987714,0.040527360000000005,-1.418414689384738e-07,-0.4369608039549905,0.0,0.00011368056131203012,0.27627244627987235,15485,0.0071375104,0.2778624,-0.037130210139799336,4307,0.0,3.2421888,-0.04318757053065148,66705408,1.0008764266967773,0.000266656512,0.041018944,14305,166.4729256263146,-0.003152538771526172,-34.06305371798002,114.40850830078125,0.2,0.9881561994552612,0.19054236778846154
-0.004316236328347586,-0.11888664415414103,0.0,3937.87,-0.3008876337114811,0.586073984,3620,-0.023610385944043116,0.0,-0.017773817703590135,-4.672596952445287e-05,3865.83298399,-0.08340477533712687,-0.10751335118076283,66.69087999999999,-5.578067205324395e-07,0.0,5.2851652056944145,0.0,-0.16076210294816237,0.0,-0.5,0.00461859299038123,0.0,-0.004282360298477808,0.04053888,-1.510172878487924e-07,-0.47643763111667936,0.0,0.010450177060649333,0.26206411115300277,15489,0.0071356672,0.2779392,-0.028139600736338984,4307,0.0,3.2431104,-0.04676801575917663,66723840,1.001465916633606,0.000266647296,0.022539059,14309,396.3506683349609,-0.007824096130207181,-34.07222290039063,190.6251983642578,0.2,0.969097375869751,0.21446533203125
-0.00432068072169251,-0.11745158181848941,0.0,3951.59,-0.33085844408503723,0.58605632,3621,-0.023391851218748805,0.0,-0.014270798525459186,-4.672177443044813e-05,3866.6869002599997,-0.0798011130968198,-0.10699412472476556,66.7024,-5.687521045327436e-07,0.0,5.051738207533457,0.0,-0.15997499361737058,0.0,-0.5,0.004585498403887161,0.0,-0.0041177164660191595,0.0405504,-1.7721138976726547e-07,-0.4628994858854348,0.0,0.012585162515156031,0.25673787056960407,15493,0.007133824,0.278016,-0.028938559832947002,4307,0.0,3.244032,-0.049484094726742936,66742272,1.0010074377059937,0.00026663808,0.014458708,14313,16.38948678970337,-0.009798723773565143,-34.06574306488037,5.097017288208008,0.2,0.9989084005355835,0.1370849609375
-0.004292807867625794,-0.11480619734558552,0.0,3993.18,-0.275540490120593,0.586038656,3622,-0.02349046231381453,0.0,-0.0006693670817889364,-4.863858142609444e-05,3894.13654599,-0.08628142954837789,-0.10779562765187344,66.71392,-5.656948800914485e-07,0.0,5.457128536899289,0.0,-0.15183995768194697,0.0,-0.5,0.004925667204790645,0.0,-0.004925893246518758,0.04056192,-1.6543094602818773e-07,-0.4444685127280136,0.0,0.006620202495638865,0.27649292413706866,15498,0.0071319808,0.2780928,-0.03343750595828553,4307,0.0,3.2449536,-0.04466642438096442,66760704,1.0006173849105835,0.000266628864,0.015426086,14317,11.830362057685852,-0.008253618294838816,-34.06167755126953,3.186830997467041,0.2,0.9995405077934265,0.14276123046875
-0.0042728637487664065,-0.11414762888992468,0.0,4050.83,-0.2526111550073658,0.586020992,3623,-0.023237770524725452,0.0,-0.007296903861371614,-4.676326733672457e-05,3964.7214842,-0.08620850167323332,-0.1083482395060164,66.72544,-5.657900682704385e-07,0.0,5.60347713478617,0.0,-0.15119100279683573,0.0,-0.5,0.0049886013019002145,0.0,-0.004195324985520878,0.04057344,-1.4803795167481013e-07,-0.43499957957276597,0.0,0.0010124107573399822,0.2919068496500422,15502,0.0071301376,0.2781696,-0.03104678692416068,4307,0.0,3.2458752,-0.04303810475434329,66779136,1.001190423965454,0.00026661964799999996,0.01810442,14321,7.883476996421814,-0.014133517572190613,-34.064045906066895,2.3772778511047363,0.2,0.9994608759880066,0.17076416015625
-0.004288186488777953,-0.11168567468509266,0.0,4095.69,-0.2504605567657365,0.586003328,3624,-0.0236839406061192,0.0,-0.0018516117612824591,-4.784003983477234e-05,4004.74230453,-0.08749758975305799,-0.10817494958579713,66.73696000000001,-5.597584090205144e-07,0.0,5.651860997878277,0.0,-0.1529574093030351,0.0,-0.5,0.005010302728300707,0.0,-0.004844666796347977,0.04058496,-1.5530326066428764e-07,-0.4409173751169094,0.0,0.0034571898973775705,0.285528346244825,15507,0.0071282944,0.2782464,-0.031286759131883356,4307,0.0,3.2467968,-0.043749453657775134,66797568,1.0009205341339111,0.000266610432,0.014320562,14325,4.0756743311882015,-0.013514586817473173,-34.065087127685544,1.3004008531570435,0.2,0.9997900724411011,0.1813232421875
-0.004275418506623579,-0.11225573905672169,0.0,4137.31,-0.2263080868444882,0.5859856640000001,3625,-0.023249535134684012,0.0,-0.004447334109197016,-4.7424923600179015e-05,4052.9001589800005,-0.08860975787102399,-0.10848797365624574,66.74848,-5.682378444864334e-07,0.0,5.770296076810214,0.0,-0.15047322227743626,0.0,-0.5,0.005077576730400324,0.0,-0.003862130915731741,0.040596480000000004,-1.5601975784512726e-07,-0.4152892749460654,0.0,6.193364226728771e-05,0.2989502126821788,15511,0.0071264512,0.2783232,-0.025965078257530003,4307,0.0,3.2477184,-0.04251301909723623,66816000,1.0003774166107178,0.000266601216,0.028523222,14329,2.525657033920288,-0.01585320451995358,-34.05539531707764,0.7922523021697998,0.2,0.9998348951339722,0.256787109375
-0.004235299747194429,-0.11178542918341135,0.0,4131.89,-0.29166136723867564,0.585968,3626,-0.023620255037545293,0.0,-0.0022780694028989765,-4.500867402001517e-05,4133.142204979999,-0.08511317026677376,-0.10756330060432773,66.75999999999999,-5.600503569820585e-07,0.0,5.315577824942194,0.0,-0.15686243988483956,0.0,-0.5,0.00469943063863967,0.0,-0.006799236549528267,0.040608000000000005,-1.5747394776443635e-07,-0.4606251436075765,0.0,0.008474551172790508,0.2715875461496957,15515,0.007124608,0.2784,-0.041999487002125774,4307,0.0,3.24864,-0.04575543559355674,66834432,1.0004374980926514,0.000266592,0.017536197,14333,3.454255974292755,-0.010390863451175392,-34.048404121398924,0.9523200988769531,0.2,0.9997653961181641,0.2328857421875
-0.0043076763303918535,-0.11223746091544287,0.0,4114.69,-0.24941095302692273,0.585950336,3627,-0.023574102387952038,0.0,-0.004208311892302,-4.6884839740801736e-05,4137.82054845,-0.08939425970932913,-0.10837243201246576,66.77152000000001,-5.60303520948179e-07,0.0,5.678627242486734,0.0,-0.1517672182378894,0.0,-0.5,0.00520670006193945,0.0,-0.004497899076274536,0.04061952,-1.5827157962909577e-07,-0.4329219941251433,0.0,0.00025995620738022854,0.2932054159853879,15520,0.0071227648000000005,0.2784768,-0.03484278485942874,4307,0.0,3.2495616,-0.04299754231650189,66852864,1.0006508827209473,0.000266582784,0.01682975,14337,3.710613250732422,-0.01353090542834252,-34.05150737762451,1.2715134620666504,0.2,0.9998567700386047,0.17509765625
-0.004241962679211706,-0.11326753048170714,0.0,4114.42,-0.23364240017826646,0.585932672,3628,-0.02352070701113819,0.0,-0.00614683594238279,-4.718962444940827e-05,4136.7313704200005,-0.09017287250243458,-0.10847296889639085,66.78304,-5.732330357022247e-07,0.0,5.762469130832593,0.0,-0.15468868006086545,0.0,-0.5,0.00515841460502189,0.0,-0.00445945331231791,0.04063104000000001,-1.4340158854161694e-07,-0.43951210960864595,0.0,0.00028648146273028177,0.2940732874154739,15524,0.0071209216,0.2785536,-0.025665149058174984,4307,0.0,3.2504832,-0.042654860387984,66871296,1.0004891157150269,0.000266573568,0.015220106,14341,3.725927746295929,-0.013671291118953377,-34.05661125183106,1.3024767637252808,0.2,0.9997891187667847,0.16292724609375
-0.0043019442282206,-0.11528177708239645,0.0,4169.86,-0.2802255496544691,0.585915008,3629,-0.023434336516161575,0.0,-0.0037696759700786703,-4.803142588343318e-05,4182.334540749999,-0.08584885221224377,-0.10798352889607131,66.79455999999999,-5.715172491719711e-07,0.0,5.424582583173464,0.0,-0.15467443897678762,0.0,-0.5,0.004846457408146105,0.0,-0.005024962139926399,0.04064256,-1.679929868120655e-07,-0.44077444625732976,0.0,0.007155594984242687,0.27740919746478476,15528,0.007119078399999999,0.2786304,-0.03641490302650633,4307,0.0,3.2514048,-0.04574806654958019,66889728,1.0005812644958496,0.000266564352,0.016595773,14345,2.901079022884369,-0.014932681468781083,-34.056731605529784,1.0117192268371582,0.2,0.9997788667678833,0.21416015625
-0.0042727305349099,-0.11323732866528553,0.0,4113.14,-0.25978007380075335,0.585897344,3630,-0.02338371030406601,0.0,-0.003714463536050705,-4.6390917377824064e-05,4148.344081120001,-0.08985366276563611,-0.108138213187981,66.80608000000001,-5.69691079028892e-07,0.0,5.532047969832312,0.0,-0.15196578874046235,0.0,-0.5,0.004915901799298202,0.0,-0.005591637127883332,0.04065408,-1.5564944979558708e-07,-0.4284751233541873,0.0,0.000501748336300856,0.2836915166800731,15533,0.0071172352000000005,0.2787072,-0.043911351108042354,4307,0.0,3.2523264,-0.04379748857728549,66908160,1.0013790130615234,0.00026655513599999997,0.019452745,14349,2.4633778810501097,-0.01796797402203083,-34.0660285949707,0.7164535522460938,0.2,0.999884307384491,0.2472900390625
-0.004382296908729906,-0.11012516758212118,0.0,4113.27,-0.23079141287766625,0.58587968,3631,-0.024198980626680768,0.0,-0.0001830307356183323,-4.8685253279963604e-05,4148.40408469,-0.0943722055291641,-0.10851587696749049,66.8176,-5.663838156779593e-07,0.0,5.8704579887593855,0.0,-0.15551593780056702,0.0,-0.5,0.004985346077268736,0.0,-0.004757472211688606,0.0406656,-1.4626952686959198e-07,-0.4417141810821185,0.0,1.1517402382275249e-05,0.2797220028691442,15537,0.007115392,0.278784,-0.025603567069115152,4307,0.0,3.253248,-0.04220311907019944,66926592,1.001194953918457,0.00026654592,0.037853852,14353,306.72381057739256,-0.005179165909066796,-34.066731452941895,157.6622772216797,0.2,0.9869447946548462,0.2800048828125
-0.0043649656712456825,-0.11078602715765062,0.0,4188.31,-0.2532740352581018,0.585862016,3632,-0.023708218727797197,0.0,-0.004776063676991165,-4.819261816866124e-05,4225.292622170001,-0.08882466652399462,-0.10841522788621,66.82912,-5.735774442593251e-07,0.0,5.677939040423949,0.0,-0.1539846838466061,0.0,-0.5,0.0051670950811563265,0.0,-0.003723968055513784,0.040677120000000004,-1.564203285533448e-07,-0.43298424568909744,0.0,0.0033230570820199316,0.28735517361825774,15541,0.007113548799999999,0.2788608,-0.025526750170745474,4307,0.0,3.2541696,-0.043385334523445035,66945024,1.0014443397521973,0.000266536704,0.017934259,14357,3.415068507194519,-0.016791769745759667,-34.07151107788086,1.0074200630187988,0.2,0.9996423721313477,0.18328857421875
-0.004341375908931167,-0.10974118702799823,0.0,4195.84,-0.2526744047091664,0.5858443520000001,3633,-0.023803793455701466,0.0,-0.0021302169572441354,-4.7339412396137505e-05,4226.2415961100005,-0.08839668121496282,-0.10795576363339852,66.84064000000001,-5.781152088829725e-07,0.0,5.622424238405494,0.0,-0.15632743539145416,0.0,-0.5,0.0050667261142128455,0.0,-0.004125753261513889,0.04068864,-1.59597857438517e-07,-0.4395398378360246,0.0,0.0020955781621306343,0.28812284339663546,15546,0.0071117056000000005,0.2789376,-0.026398322335846523,4307,0.0,3.2550912,-0.04439518495306486,66963456,1.0016686916351318,0.000266527488,0.023407826,14361,2.1625148177146913,-0.01677892026491463,-34.072631454467775,0.6538450717926025,0.2,0.9998323321342468,0.24525146484375
-0.004341040286408196,-0.11461525687133792,0.0,4203.13,-0.28795108507648837,0.585826688,3634,-0.02368360967892165,0.0,-0.015419711033877022,-4.8560900716274355e-05,4248.025975970001,-0.08763314295250939,-0.10738870607404716,66.85216,-5.69352976065878e-07,0.0,5.328638166329672,0.0,-0.156998384139657,0.0,-0.5,0.004786236214891283,0.0,-0.004272815432355314,0.040700160000000006,-1.6380455000060797e-07,-0.44274301422283835,0.0,0.00693649584723469,0.27280690396904195,15550,0.0071098624,0.2790144,-0.03422175536647044,4307,0.0,3.2560128,-0.04599568653174315,66981888,1.000841736793518,0.000266518272,0.01421681,14365,2.8065383553504946,-0.01047952139051631,-34.062727737426755,0.9443587064743042,0.2,0.9998568296432495,0.19451904296875
-0.004270991378503222,-0.11215950629231106,0.0,4192.24,-0.24520374317986418,0.585809024,3635,-0.024216434245617247,0.0,-0.0003391332154501346,-4.642697021151636e-05,4245.37125446,-0.08929574470529289,-0.10841687576807577,66.86367999999999,-5.701135199270863e-07,0.0,5.698510312178059,0.0,-0.15875812875140474,0.0,-0.5,0.005135085459591614,0.0,-0.006883799725890983,0.04071168,-1.331202439267238e-07,-0.44953131521268436,0.0,0.0010704038785260663,0.2909098929586705,15555,0.0071080192,0.2790912,-0.03638679905001391,4307,0.0,3.2569344,-0.043359391957909686,67000320,1.000322937965393,0.000266509056,0.042613436,14368,110.9390378679548,0.0002971210051327944,-34.056513105119976,32.85837173461914,0.2,0.9961023926734924,0.2843540736607143
-0.004341030256971625,-0.11059724331771738,0.0,4234.06,-0.2485172267706742,0.58579136,3636,-0.023546436270088244,0.0,-0.008615969706468855,-4.7136930588116444e-05,4290.52252471,-0.09025528537487376,-0.1084197250054561,66.8752,-5.778780942074069e-07,0.0,5.679415738414168,0.0,-0.1575724505166047,0.0,-0.5,0.005126404951119589,0.0,-0.004399488525873729,0.0407232,-1.3360763964903672e-07,-0.43850650946610037,0.0,0.004859861907709477,0.2863454536352037,15559,0.0071061760000000005,0.279168,-0.024439752390516392,4307,0.0,3.257856,-0.04419142929194299,67018752,1.0006606578826904,0.00026649984,0.016864289,14372,3.6417248249053955,-0.017399748787283897,-34.058925247192384,1.123138427734375,0.2,0.9996312260627747,0.17921142578125
-0.004308041570372501,-0.10900356309901714,0.0,4175.5,-0.22653022029330513,0.585773696,3637,-0.023639857004871024,0.0,-0.005179386194121172,-4.6974439996213774e-05,4247.012205500001,-0.0874906158021432,-0.10843038553241957,66.88672,-5.814323741178911e-07,0.0,5.801713179187012,0.0,-0.1537134727287499,0.0,-0.5,0.00514973398983582,0.0,-0.0038351066582737094,0.04073472,-1.4410273537134257e-07,-0.4166952890348153,0.0,0.0005059205490314614,0.2971693009266829,15563,0.0071043328,0.2792448,-0.026659610025545687,4307,0.0,3.2587776,-0.04294950104224829,67037184,1.0010228157043457,0.000266490624,0.016813114,14376,2.3634433329105375,-0.012462797504849733,-34.065542221069336,0.5898038148880005,0.2,0.9998416304588318,0.2115478515625
-0.00433527082483001,-0.11250598347154475,0.0,4162.23,-0.24906432462770522,0.585756032,3638,-0.02402255965850755,0.0,-0.005317145891749202,-4.550026839759532e-05,4254.308149109999,-0.0894272011881491,-0.10811011203123218,66.89824,-5.821057667178632e-07,0.0,5.658064499098136,0.0,-0.15869748258668193,0.0,-0.5,0.004939773268738968,0.0,-0.004569731959714489,0.04074624,-1.4017955143873306e-07,-0.4418399710104067,0.0,0.0001520009562165686,0.28738732771637193,15568,0.0071024896,0.2793216,-0.03230370337108936,4307,0.0,3.2596992,-0.04408600989029548,67055616,1.0009901523590088,0.000266481408,0.037501846,14380,115.32789115905761,-0.0036977368872612715,-34.06193599700928,51.41660690307617,0.2,0.9901201725006104,0.32225341796875
-0.00429325669093655,-0.11556890064769153,0.0,4139.6,-0.28551130448474615,0.585738368,3639,-0.024877431139018143,0.0,-0.006671528151748055,-4.6862794582699895e-05,4248.22805002,-0.08289447706375205,-0.10793108379666677,66.90976,-5.652776234095188e-07,0.0,5.410426086384621,0.0,-0.16432151117595606,0.0,-0.5,0.004685867658635188,0.0,-0.006655655354170652,0.040757760000000004,-1.4836674410521197e-07,-0.48957913185786034,0.0,0.005242031992927215,0.2728271291064923,15572,0.0071006464000000005,0.2793984,-0.03291454879579698,4307,0.0,3.2606208,-0.04579391074914725,67074048,1.0005788803100586,0.000266472192,0.011825947,14384,12.695907998085023,-0.010149567655753344,-34.059926414489745,2.4214401245117188,0.2,0.999525785446167,0.11673583984375
-0.0043350863265050445,-0.11360260501349985,0.0,4137.43,-0.23063110035035692,0.585720704,3640,-0.02409628503212799,0.0,-0.0008048666640384054,-4.725601655678619e-05,4251.04987061,-0.08926638800472397,-0.10870015102701137,66.92128,-5.75072084382649e-07,0.0,5.859732685535678,0.0,-0.15635684618876777,0.0,-0.5,0.005309781502647739,0.0,-0.004543493474643854,0.040769280000000005,-1.2691102743888944e-07,-0.4383831975008199,0.0,4.751316545804651e-07,0.2967064735329389,15577,0.0070988032,0.2794752,-0.028368859642456192,4307,0.0,3.2615424,-0.04322950443039446,67092480,1.0007805824279785,0.000266462976,0.03566483,14388,151.6980646133423,-0.004927039425820112,-34.060648345947264,47.02191162109375,0.2,0.9923948049545288,0.23963623046875
-0.004360646693430773,-0.11156723824443679,0.0,4167.44,-0.23189451445299009,0.5857030400000001,3641,-0.023841997876324426,0.0,-0.000756762674635716,-4.665021013411048e-05,4284.42940934,-0.08910489009313943,-0.10840813059986226,66.9328,-5.819323604589987e-07,0.0,5.768992469639393,0.0,-0.15553888085056355,0.0,-0.5,0.005184456107801654,0.0,-0.0035149244533149446,0.040780800000000006,-1.463485098666099e-07,-0.42094375655275196,0.0,0.0023266946187752934,0.2940118868897714,15581,0.00709696,0.279552,-0.025721887008902208,4307,0.0,3.262464,-0.04357993069950361,67110912,1.0012487173080444,0.00026645376,0.015267226,14392,4.487391173839569,-0.01408208915963769,-34.06671295166016,1.141606092453003,0.2,0.9996529221534729,0.154248046875
-0.00430541429611296,-0.11503777455370051,0.0,4200.17,-0.2514192339469632,0.585685376,3642,-0.02369744127409874,0.0,-0.011538911256178987,-4.952167264295754e-05,4323.686941370001,-0.08800623454535766,-0.1079256020857185,66.94432,-5.85886895365476e-07,0.0,5.641577272220203,0.0,-0.1595078569908877,0.0,-0.5,0.004835064144572243,0.0,-0.004069402755121838,0.04079232,-1.403919229101942e-07,-0.4391395093359372,0.0,0.0027409415983640512,0.281149036952018,15585,0.0070951168000000005,0.2796288,-0.029835298737017797,4307,0.0,3.2633856,-0.04466950230418805,67129344,1.001428246498108,0.000266444544,0.021172114,14396,3.230014419555664,-0.012227416218956932,-34.0693660736084,0.8428564071655273,0.2,0.99968022108078,0.19505615234375
-0.004250898054769133,-0.11937572275273481,0.0,4143.06,-0.2912774966467984,0.585667712,3643,-0.02375344070518591,0.0,-0.012890759311752294,-4.8488706695873005e-05,4294.30954069,-0.08368655344393318,-0.10772568638358114,66.95584,-5.653054324013901e-07,0.0,5.272439914128148,0.0,-0.15758884981664903,0.0,-0.5,0.0045887540359722655,0.0,-0.007014895028506157,0.04080384000000001,-1.3923462885464123e-07,-0.46658943362407534,0.0,0.003125355134029844,0.26300237215048716,15590,0.0070932736,0.2797056,-0.049030300884147615,4307,0.0,3.2643072,-0.04577868641021992,67147776,1.0010986328125,0.00026643532799999997,0.027563944,14400,161.58614234924318,-0.0034223698428831996,-34.06464900970459,44.90928268432617,0.2,0.9927670955657959,0.27283935546875
-0.004302541292901494,-0.1134179428781506,0.0,4129.65,-0.23453100674616273,0.585650048,3644,-0.023584619394390813,0.0,-0.0004228682218421704,-4.7259730536187664e-05,4289.797512470001,-0.0904760017411018,-0.1084377167241489,66.96736,-5.736486363499594e-07,0.0,5.824010629245696,0.0,-0.1534631325302758,0.0,-0.5,0.005107416376833701,0.0,-0.003533153971238228,0.04081536,-1.2740845608648814e-07,-0.430658206867893,0.0,0.0026899101806347335,0.2977612796115829,15594,0.0070914304,0.2797824,-0.02490688699424788,4307,0.0,3.2652288,-0.04361834965347684,67166208,1.0007942914962769,0.000266426112,0.012036535,14404,105.85136346817016,-0.005688078911043703,-34.061720085144046,130.6924285888672,0.2,0.996425211429596,0.096240234375
-0.00427291685127233,-0.11347112957670324,0.0,4118.43,-0.21635281768070255,0.5856323840000001,3645,-0.02344983749953524,0.0,-0.00010593312322573546,-4.8245852262377306e-05,4282.9766408000005,-0.0907875094368662,-0.10862448697841105,66.97888,-5.752651573081781e-07,0.0,5.8806234628222445,0.0,-0.1512244275200817,0.0,-0.5,0.005237624550419342,0.0,-0.003789917383443371,0.04082688,-1.4225512100548254e-07,-0.4221438935870183,0.0,9.255494907138607e-06,0.3017894365347652,15598,0.0070895872000000006,0.2798592,-0.026674377265978575,4307,0.0,3.2661504,-0.042458742234432786,67184640,1.0006721019744873,0.000266416896,0.016118031,14408,88.94672203063965,-0.0066979154478758575,-34.05915870666504,16.071147918701172,0.2,0.9924440979957581,0.11552734375
-0.004334145164712443,-0.11002185891660024,0.0,4115.69,-0.21971450523319605,0.58561472,3646,-0.02334479559036439,0.0,-0.0001336111523225176,-4.779693915296433e-05,4281.36133343,-0.09328645186108969,-0.10824964938103533,66.9904,-5.876549259938918e-07,0.0,5.8682684442019095,0.0,-0.15275433649230408,0.0,-0.5,0.00523274163586191,0.0,-0.0033113121737605956,0.040838400000000004,-1.3707589528374587e-07,-0.39819449329656026,0.0,8.04973866917032e-26,0.3017398242277595,15603,0.007087744,0.279936,-0.027247035709083694,4306,0.0,3.267072,-0.04399945817586572,67203072,1.0009139776229858,0.00026640768,0.022296045,14412,88.55742797851562,-0.006376902689225972,-34.06308765411377,24.134578704833984,0.2,0.977173924446106,0.17332763671875
