time/iterations,reward_terms/stance_time,reward_terms/clearance,reward_terms/motor_vel,reward_terms/upright,curriculum/ent_coef,curriculum/sprint_dist_m,reward_terms/overrun,reward_terms/coef_rate,rollout/ep_rew_mean,reward_terms/angmom,time/total_timesteps,time/fps,reward_terms/residual,curriculum/stance_ratio,curriculum/ctrl_jitter_ms,reward_terms/fwd_speed,reward_terms/phase_contact,reward_terms/hip_roll,rollout/ep_len_mean,reward_terms/energy,reward_terms/ang_xy,reward_terms/assist_pen,time/time_elapsed,reward_terms/vz,reward_terms/stop,reward_terms/time,reward_terms/alive,reward_terms/air_time,curriculum/ctrl_drop_prob,reward_terms/stance,curriculum/eff_scale,reward_terms/torque,reward_terms/action_rate,reward_terms/lat_vel,reward_terms/height,reward_terms/foot_slip,train/entropy_loss,train/clip_fraction,train/std,train/learning_rate,train/loss,train/n_updates,train/explained_variance,train/approx_kl,train/clip_range,train/policy_gradient_loss,train/value_loss
583,-0.01659688268975717,0.10420944034776741,-0.00021577829624313407,-0.24172590942710526,0.01,31.704639999999998,0.0,-0.7657640535491176,-122.19912602000001,-0.11652162474315442,10745856,4540,-0.10218448493106097,0.639719552,0.0,1.7476726052126557,-0.3565484093011367,-0.09804138843912655,206.36,-0.0017276105951425965,-0.2413913114674948,0.0,2366,-0.3763486968132812,0.0,-0.5,0.0,0.0007807062938809395,0.0,-0.045326145264790424,0.0446976,-0.02000551064130698,-0.11674341485517391,-1.5294490572827592e-08,-0.10918110514574536,-0.49172287168689927,-33.98346214294433,0.20181884765625,0.9979538917541504,0.000297318144,0.44207555055618286,8496,0.9791502356529236,0.02028989,0.2,-0.02465364618692547,1.7635197818279267
584,-0.015386354601812653,0.108061513271468,-0.00020925135627683912,-0.24871166520705337,0.01,31.71616,0.0,-0.7801573716215808,-121.04665066000001,-0.112493344595182,10764288,4540,-0.10198491195196059,0.639701888,0.0,1.7600618248012994,-0.35977392778284595,-0.09724643727555758,208.4,-0.0017082518791042929,-0.23714351489994273,0.0,2370,-0.37064907456575125,0.0,-0.5,0.0,0.0009309881586684949,0.0,-0.043272079731959213,0.0447744,-0.02031739982946267,-0.11766293484371235,-1.568295018101501e-08,-0.11274103460561416,-0.5043391155513489,-33.98744583129883,0.18372802734375,0.998161256313324,0.000297313536,0.5821669101715088,8500,0.9735325574874878,0.017768536,0.2,-0.022612675558775663,2.1405556082725523
585,-0.01609625915039538,0.1048268991542735,-0.00021601574798573922,-0.23176773902565323,0.01,31.72768,0.0,-0.7778691689715549,-121.38452812999999,-0.11473753567769157,10782720,4540,-0.10184224053386043,0.639684224,0.0,1.7600258363744026,-0.3716024791247953,-0.09935526570802224,209.16,-0.0017360429617543243,-0.24285617525038936,0.0,2374,-0.3773851009679168,0.0,-0.5,0.0,0.0009646252437960356,0.0,-0.04321886015130497,0.0448512,-0.0201233991932092,-0.11790286630834831,-1.556792151428727e-08,-0.1066965891833132,-0.507991973314968,-33.9935604095459,0.20653076171875,0.9985007047653198,0.00029730892799999996,0.4887239634990692,8504,0.9798979759216309,0.02153138,0.2,-0.024384965421631932,1.6532510578632356
586,-0.016809824740953952,0.1104825665504123,-0.0002127391204541352,-0.25228193110640856,0.01,31.7392,0.0,-0.7715843740831779,-121.80494566999998,-0.12101425535423228,10801152,4540,-0.10205290229253819,0.63966656,0.0,1.7617108069231038,-0.3485112220341342,-0.09987838265515794,210.57,-0.0017089232802716225,-0.2448567824736861,0.0,2378,-0.3813461328540046,0.0,-0.5,0.0,0.0008713094090732435,0.0,-0.055852229035296706,0.044928,-0.01990887193596115,-0.1161432079569065,-1.5200992255528766e-08,-0.11004027829035898,-0.49668865675961055,-33.98954734802246,0.21259765625,0.997979998588562,0.00029730432,0.276760458946228,8508,0.9833270311355591,0.018018778,0.2,-0.024079689010977744,1.4187662959098817
587,-0.01774121946558201,0.10821124821112796,-0.00021572378089864113,-0.25768059460523485,0.01,31.75072,0.0,-0.787452697818814,-121.37840064,-0.12265643645555627,10819584,4541,-0.10170940677296664,0.639648896,0.0,1.765866553027549,-0.36616291473383245,-0.09927653827544042,205.79,-0.0017285404264702352,-0.2468215544861659,0.0,2382,-0.3786740140281024,0.0,-0.5,0.0,0.0007714831509575662,0.0,-0.05592669264885867,0.0450048,-0.020049017297994014,-0.11694098351761517,-1.528664528819312e-08,-0.11126494921951388,-0.49839183493356987,-33.992302131652835,0.20238037109375,0.9983493685722351,0.000297299712,0.29311445355415344,8512,0.9819764494895935,0.016827684,0.2,-0.02279664173256606,1.5213190078735352
588,-0.014005200096613003,0.10821485659244143,-0.0002130403087178358,-0.2533437629126373,0.01,31.76224,0.0,-0.7845631086792453,-120.28114683000004,-0.11310823311239801,10838016,4541,-0.1018463130892688,0.639631232,0.0,1.7780412602978768,-0.35775254462411926,-0.09945000760662598,205.95,-0.001726198163127445,-0.23752378576447952,0.0,2386,-0.36618150562994667,0.0,-0.5,0.0,0.0007796212093025032,0.0,-0.046566757909170156,0.0450816,-0.020321398982576684,-0.11677206519843852,-1.573789654679873e-08,-0.111293480426761,-0.5158898315464966,-33.99372730255127,0.19324951171875,0.9984346628189087,0.000297295104,0.4894894063472748,8516,0.9751275181770325,0.018743042,0.2,-0.024512461328413337,2.1145881056785583
589,-0.015415788164116546,0.1096555390294411,-0.00021765768936695174,-0.2540133316795747,0.01,31.77376,0.0,-0.7796402179093186,-120.77366869,-0.11965012783941037,10856448,4541,-0.1019919995590413,0.639613568,0.0,1.7878764241685436,-0.3644813320827146,-0.10212705018953079,207.53,-0.0017548522599470473,-0.24306319125191284,0.0,2390,-0.37867040472462055,0.0,-0.5,0.0,0.0008333320341383418,0.0,-0.04553551383301882,0.0451584,-0.020281417892067447,-0.11715372064814893,-1.529351230027249e-08,-0.11340705602689481,-0.5269950472945288,-33.98531665802002,0.19945068359375,0.9980872869491577,0.000297290496,0.41646379232406616,8520,0.9764657020568848,0.019911703,0.2,-0.023608116386458277,1.970353364944458
590,-0.01668083835102152,0.10818568430193007,-0.00020867995010638625,-0.2508701958432436,0.01,31.78528,0.0,-0.7831156848588585,-120.04230534,-0.11753466262640128,10874880,4541,-0.10231216918578384,0.639595904,0.0,1.7935665063419657,-0.3587864456625665,-0.09911348798113967,205.76,-0.0017073603132848093,-0.2370572834353981,0.0,2394,-0.3717525304058659,0.0,-0.5,0.0,0.0009271903674946063,0.0,-0.04158572082884716,0.0452352,-0.020173019006199385,-0.11626047433036553,-1.5206380019852926e-08,-0.11291206117094515,-0.5186344518286055,-33.98460636138916,0.17760009765625,0.9980357885360718,0.00029728588799999997,0.39908942580223083,8524,0.9802029132843018,0.018345434,0.2,-0.02739753560163081,1.6920099318027497
591,-0.014559532269938953,0.11134503973023986,-0.00021151259946811983,-0.2585641533059774,0.01,31.796799999999998,0.0,-0.7835608605338763,-120.56296631999997,-0.1209272674181448,10893312,4541,-0.10221921908105591,0.6395782400000001,0.0,1.8096392944579769,-0.3566062479627504,-0.10232341052247197,205.27,-0.0017078710386685472,-0.24143593190325335,0.0,2398,-0.3822318382425783,0.0,-0.5,0.0,0.0008827026079719266,0.0,-0.039307551702250865,0.045312,-0.019769847127556497,-0.11711762612639126,-1.5433529830401978e-08,-0.11419382143736116,-0.5139541769200184,-33.98542175292969,0.2317626953125,0.9982638359069824,0.00029728128,0.29236555099487305,8528,0.982010543346405,0.022839908,0.2,-0.026972107228357346,1.4896988272666931
592,-0.01635382634574651,0.10999410833196567,-0.00021125031360352765,-0.2548291944604021,0.01,31.808320000000002,0.0,-0.771832631354867,-119.26689027,-0.11891535413460853,10911744,4541,-0.10232870344907964,0.639560576,0.0,1.8072586407957871,-0.3499562703609462,-0.09998348033785943,207.02,-0.0016975539195802326,-0.2345283976833523,0.0,2402,-0.3813712286706938,0.0,-0.5,0.0,0.0009429238950057576,0.0,-0.043902063352881424,0.0453888,-0.01971788979085236,-0.11527015618814944,-1.4811777181651894e-08,-0.116518969491954,-0.5041642482170311,-33.982548522949216,0.18604736328125,0.9979108572006226,0.000297276672,0.5854930281639099,8532,0.9779424667358398,0.019545566,0.2,-0.020472380972933024,1.9586080193519593
593,-0.017401187056546204,0.11065264823254525,-0.00021128602094471375,-0.24409244382584586,0.01,31.81984,0.0,-0.7748684547850869,-119.89064216000001,-0.11119510480107915,10930176,4541,-0.10228237748380554,0.639542912,0.0,1.8053428633751076,-0.3472863130117478,-0.09912414177287407,208.69,-0.0017181374440118082,-0.23286126159379364,0.0,2406,-0.37199976195716156,0.0,-0.5,0.0,0.0008094606099702003,0.0,-0.040471441757765805,0.0454656,-0.02020071091770213,-0.11642525451169898,-1.5244712837432023e-08,-0.11244272073294297,-0.48729517714993986,-33.98745746612549,0.197412109375,0.9982781410217285,0.00029727206399999997,0.338778018951416,8536,0.9830513000488281,0.018559095,0.2,-0.023137956822756676,1.5142027199268342
594,-0.015967272673151456,0.1079646825933715,-0.00022049128182766154,-0.24886514936287155,0.01,31.83136,0.0,-0.7888848009475561,-121.16998129999998,-0.11684334641186093,10948608,4541,-0.10171426122432246,0.639525248,0.0,1.7485052856002188,-0.3583998795765747,-0.10050200625084645,207.46,-0.0017652196660796432,-0.2437916149580462,0.0,2410,-0.3738326352377356,0.0,-0.5,0.0,0.0007687705252060874,0.0,-0.05114549856902399,0.0455424,-0.02058218156469272,-0.11871156447207788,-1.5793556748578433e-08,-0.1119237970471892,-0.4954796276965417,-33.980488014221194,0.21143798828125,0.9975756406784058,0.000297267456,0.20386534929275513,8540,0.9844630360603333,0.022732714,0.2,-0.029655714955879375,1.3466700911521912
595,-0.016394109767538287,0.11004149772991079,-0.00020996993421161912,-0.24983614441901217,0.01,31.84288,0.0,-0.7886226248145713,-119.57773526999999,-0.11572193387911717,10967040,4541,-0.1020885969040754,0.6395075840000001,0.0,1.7832742839777314,-0.3505014996858622,-0.10260508313797528,207.12,-0.001726892131800948,-0.23465124223458453,0.0,2414,-0.37629275425647585,0.0,-0.5,0.0,0.0009027764026541263,0.0,-0.04953729741873403,0.0456192,-0.02062319099231875,-0.11616702863315001,-1.5969031050757988e-08,-0.11155459847575504,-0.5161539920719925,-33.981136894226076,0.21375732421875,0.9980246424674988,0.000297262848,0.4716101288795471,8544,0.9788724184036255,0.02021259,0.2,-0.025790160126052796,1.8288360357284545
596,-0.01570821150865716,0.10867496728303955,-0.000216306725613058,-0.24969739269467192,0.01,31.8544,0.0,-0.793235111649338,-120.21216738000001,-0.11532095547783926,10985472,4541,-0.10206595440522462,0.63948992,0.0,1.7843962224600811,-0.36743910400021135,-0.10118159004370858,206.25,-0.001742673935052311,-0.24349945865031383,0.0,2418,-0.36547189147151066,0.0,-0.5,0.0,0.0008289917637335344,0.0,-0.05077009485346826,0.045696,-0.020261155635957453,-0.11709107383970739,-1.5551642700250218e-08,-0.11319505396116337,-0.5095510063053763,-33.988505363464355,0.20496826171875,0.998395562171936,0.00029725823999999997,0.6514776945114136,8548,0.9781574606895447,0.020494064,0.2,-0.02386283128289506,1.949682879447937
597,-0.01598368342739478,0.10899055206068008,-0.00021289268711642046,-0.2605119374374649,0.01,31.86592,0.0,-0.7910355256536156,-120.40395858,-0.11599883976134431,11003904,4541,-0.10209383203599863,0.639472256,0.0,1.764832771589164,-0.366945281204005,-0.09992369330499552,208.27,-0.0017288028632930683,-0.23999686184987037,0.0,2422,-0.3718457053184986,0.0,-0.5,0.0,0.0009950072433437323,0.0,-0.05060606310058912,0.0457728,-0.02025209806194198,-0.11719670984506012,-1.5584881194986785e-08,-0.11243321028672702,-0.5084818396693807,-33.982781982421876,0.20836181640625,0.9978040456771851,0.000297253632,0.43728750944137573,8552,0.9783693552017212,0.02119482,0.2,-0.026145225239451973,1.8858230590820313
598,-0.01751593294223615,0.107956122483921,-0.00021426140144051144,-0.2688729951675711,0.01,31.87744,0.0,-0.7797014354961908,-120.13986137,-0.11646436503264448,11022336,4541,-0.10222227710947478,0.639454592,0.0,1.7991008530468768,-0.3715663611415019,-0.10037341611720184,208.38,-0.0017354890620585642,-0.24273678258881334,0.0,2426,-0.3800541510748803,0.0,-0.5,0.0,0.0009678804910638266,0.0,-0.05663288808138686,0.0458496,-0.020478360075264948,-0.11653458688116222,-1.569881936174374e-08,-0.11646782306701588,-0.5383854472895393,-33.97801609039307,0.18743896484375,0.9975034594535828,0.000297249024,0.533376932144165,8556,0.9787144660949707,0.018503593,0.2,-0.024948110652621834,1.9144407391548157
599,-0.01674526354731319,0.11302190878571573,-0.00021924568099313186,-0.2628020572392065,0.01,31.88896,0.0,-0.7729862329674174,-118.73214611999998,-0.12244541338942488,11040768,4541,-0.1023843476760318,0.6394369280000001,0.0,1.8465921621034984,-0.3597565344608637,-0.10301103949088344,206.23,-0.0017792067425975553,-0.25214639838803454,0.0,2430,-0.39229236300490916,0.0,-0.5,0.0,0.0010080279995842527,0.0,-0.042734444666432496,0.0459264,-0.02085406164342664,-0.11579972062304995,-1.5341674091631112e-08,-0.11790674566048599,-0.5385201849159241,-33.974949264526366,0.19114990234375,0.9974473714828491,0.00029724441599999997,0.608979344367981,8560,0.9768211841583252,0.019009287,0.2,-0.022733894718112425,2.1655283212661742
600,-0.0190104765723744,0.1089084954099618,-0.00021615630467241472,-0.25507521268283506,0.01,31.90048,0.0,-0.770824339788886,-119.42882185999999,-0.11685292579159941,11059200,4541,-0.10235730857302926,0.639419264,0.0,1.7768412518467516,-0.34919524136891644,-0.09764745447470745,209.51,-0.0017494145913693566,-0.23695891376253866,0.0,2434,-0.3816518042126287,0.0,-0.5,0.0,0.0010400375273699562,0.0,-0.04207548806055836,0.0460032,-0.020419699839783992,-0.11454264998249337,-1.516619098490858e-08,-0.1146737824277371,-0.5205554143655042,-33.97606220245361,0.18443603515625,0.9976862668991089,0.000297239808,0.5660947561264038,8564,0.9792635440826416,0.019470682,0.2,-0.025871591456234456,1.9680634021759034
601,-0.01472487072169315,0.10966069814000823,-0.00021893805171111001,-0.2753952982855306,0.01,31.912,0.0,-0.7942835257130346,-120.29372896999999,-0.11710765691301045,11077632,4541,-0.10191801438326592,0.6394016,0.0,1.7801179902559565,-0.3737285789921401,-0.0987615426322891,201.27,-0.0017808787581885725,-0.24577343692846018,0.0,2438,-0.3733169321767939,0.0,-0.5,0.0,0.0008355021871264196,0.0,-0.04527915620218452,0.04608,-0.02099985876451002,-0.11879873838010051,-1.617228627832034e-08,-0.11442734258651817,-0.5368649802812943,-33.98405876159668,0.1985107421875,0.9981111288070679,0.0002972352,0.5012866258621216,8568,0.9789639711380005,0.01880798,0.2,-0.02468783615040593,1.949515199661255
602,-0.016808604210382327,0.10906283923003773,-0.00021595645380513535,-0.28153566249947126,0.01,31.92352,0.0,-0.7810713420976816,-119.03142371000001,-0.11898238367966295,11096064,4542,-0.1021250534733606,0.639383936,0.0,1.7817474313154082,-0.36365001548517767,-0.09646857247396902,200.66,-0.001757125414579033,-0.2381149406919418,0.0,2442,-0.37215841356477974,0.0,-0.5,0.0,0.0010156234816855027,0.0,-0.04651300602496797,0.0461568,-0.020808874281772187,-0.11617983948337243,-1.5740950429135246e-08,-0.11173185842461551,-0.5313410432266709,-33.98427066802979,0.18975830078125,0.9979934096336365,0.00029723059199999996,0.9475952386856079,8572,0.9687538146972656,0.017726114,0.2,-0.020993218664079903,3.0414263367652894
603,-0.015061105510944294,0.1109218717385846,-0.0002207856340297461,-0.24975343772728475,0.01,31.93504,0.0,-0.7790582832848931,-119.15546745,-0.11916937753274166,11114496,4542,-0.10228113669682787,0.6393662720000001,0.0,1.8125238146289016,-0.3442170869899118,-0.09966982475797621,207.75,-0.0017798958681612845,-0.24299304912590441,0.0,2447,-0.3806051967390733,0.0,-0.5,0.0,0.0010405799871983214,0.0,-0.044677965003744866,0.0462336,-0.020516221148697653,-0.11570098905366263,-1.516529639473105e-08,-0.11323545808807217,-0.5040362834502156,-33.98960227966309,0.1822998046875,0.9984025359153748,0.000297225984,1.1288632154464722,8576,0.9699655771255493,0.016835347,0.2,-0.023858159012161196,2.9244868755340576
604,-0.017050573878805153,0.10810512377207424,-0.00021900576641025284,-0.2542063175209446,0.01,31.946559999999998,0.0,-0.7872445646577896,-119.05501184,-0.11776813644016931,11132928,4542,-0.10194529204805208,0.639348608,0.0,1.7854536257294096,-0.3538384184353777,-0.09780414990138941,204.23,-0.001778691204389478,-0.24264842853261945,0.0,2451,-0.367614702645086,0.0,-0.5,0.0,0.0007752809356639369,0.0,-0.05131137439495063,0.0463104,-0.020630105024300086,-0.11753267828174417,-1.5414158228538025e-08,-0.1136119349647686,-0.4950670128511002,-33.99154357910156,0.17957763671875,0.9985707998275757,0.000297221376,0.38486334681510925,8580,0.9817839860916138,0.016737003,0.2,-0.024928787723183632,1.6535253286361695
605,-0.01689446066868388,0.10762206614538433,-0.00022236647526446235,-0.24502210135401034,0.01,31.958080000000002,0.0,-0.7725424469348948,-120.54871114999996,-0.11639956035327005,11151360,4542,-0.10218374166151034,0.639330944,0.0,1.7829905333039247,-0.35350198049321435,-0.09720275670141322,206.46,-0.0017960952074364005,-0.24107894933805799,0.0,2455,-0.37572859830692673,0.0,-0.5,0.0,0.0008420125975842691,0.0,-0.041441014043638896,0.0463872,-0.02075968487545939,-0.11675292228537835,-1.5483046243568604e-08,-0.11135853503024205,-0.5190826700758377,-33.98696155548096,0.19666748046875,0.9979095458984375,0.000297216768,0.582397997379303,8584,0.9741528630256653,0.019630082,0.2,-0.022660198633093386,2.403235614299774
606,-0.017872918798174296,0.10923534577579512,-0.00021789917985265918,-0.27231990558556723,0.01,31.9696,0.0,-0.773736315403344,-120.37207224000002,-0.11965831061290559,11169792,4542,-0.10215233347217542,0.63931328,0.0,1.7835182008403767,-0.35528996108861577,-0.09667447965025129,207.76,-0.0017747910623708448,-0.2403045109485059,0.0,2459,-0.3802607762354184,0.0,-0.5,0.0,0.0008897555558683558,0.0,-0.053455078023477084,0.046464,-0.020828966276008505,-0.11764418785498051,-1.5270476991705076e-08,-0.1108513648686989,-0.5257617100870275,-33.97742767333985,0.15322265625,0.9974960684776306,0.00029721216,0.7487328052520752,8588,0.9751220941543579,0.014386868,0.2,-0.02252673611510545,2.358591175079346
607,-0.015734117487833526,0.10826147804686449,-0.0002213375878594129,-0.2604519792564973,0.01,31.98112,0.0,-0.7891987028725299,-121.16649380999999,-0.11277415992350509,11188224,4542,-0.10186424425044013,0.6392956160000001,0.0,1.7658022476844566,-0.36604410687201994,-0.09381761849974775,209.54,-0.0018052559133845522,-0.24029519694332135,0.0,2463,-0.37460457657204715,0.0,-0.5,0.0,0.0008707669007384942,0.0,-0.05278388594926088,0.0465408,-0.021571121092681514,-0.11781550499287302,-1.5602467375196456e-08,-0.10932741902709081,-0.5101768452311053,-33.979735374450684,0.17054443359375,0.9977654218673706,0.000297207552,0.5406297445297241,8592,0.9788522720336914,0.016599853,0.2,-0.022734034876339137,1.958388662338257
608,-0.017353987077108793,0.10679594120249604,-0.0002193772355342138,-0.24322011221625475,0.01,31.99264,0.0,-0.7793779190729897,-119.69089670000001,-0.11758977029804606,11206656,4542,-0.10177407524790592,0.639277952,0.0,1.790214489365746,-0.3564822737718374,-0.092706778210506,209.45,-0.0017927126771361288,-0.23970840970900797,0.0,2467,-0.38322268992445435,0.0,-0.5,0.0,0.0010617388599914396,0.0,-0.039540322905922055,0.0466176,-0.02106445427358426,-0.11835595243806621,-1.5662902528806426e-08,-0.11252202470216759,-0.513284084974124,-33.983620262146,0.18663330078125,0.998221755027771,0.000297202944,0.39161238074302673,8596,0.9806321263313293,0.018752502,0.2,-0.025244779587956144,1.7230125486850738
609,-0.016838308578977983,0.10944418583429055,-0.00022312972011674474,-0.245461563474796,0.01,32.00416,0.0,-0.7812773946307352,-119.11336675000001,-0.12017010868232848,11225088,4542,-0.10216632215381061,0.639260288,0.0,1.8190145928755055,-0.36313561795139687,-0.09660129355999138,208.89,-0.001785235356506171,-0.2418073334445694,0.0,2471,-0.387075998474023,0.0,-0.5,0.0,0.0010205062474900235,0.0,-0.04486085497306281,0.0466944,-0.020592799981018064,-0.11734618395406174,-1.6031800956390373e-08,-0.1135810379597245,-0.5052910251007058,-33.98453235626221,0.19495849609375,0.9980493783950806,0.000297198336,0.26475027203559875,8600,0.9834365248680115,0.02170987,0.2,-0.026533577614463864,1.5411080777645112
