reward_terms/stop,reward_terms/foot_slip,curriculum/stance_ratio,time/total_timesteps,reward_terms/angmom,reward_terms/height,curriculum/eff_scale,reward_terms/time,reward_terms/lat_vel,curriculum/sprint_dist_m,reward_terms/motor_vel,reward_terms/hip_roll,time/fps,reward_terms/energy,curriculum/ent_coef,curriculum/ctrl_jitter_ms,reward_terms/stance,reward_terms/alive,rollout/ep_rew_mean,rollout/ep_len_mean,reward_terms/action_rate,reward_terms/coef_rate,reward_terms/torque,reward_terms/vz,reward_terms/clearance,reward_terms/ang_xy,reward_terms/overrun,reward_terms/residual,reward_terms/fwd_speed,reward_terms/upright,reward_terms/stance_time,reward_terms/phase_contact,reward_terms/assist_pen,curriculum/ctrl_drop_prob,time/iterations,time/time_elapsed,reward_terms/air_time,train/entropy_loss,train/n_updates,train/clip_fraction,train/policy_gradient_loss,train/loss,train/explained_variance,train/clip_range,train/std,train/value_loss,train/learning_rate,train/approx_kl
0.0,-0.5510571211746699,0.640708736,9713664,-0.07642293956230035,-0.11531252907225453,0.0403968,-0.5,-6.325948956502906e-08,31.05952,-0.000338512361468722,-0.22516680307179623,4544,-0.0026783715766504454,0.01,0.0,-0.009013624751219106,0.0,-115.82881292000002,195.63,-0.17315101451367076,-0.6824060385472718,-0.026077057740278624,-0.3356589970942971,0.1458869350972366,-0.1911685994376483,0.0,-0.10127013434855531,1.7381174587887784,-0.1552293123569316,-0.0030483419557438335,-0.3234742199596821,0.0,0.0,527,2137,0.0009662526717875153,-34.066771507263184,8259,0.2269775390625,-0.01925702774897218,1.413581371307373,0.9412210583686829,0.2,1.0013126134872437,3.987955927848816,0.000297576192,0.020951396
0.0,-0.5624916205260712,0.640691072,9732096,-0.07207680398981242,-0.11136697129836337,0.0404736,-0.5,-6.449101580244452e-08,31.07104,-0.00034229203888597377,-0.22988069571326722,4544,-0.002724933619042377,0.01,0.0,-0.007290086724483346,0.0,-115.93823244,191.79,-0.1752570392668888,-0.6917190474402558,-0.026619207346297514,-0.3249363716721558,0.14055963212370975,-0.18509106891783175,0.0,-0.10149477504482635,1.6987843300307577,-0.13638816493724903,-0.002727975806919858,-0.334607830475616,0.0,0.0,528,2141,0.0008007798072261115,-34.06726989746094,8263,0.21488037109375,-0.026506626297486947,0.6726394891738892,0.9687167406082153,0.2,1.0013386011123657,2.1924722731113433,0.000297571584,0.022461142
0.0,-0.5652395757169031,0.640673408,9750528,-0.07277015289396721,-0.1093104599993533,0.0405504,-0.5,-6.361218563800618e-08,31.08256,-0.00033682687352614565,-0.22538180304970526,4544,-0.0026528573927689387,0.01,0.0,-0.0059439597054207725,0.0,-115.21145829999999,192.99,-0.17172683965786964,-0.6751493496034544,-0.025911315225273436,-0.3246594392598705,0.13961995641532204,-0.18185445879767506,0.0,-0.1015433571461936,1.7100634490361173,-0.13402854379018678,-0.002680097370304995,-0.3127601535901386,0.0,0.0,529,2145,0.0008208535437006503,-34.06981563568115,8267,0.2343505859375,-0.018106871715281157,0.9791966676712036,0.9518799781799316,0.2,1.0015946626663208,3.4455918431282044,0.000297566976,0.018730868
0.0,-0.5584942361040175,0.640655744,9768960,-0.07377439271246565,-0.11022818936029967,0.0406272,-0.5,-6.402938444649829e-08,31.094079999999998,-0.0003348916457261637,-0.2264107817477938,4544,-0.002691908413148054,0.01,0.0,-0.01033160256160096,0.0,-114.93283534,191.3,-0.1695774823974444,-0.6858629667431299,-0.026622634773777226,-0.32740682309948194,0.14517768948618925,-0.18624304051843132,0.0,-0.10138133452500342,1.7318057371302777,-0.14651940220791082,-0.0026303193266762216,-0.3243154196574177,0.0,0.0,530,2149,0.0009223073623919239,-34.0666088104248,8271,0.19508056640625,-0.024614178016781806,0.8425483703613281,0.9611712694168091,0.2,1.0011637210845947,2.724024438858032,0.00029756236799999996,0.018421322
0.0,-0.5857803147827965,0.64063808,9787392,-0.07124034710467564,-0.1121213277941301,0.040704,-0.5,-6.355181088872731e-08,31.1056,-0.00034241973081228444,-0.21834983344888398,4544,-0.0026968279103688135,0.01,0.0,-0.0071292207096380796,0.0,-115.00139812000002,190.46,-0.17147961003423778,-0.6854248808447161,-0.02642973954771652,-0.32849044106189285,0.13839756775791792,-0.18686179036148257,0.0,-0.10150181668107089,1.7087950233542688,-0.1380666061029624,-0.002668975470846312,-0.31735320941234296,0.0,0.0,531,2153,0.0007080064387992024,-34.06338615417481,8275,0.21334228515625,-0.02095016211969778,1.0250766277313232,0.9554903507232666,0.2,1.001211404800415,3.1906286001205446,0.00029755776,0.018163603
0.0,-0.5551311395999066,0.640620416,9805824,-0.07350637758434149,-0.10723125329648385,0.0407808,-0.5,-6.330273715225329e-08,31.11712,-0.0003268494119215171,-0.2254511413078071,4544,-0.002622629875683612,0.01,0.0,-0.007884251269252553,0.0,-114.21654410000001,192.91,-0.16992151433521283,-0.6833310882386987,-0.026086719592026446,-0.33198092795327117,0.14593668780178828,-0.18401055962236942,0.0,-0.10177570617535407,1.727365838974598,-0.1438009348334517,-0.003630613740016189,-0.3234413788783569,0.0,0.0,532,2157,0.0009412961177683125,-34.067606925964355,8279,0.2341796875,-0.022917367680929602,1.2746565341949463,0.9514085650444031,0.2,1.0013883113861084,3.466159796714783,0.000297553152,0.022054173
0.0,-0.5648021816929968,0.640602752,9824256,-0.07305103026445584,-0.11010959728844522,0.0408576,-0.5,-6.245127555372423e-08,31.12864,-0.00033801848374335634,-0.2241531698191187,4544,-0.0026882666329187837,0.01,0.0,-0.006977842600528982,0.0,-115.60358925999999,191.15,-0.17239254851571914,-0.6900045538810963,-0.02649880766206518,-0.3240560318713703,0.13746220269010245,-0.18275123691668024,0.0,-0.10160217635450922,1.6944941984751012,-0.13819859297627618,-0.0039305007133710506,-0.3169906340014269,0.0,0.0,533,2161,0.0008360444917343557,-34.06321983337402,8283,0.21678466796875,-0.022462848713621496,0.8823907375335693,0.9586375951766968,0.2,1.0010312795639038,3.103112018108368,0.00029754854399999996,0.020873675
0.0,-0.5798825306075314,0.640585088,9842688,-0.07316579183439406,-0.11191310679954802,0.0409344,-0.5,-6.226520229639736e-08,31.14016,-0.0003352326937434522,-0.2275754302929363,4544,-0.002683838016576194,0.01,0.0,-0.008594124309763683,0.0,-115.03976621999999,193.9,-0.17079153704842803,-0.6898729502642076,-0.02660612529111048,-0.32892028763126213,0.14280959775603158,-0.18853030157620893,0.0,-0.10167989990935156,1.730796839184005,-0.14218809968392265,-0.00307872264400228,-0.3075789012842054,0.0,0.0,534,2165,0.0008018648465319226,-34.0606164932251,8287,0.19483642578125,-0.021316455421037973,1.4056599140167236,0.9449538588523865,0.2,1.0009273290634155,4.375901234149933,0.000297543936,0.01841345
0.0,-0.5589202168683731,0.640567424,9861120,-0.07145514548068564,-0.10647571475881273,0.0410112,-0.5,-6.303794632107115e-08,31.15168,-0.0003366559954989607,-0.22753067001960048,4544,-0.002698375968218241,0.01,0.0,-0.0068969847021559385,0.0,-114.13675845999998,192.65,-0.17151723770859478,-0.6642216947499243,-0.026450880604762275,-0.32661025650754916,0.1464046213209781,-0.1901006822366697,0.0,-0.10157347364978402,1.7341500477123866,-0.14328089113959555,-0.0027842639893707302,-0.29922694166561975,0.0,0.0,535,2169,0.0008268214199536791,-34.062970352172854,8291,0.20921630859375,-0.02658123492728919,0.9468041062355042,0.9602711796760559,0.2,1.0013326406478882,2.932350051403046,0.000297539328,0.022932952
0.0,-0.5775801090079793,0.64054976,9879552,-0.07381740453027862,-0.11786364987492698,0.041088,-0.5,-6.217283023248934e-08,31.1632,-0.0003321186574348024,-0.2188924367294384,4544,-0.0026379837287962924,0.01,0.0,-0.00948308383775296,0.0,-114.23068996999999,194.16,-0.17033338527742767,-0.6815494722933227,-0.026279973256126396,-0.3383716029572701,0.139769712318275,-0.18784914734836694,0.0,-0.10178329948549615,1.741146617216804,-0.14622817707298105,-0.003312963052950282,-0.32036495495090617,0.0,0.0,536,2173,0.0008707666517390559,-34.06805629730225,8295,0.20703125,-0.021340093459002674,1.0021439790725708,0.9555671215057373,0.2,1.0016363859176636,3.2303839802742003,0.00029753472,0.02027483
0.0,-0.5791994582820762,0.640532096,9897984,-0.07383491605387776,-0.11286163612795959,0.0411648,-0.5,-6.212201472534964e-08,31.17472,-0.00033511506829087706,-0.22323420625592894,4544,-0.0027208157112163785,0.01,0.0,-0.00845408845189611,0.0,-115.52268632,191.84,-0.17156866304813057,-0.6843454449184304,-0.027005977377813975,-0.33196427807009526,0.14054376469194638,-0.1878990903378658,0.0,-0.10174849572446405,1.7281056349592447,-0.14027977959349996,-0.0029297979231665116,-0.3203086684371781,0.0,0.0,537,2177,0.0007107191680309674,-34.06715259552002,8299,0.18514404296875,-0.020932235405780375,0.9299701452255249,0.9599724411964417,0.2,1.0014488697052002,2.9667930603027344,0.000297530112,0.017901858
0.0,-0.5577479423361116,0.640514432,9916416,-0.07356962700761227,-0.11284932469407288,0.0412416,-0.5,-6.386320475749004e-08,31.18624,-0.00033761474738689995,-0.2206946708406736,4544,-0.002721583424976938,0.01,0.0,-0.007036246221437426,0.0,-113.79446466000002,194.25,-0.17035734086800408,-0.6760571351828113,-0.026955000998733526,-0.3385845845146307,0.1483518315543808,-0.19276566555659394,0.0,-0.10150966762368555,1.747723315076466,-0.14787037756918686,-0.0034218741703726766,-0.30624707658946254,0.0,0.0,538,2182,0.0008506929540696243,-34.065758895874026,8303,0.19913330078125,-0.021377293264959008,1.7515497207641602,0.9450355768203735,0.2,1.0014013051986694,4.166849935054779,0.000297525504,0.018835235
0.0,-0.563288812598687,0.640496768,9934848,-0.07136622068129281,-0.11323544534668767,0.0413184,-0.5,-6.396086825190094e-08,31.19776,-0.0003350871713174609,-0.22394485199690845,4544,-0.0027138837082680283,0.01,0.0,-0.0074043331618385355,0.0,-113.79886316999999,196.53,-0.17214502537440168,-0.6795601683987447,-0.026985059470033376,-0.3252292177942707,0.14471833534246958,-0.18604860712311355,0.0,-0.10188303268466256,1.7556203646377817,-0.1395533381672361,-0.003977974383613198,-0.3234545424520739,0.0,0.0,539,2186,0.0008441824951053908,-34.06749782562256,8307,0.17479248046875,-0.022372767957858742,0.9278944730758667,0.9587265253067017,0.2,1.0014004707336426,3.050719451904297,0.000297520896,0.017426345
0.0,-0.5340352332364516,0.640479104,9953280,-0.07455642970379596,-0.11351010128807378,0.0413952,-0.5,-6.382244601297409e-08,31.20928,-0.00032963111035308603,-0.21437084458887862,4544,-0.002670855891887775,0.01,0.0,-0.008314001557963753,0.0,-113.00652932999998,192.58,-0.1692958872954934,-0.6659695606957657,-0.026828247024809005,-0.3464143757178635,0.15209021619848828,-0.18522727517125176,0.0,-0.10163263270226222,1.8010591393972046,-0.14977096247681476,-0.0030100921705727363,-0.29940905415723684,0.0,0.0,540,2190,0.0009288178407587111,-34.06912136077881,8311,0.206982421875,-0.022209776658564807,0.5798601508140564,0.9670943021774292,0.2,1.001657247543335,2.5028289437294005,0.000297516288,0.018585885
0.0,-0.5602999881406208,0.64046144,9971712,-0.07398369508598014,-0.11157619405608216,0.041472,-0.5,-6.407030437485632e-08,31.2208,-0.00034305828837800977,-0.21759072111720798,4544,-0.002758221438410195,0.01,0.0,-0.007206654050164542,0.0,-113.20216591000002,191.19,-0.17167288801611602,-0.6817133017742609,-0.027335319723855684,-0.3350327871071441,0.14493640417758213,-0.1905520499832918,0.0,-0.10157736423685017,1.734610564648136,-0.14438011768328393,-0.0025908504806769392,-0.32666871703458,0.0,0.0,541,2194,0.0009575721245103826,-34.063920402526854,8315,0.20723876953125,-0.016953856172040104,1.3722361326217651,0.9540925621986389,0.2,1.0010316371917725,3.7869093775749207,0.00029751167999999997,0.017509742
0.0,-0.5509916496936309,0.640443776,9990144,-0.06874564321630644,-0.10836648550081654,0.0415488,-0.5,-6.428361390419927e-08,31.23232,-0.0003356400568184133,-0.21586191871802018,4544,-0.0026990268556384635,0.01,0.0,-0.007376004359702579,0.0,-112.73960598,192.31,-0.17172649710446128,-0.6756688714539268,-0.02700095365943398,-0.3295059088767945,0.1460461784748038,-0.17814439912684282,0.0,-0.10165743160792638,1.7402209673522804,-0.12741946264823512,-0.0028610313634595107,-0.3144764860365647,0.0,0.0,542,2198,0.0008631712213779489,-34.06627178192139,8319,0.2151123046875,-0.021717290731612594,1.1620948314666748,0.9542955756187439,0.2,1.0016182661056519,3.6542813181877136,0.000297507072,0.01955494
0.0,-0.5447070817986921,0.640426112,10008576,-0.07009003200563928,-0.1126166192079995,0.0416256,-0.5,-6.31501166401868e-08,31.24384,-0.00034785540845453104,-0.21549695078019412,4544,-0.0027845733563394183,0.01,0.0,-0.009269560569471653,0.0,-113.02678508000001,195.69,-0.1716638896507724,-0.6829434032379582,-0.027492660364720537,-0.33229853014099475,0.15023789730712694,-0.19157590891689988,0.0,-0.10151478709225666,1.7647010567845554,-0.14307977965246718,-0.0027830428508524266,-0.3135178570761834,0.0,0.0,543,2202,0.0008772771010020127,-34.06544780731201,8323,0.2142578125,-0.022329879109747708,1.7475624084472656,0.9593701362609863,0.2,1.0014454126358032,3.285303294658661,0.000297502464,0.02124348
0.0,-0.5423785053867692,0.6404084480000001,10027008,-0.06983123990775215,-0.10638199249334108,0.0417024,-0.5,-6.462205536808972e-08,31.25536,-0.0003418717819676953,-0.21589745741306438,4544,-0.0027284201371731657,0.01,0.0,-0.0075007289355238154,0.0,-114.12256652000003,196.47,-0.1712442645004281,-0.6777536780801374,-0.02707118595208112,-0.3342708075570586,0.14222512272258858,-0.1782702491923076,0.0,-0.1016868008195387,1.7222782983115954,-0.12911841918816375,-0.0042313363470990835,-0.30773990119380107,0.0,0.0,544,2206,0.000879989752623563,-34.06865234375,8327,0.23406982421875,-0.025269076065160333,0.5855821371078491,0.9714154601097107,0.2,1.001731038093567,2.2247641384601593,0.00029749785599999997,0.023877889
0.0,-0.5563211154176169,0.640390784,10045440,-0.06963798309789104,-0.10890707317137924,0.0417792,-0.5,-6.385336249717819e-08,31.26688,-0.000346308096884012,-0.21092573325014707,4544,-0.0027389423476740084,0.01,0.0,-0.007786241654090906,0.0,-113.53227811999999,192.87,-0.17064243538491047,-0.6708240752720864,-0.02706058370936534,-0.32865411590886684,0.1477856696263563,-0.1865947546518394,0.0,-0.10165908337086224,1.74159073065098,-0.1382856660476088,-0.002906604768617803,-0.30872631028615083,0.0,0.0,545,2210,0.0008094603253994137,-34.07454261779785,8331,0.23843994140625,-0.023791549145244062,0.5970748662948608,0.9684833884239197,0.2,1.0018324851989746,2.3884134769439695,0.000297493248,0.022686755
0.0,-0.5583666650121475,0.64037312,10063872,-0.0711831531769514,-0.10902742834782295,0.041856,-0.5,-6.4873735906273e-08,31.278399999999998,-0.0003458477664540661,-0.21007351167066793,4544,-0.002755921299260275,0.01,0.0,-0.007494706539438331,0.0,-113.88120250000001,192.42,-0.17107260717121267,-0.6922002166837725,-0.02712441863849559,-0.3277395519092417,0.14399527778228538,-0.18729802672868143,0.0,-0.10137206521086684,1.7278855244610867,-0.13632901136674797,-0.0030191795279582343,-0.32027901569216916,0.0,0.0,546,2214,0.0008327893156092614,-34.068967628479,8335,0.214453125,-0.022383662505308165,1.0825883150100708,0.9609287977218628,0.2,1.0014796257019043,3.124366056919098,0.00029748864,0.01916609
0.0,-0.5720872490712176,0.640355456,10082304,-0.07254543297325805,-0.11197496535387064,0.0419328,-0.5,-6.509257377912539e-08,31.28992,-0.0003451801450286176,-0.20311932125459284,4544,-0.0027599551661987125,0.01,0.0,-0.006013959026442286,0.0,-113.07704845,189.98,-0.17112416443320239,-0.6729219394111087,-0.027222893855489132,-0.32292704621197177,0.14204821016354302,-0.19073019925934376,0.0,-0.10149795595704084,1.7419806677279432,-0.1407621303801938,-0.004099634749258662,-0.3109163396515268,0.0,0.0,547,2218,0.0008642563027226263,-34.06825923919678,8339,0.177978515625,-0.020026339939795433,1.146191120147705,0.952933669090271,0.2,1.001441478729248,3.6610116600990295,0.00029748403199999997,0.018550405
0.0,-0.553771805147769,0.6403377920000001,10100736,-0.07668075669147076,-0.11137421326569968,0.0420096,-0.5,-6.561987762912755e-08,31.30144,-0.0003453402978131214,-0.20204054595344556,4544,-0.00275452019338462,0.01,0.0,-0.006440859926108062,0.0,-113.26681000999999,191.26,-0.17211255962200955,-0.67921241960626,-0.027303378026478847,-0.3349492387088537,0.1448306716383216,-0.19404304497222447,0.0,-0.10142389532553737,1.7349521542569704,-0.15026496397898068,-0.0025540948489732626,-0.31808850567539154,0.0,0.0,548,2222,0.0008496078759587059,-34.065307807922366,8343,0.19981689453125,-0.021206436806824058,1.3235054016113281,0.9589164853096008,0.2,1.00138258934021,3.2584228992462156,0.000297479424,0.017533075
0.0,-0.5682543784396304,0.640320128,10119168,-0.07116590815167595,-0.1144687898365904,0.0420864,-0.5,-6.342952105540706e-08,31.31296,-0.0003417373731376389,-0.2058476784032706,4544,-0.0027270742044751047,0.01,0.0,-0.004687859303800959,0.0,-113.79621981999999,188.18,-0.1704799179917483,-0.6661131254887236,-0.027362329220033496,-0.3299108368505468,0.13813550192668728,-0.18006662743173202,0.0,-0.10174992220713135,1.7263132620141823,-0.13534241432023794,-0.0023285370423561996,-0.31224463960968296,0.0,0.0,549,2226,0.0007920992599489788,-34.065168380737305,8347,0.2260498046875,-0.020644295250531287,1.363856315612793,0.9551219344139099,0.2,1.0012762546539307,3.6907594561576844,0.000297474816,0.021695266
0.0,-0.5697455392208763,0.640302464,10137600,-0.07042133998554125,-0.11440433425492619,0.0421632,-0.5,-6.37887059455137e-08,31.32448,-0.00034119208108739064,-0.20391571178902243,4544,-0.002738677429310597,0.01,0.0,-0.006419033279398457,0.0,-112.87741302,192.53,-0.17128573590294097,-0.6811836993585946,-0.027209762482832973,-0.3284888849287734,0.14474105303025772,-0.18998629132928452,0.0,-0.10140468629787265,1.7533356936856979,-0.1430173724009695,-0.0030464424554439676,-0.3228272806456708,0.0,0.0,550,2230,0.0008094603933083514,-34.05959243774414,8351,0.200439453125,-0.021886163938324897,1.4363189935684204,0.9512679576873779,0.2,1.0008561611175537,3.7417240500450135,0.00029747020799999996,0.018653238
0.0,-0.5665371213415503,0.6402848,10156032,-0.07093892699335146,-0.11658686841220828,0.04224,-0.5,-6.499104593449964e-08,31.336,-0.00034259107249608905,-0.2037219304865108,4544,-0.002726518037828898,0.01,0.0,-0.005945669180270961,0.0,-112.89384117,191.68,-0.16880082861206336,-0.6738167054546597,-0.027246489983489584,-0.3288614349677604,0.14643020903896137,-0.18071721682637168,0.0,-0.10154034042719201,1.768986450570739,-0.14340581199527427,-0.0026441550742472624,-0.3161388135844295,0.0,0.0,551,2234,0.0008783621209052702,-34.0563419342041,8355,0.15614013671875,-0.02172002352308482,1.130370855331421,0.9571712017059326,0.2,1.000838279724121,3.2141145348548887,0.0002974656,0.016123796
0.0,-0.5507454380765576,0.6402671360000001,10174464,-0.07197261928736898,-0.11162735563631476,0.0423168,-0.5,-6.402513781398036e-08,31.34752,-0.0003407311053479812,-0.20392514746640053,4544,-0.0027245539168365565,0.01,0.0,-0.005970364315911421,0.0,-112.53549033999998,195.61,-0.17121640791848905,-0.6792663630416343,-0.027369841337586014,-0.3371502656062368,0.14327158811230126,-0.18302570643342259,0.0,-0.10168474534993655,1.774147918505205,-0.1354729424825607,-0.003242432990292501,-0.3036970678060997,0.0,0.0,552,2238,0.0008729367982596159,-34.06019668579101,8359,0.1902099609375,-0.021361118950881063,1.3012406826019287,0.9512569904327393,0.2,1.0011504888534546,3.707848834991455,0.000297460992,0.018580286
0.0,-0.555043277513669,0.640249472,10192896,-0.07392995727814082,-0.11503190429437514,0.0423936,-0.5,-6.465624774926493e-08,31.35904,-0.00034544190140952476,-0.20039418166026715,4544,-0.002764612596254182,0.01,0.0,-0.004931400383231547,0.0,-112.29654074000001,192.34,-0.17053900886611836,-0.6809795771211185,-0.027846643041077493,-0.34356437341606105,0.14210125845769728,-0.18876174474032478,0.0,-0.10140282920197503,1.7572995428441915,-0.13998114269039633,-0.0023023599351290613,-0.31761620400910473,0.0,0.0,553,2242,0.0008230237193250408,-34.061258697509764,8363,0.19840087890625,-0.02352138850837946,0.4738461673259735,0.9707376956939697,0.2,1.00116765499115,2.3854775965213775,0.000297456384,0.020716429
0.0,-0.5453905976224442,0.640231808,10211328,-0.07383038660702418,-0.11044957500278031,0.0424704,-0.5,-6.433162350311455e-08,31.370559999999998,-0.0003446147075290827,-0.19293827145479625,4544,-0.0027430335688999993,0.01,0.0,-0.007151054877813687,0.0,-112.07277846000001,187.78,-0.17020132709922342,-0.6804009249154748,-0.027506123288189896,-0.3322666242083879,0.15076505713305222,-0.18699865210395472,0.0,-0.10135197887760078,1.782591463077984,-0.14496469691734265,-0.0020911790262390343,-0.313737105658846,0.0,0.0,554,2246,0.0008403848041780293,-34.068477630615234,8367,0.24815673828125,-0.020160980813670903,1.299135684967041,0.959794282913208,0.2,1.0017871856689453,3.2479883670806884,0.000297451776,0.022378009
0.0,-0.5631594019101392,0.640214144,10229760,-0.07529882146943258,-0.11567420256859233,0.0425472,-0.5,-6.4288978428211e-08,31.382080000000002,-0.0003474287419596996,-0.201059778537626,4544,-0.0027537810134626774,0.01,0.0,-0.00668956873066111,0.0,-113.48001843999998,186.13,-0.1706871152449042,-0.684360749060274,-0.027461234491481603,-0.33658476335142473,0.1432373272034971,-0.1843300618753292,0.0,-0.10127794757073309,1.7502040806288464,-0.1450570673927626,-0.002330571959545422,-0.3112467795696191,0.0,0.0,555,2250,0.0006911878881510347,-34.070962524414064,8371,0.21558837890625,-0.021464099665172397,1.6770964860916138,0.9520259499549866,0.2,1.0015993118286133,3.917038094997406,0.000297447168,0.018049857
0.0,-0.545863278626805,0.6401964800000001,10248192,-0.07219792026629587,-0.1088028538902765,0.042624,-0.5,-6.48652563283455e-08,31.3936,-0.0003460987690339104,-0.19865135335676345,4544,-0.00278599281334371,0.01,0.0,-0.005377763586761673,0.0,-111.83393077999999,190.74,-0.16982228988866038,-0.6736653035229305,-0.027924577529646777,-0.33990897164972667,0.14718121451999402,-0.18020922557660107,0.0,-0.10134614388682753,1.7668949755051255,-0.1340515436495113,-0.002131191324830676,-0.31418976158914314,0.0,0.0,556,2255,0.0008870426908187154,-34.06128559112549,8375,0.17176513671875,-0.022877261973917484,1.536131501197815,0.9508442878723145,0.2,1.0009636878967285,3.928756606578827,0.00029744256,0.01572946
0.0,-0.552959571738397,0.640178816,10266624,-0.07229483053877589,-0.11427851639685088,0.0427008,-0.5,-6.564013458074471e-08,31.40512,-0.00034252706310257034,-0.19453416228520848,4544,-0.0027402524367072644,0.01,0.0,-0.008317699315908608,0.0,-112.79460614,193.19,-0.1724360896955462,-0.6760465161585701,-0.02756134273846453,-0.3383755804493968,0.14699834511274698,-0.1868659054569862,0.0,-0.10137294459010049,1.7673954852379676,-0.15247209236473006,-0.0022866259645929355,-0.3137356969182159,0.0,0.0,557,2259,0.0008555756940040737,-34.06434268951416,8379,0.19197998046875,-0.022551667666994034,0.9206569194793701,0.961188018321991,0.2,1.00111722946167,3.101109480857849,0.000297437952,0.017863423
0.0,-0.5504116111004929,0.640161152,10285056,-0.07306482064415375,-0.11306258583847173,0.0427776,-0.5,-6.600689373339628e-08,31.41664,-0.00034227667043809043,-0.20281336221174753,4544,-0.002747751409888058,0.01,0.0,-0.007091763749161621,0.0,-111.63579564,191.74,-0.17105662903059865,-0.6779939542917984,-0.02800315179343439,-0.33487104973051085,0.14601839157284735,-0.183073634036531,0.0,-0.10145458770382364,1.7648781270181404,-0.13882345586142442,-0.002202533576766857,-0.31557286666186846,0.0,0.0,558,2263,0.000835501947828258,-34.06217746734619,8383,0.20682373046875,-0.025344878085888922,1.001579761505127,0.9650171995162964,0.2,1.0009472370147705,2.9569442868232727,0.000297433344,0.019345233
0.0,-0.5601071234616177,0.640143488,10303488,-0.07418180833580165,-0.11283284496313119,0.0428544,-0.5,-6.593076601029171e-08,31.42816,-0.0003467071879274791,-0.19510902058595658,4544,-0.0027648007532382994,0.01,0.0,-0.006350190550561279,0.0,-112.38037134,191.41,-0.17196651289565476,-0.6855457694151973,-0.027601153868247567,-0.3317643817370416,0.14538041923743383,-0.18557670207558746,0.0,-0.10133515110943736,1.756039865156299,-0.14980031203892655,-0.0022061954498187536,-0.3106395084362927,0.0,0.0,559,2267,0.000867511456211408,-34.060989952087404,8387,0.212060546875,-0.019292758137453347,1.114612340927124,0.9537248611450195,0.2,1.0010966062545776,3.8749412417411806,0.00029742873599999996,0.019118976
0.0,-0.5744460723516628,0.6401258240000001,10321920,-0.07600159952036166,-0.11500877312916526,0.0429312,-0.5,-6.64952884874068e-08,31.43968,-0.00034953267314409315,-0.19601640520176128,4544,-0.0027909459150374087,0.01,0.0,-0.00817716257199892,0.0,-113.06717840000002,188.31,-0.17065298866892792,-0.687815701546945,-0.028105348040722497,-0.33250609913326445,0.14192818251187816,-0.18555327238135563,0.0,-0.10143460506489962,1.7456199388594598,-0.14768527444739113,-0.0033630137202433413,-0.3185117368105299,0.0,0.0,560,2271,0.0007080065002406223,-34.06602668762207,8391,0.19827880859375,-0.0224984256492462,0.9853682518005371,0.9608806371688843,0.2,1.0012712478637695,3.234144759178162,0.000297424128,0.0186366
0.0,-0.5676119946073555,0.64010816,10340352,-0.07135662870443946,-0.11442462897770216,0.043008,-0.5,-6.560047068002086e-08,31.4512,-0.00035105747442847415,-0.20041918388031563,4544,-0.0027881138606201832,0.01,0.0,-0.006720946660322497,0.0,-112.16341312,193.47,-0.17083975155603667,-0.6743011090749581,-0.027816688688161846,-0.3381905655257881,0.1453561614604114,-0.18806054169664416,0.0,-0.10125510002476576,1.775878099267839,-0.14406595767332003,-0.002797963301418349,-0.3121329196630072,0.0,0.0,561,2275,0.000819225941086188,-34.06792430877685,8395,0.1807373046875,-0.01907280182931572,1.6447441577911377,0.9505053758621216,0.2,1.001549482345581,4.227728486061096,0.00029741952,0.014979067
0.0,-0.5501487565689729,0.640090496,10358784,-0.07121586900812622,-0.10940513513055879,0.0430848,-0.5,-6.641925763005724e-08,31.46272,-0.0003570714899926412,-0.1936489798079516,4544,-0.0028652129892395716,0.01,0.0,-0.00594853269696335,0.0,-112.82653103000001,192.24,-0.17641430823360205,-0.6879049685157602,-0.02842735066885295,-0.33589696568056954,0.1462714609681669,-0.1853355930775478,0.0,-0.10109756405051974,1.733564279906284,-0.14013165970825622,-0.0029304768880441165,-0.31276358895502737,0.0,0.0,562,2279,0.0008913829709247997,-34.07349529266357,8399,0.2055419921875,-0.025206251948839055,1.1227848529815674,0.9639883041381836,0.2,1.0018982887268066,2.9044992685317994,0.000297414912,0.022807661
0.0,-0.5407770345330642,0.640072832,10377216,-0.06873045407026016,-0.11299296246412742,0.0431616,-0.5,-6.677160311738822e-08,31.47424,-0.00035534017545448015,-0.1977154815848562,4544,-0.0028363585349436607,0.01,0.0,-0.006575155951055751,0.0,-112.05230120999998,191.94,-0.1741663404655416,-0.6950968630393193,-0.028635321121960558,-0.33155808887811156,0.14685150829365323,-0.18312971003346784,0.0,-0.10117557692302685,1.7547814817807499,-0.13985343863646096,-0.002819393226268908,-0.3181597365440374,0.0,0.0,563,2283,0.0008382146479561925,-34.069454956054685,8403,0.2113037109375,-0.022892203368246555,1.2073373794555664,0.9591208100318909,0.2,1.0016114711761475,3.413813602924347,0.000297410304,0.019372296
