reward_terms/time,reward_terms/energy,reward_terms/stance,reward_terms/vz,curriculum/eff_scale,time/time_elapsed,curriculum/ent_coef,curriculum/stance_ratio,time/fps,curriculum/pitch_assist,reward_terms/overrun,reward_terms/ang_xy,reward_terms/lat_vel,reward_terms/stop,reward_terms/torque,reward_terms/air_time,reward_terms/foot_slip,reward_terms/fwd_speed,reward_terms/upright,reward_terms/residual,reward_terms/hip_roll,time/iterations,reward_terms/clearance,reward_terms/alive,reward_terms/stance_time,reward_terms/height,reward_terms/angmom,rollout/ep_rew_mean,reward_terms/action_rate,rollout/ep_len_mean,reward_terms/phase_contact,time/total_timesteps,reward_terms/motor_vel,reward_terms/coef_rate,train/learning_rate,train/explained_variance,train/std,train/n_updates,train/policy_gradient_loss,train/clip_range,train/approx_kl,train/clip_fraction,train/value_loss,train/loss,train/entropy_loss
0.0,0.0,-0.0003251475096143091,-0.14758618947763463,0.0,3149,0.01,0.65,3067,0.7590015999999999,0.0,-0.4268554355381032,-1.3593010744298845e-08,0.0,0.0,0.0003808589050701509,-0.6941661142676206,2.397452749599163,-0.2838119093499507,-0.27042484703265257,-0.07242155353983075,524,0.19587180769013426,0.5,-4.231762917091449e-05,-0.039524983129935215,-0.3048083800782281,-49.56927889999999,-0.17780434641966866,127.98,-0.3182328220174138,9658368,0.0,-0.6379427772940981,0.0003,0.9167216420173645,1.0017261505126953,35336,-0.017507937469054012,0.2,0.02495481,0.2409423828125,94.78786392211914,44.651004791259766,-34.07343044281006
0.0,0.0,-0.000424349208783807,-0.14630256148278087,0.0,3155,0.01,0.65,3067,0.7585408,0.0,-0.43171289885424585,-1.3667579318796244e-08,0.0,0.0,0.0003710933087859303,-0.6837417624472726,2.3975453378237286,-0.2837161895737015,-0.27019570690116584,-0.07430661291055446,525,0.19754790638069747,0.5,0.0,-0.03911673982298369,-0.30511483958155744,-47.96786335000001,-0.17792473380415907,129.55,-0.31636193994640455,9676800,0.0,-0.643041690188836,0.0003,0.912818431854248,1.0016677379608154,35340,-0.017414119141176344,0.2,0.026568959,0.24937744140625,100.25644454956054,48.59171676635742,-34.07273826599121
0.0,0.0,-0.0006988024794229251,-0.14888945990022528,0.0,3161,0.01,0.65,3067,0.75808,0.0,-0.4295439587871028,-1.3812573764711629e-08,0.0,0.0,0.00040581547202438943,-0.6860571309177861,2.371265522335353,-0.2782625688485445,-0.27025276995864367,-0.07512214079434737,526,0.19549640104034105,0.5,0.0,-0.03888095931806726,-0.3026937238524584,-52.38154218,-0.17765101940730452,121.12,-0.3182734922345502,9695232,0.0,-0.6415537588051707,0.0003,0.9160125851631165,1.0015971660614014,35344,-0.015539396437816322,0.2,0.023838,0.24302978515625,90.51028976440429,42.57982635498047,-34.072117233276366
0.0,0.0,-0.0005577277023832204,-0.1496029454748032,0.0,3166,0.01,0.65,3067,0.7576191999999999,0.0,-0.43254747635311774,-1.3510415250414364e-08,0.0,0.0,0.000396049866038892,-0.6988126006155828,2.387786224076298,-0.28889103993513293,-0.2699577739288006,-0.07083735454794024,527,0.19514675642478851,0.5,0.0,-0.041444414425042174,-0.3062800982388141,-48.176729970000004,-0.1769718403845607,132.11,-0.31910432538814004,9713664,0.0,-0.6401603706023085,0.0003,0.8920810222625732,1.0015172958374023,35348,-0.017755755048710853,0.2,0.02165823,0.2164306640625,122.99111061096191,60.53513717651367,-34.07057647705078
0.0,0.0,-0.0009541478632245188,-0.14922818225795564,0.0,3172,0.01,0.65,3067,0.7571584,0.0,-0.4271641780091743,-1.3676258816327656e-08,0.0,0.0,0.00039604987574016885,-0.6822885970114493,2.4067998057272066,-0.2844174080301143,-0.2701263035407767,-0.07570861633957693,528,0.1975063235591059,0.5,0.0,-0.040298671722858746,-0.30579095758621705,-46.63143276000001,-0.17759116503357375,127.74,-0.31405178246819493,9732096,0.0,-0.6339761939310702,0.0003,0.9136555194854736,1.00204336643219,35352,-0.01730961073189974,0.2,0.025468674,0.24130859375,100.36442337036132,43.87425994873047,-34.07459487915039
0.0,0.0,-0.0005003404346610546,-0.14799315683788866,0.0,3178,0.01,0.65,3067,0.7566976,0.0,-0.4295753643833188,-1.3130133218980541e-08,0.0,0.0,0.0003906245013543715,-0.6836640921302499,2.378414902988911,-0.2740400560078849,-0.2693712632197002,-0.07387430543515133,529,0.19627613517542966,0.5,0.0,-0.03712788871907979,-0.3018937819170445,-47.83319922000001,-0.17782370396310868,130.17,-0.31839862187390167,9750528,0.0,-0.6414505171448902,0.0003,0.9234652519226074,1.0019447803497314,35356,-0.01700718274805695,0.2,0.032474287,0.28890380859375,87.81050643920898,40.11717224121094,-34.07594509124756
0.0,0.0,-0.0006096046766635324,-0.1510612574108065,0.0,3184,0.01,0.65,3067,0.7562367999999999,0.0,-0.42581322274133204,-1.3528474031166137e-08,0.0,0.0,0.00039713494091605145,-0.6979558424533104,2.3879477446499076,-0.28558274385274646,-0.27001648152108243,-0.07403597805836257,530,0.19538437808441864,0.5,0.0,-0.04186225508746729,-0.3016338858603644,-48.008895900000006,-0.17727600657341916,128.64,-0.32059631011388906,9768960,0.0,-0.6377099416108073,0.0003,0.9093258380889893,1.001868724822998,35360,-0.01597668678732589,0.2,0.024910197,0.2591064453125,103.9807861328125,54.59563064575195,-34.07187690734863
0.0,0.0,-0.0002622966195339278,-0.1503113108900306,0.0,3190,0.01,0.65,3067,0.755776,0.0,-0.42661640358666175,-1.3497819213833074e-08,0.0,0.0,0.0003721783448579825,-0.6911453474862168,2.3817463709362094,-0.28385639375969773,-0.2698795694047236,-0.07395943762680975,531,0.19476525889764099,0.5,-8.13799690351718e-06,-0.04051150813720417,-0.3020629570287283,-50.389081469999994,-0.177289114153023,119.4,-0.31917597950305293,9787392,0.0,-0.638686454275518,0.0003,0.9286128878593445,1.0021158456802368,35364,-0.017302826535888015,0.2,0.028334219,0.27281494140625,83.80171394348145,38.00210189819336,-34.078674125671384
0.0,0.0,-0.0004967725562564903,-0.14985853661923135,0.0,3196,0.01,0.65,3067,0.7553152,0.0,-0.43082041126297443,-1.3584281128310604e-08,0.0,0.0,0.0004926210224059307,-0.6731559503118243,2.3851343349426033,-0.27639752995561406,-0.2698420919686309,-0.07550869948259319,532,0.19802003446434996,0.5,-8.13799690351718e-06,-0.03778838651270229,-0.3056132439685894,-48.835926069999985,-0.1783431094585126,127.4,-0.314279579328291,9805824,0.0,-0.6356150707963926,0.0003,0.9012302756309509,1.002071738243103,35368,-0.014719319541472941,0.2,0.027161768,0.26751708984375,116.82781600952148,61.52687454223633,-34.077461051940915
0.0,0.0,-0.0006459911601403728,-0.15123006593512284,0.0,3202,0.01,0.65,3067,0.7548544,0.0,-0.4290802667905529,-1.3524584589988319e-08,0.0,0.0,0.00037000819510366354,-0.6823169631925684,2.3712510856301057,-0.2783901119552553,-0.27004125734823003,-0.0741706745970253,533,0.19477918657186172,0.5,-1.953120550347699e-05,-0.040218258912720815,-0.2991502702063719,-50.02912619,-0.17680004113518455,125.06,-0.32122747217918834,9824256,0.0,-0.6329124838292217,0.0003,0.9075589179992676,1.0017635822296143,35372,-0.01793025847291574,0.2,0.026449835,0.2636474609375,105.2560260772705,55.23938751220703,-34.0748908996582
0.0,0.0,-0.00047659155213644253,-0.1486825915261541,0.0,3208,0.01,0.65,3067,0.7543936,0.0,-0.43272236062853536,-1.3951709705531358e-08,0.0,0.0,0.0003710933087859303,-0.695722227062766,2.394869384282345,-0.29399958212325455,-0.2694137797617391,-0.07182513764478225,534,0.1962144772331294,0.5,0.0,-0.040723144703610194,-0.31094464960718093,-48.46201472999999,-0.17607424423982473,135.09,-0.31829739076626984,9842688,0.0,-0.6396269064878458,0.0003,0.9034836292266846,1.0016565322875977,35376,-0.017117168847471477,0.2,0.021844275,0.24166259765625,111.57570838928223,52.66857147216797,-34.07155418395996
0.0,0.0,-0.0005244621590001544,-0.15334460467788022,0.0,3214,0.01,0.65,3067,0.7539328,0.0,-0.4270953781752227,-1.4017044795887852e-08,0.0,0.0,0.00039496476205790206,-0.705393546775377,2.3727677163220466,-0.28514109208842053,-0.26993366324540863,-0.07246978940247022,535,0.19455175122166624,0.5,0.0,-0.04185743224203832,-0.3018381616187359,-52.01779384999999,-0.1764788324167238,127.87,-0.319337498807233,9861120,0.0,-0.6384171117608158,0.0003,0.9166841506958008,1.0013489723205566,35380,-0.017310005973558872,0.2,0.021359857,0.21866455078125,94.83005065917969,41.787899017333984,-34.070130348205566
0.0,0.0,-0.00037613091061418813,-0.1517971009746497,0.0,3220,0.01,0.65,3067,0.753472,0.0,-0.4304422345299766,-1.3671620588367403e-08,0.0,0.0,0.00035698733538285724,-0.7006064313646054,2.3794253502477343,-0.28523551655393165,-0.2701859043904876,-0.07234144320723902,536,0.19199386144763872,0.5,-5.750856426958409e-05,-0.04167459276326181,-0.3018886684447046,-53.38329241000001,-0.17688529618734547,127.18,-0.3216154302891194,9879552,0.0,-0.6386457458758907,0.0003,0.9099677205085754,1.001382827758789,35384,-0.018503398995380848,0.2,0.025522064,0.2571044921875,103.70687675476074,49.046871185302734,-34.06685523986816
0.0,0.0,-0.00020835961672384574,-0.15508792090194243,0.0,3226,0.01,0.65,3067,0.7530112,0.0,-0.4285287150310625,-1.4379662966770178e-08,0.0,0.0,0.00040581548172566626,-0.6970094557325772,2.3796393381740146,-0.289918532258457,-0.2699736495474872,-0.07255850049047127,537,0.19478593304902325,0.5,0.0,-0.04326531976264299,-0.30263814225996594,-50.796928820000005,-0.17708924141252236,126.94,-0.31856344792807734,9897984,0.0,-0.6401203717218489,0.0003,0.9071798920631409,1.0015509128570557,35388,-0.017631137254647912,0.2,0.027604913,0.2642333984375,107.06345596313477,57.5900764465332,-34.070447731018064
0.0,0.0,-0.00030517862812249534,-0.14517820695695405,0.0,3232,0.01,0.65,3067,0.7525504000000001,0.0,-0.42964021498358984,-1.3761327774558831e-08,0.0,0.0,0.0003342009472867681,-0.6897410955359127,2.4040015347483843,-0.2861118159260582,-0.27025808408105073,-0.07369567712269263,538,0.1961908179559822,0.5,0.0,-0.038488304588583495,-0.30527053247744207,-48.73029513,-0.17567493358090144,133.81,-0.3195786444633818,9916416,0.0,-0.6382505169420879,0.0003,0.904719889163971,1.0019997358322144,35392,-0.0166565427207388,0.2,0.02654923,0.26944580078125,111.20829391479492,57.22416305541992,-34.07506465911865
0.0,0.0,-0.0001793396617144048,-0.15271196012843316,0.0,3238,0.01,0.65,3067,0.7520896,0.0,-0.4303648638611517,-1.4311467164549908e-08,0.0,0.0,0.0003526470940818803,-0.6887418802676235,2.3835846767392597,-0.28888763208587764,-0.2702440961668968,-0.07214921558392189,539,0.19511552225252154,0.5,-1.1393198898682991e-05,-0.04078518182119948,-0.3036650112513499,-49.071395169999995,-0.17654626696572284,129.1,-0.32060975973669525,9934848,0.0,-0.6362723737854474,0.0003,0.9265503883361816,1.0020816326141357,35396,-0.017725976149085908,0.2,0.027739465,0.25360107421875,81.59142150878907,40.955284118652344,-34.07568073272705
0.0,0.0,-0.0002595797980859873,-0.14461098055621735,0.0,3244,0.01,0.65,3067,0.7516288,0.0,-0.43101613873286404,-1.3131588363798665e-08,0.0,0.0,0.00038194393144092627,-0.6649800011454324,2.401581911481325,-0.26841942988263084,-0.27005227149021765,-0.07519588852910028,540,0.19939732590350104,0.5,0.0,-0.03444045480429221,-0.30206763890670413,-46.49079811000001,-0.17690075246477688,124.49,-0.31788459506520234,9953280,0.0,-0.6338590867179087,0.0003,0.9215776324272156,1.0019384622573853,35400,-0.01617840025573969,0.2,0.025521863,0.2804443359375,90.84474601745606,44.95492935180664,-34.07772045135498
0.0,0.0,-0.0003247153178195141,-0.15364623796728552,0.0,3250,0.01,0.65,3067,0.7511680000000001,0.0,-0.43135905410605707,-1.4050201430248324e-08,0.0,0.0,0.0003776036707373957,-0.6846739341277752,2.3897844374656136,-0.2935314646294225,-0.27002020563669316,-0.07246983461298911,541,0.19501636697171232,0.5,0.0,-0.04333930888080241,-0.3055873302312449,-50.630331059999996,-0.17615410363491732,133.95,-0.3171780334969422,9971712,0.0,-0.633387141708627,0.0003,0.9082988500595093,1.0017441511154175,35404,-0.016213306807912886,0.2,0.023105022,0.244921875,100.45361442565918,54.49555969238281,-34.07333831787109
0.0,0.0,-8.626622154376443e-05,-0.15244010475655334,0.0,3256,0.01,0.65,3067,0.7507072,0.0,-0.4292592381629226,-1.4199439615254916e-08,0.0,0.0,0.00040364534167262417,-0.6805023312486687,2.3889100968966166,-0.2842052188006773,-0.2702670737304722,-0.07163991334918886,542,0.19504926725368738,0.5,0.0,-0.04066618245746979,-0.3010469202594972,-49.893689499999994,-0.17650375057201456,124.38,-0.3172472360411188,9990144,0.0,-0.6365306553475327,0.0003,0.9183758497238159,1.0019135475158691,35408,-0.0157442084280774,0.2,0.028042201,0.2620849609375,97.86797790527343,38.72871017456055,-34.0756591796875
0.0,0.0,-0.0004189407127533937,-0.15198043467330014,0.0,3262,0.01,0.65,3067,0.7502464,0.0,-0.43077738437002105,-1.4173876658089098e-08,0.0,0.0,0.00038411412000035244,-0.6899456857885582,2.3848475573234307,-0.2856957186334391,-0.2700037542291373,-0.07177792757267241,543,0.19613581840443045,0.5,-0.000286457984152043,-0.04001412297605777,-0.30541175887870614,-48.81108456,-0.17585720847236483,129.71,-0.3177157943970289,10008576,0.0,-0.637211718788261,0.0003,0.913082480430603,1.0014585256576538,35412,-0.016557470755651595,0.2,0.025219416,0.25267333984375,105.05691833496094,57.0920524597168,-34.07139644622803
0.0,0.0,-0.000497150377896783,-0.15133678009557078,0.0,3268,0.01,0.65,3067,0.7497856,0.0,-0.43034095273341466,-1.3934088793505882e-08,0.0,0.0,0.00037217829635159834,-0.6754283004770659,2.3945721619638114,-0.28572051438045704,-0.26994818061655357,-0.07373538275391751,544,0.19716443780390566,0.5,0.0,-0.04032105378614303,-0.30374741223174717,-49.29618177,-0.17701207504834057,123.4,-0.31514628520016474,10027008,0.0,-0.6364202647696934,0.0003,0.9123356342315674,1.0016698837280273,35416,-0.016203793667955324,0.2,0.026503265,0.2526611328125,103.70265998840333,45.28350830078125,-34.07066135406494
0.0,0.0,-0.0002870575444444714,-0.1515497003438717,0.0,3274,0.01,0.65,3067,0.7493248,0.0,-0.4293311134797968,-1.4472794279247377e-08,0.0,0.0,0.00036024256971561245,-0.6819673804778016,2.3990213167842276,-0.28938625922153893,-0.2699229165030663,-0.07335685149340504,545,0.19637169190233533,0.5,0.0,-0.04123726824795194,-0.3066229416351169,-47.739799860000005,-0.17596686044821194,129.44,-0.31789863773690596,10045440,0.0,-0.6354709391372327,0.0003,0.9078143835067749,1.0016794204711914,35420,-0.017454943573102354,0.2,0.026876513,0.2438232421875,108.68411865234376,53.842254638671875,-34.07267055511475
0.0,0.0,-0.0002914117409845193,-0.15367360943732983,0.0,3280,0.01,0.65,3067,0.748864,0.0,-0.43049811788454934,-1.3546470943924758e-08,0.0,0.0,0.0004318571429596179,-0.6836160082635298,2.3803718297487393,-0.28513912508021283,-0.2699580736403344,-0.07162106289201003,546,0.1964506060123321,0.5,-8.13799690351718e-06,-0.03998087642576088,-0.30284251744112867,-49.18815729999999,-0.17464744120389378,127.45,-0.3186542753717949,10063872,0.0,-0.6362901820732274,0.0003,0.9194837212562561,1.0015276670455933,35424,-0.017194914864376187,0.2,0.025266299,0.24830322265625,93.72709045410156,44.85395050048828,-34.070189476013184
0.0,0.0,-0.0004612443356814222,-0.14812280689238774,0.0,3286,0.01,0.65,3067,0.7484032,0.0,-0.4320115041505556,-1.3536408950487458e-08,0.0,0.0,0.0004329422178367774,-0.6588099611737304,2.384885767106162,-0.2709058430482944,-0.27070766597471624,-0.07413449845902635,547,0.20024364559235658,0.5,0.0,-0.03430869851760036,-0.3057563630436845,-47.24128901,-0.17714600059893035,125.15,-0.3148207540086457,10082304,0.0,-0.6297769002921887,0.0003,0.9024661779403687,1.0014350414276123,35428,-0.016553662344813348,0.2,0.027962023,0.265625,113.69011268615722,56.583251953125,-34.06903705596924
0.0,0.0,-0.0013305073152980896,-0.1501338380806316,0.0,3292,0.01,0.65,3067,0.7479424,0.0,-0.43351492485098236,-1.443057713224664e-08,0.0,0.0,0.00044270783352355164,-0.6724380539324074,2.395134713349873,-0.28663839226325066,-0.27050816229633967,-0.07344000987952778,548,0.19969253527005798,0.5,0.0,-0.039702650026454345,-0.30576439887609,-48.00401583,-0.17710807455350394,127.59,-0.3138282905004104,10100736,0.0,-0.6386197572668856,0.0003,0.8893572092056274,1.0018255710601807,35432,-0.018418273772113025,0.2,0.026172962,0.25150146484375,123.58725395202637,67.83097839355469,-34.07061080932617
0.0,0.0,-0.00024175716220576073,-0.15041996910004932,0.0,3298,0.01,0.65,3067,0.7474816,0.0,-0.42532955926726124,-1.4010817870209142e-08,0.0,0.0,0.00043402728301266,-0.6747161526084671,2.387280447377386,-0.2864868643677671,-0.27055283609133657,-0.07365090609703556,549,0.19757799618568414,0.5,0.0,-0.040062518340348456,-0.30200697817418526,-47.72683552999999,-0.17602031160300458,125.32,-0.31704200229993496,10119168,0.0,-0.6352443531101475,0.0003,0.9204515218734741,1.0019681453704834,35436,-0.0171103265369311,0.2,0.026134497,0.2312255859375,88.8552921295166,37.58053970336914,-34.075560569763184
0.0,0.0,-0.00034665525658586,-0.14806678164520087,0.0,3304,0.01,0.65,3068,0.7470208,0.0,-0.43043064124507524,-1.4065585778032067e-08,0.0,0.0,0.00038628423094956414,-0.6669491640637747,2.407981721256635,-0.28838917949589665,-0.27036657845175877,-0.07426303353294848,550,0.19927751277802278,0.5,0.0,-0.03915735058691196,-0.30558155124976555,-45.23823356,-0.17526345726058845,135.45,-0.3112726492021075,10137600,0.0,-0.6429020777364299,0.0003,0.9066094160079956,1.0018829107284546,35440,-0.017918337509036063,0.2,0.02498526,0.26680908203125,108.37878379821777,46.2887077331543,-34.07461032867432
0.0,0.0,-0.0005710546717459796,-0.15411244020808504,0.0,3310,0.01,0.65,3068,0.74656,0.0,-0.4292350189582541,-1.3773320137898489e-08,0.0,0.0,0.00046549422161964077,-0.6686794997983617,2.3799368115338653,-0.2780259448904347,-0.27048906515445953,-0.07370071407970913,551,0.19890630011956068,0.5,0.0,-0.03848970168189511,-0.3027105786026656,-48.409056280000016,-0.17682723735277994,123.73,-0.31508004815344626,10156032,0.0,-0.6339767670564368,0.0003,0.9349998831748962,1.0018771886825562,35444,-0.017753180162981153,0.2,0.030446794,0.27923583984375,74.95958003997802,34.61216354370117,-34.075185012817386
0.0,0.0,-0.0005161075968366205,-0.15235678080960544,0.0,3316,0.01,0.65,3068,0.7460992,0.0,-0.4350198862128968,-1.4360560843563177e-08,0.0,0.0,0.0003993050615665399,-0.6775343159321978,2.3974503259859516,-0.29932017116693443,-0.2704536335500711,-0.07144749181996662,552,0.19781582081644825,0.5,0.0,-0.04381198460901159,-0.3073495308619032,-46.52012677,-0.17584937224927671,135.13,-0.3156265084179426,10174464,0.0,-0.6360382376547573,0.0003,0.9056646823883057,1.0019443035125732,35448,-0.01542376991128549,0.2,0.034084544,0.301171875,108.4376277923584,49.7308349609375,-34.076470947265626
0.0,0.0,-0.00040355392662676866,-0.14902417916886904,0.0,3322,0.01,0.65,3068,0.7456384,0.0,-0.4291548007287548,-1.3456297733517093e-08,0.0,0.0,0.0003895394555810425,-0.6796423467410799,2.391815684865534,-0.28075152052417773,-0.2702242825037924,-0.07352785971785919,553,0.19787940696270756,0.5,0.0,-0.03779438748048899,-0.30315631409864796,-45.31794730000001,-0.17610461156561438,128.24,-0.31611013948389177,10192896,0.0,-0.6356868612967065,0.0003,0.9356553554534912,1.001068353652954,35452,-0.016576332924887537,0.2,0.026838277,0.26566162109375,76.08958930969239,35.88274383544922,-34.06662731170654
0.0,0.0,-0.0001536854483833598,-0.15295000745106938,0.0,3328,0.01,0.65,3068,0.7451776,0.0,-0.4344323773850347,-1.4482904560744795e-08,0.0,0.0,0.00041775126656931307,-0.6937791983542642,2.3861669847101394,-0.30148909181510936,-0.2703898486660552,-0.0719441577800944,554,0.19575627026331655,0.5,0.0,-0.0443659836354184,-0.30760018458330524,-51.16762878,-0.17489005604720442,134.07,-0.31499089643559786,10211328,0.0,-0.6347464731790614,0.0003,0.9146514534950256,1.0010136365890503,35456,-0.014443945197854191,0.2,0.02445965,0.255029296875,99.31442260742188,52.155941009521484,-34.05992412567139
0.0,0.0,-8.912396042270683e-05,-0.15716197310481503,0.0,3334,0.01,0.65,3068,0.7447168,0.0,-0.43167548224227076,-1.4960118936689645e-08,0.0,0.0,0.000415581126516271,-0.6937724179215935,2.383462592145529,-0.2949920935043328,-0.27006805372019416,-0.07318204601110631,555,0.19559691080083985,0.5,-0.00017632355189157857,-0.04420050039055008,-0.30646563015369555,-52.618956960000006,-0.17613501359222114,125.6,-0.31593076732859293,10229760,0.0,-0.6330722761368119,0.0003,0.9198573231697083,1.0010063648223877,35460,-0.017163760669063777,0.2,0.02209648,0.2070556640625,94.73032035827637,49.62113571166992,-34.0614933013916
0.0,0.0,-0.00018502444365103504,-0.15097004535852726,0.0,3340,0.01,0.65,3068,0.744256,0.0,-0.4260361511314126,-1.441976907475803e-08,0.0,0.0,0.0003938797162845731,-0.6822618392452957,2.401274318616234,-0.29874341227937057,-0.2701615162403573,-0.07302529154282204,556,0.19676018828992986,0.5,0.0,-0.04286056400242767,-0.30517277018575856,-48.48296148,-0.17436873898236616,134.02,-0.3153765410168417,10248192,0.0,-0.6373201282866544,0.0003,0.9150020480155945,1.001297950744629,35464,-0.01779471291229129,0.2,0.028712356,0.26690673828125,102.7870994567871,42.73508834838867,-34.06520595550537
0.0,0.0,-0.00030045335541438564,-0.14967115591209826,0.0,3346,0.01,0.65,3068,0.7437952,0.0,-0.4284423795236659,-1.373450434273864e-08,0.0,0.0,0.00034939187915167876,-0.6724448476510632,2.379012655954725,-0.2795085908463591,-0.2704453005104951,-0.074596768884559,557,0.19638185673145847,0.5,-1.1393198898682991e-05,-0.03793111416510057,-0.30159401723312174,-48.16753361000001,-0.17531162263804062,125.8,-0.3177202778373039,10266624,0.0,-0.6368070086044899,0.0003,0.9217318892478943,1.0018506050109863,35468,-0.015979665517807006,0.2,0.027614158,0.25181884765625,93.2458366394043,45.88103485107422,-34.072669410705565
0.0,0.0,-0.00022287320983947986,-0.15334904561666987,0.0,3352,0.01,0.65,3068,0.7433344,0.0,-0.42559441475219456,-1.4402252545299793e-08,0.0,0.0,0.0004242616382220553,-0.6845003380684453,2.381320167894068,-0.2882865095275648,-0.2701779805928075,-0.07445673763795307,558,0.19485506852473827,0.5,0.0,-0.041126746198025366,-0.30299718993844205,-50.634153260000005,-0.1747272347986063,123.79,-0.3177161359122928,10285056,0.0,-0.6305651718309319,0.0003,0.9006552696228027,1.0015358924865723,35472,-0.01769072919851169,0.2,0.026186952,0.254150390625,113.74472694396972,68.34564971923828,-34.0697717666626
0.0,0.0,-0.0002872965291593674,-0.15148673752799727,0.0,3358,0.01,0.65,3068,0.7428736,0.0,-0.4288419429863497,-1.4468409612917136e-08,0.0,0.0,0.00039496478146045573,-0.6894839138091449,2.394654533556258,-0.29282741498398723,-0.2703385878821296,-0.07335601398623767,559,0.19663513187924375,0.5,0.0,-0.04170373493572347,-0.30447399767091654,-50.37956749,-0.17457621962660114,128.04,-0.318524602543411,10303488,0.0,-0.6281864632073867,0.0003,0.9011607766151428,1.0013375282287598,35476,-0.017364833527244626,0.2,0.025987376,0.26807861328125,115.35030860900879,53.78120040893555,-34.06657047271729
0.0,0.0,-0.00017845996722286894,-0.15400681202573335,0.0,3363,0.01,0.65,3068,0.7424128,0.0,-0.4243310917741629,-1.468845614838608e-08,0.0,0.0,0.0003417964423230539,-0.69758187906155,2.38615867870025,-0.29742296439244137,-0.27039022897677134,-0.07419922743546253,560,0.19371718612617606,0.5,0.0,-0.044445795678192776,-0.3036128872661272,-51.93476732000001,-0.17413253988179964,125.55,-0.32051420662160424,10321920,0.0,-0.6310592923109379,0.0003,0.9101762771606445,1.0016502141952515,35480,-0.01633576287422329,0.2,0.02647082,0.25654296875,104.5088996887207,58.11764144897461,-34.07089138031006
0.0,0.0,-0.0006837198094250528,-0.15558783053082115,0.0,3369,0.01,0.65,3068,0.741952,0.0,-0.4339677050519943,-1.4770835758169922e-08,0.0,0.0,0.00039170960533536144,-0.68811528252774,2.4017528165223165,-0.29418200630832736,-0.2704796465370412,-0.07489989855497901,561,0.19681747197531418,0.5,0.0,-0.042695174132901234,-0.3084605852638881,-48.05191275999999,-0.1758882983580253,135.13,-0.31598315019637563,10340352,0.0,-0.634939980621022,0.0003,0.9058764576911926,1.001267910003662,35484,-0.01573723417241126,0.2,0.024642173,0.24097900390625,113.4627182006836,53.552528381347656,-34.0691520690918
0.0,0.0,-0.00019573981635706217,-0.15246692111888807,0.0,3375,0.01,0.65,3068,0.7414912,0.0,-0.4257727730412224,-1.4625459099593162e-08,0.0,0.0,0.00036132765429404873,-0.6870301986755225,2.3826209302065497,-0.2954624252011087,-0.270677384772497,-0.07408970101081949,562,0.1950994363271296,0.5,0.0,-0.04304708965764741,-0.3028762154158643,-45.342487070000004,-0.17379388460704223,131.78,-0.3164043684431934,10358784,0.0,-0.6287665116737166,0.0003,0.9354480504989624,1.0013008117675781,35488,-0.017229990259511396,0.2,0.024304109,0.19312744140625,72.58677825927734,31.791934967041016,-34.066985321044925
0.0,0.0,-0.0007886603667655681,-0.15506800926143507,0.0,3381,0.01,0.65,3068,0.7410304,0.0,-0.4318994104417685,-1.4882308266222901e-08,0.0,0.0,0.0003949648105642862,-0.7018308381070332,2.398072506949299,-0.2985442720122052,-0.2701959946764986,-0.07241320515360068,563,0.19539751618922677,0.5,-1.6275961469444965e-06,-0.043914695685896704,-0.30880280885337796,-51.02112807,-0.17420274034856528,130.11,-0.3187125518752697,10377216,0.0,-0.6325780764065869,0.0003,0.9111791253089905,1.0016201734542847,35492,-0.015968383802101017,0.2,0.025828918,0.271923828125,108.9378818511963,55.94744873046875,-34.07215881347656
0.0,0.0,-0.0007309542592109817,-0.15639703011915665,0.0,3387,0.01,0.65,3068,0.7405695999999999,0.0,-0.429095574296398,-1.4182677778751133e-08,0.0,0.0,0.00039713494091605145,-0.6974900478818831,2.376826369923502,-0.2988582200927926,-0.270093057838749,-0.0730762004465355,564,0.19607572351987337,0.5,-1.3020795045627488e-05,-0.04516901948874708,-0.30473873529616186,-51.86719990999999,-0.1751741058484991,131.27,-0.3182876020100632,10395648,0.0,-0.6354547768883412,0.0003,0.918630838394165,1.0016939640045166,35496,-0.018856047000736,0.2,0.02226453,0.22431640625,99.26084632873535,44.084842681884766,-34.07330493927002
0.0,0.0,-0.000602010930606587,-0.15147170258947487,0.0,3393,0.01,0.65,3068,0.7401088,0.0,-0.4319115998820719,-1.4534805223185197e-08,0.0,0.0,0.0003862842600533946,-0.6813468730033158,2.3975235798153745,-0.29569874583224975,-0.270937465042782,-0.07359706879797792,565,0.19688009213439633,0.5,0.0,-0.04196806444661663,-0.30640062708817856,-48.31631084,-0.17545123181152877,135.58,-0.3146754915480299,10414080,0.0,-0.629868805913099,0.0003,0.9097365140914917,1.0012028217315674,35500,-0.017823709012009203,0.2,0.022321185,0.221826171875,112.04323654174804,57.29206466674805,-34.067594337463376
