time/total_timesteps,curriculum/ctrl_drop_prob,reward_terms/phase_contact,reward_terms/lat_vel,reward_terms/energy,reward_terms/upright,ankle/ankle_defl_peak,curriculum/cmd_scale,time/time_elapsed,reward_terms/residual_rate,reward_terms/stance,reward_terms/fwd_speed,reward_terms/stand_drift,est/vel_rmse,reward_terms/track_yaw,reward_terms/time,rollout/ep_len_mean,curriculum/swing_frac_mean,curriculum/dr_scale,reward_terms/stop,reward_terms/vz,reward_terms/residual,reward_terms/coef_rate,rollout/ep_rew_mean,reward_terms/torque,reward_terms/stand,reward_terms/overrun,curriculum/eff_scale,curriculum/ent_coef,reward_terms/foot_ahead,reward_terms/motor_vel,curriculum/cmd_track_err,reward_terms/stance_time,curriculum/stance_ratio,curriculum/ctrl_jitter_ms,reward_terms/clearance,curriculum/swing_frac_min,reward_terms/alive,time/fps,reward_terms/angmom,reward_terms/height,ankle/ankle_spring_energy_peak,reward_terms/duty_sym,reward_terms/air_time,reward_terms/foot_slip,reward_terms/assist_pen,ankle/ankle_spring_trq_peak,time/iterations,reward_terms/hip_roll,reward_terms/action_rate,reward_terms/track_lin,reward_terms/step_rate,reward_terms/ang_xy,train/approx_kl,train/policy_gradient_loss,train/loss,train/n_updates,train/entropy_loss,train/explained_variance,train/std,train/value_loss,train/clip_fraction,train/clip_range,train/learning_rate,curriculum/stance_ratio_progress,curriculum/ctrl_jitter_ms_progress,curriculum/eff_scale_progress,curriculum/ctrl_drop_prob_progress,curriculum/dr_scale_progress
79183872,0.01192319999999986,0.0,-0.35138036458990923,-0.0003106690098749418,-0.1685781713840892,0.5052184091029908,0.0,13189,0.0,-0.148488376566834,0.0,-0.06008403020313429,0.12922704401347987,1.8810252642799137,0.0,385.63,0.1584743923611111,0.23846399999999718,0.0,-0.1187052405946207,-0.10676532530066962,-0.365476274767826,242.39307761,-0.00384913132921001,0.761193232156486,0.0,0.0278208000000003,0.002,0.0,-4.357144588010394e-05,0.1607882917349342,0.0,0.6936409599999999,0.9538559999999887,0.0,0.1208767361111111,0.0,6003,-0.04251803026808521,-0.02613185723930993,0.0,0.0,0.0,-0.45863173658812717,0.0,0.0,4296,-0.1440968119167253,-0.0560660776458998,2.460775148795176,-0.00608723958333339,-0.10702677322076855,0.0100969495,-0.00988725246861577,49.8287467956543,73381,-36.830797004699704,0.9887950420379639,0.9976546168327332,124.02944488525391,0.06375732421875,0.2,0.0001020864,0.07948800000000086,0.23846399999999718,0.07948800000000086,0.23846399999999718,0.23846399999999718
79202304,0.01192319999999986,0.0,-0.2887263346348555,-0.0003024114452878356,-0.11976344206469774,0.5074842875237514,0.0,13191,0.0,-0.0890209973755721,0.0,-0.058155397029584464,0.12576802314493668,1.8911926276218207,0.0,377.42,0.144775390625,0.23846399999999718,0.0,-0.08163417425705508,-0.10684419605096201,-0.348970430562626,237.58304641999996,-0.003913910294023029,0.892682738675355,0.0,0.0278208000000003,0.002,0.0,-4.2999942645049555e-05,0.24386228998291393,0.0,0.6936409599999999,0.9538559999999887,0.0,0.10997178819444445,0.0,6003,-0.04000345025513664,-0.017536276629600042,0.0,0.0,0.0,-0.44773973587683713,0.0,0.0,4297,-0.16054373648190767,-0.053564298772249,2.57463993284706,-0.00620659722222228,-0.0990741947681554,0.0077136206,-0.009338679275242612,47.78402328491211,73385,-36.83082523345947,0.9899222254753113,0.9976969361305237,116.35002326965332,0.0443359375,0.2,0.00010204032000000001,0.07948800000000086,0.23846399999999718,0.07948800000000086,0.23846399999999718,0.23846399999999718
79220736,0.01192319999999986,0.0,-0.36121760155392657,-0.0003049053594703453,-0.14125626167086897,0.5071108514488518,0.0,13194,0.0,-0.09849982730831404,0.0,-0.06407820082310267,0.11905413755951588,1.8738461975905203,0.0,380.01,0.14835611979166669,0.23846399999999718,0.0,-0.09931430635486539,-0.1067609680297267,-0.36655809685581864,246.26054858999998,-0.0038807183853570787,0.7141517587540904,0.0,0.0278208000000003,0.002,0.0,-4.3391432934438196e-05,0.2313692319746829,0.0,0.6936409599999999,0.9538559999999887,0.0,0.12196180555555555,0.0,6003,-0.043630370488023006,-0.022161149365069285,0.0,0.0,0.0,-0.46439730420879727,0.0,0.0,4298,-0.17218691120113308,-0.054531183956070366,2.4302810411226625,-0.00590277777777783,-0.1032911326938842,0.0084286835,-0.010072055301861838,44.301082611083984,73389,-36.83103733062744,0.9915740489959717,0.9976673126220703,109.13109550476074,0.0448974609375,0.2,0.00010199423999999999,0.07948800000000086,0.23846399999999718,0.07948800000000086,0.23846399999999718,0.23846399999999718
79239168,0.01192319999999986,0.0,-0.33584988856281695,-0.00029410989519836864,-0.1393194090947161,0.5076490395367091,0.0,13197,0.0,-0.09467276644282618,0.0,-0.05138542416754339,0.12068191221553247,1.8776774922678914,0.0,377.85,0.1426323784722222,0.23846399999999718,0.0,-0.10491120721128486,-0.1067701789688293,-0.3468464590651938,251.86680335999998,-0.0037962612571184836,0.8313597675604929,0.0,0.0278208000000003,0.002,0.0,-4.230622013478812e-05,0.29481331435369174,0.0,0.6936409599999999,0.9538559999999887,0.0,0.1169162326388889,0.0,6004,-0.04616808825856727,-0.023124841180465087,0.0,0.0,0.0,-0.4561695307083522,0.0,0.0,4299,-0.16761010196018333,-0.053676941122963784,2.425698000022996,-0.005815972222222274,-0.10092301345241089,0.00676922,-0.008326053980272263,50.00325393676758,73393,-36.82951335906982,0.9906167984008789,0.9976395964622498,119.7197452545166,0.0344970703125,0.2,0.00010194816,0.07948800000000086,0.23846399999999718,0.07948800000000086,0.23846399999999718,0.23846399999999718
79257600,0.01192319999999986,0.0,-0.3169057964439164,-0.0002954146420416104,-0.13054435548320625,0.5070891182027766,0.0,13200,0.0,-0.09279753483389372,0.0,-0.055401651395414274,0.12087627078259168,1.876336564352789,0.0,379.98,0.14048936631944445,0.23846399999999718,0.0,-0.08712265280305277,-0.107064371993993,-0.36425786039830743,239.12479452,-0.003992788113681879,0.8307398460685826,0.0,0.0278208000000003,0.002,0.0,-4.059521572698895e-05,0.18086005805871552,0.0,0.6936409599999999,0.9538559999999887,0.0,0.10557725694444445,0.0,6004,-0.03755991417758197,-0.019315187668400607,0.0,0.0,0.0,-0.4664129924787999,0.0,0.0,4300,-0.1537849680662976,-0.05510183460732181,2.5415414614660845,-0.005772569444444497,-0.09390593461172958,0.00855493,-0.010091372102033347,67.45963287353516,73397,-36.830373191833495,0.9894897937774658,0.9976502656936646,143.62298469543458,0.0476806640625,0.2,0.00010190208,0.07948800000000086,0.23846399999999718,0.07948800000000086,0.23846399999999718,0.23846399999999718
79276032,0.01192319999999986,0.0,-0.34108099019620103,-0.0003070605688288399,-0.15071296774980647,0.5073763120047705,0.0,13203,0.0,-0.08422870795270825,0.0,-0.06958807778454927,0.12787775630907566,1.8635838050777056,0.0,390.89,0.1453179253472222,0.23846399999999718,0.0,-0.10370823579317581,-0.10660267920829172,-0.3660797782889128,253.74766512000002,-0.004040798145501134,0.8322223021476334,0.0,0.0278208000000003,0.002,0.0,-4.332736763722752e-05,0.2014433028837945,0.0,0.6936409599999999,0.9538559999999887,0.0,0.11610243055555555,0.0,6004,-0.05720638201175925,-0.022442301440771285,0.0,0.0,0.0,-0.4846455823751364,0.0,0.0,4301,-0.1774149737426318,-0.055807134253527804,2.507669693653279,-0.005859375000000054,-0.11020618557693934,0.008174091,-0.008867736044339835,49.41282653808594,73401,-36.8300537109375,0.9914121031761169,0.9976139068603516,106.5357650756836,0.0455810546875,0.2,0.000101856,0.07948800000000086,0.23846399999999718,0.07948800000000086,0.23846399999999718,0.23846399999999718
79294464,0.01192319999999986,0.0,-0.3305798693632729,-0.0002996514194726982,-0.1489288730080381,0.5068026847344794,0.0,13206,0.0,-0.08497874590202303,0.0,-0.05469652801981425,0.11949651359890122,1.8739665129546796,0.0,392.64,0.1328396267361111,0.23846399999999718,0.0,-0.10034519531747006,-0.10729237420482841,-0.34952899580385544,259.72117832,-0.0038755752617826134,0.924930668307727,0.0,0.0278208000000003,0.002,0.0,-4.16515606225997e-05,0.17421750510182918,0.0,0.6936409599999999,0.9538559999999887,0.0,0.1003146701388889,0.0,6004,-0.04212434120254897,-0.022946261996223905,0.0,0.0,0.0,-0.47670078642848196,0.0,0.0,4302,-0.14861125302404402,-0.05364699760023554,2.6275155319254666,-0.00566406250000005,-0.09781863739839142,0.007363421,-0.00877361438178923,66.38691711425781,73405,-36.82955112457275,0.9897186160087585,0.9976348280906677,143.56782989501954,0.04588623046875,0.2,0.00010180992,0.07948800000000086,0.23846399999999718,0.07948800000000086,0.23846399999999718,0.23846399999999718
79312896,0.01192319999999986,0.0,-0.37970547945448957,-0.00032624729878690597,-0.14395156033273185,0.5066686792850859,0.0,13209,0.0,-0.09299043428571811,0.0,-0.08317018272881037,0.1316867903064312,1.871918887176466,0.0,408.45,0.1572808159722222,0.23846399999999718,0.0,-0.09583589382740636,-0.10629258865750585,-0.3507304773351595,287.18514339999996,-0.004144813506629523,0.7400625625835062,0.0,0.0278208000000003,0.002,0.0,-4.6349730053756434e-05,0.16637130103532086,0.0,0.6936409599999999,0.9538559999999887,0.0,0.13004557291666666,0.0,6004,-0.043945348329554705,-0.021222778526316464,0.0,0.0,0.0,-0.49232512275280244,0.0,0.0,4303,-0.179716268661981,-0.05556197743341393,2.3624527037549568,-0.006119791666666723,-0.10647079324451802,0.0074336203,-0.00906343850074336,47.833641052246094,73409,-36.829006576538085,0.990336000919342,0.9975772500038147,124.45443534851074,0.04345703125,0.2,0.00010176384000000001,0.07948800000000086,0.23846399999999718,0.07948800000000086,0.23846399999999718,0.23846399999999718
79331328,0.011934719999999859,0.0,-0.33482600118291783,-0.00030425976811654213,-0.14776192416630607,0.506746915972466,0.0,13212,0.0,-0.09243684970956728,0.0,-0.0594837384762833,0.13106050975845593,1.8647866015112444,0.0,403.4,0.15831163194444445,0.23869439999999717,0.0,-0.10909438144356808,-0.10649939220459886,-0.371837893746234,280.53297714,-0.0038846656465323223,0.733948023680669,0.0,0.0278476800000003,0.002,0.0,-4.347783565217963e-05,0.2847101913636458,0.0,0.6936348159999999,0.9547775999999887,0.0,0.1267361111111111,0.0,6004,-0.049535076020208464,-0.02239838951021561,0.0,0.0,0.0,-0.4810237317730997,0.0,0.0,4304,-0.16711604026942728,-0.0564659992775266,2.292370101332066,-0.006119791666666724,-0.10811777567329404,0.0071995286,-0.009634952573105694,53.48100280761719,73413,-36.82802028656006,0.990567147731781,0.9975653290748596,114.35646018981933,0.04071044921875,0.2,0.00010171776,0.07956480000000087,0.23869439999999717,0.07956480000000087,0.23869439999999717,0.23869439999999717
79349760,0.011946239999999858,0.0,-0.3163948746704308,-0.0002917846742513304,-0.14449436615057537,0.5074182996372338,0.0,13215,0.0,-0.13280865432252498,0.0,-0.05166401393303962,0.11234095858447161,1.8987985777884993,0.0,384.4,0.14195421006944445,0.23892479999999716,0.0,-0.09585981432626557,-0.10751730364183912,-0.35776526181101215,243.33833118,-0.0038547236627521886,0.8883749012769456,0.0,0.0278745600000003,0.002,0.0,-4.089812351763772e-05,0.2033362730441679,0.0,0.6936286719999999,0.9556991999999886,0.0,0.1003689236111111,0.0,6004,-0.03187053487854606,-0.02170962922597824,0.0,0.0,0.0,-0.4354019421287856,0.0,0.0,4305,-0.12881395225363856,-0.053768509087908326,2.677971775416404,-0.005978732638888944,-0.096975004954328,0.008246633,-0.010225290013477207,56.38555145263672,73417,-36.83067245483399,0.9903938174247742,0.9977276921272278,125.41417121887207,0.05087890625,0.2,0.00010167168,0.07964160000000087,0.23892479999999716,0.07964160000000087,0.23892479999999716,0.23892479999999716
79368192,0.011946239999999858,0.0,-0.35674434413982126,-0.0003004014968450455,-0.14277506193691175,0.5069058581221778,0.0,13218,0.0,-0.10537961436074608,0.0,-0.0780711645218747,0.11620931463951668,1.871179005339214,0.0,388.18,0.15199110243055555,0.23892479999999716,0.0,-0.11032609936183618,-0.10664831852920975,-0.3520241226091384,250.83150095000002,-0.003817609067845994,0.8220342342432199,0.0,0.0278745600000003,0.002,0.0,-4.268311950758487e-05,0.3122578544260205,0.0,0.6936286719999999,0.9556991999999886,0.0,0.12830946180555555,0.0,6004,-0.051835137587559366,-0.02378981275154811,0.0,0.0,0.0,-0.4710310791520514,0.0,0.0,4306,-0.18010585191411918,-0.05443792712961968,2.485588424027752,-0.005924479166666722,-0.1128547910864247,0.0071329065,-0.009117916703689843,60.408512115478516,73421,-36.83253021240235,0.9910602569580078,0.9977226853370667,131.38004608154296,0.035400390625,0.2,0.0001016256,0.07964160000000087,0.23892479999999716,0.07964160000000087,0.23892479999999716,0.23892479999999716
79386624,0.011946239999999858,0.0,-0.39392327677931627,-0.0003109017767522196,-0.17008089205719373,0.5069508911039893,0.0,13221,0.0,-0.11854480967538931,0.0,-0.07382004787411474,0.12407527050716713,1.8540043253190324,0.0,387.02,0.1550835503472222,0.23892479999999716,0.0,-0.11277603771307253,-0.10676317503698184,-0.3570622734215528,265.56258211,-0.003724900515281878,0.7051916572120578,0.0,0.0278745600000003,0.002,0.0,-4.423356210196388e-05,0.17814632662637658,0.0,0.6936286719999999,0.9556991999999886,0.0,0.1257595486111111,0.0,6004,-0.05297908703385572,-0.024274885354251454,0.0,0.0,0.0,-0.4872102794268268,0.0,0.0,4307,-0.16860496137965797,-0.05622137199791798,2.4381698963284113,-0.0062282986111111705,-0.11457194701562076,0.007263469,-0.009038601187057793,51.30352020263672,73425,-36.83226718902588,0.9877331852912903,0.9977380037307739,145.13769874572753,0.0377685546875,0.2,0.00010157952,0.07964160000000087,0.23892479999999716,0.07964160000000087,0.23892479999999716,0.23892479999999716
79405056,0.011946239999999858,0.0,-0.3346237133668049,-0.0002922725870539986,-0.16695914027822886,0.5073069911300021,0.0,13223,0.0,-0.10401334518001121,0.0,-0.05703133437561615,0.124707740865315,1.8395616725713149,0.0,374.54,0.15464952256944445,0.23892479999999716,0.0,-0.11750369410166159,-0.10597741575524501,-0.37783976989402157,237.14668302,-0.00359356145640765,0.7677535671376029,0.0,0.0278745600000003,0.002,0.0,-4.293297381410986e-05,0.273790016315552,0.0,0.6936286719999999,0.9556991999999886,0.0,0.1273871527777778,0.0,6004,-0.05565955768358333,-0.02570415586293725,0.0,0.0,0.0,-0.4620022483594157,0.0,0.0,4308,-0.16007096257498266,-0.05738411068507665,2.4577729357731024,-0.0062174479166667235,-0.10913363082660339,0.00813278,-0.010657080353121273,39.36433792114258,73429,-36.83358631134033,0.9891090989112854,0.9978459477424622,114.71821823120118,0.04840087890625,0.2,0.00010153344,0.07964160000000087,0.23892479999999716,0.07964160000000087,0.23892479999999716,0.23892479999999716
79423488,0.011946239999999858,0.0,-0.34622448608996864,-0.0002986198447050898,-0.1413977001728234,0.504994873307349,0.0,13226,0.0,-0.11226371125537894,0.0,-0.06645422453642451,0.12152710788595159,1.882552705102018,0.0,374.6,0.1369086371527778,0.23892479999999716,0.0,-0.08916530323656609,-0.10702424106831063,-0.3624650130986222,227.94554201999995,-0.0037797319421024917,0.7293880957558703,0.0,0.0278745600000003,0.002,0.0,-4.174149207976527e-05,0.14115618634488047,0.0,0.6936286719999999,0.9556991999999886,0.0,0.1025390625,0.0,6004,-0.03774825540755619,-0.020387071462706952,0.0,0.0,0.0,-0.4809983334171859,0.0,0.0,4309,-0.15990378606740904,-0.05485620854884399,2.488671114735685,-0.005544704861111158,-0.10206331785171778,0.006801845,-0.007883411587681622,51.9515266418457,73433,-36.83615512847901,0.9901403784751892,0.9979096055030823,124.6199893951416,0.03624267578125,0.2,0.00010148736000000001,0.07964160000000087,0.23892479999999716,0.07964160000000087,0.23892479999999716,0.23892479999999716
79441920,0.011946239999999858,0.0,-0.3653097767972489,-0.0003030370841166471,-0.17129881789567364,0.5067203761553328,0.0,13229,0.0,-0.11196326042556054,0.0,-0.061705906096169584,0.11714945811469117,1.8550143413813802,0.0,382.43,0.15242513020833331,0.23892479999999716,0.0,-0.11793028274500905,-0.10642580664732486,-0.36395923331630475,241.35541797000002,-0.003766424337312935,0.8744939903594146,0.0,0.0278745600000003,0.002,0.0,-4.324034270583467e-05,0.22884898649776053,0.0,0.6936286719999999,0.9556991999999886,0.0,0.12711588541666666,0.0,6004,-0.05504508686688461,-0.025057857398546303,0.0,0.0,0.0,-0.4547471286710951,0.0,0.0,4310,-0.1653449351873888,-0.05638078242190111,2.4636532282804717,-0.006000434027777832,-0.11415099990807787,0.006837928,-0.008615708170691506,38.558868408203125,73437,-36.83713150024414,0.9914915561676025,0.9978557229042053,96.01597480773925,0.0333984375,0.2,0.00010144128,0.07964160000000087,0.23892479999999716,0.07964160000000087,0.23892479999999716,0.23892479999999716
79460352,0.011946239999999858,0.0,-0.3373766019014442,-0.00030244177288582004,-0.13205504009636412,0.5057217707339052,0.0,13232,0.0,-0.1353955748498917,0.0,-0.0663763771653542,0.11965543880895027,1.8879977356204911,0.0,382.69,0.14860026041666666,0.23892479999999716,0.0,-0.09271679029160179,-0.10684451572228905,-0.3555495153310298,247.92335376999995,-0.00394103842939136,0.7340685818566022,0.0,0.0278745600000003,0.002,0.0,-4.258768258229867e-05,0.21937424866062505,0.0,0.6936286719999999,0.9556991999999886,0.0,0.11908637152777778,0.0,6004,-0.04712357946872451,-0.020409960149825733,0.0,0.0,0.0,-0.47573905225468294,0.0,0.0,4311,-0.1576576915173619,-0.05555022799445775,2.4798247423298054,-0.005924479166666722,-0.09787176357389164,0.006516187,-0.007861548522487282,82.43025970458984,73441,-36.83518676757812,0.9888883829116821,0.9978113770484924,172.9986129760742,0.0302978515625,0.2,0.0001013952,0.07964160000000087,0.23892479999999716,0.07964160000000087,0.23892479999999716,0.23892479999999716
79478784,0.011946239999999858,0.0,-0.30900480107596373,-0.00030786471209789457,-0.14269874789018078,0.5062535463041793,0.0,13235,0.0,-0.07423403387251104,0.0,-0.05531668322601722,0.1297540600151568,1.8763507124911696,0.0,379.37,0.1489800347222222,0.23892479999999716,0.0,-0.09084399903246636,-0.10662108833504409,-0.36942832456090646,248.631797,-0.004061241606547534,0.7276635478223283,0.0,0.0278745600000003,0.002,0.0,-4.331317830449914e-05,0.23451662642862076,0.0,0.6936286719999999,0.9556991999999886,0.0,0.10362413194444445,0.0,6005,-0.04690707733242411,-0.020027866159105817,0.0,0.0,0.0,-0.4789032556774683,0.0,0.0,4312,-0.16386321328294598,-0.057313281392829984,2.440013016064273,-0.006032986111111167,-0.09838603769449104,0.007535062,-0.010196904826443642,50.8079948425293,73445,-36.834374809265135,0.9891173243522644,0.997818112373352,119.54696311950684,0.036474609375,0.2,0.00010134912,0.07964160000000087,0.23892479999999716,0.07964160000000087,0.23892479999999716,0.23892479999999716
79497216,0.011946239999999858,0.0,-0.31957874670371633,-0.0002981165814467127,-0.15179157681718475,0.5056629169764275,0.0,13238,0.0,-0.13633930273629732,0.0,-0.05694070925304781,0.11888870198121795,1.885459943092388,0.0,396.04,0.1408962673611111,0.23892479999999716,0.0,-0.10291927625507803,-0.10708480404536827,-0.36808538192034645,263.13228558,-0.0039002286856797803,0.8987040960992216,0.0,0.0278745600000003,0.002,0.0,-4.079077623286075e-05,0.21511392928621825,0.0,0.6936286719999999,0.9556991999999886,0.0,0.10508897569444445,0.0,6005,-0.0327494426667994,-0.023258613873954434,0.0,0.0,0.0,-0.4479960347124811,0.0,0.0,4313,-0.12706584837247528,-0.05608520013653852,2.599426428456357,-0.005815972222222275,-0.09381845711136648,0.006473407,-0.007003935961984098,69.08052062988281,73449,-36.83511791229248,0.9858834743499756,0.9978341460227966,161.49533653259277,0.0355712890625,0.2,0.00010130304000000002,0.07964160000000087,0.23892479999999716,0.07964160000000087,0.23892479999999716,0.23892479999999716
79515648,0.011946239999999858,0.0,-0.326553690553194,-0.0003051523925428941,-0.1445255359348684,0.5067675976989934,0.0,13242,0.0,-0.10113151152513263,0.0,-0.07411244379676533,0.12716697141748104,1.8759764868223836,0.0,382.46,0.14933268229166669,0.23892479999999716,0.0,-0.09744238886192075,-0.10624628949548236,-0.3694587387341181,242.73780819,-0.003918673847559513,0.8446598832485703,0.0,0.0278745600000003,0.002,0.0,-4.382082747261934e-05,0.14612787548696704,0.0,0.6936286719999999,0.9556991999999886,0.0,0.11387803819444445,0.0,6004,-0.05259489814698253,-0.021147002817608698,0.0,0.0,0.0,-0.4893166307268959,0.0,0.0,4314,-0.15691974243894202,-0.05620699772972772,2.5564017290974874,-0.006217447916666724,-0.10670966511100219,0.009496744,-0.011278000904712825,59.93245315551758,73453,-36.83547782897949,0.9897584319114685,0.9978616237640381,134.92941513061524,0.06705322265625,0.2,0.00010125696000000001,0.07964160000000087,0.23892479999999716,0.07964160000000087,0.23892479999999716,0.23892479999999716
79534080,0.011946239999999858,0.0,-0.3742096977117343,-0.0003077875390806279,-0.15878582390890458,0.5071038923543192,0.0,13245,0.0,-0.12655541314292826,0.0,-0.07782854649267437,0.11664532570204139,1.8640386948573209,0.0,376.22,0.15934244791666669,0.23892479999999716,0.0,-0.11305804823699352,-0.10657233042476022,-0.357918637189022,244.89974578999994,-0.004043295955787076,0.8533832169118695,0.0,0.0278745600000003,0.002,0.0,-4.3433585852451616e-05,0.21576080677384715,0.0,0.6936286719999999,0.9556991999999886,0.0,0.1318359375,0.0,6004,-0.054694947935730674,-0.024297771834298352,0.0,0.0,0.0,-0.4764953795232476,0.0,0.0,4315,-0.16079776224053643,-0.05651118452970663,2.551461248705487,-0.006260850694444503,-0.10523861838982568,0.007799953,-0.009842662257142365,53.988677978515625,73457,-36.835641860961914,0.9880502223968506,0.997886598110199,148.03454055786133,0.05445556640625,0.2,0.00010121088000000001,0.07964160000000087,0.23892479999999716,0.07964160000000087,0.23892479999999716,0.23892479999999716
79552512,0.011946239999999858,0.0,-0.3426434024265203,-0.0003056001079927077,-0.15584521948026128,0.5075883710326377,0.0,13248,0.0,-0.11733411132362205,0.0,-0.07375547063929117,0.12090311503567194,1.8721306178084625,0.0,386.03,0.15245225694444445,0.23892479999999716,0.0,-0.10468966845938367,-0.10669765724477961,-0.3575064439635388,270.06114182999994,-0.0037652115048773657,0.7194314795982275,0.0,0.0278745600000003,0.002,0.0,-4.4218172686542524e-05,0.11678586796174886,0.0,0.6936286719999999,0.9556991999999886,0.0,0.11653645833333333,0.0,6004,-0.0492699947847618,-0.022585053653777457,0.0,0.0,0.0,-0.45988565989927555,0.0,0.0,4316,-0.15883801442755183,-0.05565589126404981,2.5872688406334756,-0.006032986111111165,-0.11111363745035756,0.0073086144,-0.009856779198162257,55.56245803833008,73461,-36.836593818664554,0.989890992641449,0.997886598110199,131.2035617828369,0.04453125,0.2,0.00010116480000000001,0.07964160000000087,0.23892479999999716,0.07964160000000087,0.23892479999999716,0.23892479999999716
79570944,0.011946239999999858,0.0,-0.3620758320059381,-0.00029622799955885824,-0.15992111624956917,0.5075438935162638,0.0,13251,0.0,-0.12427540500311661,0.0,-0.05434196568017122,0.11472235900846633,1.8832346421117971,0.0,386.74,0.14404296875,0.23892479999999716,0.0,-0.10740077073712925,-0.10698578480855742,-0.35809255736977774,266.57415650999997,-0.003718038279829845,0.7288505718641648,0.0,0.0278745600000003,0.002,0.0,-4.162222899806877e-05,0.19356390291603076,0.0,0.6936286719999999,0.9556991999999886,0.0,0.10335286458333333,0.0,6004,-0.033100815382086965,-0.02455468243691446,0.0,0.0,0.0,-0.4591085350397668,0.0,0.0,4317,-0.14599237557251593,-0.055224015391524106,2.5139543269970144,-0.005881076388888941,-0.1040131395008081,0.006928496,-0.009310876991366967,55.070613861083984,73465,-36.83639659881592,0.9898670315742493,0.9978669285774231,127.68046684265137,0.03782958984375,0.2,0.00010111872,0.07964160000000087,0.23892479999999716,0.07964160000000087,0.23892479999999716,0.23892479999999716
79589376,0.011946239999999858,0.0,-0.3338790078813077,-0.0002947995999086629,-0.14306845178084618,0.5067907543248026,0.0,13254,0.0,-0.1058960804843409,0.0,-0.05578231643326289,0.11238708790273023,1.884288264619138,0.0,394.09,0.1438259548611111,0.23892479999999716,0.0,-0.0994708032722317,-0.10699025295603563,-0.36355864220882167,265.05561635000004,-0.003705266229717245,0.7971463713506853,0.0,0.0278745600000003,0.002,0.0,-4.328750683194053e-05,0.22135254787792213,0.0,0.6936286719999999,0.9556991999999886,0.0,0.111328125,0.0,6004,-0.039185076233340305,-0.02129229805651776,0.0,0.0,0.0,-0.46508376008518343,0.0,0.0,4318,-0.15035853875230032,-0.054104949280222706,2.522363541191192,-0.005783420138888941,-0.1053797362839348,0.0066917613,-0.0086672967125196,43.70953369140625,73469,-36.835234832763675,0.9916224479675293,0.9978388547897339,106.58025283813477,0.02991943359375,0.2,0.00010107264,0.07964160000000087,0.23892479999999716,0.07964160000000087,0.23892479999999716,0.23892479999999716
79607808,0.011946239999999858,0.0,-0.37079034787609333,-0.0003095257665726149,-0.16346256895854266,0.5072532100528241,0.0,13256,0.0,-0.12342539022099563,0.0,-0.0637729467272481,0.12155791506909863,1.882492926185268,0.0,393.9,0.1504177517361111,0.23892479999999716,0.0,-0.11370623050633497,-0.10665509427317535,-0.3648374748737712,265.94662769,-0.003937633857572468,0.7584913541416725,0.0,0.0278745600000003,0.002,0.0,-4.3622456726084866e-05,0.21153129769610435,0.0,0.6936286719999999,0.9556991999999886,0.0,0.10704210069444445,0.0,6004,-0.04291730888078396,-0.025516023916779887,0.0,0.0,0.0,-0.47128556552430173,0.0,0.0,4319,-0.16115956026935116,-0.0557812728516836,2.563049058512799,-0.006271701388888947,-0.1070502461017521,0.0076609747,-0.009828571928665042,42.719757080078125,73473,-36.835242080688474,0.9919272065162659,0.9978688955307007,98.14083595275879,0.04306640625,0.2,0.00010102656000000002,0.07964160000000087,0.23892479999999716,0.07964160000000087,0.23892479999999716,0.23892479999999716
79626240,0.011946239999999858,0.0,-0.34650710563448134,-0.0002983695511629155,-0.1619451347263239,0.5069799172771402,0.0,13259,0.0,-0.11257920569905917,0.0,-0.05845061182689194,0.12329968714670492,1.8663651889450934,0.0,386.58,0.15220811631944445,0.23892479999999716,0.0,-0.10954776188189151,-0.1068961287952,-0.3755296896893333,245.71498361,-0.003813412260998829,0.7629435247220663,0.0,0.0278745600000003,0.002,0.0,-4.1846187274164294e-05,0.2467441083726636,0.0,0.6936286719999999,0.9556991999999886,0.0,0.1096462673611111,0.0,6005,-0.04878488701126532,-0.024832611582783985,0.0,0.0,0.0,-0.4840045047617401,0.0,0.0,4320,-0.14715566459185456,-0.05442758542794728,2.5084250139976363,-0.006054687500000055,-0.10682108839660093,0.009421976,-0.010715317260473967,49.312469482421875,73477,-36.83706932067871,0.99190753698349,0.9979451894760132,107.68841819763183,0.06009521484375,0.2,0.00010098048,0.07964160000000087,0.23892479999999716,0.07964160000000087,0.23892479999999716,0.23892479999999716
79644672,0.011946239999999858,0.0,-0.3584049225200889,-0.0003149708333155227,-0.1650505928564906,0.5070446667969358,0.0,13262,0.0,-0.1199568229252794,0.0,-0.06444432977505704,0.12397604134308444,1.8725293872701347,0.0,384.22,0.1608344184027778,0.23892479999999716,0.0,-0.1123188096142015,-0.106681921864337,-0.3670109548796506,240.94033145,-0.004004019782449848,0.8649114353729351,0.0,0.0278745600000003,0.002,0.0,-4.490790179681036e-05,0.3170812030725038,0.0,0.6936286719999999,0.9556991999999886,0.0,0.12152777777777778,0.0,6005,-0.04356434795330403,-0.02488151230181696,0.0,0.0,0.0,-0.468044063539326,0.0,0.0,4321,-0.1531891341353764,-0.05592764783658615,2.5405824614619923,-0.006488715277777839,-0.10462049851843094,0.0071986853,-0.00847257025889121,53.355140686035156,73481,-36.838049697875974,0.990565836429596,0.9979638457298279,120.06255836486817,0.03721923828125,0.2,0.00010093440000000001,0.07964160000000087,0.23892479999999716,0.07964160000000087,0.23892479999999716,0.23892479999999716
