time/time_elapsed,reward_terms/fwd_speed,reward_terms/motor_vel,rollout/ep_len_mean,reward_terms/vz,reward_terms/hip_roll,curriculum/ent_coef,reward_terms/phase_contact,reward_terms/torque,time/fps,reward_terms/stance_time,time/iterations,reward_terms/height,reward_terms/foot_slip,reward_terms/coef_rate,curriculum/eff_scale,reward_terms/air_time,curriculum/stance_ratio,curriculum/ctrl_drop_prob,reward_terms/action_rate,reward_terms/residual,reward_terms/clearance,reward_terms/assist_pen,reward_terms/angmom,rollout/ep_rew_mean,reward_terms/alive,time/total_timesteps,reward_terms/overrun,curriculum/ctrl_jitter_ms,reward_terms/ang_xy,reward_terms/stop,curriculum/sprint_dist_m,reward_terms/lat_vel,reward_terms/stance,reward_terms/energy,reward_terms/foot_ahead,reward_terms/upright,reward_terms/time,train/policy_gradient_loss,train/learning_rate,train/entropy_loss,train/n_updates,train/clip_range,train/clip_fraction,train/approx_kl,train/std,train/loss,train/explained_variance,train/value_loss
10637,1.4174060098028092,-0.0009338106347616339,238.26,-0.2628011650527965,-0.01058616301791815,0.01,-0.28359154807563614,-0.08418157875351243,4496,-0.030224915776569914,2595,-0.09523685406451166,-0.3569312661024708,-0.41394027795107663,0.1992192,0.0037532548303715885,0.604179584,0.0,-0.0952801246548012,-0.10945895952603811,0.06377449172728497,0.0,-0.18074128577234372,-105.95638490999998,0.0,47831040,0.0,0.0,-0.38247599918420794,0.0,54.88288,-2.4748503830936773e-08,0.0,-0.007443693640372461,0.0,-0.37547074899390787,-0.5,-0.017507159797241913,0.00018046848000000001,-33.31632404327392,17576,0.2,0.1916015625,0.019029321,0.9789888262748718,-0.3294025957584381,0.999574601650238,0.08039492294192314
10641,1.3880179097924272,-0.0009278871778339406,239.5,-0.2620798561410211,-0.010904720413006865,0.01,-0.2797890940569514,-0.08357268973750166,4496,-0.031557379109371037,2596,-0.0934356174618814,-0.3317147544883066,-0.41664651379605633,0.199296,0.003554144599345616,0.60416192,0.0,-0.09582475573747846,-0.10943782616188719,0.06461217593885656,0.0,-0.17740309872657,-106.18916137999999,0.0,47849472,0.0,0.0,-0.3766859804150417,0.0,54.894400000000005,-2.4330181922567747e-08,0.0,-0.007363956251478784,0.0,-0.3716283134962032,-0.5,-0.017157206800766288,0.0001804224,-33.31142387390137,17580,0.2,0.2037841796875,0.022070283,0.9787495136260986,-0.3113163411617279,0.9994956254959106,0.0955502450466156
10645,1.3804601788190967,-0.0009479985957822311,237.7,-0.26208232113153906,-0.01223199934349144,0.01,-0.28478167141455946,-0.08563887657726474,4496,-0.0292472703165711,2597,-0.09433014622136487,-0.34365814962178276,-0.42344837260475954,0.1993728,0.0036409502596749612,0.604144256,0.0,-0.09667606714836201,-0.10926998526495449,0.06317510595630872,0.0,-0.18437713749941748,-105.83826470000002,0.0,47867904,0.0,0.0,-0.387864710835222,0.0,54.905919999999995,-2.476563937606026e-08,0.0,-0.007566315144387036,0.0,-0.38302117445057493,-0.5,-0.01734975790604949,0.00018037632,-33.30850067138672,17584,0.2,0.193798828125,0.018287625,0.9786717295646667,-0.32527127861976624,0.9995487332344055,0.08606127053499221
10649,1.4357907294158214,-0.0009297543597916676,237.9,-0.2700903322492773,-0.010678865804601742,0.01,-0.28595335430012675,-0.0849250478564104,4496,-0.030199552591915965,2598,-0.09828819118640311,-0.34553160371142266,-0.4146234460939572,0.1994496,0.003901909396518022,0.604126592,0.0,-0.09623204155633533,-0.1095188042972502,0.06398057854701883,0.0,-0.18318057117997844,-105.87589293,0.0,47886336,0.0,0.0,-0.38388445526751175,0.0,54.91744,-2.4067979566429174e-08,0.0,-0.007466066135832023,0.0,-0.3843508318829711,-0.5,-0.017753789597190917,0.00018033024,-33.313750457763675,17588,0.2,0.20885009765625,0.019933436,0.9791214466094971,-0.3349076807498932,0.9995989203453064,0.07576881088316441
10653,1.3911579457398597,-0.0009314862746729847,238.45,-0.2538575068644065,-0.011059007614053568,0.01,-0.28020574439333434,-0.08530036538395959,4496,-0.029820591950232886,2599,-0.09374668368526304,-0.34079940570105804,-0.41470717331502077,0.1995264,0.0035953772571196575,0.604108928,0.0,-0.09641436494130429,-0.10941204001246492,0.06392210513145472,0.0,-0.1772728411260077,-105.83631657,0.0,47904768,0.0,0.0,-0.3788530276172529,0.0,54.928960000000004,-2.487341676834019e-08,0.0,-0.0074564495892872834,0.0,-0.37595954714514457,-0.5,-0.017197028803639113,0.00018028416000000002,-33.31685619354248,17592,0.2,0.18077392578125,0.017939497,0.9792186617851257,-0.33077341318130493,0.9996458292007446,0.06830966770648957
10657,1.3882155979042958,-0.0009506103216813562,241.1,-0.25965484069246836,-0.011454341994299552,0.01,-0.28497196168666256,-0.0862110184403102,4496,-0.03118398125095862,2600,-0.09576031962888129,-0.3523020334033594,-0.4236230095552267,0.1996032,0.003510741914700096,0.604091264,0.0,-0.09628215854723689,-0.10966559470780525,0.06528958556256875,0.0,-0.18259286137667063,-106.41913386000002,0.0,47923200,0.0,0.0,-0.387637245909673,0.0,54.94048,-2.5202603935086965e-08,0.0,-0.00756441317696691,0.0,-0.38462866111945904,-0.5,-0.01533969106967561,0.00018023808,-33.31419677734375,17596,0.2,0.19288330078125,0.019470172,0.9791524410247803,-0.3171498477458954,0.9994590282440186,0.10091295465826988
10661,1.39090557101279,-0.0009262381074628619,240.7,-0.2595498698275224,-0.0108220090028256,0.01,-0.2809188920877086,-0.08498781687926302,4496,-0.03099083818152495,2601,-0.09538938649893036,-0.3414238726858547,-0.4182190789007443,0.19968,0.003545463870977983,0.6040736,0.0,-0.09528880194117174,-0.10952428077381593,0.06656375979393729,0.0,-0.17839594609958884,-106.39538359000002,0.0,47941632,0.0,0.0,-0.3796921765816834,0.0,54.952,-2.4459517069620633e-08,0.0,-0.00737632831271634,0.0,-0.3798752718320563,-0.5,-0.01773200392490253,0.000180192,-33.31262054443359,17600,0.2,0.198583984375,0.019381773,0.9789502024650574,-0.33987802267074585,0.999657928943634,0.06523468717932701
10666,1.3998897670649257,-0.0009234012151603321,239.48,-0.25818707730521073,-0.010861086561885565,0.01,-0.27895504375542496,-0.08508378829845831,4496,-0.03016740870953072,2602,-0.09596832356949064,-0.3435024286944803,-0.4153335222339148,0.1997568,0.0036680771445389837,0.604055936,0.0,-0.0952540631080055,-0.10952158281691766,0.06494872666153055,0.0,-0.17842979256266103,-106.06277987999997,0.0,47960064,0.0,0.0,-0.3743527618852219,0.0,54.96352,-2.4674403939048316e-08,0.0,-0.007363490126446074,0.0,-0.37424418395050607,-0.5,-0.015179622918367386,0.00018014592,-33.308392715454104,17604,0.2,0.2078857421875,0.02019241,0.9788225889205933,-0.3149665892124176,0.9994738101959229,0.0994199451059103
10670,1.4233216504290762,-0.0009351129699137484,237.77,-0.2659398013579927,-0.011474856899167059,0.01,-0.2839918725226658,-0.08591165927081881,4496,-0.031086729490198195,2603,-0.09757967423602061,-0.34993537592426205,-0.4190001001335566,0.1998336,0.003890516281697071,0.604038272,0.0,-0.09592722125801839,-0.10946591385591876,0.06353926772113312,0.0,-0.181037449888002,-105.85918071000002,0.0,47978496,0.0,0.0,-0.3817752485316137,0.0,54.97504,-2.5213910904053846e-08,0.0,-0.007517947117872851,0.0,-0.38779792117454226,-0.5,-0.017766920488793404,0.00018009984,-33.305152893066406,17608,0.2,0.18416748046875,0.020465255,0.9787211418151855,-0.33381229639053345,0.9995987415313721,0.07395500782877207
10674,1.3946119408305626,-0.0009449917262475499,239.95,-0.25873602861272516,-0.01235709969821746,0.01,-0.28997654998404115,-0.0863542886150243,4496,-0.03011396869907104,2604,-0.09531285449596157,-0.34693271816041366,-0.42354131132111444,0.1999104,0.0036485456318284073,0.604020608,0.0,-0.09646386618859477,-0.10928895834699398,0.06736957796921828,0.0,-0.17896749916466625,-106.30132064,0.0,47996928,0.0,0.0,-0.38296793107424343,0.0,54.98656,-2.4642020456160842e-08,0.0,-0.007550040328117392,0.0,-0.3845296325529566,-0.5,-0.017868073179852218,0.00018005376,-33.3089241027832,17612,0.2,0.20211181640625,0.019464772,0.9791521430015564,-0.3445920944213867,0.9996822476387024,0.05994375627487898
10678,1.3979578204285852,-0.0009317560808771674,239.69,-0.2623721858416552,-0.011502875223761123,0.01,-0.28187980594927936,-0.08564672016436628,4496,-0.031234977918858122,2605,-0.09514310054450383,-0.3480234065871649,-0.4204856753901493,0.1999872,0.003659939066791493,0.604002944,0.0,-0.096431189611976,-0.1094608652921455,0.06381971232386024,0.0,-0.18194446314531204,-106.33674323,0.0,48015360,0.0,0.0,-0.384044091343654,0.0,54.99808,-2.445871221056389e-08,0.0,-0.007467623649027396,0.0,-0.38411522542122906,-0.5,-0.014864274905994535,0.00018000768,-33.30660552978516,17616,0.2,0.22584228515625,0.020855045,0.9787817001342773,-0.2885091006755829,0.9991164803504944,0.1598506435751915
10682,1.3958527941013528,-0.0009276589250146825,242.05,-0.2606708989283192,-0.011080160274175094,0.01,-0.2840554937618458,-0.08483762169377415,4496,-0.03230960234456385,2606,-0.09523298832276955,-0.3412088109795472,-0.41555168336727255,0.200064,0.003744574444782403,0.6039852800000001,0.0,-0.09508730976181512,-0.10946584560113165,0.0635566523848197,0.0,-0.17800914785034375,-106.67028769999999,0.0,48033792,0.0,0.0,-0.3750251729734364,0.0,55.0096,-2.4694227659675925e-08,0.0,-0.007412292762683476,0.0,-0.37832100576891486,-0.5,-0.01851212263572961,0.0001799616,-33.30397987365723,17620,0.2,0.19595947265625,0.018144554,0.9786545634269714,-0.3414079546928406,0.9996816515922546,0.0619897136464715
10686,1.3856516784658206,-0.0009242925865279677,241.98,-0.25561104256016104,-0.010914479188374926,0.01,-0.28456233905191186,-0.08485625727869409,4496,-0.032709313671350375,2607,-0.09369897039564529,-0.35097504729180184,-0.41410147115515916,0.2001408,0.003652343364794635,0.603967616,0.0,-0.09550553775300757,-0.10945771244832683,0.06530936492969597,0.0,-0.1779798295835536,-106.58292747,0.0,48052224,0.0,0.0,-0.375771367229671,0.0,55.021119999999996,-2.4191547172474057e-08,0.0,-0.0073971016448915105,0.0,-0.37465029319268933,-0.5,-0.018062758434098214,0.00017991551999999998,-33.303772926330566,17624,0.2,0.1890380859375,0.020045063,0.9786444902420044,-0.3344302773475647,0.9996336102485657,0.07106778267771005
10690,1.3806388141293948,-0.000935062524473418,241.97,-0.2604673806852663,-0.010891029433516558,0.01,-0.28808726248836497,-0.08570563484369874,4496,-0.031120368560853724,2608,-0.09442412299295097,-0.35141725530867673,-0.4205135601944112,0.2002176,0.0036897784027840113,0.603949952,0.0,-0.09628652816163824,-0.10942147772851553,0.06423169154078605,0.0,-0.18245998120766427,-106.63196057000003,0.0,48070656,0.0,0.0,-0.38614970179782016,0.0,55.03264,-2.459447182025229e-08,0.0,-0.007503556787708185,0.0,-0.38254357286810214,-0.5,-0.015089610940776765,0.00017986944,-33.30303897857666,17628,0.2,0.2010498046875,0.018380161,0.9786868095397949,-0.31510066986083984,0.9994920492172241,0.09797262623906136
10694,1.3734659308462254,-0.0009188520242993015,244.68,-0.25396157310404466,-0.01103747608298316,0.01,-0.27953036813550236,-0.08429936314949586,4496,-0.034732828481032305,2609,-0.09211003011973257,-0.3431397725044174,-0.41700844591888525,0.2002944,0.003656683813056184,0.603932288,0.0,-0.09546955389564676,-0.10952517435951019,0.0637121675286177,0.0,-0.17764900782667103,-106.70351151000001,0.0,48089088,0.0,0.0,-0.3778206131730927,0.0,55.044160000000005,-2.526560052044608e-08,0.0,-0.007362800277164823,0.0,-0.3729643607416526,-0.5,-0.01632217599544674,0.00017982336000000001,-33.30301914215088,17632,0.2,0.197119140625,0.018733896,0.9787743091583252,-0.31901952624320984,0.9995126128196716,0.09439218379557132
10698,1.3641600409752603,-0.000906360325112372,244.66,-0.24999288658720017,-0.010081859893263198,0.01,-0.27925842042149085,-0.08323560740937777,4496,-0.03169179200065426,2610,-0.09056881154821379,-0.3286573941302666,-0.413158392635462,0.2003712,0.0032888452017990253,0.6039146240000001,0.0,-0.09513630366744107,-0.10940107823442764,0.06459092692779861,0.0,-0.17260543322557576,-106.90371968,0.0,48107520,0.0,0.0,-0.3677430008472709,0.0,55.055679999999995,-2.4160979940769018e-08,0.0,-0.00726563816779049,0.0,-0.36994270487843844,-0.5,-0.016764776781201363,0.00017977728,-33.30316982269287,17636,0.2,0.20262451171875,0.020436147,0.978779673576355,-0.330392986536026,0.9996386766433716,0.06985159032046795
10702,1.3938758892397505,-0.0009318120328804286,242.2,-0.26205645879115663,-0.010781326809244958,0.01,-0.28992697204187357,-0.08530621922099321,4496,-0.03186865842144471,2611,-0.09537918860122993,-0.34748552541127764,-0.4179192906972282,0.200448,0.0037982853019558308,0.60389696,0.0,-0.0954909156790103,-0.1094038833269786,0.06771272835695548,0.0,-0.18363622284321637,-106.70627414999997,0.0,48125952,0.0,0.0,-0.3867555621302022,0.0,55.0672,-2.4478362656896208e-08,0.0,-0.007461716412819395,0.0,-0.386140503017983,-0.5,-0.016376240830868482,0.0001797312,-33.30131378173828,17640,0.2,0.19453125,0.017506648,0.9787315130233765,-0.3250104486942291,0.9995592832565308,0.08466955311596394
10706,1.434339204106215,-0.0009112333983501838,239.44,-0.2692096952458774,-0.010857898134685578,0.01,-0.28473853129596416,-0.08396119582167745,4496,-0.03230186944711022,2612,-0.0980812614769141,-0.35113040793687794,-0.4096186124255349,0.2005248,0.00384982609992019,0.603879296,0.0,-0.09508542248031343,-0.10948077721499401,0.06664098171762123,0.0,-0.18415573450508305,-106.25174663000001,0.0,48144384,0.0,0.0,-0.381227180033336,0.0,55.078720000000004,-2.416878498795316e-08,0.0,-0.007351036120390879,0.0,-0.38419896123613984,-0.5,-0.019060379755683244,0.00017968512000000002,-33.30299110412598,17644,0.2,0.21343994140625,0.020654138,0.9788520336151123,-0.332529753446579,0.9995997548103333,0.07724610865116119
10710,1.3634449974850442,-0.0009561705893473809,237.84,-0.2578961496124548,-0.011119718240333542,0.01,-0.28983573491146863,-0.08606122811342516,4496,-0.02854414798073574,2613,-0.09321451123378692,-0.3533602219828797,-0.423830341190689,0.2006016,0.0036165363498083833,0.603861632,0.0,-0.09541524317530278,-0.10928845676928563,0.06734086365090375,0.0,-0.1846092757441956,-105.78926320999997,0.0,48162816,0.0,0.0,-0.39363017952157103,0.0,55.090239999999994,-2.4225684222433062e-08,0.0,-0.007594166853304934,0.0,-0.3855134141263827,-0.5,-0.015155038074590265,0.00017963904,-33.2976131439209,17648,0.2,0.1927490234375,0.016578225,0.9785804748535156,-0.32983049750328064,0.9995884895324707,0.08165390379726886
10714,1.3824729033338854,-0.0008986148843984141,241.8,-0.2557598206995128,-0.010831698957397544,0.01,-0.2813203468584724,-0.0834502225557856,4496,-0.033529625261305936,2614,-0.09279028912121383,-0.3289426167077591,-0.410221684344416,0.2006784,0.0036393227864108565,0.6038439680000001,0.0,-0.09458574674148773,-0.1095851414637597,0.0642859118464033,0.0,-0.1750129677626566,-106.74099873999998,0.0,48181248,0.0,0.0,-0.3667596576983396,0.0,55.10176,-2.4006943298287132e-08,0.0,-0.00724096565705344,0.0,-0.3674496470514519,-0.5,-0.01927567474776879,0.00017959296,-33.294424819946286,17652,0.2,0.21063232421875,0.020608593,0.9783202409744263,-0.3411554992198944,0.9996755123138428,0.06178870964795351
10718,1.4150927293622306,-0.0008987558409704342,241.99,-0.2641266564527521,-0.010476495831577786,0.01,-0.28222707034438815,-0.08381402443570946,4496,-0.03286746231121166,2615,-0.09521873614973228,-0.32899447874094184,-0.4093768466344404,0.2007552,0.0036485458517240155,0.603826304,0.0,-0.09534443204192458,-0.10971563690335527,0.06384050027283047,0.0,-0.1804938601805272,-106.82103799000001,0.0,48199680,0.0,0.0,-0.3756400180423388,0.0,55.11328,-2.4529063672053458e-08,0.0,-0.007249176147524163,0.0,-0.37441823448191247,-0.5,-0.018632727640215306,0.00017954688,-33.295034408569336,17656,0.2,0.20386962890625,0.021005657,0.9784902334213257,-0.32920631766319275,0.9994891881942749,0.0918066617101431
10723,1.3939241241260973,-0.0009389723874990365,240.98,-0.26617984062620614,-0.010341959776358592,0.01,-0.2835905988970431,-0.08423159482766342,4496,-0.03340606199182932,2616,-0.09615736505969961,-0.35311979195250953,-0.41776076253928995,0.200832,0.0035270180022861394,0.60380864,0.0,-0.09573763027672798,-0.10935999205314478,0.06388492602967223,0.0,-0.1845351740248769,-106.57363008000002,0.0,48218112,0.0,0.0,-0.38502054483950165,0.0,55.1248,-2.4338772528180858e-08,0.0,-0.007486883635299822,0.0,-0.3824750357384332,-0.5,-0.01723881082725711,0.00017950079999999997,-33.2972375869751,17660,0.2,0.213037109375,0.021038102,0.9786569476127625,-0.3239760398864746,0.9994826912879944,0.09755802638828755
10727,1.3947382613197603,-0.0009401005731320106,242.13,-0.2669442547051752,-0.010666651274799403,0.01,-0.28396485222987233,-0.08520531714752537,4496,-0.031128100358829316,2617,-0.0959470172158961,-0.35060648350880624,-0.4213900559190809,0.2009088,0.0038519963790248665,0.603790976,0.0,-0.09589042704618149,-0.10956091688022061,0.06643602816756435,0.0,-0.1884119897779295,-106.68999714000002,0.0,48236544,0.0,0.0,-0.39577196643413387,0.0,55.13632,-2.405082432621301e-08,0.0,-0.007483857070960899,0.0,-0.39067930740330675,-0.5,-0.017021794721949847,0.00017945472,-33.29657192230225,17664,0.2,0.1915771484375,0.019429827,0.9785453677177429,-0.33141857385635376,0.9995800256729126,0.08185240179300309
10731,1.3781931908418745,-0.000931597070529716,239.79,-0.2609318824049738,-0.011647828560042685,0.01,-0.2858011106590108,-0.08483237346136248,4496,-0.03132626109678919,2618,-0.09447216563881199,-0.35158174827422156,-0.4159788329654135,0.2009856,0.0036035154771525413,0.6037733120000001,0.0,-0.09500418114583371,-0.10945098384000386,0.06797433801719914,0.0,-0.18339424051525388,-106.15117108000003,0.0,48254976,0.0,0.0,-0.38526716853113174,0.0,55.14784,-2.4314498391654e-08,0.0,-0.007428851042583002,0.0,-0.3816261119190619,-0.5,-0.015437786583788693,0.00017940864,-33.29151668548584,17668,0.2,0.1935546875,0.020867087,0.9783777594566345,-0.3309180736541748,0.9996159672737122,0.07466548793017865
10735,1.3813403628965863,-0.0009058433334105174,240.41,-0.25151091667962716,-0.01054990593925091,0.01,-0.2797219165051704,-0.08430740532018016,4496,-0.03043541884269669,2619,-0.09152485038099531,-0.33234484715130075,-0.40800678522241723,0.2010624,0.0036094832305227304,0.603755648,0.0,-0.09538605802761001,-0.10949150627284922,0.06699988786205212,0.0,-0.17244258959567438,-106.32435111999997,0.0,48273408,0.0,0.0,-0.36496314352327636,0.0,55.15936,-2.4422930824882818e-08,0.0,-0.007291671120206352,0.0,-0.3660323661370779,-0.5,-0.017533512791851537,0.00017936256,-33.290499687194824,17672,0.2,0.175,0.018134298,0.9785126447677612,-0.3396433889865875,0.9996943473815918,0.05639602951705456
10739,1.41567810297961,-0.0009049627237827051,241.08,-0.2603524826009933,-0.01143887974088038,0.01,-0.27688894641751705,-0.08434838227662618,4496,-0.03277387450927765,2620,-0.09546887142617182,-0.3348180710829145,-0.41067317973678336,0.2011392,0.003746202105604526,0.603737984,0.0,-0.09509814445783822,-0.10959835376791839,0.06387538627608123,0.0,-0.17875431685456722,-106.10462353999999,0.0,48291840,0.0,0.0,-0.3729476223150502,0.0,55.17088,-2.4547866651145732e-08,0.0,-0.007304925164841664,0.0,-0.3758311501547587,-0.5,-0.017482579150237144,0.00017931647999999998,-33.29383392333985,17676,0.2,0.20057373046875,0.02077143,0.9787498712539673,-0.3243677318096161,0.9995943903923035,0.07574615962803363
10743,1.42987427447399,-0.0009467276594172427,240.05,-0.2730635364770253,-0.011140441153869807,0.01,-0.2835902621255746,-0.08626315628976994,4496,-0.03065731466793093,2621,-0.09951857594208519,-0.36166701446269517,-0.4176595914543589,0.201216,0.0037830942407405623,0.60372032,0.0,-0.09643803003662532,-0.10949222457340098,0.06871622644593674,0.0,-0.1914432000627123,-105.99651261999999,0.0,48310272,0.0,0.0,-0.39441172900797444,0.0,55.1824,-2.4571282938714043e-08,0.0,-0.007590092473758388,0.0,-0.39737998215847137,-0.5,-0.017064138106070458,0.0001792704,-33.28896427154541,17680,0.2,0.20338134765625,0.021037104,0.9784788489341736,-0.346027135848999,0.9997495412826538,0.045471220090985295
10747,1.37138975545571,-0.0009214291285518291,239.7,-0.2539182037001987,-0.011061820847731888,0.01,-0.2865567114602168,-0.08550796486288896,4496,-0.030250280248259917,2622,-0.09289552984499296,-0.3545007380288726,-0.41589187599144,0.2012928,0.0035340707529232735,0.6037026560000001,0.0,-0.09534308482638568,-0.10936792580938265,0.0707340530971455,0.0,-0.17722032927095344,-106.02536701,0.0,48328704,0.0,0.0,-0.3796514512659995,0.0,55.19392,-2.4390114839549244e-08,0.0,-0.007398666288656854,0.0,-0.3791455949289495,-0.5,-0.01677346705691889,0.00017922431999999999,-33.29144859313965,17684,0.2,0.203369140625,0.020694528,0.9788768291473389,-0.332489013671875,0.9995907545089722,0.08129272870719433
10751,1.392019259182543,-0.000909884416203855,240.78,-0.2595310687163204,-0.009577944180455721,0.01,-0.28191496043310993,-0.08523159635174461,4496,-0.03149308929601426,2623,-0.09480326030352439,-0.3472010757821937,-0.4119734588091235,0.2013696,0.003568250595385002,0.603684992,0.0,-0.09534607085179841,-0.10946898033143142,0.06650292050067097,0.0,-0.1803640497449537,-106.20328539000002,0.0,48347136,0.0,0.0,-0.37366184712075146,0.0,55.20544,-2.439616272124552e-08,0.0,-0.007343074812240801,0.0,-0.37374004185959586,-0.5,-0.01834996840916574,0.00017917824000000001,-33.29128131866455,17688,0.2,0.2037353515625,0.020748945,0.9787111282348633,-0.3255675137042999,0.999610185623169,0.07505973987281322
10755,1.4431762748162038,-0.0009318300842816794,238.07,-0.27169812022458883,-0.01034346183647075,0.01,-0.278958453534322,-0.08515411719810712,4496,-0.029361336199346826,2624,-0.09952625500969242,-0.3481899100936905,-0.41306450423007424,0.2014464,0.0038644746560344678,0.603667328,0.0,-0.09627076602780456,-0.10936000992337608,0.06507911396899252,0.0,-0.18713436329991473,-105.82993231,0.0,48365568,0.0,0.0,-0.38590767867722475,0.0,55.21696,-2.4190758330103887e-08,0.0,-0.007463229805625219,0.0,-0.38820371943131776,-0.5,-0.01750658618984744,0.00017913216,-33.28898811340332,17692,0.2,0.2032470703125,0.020013154,0.9785048365592957,-0.335008829832077,0.9996912479400635,0.057471707835793494
10759,1.372666236203019,-0.0009248616273130445,240.93,-0.25910051234270476,-0.009777057117440474,0.01,-0.2828203752414697,-0.08529267710172535,4496,-0.03320844587546566,2625,-0.09382679047605377,-0.35423223801316595,-0.41925316672683066,0.2015232,0.003624674120348775,0.603649664,0.0,-0.094539667211424,-0.10951221843276394,0.0670344924112828,0.0,-0.182048823786722,-106.28021260999998,0.0,48384000,0.0,0.0,-0.38377449305869615,0.0,55.228480000000005,-2.4503225584336796e-08,0.0,-0.007438919469616191,0.0,-0.38139678680072103,-0.5,-0.016673120856285095,0.00017908608,-33.290368270874026,17696,0.2,0.19931640625,0.020737741,0.9787022471427917,-0.3316105008125305,0.9996305704116821,0.07079128045588731
10763,1.3869454579676053,-0.0009116687967612373,244.96,-0.25546162568010994,-0.010582409313744828,0.01,-0.27939109074719953,-0.08487133777749455,4496,-0.03283938657356581,2626,-0.09368510417231551,-0.3452274373666713,-0.4142157909573713,0.2016,0.0036409503405189347,0.6036320000000001,0.0,-0.09555124303756929,-0.10967120796170032,0.06681026652168034,0.0,-0.17662648707307074,-106.93251037000002,0.0,48402432,0.0,0.0,-0.37227509014962085,0.0,55.24,-2.459928360186107e-08,0.0,-0.00733637750822964,0.0,-0.3707049752662137,-0.5,-0.02056737372186035,0.00017904,-33.28973598480225,17700,0.2,0.20565185546875,0.021656794,0.9784822463989258,-0.3361014425754547,0.9996516704559326,0.06664108037948609
10767,1.4026840576448365,-0.0009294403082351947,239.98,-0.267746763037344,-0.010435265706517049,0.01,-0.28556911766333287,-0.08465594321290636,4496,-0.032482941256603226,2627,-0.09705988490942367,-0.35858923214641636,-0.4165815942727247,0.2016768,0.0036756725296274656,0.603614336,0.0,-0.09520879969718864,-0.10939605465776737,0.06701015408302569,0.0,-0.18272387253228972,-106.24468964999998,0.0,48420864,0.0,0.0,-0.38288606306125345,0.0,55.25152,-2.4490082175913314e-08,0.0,-0.007404182513119058,0.0,-0.3893687948502847,-0.5,-0.018266629858408122,0.00017899392000000002,-33.29055919647217,17704,0.2,0.20169677734375,0.01977497,0.9787702560424805,-0.3408620059490204,0.999718189239502,0.05248505398631096
10771,1.4008658213841727,-0.0009115894963588061,240.97,-0.2638307718988924,-0.011437930087376457,0.01,-0.2859884587222712,-0.08498610767001474,4497,-0.03221981227882983,2628,-0.09506651537889123,-0.34749470207320665,-0.41046945235659044,0.2017536,0.0036843530704370802,0.603596672,0.0,-0.0953706547048129,-0.10960573963729442,0.06760652074695014,0.0,-0.18199606438557864,-106.37490794,0.0,48439296,0.0,0.0,-0.37834065599691485,0.0,55.263040000000004,-2.4018232389455894e-08,0.0,-0.007374402762423085,0.0,-0.38406980166484045,-0.5,-0.017106673039961606,0.00017894784,-33.28983154296875,17708,0.2,0.20577392578125,0.019414393,0.9785919189453125,-0.3274352252483368,0.9995453953742981,0.08621052950620652
10775,1.3745641525276637,-0.0009116333280790304,240.05,-0.2555604579970733,-0.010607465403159318,0.01,-0.2831636942183019,-0.08523008501649229,4497,-0.030559389269910753,2629,-0.09276355814252296,-0.34566180151484965,-0.41421297395988566,0.2018304,0.00356282520483041,0.603579008,0.0,-0.0960649503570095,-0.10961194429507656,0.06941671388712241,0.0,-0.17993436556290948,-106.2231845,0.0,48457728,0.0,0.0,-0.3747379340335242,0.0,55.274559999999994,-2.4221870775679185e-08,0.0,-0.0073814765753810125,0.0,-0.37516342718008394,-0.5,-0.01662318465532735,0.00017890176,-33.28838062286377,17712,0.2,0.20538330078125,0.020187337,0.9785963892936707,-0.3334031105041504,0.9996188879013062,0.07333916611969471
10779,1.4205733831384766,-0.0009038706790381497,243.42,-0.2647290437737784,-0.010691394902132325,0.01,-0.27808344443433963,-0.0830218627148181,4497,-0.03444094571750611,2630,-0.09558774059411013,-0.33273722685119506,-0.4038187541251894,0.2019072,0.003695203806273639,0.603561344,0.0,-0.09514830941159623,-0.10961338298120353,0.06457058476850289,0.0,-0.18117123639863603,-106.7898725,0.0,48476160,0.0,0.0,-0.3716953660671025,0.0,55.28608,-2.39200773107353e-08,0.0,-0.007275750068879913,0.0,-0.375846016875136,-0.5,-0.019720683316700162,0.00017885568,-33.28631706237793,17716,0.2,0.19932861328125,0.021738563,0.9783960580825806,-0.3368520438671112,0.9996474981307983,0.06333407368510961
10783,1.3795245702753207,-0.0009290152958214014,241.31,-0.2602399859838865,-0.010626363617743563,0.01,-0.28102238549257685,-0.08615106275389005,4497,-0.03136111747395868,2631,-0.09409497058507316,-0.3611769931753528,-0.41951212244155267,0.201984,0.003624674210894025,0.60354368,0.0,-0.09604164669904053,-0.10938366646281031,0.06590832680277117,0.0,-0.18423846933810906,-106.31112567,0.0,48494592,0.0,0.0,-0.385781595119543,0.0,55.2976,-2.4430565103912214e-08,0.0,-0.007510918856555031,0.0,-0.3871376407659308,-0.5,-0.0187063519784715,0.00017880959999999998,-33.28537387847901,17720,0.2,0.2073974609375,0.01956926,0.9784104824066162,-0.3399380147457123,0.9996448755264282,0.06850454956293106
