curriculum/eff_scale,rollout/ep_rew_mean,reward_terms/lat_vel,reward_terms/energy,reward_terms/angmom,reward_terms/overrun,curriculum/ctrl_drop_prob,reward_terms/coef_rate,reward_terms/ang_xy,curriculum/stance_ratio,reward_terms/alive,reward_terms/residual_rate,reward_terms/step_rate,reward_terms/action_rate,reward_terms/residual,reward_terms/clearance,reward_terms/phase_contact,reward_terms/upright,time/fps,reward_terms/time,reward_terms/foot_ahead,reward_terms/assist_pen,curriculum/ent_coef,reward_terms/vz,reward_terms/hip_roll,rollout/ep_len_mean,reward_terms/stop,reward_terms/fwd_speed,reward_terms/foot_slip,reward_terms/height,reward_terms/air_time,reward_terms/stance_time,time/iterations,reward_terms/stance,time/total_timesteps,curriculum/sprint_dist_m,reward_terms/torque,reward_terms/motor_vel,curriculum/ctrl_jitter_ms,time/time_elapsed,train/std,train/policy_gradient_loss,train/loss,train/value_loss,train/entropy_loss,train/clip_range,train/learning_rate,train/clip_fraction,train/approx_kl,train/explained_variance,train/n_updates
0.3213312,2.0324502300000002,-4.0697923673247294e-08,-0.023120322800400724,-0.09290292459870407,0.0,0.0,-0.12544996452937546,-0.3256374613925372,0.576093824,0.0,0.0,0.0,-0.031585127341168306,-0.11201669232046371,0.07017236898050061,-0.23488171229282007,-0.14824160043978674,4299,-0.5,0.0,0.0,0.01,-0.2346905506373646,-0.11557635056079128,401.98,0.0,2.8073088423344825,-0.2992412096674115,-0.05648851071289286,4.882812370649642e-05,0.0,4185,-0.11361735951293953,77137920,73.19968,-0.2371280625377103,-0.004144825896735211,0.0,17941,1.0009573698043823,-0.011725150304846466,1.6240986585617065,5.716072905063629,-19.87083730697632,0.2,0.000261440256,0.0910888671875,0.012467536,0.9956634640693665,16566
0.321408,-0.16435480999999968,-3.6604069159006024e-08,-0.023109101593485754,-0.08231520843745675,0.0,0.0,-0.11983980414348538,-0.2984662440275307,0.57607616,0.0,0.0,0.0,-0.03192858327102499,-0.1122025145428269,0.06787226985838972,-0.22371314022945427,-0.13432815373507487,4299,-0.5,0.0,0.0,0.01,-0.21183001105021854,-0.11301433867086882,400.54,0.0,2.837887238538853,-0.2965835494168732,-0.05044358997909942,0.0,0.0,4186,-0.10153591619471732,77156352,73.2112,-0.23841209058719087,-0.004135296311079267,0.0,17945,1.0015255212783813,-0.012941280263476074,0.905689001083374,3.0600866258144377,-19.873910331726073,0.2,0.00026143103999999996,0.1885009765625,0.023290178,0.9979509115219116,16570
0.3214848,-3.5934275100000006,-3.5947303657905225e-08,-0.02291723308885526,-0.09271155757108265,0.0,0.0,-0.1269111159490864,-0.3173414826291523,0.576058496,0.0,0.0,0.0,-0.03158822846865509,-0.11212431544169142,0.0680644569689417,-0.24471450118610927,-0.14993368695685816,4299,-0.5,0.0,0.0,0.01,-0.23526808833826354,-0.11621912031463179,399.98,0.0,2.78975506420565,-0.3183025009502516,-0.05598496850275476,0.0,0.0,4187,-0.1160251210834744,77174784,73.22272000000001,-0.2391087455587756,-0.00408062138120625,0.0,17950,1.001381278038025,-0.006239802471827716,8.742400169372559,19.67662057876587,-19.874111366271972,0.2,0.000261421824,0.18594970703125,0.018009309,0.987267017364502,16574
0.3215616,-1.8933333000000006,-3.630731563056366e-08,-0.02320605918584836,-0.08342177832743934,0.0,0.0,-0.11762322307760417,-0.3015501017862717,0.576040832,0.0,0.0,0.0,-0.03182361298885952,-0.1121733737187049,0.06729228476162873,-0.22769668067643606,-0.13434295725975406,4299,-0.5,0.0,0.0,0.01,-0.21242493326953016,-0.11190207558347355,403.8,0.0,2.8423346093050497,-0.299987469304656,-0.05099909190729915,0.0,0.0,4188,-0.09912078034403674,77193216,73.23424,-0.24012445140660063,-0.0041425349461139795,0.0,17954,1.0009009838104248,-0.010673550225328654,6.539646148681641,14.732400560379029,-19.871522426605225,0.2,0.000261412608,0.0836181640625,0.010499219,0.9895666241645813,16578
0.3216384,0.5709744399999999,-3.8172594582299235e-08,-0.02296577305781435,-0.09722632953928505,0.0,0.0,-0.12595033660919036,-0.3283807059040059,0.576023168,0.0,0.0,0.0,-0.031650050735751584,-0.11199484104785075,0.0680435674786773,-0.24523214469135787,-0.1540241471427043,4299,-0.5,0.0,0.0,0.01,-0.24457928905207282,-0.11374349163293382,408.19,0.0,2.8548732619442947,-0.3092316159453902,-0.05935220206743086,4.882812370649642e-05,0.0,4189,-0.10566127144241827,77211648,73.24575999999999,-0.23592053288514864,-0.004111134708008246,0.0,17958,1.0018631219863892,-0.016405580926220863,0.4611956477165222,1.6754051506519319,-19.874857711791993,0.2,0.000261403392,0.1797607421875,0.024064342,0.9984997510910034,16582
0.3217152,-0.013796520000000178,-3.8896230364541315e-08,-0.023210315010728445,-0.0851219637272168,0.0,0.0,-0.10967663283958207,-0.30305078951784153,0.5760055040000001,0.0,0.0,0.0,-0.03178029294604994,-0.11216360203000142,0.06688709362360706,-0.2223609334086284,-0.13349180090470952,4299,-0.5,0.0,0.0,0.01,-0.21066895475613856,-0.11227814629200493,407.95,0.0,2.860530899221877,-0.291044268731517,-0.05067607117488964,0.0,0.0,4190,-0.096164898696255,77230080,73.25728,-0.24074360503877681,-0.004136131108779794,0.0,17962,1.0015982389450073,-0.002021659625461325,2.4211955070495605,8.346850085258485,-19.876188564300538,0.2,0.00026139417599999997,0.29412841796875,0.029427156,0.9944109916687012,16586
0.321792,0.09896566000000011,-3.6458741275093434e-08,-0.022845867744597428,-0.09368191174369594,0.0,0.0,-0.1266676529999958,-0.32254412901119534,0.57598784,0.0,0.0,0.0,-0.03207727111606382,-0.11197846945216357,0.06729842210418799,-0.24404083129349152,-0.1509697562863797,4299,-0.5,0.0,0.0,0.01,-0.23343663737266754,-0.11061084790361503,411.26,0.0,2.767824687945047,-0.30298063502843336,-0.05615266097688709,4.882812370649642e-05,0.0,4191,-0.10591928275613273,77248512,73.2688,-0.23473270976702537,-0.0040827431816245026,0.0,17967,1.0022618770599365,-0.01566748534096405,0.44982004165649414,1.755570262670517,-19.877413272857666,0.2,0.00026138496,0.22811279296875,0.031580918,0.9985848069190979,16590
0.3218688,0.54529032,-3.701269679066862e-08,-0.02335724615878728,-0.08469928191391934,0.0,0.0,-0.11699534682747172,-0.31067820060546897,0.575970176,0.0,0.0,0.0,-0.03206061311360695,-0.11219550317022071,0.06745759312971927,-0.23047988453824558,-0.1389087356556503,4299,-0.5,0.0,0.0,0.01,-0.21779572506889797,-0.11013297385859652,410.27,0.0,2.85779634906852,-0.29560148137652065,-0.05269526367666194,0.0,0.0,4192,-0.09579084477916222,77266944,73.28032,-0.2402310757678172,-0.004159609263996854,0.0,17971,1.0024293661117554,-0.0022149659460410477,3.3895645141601562,6.953710627555847,-19.88183355331421,0.2,0.000261375744,0.30482177734375,0.02675497,0.995453953742981,16594
0.3219456,1.9479454000000005,-3.7455457555088706e-08,-0.02312166508791079,-0.09033474044532427,0.0,0.0,-0.1255942163556526,-0.31665057337889607,0.575952512,0.0,0.0,0.0,-0.03186800797972016,-0.11215787649850378,0.06694355251807688,-0.23683154440693432,-0.14609088835784068,4299,-0.5,0.0,0.0,0.01,-0.23195542355024207,-0.11170666903854008,411.31,0.0,2.8553367168280075,-0.29925657187646826,-0.05546878579470782,0.0,0.0,4193,-0.10214515844676887,77285376,73.29184000000001,-0.2363108244306602,-0.004149514841330382,0.0,17975,1.0021859407424927,-0.013707226049154997,0.6186364889144897,1.8604869782924651,-19.87838535308838,0.2,0.00026136652799999997,0.20802001953125,0.025520781,0.998596727848053,16598
0.3220224,0.6572623199999996,-3.78500573022305e-08,-0.023535289740866824,-0.0837803526688577,0.0,0.0,-0.1167654729702568,-0.31151774824427875,0.575934848,0.0,0.0,0.0,-0.03199289842912681,-0.11207535879378076,0.068670738978787,-0.23160349342830822,-0.13378749320505945,4299,-0.5,0.0,0.0,0.01,-0.21255061179514642,-0.11059692435113173,408.93,0.0,2.8214442885320756,-0.29530155529522806,-0.050747948526705375,0.0,0.0,4194,-0.09953497238544191,77303808,73.30336,-0.2407422555605513,-0.004198307774268324,0.0,17979,1.0042502880096436,-0.013344404124654829,0.43045860528945923,1.8527065873146058,-19.88687219619751,0.2,0.000261357312,0.29404296875,0.03686745,0.9988488554954529,16602
0.3220992,-1.6803469599999996,-3.794496500689216e-08,-0.023340885366379308,-0.09271214954467061,0.0,0.0,-0.12004960113457987,-0.32399054721005766,0.575917184,0.0,0.0,0.0,-0.03195579173652866,-0.11197183031584573,0.06731944269971213,-0.2340285031359486,-0.15520692852864879,4299,-0.5,0.0,0.0,0.01,-0.24141136732314145,-0.11594968192958999,401.96,0.0,2.8684776562168697,-0.32698404422699173,-0.058707002439447376,0.0,0.0,4195,-0.10414600458585889,77322240,73.31487999999999,-0.23887888513940314,-0.004185779415643502,0.0,17983,1.003778338432312,-0.0034483732539229094,4.691275596618652,7.75986487865448,-19.892469692230225,0.2,0.000261348096,0.341162109375,0.035282474,0.9950467348098755,16606
0.322176,-2.8164268199999998,-3.689719115966025e-08,-0.02361688313041357,-0.08692188481360226,0.0,0.0,-0.11777853569174719,-0.3197285376132292,0.57589952,0.0,0.0,0.0,-0.03236087568810916,-0.11211479984205565,0.06889027203172207,-0.22957953737505157,-0.14012436575881107,4299,-0.5,0.0,0.0,0.01,-0.2235290275331739,-0.11271074322215188,401.12,0.0,2.843043539589936,-0.30321641909335467,-0.05369480886007227,0.0,0.0,4196,-0.10101188605319708,77340672,73.3264,-0.24008212774710724,-0.0042234413335399,0.0,17988,1.0017471313476562,-0.009497666615061462,2.4173293113708496,4.733213269710541,-19.877886486053466,0.2,0.00026133888,0.14141845703125,0.016142137,0.996780276298523,16610
0.3222528,-0.04955595000000007,-3.940844601080226e-08,-0.023325827089004547,-0.09353484944907271,0.0,0.0,-0.1240791902785836,-0.32488383686066835,0.575881856,0.0,0.0,0.0,-0.0319666349813765,-0.11206365832662082,0.06687983273477797,-0.23533358106446306,-0.1569376469174733,4299,-0.5,0.0,0.0,0.01,-0.24406926503302728,-0.11589435087374943,403.62,0.0,2.882738827378257,-0.31205955428587534,-0.05895528461389343,0.0,0.0,4197,-0.1071730749198781,77359104,73.33792,-0.23888532122117845,-0.0041762956942761695,0.0,17992,1.0017974376678467,-0.01778380648465827,0.6957383751869202,2.0818509101867675,-19.875440502166747,0.2,0.000261329664,0.1911376953125,0.023076495,0.9985081553459167,16614
0.3223296,0.08019907999999992,-4.0171828225185425e-08,-0.023523047310458536,-0.09029569077880929,0.0,0.0,-0.12123181279567204,-0.31981771752541477,0.575864192,0.0,0.0,0.0,-0.03210890096277113,-0.11201450637809097,0.06780956093665481,-0.22946972930092333,-0.14484311902257907,4299,-0.5,0.0,0.0,0.01,-0.2268795802415731,-0.11340934844707637,400.8,0.0,2.879365950363909,-0.30354531723941997,-0.055248517868467795,0.0,0.0,4198,-0.09767311354513598,77377536,73.34944,-0.23908501148241873,-0.004220500083902257,0.0,17996,1.0016655921936035,-0.012878763489425182,0.7021514177322388,2.4923748075962067,-19.876166820526123,0.2,0.000261320448,0.14970703125,0.017240202,0.9983452558517456,16618
0.3224064,-1.3371696599999998,-3.843083917397075e-08,-0.0234469960914006,-0.08597893260839527,0.0,0.0,-0.13395184905554086,-0.31611142227734157,0.575846528,0.0,0.0,0.0,-0.03214078368829118,-0.11211322011506783,0.06895160160849745,-0.23543715807749274,-0.1393632155777561,4299,-0.5,0.0,0.0,0.01,-0.2215413344385592,-0.11389542291421667,400.88,0.0,2.772081093149468,-0.30242351244626736,-0.05176465092972513,0.0,0.0,4199,-0.11438420123739096,77395968,73.36096,-0.2391078608283434,-0.004205548582365114,0.0,18001,1.0014863014221191,-0.014492981054354459,0.7121084928512573,2.1202586889266968,-19.873530101776122,0.2,0.00026131123199999996,0.1668701171875,0.01913462,0.9984033703804016,16622
0.3224832,-0.94678048,-4.257681378798427e-08,-0.02330456105265364,-0.0917831267983634,0.0,0.0,-0.1199749200354665,-0.32614434555286514,0.575828864,0.0,0.0,0.0,-0.03161858805248033,-0.11210087469312303,0.06770996259100842,-0.23049613670516678,-0.15212674608736282,4299,-0.5,0.0,0.0,0.01,-0.23720438098925425,-0.1096441408589689,401.38,0.0,2.8735127146507797,-0.31213323054851516,-0.05818869122706278,0.0,0.0,4200,-0.09705665070497795,77414400,73.37248,-0.23814974992022953,-0.004165144210489512,0.0,18005,1.0009883642196655,-0.006106905243359506,3.940566301345825,14.509989619255066,-19.870654106140137,0.2,0.000261302016,0.1738525390625,0.01883392,0.9902698993682861,16626
0.32256,-0.04796196999999983,-3.8294516337515006e-08,-0.023533692799178052,-0.09006532531122466,0.0,0.0,-0.1259998468118033,-0.32738776863315033,0.5758112,0.0,0.0,0.0,-0.03201490706100294,-0.11211003107457129,0.06910976789152402,-0.22769702027589192,-0.1461167453117769,4299,-0.5,0.0,0.0,0.01,-0.22806170774086787,-0.11369425493676702,400.69,0.0,2.834149608919706,-0.3106726528702084,-0.05463844257597469,0.0,-2.034438592899177e-06,4201,-0.10833309227383087,77432832,73.384,-0.24141526112568906,-0.004228107459184175,0.0,18009,1.0005133152008057,-0.007477661862503737,1.7660866975784302,8.494300413131715,-19.867329120635986,0.2,0.0002612928,0.078662109375,0.011899565,0.9943404197692871,16630
0.3226368,-2.5511479899999996,-4.07819493788479e-08,-0.023679645417524764,-0.09100125236947894,0.0,0.0,-0.12241942613833835,-0.32428158639477184,0.575793536,0.0,0.0,0.0,-0.03189296460985942,-0.11213779170130984,0.0686557798999412,-0.22488689308018403,-0.1472197292477141,4299,-0.5,0.0,0.0,0.01,-0.23318354517285553,-0.11511573609014596,394.89,0.0,2.8776012295895517,-0.31048026552315144,-0.05610396936642308,0.0,0.0,4202,-0.1072639165544395,77451264,73.39552,-0.24175465462827272,-0.004239625322073982,0.0,18013,1.0011342763900757,-0.012196062365546823,1.9214495420455933,5.516797256469727,-19.86982431411743,0.2,0.000261283584,0.10296630859375,0.013330964,0.995936930179596,16634
0.3227136,-1.17679689,-4.105427233133705e-08,-0.02364973078539729,-0.09084022830479642,0.0,0.0,-0.11950256515762749,-0.3190710982583205,0.575775872,0.0,0.0,0.0,-0.03206974114757157,-0.11200115371288114,0.06991829501039012,-0.23352462394329077,-0.1403603624370781,4299,-0.5,0.0,0.0,0.01,-0.22246181312934915,-0.10909404107819225,396.48,0.0,2.8354366556051707,-0.2973269919916337,-0.053720207862624374,4.882812370649642e-05,0.0,4203,-0.09817797144751664,77469696,73.40704,-0.2419178926116642,-0.004199319376255135,0.0,18018,1.0013728141784668,-0.012562085827812552,2.6859230995178223,6.581430125236511,-19.87362947463989,0.2,0.00026127436799999997,0.131884765625,0.01407204,0.9955663084983826,16638
0.3227904,0.024232640000000315,-3.750147522731833e-08,-0.023471901854302965,-0.09268091872373141,0.0,0.0,-0.12835843256852825,-0.32473038187116265,0.575758208,0.0,0.0,0.0,-0.03200571125844806,-0.11195994124715461,0.06959887368499258,-0.23573508635614704,-0.1560024589740265,4299,-0.5,0.0,0.0,0.01,-0.2432120291042484,-0.11381346534608089,397.56,0.0,2.8914012194203016,-0.32472947952414827,-0.0585228459900613,0.0,0.0,4204,-0.1095165270327202,77488128,73.41856,-0.2400380096713967,-0.004188684108295611,0.0,18022,1.0011770725250244,-0.010984969523269683,3.1003100872039795,8.152836060523986,-19.87260627746582,0.2,0.000261265152,0.09805908203125,0.012123802,0.9937883019447327,16642
0.3228672,-0.2780435199999996,-3.960118687059438e-08,-0.023453246789012647,-0.08967729487508208,0.0,0.0,-0.11772541393168173,-0.321949436018137,0.575740544,0.0,0.0,0.0,-0.03202318670737895,-0.11218738871848137,0.06799227811718761,-0.2129746552300792,-0.14288670349735,4299,-0.5,0.0,0.0,0.01,-0.22354672357880417,-0.11055027862719188,396.52,0.0,2.8839228958620606,-0.29325359994365907,-0.053623749987326025,0.0,0.0,4205,-0.09916961074606544,77506560,73.43008,-0.23929183905037504,-0.004202831953310526,0.0,18026,1.0009150505065918,-0.012242426653392613,2.730635166168213,7.0092954397201535,-19.87168970108032,0.2,0.000261255936,0.10335693359375,0.01461452,0.9948158264160156,16646
0.322944,0.66118824,-3.863172155190669e-08,-0.023424978024283814,-0.09037888629103467,0.0,0.0,-0.12040277138070794,-0.3200216422374449,0.57572288,0.0,0.0,0.0,-0.03223889002347858,-0.11215624683015582,0.06842183001781277,-0.2387213278632466,-0.14230285686135252,4299,-0.5,0.0,0.0,0.01,-0.22969149507644657,-0.10964968453478414,400.31,0.0,2.833414425535734,-0.30697141569960523,-0.05544423279076501,0.0,0.0,4206,-0.10572829072502093,77524992,73.4416,-0.24079678302546995,-0.004177614251179741,0.0,18030,1.001648187637329,-0.018039483338361605,0.5087850093841553,1.7611126959323884,-19.87428483963013,0.2,0.00026124671999999997,0.18057861328125,0.020688225,0.998773455619812,16650
0.3230208,0.7786936400000002,-3.886933231932106e-08,-0.02358865672287154,-0.08903716104772988,0.0,0.0,-0.12330958377829845,-0.323997300955611,0.575705216,0.0,0.0,0.0,-0.03190326239030331,-0.1121508546588136,0.06985160230724238,-0.22600193880587366,-0.15061567244550833,4299,-0.5,0.0,0.0,0.01,-0.23985225026010917,-0.11348405379521857,402.35,0.0,2.8838892125732665,-0.31058342839056374,-0.05815502963622987,0.0,0.0,4207,-0.10781793883370855,77543424,73.45312,-0.23976670616299378,-0.004221201426472526,0.0,18035,1.002600073814392,-0.011939123319461942,1.2284672260284424,2.6508941769599916,-19.88216438293457,0.2,0.000261237504,0.23499755859375,0.02398691,0.9983838200569153,16654
0.3230976,0.31033852000000034,-3.8766517563313e-08,-0.023366201784127003,-0.08650416066370675,0.0,0.0,-0.11689369062594651,-0.3157988205029497,0.575687552,0.0,0.0,0.0,-0.031925385360013825,-0.11221014165563108,0.06952609738371979,-0.23851337756412663,-0.13913894107711736,4299,-0.5,0.0,0.0,0.01,-0.21985956117139396,-0.10511273025959723,401.91,0.0,2.803019410309475,-0.28743997749480577,-0.05330354477723917,0.0,0.0,4208,-0.09693787642718182,77561856,73.46464,-0.23911638343321762,-0.004156952878816595,0.0,18039,1.0014269351959229,-0.005666681460570544,5.370896816253662,11.415842819213868,-19.87597484588623,0.2,0.000261228288,0.17982177734375,0.015715888,0.9928928017616272,16658
0.3231744,-2.6304832399999993,-3.6162495224589336e-08,-0.02325370396610138,-0.08748618522693766,0.0,0.0,-0.1260089402784659,-0.31441418690976564,0.575669888,0.0,0.0,0.0,-0.03256414034250771,-0.11229666622499011,0.0669213795466894,-0.22561539196682023,-0.15331150072277588,4299,-0.5,0.0,0.0,0.01,-0.23669886289399644,-0.11009542072941332,401.21,0.0,2.854801246918116,-0.30600773445922635,-0.05641078500477311,0.0,0.0,4209,-0.10194776638785069,77580288,73.47616,-0.23624391553916535,-0.004174545264315018,0.0,18043,1.001218318939209,-0.008368633105419576,2.313265800476074,7.501820278167725,-19.872415447235106,0.2,0.000261219072,0.10406494140625,0.01313817,0.9947320818901062,16662
0.3232512,-2.7774233699999997,-3.9048139179780647e-08,-0.023566926537897312,-0.08877808088700258,0.0,0.0,-0.12178153630359628,-0.3225177773747107,0.575652224,0.0,0.0,0.0,-0.03225317925834431,-0.11216105427353301,0.07003520133870504,-0.2384166292594728,-0.14229960130340996,4299,-0.5,0.0,0.0,0.01,-0.2257956763630501,-0.1077707958290016,401.81,0.0,2.7970234989790397,-0.2980071280805512,-0.05401554113175206,0.0,0.0,4210,-0.10192868748236422,77598720,73.48768000000001,-0.24050079469816257,-0.004205150932378412,0.0,18047,1.0008972883224487,-0.009311854687985033,1.9976838827133179,7.262927532196045,-19.87187385559082,0.2,0.000261209856,0.104296875,0.014717559,0.9948647618293762,16666
0.323328,-1.83451111,-3.610732486667583e-08,-0.023269717671298644,-0.09122062891946928,0.0,0.0,-0.11831996914040069,-0.31543628012063174,0.57563456,0.0,0.0,0.0,-0.03220238934407085,-0.11218175019639973,0.06800810157133899,-0.22472803570957522,-0.14778466918767685,4299,-0.5,0.0,0.0,0.01,-0.233696754855883,-0.1094175654616602,402.81,0.0,2.8851150246930484,-0.30313319006677814,-0.05568191708124654,0.0,0.0,4211,-0.10187688133311479,77617152,73.4992,-0.23660216484092342,-0.004165821589331513,0.0,18052,1.0007213354110718,-0.01058161563705653,1.770546555519104,5.970321595668793,-19.86945323944092,0.2,0.00026120064,0.0879150390625,0.012581426,0.9952836036682129,16670
0.3234048,1.0392533100000003,-3.5604656300841026e-08,-0.023790073546419873,-0.08775246073237092,0.0,0.0,-0.11840801252176782,-0.3198656804897149,0.575616896,0.0,0.0,0.0,-0.032244941346964956,-0.11224984590698889,0.07110653679857828,-0.2270039606405357,-0.14333016331256837,4299,-0.5,0.0,0.0,0.01,-0.2280339055018601,-0.11119926046972574,402.23,0.0,2.848199371203939,-0.30817591290253876,-0.05479538378411042,0.0,0.0,4212,-0.10305361781525108,77635584,73.51071999999999,-0.2413464250716497,-0.004267575672730908,0.0,18056,1.001315951347351,-0.01690349108539522,0.4230312407016754,1.6205964386463165,-19.872008419036867,0.2,0.00026119142399999996,0.19554443359375,0.02698638,0.998796284198761,16674
0.3234816,0.4782883399999999,-3.6898195823798625e-08,-0.023620424993462154,-0.09123992128137123,0.0,0.0,-0.12194280579164268,-0.3310136682251672,0.5755992320000001,0.0,0.0,0.0,-0.03225368224510636,-0.11216738479316726,0.06905369987327761,-0.22307983931666187,-0.15022885954818221,4299,-0.5,0.0,0.0,0.01,-0.23735856359602017,-0.11308575059764464,398.63,0.0,2.877706666956892,-0.3142266283897451,-0.05787014774104296,0.0,0.0,4213,-0.10514268352138412,77654016,73.52224,-0.2396570357266031,-0.004239514230562906,0.0,18060,1.0022013187408447,-0.010741586657240986,0.6281108856201172,2.9501369178295134,-19.876201152801514,0.2,0.000261182208,0.27454833984375,0.028289035,0.9981322288513184,16678
0.3235584,-0.2756312600000001,-4.013945322557511e-08,-0.02364828628738421,-0.09121470451968672,0.0,0.0,-0.11887629826302677,-0.3276899730181219,0.575581568,0.0,0.0,0.0,-0.031890800352138544,-0.11222116033264778,0.06939329737731069,-0.22204951122734962,-0.15076841438497782,4299,-0.5,0.0,0.0,0.01,-0.2390011073766063,-0.11102090698309978,398.53,0.0,2.8896796506636053,-0.31160827672668606,-0.05805695270862764,0.0,0.0,4214,-0.10263705424382369,77672448,73.53376,-0.2397494929048188,-0.0042483411052706655,0.0,18064,1.001718521118164,-0.005581197317223996,2.015395164489746,4.021844637393952,-19.877956295013426,0.2,0.000261172992,0.22906494140625,0.024094358,0.9972324967384338,16682
0.3236352,0.3744429300000005,-3.650982789993145e-08,-0.02373083260513524,-0.08564430798660393,0.0,0.0,-0.11521079115253047,-0.31730398212152106,0.575563904,0.0,0.0,0.0,-0.03187803419998883,-0.11212442512741554,0.07021438909026251,-0.2258609865011215,-0.1416286560005309,4299,-0.5,0.0,0.0,0.01,-0.22724941091811968,-0.11014266531216739,400.57,0.0,2.879843506628988,-0.30151473751252683,-0.0548120216772588,0.0,0.0,4215,-0.09693082931151353,77690880,73.54528,-0.24033438335928514,-0.004255498710288269,0.0,18069,1.0006909370422363,-0.011041976849082858,1.9044817686080933,4.471508121490478,-19.869832706451415,0.2,0.000261163776,0.101171875,0.012336638,0.9969468116760254,16686
0.323712,0.6558927100000002,-3.939294829147311e-08,-0.023554835452529878,-0.0918378815223238,0.0,0.0,-0.12439795104020829,-0.3232526144701924,0.57554624,0.0,0.0,0.0,-0.03225668232756236,-0.1121329240931593,0.07198185060042803,-0.22418345807290654,-0.14865262265209758,4299,-0.5,0.0,0.0,0.01,-0.23524485253139962,-0.11373369866661398,400.48,0.0,2.819574576111177,-0.3067482038284826,-0.05551994886139971,0.0,0.0,4216,-0.11445580360670338,77709312,73.55680000000001,-0.238562394097771,-0.004232123225085061,0.0,18073,1.002360224723816,-0.015861803642474116,0.21383222937583923,1.1542364984750748,-19.877130222320556,0.2,0.00026115455999999997,0.2349365234375,0.03259341,0.9991450905799866,16690
0.3237888,-0.5464853699999999,-3.6160730964904446e-08,-0.023742879375791923,-0.08422144508648695,0.0,0.0,-0.1174760829810552,-0.31205965316289963,0.575528576,0.0,0.0,0.0,-0.032129373827235755,-0.11218437964446565,0.07001852692990701,-0.22413613090238516,-0.13856055810483936,4299,-0.5,0.0,0.0,0.01,-0.22157479047803394,-0.11101246419451653,399.14,0.0,2.862797999826636,-0.3031965291025584,-0.05302305549915047,0.0,0.0,4217,-0.1017062046920867,77727744,73.56832,-0.23994030235420066,-0.0042606210279259316,0.0,18077,1.002716064453125,-0.006728584063239396,1.5580220222473145,3.9610868453979493,-19.883558368682863,0.2,0.000261145344,0.304150390625,0.030885244,0.9976004362106323,16694
0.3238656,-0.7177529900000001,-3.719876940265881e-08,-0.023318336696849608,-0.09422564440437654,0.0,0.0,-0.12273871501996908,-0.32238744443687195,0.575510912,0.0,0.0,0.0,-0.031755860135400646,-0.11219880947660164,0.06882955663129789,-0.22538323901003773,-0.15659960403172046,4299,-0.5,0.0,0.0,0.01,-0.23984432311211312,-0.11330949221774528,399.38,0.0,2.8743655755653643,-0.3051839073187368,-0.05726286137907585,0.00010959199021777345,0.0,4218,-0.10766845042891414,77746176,73.57983999999999,-0.2376370063872954,-0.0041800506967496895,0.0,18081,1.001345157623291,-0.0054964157235291265,5.288235664367676,10.116817050509983,-19.875034544203018,0.2,0.000261136128,0.18040635850694445,0.041824445,0.9936544299125671,16698
0.3239424,0.7282231200000002,-3.777653932961598e-08,-0.023697371267848637,-0.08923527337830289,0.0,0.0,-0.11855304956007608,-0.3109984407298193,0.575493248,0.0,0.0,0.0,-0.03187488512619978,-0.1121451701025806,0.07024313955550772,-0.2314339845497256,-0.14040076978827776,4299,-0.5,0.0,0.0,0.01,-0.2221541273646853,-0.11705804634429064,402.07,0.0,2.8439636163584696,-0.30126180128284014,-0.05330548945324201,4.882812370649642e-05,0.0,4219,-0.10713001988953287,77764608,73.59136000000001,-0.2432436147015165,-0.004236723169691413,0.0,18086,1.001417636871338,-0.013870623032562434,2.7620654106140137,5.14763697385788,-19.87290382385254,0.2,0.00026112691199999997,0.1494873046875,0.017997557,0.9966810941696167,16702
0.3240192,1.4811642600000001,-3.6073411955378775e-08,-0.023415202757805915,-0.08775995889743506,0.0,0.0,-0.11876985460828268,-0.3140646554045471,0.575475584,0.0,0.0,0.0,-0.03176144552946372,-0.11222255778780582,0.06663763119103001,-0.21944983487653247,-0.14632879980167365,4299,-0.5,0.0,0.0,0.01,-0.23237303054620137,-0.11626701945166884,403.63,0.0,2.8882408531229045,-0.2970691180562681,-0.05613331962177997,0.0,0.0,4220,-0.11018577365764533,77783040,73.60288,-0.23753313268773127,-0.00422657196215479,0.0,18090,1.0021603107452393,-0.013508130190894007,0.9172738790512085,3.362143284082413,-19.877298164367676,0.2,0.000261117696,0.17520751953125,0.020298501,0.997688353061676,16706
0.324096,2.08382039,-3.476185506264925e-08,-0.023725179670616874,-0.08304005349674942,0.0,0.0,-0.118565041804417,-0.3131715733325659,0.5754579200000001,0.0,0.0,0.0,-0.032110645486209025,-0.1122005984656881,0.07164156385633536,-0.2310741312980912,-0.1396505935919345,4299,-0.5,0.0,0.0,0.01,-0.2238656155788013,-0.11312728441330128,401.04,0.0,2.8322677042270126,-0.2940699491156647,-0.05346463853062906,0.0,0.0,4221,-0.1062427626366203,77801472,73.61439999999999,-0.24160737142678423,-0.004238701452546977,0.0,18094,1.0021929740905762,-0.010335720615694299,2.639005422592163,5.266709721088409,-19.88054027557373,0.2,0.00026110848,0.18662109375,0.018134793,0.9964977502822876,16710
