reward_terms/action_rate,reward_terms/energy,reward_terms/alive,reward_terms/clearance,reward_terms/lat_vel,reward_terms/stop,reward_terms/foot_slip,time/iterations,reward_terms/height,reward_terms/coef_rate,reward_terms/air_time,reward_terms/residual,reward_terms/stance_time,time/total_timesteps,reward_terms/time,reward_terms/phase_contact,reward_terms/motor_vel,reward_terms/stance,time/fps,reward_terms/vz,curriculum/eff_scale,reward_terms/hip_roll,reward_terms/torque,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,reward_terms/ang_xy,curriculum/ent_coef,reward_terms/overrun,curriculum/stance_ratio,reward_terms/upright,reward_terms/angmom,reward_terms/fwd_speed,train/entropy_loss,train/n_updates,train/std,train/learning_rate,train/loss,train/explained_variance,train/clip_fraction,train/value_loss,train/approx_kl,train/clip_range,train/policy_gradient_loss
-0.09780110518597306,-0.006469941631815296,0.5,0.09683978705129996,-6.366266225144861e-09,0.0,-0.27188607113230967,1523,-0.12120580629326796,-0.5080466864875739,4.0147563494327995e-05,-0.2849923695474271,-0.007895491407705575,28071936,0.0,-0.33471656062403365,-0.0017037002715806625,0.0,3008,-0.24077453171602026,0.18702336,-0.01522976114907456,-0.09199733617435035,9331,62.13,-69.84572783,-0.25719874524407316,0.0087761152,0.0,0.57986624,-0.2609515847115309,-0.10433625158562776,1.6302955994364554,-34.05632082621256,38815,1.0003852844238281,0.0003,3.1782233715057373,0.9745429158210754,0.22623697916666666,9.187915563583374,0.051442593,0.2,0.0019953676965087652
-0.0963565823036988,-0.006476441847549906,0.5,0.09711899009106512,-6.365227093934963e-09,0.0,-0.2691432697165437,1524,-0.12333236504271243,-0.5029417836071589,3.146701621719533e-05,-0.2851031870818359,-0.007767453333750988,28090368,0.0,-0.33364789277458123,-0.001689493684295151,0.0,3008,-0.24331272522449898,0.18714624,-0.015007894195971936,-0.09238274575055633,9337,62.74,-69.23077506999999,-0.25923316193381796,0.0087687424,0.0,0.57982016,-0.26041927712195806,-0.10660649413720776,1.6470353560730167,-34.060432010226776,38817,1.0007297992706299,0.0003,3.2634613513946533,0.9742966890335083,0.2367892795138889,9.252105236053467,0.041434444,0.2,-0.00036761876092188887
-0.09648076690008713,-0.006366110020435329,0.5,0.09543883593033141,-7.51289884116028e-09,0.0,-0.265373717342823,1525,-0.1187374138687653,-0.5055253203170552,3.580728985576166e-05,-0.2850979311112403,-0.007674680029999258,28108800,0.0,-0.33389866088687703,-0.0016897205042250652,0.0,3008,-0.23595076490056924,0.18726912,-0.015474548060772827,-0.09082480629052853,9343,62.53,-69.35043960000002,-0.2598312685858931,0.0087613696,0.0,0.57977408,-0.2556865848390875,-0.10711854578089805,1.6199204784727441,-34.07849769592285,38821,1.002190351486206,0.0003,0.3106810748577118,0.996577799320221,0.3094970703125,1.0816491067409515,0.04215116,0.2,-0.009646233054809272
-0.0960999712044242,-0.0063027812349938485,0.5,0.09410445384496854,-8.14017533754008e-09,0.0,-0.26152289340270607,1526,-0.11757920032851528,-0.49668046011511674,0.00013671874896519713,-0.2851459879384205,-0.008385399710581018,28127232,0.0,-0.33137573110745316,-0.0016846912136425087,0.0,3008,-0.23104513328530007,0.187392,-0.01566234253197908,-0.09020121454264032,9349,62.84,-69.32984471,-0.26251557248715257,0.0087539968,0.0,0.579728,-0.2549114835182194,-0.11067155176081561,1.6189014752436526,-34.057299041748045,38822,1.0003623962402344,0.0003,0.8646666407585144,0.9888839721679688,0.234375,3.9739121437072753,0.026292052,0.2,0.011510896775871516
-0.09562610698038264,-0.006255507364825875,0.5,0.09376382032916751,-7.189350528681889e-09,0.0,-0.26414172316937357,1527,-0.11500560069539419,-0.50013156342633,0.00011827255366370082,-0.2847773260569837,-0.008320838164460534,28145664,0.0,-0.3314270767592758,-0.001687754225725606,0.0,3008,-0.22697321722465638,0.18751488,-0.015549599507349961,-0.08982939489345346,9355,62.17,-70.2712993,-0.26427982164425845,0.008746624,0.0,0.57968192,-0.2500599065117803,-0.1094776595676688,1.6017295868138957,-34.06309509277344,38824,1.0008180141448975,0.0003,2.2079262733459473,0.9875426888465881,0.2537977430555556,4.700110581186083,0.041032158,0.2,0.0010680014060603248
-0.096476185370097,-0.006316228678739344,0.5,0.0943820767266585,-7.3027657728845355e-09,0.0,-0.26629784880147533,1528,-0.11723195465097137,-0.5051907445028,0.00010742186956728499,-0.285060803456379,-0.007965478345997527,28164096,0.0,-0.3320081524589586,-0.0017000672874188409,-8.119409321955922e-08,3008,-0.22981614906377434,0.18763776,-0.015208588582943645,-0.09035839155504213,9361,63.46,-68.60567130999999,-0.2649541569977907,0.008739251200000001,0.0,0.57963584,-0.2540280749355266,-0.10969077293201873,1.6103155604358594,-34.069210052490234,38827,1.0013439655303955,0.0003,5.554868221282959,0.9720219373703003,0.28460286458333334,10.380562019348144,0.042618997,0.2,-0.004888393636792898
-0.09496401343888089,-0.006268377875644289,0.5,0.09429838148831829,-7.002894248259465e-09,0.0,-0.26477905869235474,1529,-0.11696051004820214,-0.5013719022884398,0.00011176214320585132,-0.28526098217687323,-0.008051741194018783,28182528,0.0,-0.3314613208193379,-0.001681336556114745,0.0,3008,-0.22934009230701122,0.18776064,-0.015193251703034736,-0.09080661054739209,9368,63.38,-68.75632614999999,-0.26456356260135017,0.0087318784,0.0,0.57958976,-0.25290920628529995,-0.11077083796395341,1.6124923789572982,-34.068495178222655,38831,1.0012907981872559,0.0003,0.9120044708251953,0.9865962266921997,0.23699951171875,4.55448147058487,0.026920527,0.2,-0.009353641886264086
-0.09575088987328963,-0.006323393104863334,0.5,0.0951907884055067,-6.6461527790476635e-09,0.0,-0.2670036084638636,1530,-0.11749625546268712,-0.501987255602779,0.00013020833850734762,-0.28520733947980437,-0.008591020103065401,28200960,0.0,-0.33267693477536536,-0.001695097807703486,-1.193238994280022e-06,3008,-0.23087450179774363,0.18788352,-0.015010676045695746,-0.09089094207263829,9374,62.85,-69.26546712,-0.2634861799436297,0.0087245056,0.0,0.57954368,-0.25151619896658256,-0.10868801207036446,1.6186569278618188,-34.069460105896,38835,1.0015937089920044,0.0003,0.39808011054992676,0.9948945045471191,0.2533447265625,1.5679014384746552,0.02635609,0.2,-0.012171477585798129
-0.09672710335622696,-0.006356759621475717,0.5,0.09475913908367589,-6.456157176437411e-09,0.0,-0.26955765678010646,1531,-0.11787386722467898,-0.5035531624666583,0.00017361110399684144,-0.28522709051517936,-0.008580169491728561,28219392,0.0,-0.33457291396898325,-0.0017115523713406838,0.0,3008,-0.23354958257762912,0.1880064,-0.014945285680551333,-0.09060407075140867,9380,62.35,-70.82216451999999,-0.26602285619205607,0.0087171328,0.0,0.5794976000000001,-0.2550390826836959,-0.10877143433032463,1.607335626113247,-34.06870373812589,38838,1.0013110637664795,0.0003,1.0697886943817139,0.9878228902816772,0.2921697443181818,4.272134065628052,0.047053196,0.2,0.0012095024047250097
-0.09482009878181082,-0.0061945324730512995,0.5,0.09367461014447098,-7.354330491063951e-09,0.0,-0.25911253488377284,1532,-0.11403179376910846,-0.49856202166220054,0.00029513886612322595,-0.28497334174106564,-0.007782644304421006,28237824,0.0,-0.3309372776816401,-0.001692924202719757,0.0,3008,-0.22542525096900862,0.18812928,-0.015249039880908045,-0.0905937156517317,9386,63.5,-69.19867950999999,-0.26702112655665133,0.00870976,0.0,0.57945152,-0.24738685923307452,-0.11189321720558887,1.6044613868682942,-34.06421709060669,38840,1.0007951259613037,0.0003,4.379373550415039,0.9735928177833557,0.222808837890625,9.64298528432846,0.041658066,0.2,0.001872445864137262
-0.09546064984206173,-0.006179518307132818,0.5,0.09237975525167635,-7.615611542047414e-09,0.0,-0.26183547840024035,1533,-0.11301755474637451,-0.497222515597896,0.00022135414959241947,-0.2847011833576492,-0.008447791116648458,28256256,0.0,-0.3316845381758105,-0.001698274579762805,0.0,3008,-0.22461819902544056,0.18825216,-0.015362717347768503,-0.08977114664606266,9392,63.76,-69.51801502,-0.2682587520458204,0.0087023872,0.0,0.57940544,-0.24812289356634493,-0.11457360674111598,1.5879006275568108,-34.07601757049561,38844,1.0019118785858154,0.0003,2.161937952041626,0.9820427298545837,0.290185546875,6.427845561504364,0.032713734,0.2,-0.007452411856502294
-0.09589002056102187,-0.0062531404815412426,0.5,0.09386071507264633,-7.123432350635144e-09,0.0,-0.25879006886178213,1534,-0.11428493068544368,-0.5014183818395942,0.00032443574552113813,-0.2851260168611307,-0.008146684708966253,28274688,0.0,-0.33235445508665895,-0.0017070000014213947,0.0,3008,-0.2264360766020477,0.18837504,-0.015045042608236458,-0.09025180209345238,9398,63.33,-68.59194518999999,-0.2639951245334382,0.0086950144,0.0,0.57935936,-0.2431052200496322,-0.10972217795338739,1.5996608869084996,-34.07872066497803,38848,1.0022534132003784,0.0003,1.2869627475738525,0.9883809089660645,0.27957763671875,4.241000628471374,0.032123104,0.2,-0.011728551844134927
-0.09560635708043598,-0.006245760475693083,0.5,0.09386795557256263,-8.152847116695783e-09,0.0,-0.26395403340123924,1535,-0.11562159748225409,-0.5025245818156192,0.0002463107553517653,-0.28496927463218097,-0.008561180718566498,28293120,0.0,-0.33199102996875196,-0.0017069822718949437,-3.0006791255868764e-07,3008,-0.22736947333983412,0.18849792,-0.015528704547718066,-0.09066925679894931,9404,63.56,-69.03249818,-0.26724480289437,0.0086876416,0.0,0.57931328,-0.2495787983094374,-0.11086828881200814,1.6011202813432142,-34.0775224685669,38852,1.0019047260284424,0.0003,1.4532158374786377,0.9842318296432495,0.310693359375,5.616150319576263,0.032799494,0.2,-0.007578079705126584
-0.09550941033115215,-0.006244174528583778,0.5,0.09438382783186236,-7.572791783349394e-09,0.0,-0.26092285006843796,1536,-0.11591440846856184,-0.5037869092769277,4.448783713289433e-05,-0.28476673982607376,-0.008717430569554886,28311552,0.0,-0.3321338246481582,-0.001698051599843993,0.0,3008,-0.22946326958954322,0.1886208,-0.015287859697847553,-0.09065004261593716,9411,63.64,-68.78543738999998,-0.26448034018223443,0.0086802688,0.0,0.5792672,-0.24803365213279255,-0.11002761447400881,1.6074391356813817,-34.079013442993165,38856,1.0022974014282227,0.0003,3.872079610824585,0.987034261226654,0.32705078125,4.670193135738373,0.037757408,0.2,-0.009010740276426076
-0.09653515422278675,-0.006280803340249889,0.5,0.09374126718245605,-8.054978929792534e-09,0.0,-0.26202907040942813,1537,-0.11600941299842914,-0.4989576628173309,0.00017469617564024197,-0.2849800389012029,-0.008033294995483529,28329984,0.0,-0.3328078466608801,-0.0017061779088120334,0.0,3008,-0.23013662270963411,0.18874368,-0.015179279118570957,-0.09048537225215951,9417,62.94,-69.42511852000001,-0.26287353348140585,0.008672896,0.0,0.57922112,-0.24730802924059525,-0.10969463378277879,1.6115788831852522,-34.07416000366211,38860,1.0016422271728516,0.0003,2.929212808609009,0.9804409742355347,0.3197998046875,7.042619299888611,0.034669302,0.2,-0.007701672438997775
-0.09668995125716504,-0.006305840920383717,0.5,0.09380301592643772,-7.993388419693055e-09,0.0,-0.2649168032479874,1538,-0.11780166652144845,-0.5032201980924246,9.65711822371102e-05,-0.28511656722307355,-0.008928476407567764,28348416,0.0,-0.33245129628801623,-0.0017132604874019052,-2.606611588171918e-08,3008,-0.23432736409733945,0.18886656,-0.015317574787279152,-0.09125334699213022,9423,62.53,-70.7349717,-0.2680372767336923,0.0086655232,0.0,0.57917504,-0.2511242259543613,-0.11192005545193773,1.6080128042338533,-34.073424911499025,38864,1.0016707181930542,0.0003,4.799917697906494,0.979802668094635,0.26414794921875,7.40282371044159,0.029549956,0.2,-0.009231744671706111
-0.09680712393425718,-0.0063413356114043655,0.5,0.09447866328470607,-7.880477633490546e-09,0.0,-0.26535044932043106,1539,-0.11895411634599294,-0.5063650560837997,0.00017035590200167563,-0.2849350792763704,-0.008624114707345143,28366848,0.0,-0.33394027266060605,-0.0017204000981916475,0.0,3008,-0.2342653760162897,0.18898944,-0.015353568535548784,-0.09140105397396485,9429,63.2,-69.48875389,-0.2687420760523722,0.0086581504,0.0,0.57912896,-0.25062678145180795,-0.1114505370443428,1.6150853422663554,-34.074292945861814,38868,1.0017116069793701,0.0003,2.821956157684326,0.9777737855911255,0.2357177734375,7.99764392375946,0.022994416,0.2,-0.009912440972402691
-0.09644175844992546,-0.006329647809655493,0.5,0.09410264154681305,-7.586623421830401e-09,0.0,-0.2633072692202199,1540,-0.11624893103167706,-0.5048426342148815,9.657118547086914e-05,-0.28501213098954437,-0.008421749524940323,28385280,0.0,-0.33274444243431067,-0.0017123175185237542,0.0,3008,-0.2291191829959512,0.18911232,-0.015556417724362384,-0.09145926139684343,9435,62.55,-69.83427626000001,-0.26608381141072907,0.0086507776,0.0,0.57908288,-0.2477938549966031,-0.11030163912468774,1.604505262192941,-34.06849269866943,38872,1.00125253200531,0.0003,4.19566535949707,0.9744721055030823,0.19615478515625,9.268586039543152,0.02259508,0.2,-0.009228405088651925
-0.09660214614645486,-0.006406272580319546,0.5,0.09477785772530577,-6.690905078478748e-09,0.0,-0.266792911171023,1541,-0.11764886582739477,-0.5032230892225427,0.00014973956988089613,-0.28518178708519454,-0.008360443122607345,28403712,0.0,-0.33225635046016366,-0.0017250652362761371,0.0,3008,-0.23205711579606605,0.1892352,-0.015292475782894548,-0.09177593663290545,9441,62.93,-68.74136581,-0.26381554308232724,0.0086434048,0.0,0.5790368,-0.24936584912927856,-0.10891644811188055,1.6161728463543028,-34.06623649597168,38876,1.0011042356491089,0.0003,3.862074136734009,0.975003182888031,0.21793212890625,8.976052188873291,0.024626177,0.2,-0.009790202078875154
-0.09690943041472519,-0.00646355379659456,0.5,0.0957718040432534,-5.938331207148582e-09,0.0,-0.2627714243205044,1542,-0.11937674897563189,-0.5044564260179155,0.0,-0.2851111579500013,-0.008767343663041376,28422144,0.0,-0.3337136266736046,-0.001726715609937837,0.0,3008,-0.23307563427531303,0.18935808,-0.014951959075656798,-0.09217379495479033,9447,62.81,-68.88328214,-0.26278172802457883,0.008636032,0.0,0.57899072,-0.2497527131712525,-0.1092715074201005,1.6258819784294838,-34.068124771118164,38880,1.0012809038162231,0.0003,1.6301463842391968,0.9841765761375427,0.21988525390625,5.589164388179779,0.024243135,0.2,-0.011353616020642221
-0.09641013164275121,-0.006446647395374007,0.5,0.09584996890071866,-6.996489392011792e-09,0.0,-0.26259040511833487,1543,-0.12077709984263464,-0.5003753258798795,0.00010308159592871864,-0.2851968816332217,-0.008436397856308354,28440576,0.0,-0.3330621892867081,-0.0017117952924770516,0.0,3008,-0.2355162568954916,0.18948096,-0.015175849466711256,-0.09267936834340477,9454,63.26,-68.58578723,-0.26294069025952316,0.0086286592,0.0,0.57894464,-0.25003474322872066,-0.10991798438286592,1.6407889348633689,-34.07010078430176,38884,1.001624584197998,0.0003,0.4562566876411438,0.9953415393829346,0.3055908203125,1.4658013701438903,0.039524585,0.2,-0.010514975828118622
-0.09674478007719078,-0.006462414309918206,0.5,0.09576416812095027,-6.7421126510052565e-09,0.0,-0.26428942474898787,1544,-0.12068779316676806,-0.5038687060639702,2.712674257862899e-05,-0.28521935775438634,-0.008175981515604589,28459008,0.0,-0.33506869207315154,-0.0017170530727010464,0.0,3008,-0.23626404943582033,0.18960384,-0.015308796005001466,-0.09245836436114634,9460,62.65,-69.1970509,-0.26318203363195536,0.0086212864,0.0,0.5788985600000001,-0.25093477629024125,-0.10884608637036867,1.6341061655584008,-34.06992816925049,38888,1.001530647277832,0.0003,0.18292129039764404,0.9966540932655334,0.34381103515625,1.153087593615055,0.045343164,0.2,-0.005298032381688245
-0.09761038216583116,-0.0064588898946687165,0.5,0.0948688451563355,-6.116125255853078e-09,0.0,-0.26825863031974406,1545,-0.11840328229940515,-0.506177742137017,2.9296879397912158e-05,-0.2849707614449828,-0.008036007789390473,28477440,0.0,-0.33383166568991535,-0.0017289391589860852,0.0,3008,-0.23126728869503982,0.18972672,-0.015397500488209826,-0.09212600810299199,9466,62.54,-69.43656782,-0.2629022985045851,0.0086139136,0.0,0.57885248,-0.2462431963633508,-0.10746816943798768,1.615353279549924,-34.062752810391515,38891,1.0009348392486572,0.0003,0.6323236227035522,0.9947828054428101,0.3144753196022727,1.873393643986095,0.045128006,0.2,0.0027752570194107566
-0.09639905236901429,-0.006405000109486244,0.5,0.09487982068405572,-7.262164885950166e-09,0.0,-0.26127231031501347,1546,-0.11876636249560953,-0.5006637511330267,4.0147563494327995e-05,-0.28517095966030925,-0.008285030879455412,28495872,0.0,-0.33243847743629196,-0.0017119050964791891,0.0,3008,-0.23474783550101108,0.1898496,-0.015312853557276601,-0.09156639236094655,9472,62.68,-68.86815419,-0.264441882754056,0.0086065408,0.0,0.5788064,-0.2449385952016738,-0.11034407799710527,1.6274384694630049,-34.05845091078017,38893,1.0006040334701538,0.0003,5.51308536529541,0.9653264284133911,0.2634548611111111,12.634048779805502,0.042701773,0.2,-0.0013452391657564375
-0.09657819563996006,-0.006459606601662772,0.5,0.09513331598619197,-6.578827636248112e-09,0.0,-0.26611834371811205,1547,-0.12020013188126878,-0.503287727968417,3.797742667504483e-05,-0.28512595268079044,-0.008472205184969224,28514304,0.0,-0.3324926440403032,-0.0017153830215350136,0.0,3008,-0.23667146146607576,0.18997248,-0.015203743757339464,-0.09239848605237186,9478,63.09,-68.69498549,-0.26214121208855734,0.008599168,0.0,0.57876032,-0.2467862589589894,-0.10942216561827224,1.6319213174854958,-34.06627426147461,38897,1.0014820098876953,0.0003,0.8770286440849304,0.9915945529937744,0.27847900390625,2.6751371145248415,0.035378315,0.2,-0.006142380996607244
-0.09713048104051608,-0.0064796513697575435,0.5,0.09623979734326765,-6.599865828039604e-09,0.0,-0.26386728131454235,1548,-0.11975881440181152,-0.5057771479136307,0.00010525173274800181,-0.2849635458471139,-0.008704409700132802,28532736,0.0,-0.33484238276991385,-0.001724015254023369,0.0,3008,-0.23545441013379945,0.19009536,-0.015014945908457136,-0.09198119863787152,9484,62.63,-68.67857389000001,-0.2603249520728791,0.0085917952,0.0,0.57871424,-0.2478343155713466,-0.10810061791454538,1.6340518090073661,-34.066087595621745,38900,1.0012421607971191,0.0003,0.21035155653953552,0.996999204158783,0.3045247395833333,1.048577332496643,0.04046328,0.2,-0.00521566589983801
-0.09765489155811843,-0.006444355771420031,0.5,0.09474033776261886,-7.98240663242107e-09,0.0,-0.26741007628730706,1549,-0.11786966979487709,-0.5054621449489723,0.0002582465401954121,-0.2851049131959226,-0.009145490003801469,28551168,0.0,-0.3347462408179592,-0.0017307504132708198,0.0,3008,-0.2342271094623222,0.19021824,-0.015615360768362377,-0.09206610593186126,9490,63.18,-70.05537566,-0.2651984619427907,0.0085844224,0.0,0.57866816,-0.2468909785105969,-0.11023386831484018,1.6147487002109138,-34.06235914963942,38903,1.0008845329284668,0.0003,0.36010485887527466,0.9941809177398682,0.30044320913461536,1.8997896634615385,0.044029295,0.2,0.00035855618233864126
-0.09617386601697181,-0.00639532989635408,0.5,0.09425266008628522,-7.441080664576779e-09,0.0,-0.26518936810890187,1550,-0.11903426113039137,-0.5015760653956743,0.00011176214320585132,-0.28532634973786475,-0.008951262706735482,28569600,0.0,-0.33433256857155924,-0.0017141222924009522,0.0,3008,-0.23548032987303655,0.19034112,-0.015403143464150846,-0.09125691561900172,9496,63.27,-69.03522836,-0.26486400599182314,0.0085770496,0.0,0.57862208,-0.24835312132508966,-0.11013316515267185,1.6216149389409498,-34.06896629333496,38907,1.0015721321105957,0.0003,0.8671051859855652,0.9918056130409241,0.3315185546875,2.799879586696625,0.03421574,0.2,-0.00976052941987291
-0.09793220650278649,-0.006454652559554375,0.5,0.09369812261811433,-7.942186371102727e-09,0.0,-0.26530899386244505,1551,-0.1166803183718115,-0.5074271756805596,0.00010308159592871864,-0.28527575348550366,-0.008347422334029235,28588032,0.0,-0.33579455083431875,-0.0017332533263624374,0.0,3008,-0.23311375861863365,0.190464,-0.015409365492830554,-0.09087874626855452,9502,62.8,-69.59025356000001,-0.2664686814735921,0.0085696768,0.0,0.578576,-0.24376385143477064,-0.1097945029985684,1.6011884946142116,-34.06579303741455,38911,1.0013415813446045,0.0003,0.4184088110923767,0.9951764941215515,0.2938720703125,1.5905924677848815,0.030158347,0.2,-0.011518010415602475
-0.09647552618900339,-0.006403903840135249,0.5,0.09444683375233015,-1.053214574536018e-08,0.0,-0.26449923761689337,1552,-0.11715645063834312,-0.5057142320739942,0.00013671874896519713,-0.28507423811733307,-0.008445620924855271,28606464,0.0,-0.3364167306410308,-0.0017239061520338977,0.0,3008,-0.2300104927472968,0.19058688,-0.01607198489661514,-0.09190013088609311,9509,63.4,-69.84811252,-0.26852434487136834,0.008562304,0.0,0.57852992,-0.24872417397138083,-0.11190832085194,1.6106238333603922,-34.056185245513916,38913,1.0003565549850464,0.0003,8.299434661865234,0.956108808517456,0.22808837890625,15.633057832717896,0.041839924,0.2,-0.0006818593828938901
-0.09623010802067668,-0.006358895561382994,0.5,0.09298570289242075,-8.13110984594991e-09,0.0,-0.26238697318753806,1553,-0.11516557922830876,-0.502272839965883,0.00014756943306161297,-0.2849915511551652,-0.008782534696769694,28624896,0.0,-0.3334571045233388,-0.0017257971302055153,0.0,3008,-0.22720587705598957,0.19070976,-0.015605663962896735,-0.09092207038412958,9515,63.62,-69.54335391000001,-0.26515046064706727,0.008554931200000001,0.0,0.57848384,-0.24219352991032414,-0.11162614863074781,1.6013971695845648,-34.06727199554443,38917,1.001391053199768,0.0003,0.20664462447166443,0.9905478954315186,0.2717529296875,3.1993738055229186,0.032484848,0.2,-0.006101788894739002
-0.09632611103359408,-0.006425831436624679,0.5,0.0946531809331183,-7.590007359676276e-09,0.0,-0.2646396074640458,1554,-0.1185303838465747,-0.5042807342447219,9.657118547086914e-05,-0.2850174096022472,-0.00904403608001303,28643328,0.0,-0.3355428608315456,-0.0017316940494071366,0.0,3008,-0.2316258182364377,0.19083264,-0.0156809073043317,-0.09144469645169644,9521,62.85,-70.02813567999999,-0.2644586433071057,0.0085475584,0.0,0.57843776,-0.2494659123782691,-0.10931435347880297,1.6199435729261364,-34.056779861450195,38919,1.0002477169036865,0.0003,4.539272308349609,0.9691155552864075,0.239990234375,11.304569721221924,0.05007181,0.2,0.006165219160417716
-0.09635257453299673,-0.0064315149219012465,0.5,0.09429647867983787,-9.032824580744042e-09,0.0,-0.26538585614686183,1555,-0.11792005466705247,-0.5012562005753423,0.00010959200638656814,-0.2847507087276228,-0.009392343026572943,28661760,0.0,-0.33424418497845493,-0.0017314671604172888,0.0,3008,-0.23347916268112737,0.19095552,-0.016047992263690542,-0.09182312513167389,9527,62.36,-70.91570619,-0.264234965633267,0.0085401856,0.0,0.57839168,-0.24640964858154613,-0.10839337906950172,1.614940890836567,-34.06671409606933,38923,1.0012526512145996,0.0003,1.1567145586013794,0.9828448295593262,0.29046630859375,6.11677531003952,0.03158703,0.2,-0.006550497515127063
-0.09690388509725395,-0.006471157549263763,0.5,0.09457917619296238,-8.21508713740315e-09,0.0,-0.26689256402916794,1556,-0.11756927248452707,-0.5046872812531531,0.00010091145910943548,-0.28470834619846264,-0.008171641198310277,28680192,0.0,-0.33402169794375547,-0.0017361828398530178,-1.3544418159979912e-07,3008,-0.23160083221588434,0.1910784,-0.016165583106112172,-0.09240289209884747,9533,62.75,-70.25571208000001,-0.26328060204320713,0.008532812800000001,0.0,0.5783456,-0.24524100913851843,-0.1102313732048262,1.6162973403577203,-34.06785411834717,38927,1.0012599229812622,0.0003,3.0754077434539795,0.9771401286125183,0.2223388671875,8.147414255142213,0.02227191,0.2,-0.009264377882936969
-0.0965602771115005,-0.00651725444246706,0.5,0.09474236907267469,-8.143446554599543e-09,0.0,-0.26995466860055706,1557,-0.1201542798365222,-0.5064525074695215,7.161457971152331e-05,-0.2848095688853523,-0.00800779601559043,28698624,0.0,-0.33565511839883744,-0.0017363752373689388,0.0,3008,-0.23518318354268672,0.19120128,-0.01566624728838865,-0.0924319127386696,9539,62.62,-69.55302776000002,-0.26511367847592004,0.00852544,0.0,0.5782995200000001,-0.25046722861988996,-0.10947343139202131,1.623429821763368,-34.072333335876465,38931,1.0017549991607666,0.0003,2.0023748874664307,0.9888517260551453,0.2546142578125,3.9268911361694334,0.028300125,0.2,-0.010998228390235454
-0.09664646156139038,-0.006494132748605338,0.5,0.09497152243354125,-7.542706072869569e-09,0.0,-0.2677932407932684,1558,-0.1189108084486284,-0.5077227638127264,0.00011176214320585132,-0.2848474642235454,-0.008019731750310812,28717056,0.0,-0.3346623787530892,-0.0017410688227414968,-1.2734889396134625e-06,3008,-0.23288248062811626,0.19132416,-0.015825896566604266,-0.09248374488755849,9545,63.13,-68.86224035,-0.2651538584552783,0.0085180672,0.0,0.57825344,-0.251856301638953,-0.10936742295486906,1.6181715962256442,-34.074279403686525,38935,1.0017536878585815,0.0003,1.5532231330871582,0.9905097484588623,0.2745361328125,3.36725800037384,0.03184662,0.2,-0.00823689172975719
-0.09664339351609869,-0.0064916748087371435,0.5,0.09437844228026065,-8.705692492558283e-09,0.0,-0.2656864675462833,1559,-0.11780103516140998,-0.5026002214267973,0.00018120658609809147,-0.28501081298126635,-0.008534596558699073,28735488,0.0,-0.33554487896392443,-0.0017347305066464007,0.0,3008,-0.23013685359800679,0.19144704,-0.016005791484737755,-0.09281138284712959,9551,63.0,-69.98785731999999,-0.2682652398313119,0.008510694400000001,0.0,0.5782073600000001,-0.2514102606173912,-0.1113314712235663,1.6135964177491775,-34.06811294555664,38939,1.0011143684387207,0.0003,0.2358497977256775,0.9961109161376953,0.3397705078125,1.300847351551056,0.041230757,0.2,-0.009897750639356672
-0.09649144670567882,-0.006521285548620982,0.5,0.09536425987251296,-6.623035813636573e-09,0.0,-0.25967658567360624,1560,-0.11781390801439685,-0.5048370886993778,0.00016384549154382612,-0.2848651906112554,-0.008086463375042917,28753920,0.0,-0.33522740717865035,-0.0017398922364426249,0.0,3008,-0.23045821065512861,0.19156992,-0.01561631729517906,-0.09277100084205298,9557,62.08,-70.56024013,-0.26151894327006164,0.0085033216,0.0,0.57816128,-0.2517473263891372,-0.10852888267154374,1.6202053498603695,-34.057911491394044,38943,1.0008492469787598,0.0003,1.473065972328186,0.9906277060508728,0.334130859375,3.36489679813385,0.03816022,0.2,-0.008200247632339596
-0.0962411714063252,-0.006453794144282588,0.5,0.09400479422362155,-7.634091019876052e-09,0.0,-0.26433922392877834,1561,-0.11701180899787346,-0.5047482844335108,9.874132229015231e-05,-0.28517853816019345,-0.008209076126351848,28772352,0.0,-0.33481001534379073,-0.0017287775866360535,-1.781513313924301e-07,3008,-0.227877566029492,0.1916928,-0.01555173369204692,-0.09234798693201253,9564,63.45,-69.19649051,-0.26573636542142787,0.0084959488,0.0,0.5781152,-0.25110396480333147,-0.11180933165388701,1.6117523059120358,-34.067555618286136,38947,1.0014865398406982,0.0003,5.171794891357422,0.9811342358589172,0.29217529296875,6.7827793002128605,0.034715526,0.2,-0.007108749146573246
-0.09571366403324058,-0.006483078186699307,0.5,0.09446535722815315,-7.521127105340133e-09,0.0,-0.2616636956063838,1562,-0.11740120063107781,-0.500714179555172,0.00011393228002513449,-0.2852059979371811,-0.008593732764388228,28790784,0.0,-0.3340521027893531,-0.0017282049397630765,0.0,3008,-0.22803773921347906,0.19181568,-0.015522969660403492,-0.09240704544973874,9570,63.11,-68.81704162,-0.26196918521090073,0.008488576,0.0,0.57806912,-0.25011964478514637,-0.11013125879427446,1.6195881670322756,-34.07252025604248,38951,1.001720666885376,0.0003,2.5212230682373047,0.9882015585899353,0.283642578125,4.176210069656372,0.033783495,0.2,-0.009172754315659403
