time/iterations,reward_terms/vz,reward_terms/assist_pen,curriculum/ctrl_jitter_ms,reward_terms/action_rate,time/time_elapsed,reward_terms/foot_slip,time/total_timesteps,reward_terms/fwd_speed,reward_terms/upright,reward_terms/step_rate,reward_terms/time,reward_terms/angmom,reward_terms/stop,reward_terms/alive,reward_terms/energy,reward_terms/ang_xy,curriculum/eff_scale,curriculum/ctrl_drop_prob,reward_terms/height,rollout/ep_len_mean,reward_terms/clearance,reward_terms/air_time,reward_terms/hip_roll,reward_terms/stance_time,reward_terms/foot_ahead,reward_terms/overrun,curriculum/sprint_dist_m,reward_terms/stance,reward_terms/residual,reward_terms/coef_rate,curriculum/ent_coef,reward_terms/torque,reward_terms/lat_vel,reward_terms/phase_contact,time/fps,rollout/ep_rew_mean,curriculum/stance_ratio,reward_terms/motor_vel,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/loss,train/explained_variance,train/std,train/entropy_loss,train/value_loss,train/clip_fraction,train/n_updates
9546,-0.057598291388737746,0.0,4.0,-0.09950102374738905,40937,-0.5003105821424602,175951872,4.878060530614481,-0.06009583275431771,0.0,-0.5,-0.0728760481948688,0.0,0.0,-0.08956655593695237,-0.39927942091827484,0.733056,0.05,-0.021009550083415377,1352.49,0.09614641912261274,0.001429036004184228,-0.443362558293747,0.0,0.0,0.0,100.0,-0.001885716935102205,-0.11288160329578129,-0.5668336625119061,0.0024060160000000004,-0.5832921394939509,-0.05006781551085316,-0.2947723019828443,4298,329.65119347,0.48139712,-0.01787640338111172,0.2,0.023898657,-0.020498876832425593,0.00024135552,147.2767791748047,0.8483985662460327,0.9990044832229614,-34.02639904022217,302.9659896850586,0.21673583984375,62098
9547,-0.06581453617106921,0.0,4.0,-0.10055084107150399,40941,-0.5000702418535282,175970304,4.845531555506109,-0.06749403137383278,0.0,-0.5,-0.07589988303372489,0.0,0.0,-0.08877974729491488,-0.3906839298737865,0.7331328,0.05,-0.022351241216794507,1305.28,0.09828629715458335,0.0015098738755720358,-0.4424976848608073,0.0,0.0,0.0,100.0,-0.0020259146912779353,-0.11278237741535012,-0.5835244293900337,0.0024041728000000007,-0.575768607378532,-0.03849803547073258,-0.30001762977798985,4298,310.41944323000007,0.481379456,-0.017861241566790097,0.2,0.02092152,-0.02089676688192412,0.00024134937599999998,113.98168182373047,0.8697862029075623,0.9987582564353943,-34.02407817840576,203.63175582885742,0.19688720703125,62102
9548,-0.06127862925864199,0.0,4.0,-0.10049740028643254,40946,-0.4983199373351675,175988736,4.792457262811983,-0.06220959952680641,0.0,-0.5,-0.07250928413357226,0.0,0.0,-0.08864584791371005,-0.40460257075722644,0.7332096,0.05,-0.022779958391767212,1342.82,0.0828327179258988,0.0011073130008298904,-0.44211268750417665,0.0,0.0,0.0,100.0,-0.002132189843758863,-0.11272690131179372,-0.566706538383785,0.0024023296,-0.5813322921257239,-0.039958604400792394,-0.30161099080089326,4298,322.92745800999995,0.48136179199999996,-0.017822812341027602,0.2,0.021156304,-0.02322127785300836,0.00024134323199999998,92.83572387695312,0.8494354486465454,0.9987131953239441,-34.020701217651364,253.15815048217775,0.18924560546875,62106
9549,-0.06235719482798793,0.0,4.0,-0.10104348725122098,40950,-0.49894939102747826,176007168,4.8631024336218305,-0.06580086222839804,0.0,-0.5,-0.07178207289510219,0.0,0.0,-0.08786635596116187,-0.4013893940795464,0.7332864,0.05,-0.02274644445282454,1378.21,0.09151475232774892,0.0014469396232420371,-0.43914828348772517,0.0,0.0,0.0,100.0,-0.0029899980544557574,-0.11253572253759396,-0.5754067296598671,0.0024004864000000004,-0.5728712227370565,-0.05838949043766666,-0.30218109875244953,4298,339.9466624600001,0.481344128,-0.0176504143198619,0.2,0.0279964,-0.02323346466291696,0.00024133708799999997,84.27922058105469,0.8709567189216614,0.9990029335021973,-34.02403011322021,210.1498260498047,0.25699462890625,62110
9550,-0.06847665104821742,0.0,4.0,-0.10056462014734856,40955,-0.5194200740499714,176025600,4.65849595103958,-0.07443197484318724,0.0,-0.5,-0.07899474273692683,0.0,0.0,-0.0892009432898721,-0.40037742463173503,0.7333632,0.05,-0.023927689782382182,1338.18,0.12233542519875718,0.0019932719135087812,-0.4377469271611545,0.0,0.0,0.0,100.0,-0.004458024292613387,-0.11259583933225065,-0.5906923589917716,0.0023986432000000007,-0.5793572424028037,-0.04981044814849877,-0.3080781440212179,4298,326.95397643,0.481326464,-0.017798762739425017,0.2,0.024260696,-0.02403483116067946,0.00024133094399999996,85.2790756225586,0.8923854231834412,0.9991008639335632,-34.02348079681396,199.5393264770508,0.2138671875,62114
9551,-0.0551015589023853,0.0,4.0,-0.0995929826096095,40959,-0.48717516567820446,176044032,4.885871264829425,-0.060625286823893926,0.0,-0.5,-0.07268005755909482,0.0,0.0,-0.0896386846165921,-0.40108393686013155,0.73344,0.05,-0.01993409242372914,1343.11,0.08655596722244034,0.0011170785647765216,-0.44362464631558346,0.0,0.0,0.0,100.0,-0.002686325919721326,-0.11277010738216244,-0.5776845208715723,0.0023968,-0.5770603321729685,-0.05388669094313561,-0.29885513168306665,4298,331.2254723500001,0.4813088,-0.018152149082624823,0.2,0.022924678,-0.022597270295955242,0.00024132479999999996,136.8643035888672,0.8585783243179321,0.9994637966156006,-34.03132781982422,300.667236328125,0.2216064453125,62118
9552,-0.05903048932094032,0.0,4.0,-0.0997194443542219,40963,-0.48736083953238396,176062464,4.877941641625662,-0.06298304596902765,0.0,-0.5,-0.07260192456159069,0.0,0.0,-0.08874257185785256,-0.39557714991343634,0.7335168,0.05,-0.02134279084876996,1384.28,0.09248269050873184,0.0013053381828487748,-0.44190180453582717,0.0,0.0,0.0,100.0,-0.0026548279033544457,-0.11262509517129825,-0.5777278093511786,0.0023949568000000004,-0.5763967647939626,-0.05365208377674304,-0.3072234634209732,4297,355.0842707000001,0.481291136,-0.01802760307031174,0.2,0.023566999,-0.02372205302817747,0.000241318656,83.6805648803711,0.8602123260498047,0.9990488886833191,-34.030178260803225,176.95693359375,0.21807861328125,62122
9553,-0.05811616056549851,0.0,4.0,-0.09974352256929483,40968,-0.5138976259641415,176080896,4.879982462931569,-0.06524076256802241,0.0,-0.5,-0.07645090582314698,0.0,0.0,-0.09022497380713641,-0.40174054491225836,0.7335936,0.05,-0.020896185112844284,1390.59,0.10219960783142251,0.001472981429995141,-0.4411902253900159,0.0,0.0,0.0,100.0,-0.002067291615919158,-0.11273754459505866,-0.5837117462579521,0.0023931136000000007,-0.580388230285989,-0.05496403631363608,-0.29824076698102325,4297,358.08699844,0.48127347200000004,-0.01819146347189883,0.2,0.027277445,-0.02443132271291688,0.000241312512,106.39685821533203,0.8629754781723022,0.9989816546440125,-34.02525081634521,208.92077560424804,0.23944091796875,62126
9554,-0.06621725037267073,0.0,4.0,-0.09947482281851817,40972,-0.48843887638292877,176099328,4.77263068115732,-0.06980149707731946,0.0,-0.5,-0.07643489349432199,0.0,0.0,-0.08846165900738158,-0.3973851271455742,0.7336704,0.05,-0.023334408353358295,1421.84,0.09051225676245592,0.001282551607194667,-0.43965899234633,0.0,0.0,0.0,100.0,-0.00233445001773827,-0.11265991644368792,-0.5651377324835419,0.0023912704,-0.5771131533744537,-0.05970810069244018,-0.3048987604911516,4297,364.46856073000004,0.481255808,-0.0177693464598335,0.2,0.027037093,-0.025530273001641034,0.000241306368,73.52651977539062,0.901566207408905,0.9992043972015381,-34.02723426818848,161.95185241699218,0.25589599609375,62130
9555,-0.06749063992938285,0.0,4.0,-0.10131262127097415,40977,-0.4937755918328126,176117760,4.815377987434444,-0.07321749941772412,0.0,-0.5,-0.07805092577341012,0.0,0.0,-0.08821977897613602,-0.3928560564105428,0.7337472,0.05,-0.02381946238650145,1413.28,0.09927687942399437,0.0016042747916395052,-0.4363859804132256,0.0,0.0,0.0,100.0,-0.003340663412822661,-0.11246822911603692,-0.5669633318138962,0.0023894272000000005,-0.5761951632640784,-0.040841875518118444,-0.3118674941951939,4297,363.78267852,0.481238144,-0.017700987530651073,0.2,0.027370393,-0.023540379694895818,0.00024130022399999998,78.67157745361328,0.916712760925293,0.9990412592887878,-34.026516151428225,170.38581924438478,0.24786376953125,62134
9556,-0.05618318460757437,0.0,4.0,-0.10037197971808035,40981,-0.4822653689318157,176136192,4.820732720577357,-0.060246010557288385,0.0,-0.5,-0.06854174452364269,0.0,0.0,-0.08855953031608202,-0.404554089718002,0.733824,0.05,-0.0209370567736915,1373.47,0.08666763809585476,0.0009374995327865084,-0.4429838544610702,0.0,0.0,0.0,100.0,-0.002444291124016,-0.11267436804982592,-0.5587318721826331,0.0023875840000000008,-0.5746977402732932,-0.051518439801840565,-0.30444386322592887,4297,346.46029289,0.48122047999999995,-0.017976014821902822,0.2,0.023646092,-0.023346332972869276,0.00024129407999999998,117.76275634765625,0.9083980917930603,0.9993683695793152,-34.02710876464844,225.8344398498535,0.23021240234375,62138
9557,-0.0607726735661733,0.0,4.0,-0.10036860033610882,40986,-0.49787135836596236,176154624,4.9838765235707285,-0.06228199560618783,0.0,-0.5,-0.06944709065338898,0.0,0.0,-0.0872361254677683,-0.3882779849235483,0.7339008,0.05,-0.019920572920800912,1437.47,0.08565573594701577,0.0012879772079435901,-0.442512123790982,0.0,0.0,0.0,100.0,-0.0024108765244121467,-0.11280534977965154,-0.5542848814584524,0.0023857408,-0.5670046590439692,-0.04527486435352465,-0.2954550556002733,4297,376.1564316099999,0.481202816,-0.017596503080608745,0.2,0.025146704,-0.02116420738166198,0.00024128793599999997,76.89237976074219,0.87437504529953,0.9997619986534119,-34.036427879333495,178.46186752319335,0.23736572265625,62142
9558,-0.0600194623119305,0.0,4.0,-0.09988918966356046,40990,-0.520905474908741,176173056,4.756362826765051,-0.0645353449961266,0.0,-0.5,-0.07701273612003595,0.0,0.0,-0.08943211897825619,-0.39153157432500063,0.7339776,0.05,-0.02230162678297829,1466.14,0.0839533641930882,0.0014290360268205404,-0.44117836702860713,0.0,0.0,0.0,100.0,-0.005650612862279861,-0.11271309179108553,-0.5754334374125124,0.0023838976000000005,-0.5832070567833871,-0.03732854259565936,-0.31138842860860966,4297,389.66094715999986,0.481185152,-0.017770426773803978,0.2,0.026690736,-0.02265116630587727,0.00024128179199999996,65.73069763183594,0.8972896337509155,0.9992865324020386,-34.03203125,144.02753143310548,0.23013916015625,62146
9559,-0.06408720175241812,0.0,4.0,-0.10027954568628648,40995,-0.493955950988484,176191488,4.789226614050191,-0.06683552663048917,0.0,-0.5,-0.0749317619382329,0.0,0.0,-0.08744752559230545,-0.39290986331724304,0.7340544,0.05,-0.023041054396556557,1510.44,0.09052128282377797,0.0013123912180566953,-0.4429899010420787,0.0,0.0,0.0,100.0,-0.0024967209016854685,-0.11275138536884964,-0.5670292790317789,0.0023820544000000008,-0.5736049880357714,-0.03912753624363351,-0.3020558770997076,4297,406.27101684,0.481167488,-0.017486241147588257,0.2,0.02451266,-0.020889301993884148,0.000241275648,127.94693756103516,0.8683350682258606,0.9994680285453796,-34.031418800354004,230.66974334716798,0.22662353515625,62150
9560,-0.06440459135610992,0.0,4.0,-0.0989258400150741,40999,-0.49989070702453425,176209920,4.856616327541994,-0.06798143177883009,0.0,-0.5,-0.07217455068653975,0.0,0.0,-0.08931064982871495,-0.39028867341549767,0.7341312,0.05,-0.02283118130702261,1515.35,0.08851565111795315,0.0012223303524984254,-0.44153513810288225,0.0,0.0,0.0,100.0,-0.0028324785700574113,-0.1130365335743988,-0.5503339130252234,0.0023802112,-0.5760665478353459,-0.04648550594922547,-0.2999771311173858,4297,406.3069723399999,0.481149824,-0.018146623957918495,0.2,0.022674004,-0.02167521318187937,0.000241269504,108.92227935791016,0.9055108428001404,0.9994490146636963,-34.03316173553467,199.6596824645996,0.20770263671875,62154
9561,-0.07179372291017534,0.0,4.0,-0.09920342871801073,41003,-0.5284477247656816,176228352,4.819818312160506,-0.07690980879660128,0.0,-0.5,-0.08007676776434534,0.0,0.0,-0.0888877517496482,-0.41237983008718526,0.734208,0.05,-0.026363459380232677,1523.07,0.10771223322085827,0.0017203772020164048,-0.4408127867383825,0.0,0.0,0.0,100.0,-0.006770454263159751,-0.11267253303865202,-0.5920023763506631,0.0023783680000000005,-0.5802538083690498,-0.05129481983057905,-0.3032916814703615,4297,406.63281416999996,0.48113216000000003,-0.017642094086840407,0.2,0.02125275,-0.0230861532734707,0.00024126336,53.474456787109375,0.9095423817634583,0.9996451139450073,-34.03648433685303,165.04269638061524,0.19378662109375,62158
9562,-0.06716230563427364,0.0,4.0,-0.10076948137993472,41008,-0.4954507215693609,176246784,4.698599821855954,-0.07304085418560553,0.0,-0.5,-0.07570094841283552,0.0,0.0,-0.08742619121115446,-0.3949205254222814,0.7342848,0.05,-0.02303362562723766,1457.07,0.10297661436846266,0.001571180143704017,-0.4398563571530543,0.0,0.0,0.0,100.0,-0.0065885248674969156,-0.11275016855199506,-0.5836464124280057,0.002376524800000001,-0.5724491691936143,-0.05244715281518127,-0.30023265176075553,4297,380.45494589000003,0.481114496,-0.017679386016765,0.2,0.02314021,-0.024537901137955488,0.000241257216,107.25402069091797,0.9124638438224792,0.9991863965988159,-34.032954406738284,218.31185150146484,0.20047607421875,62162
9563,-0.06220855385856436,0.0,4.0,-0.10039321750109718,41012,-0.48906206734538643,176265216,4.701213512528294,-0.06499774712787831,0.0,-0.5,-0.07704369039685004,0.0,0.0,-0.08580905702830537,-0.395410342251174,0.7343616,0.05,-0.020611331892657268,1481.46,0.09934153394276889,0.0016335715449208186,-0.43897399476493393,0.0,0.0,0.0,100.0,-0.0035795623586389025,-0.1124628281279017,-0.5791659478228965,0.0023746815999999994,-0.5649388484021792,-0.04986899009814562,-0.3099923167674314,4297,385.71048427999995,0.481096832,-0.01729086550517735,0.2,0.020932615,-0.02222717476543039,0.00024125107199999998,155.39854431152344,0.8493261337280273,0.9992567896842957,-34.02955722808838,307.8162780761719,0.2013916015625,62166
9564,-0.050859932570116985,0.0,4.0,-0.09871097379506723,41017,-0.469804921789897,176283648,4.9534945449222185,-0.05315497168235799,0.0,-0.5,-0.06680352896293396,0.0,0.0,-0.08703088097296097,-0.3856700214663122,0.7344384,0.05,-0.01722542417031732,1485.04,0.0855241434583585,0.0014214406061607103,-0.4445618229058087,0.0,0.0,0.0,100.0,-0.0020966050678180113,-0.11293781291540458,-0.5450163049847341,0.0023728383999999996,-0.5758970448679354,-0.0549928086368807,-0.2966106969419916,4297,387.5916786799999,0.48107916799999995,-0.017609128868724514,0.2,0.023402652,-0.022772440896369518,0.00024124492800000003,115.14232635498047,0.8550400733947754,0.9990653395652771,-34.02902030944824,257.66648559570314,0.21279296875,62170
9565,-0.06901258596775149,0.0,4.0,-0.1010267658271572,41021,-0.4981547988151703,176302080,4.7058325411971484,-0.07739291507490624,0.0,-0.5,-0.08000756579556949,0.0,0.0,-0.08789010355429659,-0.40093322871829923,0.7345152,0.05,-0.024910792410676424,1471.12,0.08948518369883014,0.0012575952019283755,-0.43870863853393305,0.0,0.0,0.0,100.0,-0.005215042941048554,-0.11272302171050295,-0.567600226263808,0.0023709952,-0.5744225797092574,-0.046087736394070176,-0.2990249684449264,4297,377.8506242900001,0.481061504,-0.017595717130422222,0.2,0.028936693,-0.02519222495611757,0.00024123878400000002,34.98502731323242,0.8805878162384033,0.9988363981246948,-34.02505645751953,94.20810012817383,0.25,62174
9566,-0.06220727038331085,0.0,4.0,-0.10028049463086484,41026,-0.5127570188093619,176320512,4.83516025794818,-0.0667307162059971,0.0,-0.5,-0.07959213480681476,0.0,0.0,-0.08893409047274577,-0.4031474375274578,0.734592,0.05,-0.023014457911363237,1492.25,0.09111303470465744,0.001176214954789935,-0.43979349376022747,-0.00014038014342077076,0.0,0.0,100.0,-0.002869789115045831,-0.11277989654202197,-0.563142752186394,0.0023691519999999994,-0.5774721617859455,-0.05305368944956376,-0.30260561707629324,4297,383.0871916,0.48104384,-0.017930493900987624,0.2,0.03481188,-0.020313939196057618,0.00024123264000000001,78.59040069580078,0.913981556892395,0.9991878867149353,-34.025679969787596,196.4261100769043,0.31361083984375,62178
9567,-0.06564254624645142,0.0,4.0,-0.10065546341373725,41030,-0.48188730308876276,176338944,4.798340099732219,-0.07123220524370681,0.0,-0.5,-0.0717119679401344,0.0,0.0,-0.08668739527000043,-0.3977357130236374,0.7346688,0.05,-0.02380220861875309,1424.73,0.09235401674433646,0.0015001080496909304,-0.4377893052467481,0.0,0.0,0.0,100.0,-0.0011774511428845804,-0.1125919499487907,-0.5692677436404707,0.0023673087999999997,-0.5738779738455573,-0.0700775443121504,-0.30191951127825534,4297,355.1704394499999,0.48102617599999997,-0.017555191766369244,0.2,0.025252948,-0.021712994785048068,0.000241226496,119.25309753417969,0.8836037516593933,0.9996077418327332,-34.033914184570314,235.6647071838379,0.2427978515625,62182
9568,-0.07248438118700982,0.0,4.0,-0.10181174710348165,41035,-0.5245398974724129,176357376,4.695742081698468,-0.08275163645482886,0.0,-0.5,-0.08177393087561233,0.0,0.0,-0.08951236578306404,-0.40810339878664836,0.7347456,0.05,-0.026929375538776383,1447.65,0.11015838132158817,0.001270073149094565,-0.43814672356438444,0.0,0.0,0.0,100.0,-0.0032018776339950805,-0.11252823030787826,-0.5863303788925559,0.0023654656,-0.5813165571548988,-0.0581542763542304,-0.3050361524211857,4297,361.24431219999997,0.481008512,-0.017921545896448766,0.2,0.02550598,-0.023407589632552118,0.000241220352,81.29405975341797,0.9137409329414368,0.9998188018798828,-34.04046516418457,174.52527084350587,0.22174072265625,62186
9569,-0.06946983003062202,0.0,4.0,-0.09928043783126778,41039,-0.5224937802271721,176375808,4.838410394679186,-0.0735327497121261,0.0,-0.5,-0.07940560329828202,0.0,0.0,-0.08884574281297321,-0.3974940690616896,0.7348224,0.05,-0.024504684563995894,1444.55,0.0827915650603536,0.0010297306839169727,-0.4390003079071438,0.0,0.0,0.0,100.0,-0.0021918501053797275,-0.11271938967873586,-0.5797584210252572,0.0023636223999999994,-0.5720416064361379,-0.045218836091126154,-0.30331009846356904,4297,363.19654745,0.480990848,-0.017807100967511143,0.2,0.02174677,-0.02396316300146282,0.000241214208,120.65120697021484,0.9106168746948242,0.9995344877243042,-34.0354097366333,242.4380744934082,0.21141357421875,62190
9570,-0.08697618886037634,0.0,4.0,-0.10259220757533197,41043,-0.5287237244953016,176394240,4.439618487541179,-0.09214370337282334,0.0,-0.5,-0.08453961338902205,0.0,0.0,-0.08648776894003146,-0.4087723112661186,0.7348992,0.05,-0.030439162809865767,1388.84,0.10504352834047309,0.0015353728926533626,-0.43044096718656133,0.0,0.0,0.0,100.0,-0.0027559019886719835,-0.112176505311424,-0.5909469039114118,0.0023617791999999997,-0.5694423201887485,-0.04244158097094486,-0.31954223944138344,4297,343.8322129,0.480973184,-0.017118449035353325,0.2,0.023076743,-0.023806051025167106,0.000241208064,118.4487533569336,0.9021101593971252,0.9995739459991455,-34.037696266174315,223.10547561645507,0.22313232421875,62194
9571,-0.06195573205013302,0.0,4.0,-0.10081803695091353,41048,-0.5142920164809992,176412672,4.544419145776462,-0.07131515517356411,0.0,-0.5,-0.07512986973634844,0.0,0.0,-0.08728911579845261,-0.3994157743811918,0.734976,0.05,-0.022179575801395724,1208.71,0.09867736711735019,0.0016368266790070468,-0.43831633317271007,0.0,0.0,0.0,100.0,-0.003376746788875415,-0.11248179970619751,-0.5682864704731119,0.002359936,-0.5787386610555747,-0.04993660709451475,-0.3208113225806993,4297,268.9579155,0.48095551999999997,-0.01734351344379876,0.2,0.021169718,-0.023350893572205676,0.00024120191999999998,160.0620574951172,0.9029016494750977,0.9995744228363037,-34.0373872756958,298.45205612182616,0.19906005859375,62198
9572,-0.07384533464088723,0.0,4.0,-0.09918766996116662,41052,-0.5083117482167894,176431104,4.769159874803536,-0.07881850189073034,0.0,-0.5,-0.07799276647886061,0.0,0.0,-0.08880727910578869,-0.3993871924323335,0.7350528,0.05,-0.028725999093780444,1161.52,0.10953973228198202,0.0014870872384765083,-0.4413905233095989,0.0,0.0,0.0,100.0,-0.0046064361377406585,-0.1127787648222321,-0.560810250759945,0.0023580927999999994,-0.5788910036671995,-0.05154029247061411,-0.29420097783030147,4297,247.85565413,0.480937856,-0.01769774609412524,0.2,0.01854444,-0.02191703850403428,0.00024119577599999997,112.7105941772461,0.8596844673156738,0.999445378780365,-34.0358943939209,308.5156303405762,0.18167724609375,62202
9573,-0.06316735516480046,0.0,4.0,-0.10125927170080007,41057,-0.49865512160597775,176449536,4.722587268754896,-0.07011385098137975,0.0,-0.5,-0.07367182383390104,0.0,0.0,-0.08843802072726112,-0.4024411239867621,0.7351296,0.05,-0.02232989754325419,1181.61,0.08888758915964534,0.0012744136846676054,-0.43910751125596476,0.0,0.0,0.0,100.0,-0.0027640994182481396,-0.1124598923669955,-0.5874179636518433,0.0023562495999999997,-0.5761321482033076,-0.04735859393672436,-0.30200869897042903,4297,256.72171283999995,0.480920192,-0.017757323163733994,0.2,0.017516006,-0.023096937872469425,0.00024118963199999997,101.19438934326172,0.9215297102928162,0.9992804527282715,-34.03225383758545,210.62014389038086,0.159912109375,62206
9574,-0.061785340156399776,0.0,4.0,-0.10047666668101154,41061,-0.47894216899754544,176467968,4.856734720598705,-0.06429831119196056,0.0,-0.5,-0.07312665611055548,0.0,0.0,-0.08711405583582066,-0.38922162464049065,0.7352064,0.05,-0.021287845221923913,1148.09,0.08551183331761046,0.0012624780000704858,-0.44162636584880627,0.0,0.0,0.0,100.0,-0.0011771677450677284,-0.11296113489161042,-0.5514638564794739,0.0023544064,-0.5696209173096451,-0.03214584041589206,-0.2961180853641318,4297,249.00970145999997,0.480902528,-0.01764174707959022,0.2,0.021916915,-0.02542040034895763,0.000241183488,112.14543914794922,0.8839930295944214,0.999313473701477,-34.030896759033205,241.81809158325194,0.205859375,62210
9575,-0.0575110955501608,0.0,4.0,-0.10097276875729516,41066,-0.49891939129038637,176486400,4.808392993649166,-0.0664153275982759,0.0,-0.5,-0.07436357429781537,0.0,0.0,-0.0883860230953716,-0.3936420932256304,0.7352832,0.05,-0.021097384128493057,1171.61,0.08949677748122489,0.0012103946323299573,-0.4402040532401514,0.0,0.0,0.0,100.0,-0.0019692133833242977,-0.11261979016181121,-0.567905471588761,0.0023525631999999994,-0.5761033828987066,-0.04447632195172335,-0.3095410465146673,4297,254.79850209999998,0.48088486399999997,-0.017846593044727545,0.2,0.02793869,-0.024415366456378252,0.000241177344,63.4874382019043,0.912653386592865,0.9993641376495361,-34.03411178588867,153.7616439819336,0.24339599609375,62214
9576,-0.07075979364665015,0.0,4.0,-0.09911241427942541,41070,-0.5009437134641185,176504832,4.904444454716219,-0.07728116139382589,0.0,-0.5,-0.07855333655920549,0.0,0.0,-0.0888096698434698,-0.40604563661548426,0.73536,0.05,-0.02544029239769876,1152.45,0.09457089239411637,0.0012695307992140038,-0.4405622090540787,0.0,0.0,0.0,100.0,-0.0010656719641599025,-0.11272466849685207,-0.5556518328129679,0.0023507199999999997,-0.5680484308329538,-0.04270832171347402,-0.29746819738898217,4297,246.08943854,0.4808672,-0.018149090173131426,0.2,0.024941828,-0.023499322240240872,0.0002411712,87.59532928466797,0.8905789852142334,0.9990299940109253,-34.028221130371094,192.30361709594726,0.24454345703125,62218
9577,-0.06722937550684477,0.0,4.0,-0.10188441740221404,41074,-0.5098132050904153,176523264,4.549562270892006,-0.07039315845918281,0.0,-0.5,-0.07438222357973415,0.0,0.0,-0.08814035939995185,-0.40072619099805173,0.7354368,0.05,-0.022056825079071092,1264.99,0.10261223617530366,0.0011490880375883232,-0.43602758453831597,0.0,0.0,0.0,100.0,-0.002725186376945607,-0.11221593231709474,-0.5703137467086533,0.0023488768,-0.5789834138169846,-0.027403929564996425,-0.3318104069470109,4297,296.8401964,0.480849536,-0.01771983748585444,0.2,0.028743327,-0.025878942594863473,0.000241165056,60.74102783203125,0.9386626482009888,0.9991211891174316,-34.026786422729494,158.55058326721192,0.249169921875,62222
9578,-0.05848159171433035,0.0,4.0,-0.10064858618009113,41079,-0.4903900219701879,176541696,4.8710720935530185,-0.0648526464728874,0.0,-0.5,-0.07220653415056882,0.0,0.0,-0.088824562912637,-0.3927951580597999,0.7355136,0.05,-0.020711466485074714,1310.27,0.08284663109744296,0.0012201602997568746,-0.4428654904504162,0.0,0.0,0.0,100.0,-0.002451677731130685,-0.11275793049134927,-0.5581335672879955,0.0023470335999999994,-0.5797770226579673,-0.033087497875248784,-0.30684498988741166,4297,315.29752612,0.480831872,-0.017782310632000465,0.2,0.021669973,-0.020995612093247473,0.00024115891199999999,160.59410095214844,0.8369497656822205,0.9990365505218506,-34.025705909729005,344.10019836425784,0.22216796875,62226
9579,-0.0692010263475657,0.0,4.0,-0.10147925132472607,41083,-0.527726125878829,176560128,4.62944070305679,-0.0806154487117708,0.0,-0.5,-0.08195929830647088,0.0,0.0,-0.08940736239077383,-0.41236617654270463,0.7355904,0.05,-0.026982284120138613,1360.48,0.10833305745241298,0.0014290358101586914,-0.43564341462343814,0.0,0.0,0.0,100.0,-0.0030053130070821126,-0.11262906189655086,-0.5774404970490605,0.0023451903999999997,-0.5787215862794023,-0.036838592558453946,-0.3194783016755271,4297,342.03512398000015,0.48081420799999997,-0.01782051758257649,0.2,0.020192083,-0.022642778349108994,0.00024115276799999998,124.41326141357422,0.8533182740211487,0.9991641044616699,-34.02841968536377,244.8113998413086,0.18468017578125,62230
9580,-0.060287954102342015,0.0,4.0,-0.09961548707850985,41088,-0.5087586349943796,176578560,4.853778177987291,-0.06678477570757285,0.0,-0.5,-0.07980950754384147,0.0,0.0,-0.09045257922687586,-0.4073578756192948,0.7356672,0.05,-0.02229834937546439,1342.74,0.10378574766296526,0.0015505639182972824,-0.4400479459906794,0.0,0.0,0.0,100.0,-0.003465541182180129,-0.11288666981262521,-0.577791087958666,0.0023433472,-0.5781785518451685,-0.03641227411127898,-0.3040439900582689,4297,334.08562366000007,0.480796544,-0.018135467133947137,0.2,0.017729577,-0.022624542168341578,0.00024114662399999997,151.99191284179688,0.8878129124641418,0.999181866645813,-34.03010864257813,307.50939178466797,0.17381591796875,62234
9581,-0.06342759368766554,0.0,4.0,-0.1013209906068856,41092,-0.5094786658946726,176596992,4.846494624499102,-0.07413755013858504,0.0,-0.5,-0.0724906954713353,0.0,0.0,-0.09154300367626148,-0.4116368785853767,0.735744,0.05,-0.023356991329872737,1362.04,0.08898237301397854,0.0012494570336356345,-0.43658485879999953,0.0,0.0,0.0,100.0,-0.00910687082653427,-0.11267934827835067,-0.5677230297540369,0.0023415039999999995,-0.589679684596738,-0.0406852595273713,-0.2946729934039358,4297,341.6584822100001,0.48077888,-0.018338956624214624,0.2,0.022512557,-0.024493506038561465,0.00024114048000000002,85.39588928222656,0.8923068046569824,0.9992002844810486,-34.031971549987794,185.23204040527344,0.2158447265625,62238
9582,-0.06319003495008163,0.0,4.0,-0.10128901169353123,41097,-0.508495398907522,176615424,4.8402352771318995,-0.06925014804858431,0.0,-0.5,-0.07561674639053087,0.0,0.0,-0.09020584570553601,-0.3993758232818606,0.7358208,0.05,-0.023604166212005298,1324.98,0.09478737202850603,0.001146917955742942,-0.43634258231641776,0.0,0.0,0.0,100.0,-0.006008411884585775,-0.11266302220918062,-0.5629717572709138,0.0023396607999999998,-0.5825435846789239,-0.033737513205445054,-0.3154527205075659,4297,328.68127236,0.480761216,-0.018136763124583292,0.2,0.026946107,-0.024574120203033088,0.000241134336,78.65158081054688,0.9099925756454468,0.9992589950561523,-34.034805870056154,225.2363479614258,0.23109130859375,62242
