reward_terms/time,curriculum/stance_ratio,reward_terms/clearance,reward_terms/motor_vel,time/iterations,reward_terms/alive,reward_terms/overrun,reward_terms/upright,reward_terms/fwd_speed,reward_terms/ang_xy,curriculum/ctrl_jitter_ms,reward_terms/coef_rate,reward_terms/air_time,reward_terms/residual,reward_terms/stance_time,curriculum/ctrl_drop_prob,rollout/ep_rew_mean,reward_terms/hip_roll,reward_terms/lat_vel,reward_terms/energy,reward_terms/stance,time/total_timesteps,reward_terms/action_rate,reward_terms/phase_contact,reward_terms/stop,reward_terms/assist_pen,reward_terms/torque,rollout/ep_len_mean,reward_terms/foot_slip,time/fps,time/time_elapsed,curriculum/sprint_dist_m,curriculum/eff_scale,reward_terms/height,curriculum/ent_coef,reward_terms/angmom,reward_terms/vz,train/clip_fraction,train/n_updates,train/explained_variance,train/approx_kl,train/std,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/entropy_loss,train/loss,train/clip_range
-0.5,0.6459372800000001,0.0781526326375344,-8.523475779403826e-05,231,0.0,0.0,-0.2941981554467851,1.238249142021661,-0.2638598905791108,0.0,-1.0859737240810963,0.0005957021365045673,-0.0992473764162471,-0.04169109724332682,0.0,-140.48301774,-0.2357555350402637,-2.3040502009686713e-08,-0.0007050289601834064,-0.004223308110842864,4257792,-0.12719426842448744,-0.4913777875029791,0.0,0.0,-0.007624226391512994,232.97,-0.5585622190898554,4447,957,27.6496,0.017664,-0.08774007077435864,0.01,-0.17395000056624396,-0.21553820035249338,0.19779052734375,7094,0.964198887348175,0.020222673,0.999199628829956,0.00029894016,1.080195626616478,-0.022566972463391722,-34.01889896392822,0.18081450462341309,0.2
-0.5,0.645919616,0.07644480424419403,-8.427387372498705e-05,232,0.0,0.0,-0.2967266663108157,1.2564782680297444,-0.27132630886260434,0.0,-1.0739612205696227,0.0006011274203451143,-0.09934371428276151,-0.04773994231396096,0.0,-141.74766616,-0.24025372187857824,-2.3507544596080406e-08,-0.0006974334514328672,-0.007004662359654124,4276224,-0.12793406506785243,-0.48474323002207886,0.0,0.0,-0.007600212352361797,240.17,-0.5641398127856985,4447,961,27.66112,0.0177408,-0.09168135489350847,0.01,-0.18606195677262935,-0.2476322726016155,0.17542724609375,7098,0.9533672332763672,0.015579085,0.9990601539611816,0.00029893555199999997,1.3627768278121948,-0.020982638152781875,-34.01622009277344,0.23526322841644287,0.2
-0.5,0.645901952,0.07647720918718914,-8.500570187641459e-05,233,0.0,0.0,-0.2889348928222423,1.2477002035205564,-0.2671459980485459,0.0,-1.0666711543523357,0.000498045969935548,-0.09913664451243391,-0.048421907659050904,0.0,-142.53942472999998,-0.23473771744865143,-2.3809485367324994e-08,-0.00070235891486617,-0.007138950441997226,4294656,-0.12792936709898944,-0.4775180995398768,0.0,0.0,-0.007534582319208005,240.71,-0.5478013214859103,4447,965,27.67264,0.0178176,-0.09323618212042857,0.01,-0.17851336612235888,-0.22654514172315476,0.18359375,7102,0.959322988986969,0.016451037,0.9991807341575623,0.000298930944,1.2346467614173888,-0.02437852098373696,-34.01943187713623,0.14507627487182617,0.2
-0.5,0.645884288,0.07737133165092948,-8.801770264805327e-05,234,0.0,0.0,-0.28835624849363206,1.2656628158955474,-0.27569276740876203,0.0,-1.0908652257670568,0.0007926419590755055,-0.09889226420495383,-0.0508018662593612,0.0,-142.75823994999996,-0.24165727543537685,-2.5313496780093468e-08,-0.0007206224104964446,-0.003582626273791478,4313088,-0.12781819940689326,-0.48670031423290105,0.0,0.0,-0.007811741347478159,244.97,-0.5467516833181222,4447,969,27.68416,0.0178944,-0.0857149560668254,0.01,-0.18948423157664268,-0.23758130724186602,0.19407958984375,7106,0.9590796232223511,0.018282872,0.9995177984237671,0.000298926336,1.2066686034202576,-0.02327056633075699,-34.02346305847168,0.18493402004241943,0.2
-0.5,0.6458666240000001,0.06944692912554234,-8.618672437262089e-05,235,0.0,0.0,-0.2645998365773248,1.186592702735111,-0.25920303732657435,0.0,-1.088312312410637,0.0006141482832996795,-0.09891030938145454,-0.05285047537795941,0.0,-142.25293216,-0.23846744938868703,-2.4237229941121374e-08,-0.0007148614663863733,-0.004624916727351189,4331520,-0.12857532863511392,-0.5032918821639738,0.0,0.0,-0.007856619702736196,244.79,-0.5394016455216422,4447,973,27.69568,0.0179712,-0.08190792742695004,0.01,-0.17204541999886305,-0.22151584575353053,0.1847900390625,7110,0.9661630988121033,0.01875025,0.999896228313446,0.00029892172799999997,1.044822457432747,-0.024809003970585764,-34.02871818542481,0.04725709557533264,0.2
-0.5,0.64584896,0.08087752075287745,-8.814348714770178e-05,236,0.0,0.0,-0.2824373882887255,1.2765185382349855,-0.2784364077134971,0.0,-1.092186616622433,0.0007476116233091387,-0.09911855590093491,-0.046544469383661635,0.0,-142.26611892000003,-0.24206117937359212,-2.4065846988540325e-08,-0.0007344201106952107,-0.005691159180270348,4349952,-0.12727928612823228,-0.49059869991446914,0.0,0.0,-0.00798218547901605,246.08,-0.5569839254640043,4447,978,27.7072,0.018048,-0.08847609582973207,0.01,-0.18966483295375414,-0.24727321205581074,0.19036865234375,7114,0.9600106477737427,0.018494278,0.9998054504394531,0.00029891711999999995,1.2138806700706481,-0.02381417858414352,-34.02829208374023,0.1058545708656311,0.2
-0.5,0.645831296,0.08035801068212871,-8.795577051670427e-05,237,0.0,0.0,-0.28139387675151434,1.2784444152082892,-0.26126754178417055,0.0,-1.0815200869442099,0.0006797948574078166,-0.09941064192246063,-0.04395956489800786,0.0,-140.03571054,-0.24958013626790146,-2.2820138587112053e-08,-0.000725167200660372,-0.0033550753773567248,4368384,-0.1257962905536516,-0.4918431811744248,0.0,0.0,-0.007820060526588481,235.75,-0.5259812565932322,4447,982,27.71872,0.0181248,-0.08664811155631308,0.01,-0.16961381697244018,-0.22084433308633958,0.1727294921875,7118,0.9624685645103455,0.016158722,0.9992849230766296,0.000298912512,1.2107094407081604,-0.022759135393425823,-34.019998931884764,0.10853776335716248,0.2
-0.5,0.645813632,0.07747623761327685,-8.709494347094725e-05,238,0.0,0.0,-0.2771107044296551,1.246383362624914,-0.2609922771555025,0.0,-1.0663245224996087,0.0006591786093647695,-0.09922114359440411,-0.04993733926352838,0.0,-141.49568287,-0.24758004346471585,-2.413832566219145e-08,-0.0007153608422840412,-0.007328203046478761,4386816,-0.126925027722388,-0.481520812433451,0.0,0.0,-0.00769803271028313,242.81,-0.5235712147152716,4447,986,27.73024,0.0182016,-0.0903847258817271,0.01,-0.1743867275904277,-0.23979661393782972,0.200537109375,7122,0.9624240398406982,0.019256618,0.9993492364883423,0.00029890790399999997,1.2475739002227784,-0.02177364712115377,-34.0169771194458,0.07812586426734924,0.2
-0.5,0.645795968,0.08299722788514347,-8.81653402429799e-05,239,0.0,0.0,-0.2967846955438408,1.2944935751532731,-0.26740246285144914,0.0,-1.0697540628806996,0.0008718518721353677,-0.09934158042876001,-0.04698866682560442,0.0,-141.32985810999998,-0.2407482360802335,-2.3625459737006698e-08,-0.0007281861555009775,-0.003457344267511487,4405248,-0.1292048701585432,-0.4771348994467506,0.0,0.0,-0.007846337612621627,245.57,-0.5330123497974917,4447,990,27.74176,0.0182784,-0.09386405813559286,0.01,-0.17799973808564606,-0.23739031866743815,0.17415771484375,7126,0.9676815867424011,0.01643591,0.9993264675140381,0.000298903296,0.9844050168991089,-0.022841622785199432,-34.01937046051025,0.035755813121795654,0.2
-0.5,0.645778304,0.08656968452678286,-8.988809830336804e-05,240,0.0,0.0,-0.2883137811387697,1.3335198152080814,-0.2728758611550454,0.0,-1.0576469671155317,0.0010525157623406914,-0.09935156554275408,-0.04733371873024023,0.0,-139.88419568999998,-0.24173109718337202,-2.3149152872730633e-08,-0.0007371002120773429,-0.0024169702826954713,4423680,-0.12670611211592114,-0.4720048260116834,0.0,0.0,-0.007870640120847885,245.04,-0.5337349121201146,4447,994,27.75328,0.0183552,-0.09354349879108716,0.01,-0.18364217446016787,-0.24914211815532214,0.19468994140625,7130,0.97079998254776,0.01920824,0.9991956949234009,0.000298898688,0.9346945315599442,-0.02413741088239476,-34.01824512481689,0.019765228033065796,0.2
-0.5,0.64576064,0.08242729414821243,-8.909661652875066e-05,241,0.0,0.0,-0.2839274399608839,1.2791236440148759,-0.2599708050379655,0.0,-1.0458151167348437,0.000828449203658642,-0.09941601411094723,-0.050615504810897015,0.0,-141.69667381999997,-0.2349883260825402,-2.3553545949625304e-08,-0.0007323436127401298,-0.0049059056404188225,4442112,-0.12854129542698092,-0.467163800079246,0.0,0.0,-0.007952685584088634,249.39,-0.5309282174273809,4447,998,27.7648,0.018432,-0.09122625144064958,0.01,-0.17284812088968063,-0.22655137909854847,0.1804443359375,7134,0.9706953167915344,0.01872773,0.9990336298942566,0.00029889407999999997,1.01114963889122,-0.023325794585980476,-34.01569519042969,0.0546191930770874,0.2
-0.5,0.645742976,0.08402284464356206,-8.962579708525752e-05,242,0.0,0.0,-0.29444669429741677,1.2884482555413035,-0.27270311290867116,0.0,-1.0709604590483517,0.0009244776803017077,-0.09897540600238375,-0.04631633241822581,0.0,-140.31434754,-0.23500044633276712,-2.3163501111127706e-08,-0.0007388124284256708,-0.004688312761531944,4460544,-0.12771239796543984,-0.4719478438744031,0.0,0.0,-0.00801809413762229,241.62,-0.5305032462705077,4447,1002,27.77632,0.0185088,-0.09327749075456054,0.01,-0.17807539560014274,-0.22897653827731787,0.19027099609375,7138,0.9754308462142944,0.01811128,0.9993450045585632,0.000298889472,0.7791027218103409,-0.022471443703398108,-34.017953872680664,-0.04012623429298401,0.2
-0.5,0.645725312,0.08048089505835203,-9.035146381977216e-05,243,0.0,0.0,-0.2891928899135579,1.2634636161388062,-0.2674149359587614,0.0,-1.074815684139103,0.0008696817999912633,-0.09905257618638713,-0.04468547666652335,0.0,-140.51405498999998,-0.23246718292109783,-2.408562284939658e-08,-0.000741635481015553,-0.005164053560577139,4478976,-0.12821789238908776,-0.48593998434532687,0.0,0.0,-0.00799430660899945,240.24,-0.52590140408569,4447,1007,27.78784,0.0185856,-0.09121151059254423,0.01,-0.17389832040651246,-0.23782450878880196,0.2039794921875,7142,0.9712352752685547,0.019669693,0.9997646808624268,0.000298884864,0.9031635224819183,-0.024261909531196578,-34.027021980285646,0.0030167102813720703,0.2
-0.5,0.645707648,0.08372834299757942,-9.061448984995785e-05,244,0.0,0.0,-0.2806091187200275,1.2944382513893986,-0.2690794119832833,0.0,-1.0726429539206481,0.0007600899294225706,-0.09908851351679428,-0.04612698760239356,0.0,-140.94640785000004,-0.237010141625886,-2.3852656834670708e-08,-0.0007508771422970938,-0.003655889920599147,4497408,-0.12799414584841143,-0.4730056981704293,0.0,0.0,-0.008197496501592929,240.61,-0.5304450398982995,4447,1011,27.79936,0.0186624,-0.08940988399695562,0.01,-0.18055038425825534,-0.23759972946326677,0.21754150390625,7146,0.9686259031295776,0.021748085,0.9997211694717407,0.000298880256,1.023225983977318,-0.023249474505428226,-34.02761058807373,0.07976728677749634,0.2
-0.5,0.645689984,0.08889081574215837,-9.210427724667099e-05,245,0.0,0.0,-0.2907472106448558,1.3117960247521623,-0.27370661503640137,0.0,-1.0722606678899143,0.0009168822143692523,-0.09927839359163151,-0.04716892523801006,0.0,-139.50724554,-0.2408306013750587,-2.3935690305817643e-08,-0.0007642418755739389,-0.0035910526519486513,4515840,-0.12763826927331323,-0.4746054161605232,0.0,0.0,-0.008225406800626507,242.54,-0.4923641838742187,4447,1015,27.81088,0.0187392,-0.09397444985341391,0.01,-0.18273656255976534,-0.2410333403162208,0.19696044921875,7150,0.9693681597709656,0.01952974,0.9994834661483765,0.000298875648,1.0361079961061477,-0.023737747583072632,-34.026879119873044,0.06052395701408386,0.2
-0.5,0.6456723200000001,0.08165770473948923,-9.602997975595087e-05,246,0.0,0.0,-0.28325278015880334,1.2756948664619838,-0.2715521780939942,0.0,-1.0713615071982607,0.0010150809733507533,-0.09913212195433635,-0.04358548926150737,0.0,-140.08205861000002,-0.2385196348458773,-2.342640751624054e-08,-0.0007838639503847926,-0.002372062114408212,4534272,-0.12924293117692628,-0.4734146411790206,0.0,0.0,-0.008341148256878225,243.11,-0.5198493349597445,4447,1019,27.822400000000002,0.018816,-0.09192487550717453,0.01,-0.18165852791640497,-0.2431292809875062,0.17293701171875,7154,0.9731405377388,0.015979156,0.9994734525680542,0.00029887104,0.9193110376596451,-0.020917413290590048,-34.02620944976807,0.038767218589782715,0.2
-0.5,0.645654656,0.08772508770163193,-9.07016376604281e-05,247,0.0,0.0,-0.29350091236163534,1.308667740471993,-0.2681864275180144,0.0,-1.0727478845861314,0.00078558903058163,-0.09908185949950928,-0.04574002522632428,0.0,-140.49594308,-0.23363258698186337,-2.319554980995249e-08,-0.0007517605306845876,-0.0025401422665716523,4552704,-0.12792234798029437,-0.47715647856552923,0.0,0.0,-0.008161219773596464,241.19,-0.5105283752513603,4447,1023,27.83392,0.0188928,-0.094223051108215,0.01,-0.17863260894161248,-0.24581746196011972,0.2240966796875,7158,0.968616247177124,0.022833267,1.000355839729309,0.000298866432,1.0730711966753006,-0.026066053134854883,-34.034646606445314,0.04287147521972656,0.2
-0.5,0.645636992,0.08555253769545368,-9.179997894554155e-05,248,0.0,0.0,-0.3093984818855888,1.3095928829393406,-0.2816595948370914,0.0,-1.058562753034369,0.0008317044056538078,-0.09920410000213302,-0.04574653802976374,0.0,-140.15972279,-0.2333308960192457,-2.38508521124977e-08,-0.0007607663134367132,-0.003960191740387015,4571136,-0.12683313037213362,-0.47316919023215687,0.0,0.0,-0.008228770778341079,243.37,-0.5491073248104361,4447,1027,27.84544,0.0189696,-0.0996729045032067,0.01,-0.18993010088905793,-0.25142833874409914,0.21536865234375,7162,0.970255434513092,0.01787855,0.9995322227478027,0.000298861824,1.0269251674413682,-0.020373314176686107,-34.02868518829346,0.12966236472129822,0.2
-0.5,0.645619328,0.08420098991238455,-9.282602320267594e-05,249,0.0,0.0,-0.2871955695865191,1.2714021676345622,-0.26603548732707966,0.0,-1.079784654826482,0.0007253677564828346,-0.09911711364366503,-0.04411405362609205,0.0,-138.36393216,-0.23605632911112945,-2.343685773273052e-08,-0.0007663756190865836,-0.002054031994917991,4589568,-0.1280890149553983,-0.4891578694871628,0.0,0.0,-0.008262334717293048,232.69,-0.5434943800058554,4447,1031,27.85696,0.0190464,-0.09005602796007613,0.01,-0.17382360577176048,-0.22791261903351057,0.2132568359375,7166,0.969677209854126,0.019930728,0.9992213249206543,0.000298857216,1.0560217320919036,-0.022837832022923978,-34.02213745117187,0.16843360662460327,0.2
-0.5,0.6456016640000001,0.08796372074989406,-9.27069110676151e-05,250,0.0,0.0,-0.28438836376381516,1.2810048322102814,-0.26005098985788555,0.0,-1.0583685164168106,0.0008604586861717204,-0.09908234562027783,-0.04745009388716426,0.0,-140.30554819,-0.22871320140603654,-2.2785525940015933e-08,-0.0007620355062590096,-0.001993005189412733,4608000,-0.1284462519448663,-0.4681523631974442,0.0,0.0,-0.008217905606475583,236.13,-0.5223047484486776,4447,1036,27.868479999999998,0.0191232,-0.09423354327136647,0.01,-0.17026385013531337,-0.24373789182114425,0.18707275390625,7170,0.9579731822013855,0.017601306,0.9992255568504333,0.00029885260799999996,1.49016330242157,-0.020333156187552957,-34.01889266967773,0.41602492332458496,0.2
-0.5,0.645584,0.08537628107840256,-9.503920985375064e-05,251,0.0,0.0,-0.30073377077901825,1.3013036195156562,-0.2660790205239925,0.0,-1.0663819049036871,0.0008067478645696408,-0.09915945885123392,-0.0398334605690454,0.0,-140.00255448000001,-0.23193643843629186,-2.3190288430473672e-08,-0.0007812862353391816,-0.003093230510637243,4626432,-0.12879678868022823,-0.46963232049935283,0.0,0.0,-0.008400759004464874,239.73,-0.5360568282416818,4447,1040,27.88,0.0192,-0.09684820930496779,0.01,-0.17494519112861193,-0.23788145898887014,0.18736572265625,7174,0.9636349081993103,0.019083092,0.9996680021286011,0.000298848,1.2139248371124267,-0.024539038119837642,-34.026766014099124,0.18562129139900208,0.2
-0.5,0.645566336,0.08778059717281184,-9.46531510496e-05,252,0.0,0.0,-0.30389881524953827,1.3411206844389656,-0.27502730697391226,0.0,-1.065568999402253,0.0009537745338295483,-0.0993799625625244,-0.04434259393989729,0.0,-139.34216677,-0.23361598964483996,-2.2694807627040333e-08,-0.0007828335176019464,-0.00357035859608223,4644864,-0.125941054918482,-0.4842652189820009,0.0,0.0,-0.008416419121905947,241.06,-0.5611208805766229,4447,1044,27.89152,0.0192768,-0.09856282479957988,0.01,-0.1853972377607216,-0.25949360738817345,0.20301513671875,7178,0.9649739861488342,0.021368848,0.9995430707931519,0.000298843392,1.222061914205551,-0.025607611250597982,-34.0258768081665,0.13193336129188538,0.2
-0.5,0.645548672,0.08709541177581874,-9.48999630850628e-05,253,0.0,0.0,-0.296230479282207,1.344485591490802,-0.276358799936736,0.0,-1.066225146198083,0.00096028493781988,-0.09943240718805874,-0.038245192567248724,0.0,-137.85990138999998,-0.24176678427492782,-2.3031153474917433e-08,-0.0007855150806321516,-0.0023058985197358666,4663296,-0.12591455311310235,-0.48775810761762706,0.0,0.0,-0.00849733746705945,236.92,-0.5343321003157162,4447,1048,27.90304,0.0193536,-0.0953212030813316,0.01,-0.18305064126390494,-0.25347703138357514,0.1913330078125,7182,0.9700506329536438,0.019837257,0.9992203712463379,0.00029883878399999996,1.1244672000408173,-0.022628189285751433,-34.02364521026611,0.09779384732246399,0.2
-0.5,0.6455310080000001,0.0887078374355286,-9.181333605690395e-05,254,0.0,0.0,-0.292399506335892,1.3595404080727191,-0.26268311538444006,0.0,-1.048597587907031,0.0011995425350808848,-0.09954857659491487,-0.043982079231581234,0.0,-138.38842005000004,-0.2420076358269228,-2.271505939938333e-08,-0.0007676573756383637,-0.0044957543944325095,4681728,-0.12723076179607584,-0.46610477926646304,0.0,0.0,-0.008371002652042726,242.24,-0.5120240810163268,4446,1052,27.91456,0.0194304,-0.09653016305887469,0.01,-0.18095006990152254,-0.25400012969358615,0.19180908203125,7186,0.9713805913925171,0.017311035,0.9993680715560913,0.000298834176,1.074987953901291,-0.022843757842201738,-34.020524978637695,0.14089053869247437,0.2
-0.5,0.645513344,0.08479061290488583,-9.390161810775516e-05,255,0.0,0.0,-0.29702439773679523,1.302939359350045,-0.26899346589123163,0.0,-1.0520760891151608,0.0007166871704005947,-0.0992440749483455,-0.04867133652280447,0.0,-141.40352896,-0.23108675379979518,-2.356519843764957e-08,-0.000778653384582162,-0.0032806021561750487,4700160,-0.12704565175395374,-0.4702796912214565,0.0,0.0,-0.008512899063099273,250.17,-0.5062060124104056,4447,1056,27.92608,0.0195072,-0.09304683913729905,0.01,-0.1833295742177269,-0.2575172633545574,0.19066162109375,7190,0.9774492979049683,0.017530315,0.9992530345916748,0.000298829568,0.871064767241478,-0.0223968691425398,-34.01891803741455,-0.029247820377349854,0.2
-0.5,0.64549568,0.08956193367257505,-9.886392911339174e-05,256,0.0,0.0,-0.2997744787808478,1.3208538366447236,-0.2771696823916441,0.0,-1.0503391386971073,0.0009412963053263309,-0.09911324161905044,-0.04211779878985706,0.0,-139.97528448,-0.23329609728570733,-2.3351107388729002e-08,-0.0008072980105545862,-0.0037072078987733883,4718592,-0.12868220613791037,-0.4656017921593715,0.0,0.0,-0.008622246974184128,243.21,-0.5210829388604682,4447,1061,27.9376,0.019584,-0.09577618151563032,0.01,-0.18762532687421923,-0.25977732014252,0.17635498046875,7194,0.9754663109779358,0.016922321,0.998654842376709,0.00029882496,0.8845773309469223,-0.026052952837198974,-34.01047477722168,-0.004237323999404907,0.2
-0.5,0.645478016,0.0901416221527848,-9.197890294507597e-05,257,0.0,0.0,-0.3164102416841539,1.3554100323469656,-0.2685285986057311,0.0,-1.041896829337711,0.0008582886269626518,-0.09922005464036775,-0.037980029435453214,0.0,-137.95557251000002,-0.23180900386292003,-2.2532209673413087e-08,-0.0007717185320429814,-0.0011706877357585063,4737024,-0.12644357101527334,-0.4669104850497876,0.0,0.0,-0.008486761617234707,237.27,-0.5214749461112567,4447,1065,27.94912,0.0196608,-0.09988064608165398,0.01,-0.18044210701506422,-0.24417279049736848,0.22841796875,7198,0.9750177264213562,0.023247916,0.9993343353271484,0.000298820352,0.962027183175087,-0.02428560983389616,-34.01461524963379,0.03167125582695007,0.2
-0.5,0.6454603520000001,0.08648867789797175,-9.808017961210797e-05,258,0.0,0.0,-0.3100130517151667,1.327915818415984,-0.2773365420733025,0.0,-1.058248982438154,0.0008360447180974814,-0.09892808741869073,-0.042666846431934066,0.0,-138.23818929,-0.22732114471509732,-2.2895444127557454e-08,-0.000809273990383268,-0.0018992363679774553,4755456,-0.12728381863118415,-0.47062149188717267,0.0,0.0,-0.008696898900707541,235.74,-0.536027343492956,4446,1069,27.96064,0.0197376,-0.10094013484177453,0.01,-0.18575190596337585,-0.25578324906548244,0.216650390625,7202,0.970576822757721,0.021330314,0.9990195035934448,0.00029881574399999997,1.1390121847391128,-0.02421327424235642,-34.01671848297119,0.08421263098716736,0.2
-0.5,0.645442688,0.0895637429612632,-9.563126060473903e-05,259,0.0,0.0,-0.30633155745026924,1.3854885576019493,-0.2723955452215272,0.0,-1.0421030248901295,0.0009863266087551084,-0.09918478386846957,-0.04072552084269571,0.0,-138.31243501,-0.23572209520326654,-2.2343857216691455e-08,-0.0007964307752726679,-0.0015967996810741282,4773888,-0.12769758471306372,-0.462183802882456,0.0,0.0,-0.008622156021287901,240.49,-0.5484186784582755,4446,1073,27.97216,0.0198144,-0.1027891582643719,0.01,-0.1830453932056938,-0.26102380272475395,0.20194091796875,7206,0.9624089598655701,0.021019882,0.9988414645195007,0.000298811136,1.4802881240844727,-0.02496122537413612,-34.01102161407471,0.305978000164032,0.2
-0.5,0.645425024,0.09081687516746023,-9.81175339951301e-05,260,0.0,0.0,-0.2968169905952822,1.352774415701578,-0.2687099354712239,0.0,-1.049923156487602,0.0007118043981285559,-0.09935039517265619,-0.04190376812605084,0.0,-138.53146428999997,-0.23468561344721506,-2.2988781371111592e-08,-0.0008035017622687147,-0.0013037163225067235,4792320,-0.1284941135766592,-0.46587175405581394,0.0,0.0,-0.008583865840328268,240.57,-0.5195856048808998,4446,1077,27.98368,0.0198912,-0.09895360279759012,0.01,-0.1820191283679483,-0.25901729343533153,0.15782470703125,7210,0.9772117137908936,0.015596969,0.9987412691116333,0.000298806528,0.9559070318937302,-0.022487626934889704,-34.009917640686034,0.033889204263687134,0.2
-0.5,0.64540736,0.09563109805927116,-9.808999835760721e-05,261,0.0,0.0,-0.31603373973849197,1.3933669060706124,-0.2786526511962225,0.0,-1.0318059742382761,0.0009483492402877244,-0.09941243187782332,-0.040159931259242714,0.0,-138.15161076999996,-0.23540291451339637,-2.222943354126299e-08,-0.0008074524117096051,-0.0026051929139655856,4810752,-0.1263439080222491,-0.4555010721371283,0.0,0.0,-0.008676249643286197,240.39,-0.5342435231671945,4446,1081,27.9952,0.019968,-0.10338194570223379,0.01,-0.19404562493099978,-0.27383722018291345,0.19544677734375,7214,0.9656897187232971,0.018827567,0.998943030834198,0.00029880191999999997,1.3407070636749268,-0.023812252498464657,-34.01165332794189,0.2671568691730499,0.2
-0.5,0.6453896960000001,0.0898118786505244,-9.691360384340403e-05,262,0.0,0.0,-0.3073479010364114,1.370406379058853,-0.2731610840174592,0.0,-1.018780399393295,0.0008995212006589605,-0.09961779916761951,-0.041517756410434634,0.0,-136.50979991,-0.2310496984481185,-2.302199305096279e-08,-0.0008072834631192904,-0.0024774590640317855,4829184,-0.124976994042281,-0.4520904017806939,0.0,0.0,-0.008717834597243117,239.22,-0.5426350304009803,4446,1086,28.00672,0.0200448,-0.10475926923631537,0.01,-0.19272975116559063,-0.2725460010971821,0.18438720703125,7218,0.9709931015968323,0.017834703,0.9988993406295776,0.000298797312,1.2180452048778534,-0.021445501572452487,-34.009720993041995,0.1778862476348877,0.2
-0.5,0.645372032,0.0894337819424906,-9.833737490898654e-05,263,0.0,0.0,-0.29414454179145655,1.3461976048794784,-0.26932126011629154,0.0,-1.0359446825788783,0.000901691369815833,-0.09960864596611066,-0.044857597243713423,0.0,-139.66790071,-0.23790490734565786,-2.3846358530965113e-08,-0.0008097303064087923,-0.0021479888687752453,4847616,-0.1264196104064294,-0.45216804816306294,0.0,0.0,-0.008756535348152248,248.61,-0.5221688811692773,4446,1090,28.01824,0.0201216,-0.10315060598429503,0.01,-0.1885589944502497,-0.28279962294907623,0.2003173828125,7222,0.977224588394165,0.018567756,0.9989686012268066,0.000298792704,0.9632478535175324,-0.023204932280350477,-34.01017093658447,0.0671381950378418,0.2
-0.5,0.645354368,0.08710415511471264,-0.0001036210985843097,264,0.0,0.0,-0.2758677145705087,1.3147102905686354,-0.26409371359216527,0.0,-1.0387750943870193,0.0009933796504305468,-0.0997439594424041,-0.04163236731255893,0.0,-138.13588159,-0.23724919049717264,-2.3067734703855057e-08,-0.0008415713444887153,-0.0024272693398729025,4866048,-0.12713780972552088,-0.4677357236228409,0.0,0.0,-0.008939758261433044,238.9,-0.5343308300026269,4446,1094,28.02976,0.0201984,-0.09460946979371355,0.01,-0.17894370461178935,-0.2632759078864377,0.2034423828125,7226,0.9793665409088135,0.020342354,0.9992415308952332,0.00029878809599999997,0.840420863032341,-0.02538916179910302,-34.014706420898435,-0.011951833963394165,0.2
-0.5,0.645336704,0.09440390905289017,-9.856869673070543e-05,265,0.0,0.0,-0.2907150467079228,1.3610631426409547,-0.2669226662243174,0.0,-1.0266659153861428,0.000933158301955296,-0.09957635073312975,-0.041615955719155155,0.0,-137.24381528999996,-0.22770474025392204,-2.255727013304447e-08,-0.0008152932190635177,-0.00151928296462062,4884480,-0.12741195411304002,-0.4573538377898503,0.0,0.0,-0.00880691316284795,239.12,-0.530748966143687,4446,1098,28.04128,0.0202752,-0.09861050438444713,0.01,-0.1821529219583535,-0.26700080535463044,0.20709228515625,7230,0.960527777671814,0.019391108,0.9990991353988647,0.000298783488,1.5713376224040985,-0.020211452944204213,-34.01358509063721,0.2872348129749298,0.2
-0.5,0.6453190400000001,0.09554095519049008,-0.00010126781916554008,266,0.0,0.0,-0.292670281780502,1.3834935246474511,-0.2684188370531218,0.0,-1.019485606087444,0.0009895818463216226,-0.099788653172902,-0.039265834732860744,0.0,-136.97105355,-0.23740522846577436,-2.2556936334197565e-08,-0.000826836860529361,-0.002598961870070319,4902912,-0.12500535371587979,-0.4455804252027864,0.0,0.0,-0.008843978672547296,243.25,-0.5101917317193788,4446,1102,28.0528,0.020352,-0.102329315350237,0.01,-0.18613507073525767,-0.2775980028258836,0.180029296875,7234,0.9720686674118042,0.017152593,0.9990718364715576,0.00029877888,1.1827665358781814,-0.021929646271746605,-34.01453914642334,0.18632036447525024,0.2
-0.5,0.645301376,0.09277856315023725,-0.00010142805366734859,267,0.0,0.0,-0.2800685814720134,1.3916966040077978,-0.25699044099202045,0.0,-1.042221253094206,0.0009168822952132258,-0.09980419018274053,-0.04088027843519942,0.0,-136.64967380000002,-0.2472752943082886,-2.2531738493572235e-08,-0.0008194138240303812,-0.0025493965077454353,4921344,-0.12517733140357856,-0.4641943717223433,0.0,0.0,-0.008792844237002878,238.62,-0.5261230329534579,4446,1106,28.06432,0.0204288,-0.1008093530793655,0.01,-0.17477286504055656,-0.2709060317242826,0.20703125,7238,0.980627715587616,0.022206148,0.9994494915008545,0.00029877427199999997,0.8132497549057007,-0.026022604247555137,-34.01750526428223,-0.010234624147415161,0.2
