reward_terms/alive,time/iterations,reward_terms/phase_contact,reward_terms/ang_xy,time/time_elapsed,reward_terms/foot_ahead,curriculum/ent_coef,curriculum/ctrl_jitter_ms,reward_terms/air_time,reward_terms/energy,reward_terms/foot_slip,curriculum/ctrl_drop_prob,reward_terms/hip_roll,reward_terms/residual_rate,reward_terms/torque,reward_terms/residual,reward_terms/stance_time,reward_terms/coef_rate,reward_terms/step_rate,reward_terms/height,time/fps,curriculum/sprint_dist_m,reward_terms/motor_vel,reward_terms/overrun,reward_terms/stance,reward_terms/duty_sym,reward_terms/fwd_speed,reward_terms/time,reward_terms/vz,time/total_timesteps,reward_terms/angmom,rollout/ep_rew_mean,reward_terms/assist_pen,ankle/ankle_defl_peak,reward_terms/lat_vel,curriculum/eff_scale,reward_terms/stop,reward_terms/upright,ankle/ankle_spring_trq_peak,reward_terms/clearance,curriculum/stance_ratio,rollout/ep_len_mean,ankle/ankle_spring_energy_peak,reward_terms/action_rate,train/policy_gradient_loss,train/entropy_loss,train/explained_variance,train/n_updates,train/std,train/learning_rate,train/clip_fraction,train/approx_kl,train/value_loss,train/clip_range,train/loss
0.0,1580,-0.5444362927151746,-0.12436073949880481,8372,0.0,0.01,0.0,0.0,-0.0005957824812289366,-0.11603693879743306,0.0,-0.01572861260479788,0.0,-0.010016254352506764,-0.10501749522135993,-0.005799648442512585,-0.9263931185081984,-0.002473958333333339,-0.07737491505349524,3478,43.19008,-8.849930914172159e-05,0.0,-7.627972710117627e-05,0.0,-2.262985012052356,-0.5,-0.29031586936841536,29122560,-0.2876554065503857,-149.36384538000001,0.0,0.7498339711641824,-9.171523023868369e-09,0.1212672,0.0,-0.8684041602864098,21.482743273853824,0.03566074663599488,0.622108544,201.01,12.72321361408924,-0.04944873596501135,-0.012759030761662871,-34.07525844573975,0.9981164932250977,6316,1.0020443201065063,0.000285447936,0.21396484375,0.021080911,6.110898921178887e-05,0.2,-0.36434197425842285
0.0,1581,-0.5451311003985494,-0.12120331077982599,8385,0.0,0.01,0.0,0.0,-0.0005984508019139964,-0.11822598481740479,0.0,-0.017357152057379546,0.0,-0.009678547513108053,-0.10499040151860406,-0.005890658335475665,-0.9263574794561555,-0.0025282118055555618,-0.07711568987543814,3475,43.2016,-9.001175359430819e-05,0.0,-0.0002722159743446414,0.0,-2.2675516897111194,-0.5,-0.28635966898323945,29140992,-0.2822195028155168,-149.24335101,0.0,0.7631535833610891,-9.593741718325556e-09,0.121344,0.0,-0.8801075327347525,21.8643501632952,0.03619856137574318,0.62209088,200.5,12.943909460651682,-0.04923607791365295,-0.013617827673442662,-34.0718770980835,0.9982479810714722,6320,1.00152587890625,0.00028543872,0.20745849609375,0.023030832,6.079972772567999e-05,0.2,-0.36555835604667664
0.0,1582,-0.5404523699276148,-0.1284849213670204,8393,0.0,0.01,0.0,0.0,-0.0006056499500357854,-0.1018946794675433,0.0,-0.015770033210997403,0.0,-0.009841284928426524,-0.10493011140042124,-0.005810771066333271,-0.9322786302946116,-0.0025282118055555618,-0.07872923609639046,3474,43.21312,-8.940043164424169e-05,0.0,-0.00019748804032297521,0.0,-2.276831994169251,-0.5,-0.29577448557997665,29159424,-0.29678883352240015,-149.19977176000003,0.0,0.7476045011675491,-9.430553712931492e-09,0.1214208,0.0,-0.8835730670536309,21.41886895845028,0.037293508556092314,0.622073216,200.25,12.772375051484556,-0.048710727288518725,-0.012314871151465923,-34.07334804534912,0.9978394508361816,6324,1.002058744430542,0.000285429504,0.19854736328125,0.02003951,0.00015621122620359528,0.2,-0.3635539710521698
0.0,1583,-0.5432384260042887,-0.13005290938927583,8397,0.0,0.01,0.0,0.0,-0.0006160731616688209,-0.11504549244583363,0.0,-0.01717977152479533,0.0,-0.009850537031558073,-0.1046991144468664,-0.004992090999924888,-0.9310529008141464,-0.0026258680555555627,-0.07657456924873712,3474,43.22464,-9.023397053474619e-05,0.0,-4.024797752832491e-05,0.0,-2.253244011209141,-0.5,-0.28585930589883346,29177856,-0.28875918426564107,-148.52511944,0.0,0.757404733243008,-9.214000266751256e-09,0.1214976,0.0,-0.8729213505770821,21.69964560741218,0.03653447915443869,0.6220555520000001,197.59,12.788955722551407,-0.04938418160741395,-0.015293530537746847,-34.08131446838379,0.9977462291717529,6328,1.0026381015777588,0.000285420288,0.19473876953125,0.021230172,0.0002381562277150806,0.2,-0.3687870502471924
0.0,1584,-0.54138273209916,-0.12709155470534972,8401,0.0,0.01,0.0,0.0,-0.000596332513186485,-0.09726081788877537,0.0,-0.01591187344388555,0.0,-0.009805020225587036,-0.10533336340934311,-0.005033595267579787,-0.915344227737607,-0.00245225694444445,-0.07725863050621606,3475,43.23616,-8.995399666112146e-05,0.0,-0.00013906029231606847,0.0,-2.2488362649037663,-0.5,-0.2914945596492843,29196288,-0.2946128724086808,-148.7250947,0.0,0.7585748819553841,-8.945430432544433e-09,0.1215744,0.0,-0.8909267326177268,21.733170368021753,0.036682152203893856,0.622037888,198.37,13.154338291065047,-0.04831450803384336,-0.012920921586919576,-34.076361656188965,0.9958279728889465,6332,1.0019121170043945,0.000285411072,0.19466552734375,0.018880121,0.0001187578025565017,0.2,-0.37412410974502563
0.0,1585,-0.5471518778923802,-0.12410829971207558,8406,0.0,0.01,0.0,0.0,-0.0005870937217171543,-0.10674871616814119,0.0,-0.015738838335356598,0.0,-0.009692006992498043,-0.10501199726834959,-0.005098968686070293,-0.9252757599216008,-0.0024522569444444496,-0.07695502995255038,3475,43.24768,-8.991049411921798e-05,0.0,-0.00016564488089648876,0.0,-2.2511039091169427,-0.5,-0.2878872004264781,29214720,-0.2869690821490505,-149.05921468,0.0,0.7396986331555088,-8.888782680020906e-09,0.1216512,0.0,-0.873681179348602,21.192365839905325,0.03579288019529653,0.622020224,199.74,12.90243897930576,-0.04917356635617367,-0.015184265852440149,-34.07484855651855,0.997214138507843,6336,1.0019177198410034,0.000285401856,0.20902099609375,0.020670194,9.405556138517568e-05,0.2,-0.3679806888103485
0.0,1586,-0.5470829144984619,-0.1275140064996573,8410,0.0,0.01,0.0,0.0,-0.000600995058545484,-0.11184816741877762,0.0,-0.012337236040092903,0.0,-0.009770211989177645,-0.10540309626067067,-0.005932433301091401,-0.939339659653873,-0.002463107638888894,-0.0758182905480139,3475,43.2592,-9.012320930078587e-05,0.0,-4.538066366561648e-05,0.0,-2.238694856430535,-0.5,-0.28705862603906696,29233152,-0.288239050253812,-149.30917377000003,0.0,0.748812908356485,-8.809949692709173e-09,0.121728,0.0,-0.8658201153822112,21.453489824413293,0.035557135645687764,0.62200256,200.78,12.585070137708678,-0.0491317333161504,-0.011878599331248551,-34.073782730102536,0.9976555109024048,6340,1.0017824172973633,0.00028539263999999997,0.18470458984375,0.018380385,7.437767653755145e-05,0.2,-0.37011462450027466
0.0,1587,-0.5544586507618136,-0.12425490314726001,8414,0.0,0.01,0.0,0.0,-0.0006110949666755966,-0.11687484122423432,0.0,-0.01682217617667175,0.0,-0.009845876148847112,-0.1052388305378368,-0.005488370904155697,-0.9200599816593454,-0.0025282118055555618,-0.07625719378542706,3476,43.27072,-9.055339851604541e-05,0.0,-0.000751386962336073,0.0,-2.2370546853592166,-0.5,-0.28495729131206804,29251584,-0.2845006201894454,-148.8903111,0.0,0.7588768186770349,-9.298278974271322e-09,0.1218048,0.0,-0.8856964952240554,21.74182085509705,0.03579457935898844,0.6219848960000001,199.06,13.008961919595084,-0.04855417988828116,-0.012036640266887843,-34.06929340362549,0.9980580806732178,6344,1.001446008682251,0.000285383424,0.20792236328125,0.020878192,6.292551206570352e-05,0.2,-0.3668350875377655
0.0,1588,-0.5424390795666729,-0.12607858021469687,8418,0.0,0.01,0.0,0.0,-0.0006067153125037692,-0.10977363865267645,0.0,-0.013236963406115854,0.0,-0.009973997304328965,-0.10518683436610575,-0.005686260087208616,-0.9451772946806466,-0.0025282118055555618,-0.07705122424246708,3476,43.28224,-9.060191834185588e-05,0.0,-6.265872071935711e-05,0.0,-2.2733638168878416,-0.5,-0.29103507853507976,29270016,-0.29428489414658926,-149.11239486,0.0,0.7465530161158171,-8.648578762194774e-09,0.1218816,0.0,-0.8865428804852163,21.38874391171816,0.03689066586783127,0.621967232,199.95,12.74942885486887,-0.04996533624057492,-0.013497502577956766,-34.07068405151367,0.9977748394012451,6348,1.0017637014389038,0.000285374208,0.21024169921875,0.021014916,6.919336337887216e-05,0.2,-0.3672100901603699
0.0,1589,-0.542057137827995,-0.1232154905327503,8423,0.0,0.01,0.0,0.0,-0.0005945120678069521,-0.11103349982996391,0.0,-0.017472701314469704,0.0,-0.009760552650352356,-0.10517292308814592,-0.00488656682945374,-0.9402724740295518,-0.002549913194444451,-0.07799003843941028,3477,43.29376,-8.960217428367892e-05,0.0,-7.080973239537821e-05,0.0,-2.2766346254300127,-0.5,-0.29183053522222024,29288448,-0.29237662975963247,-149.02234769999998,0.0,0.7477755173121851,-9.429130638846863e-09,0.1219584,0.0,-0.8901293773082476,21.4237685709941,0.037266695797315376,0.621949568,199.56,12.703421734356978,-0.04924606184959859,-0.012821734265889973,-34.07355251312256,0.9979493021965027,6352,1.0019617080688477,0.000285364992,0.19718017578125,0.01848865,7.09634397935588e-05,0.2,-0.36382997035980225
0.0,1590,-0.5479525863521503,-0.12608400908130235,8427,0.0,0.01,0.0,0.0,-0.0006132486192736844,-0.12056653482589197,0.0,-0.015420559665974757,0.0,-0.009912728879619102,-0.1049205650257845,-0.0055723275937553905,-0.9355586573170984,-0.0024739583333333393,-0.0788050328956617,3477,43.305279999999996,-9.183881695282436e-05,0.0,-0.00038123593737845405,0.0,-2.275052351987799,-0.5,-0.2952475756433906,29306880,-0.29633126632576173,-149.24557828000002,0.0,0.7590308136115215,-9.640928904979411e-09,0.1220352,0.0,-0.897028381354694,21.74623280997009,0.036993919886338704,0.621931904,200.44,12.88244601045444,-0.04881990501616315,-0.012243781122379005,-34.07772846221924,0.9981431365013123,6356,1.0020782947540283,0.000285355776,0.2090576171875,0.019023376,6.184791618579766e-05,0.2,-0.3635309934616089
0.0,1591,-0.5453530755648077,-0.12571840152341898,8432,0.0,0.01,0.0,0.0,-0.0006077054480941206,-0.0994421407563377,0.0,-0.018086624888800248,0.0,-0.009907672644757117,-0.10511440491290461,-0.004972152350496294,-0.9250312116485756,-0.0024739583333333393,-0.07737833111553669,3477,43.3168,-9.142749808378987e-05,0.0,-6.694572379540149e-05,0.0,-2.2529151872967184,-0.5,-0.2885803342334646,29325312,-0.29262494749690293,-148.81000291,0.0,0.7508676207416419,-9.862567376153306e-09,0.122112,0.0,-0.902886816302297,21.51235733424804,0.03688787816388706,0.6219142400000001,198.74,12.747261759326703,-0.04858121355818922,-0.012128811783622951,-34.07994613647461,0.9979509711265564,6360,1.0021953582763672,0.00028534656,0.1885009765625,0.018358864,7.131477559596533e-05,0.2,-0.3659287989139557
0.0,1592,-0.547263093623642,-0.1253931371814866,8436,0.0,0.01,0.0,0.0,-0.0006152305991578137,-0.1258531679277586,0.0,-0.017379996779972342,0.0,-0.00992883060005376,-0.10507165352654642,-0.00556812347106946,-0.9356029297516658,-0.002560763888888896,-0.08045923675274438,3478,43.328320000000005,-9.102450043775215e-05,0.0,-2.6106074641901398e-05,0.0,-2.284917800528922,-0.5,-0.2993464454063106,29343744,-0.29850200899923385,-149.46650122,0.0,0.746714219243146,-1.026979917794838e-08,0.1221888,0.0,-0.9110052537659098,21.39336238131613,0.037254440125441296,0.621896576,201.38,12.683420112114447,-0.049169721592384676,-0.012715949618723243,-34.076033401489255,0.9978325366973877,6364,1.0020179748535156,0.00028533734399999996,0.2071533203125,0.020745704,6.014667233102955e-05,0.2,-0.3676477074623108
0.0,1593,-0.5465583939131797,-0.12938602967140983,8440,0.0,0.01,0.0,0.0,-0.0006100266008755286,-0.12887731931363233,0.0,-0.01688482644992612,0.0,-0.009801612899901025,-0.10502160304191605,-0.005919141329488614,-0.93922900205374,-0.0025390625000000066,-0.07830584796074554,3478,43.339839999999995,-9.082098375458207e-05,0.0,-8.045734020664385e-05,0.0,-2.2631726402545262,-0.5,-0.29309136996713486,29362176,-0.3042086588082954,-149.29345718000002,0.0,0.7429541772031245,-9.949893549388945e-09,0.1222656,0.0,-0.8885038600501731,21.285637176869518,0.035628564418392523,0.621878912,200.66,13.01733016497074,-0.049075218007975124,-0.011574989813379944,-34.075670051574704,0.9982941150665283,6368,1.0019197463989258,0.000285328128,0.20487060546875,0.020760123,5.579196658800356e-05,0.2,-0.37073731422424316
0.0,1594,-0.5377239517954215,-0.12566161483001775,8444,0.0,0.01,0.0,0.0,-0.0005987187621481022,-0.1012164862993509,0.0,-0.015022501661112778,0.0,-0.009919071018948794,-0.10529505917792001,-0.005403600374443663,-0.9376447182151691,-0.002408854166666671,-0.07812040712098989,3479,43.35136,-8.986031257855906e-05,0.0,-0.00012990728848463095,0.0,-2.260347089014205,-0.5,-0.2948336355434403,29380608,-0.2964341657009363,-149.42876415,0.0,0.7484408345606355,-8.914282115210588e-09,0.1223424,0.0,-0.8824530667015695,21.442829910162207,0.03679332664597818,0.621861248,201.23,12.85909324493289,-0.04900195027013633,-0.01124602883355692,-34.078780555725096,0.9983901381492615,6372,1.002107858657837,0.000285318912,0.19434814453125,0.019243289,5.203332784731174e-05,0.2,-0.3630962073802948
0.0,1595,-0.5503503334087737,-0.12420388666573563,8449,0.0,0.01,0.0,0.0,-0.000594121855923194,-0.11119772323571528,0.0,-0.015151711491535278,0.0,-0.010154673865113453,-0.10535829520437931,-0.006013271324465879,-0.9368711583337441,-0.002430555555555561,-0.07792392872287496,3479,43.362880000000004,-8.947331168952379e-05,0.0,-9.063374700506941e-05,0.0,-2.255811663001229,-0.5,-0.2924460798338244,29399040,-0.2995108613677924,-149.50184639,0.0,0.7542423996870655,-8.836223965974166e-09,0.1224192,0.0,-0.8829932336986512,21.609044751034425,0.03565192949512585,0.6218435840000001,201.51,13.029091088821371,-0.04894533493088824,-0.010314153612125666,-34.07847080230713,0.9980891942977905,6376,1.0021475553512573,0.000285309696,0.184765625,0.017677506,5.7215597371396144e-05,0.2,-0.3673364520072937
0.0,1596,-0.5516244517776417,-0.12545916219844677,8453,0.0,0.01,0.0,0.0,-0.0006003035580219328,-0.10781822281929339,0.0,-0.016541238125496127,0.0,-0.009996268591611398,-0.10494169030172815,-0.005193369650644147,-0.9226110865357519,-0.002387152777777782,-0.0778475740724156,3479,43.374399999999994,-8.970926025707013e-05,0.0,-0.0001897288250416651,0.0,-2.256132948526655,-0.5,-0.29022673775501917,29417472,-0.29613337436566023,-149.21554758,0.0,0.752321556298136,-9.745458342930316e-09,0.122496,0.0,-0.8968715775329498,21.554012587941596,0.03616463057314798,0.62182592,200.35,12.722176528297439,-0.049452395721103694,-0.01205589617602527,-34.07625503540039,0.9981787204742432,6380,1.0018229484558105,0.00028530048,0.1836669921875,0.018741239,6.0603303245443386e-05,0.2,-0.3678103983402252
0.0,1597,-0.5519274888124234,-0.12494617677380042,8457,0.0,0.01,0.0,0.0,-0.0006081438427301707,-0.11918574821377957,0.0,-0.01529900012961491,0.0,-0.010033643648289708,-0.10512919728521464,-0.0067528780911945635,-0.9361358606384488,-0.002571614583333339,-0.07829979996727149,3480,43.38592,-8.978730337116854e-05,0.0,-6.608856004071183e-05,0.0,-2.2655271679592786,-0.5,-0.2926451123640313,29435904,-0.29961349386686165,-149.63956932,0.0,0.7589197911564652,-9.485491969062423e-09,0.1225728,0.0,-0.8927493784121671,21.743052016632728,0.0357484165856662,0.621808256,202.08,12.579376978963868,-0.050228038433179086,-0.013164664653595537,-34.0741512298584,0.9979102611541748,6384,1.001920223236084,0.000285291264,0.191845703125,0.020072207,6.380268932844046e-05,0.2,-0.365079790353775
0.0,1598,-0.5506370448760323,-0.12098970471851987,8462,0.0,0.01,0.0,0.0,-0.0006010157478234184,-0.12024783042609016,0.0,-0.018279186817369474,0.0,-0.010096470567904978,-0.10505496869262293,-0.00538027140363637,-0.9331101854745937,-0.002528211805555562,-0.0786053171759257,3480,43.39744,-9.00630167209232e-05,0.0,-0.00017672874623094912,0.0,-2.267253665650087,-0.5,-0.29195709034995815,29454336,-0.29445143617950004,-149.24022889999998,0.0,0.7488675588211281,-9.989373724328915e-09,0.1226496,0.0,-0.8997289157214602,21.45505556022532,0.03628525994273078,0.621790592,200.52,12.701239244619565,-0.05021169843026087,-0.01151484283618629,-34.07802848815918,0.9980765581130981,6388,1.0020091533660889,0.000285282048,0.2138671875,0.021652821,6.147029398562154e-05,0.2,-0.3541907072067261
0.0,1599,-0.5464671856423258,-0.12801773307713643,8466,0.0,0.01,0.0,0.0,-0.0006028716356115545,-0.11976138453117002,0.0,-0.019575234918959062,0.0,-0.010022130026445796,-0.10498321765766468,-0.004728690811639858,-0.911825330499206,-0.002528211805555562,-0.07995137741240403,3481,43.40896,-9.05586459947571e-05,0.0,-0.0001352556788446382,0.0,-2.2730447430523206,-0.5,-0.2965346983173469,29472768,-0.300767713516426,-149.10526650000003,0.0,0.7601041501512192,-9.398750405873873e-09,0.1227264,0.0,-0.9129732429203595,21.77698390183243,0.0365885622324325,0.6217729280000001,199.92,13.039306133386292,-0.04817643713942482,-0.011954447312746197,-34.07155017852783,0.9981216788291931,6392,1.0015475749969482,0.00028527283199999997,0.17738037109375,0.019309264,5.577059073402779e-05,0.2,-0.3644288182258606
0.0,1600,-0.5528878245275693,-0.12387285563380322,8470,0.0,0.01,0.0,0.0,-0.0005930981302889747,-0.11760487534178221,0.0,-0.019750131555400192,0.0,-0.00987931249988271,-0.10480398972948032,-0.006070643217147638,-0.9251377912738916,-0.002517361111111117,-0.08024306303860027,3481,43.42048,-8.953059515189559e-05,0.0,-0.00012699375237488139,0.0,-2.286610681878633,-0.5,-0.2960528839538911,29491200,-0.29917413354448813,-149.75722151,0.0,0.7567040779207137,-9.830533829051871e-09,0.1228032,0.0,-0.901300245105355,21.679571832428447,0.03613447346673883,0.621755264,202.54,12.681306716568377,-0.049412568092736794,-0.012255587719846518,-34.0751335144043,0.9981069564819336,6396,1.0020558834075928,0.000285263616,0.19014892578125,0.019701514,5.709780889446847e-05,0.2,-0.36277592182159424
0.0,1601,-0.5443253868615048,-0.1234761914027352,8476,0.0,0.01,0.0,0.0,-0.0006028627699061075,-0.10216129384033033,0.0,-0.020474642993322703,0.0,-0.009976091855862852,-0.10478034551016478,-0.0051022248226217926,-0.9107475416692873,-0.002484809027777784,-0.07994242997185368,3481,43.432,-9.093768209288734e-05,0.0,-6.210691093479829e-05,0.0,-2.278828563660368,-0.5,-0.29454010550800047,29509632,-0.3005853419481089,-149.2115972,0.0,0.7638684516363601,-1.0448749272769389e-08,0.12288,0.0,-0.9151569004622707,21.884831139381713,0.03709688093238523,0.6217376,200.38,12.83434772490369,-0.04859353475487307,-0.01076468576793559,-34.074522972106934,0.9980001449584961,6400,1.0018352270126343,0.0002852544,0.20394287109375,0.01927344,6.491712192655542e-05,0.2,-0.3663783073425293
0.0,1602,-0.5510164899563712,-0.12301494542631468,8480,0.0,0.01,0.0,0.0,-0.000593727798490638,-0.11446346690599779,0.0,-0.021071499807242336,0.0,-0.00974757131912004,-0.10489543673071329,-0.0058001923219611244,-0.8986336978778127,-0.002495659722222227,-0.07962785931318654,3481,43.44352,-9.030495689271554e-05,0.0,-3.3674477345408016e-05,0.0,-2.2708276332023147,-0.5,-0.2940957262664202,29528064,-0.29718180545328693,-149.26876283999997,0.0,0.7487661772872224,-9.506530424333276e-09,0.1229568,0.0,-0.900209243142553,21.45215097927892,0.03680815393073136,0.621719936,200.55,12.68768658994026,-0.04851001127346958,-0.013000140525400638,-34.072207641601565,0.998155415058136,6404,1.0017576217651367,0.000285245184,0.20101318359375,0.021128079,8.574082294217078e-05,0.2,-0.3678033649921417
0.0,1603,-0.5546606246343235,-0.12217609319361575,8485,0.0,0.01,0.0,0.0,-0.0006065742866001831,-0.11467927359883665,0.0,-0.022541614094086178,0.0,-0.009852412939506708,-0.10440151175847442,-0.006044466821347467,-0.9049893077110842,-0.0022786458333333356,-0.07817605446120163,3482,43.45504,-8.963449771963459e-05,0.0,-0.0001375814341675463,0.0,-2.2497421929017296,-0.5,-0.28650466755075327,29546496,-0.29245798692759956,-149.33357596999997,0.0,0.755760380910257,-9.593516321075776e-09,0.1230336,0.0,-0.9101962217249677,21.652534913078863,0.036115140196877,0.6217022720000001,200.82,12.887521162810074,-0.04884819498751857,-0.012408329523168504,-34.07621726989746,0.9977262616157532,6408,1.0018997192382812,0.000285235968,0.18001708984375,0.018459667,0.00011708798774634488,0.2,-0.36276373267173767
0.0,1604,-0.5519085948551705,-0.121770349781208,8489,0.0,0.01,0.0,0.0,-0.000611694513417018,-0.11733073476393908,0.0,-0.017866289540738975,0.0,-0.010015927759566369,-0.10502945740624198,-0.006117031017007927,-0.9226958011794202,-0.002473958333333339,-0.07824330114719685,3482,43.46656,-9.181836958187687e-05,0.0,-5.135999281534161e-05,0.0,-2.2552013072302177,-0.5,-0.2916079817226313,29564928,-0.2954258226158626,-149.55433634000002,0.0,0.748046028249196,-9.711493792465121e-09,0.1231104,0.0,-0.9026762110367849,21.431518709339464,0.03683255393639614,0.621684608,201.74,12.912726560732382,-0.04799678769599542,-0.010548966075293719,-34.071593856811525,0.9976351857185364,6412,1.0015745162963867,0.000285226752,0.17156982421875,0.016569626,6.082740674173692e-05,0.2,-0.3627493679523468
0.0,1605,-0.5450461522531165,-0.12518841708609535,8494,0.0,0.01,0.0,0.0,-0.0006103559388867997,-0.11392879304835674,0.0,-0.014918589545662097,0.0,-0.010112006062128774,-0.10516295312900605,-0.00571216603081363,-0.9281455373613101,-0.002517361111111117,-0.07800395945593927,3482,43.47808,-9.02228594706097e-05,0.0,-5.289992257564973e-06,0.0,-2.2731818333744434,-0.5,-0.2915747320759953,29583360,-0.295747348391034,-149.21993394,0.0,0.7518133627702165,-9.054278593765926e-09,0.1231872,0.0,-0.8950551630637444,21.5394528433667,0.036972617097736304,0.621666944,200.39,12.740939950815104,-0.050054478490560314,-0.01145696835592389,-34.07574043273926,0.9981550574302673,6416,1.002021312713623,0.00028521753599999996,0.18006591796875,0.019870792,6.024665945005836e-05,0.2,-0.36641183495521545
0.0,1606,-0.5538397837715521,-0.12007882511049622,8498,0.0,0.01,0.0,0.0,-0.0006078676932804823,-0.10913701994059795,0.0,-0.01816296112627308,0.0,-0.010083191692494628,-0.10542146304560732,-0.005635803216136992,-0.9064372241512688,-0.002560763888888896,-0.07749501114669163,3483,43.489599999999996,-9.259309253322793e-05,0.0,-1.0536652512332934e-05,0.0,-2.2533669505307925,-0.5,-0.2855113729470747,29601792,-0.2886941823254552,-149.51912156000003,0.0,0.7421538554130359,-9.768118200650541e-09,0.123264,0.0,-0.9060135692538542,21.262707957583476,0.03643591964394263,0.62164928,201.58,12.838104408784545,-0.04847941539638611,-0.011099311278667302,-34.07807559967041,0.9982753992080688,6420,1.0022066831588745,0.00028520832,0.18955078125,0.019487074,5.337990678526694e-05,0.2,-0.3610069751739502
0.0,1607,-0.5427102983306235,-0.12545693445621986,8502,0.0,0.01,0.0,0.0,-0.0006056362133779409,-0.10913305798163506,0.0,-0.016908271398166048,0.0,-0.009952236415745348,-0.10502489815650602,-0.005419876672224038,-0.9127598210018467,-0.0025173611111111173,-0.07735541171212554,3483,43.50112,-9.231218025196596e-05,0.0,-0.00020446787489958253,0.0,-2.2444048750661545,-0.5,-0.2885771497075085,29620224,-0.2902132145054239,-148.9363675,0.0,0.7418447400314067,-9.395698191053355e-09,0.1233408,0.0,-0.8804728244754639,21.2538518018998,0.03712661092805418,0.621631616,199.27,12.934441267497522,-0.04859822250245118,-0.011844336800277234,-34.07758960723877,0.9984709024429321,6424,1.0020010471343994,0.000285199104,0.20126953125,0.021046279,4.7698671551188454e-05,0.2,-0.36684510111808777
0.0,1608,-0.549124368195485,-0.12378896843777645,8507,0.0,0.01,0.0,0.0,-0.0006108913771282446,-0.11341770650896033,0.0,-0.01883462951386343,0.0,-0.010036440697764312,-0.10511026932477036,-0.005685446117745919,-0.9179491825232992,-0.0024739583333333397,-0.07917810498777636,3483,43.512640000000005,-9.207321869083191e-05,0.0,-0.0001807333801578305,0.0,-2.273106934335127,-0.5,-0.2948345276190911,29638656,-0.2946928074242805,-149.26498524000002,0.0,0.7545926716963298,-9.528856757669157e-09,0.1234176,0.0,-0.9040279375955775,21.61908004409985,0.03747891470014979,0.621613952,200.6,12.966555070418018,-0.04768676401664127,-0.01151586570776999,-34.077223205566405,0.9980906248092651,6428,1.0020211935043335,0.000285189888,0.18975830078125,0.01831609,6.376604160323041e-05,0.2,-0.3652297854423523
0.0,1609,-0.5525732141956564,-0.12645738638262413,8511,0.0,0.01,0.0,0.0,-0.0006031759369874584,-0.10099978887885008,0.0,-0.01830833483036476,0.0,-0.010040403339120136,-0.10548880254143382,-0.0046611456394505995,-0.9004102618298161,-0.0025390625000000066,-0.07610130584873204,3484,43.52416,-9.195768592343228e-05,0.0,-7.809221231079825e-05,0.0,-2.2392995724989118,-0.5,-0.2829600509751703,29657088,-0.28796902408701375,-149.08452918999998,0.0,0.7474805318533985,-9.560344609753425e-09,0.1234944,0.0,-0.8917620026824158,21.415317237599865,0.03589598001263894,0.621596288,199.84,12.664044967681889,-0.04791937857697707,-0.010996928898384795,-34.075812339782715,0.9982250928878784,6432,1.0019385814666748,0.000285180672,0.18294677734375,0.018403009,0.00010930175085377414,0.2,-0.36514055728912354
0.0,1610,-0.5489510150277571,-0.12284276957471918,8515,0.0,0.01,0.0,0.0,-0.0006092309890389602,-0.12052349369502378,0.0,-0.019265481265705542,0.0,-0.010096460864053079,-0.104797288499043,-0.005295772761908463,-0.9112217114270591,-0.002495659722222229,-0.079316020955495,3484,43.53568,-9.154543506763351e-05,0.0,-5.623856727697884e-06,0.0,-2.2759150809972537,-0.5,-0.2934589977174411,29675520,-0.29762875726261445,-149.23021433,0.0,0.7472152292477332,-1.0147173660659158e-08,0.1235712,0.0,-0.9191727484764964,21.407716317947557,0.03703456621481559,0.621578624,200.36,12.942570047803187,-0.04863146687287779,-0.009954852832015604,-34.08091850280762,0.9979000687599182,6436,1.002380609512329,0.000285171456,0.1770751953125,0.016850583,0.0001433028151950566,0.2,-0.35791584849357605
0.0,1611,-0.5496303091158432,-0.12190719728912071,8520,0.0,0.01,0.0,0.0,-0.0005987355048735362,-0.11653226038952161,0.0,-0.01701662677802228,0.0,-0.009842492273475422,-0.10530118192813467,-0.005566224290911729,-0.9111490511241672,-0.002571614583333341,-0.07782104475333364,3485,43.547200000000004,-9.199678688693119e-05,0.0,-4.411203876671859e-05,0.0,-2.2613644611988173,-0.5,-0.2896265060083676,29693952,-0.29328297561952144,-149.28952309,0.0,0.7550327862296313,-9.623950383112611e-09,0.123648,0.0,-0.892478765517262,21.631689325478938,0.036298072626886696,0.62156096,200.66,12.866664111995362,-0.04809440498654047,-0.01487378035672009,-34.079536056518556,0.9981216192245483,6440,1.0021718740463257,0.00028516224,0.20284423828125,0.022586431,5.8354241809865924e-05,0.2,-0.3707032799720764
