time/iterations,reward_terms/time,time/fps,curriculum/eff_scale,reward_terms/height,reward_terms/vz,reward_terms/hip_roll,curriculum/ctrl_drop_prob,reward_terms/step_rate,reward_terms/coef_rate,reward_terms/stance,reward_terms/fwd_speed,curriculum/ent_coef,time/time_elapsed,reward_terms/residual_rate,reward_terms/upright,reward_terms/duty_sym,time/total_timesteps,reward_terms/stop,reward_terms/assist_pen,rollout/ep_len_mean,reward_terms/foot_ahead,reward_terms/clearance,reward_terms/overrun,reward_terms/phase_contact,curriculum/ctrl_jitter_ms,reward_terms/stance_time,reward_terms/motor_vel,rollout/ep_rew_mean,curriculum/stance_ratio,reward_terms/alive,reward_terms/action_rate,reward_terms/residual,reward_terms/energy,reward_terms/angmom,reward_terms/foot_slip,reward_terms/ang_xy,reward_terms/lat_vel,reward_terms/air_time,reward_terms/torque,curriculum/sprint_dist_m,train/learning_rate,train/value_loss,train/std,train/clip_range,train/n_updates,train/explained_variance,train/clip_fraction,train/loss,train/entropy_loss,train/approx_kl,train/policy_gradient_loss
7474,-0.5,4314,0.5739264,-0.07940475088875702,-0.32307105774323647,-0.03336023126301693,0.0,-0.006195746527777836,-0.2300425919119315,-5.046168259341769e-06,1.5987528888216231,0.0062251264,31933,0.0,-0.2572550999746768,-0.11318124354397335,137760768,0.0,0.0,234.46,0.0,0.06291166816996849,0.0,-0.1377706205096421,0.0,-0.0072432026920271,-0.004754269334431207,-97.61016643,0.5179969280000001,0.0,-0.030513729967261642,-0.1136167899265562,-0.026892180525629937,-0.19629448119533896,-0.18389967327627504,-0.403902163564409,-0.041840018420609616,0.0,-0.19700894191925108,100.0,0.00014695296,0.11835763752460479,1.00081467628479,0.2,198250,0.9994946718215942,0.18326416015625,-0.19818493723869324,-34.06274604797363,0.02363791,-0.018969938345253467
7475,-0.5,4314,0.5740032,-0.0795456256286682,-0.32314394154911835,-0.03413465894445793,0.0,-0.006445312500000061,-0.24038541324982532,-3.023496079600114e-05,1.5749531010599218,0.0062232832000000005,31937,0.0,-0.2614729095812238,-0.10389988727618009,137779200,0.0,0.0,231.09,0.0,0.06542511102733112,0.0,-0.13556201495978148,0.0,-0.006152304536145594,-0.004824382859697882,-97.07513869,0.517979264,0.0,-0.03067559748346082,-0.11369017950139759,-0.027536744788906373,-0.19784734902944937,-0.18720627224224134,-0.4107810773207016,-0.03887408479082921,0.0,-0.20419512423850983,100.0,0.00014693248000000002,0.07656244225800038,1.0009263753890991,0.2,198254,0.9996998906135559,0.21298828125,-0.20857900381088257,-34.06414623260498,0.028704524,-0.01895215082913637
7476,-0.5,4314,0.57408,-0.07645491653652027,-0.3094448957054172,-0.03388357396650165,0.0,-0.006130642361111168,-0.22855788961179846,-1.1313829007906107e-05,1.584882735548916,0.00622144,31941,0.0,-0.2502781978771493,-0.10805433042966506,137797632,0.0,0.0,233.07,0.0,0.06483312377234116,0.0,-0.13124897820098427,0.0,-0.006870076656923629,-0.004673952388141884,-97.64411644,0.5179616,0.0,-0.029665505593249184,-0.1136579251496104,-0.02637105102908545,-0.1911612876981412,-0.18166111613134323,-0.39599082694857857,-0.03951333560137072,0.0,-0.193726628310906,100.0,0.000146912,0.08394166007637978,1.0010648965835571,0.2,198258,0.9996552467346191,0.20562744140625,-0.21209190785884857,-34.065130424499515,0.025980914,-0.018936149741057305
7477,-0.5,4314,0.5741568,-0.08289221445871922,-0.337329037366464,-0.033280059722390364,0.0,-0.006347656250000059,-0.23620320359645097,-1.4060836890364362e-05,1.618505555686462,0.0062195968,31945,0.0,-0.26600008878889764,-0.10881978235856843,137816064,0.0,0.0,231.18,0.0,0.06400551290029374,0.0,-0.13486076204599484,0.0,-0.006472126794202874,-0.004861410644236398,-97.09321191999999,0.517943936,0.0,-0.030519497433888862,-0.11355951445193828,-0.02747345563361121,-0.19748836553580018,-0.18298266147862863,-0.40977173192443656,-0.03798085577675475,0.0,-0.201674285143373,100.0,0.00014689152,0.11751121990382671,1.0007586479187012,0.2,198262,0.9995356798171997,0.2038330078125,-0.17873463034629822,-34.06248798370361,0.027070418,-0.016893475002143533
7478,-0.5,4314,0.5742336,-0.07514653293726292,-0.3048644527009699,-0.03471866460336844,0.0,-0.006477864583333396,-0.2462980150516202,-1.482356193007005e-05,1.5481636392551426,0.0062177536000000005,31949,0.0,-0.25538184694054744,-0.10184899482820514,137834496,0.0,0.0,229.88,0.0,0.06662391813975689,0.0,-0.13436088355025433,0.0,-0.006250504460897193,-0.004805095299557466,-98.0363402,0.517926272,0.0,-0.03081492240840619,-0.11367024645858252,-0.02726469764576827,-0.19757603497569642,-0.1929210475774545,-0.4117596947252402,-0.04192481863509463,0.0,-0.201870054684765,100.0,0.00014687104,0.07696903496980667,1.000767469406128,0.2,198266,0.9997044801712036,0.20491943359375,-0.20401662588119507,-34.06119995117187,0.029223299,-0.01816230327822268
7479,-0.5,4314,0.5743104,-0.08296331043020228,-0.33600331052150356,-0.032769730591131675,0.0,-0.006336805555555616,-0.23373713727060721,-2.3720650789628977e-05,1.6326269491854806,0.0062159104,31954,0.0,-0.25747552035704174,-0.10634595945597583,137852928,0.0,0.0,228.69,0.0,0.0636820040382138,0.0,-0.1332956384932575,0.0,-0.006324558434749229,-0.004777887696062594,-97.42611793999998,0.5179086079999999,0.0,-0.030102009605555622,-0.11345529041407626,-0.026892457555892108,-0.19339280129488776,-0.17993481374632178,-0.403031227517989,-0.04465777438976867,0.0,-0.19614053242473536,100.0,0.00014685056,1.5586261987686156,1.0004396438598633,0.2,198270,0.9930490851402283,0.14178466796875,0.34938955307006836,-34.058171081542966,0.016917732,-0.009592966514173896
7480,-0.5,4314,0.5743872,-0.08035481923737793,-0.322828734855683,-0.033209407686215726,0.0,-0.006358506944444505,-0.2412458190506684,-2.9101608575874973e-06,1.599961637226499,0.0062140672,31958,0.0,-0.25370487798830843,-0.09804334610415451,137871360,0.0,0.0,227.57,0.0,0.06743291504987758,0.0,-0.12892510991410633,0.0,-0.005634186207316816,-0.0047331351498766565,-96.81522229999999,0.517890944,0.0,-0.030615968919073207,-0.11352196803410769,-0.02668751727004719,-0.1915265196119681,-0.18378895230682046,-0.40470109099634977,-0.0475806439107664,0.0,-0.1968035903730396,100.0,0.00014683007999999998,0.0859808161854744,1.0006680488586426,0.2,198274,0.999549388885498,0.1786376953125,-0.21351489424705505,-34.06002407073974,0.027375046,-0.02062049860833213
7481,-0.5,4314,0.574464,-0.07885310429515932,-0.3200949701559252,-0.03324380228831922,0.0,-0.00620659722222228,-0.23299811548864394,-6.553279198272679e-06,1.6002108462186986,0.0062122240000000006,31962,0.0,-0.24536148227051985,-0.10972600693989351,137889792,0.0,0.0,231.26,0.0,0.06361576258764096,0.0,-0.13390972710169008,0.0,-0.006782185771347334,-0.004693132579841232,-97.19262827000003,0.51787328,0.0,-0.029776531267653186,-0.11357678774845265,-0.026323003038854296,-0.1882995994075069,-0.18206694700804307,-0.39233179083073727,-0.049783669689491016,0.0,-0.1936366299377192,100.0,0.0001468096,0.6701732359826564,1.0005170106887817,0.2,198278,0.9968422055244446,0.12530517578125,-0.1647242307662964,-34.06004867553711,0.017055037,-0.006963117816485465
7482,-0.5,4314,0.5745408,-0.08105001521515079,-0.32881530689519417,-0.032945121422436247,0.0,-0.006423611111111173,-0.24338553002814722,-4.0587086386178805e-05,1.6069767353937559,0.0062103808,31966,0.0,-0.25731352106512895,-0.10357419807818102,137908224,0.0,0.0,231.06,0.0,0.06572009689770265,0.0,-0.1319298944607844,0.0,-0.0060618371644522995,-0.0048273594858305735,-97.00152753000002,0.5178556160000001,0.0,-0.031008802447045236,-0.11360098025142129,-0.027303170711946708,-0.19407904706611323,-0.1847213157334035,-0.4063299341573575,-0.045101444091069816,0.0,-0.19904960753094242,100.0,0.00014678912,0.16680264100432396,1.0004403591156006,0.2,198282,0.9988180994987488,0.109375,-0.17857833206653595,-34.058857154846194,0.018197162,-0.012888613261748106
7483,-0.5,4314,0.5746176,-0.07863327258415027,-0.31786179073978477,-0.03361619204920083,0.0,-0.006163194444444502,-0.23452356549193132,-9.942640759791369e-06,1.586689640898952,0.0062085376,31970,0.0,-0.25509173085839987,-0.10949458054533541,137926656,0.0,0.0,232.79,0.0,0.0642982718277659,0.0,-0.13529620342278842,0.0,-0.006938434671610594,-0.004789837136149716,-97.02988051,0.517837952,0.0,-0.03047057880399945,-0.11358364937466013,-0.027042617542039755,-0.1951951195739669,-0.1862770849633743,-0.4020819057051587,-0.04159665269600597,0.0,-0.20011465120826216,100.0,0.00014676864000000002,0.05355715285986662,1.0006037950515747,0.2,198286,0.9997664093971252,0.20286865234375,-0.2143421769142151,-34.06008777618408,0.029196614,-0.017575453798053788
7484,-0.5,4314,0.5746944,-0.08191102039371916,-0.33073730415366254,-0.03314847218681624,0.0,-0.00622829861111117,-0.23665305101982279,-1.6053703498837943e-05,1.6004055704653453,0.006206694400000001,31975,0.0,-0.2636232909111864,-0.10442953133915894,137945088,0.0,0.0,231.23,0.0,0.06437600562418071,0.0,-0.136368694189393,0.0,-0.0064181460766121745,-0.004798456071358851,-97.12094379999999,0.517820288,0.0,-0.03025384496419859,-0.11343275196151982,-0.027145839404965573,-0.1976688051320024,-0.18651689586087633,-0.4071299197558722,-0.04327019578082426,0.0,-0.20057351295567694,100.0,0.00014674816,0.05128828193992376,1.000577449798584,0.2,198290,0.9998034238815308,0.2125732421875,-0.22031724452972412,-34.05802268981934,0.026903082,-0.018375973985530435
7485,-0.5,4314,0.5747712,-0.07649095169793056,-0.3096801241745797,-0.03374330632456737,0.0,-0.006467013888888952,-0.23954461025466742,-1.5371897288989955e-05,1.566747058046009,0.0062048512,31979,0.0,-0.25227813950437283,-0.10787740096990547,137963520,0.0,0.0,232.92,0.0,0.06510430490873192,0.0,-0.13554606072238765,0.0,-0.006814331201086234,-0.004801501670745255,-97.53642283,0.517802624,0.0,-0.02984999903706699,-0.1135587253427429,-0.027002883372519156,-0.19530744872816663,-0.18528342920262925,-0.40253216037197964,-0.04538544433360214,0.0,-0.19932625433878812,100.0,0.00014672768,0.10404425337910653,1.000577449798584,0.2,198294,0.9995947480201721,0.20338134765625,-0.19440987706184387,-34.05618724822998,0.027949128,-0.017575955973006784
7486,-0.5,4314,0.574848,-0.08145493268667478,-0.328213288734011,-0.0336070535942465,0.0,-0.006141493055555613,-0.2273385440638105,-3.2301603747241716e-05,1.6049459662864636,0.006203008,31983,0.0,-0.2597974921339255,-0.11159814026738239,137981952,0.0,0.0,232.56,0.0,0.06337124234409852,0.0,-0.13407687266503443,0.0,-0.007014795571901939,-0.004759742801343105,-97.26965389999998,0.51778496,0.0,-0.029943838145804726,-0.11358625857296983,-0.02672137096168407,-0.1938923850737757,-0.18610910956129625,-0.3985969106697336,-0.045543874119490985,0.0,-0.1959826931720804,100.0,0.0001467072,0.08769428208470345,1.000571608543396,0.2,198298,0.999649167060852,0.2073486328125,-0.20215901732444763,-34.057253074646,0.028926477,-0.01864201296120882
7487,-0.5,4314,0.5749248,-0.07808637111752385,-0.31799808715686556,-0.03324782615149126,0.0,-0.0063368055555556154,-0.24090127218490343,-3.277650910397882e-06,1.5814031040000267,0.006201164800000001,31988,0.0,-0.25496857000851514,-0.1085930048457262,138000384,0.0,0.0,232.37,0.0,0.06390088206962255,0.0,-0.1354226040438727,0.0,-0.00691551310592331,-0.004801168629397889,-97.55806799999999,0.5177672959999999,0.0,-0.03080022665514418,-0.11353808717755526,-0.02699495495414968,-0.1968378096792037,-0.18996776846732744,-0.4090252557717151,-0.04556868577384944,0.0,-0.19905239642353978,100.0,0.00014668672,0.11202508844435215,1.0003769397735596,0.2,198302,0.9995584487915039,0.1837890625,-0.18295717239379883,-34.05447654724121,0.022372277,-0.01630227908026427
7488,-0.5,4313,0.5750016,-0.07907354249290378,-0.31827163387811896,-0.033343171673368345,0.0,-0.00634765625000006,-0.23286414637017783,-4.2035256184787725e-05,1.597310628991244,0.0061993216,31994,0.0,-0.2587335589995191,-0.09535204407230657,138018816,0.0,0.0,229.07,0.0,0.06694564987732766,0.0,-0.13045599741045674,0.0,-0.005594175279838964,-0.004652965133936873,-96.93703751000001,0.517749632,0.0,-0.029954102969246985,-0.11355388481359935,-0.026384112334309654,-0.18782798354152502,-0.188621772783965,-0.39405118324190147,-0.03967064767948603,0.0,-0.19617606645260832,100.0,0.00014666623999999998,0.13145093731582164,1.0004326105117798,0.2,198306,0.9993999600410461,0.18541259765625,-0.1877635270357132,-34.0552261352539,0.026098346,-0.016303715645335615
7489,-0.5,4313,0.5750784,-0.08226966335617007,-0.3334279548555712,-0.03323074155286769,0.0,-0.006499565972222285,-0.24495218616754652,-6.461079509501898e-06,1.6071206753774305,0.0061974784,31999,0.0,-0.2643292214610219,-0.10561180354915384,138037248,0.0,0.0,230.28,0.0,0.06347741335545298,0.0,-0.14013359057213462,0.0,-0.0063687753216880895,-0.004846859828639548,-97.85924187,0.517731968,0.0,-0.03103064830996523,-0.11336916965172403,-0.027411343536090302,-0.19398618564036368,-0.19618172053160754,-0.41084853953621603,-0.04888556258873902,0.0,-0.20363826584078926,100.0,0.00014664576,0.2596894659101963,1.000601887702942,0.2,198310,0.9987911581993103,0.1763671875,-0.12321718037128448,-34.056709671020506,0.025704175,-0.014911346521694213
7490,-0.5,4313,0.5751552,-0.07415318530851882,-0.2970007804186337,-0.035553189342006984,0.0,-0.006423611111111172,-0.24102732518283312,-6.436721228995703e-06,1.5405314023558103,0.006195635200000001,32003,0.0,-0.25252408165426043,-0.100772265312523,138055680,0.0,0.0,230.86,0.0,0.06856072743781277,0.0,-0.13125564335366946,0.0,-0.0062410103305915576,-0.00475440909735964,-97.66881525999999,0.5177143040000001,0.0,-0.03064788370237192,-0.11358465884429456,-0.0267941932720215,-0.19483839405797282,-0.1851979170701564,-0.4042629702955716,-0.043479765330967764,1.1393208599959811e-05,-0.19774990575719684,100.0,0.00014662528,0.5686642520129681,1.0007266998291016,0.2,198314,0.997462809085846,0.1335205078125,-0.1096283420920372,-34.06044788360596,0.019587135,-0.010662133328150959
7491,-0.5,4313,0.575232,-0.08497352176717837,-0.34453453734485706,-0.03220183014905656,0.0,-0.006250000000000059,-0.23062607723362494,-1.1947907730600649e-05,1.6650887614400105,0.006193792,32007,0.0,-0.26296065795416723,-0.10361070720641913,138074112,0.0,0.0,230.03,0.0,0.06276269126277323,0.0,-0.13017417219276609,0.0,-0.005692507146805938,-0.00471431008379879,-96.84366333999998,0.51769664,0.0,-0.030471371661077787,-0.11342624373545715,-0.026554047256770286,-0.1900374109552222,-0.18089382723122863,-0.39694410626638443,-0.04029201007690667,0.0,-0.19424294314600132,100.0,0.0001466048,0.5326967850327492,1.0006699562072754,0.2,198318,0.997564971446991,0.12320556640625,0.1278577595949173,-34.06162662506104,0.017639827,-0.011940749583300204
7492,-0.5,4313,0.5753088,-0.07898474527694263,-0.31796767019888983,-0.033785657917114895,0.0,-0.0065972222222222855,-0.24775367544117616,-1.005622239709519e-05,1.5690635038689018,0.0061919488,32011,0.0,-0.2653499781925077,-0.10033670602624634,138092544,0.0,0.0,230.2,0.0,0.06701300794739885,0.0,-0.1344175450422283,0.0,-0.006095339531182415,-0.004836116650074296,-96.90343416999998,0.517678976,0.0,-0.030635032900122833,-0.11365017014316149,-0.027322127396005213,-0.19550440518709164,-0.1925907709495183,-0.41324665390106075,-0.03692771413958896,0.0,-0.2040442839658636,100.0,0.00014658432,0.08993124663829803,1.0006773471832275,0.2,198322,0.999616801738739,0.1877197265625,-0.20505839586257935,-34.06145553588867,0.023926724,-0.019697318132966758
7493,-0.5,4313,0.5753856,-0.07896289377613758,-0.31951619859539443,-0.03348137370687521,0.0,-0.006174045138888947,-0.2303079638056107,-9.571714464313795e-06,1.6015831756391985,0.006190105600000001,32015,0.0,-0.2539122998883472,-0.10803255131207173,138110976,0.0,0.0,228.36,0.0,0.06457453292072453,0.0,-0.1329483094993596,0.0,-0.006775268368073739,-0.0046883583164448305,-97.65530540000003,0.517661312,0.0,-0.03005293389595186,-0.11362126662506997,-0.02624879932470268,-0.19035734392225023,-0.18694492530275342,-0.3949835361606087,-0.044503346939920946,0.0,-0.19517695986019265,100.0,0.00014656384,0.4896382361650467,1.0006797313690186,0.2,198326,0.9971661567687988,0.1538818359375,-0.10042575001716614,-34.06058197021484,0.017761422,-0.010236986249219626
7494,-0.5,4313,0.5754624,-0.08005307860464156,-0.32497990806828403,-0.03353107593435933,0.0,-0.006412760416666729,-0.24529321723691475,-5.567210809438297e-06,1.5854135500219053,0.0061882624,32019,0.0,-0.26282539785051795,-0.10979745455727473,138129408,0.0,0.0,230.72,0.0,0.06390446155711077,0.0,-0.13982269287361307,0.0,-0.007093735394947644,-0.004795774151477959,-98.02988715,0.517643648,0.0,-0.03069500358011385,-0.11344328301309228,-0.02706712776910668,-0.19755185851722515,-0.19484770563250497,-0.4076860465923123,-0.04678446340799805,0.0,-0.1998187999170846,100.0,0.00014654335999999998,1.347563636302948,1.0008676052093506,0.2,198330,0.9948028326034546,0.12259521484375,0.1704893708229065,-34.064308166503906,0.018951517,-0.011749303992837667
7495,-0.5,4313,0.5755392,-0.07758354762807808,-0.31245242718394334,-0.03406002153458742,0.0,-0.006271701388888947,-0.2367720047280832,-5.493760918846088e-06,1.5710138091991688,0.0061864191999999995,32024,0.0,-0.252611441842918,-0.10443693987148445,138147840,0.0,0.0,231.81,0.0,0.0654169817902793,0.0,-0.1341953926734867,0.0,-0.0064694158306034906,-0.004808259130454398,-97.05360567999998,0.5176259839999999,0.0,-0.030378156991200098,-0.11362786009129937,-0.027038777529589043,-0.19418751605143497,-0.18529383122132093,-0.40494503723244946,-0.04046846898776995,0.0,-0.198035667741497,100.0,0.00014652288,0.2963861241936684,1.000835657119751,0.2,198334,0.9986393451690674,0.16749267578125,-0.10395331680774689,-34.06391944885254,0.0223306,-0.01697349927853793
7496,-0.5,4313,0.575616,-0.0781744720359723,-0.31537931783766077,-0.03389590977981222,0.0,-0.006152343750000057,-0.23225287570095945,-2.9537905001397666e-05,1.5868766514605457,0.006184576,32028,0.0,-0.25169711397937244,-0.11054946287424533,138166272,0.0,0.0,232.82,0.0,0.06421545493429887,0.0,-0.1349827942627791,0.0,-0.007066473067324195,-0.004665718703015877,-97.94952326,0.51760832,0.0,-0.030038300285183863,-0.11355825677719213,-0.02615363608301624,-0.1887777627127453,-0.18510843707674562,-0.39256937882646725,-0.047818597296364236,0.0,-0.19553435555881665,100.0,0.00014650240000000002,0.25732767805457113,1.0004818439483643,0.2,198338,0.9985271692276001,0.1541748046875,-0.14192016422748566,-34.059814071655275,0.022487964,-0.015322658984223381
7497,-0.5,4313,0.5756928,-0.0800707817796974,-0.3241123835239607,-0.03358717187861965,0.0,-0.006499565972222285,-0.24212664090837174,-2.8051277111768966e-05,1.580060412365729,0.0061827328,32032,0.0,-0.25733292636625543,-0.10989923471501255,138184704,0.0,0.0,231.47,0.0,0.06322608151336086,0.0,-0.13887623389855536,0.0,-0.007142833902940361,-0.004853564749759629,-97.41181579000002,0.517590656,0.0,-0.03071334822083763,-0.11355866449004821,-0.027260506259712967,-0.19981027090494483,-0.19315203251176716,-0.4107148645252745,-0.04467129553623985,0.0,-0.2018189138146933,100.0,0.00014648192,0.26000397130846975,1.0008950233459473,0.2,198342,0.9987581372261047,0.1745849609375,-0.133896142244339,-34.0620210647583,0.025713708,-0.017464115080656484
7498,-0.5,4313,0.5757696,-0.07809624010675817,-0.3166544153415542,-0.034222809578794776,0.0,-0.006217447916666726,-0.23816960329971026,-1.3778796921551567e-05,1.599881549793588,0.0061808895999999995,32036,0.0,-0.25014182453188283,-0.10236786016014265,138203136,0.0,0.0,231.26,0.0,0.06573387295036068,0.0,-0.13071519761805217,0.0,-0.006042984721716493,-0.0046921827506099635,-97.0479469,0.5175729920000001,0.0,-0.030192485062435468,-0.11366309593720166,-0.026520470895441604,-0.18926885101967658,-0.18303744043775605,-0.39859207442101563,-0.04480156524841303,0.0,-0.19589853771816146,100.0,0.00014646144,0.35986648201942445,1.0006769895553589,0.2,198346,0.9976983666419983,0.1344482421875,-0.1632394790649414,-34.06328220367432,0.018836174,-0.006942337448708713
7499,-0.5,4313,0.5758464,-0.08024683680072338,-0.3276048745745215,-0.03578904596695897,0.0,-0.006542968750000063,-0.24697817932174237,-0.002101474235090164,1.5874459847873277,0.0061790464,32040,0.0,-0.2639902851072376,-0.10461177777855692,138221568,0.0,0.0,229.62,0.0,0.06439287287882288,0.0,-0.13853055754034915,0.0,-0.006368504171001,-0.004865647975622438,-98.03805468,0.517555328,0.0,-0.0314463683906359,-0.11344415458585567,-0.02747953813862525,-0.19558357852853678,-0.19204645854994573,-0.41620217034501594,-0.04609464347253281,0.0,-0.20517658609948367,100.0,0.00014644096,0.08659065254032612,1.0006051063537598,0.2,198350,0.9995932579040527,0.20223388671875,-0.20553597807884216,-34.06071243286133,0.029371306,-0.020361452881479634
7500,-0.5,4313,0.5759232,-0.07836327174729539,-0.31487252834378765,-0.034643214979377064,0.0,-0.006271701388888948,-0.23868578756344735,-1.6647217955683878e-05,1.5695657196926245,0.0061772032,32045,0.0,-0.25130096021118964,-0.10300946583255827,138240000,0.0,0.0,231.52,0.0,0.06577151484392016,0.0,-0.13333842352855943,0.0,-0.006287531561813214,-0.004748219694368914,-97.71405391999998,0.517537664,0.0,-0.030398955955529987,-0.11355646599216275,-0.026882190577301904,-0.19319603414722647,-0.18396950297112624,-0.40269718773215485,-0.04213236657495803,0.0,-0.20003461336936346,100.0,0.00014642048,0.8898969292640686,1.0004956722259521,0.2,198354,0.9951613545417786,0.16334228515625,0.02926066517829895,-34.05806350708008,0.023474801,-0.010433441493660212
7501,-0.5,4313,0.576,-0.08114354688832018,-0.3309255963542403,-0.037101269689676745,0.0,-0.006391059027777838,-0.23908211558950698,-0.0030204678438870308,1.617689972202118,0.0061753599999999995,32049,0.0,-0.25968272963351624,-0.10337988938892996,138258432,0.0,0.0,230.66,0.0,0.06567723767907746,0.0,-0.13114293930271725,0.0,-0.006079334008973092,-0.004758319144193733,-97.61264749,0.51752,0.0,-0.030664067732013404,-0.11343015892140645,-0.0267353657052725,-0.1898756631689134,-0.1830664127704863,-0.4022193587847881,-0.051273348911199744,0.0,-0.19743141038939901,100.0,0.00014639999999999998,0.22856675684452057,1.0007452964782715,0.2,198358,0.9988354444503784,0.15166015625,-0.1624988168478012,-34.059912300109865,0.02309442,-0.01625375230796635
7502,-0.5,4313,0.5760768,-0.08053806884405247,-0.3243817282243058,-0.03426771114289315,0.0,-0.006358506944444505,-0.2411314204209701,-1.003834788299937e-05,1.593520138931727,0.0061735168,32053,0.0,-0.2510757995665998,-0.10301410454637179,138276864,0.0,0.0,229.45,0.0,0.06531484043280504,0.0,-0.13266261195702878,0.0,-0.006073230900154967,-0.004818992919582699,-96.94106156000002,0.517502336,0.0,-0.03094604377547368,-0.11358258983640607,-0.026950625422622967,-0.19540591622033385,-0.18415796186837777,-0.4061760817716408,-0.04825087379998706,0.0,-0.19904720698715123,100.0,0.00014637952,0.5857973903417587,1.0008344650268555,0.2,198362,0.9974443316459656,0.16610107421875,-0.09932677447795868,-34.062394523620604,0.02377781,-0.012062912515830249
7503,-0.5,4313,0.5761536,-0.07722642522078756,-0.3132039325048509,-0.03470052905606757,0.0,-0.006608072916666732,-0.23934649283748918,-3.268714255105671e-05,1.5762052752729885,0.0061716736,32057,0.0,-0.2547809219413637,-0.10276767736085139,138295296,0.0,0.0,228.57,0.0,0.06566798496726968,0.0,-0.13657464536358563,0.0,-0.006284683528873656,-0.004835125127711519,-97.46510604,0.5174846719999999,0.0,-0.030936254343005794,-0.11357360250272726,-0.027310000682160482,-0.19347248800849368,-0.19540616141484748,-0.4059390415862409,-0.04276353114521105,0.0,-0.202349896305144,100.0,0.00014635904,0.09429976679384708,1.0007057189941406,0.2,198366,0.9995607137680054,0.18858642578125,-0.20655514299869537,-34.06152896881103,0.025454223,-0.01975735039450228
7504,-0.5,4313,0.5762304,-0.08064130792854438,-0.32627568333234913,-0.034295439196113275,0.0,-0.00636935763888895,-0.23955232513075586,-2.5769916552047265e-05,1.6075962989149195,0.0061698303999999995,32061,0.0,-0.26010525172229726,-0.10303477120583876,138313728,0.0,0.0,228.15,0.0,0.06503515440138691,0.0,-0.13339878240277442,0.0,-0.006176176455078853,-0.004782562915332502,-97.89374124000001,0.517467008,0.0,-0.030595859184692726,-0.11337128202897898,-0.026838384986077223,-0.19364554376253526,-0.18771284754268994,-0.40150682713667774,-0.052600973737137964,0.0,-0.19782078736487976,100.0,0.00014633856000000002,0.921756774187088,1.0005697011947632,0.2,198370,0.9956783652305603,0.1615966796875,0.0840332955121994,-34.0604944229126,0.020549167,-0.0076530400663614275
7505,-0.5,4313,0.5763072,-0.07765796460906314,-0.3173475880729414,-0.03419285185700598,0.0,-0.006293402777777837,-0.23860711452432484,-8.701411639919893e-06,1.5783955204366151,0.0061679872,32065,0.0,-0.25819454943637077,-0.11017671739671547,138332160,0.0,0.0,232.15,0.0,0.06483414069727483,0.0,-0.13661758530353602,0.0,-0.006959051576106706,-0.004775671855873083,-97.86976037999999,0.517449344,0.0,-0.029835478526184876,-0.11365334786868209,-0.026832801115320545,-0.19147244025170856,-0.18771692593709444,-0.40183326013553244,-0.03952386674504217,0.0,-0.19984454807449886,100.0,0.00014631808,0.6935993298888207,1.000331163406372,0.2,198374,0.9960017800331116,0.07169189453125,0.052751198410987854,-34.0563081741333,0.011878753,-0.011318979552015662
7506,-0.5,4313,0.576384,-0.07807292288185355,-0.3177892472889442,-0.033421319824933175,0.0,-0.006271701388888948,-0.23604934184325144,-6.612580046683712e-07,1.5924605596289558,0.006166144,32070,0.0,-0.2518686642143807,-0.10793685925446361,138350592,0.0,0.0,232.73,0.0,0.06430019701398687,0.0,-0.1351494577526826,0.0,-0.006895032284470896,-0.004797592628753753,-97.30607416000001,0.5174316800000001,0.0,-0.029983447710018922,-0.11356973602208731,-0.0267525514568926,-0.19469528179065526,-0.1877679037586694,-0.3991175848153979,-0.04528281200978073,0.0,-0.19755453085392047,100.0,0.0001462976,0.20879795476794244,1.000359296798706,0.2,198378,0.9989859461784363,0.147021484375,-0.16044804453849792,-34.05695476531982,0.019516002,-0.01834232409019023
7507,-0.5,4314,0.5764608,-0.07834194166984229,-0.31788010711496095,-0.03399589442710785,0.0,-0.006488715277777841,-0.2465812792344737,-1.3170971665976164e-05,1.578870551262404,0.0061643008,32074,0.0,-0.25914837813810815,-0.10274373634902795,138369024,0.0,0.0,227.35,0.0,0.06492086202529707,0.0,-0.1375636092304795,0.0,-0.006372166938187244,-0.00482180409653004,-97.49628902999999,0.517414016,0.0,-0.03065287264898184,-0.11352056400440207,-0.027351726028264342,-0.1958355007045651,-0.19077443025824586,-0.4077164977092489,-0.03852830967909945,0.0,-0.20338247762095046,100.0,0.00014627712,0.1153979692608118,1.0008258819580078,0.2,198382,0.999421238899231,0.18907470703125,-0.19817958772182465,-34.061245918273926,0.026173139,-0.017975546861998738
7508,-0.5,4314,0.5765376,-0.07996996791924744,-0.3240871142693032,-0.03451628470235863,0.0,-0.006401909722222284,-0.24115678856102354,-2.167581464215101e-05,1.6033594350032772,0.006162457600000001,32078,0.0,-0.2589089219877031,-0.10434136933505556,138387456,0.0,0.0,228.71,0.0,0.06536784279315466,0.0,-0.13797763727017678,0.0,-0.006365384780413781,-0.004781372535941382,-97.52712525999999,0.517396352,0.0,-0.03076588426018835,-0.11349412064537967,-0.026951254600111357,-0.19295672182838072,-0.19166361914855298,-0.4039806439825282,-0.045909588320919716,1.7361084852988522e-05,-0.20057353045668902,100.0,0.00014625664,1.5938462346792222,1.0007535219192505,0.2,198386,0.9935933947563171,0.1542724609375,0.5844025015830994,-34.06337471008301,0.021215886,-0.008299613173585385
