time/iterations,curriculum/ent_coef,reward_terms/lat_vel,reward_terms/vz,curriculum/ctrl_jitter_ms,time/fps,rollout/ep_len_mean,reward_terms/motor_vel,reward_terms/residual,reward_terms/action_rate,reward_terms/energy,reward_terms/angmom,reward_terms/residual_rate,reward_terms/duty_sym,reward_terms/stop,time/time_elapsed,reward_terms/hip_roll,reward_terms/fwd_speed,ankle/ankle_defl_peak,reward_terms/ang_xy,reward_terms/upright,reward_terms/stance,curriculum/ctrl_drop_prob,reward_terms/torque,reward_terms/assist_pen,reward_terms/alive,reward_terms/foot_slip,reward_terms/coef_rate,reward_terms/height,reward_terms/foot_ahead,reward_terms/air_time,reward_terms/overrun,reward_terms/clearance,curriculum/eff_scale,curriculum/sprint_dist_m,reward_terms/phase_contact,reward_terms/stance_time,rollout/ep_rew_mean,curriculum/stance_ratio,reward_terms/time,time/total_timesteps,ankle/ankle_spring_trq_peak,reward_terms/step_rate,ankle/ankle_spring_energy_peak,train/approx_kl,train/n_updates,train/learning_rate,train/entropy_loss,train/explained_variance,train/std,train/policy_gradient_loss,train/clip_fraction,train/loss,train/clip_range,train/value_loss
31,0.01,-9.468712853068364e-09,-0.14939875544840406,0.0,2754,51.86,-1.7726795388985782e-06,-0.06132525849477785,-0.21585392181528237,-1.652540279721113e-05,-0.2852736900328779,0.0,0.0,0.0,207,-0.003158852404812218,-1.6356119835393357,0.11582763625523526,-0.1553435905541072,-0.3607145253921249,-0.00014802478687414968,0.0,-0.0004833583213249935,0.0,0.0,-0.03858608619150963,-1.5590322471295508,-0.0438231817584775,0.0,0.0,0.0,0.03140721925591951,0.009216,26.3824,-0.531177863894253,-0.010545223928703409,-151.75040802,0.6478803200000001,-0.5,571392,40.53967268933234,-0.011143663194444346,2.381995311764348,0.004186447,120,0.00029889407999999997,-34.07341079711914,0.0124472975730896,1.0018866062164307,-0.009128819493344053,0.01151123046875,156.0002899169922,0.2,343.92036895751954
32,0.01,-9.79876351965552e-09,-0.15245587045963122,0.0,2755,52.12,-1.8188800917170021e-06,-0.061527557542870585,-0.21529741408721836,-1.6655122307036036e-05,-0.2894513932295105,0.0,0.0,0.0,214,-0.003172674252209358,-1.6493077265105773,0.11666444326486583,-0.154299101583552,-0.3714729542679185,-1.3579453730933757e-05,0.0,-0.0004787485833901396,0.0,0.0,-0.0367650967412264,-1.5624396826230422,-0.044913793600897575,0.0,5.425345281966858e-06,0.0,0.031623616338452926,0.0095232,26.42848,-0.5365309769781211,-0.011572240538144898,-152.01645951,0.6478096640000001,-0.5,589824,40.83255514270304,-0.011143663194444361,2.3820666245373774,0.0045135124,124,0.000298857216,-34.07631416320801,0.034970223903656006,1.0020354986190796,-0.0094859687727876,0.01324462890625,143.61997985839844,0.2,316.0726715087891
33,0.01,-9.899468962523117e-09,-0.15812514527353638,0.0,2756,51.28,-1.9059132211272492e-06,-0.06134794232380866,-0.21491787788088723,-1.776818162931086e-05,-0.2924313669215757,0.0,0.0,0.0,220,-0.0029313903634616344,-1.6653418888907792,0.10643914009690633,-0.1554905409419056,-0.37660096936282916,-1.0392574858498351e-05,0.0,-0.0005148388590500252,0.0,0.0,-0.03885027398409185,-1.5529761247024483,-0.04663380844214557,0.0,0.0,0.0,0.03276654958989114,0.0098304,26.47456,-0.5371667637607769,-0.011324302650690597,-151.18787713,0.6477390080000001,-0.5,608256,37.253699033917215,-0.01114366319444434,2.034415383871678,0.005070202,128,0.000298820352,-34.07375583648682,0.03343087434768677,1.0016651153564453,-0.009997519088210538,0.0171630859375,133.9434051513672,0.2,283.1668075561523
34,0.01,-9.966144940269202e-09,-0.15459904392478074,0.0,2757,53.38,-1.9664296828486536e-06,-0.06127539716987767,-0.21585229997057823,-1.837839692139416e-05,-0.29288503512898584,0.0,0.0,0.0,227,-0.002902734985443507,-1.6568952082726223,0.10412790250228865,-0.1572184952581554,-0.3753265051171768,-4.26363718000333e-06,0.0,-0.0005252847317844846,0.0,0.0,-0.041050393659433686,-1.561619563970959,-0.046198966896759855,0.0,0.0,0.0,0.03325002037761822,0.0101376,26.52064,-0.5356381249466295,-0.011695938170305453,-153.28968337999996,0.6476683520000001,-0.5,626688,36.444765875801025,-0.011100260416666575,1.9490258788516182,0.004991089,132,0.000298783488,-34.069952964782715,0.017208218574523926,1.0014976263046265,-0.010188228671904654,0.01654052734375,118.4810791015625,0.2,259.28031692504885
35,0.01,-9.640121896483534e-09,-0.1517628269875974,0.0,2757,51.34,-2.0472536605419447e-06,-0.06144826399480679,-0.21672123532124796,-2.032508130190405e-05,-0.2779171115860713,0.0,0.0,0.0,233,-0.002767255080539842,-1.6426211018929495,0.1149434001013819,-0.15374846350995652,-0.3646171180169513,-2.2219821636467544e-06,0.0,-0.0005932082293574717,0.0,0.0,-0.0411445739032704,-1.56071335204547,-0.04570944654399834,0.0,0.0,0.0,0.0313482464498567,0.0104448,26.56672,-0.5409568229090392,-0.010592424575912042,-151.24956205,0.6475976960000001,-0.5,645120,40.230190035483666,-0.011393229166666567,2.315736456840577,0.0045425957,136,0.000298746624,-34.07015209197998,0.02711951732635498,1.0014243125915527,-0.009976257267408074,0.0137451171875,108.18006134033203,0.2,231.88866424560547
36,0.01,-9.804896702484868e-09,-0.1500640740204179,0.0,2758,51.64,-2.1823343722129174e-06,-0.06131315514125051,-0.21318678121784138,-2.0861365314998184e-05,-0.28544003514322297,0.0,0.0,0.0,240,-0.002807593787137748,-1.631684477797174,0.11115263901581929,-0.15979298761417834,-0.36445321251178664,-6.487293799158181e-09,0.0,-0.0006041831287487556,0.0,0.0,-0.03597087446053617,-1.5593120489849368,-0.04460305374151514,0.0,1.4105905494135288e-05,0.0,0.032187152007172606,0.010752,26.6128,-0.5343296029094465,-0.010283180268339088,-151.53914122,0.64752704,-0.5,663552,38.90342365553675,-0.011414930555555453,2.294193438701818,0.005360606,140,0.00029870976,-34.067217636108396,0.02338731288909912,1.0013033151626587,-0.01069055765401572,0.017041015625,97.59465026855469,0.2,211.57865295410156
37,0.01,-1.0048630907851034e-08,-0.1485980559421917,0.0,2758,51.76,-2.1716457991389624e-06,-0.06145324206283812,-0.2134428541212807,-2.077347322949327e-05,-0.28622667537367374,0.0,0.0,0.0,247,-0.002887813341844625,-1.6221375464972307,0.110084159703219,-0.15648119968637464,-0.3621373058926372,-2.871843133562628e-06,0.0,-0.0006001055795000315,0.0,0.0,-0.03805652012736163,-1.5576023005667619,-0.04370525453473833,0.0,1.0850690563933717e-05,0.0,0.03109105237892076,0.0110592,26.65888,-0.5399637488160279,-0.011164255134644918,-151.66254662,0.647456384,-0.5,681984,38.52945589612665,-0.011480034722222109,2.246362809279215,0.0057068258,144,0.000298672896,-34.07180061340332,-0.07573115825653076,1.0016608238220215,-0.010810659150592983,0.019970703125,83.66826629638672,0.2,192.2797706604004
38,0.01,-1.0164908315568281e-08,-0.15941206325969798,0.0,2759,54.09,-2.173958300208732e-06,-0.06153943131883385,-0.21332592662733516,-2.1187100279177112e-05,-0.30563350247023685,0.0,0.0,0.0,253,-0.00312274047561368,-1.699128155786103,0.11320887016193537,-0.16056609212559134,-0.397795722341413,-0.00010215185953483018,0.0,-0.0005966473026679821,0.0,0.0,-0.03534603398553456,-1.554845926188377,-0.04925079413676051,0.0,0.0,0.0,0.033531054906742436,0.0113664,26.70496,-0.5305630083672956,-0.011580378590022318,-153.99383822,0.647385728,-0.5,700416,39.62310455667738,-0.012011718749999865,2.2428461926023933,0.0057715536,148,0.000298636032,-34.075982093811035,0.008150756359100342,1.002211093902588,-0.011585158063098788,0.02117919921875,71.88068389892578,0.2,168.0261657714844
39,0.01,-9.642478874435034e-09,-0.15431127321256483,0.0,2760,52.05,-2.327732154997606e-06,-0.06178281156485702,-0.2147153794000682,-2.2716417112092005e-05,-0.2942260698653221,0.0,0.0,0.0,260,-0.0030891021858319217,-1.6603890441984694,0.10590972195464393,-0.15636988972352184,-0.38203171191466456,-0.0001394565515288327,0.0,-0.0006346350397425401,0.0,0.0,-0.03507112071818782,-1.5545639824702375,-0.04694119983360174,0.0,0.0,0.0,0.03306947738538952,0.0116736,26.75104,-0.5322191194933021,-0.011004207623449879,-151.95941424999998,0.647315072,-0.5,718848,37.068402684125374,-0.01145833333333322,1.9629525337986249,0.006454347,152,0.00029859916799999996,-34.082030868530275,0.0159490704536438,1.0025043487548828,-0.012595874653197826,0.02791748046875,65.98431396484375,0.2,144.7297393798828
40,0.01,-9.649120385162988e-09,-0.15722654113268994,0.0,2760,52.44,-2.3729618201066753e-06,-0.06172698652827107,-0.21480476352290706,-2.2734283435219427e-05,-0.29524833249015203,0.0,0.0,0.0,267,-0.0029574163166478443,-1.6673596443813876,0.12291585573699317,-0.15527489582218199,-0.38589911687597117,-2.347406434001051e-05,0.0,-0.0006255373967289769,0.0,0.0,-0.03265188792998307,-1.549184626839712,-0.048057858899149236,0.0,0.0,0.0,0.03372219112731298,0.0119808,26.79712,-0.5287837934357602,-0.011797934652551904,-152.32792502,0.647244416,-0.5,737280,43.02054950794761,-0.010796440972222144,2.6642799222452656,0.0075298995,156,0.00029856230399999997,-34.084906005859374,0.010941028594970703,1.0027282238006592,-0.013028805062640458,0.03758544921875,56.78077697753906,0.2,128.79684181213378
41,0.01,-8.899139497070223e-09,-0.15982201624328424,0.0,2761,54.48,-2.3327230072677368e-06,-0.06135438292825532,-0.2144466320712326,-2.259751828817959e-05,-0.2951563436249879,0.0,0.0,0.0,273,-0.002908627428243446,-1.6849457391921012,0.11107706235289427,-0.15170442852415641,-0.3919946442460658,-3.184682740114654e-05,0.0,-0.0006427999958042792,0.0,0.0,-0.030280814223068775,-1.55084380989031,-0.04986295002329847,0.0,0.0,0.0,0.03429407594001526,0.012288,26.8432,-0.5268258770909595,-0.011496828314395517,-154.37476725,0.64717376,-0.5,755712,38.876971823512996,-0.010991753472222133,2.16613538517554,0.0072666155,160,0.00029852544,-34.087792587280276,0.020719707012176514,1.0030254125595093,-0.012941853859229014,0.03701171875,48.407676696777344,0.2,111.28249816894531
42,0.01,-9.132818840397198e-09,-0.1605698422425412,0.0,2761,53.13,-2.4472211712327023e-06,-0.061679774219490474,-0.21490337255209882,-2.379792136062966e-05,-0.3014787420397267,0.0,0.0,0.0,280,-0.0030190230992232702,-1.6904867813995272,0.10572409748481482,-0.1554024957160277,-0.4009742325739645,-8.114637824600062e-07,0.0,-0.0006632153088212485,0.0,0.0,-0.03508296092010182,-1.5476203677468081,-0.049737625040820965,0.0,0.0,0.0,0.034268242350527195,0.0125952,26.88928,-0.5269805208357163,-0.011350886918888945,-153.02925217,0.647103104,-0.5,774144,37.00343411968519,-0.01149088541666655,1.9661423589097382,0.007671565,164,0.000298488576,-34.09358596801758,0.01382678747177124,1.0035066604614258,-0.014062807045411319,0.0356201171875,42.738006591796875,0.2,94.7140625
43,0.01,-9.39960237136583e-09,-0.15373893343469824,0.0,2762,52.99,-2.5317880601717757e-06,-0.06146426039995093,-0.21335432285858522,-2.4489448107193565e-05,-0.2936653919573018,0.0,0.0,0.0,286,-0.0031346862367418018,-1.6612639658929327,0.11390890617319635,-0.15529193901641436,-0.38250910533988974,-0.00014841251188757101,0.0,-0.0006837264571975828,0.0,0.0,-0.03818816846290282,-1.5433263632156988,-0.0471510086911124,0.0,0.0,0.0,0.03254041269432136,0.0129024,26.93536,-0.5331737477217513,-0.011422501225347837,-152.90289618,0.647032448,-0.5,792576,39.86811716061872,-0.01178385416666657,2.270928846895536,0.008173366,168,0.000298451712,-34.08594741821289,-0.037892818450927734,1.002744197845459,-0.0147488480550237,0.04658203125,35.998146057128906,0.2,81.89286308288574
44,0.01,-1.0068726961137637e-08,-0.15836304293762296,0.0,2763,52.08,-2.5710050037332888e-06,-0.061728418396618974,-0.21408539777912539,-2.4938293019375654e-05,-0.30258245482411683,0.0,0.0,0.0,293,-0.0027757606243856933,-1.6885751222610437,0.10664383754195095,-0.15752033166227106,-0.39760639282576166,-3.851989935697901e-06,0.0,-0.00071555458233623,0.0,0.0,-0.03576870529678862,-1.5457292666394964,-0.04876019380878624,0.0,0.0,0.0,0.03362685713938168,0.0132096,26.98144,-0.5300424529039507,-0.01123369948375815,-151.97765858,0.646961792,-0.5,811008,37.32534313968283,-0.01141493055555544,2.0236149759227553,0.00839925,172,0.00029841484799999997,-34.08685436248779,-0.10572242736816406,1.0030683279037476,-0.014028500416316092,0.04705810546875,28.21982765197754,0.2,69.63036823272705
45,0.01,-1.021508486467823e-08,-0.164144183371148,0.0,2763,53.77,-2.6477573914382197e-06,-0.061955274599233175,-0.21479664291261236,-2.5824523206296446e-05,-0.3141325643000281,0.0,0.0,0.0,300,-0.003062473631960309,-1.71372890060474,0.12862017723105007,-0.16080579720820415,-0.4099718378924639,-6.866452369597561e-06,0.0,-0.0007083988638035371,0.0,0.0,-0.03848783583960804,-1.5505290076113551,-0.050781595274423566,0.0,0.0,0.0,0.03478675059849842,0.0135168,27.02752,-0.5236114756081017,-0.011715469349938858,-153.65438056999997,0.646891136,-0.5,829440,45.01706203086752,-0.011241319444444335,2.8954536520939858,0.0098840725,176,0.000298377984,-34.098319625854494,0.03722107410430908,1.0038843154907227,-0.01683121037785895,0.06058349609375,22.705978393554688,0.2,56.70290393829346
46,0.01,-9.701748939475285e-09,-0.16303761259478364,0.0,2764,53.68,-2.685639288433826e-06,-0.06195049185510588,-0.21430346929389807,-2.533544020979717e-05,-0.30842927897257755,0.0,0.0,0.0,306,-0.0031893065181402007,-1.7098899590875845,0.10956067347974235,-0.15549018800577646,-0.41327656253320244,-1.0879476911532345e-05,0.0,-0.0006939365537465121,0.0,0.0,-0.03765652532283011,-1.5465399683617824,-0.05103473655222221,0.0,9.765625388051072e-06,0.0,0.03480861130871257,0.013824,27.0736,-0.524946274919745,-0.010955922320135869,-153.57747503,0.64682048,-0.5,847872,38.34623571790982,-0.011295572916666555,2.1459107372257034,0.0097587835,180,0.00029834112,-34.087886047363284,0.0023477673530578613,1.0026593208312988,-0.017348462715744972,0.058544921875,17.705869674682617,0.2,44.7692476272583
47,0.01,-9.617546337787162e-09,-0.15802638978630013,0.0,2764,53.43,-2.7909696499003244e-06,-0.061960519985363414,-0.21525102910325483,-2.7486821814199185e-05,-0.3082573726949837,0.0,0.0,0.0,313,-0.0029834657597942373,-1.6911582238143192,0.11265263856772509,-0.15794069334088276,-0.39712783319351863,-0.00019377443202427496,0.0,-0.000760430738035774,0.0,0.0,-0.03674535243842633,-1.5508612438934535,-0.04843190654280058,0.0,0.0,0.0,0.03400684658087367,0.0141312,27.11968,-0.5284896917780879,-0.012031766831771366,-153.32100224,0.646749824,-0.5,866304,39.42842349870378,-0.011382378472222105,2.228780570357064,0.011189935,184,0.000298304256,-34.08283386230469,0.023400068283081055,1.0026681423187256,-0.01860295489896089,0.07369384765625,13.489384651184082,0.2,35.60222501754761
48,0.01,-8.93776914342818e-09,-0.156922889238447,0.0,2765,53.32,-2.802670684845574e-06,-0.062113195147399755,-0.21493737661654055,-2.669321613795871e-05,-0.3050803186715785,0.0,0.0,0.0,319,-0.003076729696206864,-1.6830996634752815,0.11113254551182972,-0.15603734193801186,-0.3985830486970595,-0.0004706102888956642,0.0,-0.00074549225395958,0.0,0.0,-0.03292551924868631,-1.557588181022364,-0.048702956238694875,0.0,7.595485335008965e-06,0.0,0.033870923808549544,0.0144384,27.16576,-0.5308629964086428,-0.012281332218359845,-153.20854810999998,0.646679168,-0.5,884736,38.8963909291404,-0.011664496527777651,2.1613624962866442,0.010904285,188,0.000298267392,-34.09169635772705,0.010667264461517334,1.0035886764526367,-0.019630815112031998,0.077685546875,10.303899765014648,0.2,27.55522985458374
49,0.01,-9.307186235004226e-09,-0.16510360795222656,0.0,2765,53.96,-2.8123360891174992e-06,-0.06179811540280949,-0.21515859345405966,-2.767342496236947e-05,-0.31288253308790426,0.0,0.0,0.0,326,-0.003260829397230364,-1.725193303575005,0.1133803212801929,-0.1549461928560768,-0.41482280944888006,-6.68308930008795e-05,0.0,-0.0007731648748328607,0.0,0.0,-0.036139098218195116,-1.553283268363446,-0.05214985792366147,0.0,1.085065175882644e-06,0.0,0.035703615054218325,0.0147456,27.21184,-0.520256468591342,-0.010794789737297429,-153.84065543,0.646608512,-0.5,903168,39.68311244806752,-0.011295572916666559,2.2496440863669678,0.012437678,192,0.000298230528,-34.095086097717285,0.025495290756225586,1.0035150051116943,-0.020581325923558325,0.09703369140625,7.104918956756592,0.2,19.894366455078124
50,0.01,-1.0040589113739592e-08,-0.16204404663994934,0.0,2766,53.42,-2.839080551102464e-06,-0.06185701441302146,-0.21240942781131547,-2.7349849937547987e-05,-0.31464516241719986,0.0,0.0,0.0,333,-0.0032434360073148646,-1.7120679190358699,0.10603596737344326,-0.15545794673224486,-0.40823231175886765,-0.00013356438909907753,0.0,-0.0007676654157439052,0.0,0.0,-0.037160578911554026,-1.5578097158623496,-0.0500685982803197,0.0,2.387153088218636e-05,0.0,0.03391720633961548,0.0150528,27.25792,-0.5274787047669977,-0.011646567784029886,-153.30288544,0.646537856,-0.5,921600,37.11258858070514,-0.011241319444444349,1.9676372774531519,0.0133634005,196,0.000298193664,-34.091087341308594,0.020469486713409424,1.0034723281860352,-0.02196289408020675,0.10439453125,4.512312412261963,0.2,13.889040803909301
51,0.01,-9.450569608940181e-09,-0.16605687132625824,0.0,2766,54.47,-2.8907573940160684e-06,-0.06195466889783707,-0.21701830062330463,-2.8235096192158154e-05,-0.31824784713610776,0.0,0.0,0.0,339,-0.003120856016194457,-1.7301705327821886,0.10250008143379505,-0.15534891862532607,-0.42203333261793413,-2.21482234185843e-05,0.0,-0.000765921159102778,0.0,0.0,-0.03819660768049055,-1.5532527715189508,-0.05238783475145295,0.0,0.0,0.0,0.03563922369835118,0.01536,27.304000000000002,-0.5224486873099194,-0.011939536049289422,-154.36381118,0.6464672,-0.5,940032,35.87502850182827,-0.011154513888888776,1.8387552162314684,0.014990536,200,0.0002981568,-34.09624118804932,0.02377176284790039,1.0037205219268799,-0.024049597303383054,0.12366943359375,2.4064059257507324,0.2,8.976096248626709
52,0.01,-9.773812166048503e-09,-0.16630274112779142,0.0,2766,54.95,-2.9981530751654167e-06,-0.06203500580720194,-0.2141747040329081,-2.948944090207283e-05,-0.3220898673779846,0.0,0.0,0.0,346,-0.00354409756732157,-1.7345323590194321,0.11493773613922881,-0.1582719624691046,-0.42266126917673064,-0.00045941335264928037,0.0,-0.0008160215822077464,0.0,0.0,-0.037640154186136754,-1.553499676005703,-0.052348234352620766,0.0,0.0,0.0,0.034753692080863624,0.0156672,27.35008,-0.5243060460862184,-0.011904813873115927,-154.84009462999998,0.646396544,-0.5,958464,40.228207648730084,-0.011480034722222098,2.3340572482724395,0.01777616,204,0.000298119936,-34.10312786102295,0.006904482841491699,1.0042303800582886,-0.025973126920871437,0.1440673828125,1.0583785772323608,0.2,5.1435149788856505
53,0.01,-9.771631863074781e-09,-0.16974886145901494,0.0,2767,54.41,-3.0212419265885535e-06,-0.06226297157544311,-0.21349735713944684,-2.9091349086955933e-05,-0.3189437261834472,0.0,0.0,0.0,353,-0.0032549446759110017,-1.7448977250564446,0.11576060632887328,-0.15663837853423832,-0.43231797865872285,-9.59585149950091e-05,0.0,-0.0007844951634165872,0.0,0.0,-0.036525776287645376,-1.5540635139357108,-0.053580296523982836,0.0,0.0,0.0,0.036571003057333046,0.0159744,27.396160000000002,-0.5210494029939823,-0.011777318388340063,-154.31630331,0.646325888,-0.5,976896,40.51621221510565,-0.011534288194444303,2.448892752526714,0.022421308,208,0.00029808307199999997,-34.11802463531494,0.05741071701049805,1.0054712295532227,-0.028042363189160823,0.17528076171875,0.22191914916038513,0.2,2.4644081056118012
54,0.01,-9.635381831129664e-09,-0.16271529456954192,0.0,2767,54.92,-3.1018047818617535e-06,-0.062156324166775696,-0.21294757459519265,-2.999069381542889e-05,-0.3164987181091318,0.0,0.0,0.0,359,-0.0034422414898973635,-1.722855415394675,0.10732244398306776,-0.15628680625624938,-0.41566127109750717,-0.00013549764530749878,0.0,-0.0008358402099595592,0.0,0.0,-0.04414555424302537,-1.550637013627008,-0.050949854571463275,0.0,1.085065175882644e-06,0.0,0.03449685444720669,0.0162816,27.442239999999998,-0.5302039422116942,-0.011967204818372719,-154.79940545,0.646255232,-0.5,995328,37.562855394073715,-0.011306423611110995,2.0256611685361485,0.034704953,212,0.000298046208,-34.1123348236084,0.024182498455047607,1.0053153038024902,-0.023509301710873842,0.256005859375,-0.14516806602478027,0.2,0.8838005095720292
55,0.01,-9.425719200136127e-09,-0.16411445989909484,0.0,2758,55.46,-3.133043782595307e-06,-0.062399556246125996,-0.21411908972936,-2.9965839676418327e-05,-0.3174730081760722,0.0,0.0,0.0,367,-0.0035055532818356943,-1.722949925279411,0.11277345937912123,-0.1541683677622902,-0.4147304511674013,-3.162764657786076e-05,0.0,-0.0008163097004479968,0.0,0.0,-0.039646775683511944,-1.545393368940528,-0.051383999535862056,0.0,0.0,0.0,0.036207827309451074,0.0165888,27.48832,-0.525935633510792,-0.012204835065252459,-155.34993265,0.646184576,-0.5,1013760,39.47071078269243,-0.010698784722222125,2.258477065070099,0.03567028,216,0.000298009344,-34.090420722961426,0.15967100858688354,1.0044673681259155,-0.018778832210227848,0.26900634765625,-0.31615105271339417,0.2,0.3158722586929798
56,0.01,-9.861336554764999e-09,-0.16657641343137383,0.0,2758,54.19,-3.2216269896381065e-06,-0.06231404129222056,-0.21463577974401304,-3.125493079756581e-05,-0.3206601484230965,0.0,0.0,0.0,374,-0.0037943939877810536,-1.7357888036819644,0.1075158283380605,-0.15743709975489872,-0.42413351457382037,-0.0003912338019103587,0.0,-0.0008656174456258436,0.0,0.0,-0.042262679628786444,-1.552179563027409,-0.052266272306816304,0.0,9.765625388051072e-06,0.0,0.035426105755704526,0.016896,27.5344,-0.5248418880333042,-0.011890165384910587,-154.08614877999997,0.64611392,-0.5,1032192,37.630539918321176,-0.01137152777777766,2.023111351824244,0.037059914,220,0.00029797248,-34.10019664764404,0.26245594024658203,1.004272699356079,-0.024622359650675208,0.25755615234375,-0.3773690164089203,0.2,0.10275764651596546
57,0.01,-1.0723470387089016e-08,-0.16339911778156224,0.0,2759,53.42,-3.39250227147593e-06,-0.06272413684713232,-0.21537090853510835,-3.346090903946703e-05,-0.32016574750914967,0.0,0.0,0.0,380,-0.0034428182984900706,-1.7127370275990523,0.11101961808174068,-0.1600233233507157,-0.4094455652534835,-0.00012755678019810265,0.0,-0.0009308398683348483,0.0,0.0,-0.039888720421806696,-1.5450004959814558,-0.050232402864312214,0.0,3.2552052289247513e-06,0.0,0.035087343402363434,0.0172032,27.58048,-0.5325962678300881,-0.011453968089578362,-153.31374029999998,0.646043264,-0.5,1050624,38.856866328609236,-0.01121961805555544,2.205408183464873,0.038833216,224,0.00029793561599999996,-34.10677604675293,0.33227628469467163,1.0048937797546387,-0.029800209030508996,0.28228759765625,-0.39074721932411194,0.2,0.040955403726547955
