curriculum/dr_scale,ankle/ankle_defl_peak,time/iterations,curriculum/eff_scale,reward_terms/step_rate,reward_terms/stance,reward_terms/upright,reward_terms/clearance,reward_terms/angmom,reward_terms/energy,reward_terms/time,reward_terms/fwd_speed,reward_terms/stop,reward_terms/stance_time,reward_terms/hip_roll,reward_terms/torque,reward_terms/ang_xy,est/vel_rmse,time/time_elapsed,reward_terms/assist_pen,reward_terms/lat_vel,curriculum/ent_coef,reward_terms/residual,curriculum/ctrl_drop_prob,curriculum/cmd_track_err,ankle/ankle_spring_energy_peak,rollout/ep_rew_mean,time/fps,reward_terms/overrun,reward_terms/phase_contact,reward_terms/coef_rate,reward_terms/track_yaw,curriculum/cmd_scale,reward_terms/foot_ahead,reward_terms/vz,reward_terms/residual_rate,time/total_timesteps,curriculum/stance_ratio,reward_terms/action_rate,curriculum/swing_frac_mean,reward_terms/stand,reward_terms/height,curriculum/ctrl_jitter_ms,reward_terms/duty_sym,rollout/ep_len_mean,ankle/ankle_spring_trq_peak,reward_terms/track_lin,curriculum/swing_frac_min,reward_terms/alive,reward_terms/foot_slip,reward_terms/stand_drift,reward_terms/air_time,reward_terms/motor_vel,train/clip_range,train/learning_rate,train/n_updates,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/loss,train/entropy_loss,train/clip_fraction,train/std,train/approx_kl,curriculum/ctrl_drop_prob_progress,curriculum/stance_ratio_progress,curriculum/ctrl_jitter_ms_progress,curriculum/eff_scale_progress,curriculum/dr_scale_progress
0.1820159999999992,0.5064453163165974,1672,0.021235200000000145,-0.005110677083333377,-0.06506507714676109,-0.15209682206044836,0.0,-0.05177810505110521,-0.0001926446257819314,0.0,0.0,0.0,0.0,-0.14960274375590643,-0.0026016699931234043,-0.09065070023380326,0.11618903699040901,5296,0.0,-0.3349389806696974,0.0038916352,-0.10672919219397364,0.009100799999999961,0.1983967299258755,0.0,180.82466506,5819,0.0,0.0,-0.36697169535925384,0.864835674130763,0.0,0.0,-0.11253318955884167,0.0,30818304,0.6951462399999999,-0.05804823371965773,0.12272135416666667,0.8581484532555521,-0.026748500528405834,0.7280639999999968,0.0,380.69,0.0,2.581474371894038,0.0964084201388889,0.0,-0.39359863282221874,-0.054596928489378006,0.0,-2.7272681060203868e-05,0.2,0.00022300032000000002,80234,-0.01515890306327492,88.68834075927734,0.991260290145874,30.671646118164062,-36.87104873657226,0.10345458984375,0.9994204044342041,0.013722715,0.1820159999999992,0.06067200000000041,0.1820159999999992,0.06067200000000041,0.1820159999999992
0.1820159999999992,0.5073874142385916,1673,0.021235200000000145,-0.00540364583333338,-0.0804168312595071,-0.1677748111871309,0.0,-0.05503871827808079,-0.00020461192604602344,0.0,0.0,0.0,0.0,-0.16882223202260815,-0.0028699470743940004,-0.10203600957758299,0.12179485904794325,5298,0.0,-0.39809948821181546,0.0038879488000000007,-0.10656249074125089,0.009100799999999961,0.2531024430458487,0.0,186.51940315999997,5819,0.0,0.0,-0.37334899782810926,0.8361250869322596,0.0,0.0,-0.1273933517298415,0.0,30836736,0.6951462399999999,-0.058601352385493605,0.1306694878472222,0.8394673413039965,-0.03018828240869544,0.7280639999999968,0.0,385.5,0.0,2.6078743689138033,0.10443793402777778,0.0,-0.4184955679281009,-0.07428072455710782,0.0,-2.854391278372324e-05,0.2,0.00022295424,80238,-0.016006923536770044,106.25023574829102,0.9879178404808044,37.713558197021484,-36.87641716003418,0.123193359375,0.9996031522750854,0.013861751,0.1820159999999992,0.06067200000000041,0.1820159999999992,0.06067200000000041,0.1820159999999992
0.1820159999999992,0.5075171106347172,1674,0.021235200000000145,-0.004622395833333369,-0.0477788417579416,-0.14499884219761267,0.0,-0.054986616180882505,-0.00019718813166241266,0.0,0.0,0.0,0.0,-0.14848676061262978,-0.0028526812838648367,-0.09524507167757808,0.11294217582616976,5301,0.0,-0.3408294501772723,0.0038842623999999996,-0.10694269866758134,0.009100799999999961,0.2370992786783366,0.0,196.24200258999997,5819,0.0,0.0,-0.36809103080963557,0.866959119881813,0.0,0.0,-0.11151205419656124,0.0,30855168,0.6951462399999999,-0.056409480974054134,0.11322699652777778,1.0377845124908738,-0.026660581624543253,0.7280639999999968,0.0,390.8,0.0,2.7914632529788594,0.0920138888888889,0.0,-0.3945985837171919,-0.0686131976395768,0.0,-2.6974766533199653e-05,0.2,0.00022290815999999997,80242,-0.011940603045513854,99.86451873779296,0.9901803135871887,42.38972473144531,-36.877709197998044,0.0992431640625,0.999649703502655,0.011426676,0.1820159999999992,0.06067200000000041,0.1820159999999992,0.06067200000000041,0.1820159999999992
0.1820159999999992,0.5072498104376026,1675,0.021235200000000145,-0.005034722222222263,-0.06563124958086072,-0.14778750613145883,0.0,-0.05883625730412467,-0.00020117424532365032,0.0,0.0,0.0,0.0,-0.16417708802918016,-0.0027738080085718347,-0.10624310362142383,0.11050822101165572,5304,0.0,-0.34494046714789334,0.0038805759999999993,-0.10658890662593021,0.009100799999999961,0.2194010979734338,0.0,213.41241366999998,5819,0.0,0.0,-0.3713128675940684,0.8477746993894146,0.0,0.0,-0.11514059548864844,0.0,30873600,0.6951462399999999,-0.05538588946706182,0.1288791232638889,0.9471769526730716,-0.025882494592029435,0.7280639999999968,0.0,390.16,0.0,2.668552218600179,0.11322699652777778,0.0,-0.3955061516114562,-0.07638356678200219,0.0,-2.8593502855084228e-05,0.2,0.00022286208,80246,-0.011717192863579839,110.54700775146485,0.990109920501709,42.47194290161133,-36.87666397094726,0.10478515625,0.9994931817054749,0.012229817,0.1820159999999992,0.06067200000000041,0.1820159999999992,0.06067200000000041,0.1820159999999992
0.1820159999999992,0.5051294211120367,1676,0.021235200000000145,-0.0052408854166667105,-0.09857180713617858,-0.17963741206549344,0.0,-0.06665271389277769,-0.000206259447241874,0.0,0.0,0.0,0.0,-0.16152561529756818,-0.002847762497572338,-0.11825056498022025,0.11624818092891834,5307,0.0,-0.4038557847217121,0.0038768896,-0.10620366936678159,0.009100799999999961,0.15708543114490364,0.0,228.71267220000001,5820,0.0,0.0,-0.3731755224182107,0.7993308980962157,0.0,0.0,-0.14069862536620192,0.0,30892032,0.6951462399999999,-0.05956645940858293,0.13905164930555555,0.9092001630053534,-0.03191455011335459,0.7280639999999968,0.0,399.94,0.0,2.667405016295194,0.12190755208333333,0.0,-0.39239391515964805,-0.09302323589684036,0.0,-2.8933589640320035e-05,0.2,0.00022281599999999998,80250,-0.01195125764934346,98.77580642700195,0.9907926321029663,46.665008544921875,-36.87651615142822,0.09642333984375,0.9995623826980591,0.01121266,0.1820159999999992,0.06067200000000041,0.1820159999999992,0.06067200000000041,0.1820159999999992
0.1820159999999992,0.5057914079513598,1677,0.021235200000000145,-0.005338541666666711,-0.0862699766824005,-0.16988973857692743,0.0,-0.05453529233701258,-0.00020049525786396144,0.0,0.0,0.0,0.0,-0.15204217050956872,-0.0028363919571960253,-0.10559858116066222,0.11938019024091123,5310,0.0,-0.37133900687767735,0.0038732031999999996,-0.10658281535170606,0.009100799999999961,0.2105472678646331,0.0,216.17951423,5820,0.0,0.0,-0.3726179051093303,0.8347705642877056,0.0,0.0,-0.12407555212028086,0.0,30910464,0.6951462399999999,-0.057628536835635874,0.13365342881944445,0.8054154334736368,-0.029357667839487053,0.7280639999999968,0.0,397.21,0.0,2.633835367658327,0.10248480902777778,0.0,-0.38475391631888356,-0.0790097395931656,0.0,-2.7965832220660316e-05,0.2,0.00022276992,80254,-0.010374204674735665,103.84347763061524,0.9906259179115295,46.295509338378906,-36.87749691009522,0.06024169921875,0.9994997382164001,0.009061776,0.1820159999999992,0.06067200000000041,0.1820159999999992,0.06067200000000041,0.1820159999999992
0.1820159999999992,0.507394176964078,1678,0.021235200000000145,-0.005273437500000045,-0.057936308868433914,-0.15982999637003215,0.0,-0.06521597435615235,-0.0002030248604430676,0.0,0.0,0.0,0.0,-0.15890507673889032,-0.0027342171283156694,-0.10818387691900992,0.1208121501781374,5313,0.0,-0.37294394387533675,0.0038695168,-0.10637276155375347,0.009100799999999961,0.17128874706314448,0.0,198.54732072,5820,0.0,0.0,-0.37543849597689477,0.8536854307161348,0.0,0.0,-0.12782526087373347,0.0,30928896,0.6951462399999999,-0.05943670052827429,0.1293402777777778,0.6833419366735867,-0.030004152597308913,0.7280639999999968,0.0,386.43,0.0,2.4874414297665584,0.10243055555555555,0.0,-0.4250031957204948,-0.07171255368279786,0.0,-2.9306403097728513e-05,0.2,0.00022272383999999998,80258,-0.014082778303418308,98.81170692443848,0.9902223944664001,41.17393112182617,-36.87881202697754,0.1072509765625,0.999587893486023,0.012508519,0.1820159999999992,0.06067200000000041,0.1820159999999992,0.06067200000000041,0.1820159999999992
0.1820159999999992,0.5074643236786919,1679,0.021235200000000145,-0.005251736111111156,-0.07576933998020713,-0.1952746570136627,0.0,-0.06309594693310418,-0.0002068790284121924,0.0,0.0,0.0,0.0,-0.14124572135237096,-0.0027562486631931738,-0.11086255349625633,0.13140526823341583,5316,0.0,-0.3912711166309535,0.0038658304,-0.10610713047133596,0.009100799999999961,0.2483593705469287,0.0,169.37475236000003,5820,0.0,0.0,-0.380907922886909,0.8252419985165148,0.0,0.0,-0.1511416508813777,0.0,30947328,0.6951462399999999,-0.06102937792350555,0.14097764756944445,0.9026433717110179,-0.03549299438441395,0.7280639999999968,0.0,378.4,0.0,2.5776002104095377,0.10552300347222222,0.0,-0.41235310616539717,-0.0612284437290148,0.0,-2.965684014263332e-05,0.2,0.00022267776,80262,-0.014276462569250725,97.64982070922852,0.9879724979400635,29.83881378173828,-36.87842903137207,0.09232177734375,0.9996598958969116,0.011355046,0.1820159999999992,0.06067200000000041,0.1820159999999992,0.06067200000000041,0.1820159999999992
0.1820159999999992,0.5056464577775693,1680,0.021235200000000145,-0.004785156250000038,-0.04756483518200232,-0.12426878418371233,0.0,-0.05782854174942593,-0.00019616335273919474,0.0,0.0,0.0,0.0,-0.1532599283367721,-0.0028794916900120714,-0.09313418445071939,0.11938195332528231,5319,0.0,-0.2929547961895954,0.0038621439999999996,-0.10707996315680096,0.009100799999999961,0.15893019155449759,0.0,171.46791869,5821,0.0,0.0,-0.3603104838215834,0.8649787112150793,0.0,0.0,-0.09020488270850892,0.0,30965760,0.6951462399999999,-0.05507722540995353,0.11960177951388888,0.956226984256365,-0.02145638259290937,0.7280639999999968,0.0,374.25,0.0,2.704252219371249,0.09705946180555555,0.0,-0.37995428403518217,-0.07055604138362591,0.0,-2.7447054439611337e-05,0.2,0.00022263167999999998,80266,-0.01019144697347656,117.14753112792968,0.9903163909912109,44.531211853027344,-36.87956371307373,0.09998779296875,0.9995611906051636,0.012016305,0.1820159999999992,0.06067200000000041,0.1820159999999992,0.06067200000000041,0.1820159999999992
0.1820159999999992,0.5067248308049829,1681,0.021235200000000145,-0.004915364583333373,-0.07253582469263846,-0.17692855225967014,0.0,-0.06576874381845677,-0.00019769402177052936,0.0,0.0,0.0,0.0,-0.149345264568426,-0.002744907326368934,-0.11322705384680762,0.12198651298446521,5322,0.0,-0.3805138340846581,0.0038584576000000002,-0.10625589743962942,0.009100799999999961,0.14019267741529892,0.0,208.18222548999998,5821,0.0,0.0,-0.37559431657778153,0.8711568066324128,0.0,0.0,-0.13638483871135149,0.0,30984192,0.6951462399999999,-0.05742397343482818,0.1281195746527778,0.926814051724451,-0.03183772293244133,0.7280639999999968,0.0,396.48,0.0,2.6183037431503173,0.10791015625,0.0,-0.405287891916729,-0.07621618707332327,0.0,-2.788148546196071e-05,0.2,0.00022258559999999996,80270,-0.01285259832511656,138.1096923828125,0.9869579076766968,56.86582946777344,-36.87686824798584,0.09403076171875,0.9995110034942627,0.010671517,0.1820159999999992,0.06067200000000041,0.1820159999999992,0.06067200000000041,0.1820159999999992
0.1820159999999992,0.5063945745224445,1682,0.021235200000000145,-0.004915364583333373,-0.05369540014072874,-0.14326818254097937,0.0,-0.05835089045232162,-0.0002013242282279134,0.0,0.0,0.0,0.0,-0.17723668310963395,-0.002828323767222685,-0.10301609950329556,0.1289469409066695,5326,0.0,-0.3378462621269098,0.0038547712,-0.10683233719029403,0.009100799999999961,0.2318907444527752,0.0,244.70846985,5820,0.0,0.0,-0.3674592803889418,0.8656201528267259,0.0,0.0,-0.1034965431913521,0.0,31002624,0.6951462399999999,-0.05603308645596686,0.1269802517361111,0.8972509340406503,-0.023620531437346978,0.7280639999999968,0.0,421.66,0.0,2.6585020505162227,0.10601128472222222,0.0,-0.3891244027430487,-0.06936284808821251,0.0,-2.7913884405719363e-05,0.2,0.00022253952,80274,-0.012579400747199543,98.18250846862793,0.991897463798523,40.656795501708984,-36.87792625427246,0.08157958984375,0.9994764924049377,0.010540554,0.1820159999999992,0.06067200000000041,0.1820159999999992,0.06067200000000041,0.1820159999999992
0.1822463999999992,0.5071068390884246,1683,0.021262080000000145,-0.005305989583333379,-0.0629677377705672,-0.1623724857568671,0.0,-0.07122661739205158,-0.00020536941973679331,0.0,0.0,0.0,0.0,-0.1787054753361595,-0.0027728336593655107,-0.11406242770976632,0.11418221491451312,5329,0.0,-0.3708344918002286,0.0038510847999999997,-0.1065521189092494,0.00911231999999996,0.19222936459458145,0.0,221.06613333,5820,0.0,0.0,-0.37339559440935133,0.8749148053319299,0.0,0.0,-0.1263767846217655,0.0,31021056,0.6951400959999999,-0.05702688609797203,0.13731553819444445,0.8430189972369638,-0.028313662425004146,0.7289855999999968,0.0,402.06,0.0,2.5940720910648962,0.1232638888888889,0.0,-0.3997859251930098,-0.07580664427718374,0.0,-2.9487822799135266e-05,0.2,0.00022249344000000002,80278,-0.010939361428609119,105.20021553039551,0.990513026714325,44.565982818603516,-36.87514114379883,0.062353515625,0.9993752241134644,0.008828663,0.1822463999999992,0.060748800000000415,0.1822463999999992,0.060748800000000415,0.1822463999999992
0.1824767999999992,0.5068149060864294,1684,0.021288960000000145,-0.005436197916666714,-0.0707454692677426,-0.17797756703521872,0.0,-0.07286300976018734,-0.00020877421919017418,0.0,0.0,0.0,0.0,-0.17563072973624347,-0.002795478801394703,-0.11869000242739973,0.12896885218753745,5332,0.0,-0.41111368567449796,0.0038473984000000003,-0.10633104402554407,0.00912383999999996,0.16127553572673844,0.0,199.15204543,5820,0.0,0.0,-0.3777049514800822,0.8558889505930223,0.0,0.0,-0.13596403769208412,0.0,31039488,0.6951339519999999,-0.05819441151443684,0.1350368923611111,0.7155144620128152,-0.03159016228978856,0.7299071999999968,0.0,384.56,0.0,2.5638080485245442,0.10687934027777778,0.0,-0.4093856199237826,-0.08344955112944645,0.0,-2.934530410708877e-05,0.2,0.00022244736,80282,-0.013275350822368637,102.04477424621582,0.9894455075263977,48.73674392700195,-36.8777042388916,0.08624267578125,0.9996607303619385,0.010146096,0.1824767999999992,0.06082560000000042,0.1824767999999992,0.06082560000000042,0.1824767999999992
0.1824767999999992,0.5070306334605915,1685,0.021288960000000145,-0.005305989583333378,-0.06999596726308571,-0.14543257436102708,0.0,-0.04992778617676865,-0.000194977345222892,0.0,0.0,0.0,0.0,-0.1367629863663139,-0.0026897026859144728,-0.09646339469839606,0.11237445820135723,5335,0.0,-0.32506503511847895,0.003843712,-0.10676604697386712,0.00912383999999996,0.2502440467207943,0.0,184.97616784000002,5820,0.0,0.0,-0.37110328516334856,0.8820226762281304,0.0,0.0,-0.1148155341741187,0.0,31057920,0.6951339519999999,-0.0595882750036133,0.1293402777777778,0.8057562437067913,-0.026683484597291293,0.7299071999999968,0.0,381.35,0.0,2.6317511080730727,0.08995225694444445,0.0,-0.3985635424130607,-0.059088492312909247,0.0,-2.7347848464482786e-05,0.2,0.00022240128000000002,80286,-0.012114631792064757,129.8472885131836,0.9853294491767883,45.790008544921875,-36.88078060150146,0.0775390625,0.9997050762176514,0.010759718,0.1824767999999992,0.06082560000000042,0.1824767999999992,0.06082560000000042,0.1824767999999992
0.1824767999999992,0.5070396016035528,1686,0.021288960000000145,-0.005078125000000042,-0.05445712798001891,-0.17904007088727303,0.0,-0.07383813448226832,-0.00020469069203187548,0.0,0.0,0.0,0.0,-0.18015856816439457,-0.0027554566943004868,-0.11480323714351548,0.1284102303381695,5338,0.0,-0.39099579645095234,0.0038400255999999997,-0.10651737457240738,0.00912383999999996,0.23159729444820862,0.0,179.29723033000002,5821,0.0,0.0,-0.3784003170505461,0.8270618023410193,0.0,0.0,-0.13604620951758253,0.0,31076352,0.6951339519999999,-0.057991592360644405,0.1347384982638889,0.8752868923333162,-0.031464392794530525,0.7299071999999968,0.0,390.47,0.0,2.473594542235117,0.12169053819444445,0.0,-0.4096458566284993,-0.08245410315619746,0.0,-2.9637129118444893e-05,0.2,0.0002223552,80290,-0.015452962554991245,97.78606033325195,0.989344596862793,34.36231231689453,-36.883003044128415,0.11182861328125,0.9998302459716797,0.0118583795,0.1824767999999992,0.06082560000000042,0.1824767999999992,0.06082560000000042,0.1824767999999992
0.1824767999999992,0.50731611103578,1687,0.021288960000000145,-0.00514322916666671,-0.06695522874644494,-0.1445188361832373,0.0,-0.04525436778655777,-0.00019904770588909028,0.0,0.0,0.0,0.0,-0.14771101089169777,-0.002861952777310569,-0.09957890319312271,0.10864750283041466,5341,0.0,-0.3558636289017536,0.0038363392000000003,-0.10687397645451913,0.00912383999999996,0.2885385349326882,0.0,200.71581111000003,5821,0.0,0.0,-0.37613566918255453,0.9004127542518781,0.0,0.0,-0.10894901570472473,0.0,31094784,0.6951339519999999,-0.058295355937543855,0.12369791666666667,0.8470589767542671,-0.026610034818172413,0.7299071999999968,0.0,398.98,0.0,2.7308760347765486,0.08875868055555555,0.0,-0.38277258755008753,-0.06760887918623863,0.0,-2.6829463608894208e-05,0.2,0.00022230912000000002,80294,-0.012714007176691666,100.32702522277832,0.9916181564331055,45.35871887207031,-36.88321113586426,0.08538818359375,0.9997714161872864,0.0098529775,0.1824767999999992,0.06082560000000042,0.1824767999999992,0.06082560000000042,0.1824767999999992
0.1824767999999992,0.5073035084929218,1688,0.021288960000000145,-0.0053059895833333795,-0.07172265206059954,-0.17701075848698553,0.0,-0.06305441145523033,-0.0002033731253893684,0.0,0.0,0.0,0.0,-0.16603267741310407,-0.0027292810992139024,-0.12088731193604525,0.12037563819235775,5345,0.0,-0.39616033802400175,0.0038326528,-0.10645503363562743,0.00912383999999996,0.22509217860850708,0.0,213.95674982999998,5820,0.0,0.0,-0.37714778387797643,0.8290746036209463,0.0,0.0,-0.13922480169893336,0.0,31113216,0.6951339519999999,-0.05804104763093122,0.1366916232638889,0.8103948687935806,-0.032425383837775795,0.7299071999999968,0.0,403.13,0.0,2.5785577142461853,0.11474609375,0.0,-0.4043526640105821,-0.08529215276697738,0.0,-2.8571570958689187e-05,0.2,0.00022226304,80298,-0.013028010731795802,89.37930088043213,0.9901993274688721,34.287315368652344,-36.881781578063965,0.07637939453125,0.9997110366821289,0.010949154,0.1824767999999992,0.06082560000000042,0.1824767999999992,0.06082560000000042,0.1824767999999992
0.18270719999999918,0.5074874619035739,1689,0.021315840000000145,-0.00514322916666671,-0.06503339451869383,-0.16788076420870832,0.0,-0.06690886065382327,-0.0001966548341757274,0.0,0.0,0.0,0.0,-0.1626127998381797,-0.0025983186542287186,-0.10186842602972172,0.1265639649412356,5348,0.0,-0.3664827223540918,0.0038289663999999998,-0.10667730224714056,0.009135359999999959,0.23378307190627504,0.0,194.96580751999997,5820,0.0,0.0,-0.3693402717746552,0.8364692136334919,0.0,0.0,-0.13083131896693279,0.0,31131648,0.695127808,-0.05899760965181024,0.130615234375,0.7795287567896488,-0.03134657809321823,0.7308287999999967,0.0,396.46,0.0,2.499833890909561,0.0966796875,0.0,-0.4103175309988603,-0.061333320922611755,0.0,-2.8196252078154017e-05,0.2,0.00022221695999999997,80302,-0.015362960728816688,82.9369400024414,0.9912447333335876,35.86073684692383,-36.881489753723145,0.1067138671875,0.9998226165771484,0.010862381,0.18270719999999918,0.06090240000000042,0.18270719999999918,0.06090240000000042,0.18270719999999918
0.18270719999999918,0.5050302394989021,1690,0.021315840000000145,-0.005403645833333381,-0.0632188557294248,-0.17929171403286845,0.0,-0.062324680720163554,-0.0002009071425505426,0.0,0.0,0.0,0.0,-0.14933539164141407,-0.002727517549613738,-0.10684655771938638,0.13716212314912712,5351,0.0,-0.3743196941754011,0.0038252800000000003,-0.10655169952440055,0.009135359999999959,0.25211761506176134,0.0,178.44364875999997,5820,0.0,0.0,-0.3934748168992733,0.8171649091548022,0.0,0.0,-0.13759055072643256,0.0,31150080,0.695127808,-0.06004564452209846,0.1384819878472222,0.674616924346544,-0.033557573008848075,0.7308287999999967,0.0,390.27,0.0,2.4273382943195463,0.10948350694444445,0.0,-0.3962697736478547,-0.06154425706132484,0.0,-2.890408985953098e-05,0.2,0.00022217088,80306,-0.010828766564372927,93.14573173522949,0.9903274178504944,33.50116729736328,-36.886013221740725,0.1312744140625,1.0000755786895752,0.013685018,0.18270719999999918,0.06090240000000042,0.18270719999999918,0.06090240000000042,0.18270719999999918
0.18270719999999918,0.5063754514353785,1691,0.021315840000000145,-0.004969618055555593,-0.06060466170911494,-0.14955670391641357,0.0,-0.04519505159612682,-0.00019782653211749155,0.0,0.0,0.0,0.0,-0.1405806214176383,-0.0028139800713743008,-0.09835377553266061,0.11299410551946704,5354,0.0,-0.34811742451258215,0.0038215936,-0.107134287538661,0.009135359999999959,0.17832244448535575,0.0,189.13187000999997,5820,0.0,0.0,-0.36359299995395244,0.8593802741111883,0.0,0.0,-0.11267988190348802,0.0,31168512,0.695127808,-0.05807977388733489,0.11509874131944445,0.9630507287351657,-0.0277740505143461,0.7308287999999967,0.0,393.61,0.0,2.752212022137687,0.08561197916666667,0.0,-0.3848287172334167,-0.058543575855372475,0.0,-2.7239310652672234e-05,0.2,0.00022212480000000003,80310,-0.013321344624273479,69.2756944656372,0.9917968511581421,29.983325958251953,-36.8858362197876,0.09786376953125,0.9998496770858765,0.012822446,0.18270719999999918,0.06090240000000042,0.18270719999999918,0.06090240000000042,0.18270719999999918
0.18270719999999918,0.5057717825594827,1692,0.021315840000000145,-0.005056423611111153,-0.05971834465106096,-0.153049432859625,0.0,-0.05671597545584669,-0.00020149459104683328,0.0,0.0,0.0,0.0,-0.16913626676736473,-0.0027835696551515832,-0.10582973168692963,0.11559811662979239,5357,0.0,-0.38778116694294257,0.0038179072,-0.10689737041468589,0.009135359999999959,0.22782201873727917,0.0,197.6298304,5820,0.0,0.0,-0.3625028880726688,0.8643828879184895,0.0,0.0,-0.11360865580425636,0.0,31186944,0.695127808,-0.055758469006042595,0.12803819444444445,0.809227017450574,-0.02666484052362743,0.7308287999999967,0.0,390.86,0.0,2.635009133362023,0.10921223958333333,0.0,-0.40226220742788904,-0.08402621620454398,0.0,-2.842844692009658e-05,0.2,0.00022207872,80314,-0.014083636528812348,98.32665328979492,0.9905690550804138,34.19275665283203,-36.88164176940918,0.09349365234375,0.9997068047523499,0.01126055,0.18270719999999918,0.06090240000000042,0.18270719999999918,0.06090240000000042,0.18270719999999918
0.18270719999999918,0.5074699584346757,1693,0.021315840000000145,-0.005501302083333382,-0.06286925850203692,-0.1565342821309107,0.0,-0.04935092902170669,-0.00019883003580206947,0.0,0.0,0.0,0.0,-0.1648734329338461,-0.0029150636554465593,-0.10449197097819314,0.12013877116487257,5360,0.0,-0.34645377042028286,0.0038142208000000004,-0.10728796967054072,0.009135359999999959,0.1930762838664437,0.0,220.54677632,5820,0.0,0.0,-0.35774800350947006,0.8948251291545605,0.0,0.0,-0.12005605195951752,0.0,31205376,0.695127808,-0.056957288815599943,0.1311306423611111,0.8006031093395946,-0.02878516948129391,0.7308287999999967,0.0,399.1,0.0,2.6844806065691795,0.10199652777777778,0.0,-0.3736245550316404,-0.07095087369663877,0.0,-2.7914236239504674e-05,0.2,0.00022203263999999998,80318,-0.015384368319064378,82.3375343322754,0.9914764761924744,30.893404006958008,-36.87906723022461,0.10570068359375,0.9995239973068237,0.012394028,0.18270719999999918,0.06090240000000042,0.18270719999999918,0.06090240000000042,0.18270719999999918
0.18270719999999918,0.5050238410458852,1694,0.021315840000000145,-0.0055555555555556035,-0.08989160644730489,-0.18965086938561748,0.0,-0.05650108095985637,-0.00021046810184954773,0.0,0.0,0.0,0.0,-0.1568272830338625,-0.0028313470050996947,-0.10785374640485952,0.12536791212493298,5363,0.0,-0.4064223066008049,0.0038105344,-0.1061997956023359,0.009135359999999959,0.26537474421850193,0.0,214.28092968,5820,0.0,0.0,-0.3790739861888273,0.8301040723058883,0.0,0.0,-0.1443014686087358,0.0,31223808,0.695127808,-0.059309147932672314,0.143310546875,0.9673272256872111,-0.03383506073365411,0.7308287999999967,0.0,399.89,0.0,2.674428330973269,0.11561414930555555,0.0,-0.4119214740863232,-0.08009578661814691,0.0,-2.9786861215799483e-05,0.2,0.00022198655999999998,80322,-0.011744636844377964,100.67650833129883,0.9902697205543518,39.4622802734375,-36.8753475189209,0.099365234375,0.9994696378707886,0.012368528,0.18270719999999918,0.06090240000000042,0.18270719999999918,0.06090240000000042,0.18270719999999918
0.18270719999999918,0.5046973062342577,1695,0.021315840000000145,-0.0050998263888889315,-0.07447031358889411,-0.15695225947489175,0.0,-0.0546918117510535,-0.0002004819438056148,0.0,0.0,0.0,0.0,-0.14053360668798573,-0.002954533564333969,-0.09883417380255977,0.1249425018212422,5367,0.0,-0.3548628573189055,0.003806848,-0.10682755200157229,0.009135359999999959,0.213771187263682,0.0,195.0076674,5821,0.0,0.0,-0.3668819198613794,0.8495423336622415,0.0,0.0,-0.11236618469903095,0.0,31242240,0.695127808,-0.056630825918307,0.12293836805555555,0.9213531258939955,-0.02726779136617729,0.7308287999999967,0.0,389.35,0.0,2.7031020804599795,0.0940212673611111,0.0,-0.38037447264949864,-0.07104911097880134,0.0,-2.7297721538091864e-05,0.2,0.00022194047999999999,80326,-0.011902313953032716,109.77746772766113,0.991137683391571,38.73490905761719,-36.87278728485107,0.0752685546875,0.9993519186973572,0.009266995,0.18270719999999918,0.06090240000000042,0.18270719999999918,0.06090240000000042,0.18270719999999918
0.18270719999999918,0.5069421304448034,1696,0.021315840000000145,-0.005436197916666714,-0.05505779054487694,-0.1603785497439248,0.0,-0.05193394356328876,-0.00020523188582530525,0.0,0.0,0.0,0.0,-0.1415137785663781,-0.0028053685233185134,-0.10085097964732367,0.12581758300179782,5369,0.0,-0.3525403879747367,0.0038031616000000004,-0.10671421393222522,0.009135359999999959,0.16518130345229454,0.0,220.31892693999998,5821,0.0,0.0,-0.36627666669349235,0.848598118112937,0.0,0.0,-0.12289284945830345,0.0,31260672,0.695127808,-0.05833349810963394,0.1272515190972222,0.7512890890441731,-0.02994894457323667,0.7308287999999967,0.0,396.91,0.0,2.5499602097426055,0.0968967013888889,0.0,-0.42560581962977717,-0.07716041827175024,0.0,-2.9293037917228614e-05,0.2,0.00022189440000000001,80330,-0.013015118520706892,104.29562759399414,0.9897377490997314,39.59724426269531,-36.8713996887207,0.08353271484375,0.9992903470993042,0.01092158,0.18270719999999918,0.06090240000000042,0.18270719999999918,0.06090240000000042,0.18270719999999918
