time/iterations,reward_terms/hip_roll,reward_terms/pos_pen,reward_terms/ang_xy,reward_terms/foot_slip,time/fps,reward_terms/height,reward_terms/overrun,reward_terms/stop,reward_terms/air_time,reward_terms/time,curriculum/ent_coef,reward_terms/track_vx,reward_terms/track_pos,rollout/ep_rew_mean,reward_terms/lat_vel,reward_terms/clearance,reward_terms/progress,reward_terms/alive,rollout/ep_len_mean,reward_terms/fwd_speed,reward_terms/torque,reward_terms/vz,reward_terms/track_heading,reward_terms/action_rate,reward_terms/upright,time/time_elapsed,reward_terms/stance_time,reward_terms/yaw_rate,time/total_timesteps,reward_terms/track_yaw,curriculum/sprint_dist_m,reward_terms/heading_pen,reward_terms/stance,train/loss,train/entropy_loss,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/explained_variance,train/clip_fraction,train/clip_range,train/std
1968,-0.21741331067695976,0.0,-3.1792759049587684e-07,-0.12523388431411286,256,-0.008879317124347653,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-100.46702941,-7.483614530796533e-10,0.00036869555041001975,0.0,0.0,175.39,0.6257070618750248,-0.2716143518364624,-0.03240867661542781,0.0,-0.00882802681156092,-1.8545586193844317e-07,29458,-0.02992053620152058,0.0,7557120,0.0,100.0,0.0,0.0,-0.1537768691778183,-20.20589942932129,0.000111168,0.05738072097301483,0.010083451587706804,5755,0.05595555,0.6461893320083618,0.196484375,0.2,0.8631812334060669
1969,-0.21810297611273138,0.0,-3.2226705992523485e-07,-0.12217910953667749,256,-0.00889952198908583,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-100.45392469000001,-7.647705605149031e-10,0.00035522090594777644,0.0,0.0,175.39,0.6272178168939255,-0.27207766808522565,-0.03265965728499922,0.0,-0.008843829505507012,-1.8502737409087545e-07,29472,-0.029789506611249284,0.0,7560960,0.0,100.0,0.0,0.0,-0.17425158619880676,-20.20537961324056,0.000111072,0.04821626270810763,0.00632688303788503,5757,0.031738374,0.6603860855102539,0.2640625,0.2,0.8632393479347229
1970,-0.2175509520840987,0.0,-3.333883659753724e-07,-0.1189598027213953,256,-0.008875393315822216,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-100.21521315,-7.76555541231835e-10,0.0004024481431662463,0.0,0.0,177.0,0.6198386551459724,-0.26983760873331764,-0.03236542075129477,0.0,-0.008837083169904388,-1.8470791120130456e-07,29487,-0.030462570065705866,0.0,7564800,0.0,100.0,0.0,0.0,-0.16771723330020905,-20.201190801767204,0.00011097600000000002,0.043730686203791544,0.004451953841803165,5759,0.027295882,0.6577892303466797,0.19681490384615385,0.2,0.8630875945091248
1971,-0.217984232838857,0.0,-3.4183488459783826e-07,-0.12341022761258476,256,-0.008780518916578129,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-100.29927984,-8.004097743693065e-10,0.00036940468031418274,0.0,0.0,177.0,0.6237252279485741,-0.27102814421839944,-0.032231994675942996,0.0,-0.008860043163513333,-1.8439876209861514e-07,29501,-0.029491155538343045,0.0,7568640,0.0,100.0,0.0,0.0,-0.17241667211055756,-20.199613571166992,0.00011088000000000001,0.07750506103038787,0.01103316517546773,5761,0.045971863,0.5669642686843872,0.257421875,0.2,0.8630585074424744
1972,-0.21793252312900357,0.0,-3.458332479011705e-07,-0.11935551555148007,256,-0.008807039318776385,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-100.28862831,-8.161602469859746e-10,0.0003793284624209521,0.0,0.0,177.0,0.6221522545087593,-0.26973755818385775,-0.03248329866090572,0.0,-0.00890205955030095,-1.839041581903577e-07,29516,-0.02970046923431944,0.0,7572480,0.0,100.0,0.0,0.0,-0.12361172586679459,-20.19822347164154,0.000110784,0.08965498162433505,0.009027448322740383,5763,0.042558838,-0.19640028476715088,0.2435302734375,0.2,0.8630865812301636
1973,-0.21769832155794985,0.0,-3.5068504103779777e-07,-0.11737871553983412,256,-0.0087919774883122,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-100.19436914000002,-8.191327848810013e-10,0.00036635396969414386,0.0,0.0,177.0,0.6172221799493236,-0.26842313589861305,-0.03239242717049897,0.0,-0.008931625579656762,-1.8437176927922567e-07,29531,-0.029674121034423264,0.0,7576320,0.0,100.0,0.0,0.0,-0.17237892746925354,-20.195812861124676,0.00011068800000000001,0.03989095613360405,0.00587714013333122,5764,0.021982243,0.6826289892196655,0.171875,0.2,0.8630051016807556
1974,-0.21789622335862208,0.0,-3.358724202654813e-07,-0.11894631807175608,256,-0.008766748179051207,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-100.17677212999999,-7.855525936539087e-10,0.0003730927639863437,0.0,0.0,177.0,0.6199730689281673,-0.2690601304992473,-0.03199277949333281,0.0,-0.008867226853220746,-1.8444371179515913e-07,29545,-0.02972222135274472,0.0,7580160,0.0,100.0,0.0,0.0,-0.17639516294002533,-20.195499420166016,0.000110592,0.03918343596160412,0.008476359439858546,5766,0.037044488,0.7023013830184937,0.24853515625,0.2,0.8630886077880859
1975,-0.21783439858585765,0.0,-3.438821491947039e-07,-0.11330447270315634,256,-0.008795384580633616,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-100.11209917000001,-8.034120967580347e-10,0.00044010464627981517,0.0,0.0,177.0,0.6153536721203107,-0.2670384165973865,-0.03211564427133915,0.0,-0.00887012218824511,-1.8359443299522687e-07,29560,-0.03028922877959287,0.0,7584000,0.0,100.0,0.0,0.0,-0.18700489401817322,-20.193714904785157,0.000110496,0.03708615116775036,0.010051973443478347,5768,0.050218962,0.67866051197052,0.18671875,0.2,0.8630617260932922
1976,-0.2175579383338881,0.0,-3.2171239010198316e-07,-0.11846753019210746,256,-0.008825458691150583,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.91211612,-7.51863775606045e-10,0.00041171685538957857,0.0,0.0,177.0,0.6196996584161613,-0.2693998111249252,-0.031884785493377366,0.0,-0.008834441510793397,-1.8477471125130144e-07,29574,-0.030655216623244122,0.0,7587840,0.0,100.0,0.0,0.0,-0.18407845497131348,-20.189746856689453,0.00011040000000000001,0.0461826170484225,-0.0011533320726205905,5772,0.034592908,0.6279833316802979,0.3053385416666667,0.2,0.8630234003067017
1977,-0.21745681900037242,0.0,-3.0690290705302494e-07,-0.12006945289931002,256,-0.00883403767614122,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.85684985000002,-7.286137805652114e-10,0.0004209367613610987,0.0,0.0,177.0,0.6254615475190578,-0.2711924599903106,-0.03170455681344262,0.0,-0.008838663195077989,-1.857578833480564e-07,29589,-0.03058266772012099,0.0,7591680,0.0,100.0,0.0,0.0,-0.21337103843688965,-20.182546079158783,0.000110304,0.03973389125894755,-0.007642489596037194,5776,0.02540911,0.6839901804924011,0.25225830078125,0.2,0.8627915978431702
1978,-0.2179443667544138,0.0,-3.02358019860819e-07,-0.12311857683411748,256,-0.008892984053947447,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-100.02861312,-7.062778406997209e-10,0.000351179806643925,0.0,0.0,176.99,0.6221042793011237,-0.270441237448729,-0.03159364858613648,0.0,-0.00886679259670719,-1.861811769674637e-07,29604,-0.03237011439889033,0.0,7595520,0.0,100.0,0.0,0.0,-0.18001317977905273,-20.17390303178267,0.000110208,0.04312113977291367,0.013650992461903528,5778,0.037683982,0.6690048575401306,0.23313210227272727,0.2,0.862596869468689
1979,-0.21780559107496414,0.0,-2.9696412215489184e-07,-0.12159770415093357,256,-0.00888025098896397,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-100.12875917,-7.074484901048575e-10,0.0003788611449349429,0.0,0.0,176.98,0.6248278871544095,-0.27110081131453145,-0.03191663014119231,0.0,-0.008935597233923061,-1.8680344741085237e-07,29618,-0.03143973266781348,0.0,7599360,0.0,100.0,0.0,0.0,-0.15867257118225098,-20.170769401218582,0.00011011200000000002,0.07551701885202657,-0.003407426725101212,5781,0.034310453,0.5557332038879395,0.27768342391304346,0.2,0.8625121712684631
1980,-0.21802587809621865,0.0,-3.0404851673610026e-07,-0.11734072451325658,256,-0.008873777355607324,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-100.13813839000001,-7.263920399139431e-10,0.00036656046346154306,0.0,0.0,176.98,0.6224596769032639,-0.26935990208134236,-0.032189500452345025,0.0,-0.008929022046599844,-1.859692084334801e-07,29633,-0.030523078495125658,0.0,7603200,0.0,100.0,0.0,0.0,-0.16489027440547943,-20.166339365641274,0.00011001600000000001,0.0914081277946631,0.0036013105573753515,5783,0.027311057,0.44304531812667847,0.24361979166666667,0.2,0.8624522686004639
1981,-0.21780028042423175,0.0,-3.060676025271305e-07,-0.11831891151289192,256,-0.008858699296514125,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-100.06062509000003,-7.270994378835947e-10,0.0003707365383485251,0.0,0.0,176.98,0.622506296153901,-0.27008829266106016,-0.03220247424326422,0.0,-0.008903069803658086,-1.8552003123096666e-07,29647,-0.029652215378341028,0.0,7607040,0.0,100.0,0.0,0.0,-0.20143038034439087,-20.16314446926117,0.00010992,0.040481988340616226,-0.001060868988133734,5787,0.03379654,0.6803228855133057,0.30377197265625,0.2,0.8624794483184814
1982,-0.2178889147864359,0.0,-3.277255279015267e-07,-0.11320156671904356,256,-0.008840562537215092,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-100.06319884999998,-7.700592348953749e-10,0.0003894540918573144,0.0,0.0,176.98,0.6140610814202184,-0.26797550924423363,-0.032582558482612406,0.0,-0.008889284546879603,-1.8455762723142142e-07,29662,-0.030532116278568174,0.0,7610880,0.0,100.0,0.0,0.0,-0.193012535572052,-20.156539764404297,0.00010982400000000001,0.03411680541932583,0.0011864132061600685,5791,0.048682816,0.7076947093009949,0.314375,0.2,0.8621745705604553
1983,-0.2178266030373624,0.0,-3.1610923397930335e-07,-0.11579553118073133,256,-0.008848162495041638,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.78499556000001,-7.530284806619892e-10,0.0003765541766083315,0.0,0.0,176.99,0.6214420149914822,-0.2696320662122265,-0.032422077331808644,0.0,-0.00889215698291246,-1.8464282779466665e-07,29677,-0.02992562693072016,0.0,7614720,0.0,100.0,0.0,0.0,-0.15581120550632477,-20.152215480804443,0.000109728,0.05010182177647948,0.011305861989967525,5792,0.01796815,0.6758308410644531,0.18505859375,0.2,0.8620591759681702
1984,-0.21800812365002495,0.0,-3.342146390162892e-07,-0.11542324776864338,256,-0.008812867948855134,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.67942563999999,-7.897405256349505e-10,0.0003883475399705525,0.0,0.0,177.0,0.6182662295815758,-0.2684057113016553,-0.03238372505768335,0.0,-0.008874748299019571,-1.8491174347519263e-07,29691,-0.029627866825109397,0.0,7618560,0.0,100.0,0.0,0.0,-0.17601102590560913,-20.14602929353714,0.000109632,0.03530038404278457,-0.0017142877040896565,5796,0.028213106,0.7087069749832153,0.2510986328125,0.2,0.8618232011795044
1985,-0.2180353900078088,0.0,-3.4068785696670025e-07,-0.11299745185142113,256,-0.008793353516656695,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.61808868,-7.919301256367193e-10,0.0004032849813733409,0.0,0.0,177.0,0.6171509539474179,-0.2675565033641726,-0.03205017867924177,0.0,-0.008851269804794277,-1.8457484642936976e-07,29706,-0.02970812821340803,0.0,7622400,0.0,100.0,0.0,0.0,-0.1894097924232483,-20.13853874206543,0.00010953599999999999,0.03236360450585683,0.004923679959028959,5798,0.03536277,0.724845826625824,0.20494791666666667,0.2,0.8617232441902161
1986,-0.21769617336659916,0.0,-3.220877411566476e-07,-0.1152300215736409,256,-0.008885377491023997,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.53204182999998,-7.585105387968019e-10,0.0004022243136785145,0.0,0.0,177.0,0.6218241374817441,-0.26924018063500554,-0.03241996070539824,0.0,-0.008794503157100833,-1.84869860624872e-07,29721,-0.02986015449917235,0.0,7626240,0.0,100.0,0.0,0.0,-0.17068640887737274,-20.1357140974565,0.00010944000000000001,0.03250745717774738,0.009746461471712048,5800,0.038622156,0.710182785987854,0.1981534090909091,0.2,0.8617351055145264
1987,-0.2180530109831585,0.0,-3.2274166306466963e-07,-0.11771560503605559,256,-0.008923614811896617,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.42639948000001,-7.479455261258479e-10,0.0003623377026342325,0.0,0.0,177.0,0.6213060894787816,-0.2693873778234827,-0.03193548263142488,0.0,-0.008769106537903566,-1.8602576039783603e-07,29735,-0.03079088946357045,0.0,7630080,0.0,100.0,0.0,0.0,-0.16136261820793152,-20.133424377441408,0.000109344,0.035260228191812834,0.0048690964467823505,5802,0.033667542,0.7172777056694031,0.25052083333333336,0.2,0.8617138266563416
1988,-0.21791732271374753,0.0,-3.3666393612106587e-07,-0.11423131390877762,256,-0.008843195933759495,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.38571205000002,-7.88713614119856e-10,0.0003678491265052562,0.0,0.0,177.0,0.6200458347909122,-0.26848199666378914,-0.03252076815692619,0.0,-0.008822978640736868,-1.8483942445573687e-07,29750,-0.03000331797646209,0.0,7633920,0.0,100.0,0.0,0.0,-0.17225807905197144,-20.130495495266384,0.000109248,0.04308774280879232,0.00939865591418412,5804,0.045443933,0.681360125541687,0.2300347222222222,0.2,0.8616610765457153
1989,-0.21750496332554511,0.0,-3.227424915537768e-07,-0.11550603392161286,256,-0.008882545387067387,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.30914316999998,-7.584640414351224e-10,0.00040842173173908524,0.0,0.0,177.0,0.6232366249264307,-0.27050338944751545,-0.03245182077606878,0.0,-0.008803782417013592,-1.855427186067556e-07,29764,-0.030522619195136724,0.0,7637760,0.0,100.0,0.0,0.0,-0.18596602976322174,-20.12858467102051,0.000109152,0.051086480356752874,0.0016352330800145864,5806,0.036078513,0.6050747632980347,0.155859375,0.2,0.8616206645965576
1990,-0.21790439522348065,0.0,-3.4202689550344384e-07,-0.1176061518960238,256,-0.008764393906406572,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.49368773,-8.053004648648639e-10,0.0003912780170855985,0.0,0.0,177.0,0.619072848756651,-0.2689697066795584,-0.032750287345163824,0.0,-0.008847818048894056,-1.840293276157562e-07,29779,-0.03013613028269215,0.0,7641600,0.0,100.0,0.0,0.0,-0.14393039047718048,-20.126196479797365,0.00010905600000000001,0.04488976150751114,0.016670349380001427,5808,0.038115572,0.6628743410110474,0.24453125,0.2,0.8615615963935852
1991,-0.21801114127666338,0.0,-3.34696231199691e-07,-0.11576614690032414,256,-0.0088119475300338,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.48455623,-7.930450794584989e-10,0.0004012316530433414,0.0,0.0,177.0,0.6214927007942186,-0.26943287885690637,-0.03259446540701059,0.0,-0.00886188869979837,-1.8484649710063195e-07,29794,-0.029897619488046773,0.0,7645440,0.0,100.0,0.0,0.0,-0.19610518217086792,-20.12419331073761,0.00010895999999999999,0.03731116879498586,-0.005374392290832475,5812,0.031329006,0.6991875767707825,0.27374267578125,0.2,0.8617093563079834
1992,-0.21744695163430927,0.0,-3.095415582691393e-07,-0.12662100795655482,256,-0.008881006592595162,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.65947831000001,-7.263216496159332e-10,0.0003681939565355165,0.0,0.0,177.0,0.6315456602784274,-0.273980181137934,-0.0321164374755298,0.0,-0.00877203329898928,-1.8613388847208646e-07,29808,-0.030504849342191356,0.0,7649280,0.0,100.0,0.0,0.0,-0.1620841920375824,-20.121598943074545,0.000108864,0.05068035274744034,-0.000671246632312735,5814,0.0303726,0.6297069787979126,0.2953125,0.2,0.8616681694984436
1993,-0.21704138329455963,0.0,-3.030991571075806e-07,-0.12767600722071637,256,-0.008887277335227504,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.78999250999999,-7.088266254833727e-10,0.0003557210529933334,0.0,0.0,177.0,0.6342738718022415,-0.27602430346578916,-0.03180760550053251,0.0,-0.008662334389374153,-1.868753835053699e-07,29823,-0.029935150143380287,0.0,7653120,0.0,100.0,0.0,0.0,-0.0924186259508133,-20.119664033253986,0.000108768,0.2535158048073451,0.00840114192881932,5816,0.03642012,-1.1543691158294678,0.21110026041666666,0.2,0.8616628646850586
1994,-0.2178515457555055,0.0,-3.1666768542290747e-07,-0.1216353004433358,256,-0.008878380798492331,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.86237687,-7.464832050225901e-10,0.0003728732438647452,0.0,0.0,177.0,0.630237861221948,-0.2723018192498681,-0.032123972488718684,0.0,-0.008814325930563024,-1.8572698424288868e-07,29838,-0.030254389889830764,0.0,7656960,0.0,100.0,0.0,0.0,-0.18201573193073273,-20.117142541067942,0.00010867199999999999,0.04651145503989288,0.0017922809181202734,5818,0.0314368,0.6682915687561035,0.17898995535714285,0.2,0.8615697026252747
1995,-0.21699407932651812,0.0,-3.1851871501042165e-07,-0.12567014186891612,256,-0.008802920483038473,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.83834595999998,-7.458149952847352e-10,0.0003744974730286301,0.0,0.0,177.0,0.6295465413250899,-0.2735766125870183,-0.03158773258216445,0.0,-0.008758374436139447,-1.860067293540096e-07,29852,-0.030037478468947283,0.0,7660800,0.0,100.0,0.0,0.0,-0.1592574417591095,-20.11384573849765,0.00010857600000000001,0.03781959888609973,-0.0007077988544055684,5821,0.031856004,0.6834839582443237,0.2555930397727273,0.2,0.8616310358047485
1996,-0.21741282625243893,0.0,-3.1454422087177395e-07,-0.12682387095313535,256,-0.008848903922026084,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.92981361,-7.393049254710668e-10,0.00031957920537418853,0.0,0.0,177.0,0.6346267473999593,-0.27493283638830335,-0.03169123601811641,0.0,-0.008738985540262771,-1.8678236250397452e-07,29867,-0.03005019285186579,0.0,7664640,0.0,100.0,0.0,0.0,-0.18569152057170868,-20.11263613547048,0.00010848,0.040624486823235786,-0.0037064262770957522,5825,0.028740482,0.6824424266815186,0.29296875,0.2,0.8618662357330322
1997,-0.21758174669388222,0.0,-3.1396384867632894e-07,-0.120147866555188,256,-0.008869149722653843,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.76790608999998,-7.290140544545908e-10,0.00037799337647143733,0.0,0.0,177.0,0.6284032418996647,-0.2722872051110374,-0.032086724810812685,0.0,-0.008726898879185312,-1.8521875269240008e-07,29881,-0.029529360053586397,0.0,7668480,0.0,100.0,0.0,0.0,-0.1737140566110611,-20.108936733669704,0.000108384,0.04779054928157064,0.007792295474145148,5827,0.059452493,0.6498945951461792,0.2144097222222222,0.2,0.8616805672645569
1998,-0.21751698590965604,0.0,-3.100865522422985e-07,-0.1196404509435322,256,-0.008828244270987697,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.59735935999998,-7.354424922884567e-10,0.0003792437339385011,0.0,0.0,177.0,0.6270386164790689,-0.27186125098472413,-0.03232690615234991,0.0,-0.008784418861537246,-1.8547573562289363e-07,29896,-0.029899304576090642,0.0,7672320,0.0,100.0,0.0,0.0,-0.18800632655620575,-20.108319640159607,0.000108288,0.03486031264765188,0.00010125458356924355,5831,0.02882873,0.695246696472168,0.28594970703125,0.2,0.8619779944419861
1999,-0.21758714972631876,0.0,-3.245072948943233e-07,-0.12055967784751702,256,-0.008825845990826935,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.5302624,-7.569189256175543e-10,0.0003797687515301077,0.0,0.0,177.0,0.6284449584392989,-0.27215516656026056,-0.032212960834362855,0.0,-0.008778775612740614,-1.8515241424121826e-07,29911,-0.029688214096149725,0.0,7676160,0.0,100.0,0.0,0.0,-0.17378884553909302,-20.10448259115219,0.00010819200000000001,0.03987968363799155,-0.005262513332127128,5835,0.02953425,0.6738103628158569,0.2445068359375,0.2,0.8619859218597412
2000,-0.21758217151412176,0.0,-3.151047913715888e-07,-0.12072214626232516,256,-0.008937629104066957,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.44525938999999,-7.363205545952906e-10,0.00038898834781728934,0.0,0.0,177.0,0.6272078230732278,-0.2715627919647798,-0.03246117291642363,0.0,-0.008722157254082933,-1.8502025264069444e-07,29925,-0.030084480971457446,0.0,7680000,0.0,100.0,0.0,0.0,-0.17517131567001343,-20.10015805562337,0.00010809599999999999,0.03426020178529951,0.007748740091402497,5837,0.04531061,0.6890323758125305,0.189453125,0.2,0.8617954850196838
2001,-0.21729780058115944,0.0,-2.972293537457956e-07,-0.120916606778457,256,-0.008957512459823543,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.28282691999999,-7.010765484093739e-10,0.0003945277865454299,0.0,0.0,177.0,0.6314440082519103,-0.2735087967082109,-0.03235536400395588,0.0,-0.008742105069049102,-1.8643280713893286e-07,29940,-0.030432085907809565,0.0,7683840,0.0,100.0,0.0,0.0,-0.17335790395736694,-20.099155654907225,0.00010800000000000001,0.09917624056339264,0.00364604408852756,5841,0.06008001,-0.2884901762008667,0.29453125,0.2,0.8619925379753113
2002,-0.21721553585638914,0.0,-3.0071022380843446e-07,-0.12614133623151869,256,-0.008957710019255247,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.45966682999999,-7.128593460716717e-10,0.00039251764704959505,0.0,0.0,177.0,0.6348744647354512,-0.27472770475802677,-0.03216357433416628,0.0,-0.008820051023745406,-1.8678309528565362e-07,29955,-0.03147758121474446,0.0,7687680,0.0,100.0,0.0,0.0,-0.19720114767551422,-20.096745133399963,0.000107904,0.039940154063515365,-0.007253622454300057,5845,0.022276286,0.6848084926605225,0.2808837890625,0.2,0.8619801998138428
2003,-0.21742326113395144,0.0,-3.225575127844077e-07,-0.11559966514314483,256,-0.008915858414569754,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.42333741,-7.618252156787669e-10,0.0004171537592745687,0.0,0.0,177.0,0.6242943723394081,-0.2701650378063648,-0.03259120407006394,0.0,-0.008805867758157043,-1.8505961139711192e-07,29969,-0.029649611161200354,0.0,7691520,0.0,100.0,0.0,0.0,-0.18869993090629578,-20.0920467376709,0.000107808,0.0697352229975737,-0.005367515411657782,5849,0.035631664,0.6136971116065979,0.28463040865384615,0.2,0.8619034886360168
2004,-0.21733507722529366,0.0,-3.203116020469591e-07,-0.11855372064488716,256,-0.008888246533185982,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.28239697000001,-7.617209241121086e-10,0.0004126066192564741,0.0,0.0,177.0,0.6270029190650275,-0.27125006645131616,-0.0323107829730541,0.0,-0.008841953479673459,-1.8603061273468218e-07,29984,-0.03028671219488461,0.0,7695360,0.0,100.0,0.0,0.0,-0.18703630566596985,-20.087826311588287,0.00010771200000000001,0.031208995904307812,-0.005487249887664802,5853,0.02665727,0.7189878821372986,0.29180908203125,0.2,0.8618881702423096
2005,-0.21815315643277297,0.0,-3.1966687528714353e-07,-0.11891689133423179,256,-0.008904025905210453,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.26732167,-7.55362678747636e-10,0.00039276136342802806,0.0,0.0,177.0,0.6274537506185414,-0.2708588073213181,-0.03222520072896979,0.0,-0.008852816551165776,-1.8570317714964384e-07,29998,-0.030222374280257595,0.0,7699200,0.0,100.0,0.0,0.0,-0.19945275783538818,-20.077495992183685,0.00010761600000000001,0.03692919993773103,-0.006235993976588361,5857,0.024890956,0.7006527185440063,0.2347412109375,0.2,0.8616139888763428
2006,-0.21778618015378048,0.0,-3.418809313757148e-07,-0.11328388224380039,256,-0.008891365396091276,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.26507860999999,-7.976855980837223e-10,0.0004083218834268694,0.0,0.0,177.0,0.6197134267057314,-0.26838842396844625,-0.03281649404293822,0.0,-0.008794830133484558,-1.842129144592007e-07,30013,-0.029349366416150668,0.0,7703040,0.0,100.0,0.0,0.0,-0.1616750955581665,-20.064374327659607,0.00010752,0.0399768726201728,-0.0005452152327052318,5861,0.03601165,0.680278480052948,0.28533935546875,0.2,0.8611376285552979
2007,-0.21763220034719588,0.0,-3.2904378294914446e-07,-0.11677131981153131,256,-0.008866724935294926,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.06753807000001,-7.755841086479182e-10,0.00041360049944409293,0.0,0.0,177.0,0.625700543187015,-0.2707982599174577,-0.03238469082727584,0.0,-0.008851465646156863,-1.856195054623601e-07,30027,-0.02998926655900722,0.0,7706880,0.0,100.0,0.0,0.0,-0.19806458055973053,-20.055951237678528,0.00010742400000000001,0.02878649369813502,7.680538692511618e-05,5865,0.02175245,0.7344024181365967,0.31329345703125,0.2,0.8610849380493164
2008,-0.2172031893747829,0.0,-3.1668250830336865e-07,-0.11890976563201708,256,-0.00895684740166545,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.08010957000002,-7.452234923543026e-10,0.0004036616648927901,0.0,0.0,175.29,0.6272420091191777,-0.27081277777746543,-0.032309830558142044,0.0,-0.008793139053492816,-1.8583959952655208e-07,30042,-0.03104506913206858,0.0,7710720,0.0,100.0,0.0,0.0,-0.19008928537368774,-20.050726928710937,0.000107328,0.042795673310756684,-0.002909895181655884,5869,0.04844741,0.6706741452217102,0.238984375,0.2,0.861124575138092
2009,-0.2178186723171597,0.0,-3.056490253237603e-07,-0.11993751751896592,256,-0.008926262102747015,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.07247663,-7.203535626600212e-10,0.00035761518575222554,0.0,0.0,175.29,0.6304754525426114,-0.27196602443886925,-0.0321611971506399,0.0,-0.008849043057080959,-1.8649896168039475e-07,30057,-0.0297543904680178,0.0,7714560,0.0,100.0,0.0,0.0,-0.15452992916107178,-20.047593116760254,0.00010723199999999999,4.398728309664875,0.0027461968129500747,5870,0.026287049,0.4984090328216553,0.253662109375,0.2,0.8610155582427979
2010,-0.21794100604888259,0.0,-3.3058019593550835e-07,-0.11461153452020655,256,-0.008828395530889313,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.01204781,-7.806583286228308e-10,0.0003761634952614517,0.0,0.0,175.29,0.6242172204789467,-0.27018885466439996,-0.03256216951123808,0.0,-0.0088774120659921,-1.8493658322150839e-07,30071,-0.029081750348411463,0.0,7718400,0.0,100.0,0.0,0.0,-0.1272091418504715,-20.045828119913736,0.00010713600000000001,0.0697496381898721,0.01030820533633232,5872,0.03938325,0.6532313823699951,0.2682291666666667,0.2,0.8609918355941772
2011,-0.21796267159290028,0.0,-3.2835987761797765e-07,-0.1184242891246267,256,-0.008828875173473548,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-98.99439069,-7.732907660884296e-10,0.00034680318760326904,0.0,0.0,175.29,0.6271654847039965,-0.27114648615165965,-0.03243329263010334,0.0,-0.008852566273446745,-1.8483496142858662e-07,30086,-0.029302338305769712,0.0,7722240,0.0,100.0,0.0,0.0,-0.17913390696048737,-20.04297924041748,0.00010704,0.04125754162669182,0.0012748150978810512,5876,0.04466402,0.5945636034011841,0.32767427884615385,0.2,0.8609729409217834
2012,-0.21772157527281577,0.0,-3.173315262091388e-07,-0.11932153632787665,256,-0.00879552016679373,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-99.03484568999998,-7.554522180390495e-10,0.00034196011039423806,0.0,0.0,175.29,0.6273809336974712,-0.2716691800100966,-0.03239874657137202,0.0,-0.008866844499192861,-1.8508042281569292e-07,30100,-0.02930066133515365,0.0,7726080,0.0,100.0,0.0,0.0,-0.16831055283546448,-20.039064774146446,0.000106944,0.03425908640313607,-0.00012837142611925418,5880,0.037232716,0.6592918038368225,0.2283653846153846,0.2,0.8610185980796814
