rollout/ep_rew_mean,curriculum/sprint_dist_m,reward_terms/overrun,reward_terms/vz,reward_terms/residual,reward_terms/coef_rate,time/time_elapsed,reward_terms/foot_slip,reward_terms/clearance,reward_terms/action_rate,ankle/ankle_defl_peak,reward_terms/torque,ankle/ankle_spring_trq_peak,reward_terms/upright,curriculum/ctrl_drop_prob,reward_terms/phase_contact,reward_terms/stance,reward_terms/energy,time/total_timesteps,reward_terms/time,ankle/ankle_spring_energy_peak,reward_terms/duty_sym,reward_terms/stance_time,reward_terms/assist_pen,reward_terms/step_rate,curriculum/eff_scale,reward_terms/lat_vel,reward_terms/height,curriculum/stance_ratio,time/fps,time/iterations,reward_terms/air_time,reward_terms/stop,curriculum/ent_coef,curriculum/ctrl_jitter_ms,reward_terms/alive,reward_terms/hip_roll,rollout/ep_len_mean,reward_terms/fwd_speed,reward_terms/ang_xy,reward_terms/motor_vel,reward_terms/angmom,reward_terms/foot_ahead,reward_terms/residual_rate,train/explained_variance,train/n_updates,train/value_loss,train/entropy_loss,train/std,train/approx_kl,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/loss,train/clip_fraction
-124.28662805000002,40.64416,0.0,-0.10529835129010007,-0.09744687229237604,-0.3620920865442146,6217,-0.25599697624575024,0.04631633897513678,-0.06153483626575183,0.5181216970122942,-0.019121379592158042,0.0,-0.13580481291103275,0.0,-0.37528427860436886,-5.896073084591013e-05,-0.0003819968559291445,25049088,-0.5,0.0,0.0,-0.010685305406999154,0.0,-0.003927951388888916,0.1042944,-5.016715199265831e-09,-0.031917062837193415,0.626012288,4028,1359,0.002320418218409436,0.0,0.01,0.0,0.0,-0.02011036960766622,234.28,0.8201475549670171,-0.04302501916150772,-4.1604759691958385e-05,-0.11405272161184413,0.0,0.0,0.9988823533058167,5432,0.06507608406245709,-34.05326156616211,1.0006279945373535,0.017478291,0.2,0.000287484672,-0.014982727076858281,-0.347408652305603,0.2048828125
-125.31525912,40.655680000000004,0.0,-0.12192317358627533,-0.09777611099930311,-0.3710583090520573,6221,-0.2604139276178572,0.049656634011179965,-0.06100840691165789,0.5193156075053622,-0.0185506466785278,0.0,-0.15647054433635554,0.0,-0.37218265405249024,-3.58441947142489e-05,-0.0003801559706510753,25067520,-0.5,0.0,0.0,-0.011401177835068665,0.0,-0.003993055555555583,0.1043712,-5.228291221122359e-09,-0.03647791842417423,0.625994624,4029,1360,0.0023573105508047673,0.0,0.01,0.0,0.0,-0.022296911655635587,239.18,0.8357612146906529,-0.04972706668093677,-4.177155830296124e-05,-0.1313843317492439,0.0,0.0,0.9986811280250549,5436,0.06864252910017968,-34.04847259521485,1.0003459453582764,0.023987811,0.2,0.000287475456,-0.014750096015632153,-0.33881741762161255,0.2535888671875
-124.87278496,40.6672,0.0,-0.11729567484205664,-0.09800982328639393,-0.36912254555124696,6226,-0.2678172794954199,0.046812938517068914,-0.061267745852727346,0.51939268113078,-0.018902604246767377,0.0,-0.14673133630472235,0.0,-0.3706101134542788,-7.348328193274018e-05,-0.00038107221156421535,25085952,-0.5,0.0,0.0,-0.011420030905153707,0.0,-0.004025607638888916,0.104448,-5.168280949737491e-09,-0.03540526051671797,0.62597696,4029,1361,0.0022884087261950802,0.0,0.01,0.0,0.0,-0.021185227699785047,237.03,0.8294403918606945,-0.04688457092170215,-4.1881728466660394e-05,-0.12525533481510334,0.0,0.0,0.9990105032920837,5440,0.056342364847660066,-34.04885368347168,1.0002853870391846,0.020160107,0.2,0.00028746624,-0.016206408839207143,-0.3426238000392914,0.239599609375
-124.9372082,40.67872,0.0,-0.1176764717707862,-0.0973996865901381,-0.3595733829323497,6230,-0.2668522018619022,0.046947013857589585,-0.06175985478057847,0.5175158964245146,-0.018905861541143133,0.0,-0.14505838736486887,0.0,-0.37804462854031035,-3.2415958495342693e-05,-0.00037563679318007516,25104384,-0.5,0.0,0.0,-0.012539413846550614,0.0,-0.003960503472222249,0.1045248,-5.214540571979545e-09,-0.035831812486729404,0.625959296,4029,1362,0.0022016032275536824,0.0,0.01,0.0,0.0,-0.022300560118505605,237.2,0.8218257494362461,-0.04854394194669579,-4.11313700609054e-05,-0.1287248598247687,0.0,0.0,0.9944155812263489,5444,0.33209004923701285,-34.050162124633786,1.0006383657455444,0.021599574,0.2,0.000287457024,-0.00602911978494376,-0.21326151490211487,0.2677734375
-125.3784732,40.69024,0.0,-0.1268512546168713,-0.09809362542823259,-0.3640315959794391,6235,-0.28781922823971745,0.050435140165282825,-0.06025812545716185,0.5181095969479831,-0.01907235934694118,0.0,-0.16131617294721304,0.0,-0.366640884417912,-0.00024318239283994467,-0.00038457392849301254,25122816,-0.5,0.0,0.0,-0.011342585056101799,0.0,-0.004047309027777806,0.1046016,-5.2062725639845574e-09,-0.03836667594124426,0.625941632,4029,1363,0.0023790119060625634,0.0,0.01,0.0,0.0,-0.023987757524844375,238.91,0.8480332650524345,-0.051560907910876995,-4.255369527988649e-05,-0.13829064371320396,0.0,0.0,0.9981827735900879,5448,0.09975886717438698,-34.0496904373169,1.0003201961517334,0.021098435,0.2,0.000287447808,-0.0186785273719579,-0.3326161503791809,0.24095458984375
-124.48467125,40.70176,0.0,-0.12015452826100306,-0.09790140319709623,-0.36271264324315844,6239,-0.26378033581198324,0.04894199297488092,-0.06139570313904619,0.5187874999635884,-0.019025301444030873,0.0,-0.15049401867851853,0.0,-0.3683240825002458,-8.168952106693738e-05,-0.0003775871979938426,25141248,-0.5,0.0,0.0,-0.01069873193046078,0.0,-0.003938802083333359,0.1046784,-5.034024407846377e-09,-0.03642758003460436,0.625923968,4029,1364,0.0022764729381176746,0.0,0.01,0.0,0.0,-0.022551782075930844,235.66,0.8527657858710473,-0.04776800227714948,-4.080479468998866e-05,-0.12953014022113232,0.0,0.0,0.9988205432891846,5452,0.07144391555339098,-34.04789810180664,1.0003430843353271,0.019511443,0.2,0.00028743859199999996,-0.016884894983377308,-0.3398715853691101,0.22001953125
-125.44536929,40.71328,0.0,-0.13842482168511677,-0.09842893128369198,-0.3779456215807205,6243,-0.2986325321215551,0.05054704073509818,-0.06096141638552361,0.5171179057519779,-0.01869120175419914,0.0,-0.1747727801412934,0.0,-0.37049817390288103,-0.0001099811969984475,-0.00039587194006878286,25159680,-0.5,0.0,0.0,-0.01170350627540352,0.0,-0.004188368055555586,0.1047552,-5.151709596347814e-09,-0.04132907385284297,0.625906304,4029,1365,0.0021777317128402907,0.0,0.01,0.0,0.0,-0.024310831434290966,239.64,0.8460434749740032,-0.0567167552719255,-4.3254923592264384e-05,-0.15033213876989068,0.0,0.0,0.9986922144889832,5456,0.07373966686427594,-34.0384599685669,0.9994791746139526,0.024186289,0.2,0.000287429376,-0.01661762367002666,-0.3389965295791626,0.2503173828125
-125.79575575000001,40.7248,0.0,-0.14381227201603833,-0.09851999624890435,-0.361255265426911,6248,-0.2816793877116726,0.0505231542799048,-0.060303293883424564,0.5194647520894946,-0.0190155220518881,0.0,-0.18203503727157125,0.0,-0.3600876122982631,-7.351057672404828e-05,-0.00038163575564077604,25178112,-0.5,0.0,0.0,-0.012646971044078883,0.0,-0.004101562500000028,0.104832,-5.2265685358312126e-09,-0.04276791731258046,0.62588864,4029,1366,0.0022856960551709765,0.0,0.01,0.0,0.0,-0.02606962625125366,241.26,0.8762188916705155,-0.057026509978588984,-4.224907101382774e-05,-0.15451847381889514,0.0,0.0,0.9988576769828796,5460,0.07227293886244297,-34.0366735458374,0.9999865293502808,0.02013236,0.2,0.00028742016,-0.018647260731086135,-0.3463284373283386,0.228857421875
-126.50176198,40.73632,0.0,-0.16895333352125053,-0.09850976069567856,-0.3612210867625926,6252,-0.29327258831428654,0.050668049760250855,-0.05877552238696951,0.517919338945945,-0.018319042025281104,0.0,-0.21095709614612826,0.0,-0.37011569244215825,-4.919451962249375e-05,-0.00039200655772023347,25196544,-0.5,0.0,0.0,-0.013093338962385638,0.0,-0.004155815972222252,0.1049088,-5.330860553084733e-09,-0.04958941535237384,0.625870976,4029,1367,0.0023540553520433605,0.0,0.01,0.0,0.0,-0.02887037192327248,243.81,0.9339010474511346,-0.06845039848516103,-4.244416665690877e-05,-0.18313214249356022,0.0,0.0,0.9989199638366699,5464,0.07079251166433095,-34.04177322387695,1.0001517534255981,0.017372364,0.2,0.000287410944,-0.015714985528029503,-0.3405717611312866,0.206005859375
-125.15022046,40.74784,0.0,-0.14307319466346924,-0.09840408752143949,-0.36941626807657996,6257,-0.28337845993089394,0.051245477949009494,-0.05968249220576673,0.5193372481235425,-0.018697541672557993,0.0,-0.1795155370033347,0.0,-0.3686770126190946,-8.774311275282643e-05,-0.00038829219312345065,25214976,-0.5,0.0,0.0,-0.012577255790044243,0.0,-0.0040581597222222494,0.1049856,-5.275296287211528e-09,-0.04229898036286107,0.625853312,4029,1368,0.002226559830079269,0.0,0.01,0.0,0.0,-0.02436652524543526,239.09,0.8769846848512853,-0.05758239561987429,-4.2507235618612984e-05,-0.15499260746973703,0.0,0.0,0.9992197751998901,5468,0.0581319322809577,-34.04096450805664,1.0000985860824585,0.021040726,0.2,0.00028740172799999997,-0.01770973429083824,-0.3503357172012329,0.22755126953125
-125.05765301000001,40.75936,0.0,-0.13712371419132405,-0.09855524465315058,-0.38661156482654213,6261,-0.28270247441607377,0.05307802941246401,-0.060196784806613696,0.519431712044961,-0.018600774234200472,0.0,-0.17527693067338135,0.0,-0.37191802749121977,-6.835691331248596e-05,-0.0003910770579354054,25233408,-0.5,0.0,0.0,-0.01096023537684232,0.0,-0.0041775173611111405,0.1050624,-4.906667148758271e-09,-0.04081796625852332,0.625835648,4029,1369,0.002338864407243414,0.0,0.01,0.0,0.0,-0.023815668056423243,237.74,0.8478368410504944,-0.05556580041366008,-4.253304940045463e-05,-0.14831377631991488,0.0,0.0,0.9989194273948669,5472,0.06998832989484072,-34.04013290405273,1.0003085136413574,0.022641802,0.2,0.000287392512,-0.016368777106981723,-0.34060513973236084,0.23409423828125
-123.90578953999999,40.77088,0.0,-0.10922883505336875,-0.09842687093505226,-0.375738042276234,6266,-0.26581667164899253,0.04896189617635429,-0.06034834496124376,0.5192347181811899,-0.01919091759173604,0.0,-0.14045228112154917,0.0,-0.37722425781374336,-0.0001000852163643731,-0.00038885574719127436,25251840,-0.5,0.0,0.0,-0.010790828998627452,0.0,-0.0041232638888889185,0.1051392,-5.035552096911342e-09,-0.03361918414757648,0.625817984,4029,1370,0.0023328965180553496,0.0,0.01,0.0,0.0,-0.01984939911179407,231.72,0.8270527999906946,-0.044196830406659976,-4.163103593297735e-05,-0.11862038943707777,0.0,0.0,0.9946871399879456,5476,0.34720895178616046,-34.04786338806152,1.0005199909210205,0.019079212,0.2,0.000287383296,-0.005620129988528788,-0.2046208679676056,0.27122802734375
-123.85591346000002,40.7824,0.0,-0.1044166101491004,-0.09853049940900122,-0.3705834168054067,6270,-0.2596973703662058,0.049833482378620834,-0.0619544922095076,0.5190018592882603,-0.019261635318502904,0.0,-0.13275852102189967,0.0,-0.3689792419872039,-6.566510365170253e-05,-0.00038362870716902625,25270272,-0.5,0.0,0.0,-0.010962405914647711,0.0,-0.003971354166666694,0.105216,-4.869314467495889e-09,-0.031980857161950815,0.62580032,4029,1371,0.002347544948053029,0.0,0.01,0.0,0.0,-0.01872315737328782,234.18,0.8037028118513265,-0.042547085286524254,-4.1551242286375495e-05,-0.11412722744176396,0.0,0.0,0.9881423711776733,5480,0.6979025349020958,-34.05527954101562,1.0009231567382812,0.021076089,0.2,0.00028737407999999997,-0.007485210674349219,0.09150809049606323,0.20379638671875
-123.47151956000002,40.79392,0.0,-0.12058079050581509,-0.09864740077002025,-0.3844486105906502,6275,-0.27023998576313674,0.051520236942306064,-0.05990234012994795,0.5186168036001372,-0.01946951980605479,0.0,-0.15807232431849083,0.0,-0.3716355540579332,-9.139984677829914e-05,-0.00039237226424757406,25288704,-0.5,0.0,0.0,-0.009487798261236295,0.0,-0.004155815972222251,0.1052928,-4.916836049939561e-09,-0.03701832795211145,0.625782656,4029,1372,0.0025070500172053776,0.0,0.01,0.0,0.0,-0.02122170205648163,233.0,0.8606398219468486,-0.04901998108729774,-4.245087788680774e-05,-0.1315524971627229,0.0,0.0,0.9981471300125122,5484,0.1036070704460144,-34.05627593994141,1.0008033514022827,0.014921661,0.2,0.000287364864,-0.015692698943894356,-0.32502004504203796,0.16099853515625
-123.30392313,40.80544,0.0,-0.1099595578815131,-0.09830599522818191,-0.39135195491294394,6279,-0.28155506528442054,0.05049493713058915,-0.061241025583978516,0.5194235208148075,-0.02009379523292406,0.0,-0.13988763365444812,0.0,-0.3697176751586456,-0.00016759664161675655,-0.0003967107665121735,25307136,-0.5,0.0,0.0,-0.009097989883028075,0.0,-0.004003906250000027,0.1053696,-4.6658301657191215e-09,-0.03414799115238581,0.625764992,4030,1373,0.002325843586327715,0.0,0.01,0.0,0.0,-0.018450753601378912,228.57,0.8045672556411514,-0.04539395705041179,-4.3489178950818536e-05,-0.12034974010274563,0.0,0.0,0.9986002445220947,5488,0.0774274867027998,-34.052453422546385,1.0004444122314453,0.02206858,0.2,0.000287355648,-0.017466855607926844,-0.34172549843788147,0.2408203125
-123.70098875,40.81696,0.0,-0.10829298670652707,-0.09838417236446212,-0.3699796719739843,6284,-0.2662653562843531,0.04672013043747593,-0.06010814737797324,0.518092898879465,-0.02023752371403079,0.0,-0.13772707334200104,0.0,-0.37382397717570376,-0.00011476865747231906,-0.0003784581973236371,25325568,-0.5,0.0,0.0,-0.010948569636740204,0.0,-0.003884548611111137,0.1054464,-4.528857708171438e-09,-0.03405246452492584,0.625747328,4030,1374,0.002353512811371022,0.0,0.01,0.0,0.0,-0.01939940225796705,232.9,0.8395064197081423,-0.0451758100887255,-4.071521446884811e-05,-0.1217366245439616,0.0,0.0,0.9909184575080872,5492,0.5335669934749603,-34.048637008666994,1.0006697177886963,0.02433047,0.2,0.000287346432,-0.00584450967144221,-0.2049110382795334,0.28828125
-123.74490740000002,40.82848,0.0,-0.11740283393976386,-0.09839624249201517,-0.3793645359214109,6288,-0.2753365855803051,0.04787743342637193,-0.06015659786996146,0.5189490084120201,-0.019489880167230758,0.0,-0.14825239680196825,0.0,-0.3699807348884095,-0.00011854830699370349,-0.00038424480308984853,25344000,-0.5,0.0,0.0,-0.010320451781606406,0.0,-0.004069010416666696,0.1055232,-4.610254285865462e-09,-0.03617020160438019,0.6257296640000001,4030,1375,0.002334524114202294,0.0,0.01,0.0,0.0,-0.01996039627372487,234.55,0.844484092317583,-0.04764890925379306,-4.1778128954546245e-05,-0.12871946057294237,0.0,0.0,0.9947407841682434,5496,0.24360901787877082,-34.06592788696289,1.0016463994979858,0.017071003,0.2,0.000287337216,-0.010179656383115798,-0.29213279485702515,0.1990478515625
-124.35492777000002,40.84,0.0,-0.143786712493449,-0.09877030996702946,-0.3779019921618525,6293,-0.29867419130859363,0.04937125084658742,-0.05967874750029703,0.5166240881386341,-0.019911958692837187,0.0,-0.1793855261448865,0.0,-0.36486814467752593,-7.844115955596041e-05,-0.0003974176794748726,25362432,-0.5,0.0,0.0,-0.009834341656339044,0.0,-0.004144965277777806,0.1056,-4.646466406478201e-09,-0.04374095432118466,0.625712,4030,1376,0.002286781113879341,0.0,0.01,0.0,0.0,-0.02374481873174223,237.08,0.883113424350613,-0.05825371619179753,-4.324302131633605e-05,-0.1572342815174945,0.0,0.0,0.998157262802124,5500,0.10005891136825085,-34.06378383636475,1.001081943511963,0.02008167,0.2,0.000287328,-0.017799216572893784,-0.33131852746009827,0.2007080078125
-124.3395146,40.85152,0.0,-0.1378378939804537,-0.09891465816521751,-0.379712205898401,6297,-0.2923007639264046,0.04909045126739593,-0.059724647061234655,0.5194003837700388,-0.020189650388904398,0.0,-0.17454274512943813,0.0,-0.36792923183369974,-0.00021056958354803338,-0.00039661489877924314,25380864,-0.5,0.0,0.0,-0.01040006827032711,0.0,-0.004199218750000029,0.1056768,-4.518391847093451e-09,-0.042611821278058765,0.625694336,4030,1377,0.002389320065655435,0.0,0.01,0.0,0.0,-0.021847015127146336,235.9,0.884566789612982,-0.0562159750944669,-4.320420771794264e-05,-0.15164408893580072,0.0,0.0,0.9989074468612671,5504,0.06481287255883217,-34.061902809143064,1.0010581016540527,0.020503517,0.2,0.00028731878399999996,-0.014273424859857187,-0.3429276645183563,0.23218994140625
-124.69211132999999,40.86304,0.0,-0.13932699279416708,-0.0986669860618874,-0.37906991928219347,6301,-0.29492038664081455,0.04666814328562968,-0.060350686060833963,0.5193223745629356,-0.01981323784257102,0.0,-0.17188131456477876,0.0,-0.3666250054318598,-0.00011736079082369257,-0.00039253424664941784,25399296,-0.5,0.0,0.0,-0.010928088629346652,0.0,-0.0042643229166666975,0.1057536,-4.875566650592243e-09,-0.04234232686574839,0.625676672,4030,1378,0.002273217784628893,0.0,0.01,0.0,0.0,-0.023336458851656885,238.06,0.8740934360647624,-0.056088240652609186,-4.303682456483836e-05,-0.1515641569830109,0.0,0.0,0.9988849759101868,5508,0.0726965207606554,-34.062337684631345,1.000976324081421,0.02072848,0.2,0.000287309568,-0.015481966431252658,-0.341908723115921,0.23990478515625
-123.33126164,40.87456,0.0,-0.11689686304464957,-0.09855888214038543,-0.379924310756113,6306,-0.27312663222054323,0.04677117870740493,-0.060217622069089344,0.5194593303541418,-0.019914331302371496,0.0,-0.1457823257422974,0.0,-0.3674984032235567,-0.00013932188129283106,-0.00038134889185897577,25417728,-0.5,0.0,0.0,-0.010112254901388142,0.0,-0.004166666666666697,0.1058304,-4.814476421202573e-09,-0.0360459040838023,0.625659008,4030,1379,0.002372501534409821,0.0,0.01,0.0,0.0,-0.0204081535292788,234.05,0.8393990381266225,-0.047754463058700694,-4.2563793362797894e-05,-0.12871155165039386,0.0,0.0,0.9989498853683472,5512,0.06878765616565943,-34.05724258422852,1.0007128715515137,0.021296421,0.2,0.000287300352,-0.017162410682067274,-0.34664738178253174,0.2434326171875
-122.3093153,40.88608,0.0,-0.08085450912432589,-0.0990705151995232,-0.36621153203223406,6310,-0.2360325278115324,0.04841874534882397,-0.059280843375171775,0.5184554877197513,-0.01975064090304868,0.0,-0.1086054844966508,0.0,-0.3727540099278912,-0.00010657531539800199,-0.00037644100232865304,25436160,-0.5,0.0,0.0,-0.009728141030387228,0.0,-0.0037977430555555794,0.1059072,-4.50179516444521e-09,-0.026151782763718216,0.625641344,4030,1380,0.002548825138041543,0.0,0.01,0.0,0.0,-0.015554622930618359,230.53,0.7879785043701165,-0.034629905370891646,-4.0267549122040955e-05,-0.09234581982458434,0.0,0.0,0.9990261197090149,5516,0.06032497081905604,-34.04467716217041,0.9999254941940308,0.02346381,0.2,0.000287291136,-0.01733474850188941,-0.34320417046546936,0.2398681640625
-123.84742630999999,40.8976,0.0,-0.0972627253514976,-0.09858296208196206,-0.3768073270892114,6315,-0.2543109216413025,0.04597448939714245,-0.060117680216660085,0.5193694314128925,-0.01956700983940945,0.0,-0.12047053709767755,0.0,-0.3740226478678535,-0.00013421008151125852,-0.00037810830007165735,25454592,-0.5,0.0,0.0,-0.013594641007431265,0.0,-0.0038736979166666924,0.105984,-4.577510042244738e-09,-0.02942554446534333,0.62562368,4030,1381,0.0024875187987668645,0.0,0.01,0.0,0.0,-0.01761567047545603,235.2,0.8050479849156227,-0.04013851187717681,-4.122407369487873e-05,-0.10593631920635854,0.0,0.0,0.9987037181854248,5520,0.07103858590126037,-34.03349285125732,0.9993057250976562,0.019139288,0.2,0.00028728191999999997,-0.013825732050463557,-0.33797815442085266,0.23480224609375
-124.59395873,40.90912,0.0,-0.11889620170867249,-0.09863474053753607,-0.37250587865318213,6319,-0.2668462583271596,0.04674031496406467,-0.05964373433825194,0.5187175462216562,-0.01930467465862049,0.0,-0.14407478133290308,0.0,-0.36613237429796947,-0.00017996556945151318,-0.00037773171365476275,25473024,-0.5,0.0,0.0,-0.012563691307958733,0.0,-0.003906250000000026,0.1060608,-4.521292897356566e-09,-0.035206161695940916,0.625606016,4030,1382,0.002371416498337769,0.0,0.01,0.0,0.0,-0.020437984312833828,240.35,0.8183921088374989,-0.04810872274304914,-4.197352494338489e-05,-0.12853192010058023,0.0,0.0,0.9944015145301819,5524,0.3131452459841967,-34.036987113952634,1.000124216079712,0.020701459,0.2,0.000287272704,-0.00833707288838923,-0.18888287246227264,0.23702392578125
-125.01334431000001,40.92064,0.0,-0.10697675274554351,-0.09863062799524064,-0.3899418102058427,6324,-0.26872974879691286,0.04820590069954766,-0.06027011970436012,0.5188188225361374,-0.019579463231487963,0.0,-0.13784831092419803,0.0,-0.36961319885408056,-0.0068023302743851774,-0.00038796332383976193,25491456,-0.5,0.0,-6.815759587251464e-07,-0.017153668815606378,0.0,-0.00391710069444447,0.1061376,-4.280653316482646e-09,-0.03205535640799355,0.6255883520000001,4030,1383,0.002443573592851559,0.0,0.01,0.0,0.0,-0.019692484927897446,238.67,0.7704321664064477,-0.04370640335970771,-4.2424442607142796e-05,-0.11752786330942581,0.0,0.0,0.9987382292747498,5528,0.07189908530563116,-34.04897842407227,1.0002613067626953,0.018434083,0.2,0.000287263488,-0.01765705947764218,-0.3428433835506439,0.20584716796875
-123.49781427000002,40.932159999999996,0.0,-0.12248088227742292,-0.09920158198006215,-0.3800621336422039,6330,-0.2827304681108322,0.0506532145409703,-0.05928525989272647,0.5192118940045785,-0.019772164597199812,0.0,-0.15655735408522367,0.0,-0.3680382493305667,-0.00016365647576676226,-0.0003913479041899256,25509888,-0.5,0.0,0.0,-0.01034717121931155,0.0,-0.004155815972222251,0.1062144,-4.44182087813672e-09,-0.037046291843449694,0.625570688,4029,1384,0.0025515378220006824,0.0,0.01,0.0,0.0,-0.01985648033158997,234.71,0.8534392621066442,-0.05016862752968534,-4.2565429263426186e-05,-0.13463766342408678,0.0,0.0,0.9916103482246399,5532,0.4387983940541744,-34.05149040222168,1.0007576942443848,0.022872869,0.2,0.00028725427199999997,-0.012137546995654702,-0.26052629947662354,0.2524169921875
-123.89718243000002,40.94368,0.0,-0.13625746731335356,-0.09919234221102491,-0.38113353812194656,6334,-0.29802387604295194,0.04882934575198257,-0.058525239482241656,0.5191237586218513,-0.019749445486803616,0.0,-0.17133622624774125,0.0,-0.36779464190852496,-0.00015929208122848602,-0.0003887965712016124,25528320,-0.5,0.0,0.0,-0.011776746926544648,0.0,-0.004188368055555586,0.1062912,-4.249487846768246e-09,-0.04127482767770349,0.625553024,4029,1385,0.0024582219517065417,0.0,0.01,0.0,0.0,-0.021547700229538336,236.3,0.8806152026864417,-0.056418217705919295,-4.2441427381374555e-05,-0.1514680147644743,0.0,0.0,0.9987635612487793,5536,0.08303271867334842,-34.05346908569336,1.0003511905670166,0.014660682,0.2,0.000287245056,-0.01575042479671538,-0.3343919515609741,0.178173828125
-125.86661227999996,40.955200000000005,0.0,-0.16195293228916016,-0.0990672190185718,-0.3813727505657042,6339,-0.31018054380826826,0.04868020405908848,-0.059465300586748225,0.515992357679575,-0.019658974561892372,0.0,-0.19946853236785025,0.0,-0.36398733321943416,-0.0022774526941341544,-0.000388287621310376,25546752,-0.5,0.0,0.0,-0.012601533065511225,0.0,-0.004253472222222253,0.106368,-3.9571378180092915e-09,-0.04774773389693048,0.62553536,4030,1386,0.0022563992307469663,0.0,0.01,0.0,0.0,-0.0246115586243565,241.68,0.8924077506253936,-0.06631922865215131,-4.312093026473114e-05,-0.17944529088150182,0.0,0.0,0.9984092116355896,5540,0.09319364279508591,-34.05333614349365,1.0005033016204834,0.017777964,0.2,0.00028723584,-0.013886278367135674,-0.3313484489917755,0.1979248046875
-125.10590239999999,40.96672,0.0,-0.14713036502092655,-0.09898101123433195,-0.3752208753272631,6343,-0.2922886999688235,0.04671680076443082,-0.0584996722649391,0.5192575629135827,-0.01993523914553237,0.0,-0.1796940938501866,0.0,-0.3652676665672594,-0.0002792411635279847,-0.0003865927766981072,25565184,-0.5,0.0,0.0,-0.012227455804046864,0.0,-0.004090711805555584,0.1064448,-4.300618139912339e-09,-0.043694751686056375,0.6255176960000001,4030,1387,0.0023838947656460935,0.0,0.01,0.0,0.0,-0.023564607023127335,239.14,0.8924616154900418,-0.05850647322235582,-4.2700982807343844e-05,-0.15902991284212808,0.0,0.0,0.9971985816955566,5544,0.17664215564727784,-34.059516525268556,1.0010182857513428,0.01976887,0.2,0.000287226624,-0.013147091586142778,-0.2987816333770752,0.22626953125
-124.22954955999998,40.97824,0.0,-0.1267430080558077,-0.09919135618009758,-0.38431459745169516,6347,-0.2829414020112099,0.04843193159055654,-0.0599709508926045,0.5181542614969765,-0.020141846232842993,0.0,-0.15884340378228592,0.0,-0.36763936006808423,-0.00017872268733833648,-0.0003829930659732909,25583616,-0.5,0.0,0.0,-0.012528157097727267,0.0,-0.004014756944444472,0.1065216,-4.119937557634224e-09,-0.03896664652807499,0.625500032,4030,1388,0.002424584824540135,0.0,0.01,0.0,0.0,-0.020765674947633053,237.79,0.8588406875657127,-0.05260233857231834,-4.197442759349132e-05,-0.14080779380529182,0.0,0.0,0.9988349080085754,5548,0.08288386464118958,-34.05553359985352,1.000425934791565,0.014155882,0.2,0.000287217408,-0.01607542793499306,-0.3350074589252472,0.1810791015625
-124.08069453,40.98976,0.0,-0.14276489629619304,-0.09952017204739474,-0.3803295313962642,6352,-0.2877244922443796,0.05166431703418218,-0.057943533117087394,0.5193559288813507,-0.01990263248075348,0.0,-0.18261444819476358,0.0,-0.3691843822933658,-0.0002004526100404684,-0.000396194597595819,25602048,-0.5,0.0,0.0,-0.010600940752839152,0.0,-0.004166666666666696,0.1065984,-4.455382775925212e-09,-0.04381622478027691,0.625482368,4030,1389,0.0024414033978246152,0.0,0.01,0.0,0.0,-0.02165649411971967,236.41,0.8913084308162134,-0.05990320100744314,-4.2933382728641284e-05,-0.1598992757390393,0.0,0.0,0.9983305931091309,5552,0.08666286654770375,-34.053096771240234,1.0007432699203491,0.022502791,0.2,0.000287208192,-0.016623002174310387,-0.34141841530799866,0.243017578125
-123.02733304000002,41.00128,0.0,-0.10979929037841783,-0.0991489920961673,-0.37543734447664207,6356,-0.28197528461386523,0.050027512808399725,-0.058869633019542164,0.5188781733626969,-0.019963890227710255,0.0,-0.14138519439283181,0.0,-0.36918494270013463,-0.00034465611618433357,-0.0003801399187483171,25620480,-0.5,0.0,0.0,-0.010411598386579297,0.0,-0.004014756944444472,0.1066752,-4.291673252723409e-09,-0.03435314552877006,0.625464704,4030,1390,0.0024240422774002785,0.0,0.01,0.0,0.0,-0.01794572902805411,233.08,0.8347725597523877,-0.0464258674482605,-4.184183724701438e-05,-0.12462917220652886,0.0,0.0,0.9988433718681335,5556,0.07672664485871791,-34.04828815460205,1.0004019737243652,0.023041885,0.2,0.00028719897599999996,-0.01605100593296811,-0.34197506308555603,0.2675537109375
-122.83977303,41.0128,0.0,-0.11513203504247772,-0.09952958831669118,-0.3813837270773746,6361,-0.2751519678827204,0.051223428178862426,-0.05914614883734513,0.5190057408425528,-0.01957325591060262,0.0,-0.14829276201626707,0.0,-0.3694165136205895,-0.0004077901012995329,-0.00038270915513103645,25638912,-0.5,0.0,0.0,-0.009357997829081595,0.0,-0.004155815972222251,0.106752,-4.221741023534963e-09,-0.03523075604176072,0.6254470400000001,4030,1391,0.0024240423032703498,0.0,0.01,0.0,0.0,-0.018418653415516368,231.76,0.8425423583783325,-0.047174519488918036,-4.1860215653203807e-05,-0.12836338344523074,0.0,0.0,0.9949260354042053,5560,0.3070971079170704,-34.055061149597165,1.0009424686431885,0.027812514,0.2,0.00028718976,-0.0034203421091660857,-0.03964120149612427,0.30181884765625
