reward_terms/energy,reward_terms/ang_xy,reward_terms/stance_time,reward_terms/action_rate,curriculum/ctrl_drop_prob,reward_terms/fwd_speed,reward_terms/foot_slip,rollout/ep_len_mean,reward_terms/hip_roll,reward_terms/alive,rollout/ep_rew_mean,reward_terms/stop,time/fps,reward_terms/lat_vel,reward_terms/angmom,reward_terms/clearance,reward_terms/height,time/time_elapsed,curriculum/stance_ratio,reward_terms/air_time,reward_terms/residual_rate,time/total_timesteps,curriculum/sprint_dist_m,reward_terms/time,reward_terms/step_rate,curriculum/ctrl_jitter_ms,reward_terms/assist_pen,reward_terms/vz,curriculum/ent_coef,reward_terms/torque,time/iterations,reward_terms/residual,reward_terms/upright,curriculum/eff_scale,reward_terms/foot_ahead,reward_terms/stance,reward_terms/coef_rate,reward_terms/overrun,reward_terms/motor_vel,reward_terms/phase_contact,train/entropy_loss,train/std,train/loss,train/value_loss,train/clip_range,train/approx_kl,train/clip_fraction,train/explained_variance,train/policy_gradient_loss,train/n_updates,train/learning_rate
-0.014599687992427748,-2.382607701795958e-05,0.0,-0.02766794122351168,0.031104,5.461905224644543,-0.2590154597959065,4044.31,-0.15298821232968451,0.0,4379.14587784,0.01582566786975579,4228,-5.4804355487215975e-08,0.0,0.32005718273657713,-0.011782839847278341,12100,0.6009824,1.1393111587191621e-05,0.0,51167232,56.968,-0.5,0.0,2.48832,0.0,-0.04501681047686051,0.01,-0.0838936951502798,2776,-0.1067824168959643,-3.43381104297424e-07,0.21312,0.0,-0.08568896828083547,-0.07678664409876101,0.0,-0.0037345309771024105,-0.009900566536467833,-19.867312526702882,1.0008742809295654,4.117182731628418,11.270663213729858,0.2,0.010408022,0.112890625,0.9996490478515625,-0.004517915262840688,11075,0.0002744256
-0.015148596804595666,-2.4567178831913047e-05,0.0,-0.02788323043526443,0.031115520000000004,5.6724147275716215,-0.26034771824357045,4046.52,-0.15717595596737607,0.0,4380.78430331,0.009001488874360856,4228,-5.693771416563591e-08,0.0,0.3442782391291651,-0.008469262274946555,12104,0.600964736,2.7668982511386275e-05,0.0,51185664,56.979519999999994,-0.5,0.0,2.4892416,0.0,-0.04828144447415776,0.01,-0.08420248581767531,2777,-0.10697771305052889,-3.3423566447285143e-07,0.2131968,0.0,-0.03430984107226462,-0.072556842367842,0.0,-0.0038966646574416517,-0.008783894677028836,-19.870685005187987,1.0013624429702759,2.09893798828125,7.04183611869812,0.2,0.012164106,0.11075439453125,0.9994946718215942,-0.0031334683706518264,11079,0.000274416384
-0.014059663648849145,-2.2620874789310994e-05,0.0,-0.027574559412678654,0.03112704,5.041225727640883,-0.27094490489478945,4069.69,-0.19792066115731197,0.0,4424.71176422,0.02590432788209651,4228,-5.843542652543918e-08,0.0,0.31053830195117904,-0.018899199412225853,12109,0.600947072,1.844601744475464e-05,0.0,51204096,56.99104,-0.5,0.0,2.4901632,0.0,-0.05305989374588769,0.01,-0.09442113807266915,2778,-0.10635556140818013,-3.5002339924797705e-07,0.2132736,0.0,-0.14698495467478853,-0.0966841486904779,0.0,-0.0035913034558400026,-0.012181568840463751,-19.87017993927002,1.000784158706665,1.1412659883499146,2.5859695196151735,0.2,0.011415703,0.13953857421875,0.9997789859771729,-0.004976550547871739,11083,0.000274407168
-0.013034853585969343,-2.21209863961056e-05,0.0,-0.028478599915196117,0.03113856,4.606758275141754,-0.2804831442087657,4082.2,-0.2044473459061454,0.0,4437.8747598400005,0.04796005031739189,4228,-5.464964831046939e-08,0.0,0.2682847672249793,-0.030145414377159993,12113,0.600929408,8.680479368194938e-06,0.0,51222528,57.00256,-0.5,0.0,2.4910848,0.0,-0.04822719534119682,0.01,-0.09883249997749749,2779,-0.10615738193166425,-3.6966589918381224e-07,0.2133504,0.0,-0.2697103366571914,-0.12395247520178154,0.0,-0.0032307115517346955,-0.013469453821560434,-19.865747451782227,1.0004286766052246,3.770094871520996,8.417919921875,0.2,0.007473015,0.1086181640625,0.9995997548103333,-0.003820813924539834,11087,0.000274397952
-0.014886172446140513,-2.468446026357215e-05,0.0,-0.028036926698892278,0.031150080000000004,5.544732828702001,-0.26117059813768595,4070.2,-0.15104218632403033,0.0,4458.82675003,0.012586864104313155,4228,-5.7744435177941036e-08,0.0,0.3285895792892672,-0.010377551996981864,12117,0.600911744,1.790346383738021e-05,0.0,51240960,57.01408,-0.5,0.0,2.4920064,0.0,-0.04582082831952887,0.01,-0.08421861974598606,2780,-0.1068603854540404,-3.446930290936456e-07,0.2134272,0.0,-0.05210081681321441,-0.07197531162685519,0.0,-0.0037953321959186626,-0.010642294621526048,-19.868921852111818,1.000753402709961,7.752895355224609,15.65298171043396,0.2,0.0076782987,0.05504150390625,0.999547004699707,-0.0033666081726551056,11091,0.000274388736
-0.015154807473635842,-2.461849259912757e-05,0.0,-0.02755489169064548,0.0311616,5.688206408509654,-0.2562490137699996,4071.28,-0.16034190831810216,0.0,4460.233713750001,0.007889093934825297,4228,-5.926683636979161e-08,0.0,0.34794494605920284,-0.007324095922915705,12122,0.60089408,1.5190821917106708e-05,0.0,51259392,57.0256,-0.5,0.0,2.492928,0.0,-0.048055778374728346,0.01,-0.08272158172134117,2781,-0.10702232498819968,-3.299487455902726e-07,0.213504,0.0,-0.043644465466774716,-0.0681595927335083,0.0,-0.003906100894941032,-0.009686779394709856,-19.872169017791748,1.0012764930725098,1.0921173095703125,3.711711418628693,0.2,0.010716887,0.11676025390625,0.9996857047080994,-0.0071184153901413085,11095,0.00027437952
-0.014225408469293719,-2.3334970376873182e-05,0.0,-0.0283652773701286,0.03117312,5.151580243477934,-0.283425883076813,4077.28,-0.1851231434085095,0.0,4466.122900309999,0.023544021332450586,4228,-6.555337665293245e-08,0.0,0.32005179822067104,-0.013689869377644517,12126,0.600876416,1.2478209100663662e-05,0.0,51277824,57.03712,-0.5,0.0,2.4938496,0.0,-0.050868660668154875,0.01,-0.09009156986517078,2782,-0.10640554850184691,-3.504383341937636e-07,0.2135808,0.0,-0.12506287979943276,-0.09331471543744287,0.0,-0.0036113386920439256,-0.012092079512294142,-19.872804355621337,1.0013383626937866,0.5230947732925415,1.7084198236465453,0.2,0.015087225,0.145361328125,0.9998236298561096,-0.008122664073016494,11099,0.000274370304
-0.012808353250096495,-2.114634402876861e-05,0.0,-0.028809055398982777,0.031184640000000003,4.489237719454724,-0.27933625741562684,4093.25,-0.20267989672471623,0.0,4476.48900178,0.05196222327455527,4228,-5.775296935661265e-08,0.0,0.26668767642605024,-0.024570405006091617,12131,0.600858752,7.595410958553354e-06,0.0,51296256,57.04864,-0.5,0.0,2.4947712,0.0,-0.049334301291968044,0.01,-0.09710664437106514,2783,-0.10576460722262673,-3.7981840737067333e-07,0.2136576,0.0,-0.27425760079996403,-0.13154700663847,0.0,-0.0031924250042022653,-0.012376275352500713,-19.87242212295532,1.0010560750961304,6.553505897521973,14.1454176902771,0.2,0.019108271,0.27880859375,0.9993929862976074,0.0006151892128400504,11103,0.00027436108799999996
-0.014863953160682132,-2.3360670073642982e-05,0.0,-0.02855824735582382,0.03119616,5.561754970385687,-0.2554653982384398,4093.33,-0.1500058833092792,0.0,4480.69212114,0.012192472915218697,4228,-5.6056441183221076e-08,0.0,0.33227521712722663,-0.010420301923689021,12135,0.600841088,8.13790635826687e-06,0.0,51314688,57.060159999999996,-0.5,0.0,2.4956928,0.0,-0.04825160978607191,0.01,-0.0835736028447322,2784,-0.106785474683692,-3.4181566803580957e-07,0.2137344,0.0,-0.06506077990597808,-0.0727505902601438,0.0,-0.003790767383799074,-0.007065019451158232,-19.86657781600952,1.0005236864089966,5.403110504150391,13.906278133392334,0.2,0.007496752,0.06170654296875,0.9996103048324585,-0.0033818733878433704,11107,0.000274351872
-0.01466812726066701,-2.4594310399872193e-05,0.0,-0.028206299065714528,0.03120768,5.535490143438711,-0.2502737477375141,4096.59,-0.17242815138820947,0.0,4482.329189120001,0.019482586991206433,4228,-5.58485887521211e-08,0.0,0.3401177916008875,-0.011659889781310342,12139,0.600823424,2.875410912868877e-05,0.0,51333120,57.07168,-0.5,0.0,2.4966144,0.0,-0.04541837387840698,0.01,-0.08484538025530666,2785,-0.10671095991096002,-3.360715522369028e-07,0.2138112,0.0,-0.10041724779335953,-0.08224094836457178,0.0,-0.003781549070568239,-0.005464647107292569,-19.877334785461425,1.0023283958435059,1.44022536277771,4.966891944408417,0.2,0.012577325,0.1254150390625,0.9994518756866455,-0.0043902058736421164,11111,0.000274342656
-0.014405401295965051,-2.305592949484198e-05,0.0,-0.028117829044809226,0.031219200000000003,5.3013031571502,-0.2834058424071733,4093.67,-0.182794084638725,0.0,4490.029799139999,0.01829613600221882,4228,-6.158699037313498e-08,0.0,0.32979554277684636,-0.01465112405328917,12144,0.60080576,2.9839177538330357e-05,0.0,51351552,57.0832,-0.5,0.0,2.497536,0.0,-0.05067078140441458,0.01,-0.09061119971824755,2786,-0.10653140544143812,-3.522202586991615e-07,0.213888,0.0,-0.08368846202294865,-0.08902530280639148,0.0,-0.0036753466832498225,-0.009103627696679429,-19.886988735198976,1.0033117532730103,1.1899629831314087,4.958709263801575,0.2,0.0131744,0.12354736328125,0.9995962977409363,-0.00412809350527823,11115,0.00027433344
-0.012773874616217,-2.1004725675437534e-05,0.0,-0.029742701327510303,0.031230720000000003,4.433917954641743,-0.2799279141204269,4107.04,-0.20770449375228128,0.0,4494.64436778,0.04934417706609778,4228,-6.02951855865104e-08,0.0,0.26430350270880404,-0.03204224535087804,12148,0.600788096,1.0308052878826857e-05,0.0,51369984,57.09472,-0.5,0.0,2.4984576,0.0,-0.055106725864978945,0.01,-0.10069039265354399,2787,-0.1056122182952777,-3.883418614491884e-07,0.2139648,0.0,-0.21844853760184202,-0.13538581614295536,0.0,-0.00319108149027443,-0.013824045654580201,-19.87905788421631,1.0017951726913452,4.087427139282227,8.861335849761963,0.2,0.009396765,0.11370849609375,0.9996030330657959,-0.0021508070116396994,11119,0.00027432422399999997
-0.01475560073508257,-2.4062019386183303e-05,0.0,-0.028504635648521397,0.03124224,5.460304980095486,-0.2615196174206449,4111.33,-0.15271191208410342,0.0,4499.4714684499995,0.01659098841272023,4228,-5.421887682323022e-08,0.0,0.3245825394382406,-0.011160695681524184,12153,0.600770432,1.5733336719373863e-05,0.0,51388416,57.10624,-0.5,0.0,2.4993792,0.0,-0.047768107569313434,0.01,-0.08549374252586944,2788,-0.10654800620995397,-3.504489375431577e-07,0.2140416,0.0,-0.07715319349941678,-0.0849133183105961,0.0,-0.0037618653694181966,-0.008310988367969266,-19.868833446502684,1.0005863904953003,9.50501823425293,21.421189975738525,0.2,0.0067690746,0.04599609375,0.9993979334831238,-0.0031486355932429434,11123,0.000274315008
-0.015244732692071973,-2.5341429608992383e-05,0.0,-0.02844731353382341,0.031253760000000005,5.669879331139452,-0.26505398638172184,4113.11,-0.15467587429873145,0.0,4501.15621082,0.00895796830895452,4228,-5.665382804194171e-08,0.0,0.3434060724637098,-0.00887700300994596,12157,0.600752768,6.293358940941592e-05,0.0,51406848,57.11776,-0.5,0.0,2.5003008,0.0,-0.048413283534249424,0.01,-0.0853955511508754,2789,-0.10675655635696651,-3.405764117195922e-07,0.2141184,0.0,-0.0399892182990124,-0.07498115477647777,0.0,-0.0038646330192815092,-0.0073658851576087515,-19.873509883880615,1.0016039609909058,1.8751001358032227,7.059129405021667,0.2,0.008912304,0.08470458984375,0.9995636940002441,-0.005679932550992817,11127,0.000274305792
-0.01501193987880842,-2.6101875128206107e-05,0.0,-0.02828374862044423,0.03126528,5.453838449956525,-0.27559890733004205,4150.29,-0.1806430444697554,0.0,4539.35323499,0.016437981417167128,4228,-6.3049531590639e-08,0.0,0.3409407252158693,-0.01376483567222379,12162,0.600735104,5.913584027439356e-05,0.0,51425280,57.12928,-0.5,0.0,2.5012224,0.0,-0.050567019959403166,0.01,-0.08947496990729004,2790,-0.10645432618183867,-3.427372955574136e-07,0.2141952,0.0,-0.06998300037233779,-0.08320107020269608,0.0,-0.003774423107715603,-0.01269807440589929,-19.87596082687378,1.001641869544983,1.210344910621643,3.86445814371109,0.2,0.010215878,0.1431884765625,0.9997283816337585,-0.004833849298302084,11131,0.00027429657599999997
-0.012411331453216025,-2.1057678347859917e-05,0.0,-0.02949226274977461,0.0312768,4.200656901845648,-0.2926140716322622,4167.25,-0.21788326436956906,0.0,4551.626980880001,0.05856234578115011,4228,-5.647233853027122e-08,0.0,0.2553849834308174,-0.03511532446074745,12166,0.60071744,4.17748912392805e-05,0.0,51443712,57.1408,-0.5,0.0,2.502144,0.0,-0.05417958799289495,0.01,-0.10741455211465127,2791,-0.10574873106686637,-3.92675348340103e-07,0.214272,0.0,-0.29111218940904116,-0.14736433808473373,0.0,-0.0030414661717282788,-0.01579015004803165,-19.87147789001465,1.001015543937683,2.985199451446533,8.785030817985534,0.2,0.0072014295,0.09591064453125,0.9994788765907288,-0.003437799075618386,11135,0.00027428736
-0.014864314916114375,-2.5530711561086e-05,0.0,-0.029066164588054468,0.03128832,5.434308828283942,-0.267422512635282,4167.85,-0.14372109860326246,0.0,4555.290662629999,0.015104264075779793,4228,-5.789118288990254e-08,0.0,0.3180645412408896,-0.010055695321309246,12171,0.600699776,5.425308093739053e-05,0.0,51462144,57.15232,-0.5,0.0,2.5030656,0.0,-0.049508150791595235,0.01,-0.08694951788808018,2792,-0.10643645814084574,-3.5221810166446215e-07,0.2143488,0.0,-0.06479215385231436,-0.08124554545272045,0.0,-0.0037212473882967134,-0.008803610849088973,-19.871554946899415,1.0010279417037964,13.10543155670166,22.849817180633544,0.2,0.008031746,0.05928955078125,0.999399721622467,-0.0040706147905439135,11139,0.000274278144
-0.015471268147135148,-2.5994661802319657e-05,0.0,-0.02816985970691741,0.03129984,5.72031306390656,-0.26542010506421176,4168.28,-0.14815870831151584,0.0,4555.5018494,0.006427504060688402,4228,-5.794495188772671e-08,0.0,0.3496173975778349,-0.0070724128915205286,12175,0.600682112,5.0997904812296234e-05,0.0,51480576,57.16384,-0.5,0.0,2.5039872,0.0,-0.04938294092256629,0.01,-0.08465334865634633,2793,-0.10673164028269827,-3.3378587413263487e-07,0.2144256,0.0,-0.03576111324516107,-0.06865444817276883,0.0,-0.0038889733693553935,-0.008007453427892997,-19.8764479637146,1.0020326375961304,1.5785027742385864,6.186664271354675,0.2,0.012984104,0.12921142578125,0.9995151162147522,-0.0037189505295827986,11143,0.000274268928
-0.015492875196971583,-2.617755886793395e-05,0.0,-0.028504931795756742,0.03131136,5.599664190637786,-0.26628799502823575,4166.41,-0.1709626121826257,0.0,4555.267093189999,0.011398905797052623,4228,-6.00851037896396e-08,0.0,0.35306065807114995,-0.007800424758124637,12180,0.600664448,9.494300077979763e-05,0.0,51499008,57.175360000000005,-0.5,0.0,2.5049088,0.0,-0.04904792425382982,0.01,-0.08510844799986582,2794,-0.10666991428055513,-3.405732622997038e-07,0.2145024,0.0,-0.06464989747240903,-0.07467892331391231,0.0,-0.0039025996467090284,-0.010602439016792616,-19.883065032958985,1.0026812553405762,1.11427903175354,3.919275772571564,0.2,0.015578868,0.18955078125,0.999424159526825,-0.008189322031103074,11147,0.000274259712
-0.012701133928632785,-2.1632478476499106e-05,0.0,-0.028538854355046557,0.03132288,4.345739663842897,-0.30261274584347886,4172.38,-0.21400839249238926,0.0,4559.49882255,0.0502993956851709,4227,-5.812484850799754e-08,0.0,0.2632299644885089,-0.03244467539173457,12184,0.600646784,3.417945117689669e-05,0.0,51517440,57.18688,-0.5,0.0,2.5058304,0.0,-0.05408178657429272,0.01,-0.10671326187734992,2795,-0.10568479013441068,-3.860641944021336e-07,0.2145792,0.0,-0.2454025620743592,-0.13995267441743398,0.0,-0.0031164315904512727,-0.015420121716527556,-19.87638349533081,1.001438021659851,4.29287576675415,13.57133321762085,0.2,0.010977356,0.16966552734375,0.9990171194076538,-0.0018201313097961247,11151,0.000274250496
-0.013877455825991404,-2.2121271738083207e-05,0.0,-0.028258783762986614,0.031334400000000005,5.0397132877369515,-0.24680552741179584,4183.16,-0.18482662733797123,0.0,4556.625410819999,0.040489543740201896,4227,-5.440224100373347e-08,0.0,0.291975523289947,-0.027161256922909934,12189,0.60062912,3.6892073694616556e-05,0.0,51535872,57.1984,-0.5,0.0,2.506752,0.0,-0.046209508767280714,0.01,-0.09533668012131585,2796,-0.10648612155340362,-3.5541148849920287e-07,0.214656,0.0,-0.2119725737592757,-0.11967570665801351,0.0,-0.00342539486465161,-0.008436816421217736,-19.869594764709472,1.0006097555160522,12.73534870147705,25.091624641418456,0.2,0.006438952,0.04381103515625,0.9993388056755066,-0.0027299478882923723,11155,0.00027424127999999996
-0.015487040235723424,-2.4981155365158296e-05,0.0,-0.027753184719397677,0.03134592,5.821246272344137,-0.26183616127525766,4181.35,-0.1424530124064549,0.0,4555.12067968,0.0014216124543398921,4227,-5.619676321645568e-08,0.0,0.35313441085267416,-0.006324701556882715,12193,0.600611456,5.3167964021364846e-05,0.0,51554304,57.20992,-0.5,0.0,2.5076736,0.0,-0.050182780070470674,0.01,-0.08256735314255455,2797,-0.10698655360133956,-3.2951900412989593e-07,0.2147328,0.0,-0.00597123426041359,-0.0622405183940244,0.0,-0.003923323276790245,-0.005919509091248557,-19.874229526519777,1.0015143156051636,4.411583423614502,12.083963108062743,0.2,0.009713861,0.078271484375,0.9995051026344299,-0.00542883132584393,11159,0.000274232064
-0.015215364439694136,-2.3042471760637395e-05,0.0,-0.02703527796370843,0.03135744,5.426245627417354,-0.2636034229469162,4183.66,-0.1681301549049249,0.0,4555.43817393,0.01792481008021487,4227,-5.69152256165342e-08,0.0,0.33747593921524693,-0.010531981134371789,12198,0.600593792,5.262550742675861e-05,0.0,51572736,57.22144,-0.5,0.0,2.5085952,0.0,-0.05041774598174914,0.01,-0.091048219362252,2798,-0.10670564444048411,-3.426434842389696e-07,0.2148096,0.0,-0.09685061918332381,-0.08313502212393367,0.0,-0.003774818591204319,-0.010123465477716533,-19.88107089996338,1.0024601221084595,0.5196950435638428,2.5040930807590485,0.2,0.010793822,0.11533203125,0.9996427297592163,-0.008976781833916902,11163,0.000274222848
-0.01349734486160698,-2.114202523240475e-05,0.0,-0.028503894196291162,0.03136896,4.582868297608306,-0.2809870810418373,4178.22,-0.19830419779356023,0.0,4556.66953898,0.04432175417151066,4227,-5.834605199548341e-08,0.0,0.2756443763311654,-0.02421849778497238,12202,0.600576128,3.851970541290939e-05,0.0,51591168,57.23296,-0.5,0.0,2.5095168,0.0,-0.05572066965236844,0.01,-0.1041176689345677,2799,-0.10589975889772495,-3.7705609121467846e-07,0.2148864,0.0,-0.21271246841904334,-0.12359563383754682,0.0,-0.003291244457496523,-0.012286370828501517,-19.878293609619142,1.001935601234436,3.6795947551727295,8.531669402122498,0.2,0.010146111,0.10584716796875,0.9995086193084717,-0.005073531763628125,11167,0.000274213632
-0.014289444114274253,-2.2799546649132017e-05,-0.0007301136291870433,-0.02910875559397618,0.03138048,5.010825839270209,-0.30545904679239827,4182.35,-0.16340520205226566,0.0,4559.29171764,0.0229981290168029,4227,-6.523214469803673e-08,0.0,0.2881287521764198,-0.017299599801661163,12207,0.600558464,3.0381731145704787e-05,0.0,51609600,57.244479999999996,-0.5,0.0,2.5104384,0.0,-0.05509719670317335,0.01,-0.09432720221346706,2800,-0.10615201828136059,-3.630503258016676e-07,0.2149632,0.0,-0.12357549456417227,-0.10523746073717545,0.0,-0.0034875234018066767,-0.018163174680683833,-19.871611213684083,1.0007380247116089,5.250982761383057,13.920531129837036,0.2,0.008693226,0.11370849609375,0.9995619058609009,-0.004617394949309528,11171,0.00027420441599999997
-0.015294788607073248,-2.4358284072782136e-05,-0.01834226726754827,-0.02835553973432852,0.031391999999999996,5.615011752168559,-0.3207561582864197,4182.52,-0.15520689046645467,0.0,4557.39701355,0.005511771083950926,4227,-6.956107883105514e-08,0.0,0.3274014966363302,-0.013098115507693957,12211,0.6005408,3.9062220215176545e-05,0.0,51628032,57.256,-0.5,0.0,2.51136,0.0,-0.04799894346755073,0.01,-0.08702430350293872,2801,-0.10662281221760901,-3.4080747054851003e-07,0.21504,0.0,-0.01995306129303139,-0.07750396450571456,0.0,-0.00376523998900153,-0.03663205773094701,-19.866510581970214,1.0004684925079346,7.70311975479126,36.2165620803833,0.2,0.019495932,0.13638916015625,0.9981294274330139,-0.006256582320202142,11175,0.0002741952
-0.014963862552077042,-2.3532725367104277e-05,-0.002795949811115861,-0.027378619431593757,0.031403520000000004,5.258743283026404,-0.2751607142656696,4182.89,-0.16338477697211418,0.0,4557.28714585,0.017890597972212735,4227,-6.428792271882948e-08,0.0,0.3229952170545702,-0.008775353626426024,12216,0.6005231360000001,4.8285185281808175e-05,0.0,51646464,57.26752,-0.5,0.0,2.5122816,0.0,-0.049705480101652585,0.01,-0.090857378044047,2802,-0.10680431798826559,-3.526720716464073e-07,0.2151168,0.0,-0.09510596379689035,-0.08597545762280343,0.0,-0.003690896119124953,-0.019326128434426836,-19.87137107849121,1.001253604888916,3.4777655601501465,14.57134394645691,0.2,0.009270063,0.09793701171875,0.9986558556556702,-0.010510755679570138,11179,0.000274185984
-0.01375581635063716,-2.2406103594511342e-05,0.0,-0.028023707897876157,0.03141504,4.786519192046858,-0.268768061611768,4182.86,-0.1959167784273977,0.0,4554.84729995,0.03540026945220172,4227,-6.071712058587248e-08,0.0,0.2918142340585063,-0.024866413218735554,12220,0.600505472,5.4253071236113705e-05,0.0,51664896,57.27904,-0.5,0.0,2.5132032,0.0,-0.056346773757014135,0.01,-0.1021264637890401,2803,-0.10628113059031571,-3.673283461457479e-07,0.2151936,0.0,-0.1779679280142742,-0.11833777864101647,0.0,-0.0034063707200475985,-0.010990127333798692,-19.872588634490967,1.0011080503463745,4.421988487243652,19.98360323905945,0.2,0.010565354,0.118603515625,0.998234748840332,-0.008053417986957356,11183,0.00027417676799999997
-0.01344617816812721,-2.3082984334610214e-05,0.0,-0.02856076284562772,0.03142656,4.752701050689715,-0.26618586052968446,4160.85,-0.19467906795541526,0.0,4499.03824837,0.04033795901097954,4227,-5.913129038341982e-08,0.0,0.2804287230091687,-0.025566908553329243,12225,0.600487808,4.6115106670185924e-05,0.0,51683328,57.29056,-0.5,0.0,2.5141248,0.0,-0.052093399375835646,0.01,-0.09713249640232348,2804,-0.10608253017524966,-3.6845380337620076e-07,0.2152704,0.0,-0.22378824102305397,-0.11443245059129173,0.0,-0.003315859188958048,-0.011345655398519429,-19.869196510314943,1.0006706714630127,7.094155311584473,18.484791326522828,0.2,0.0067265793,0.05152587890625,0.9993820190429688,-0.00492262615589425,11187,0.000274167552
-0.015587894928204449,-2.4672593006441e-05,0.0,-0.027328689662394417,0.03143808,5.775502105205733,-0.2543857005647152,4160.74,-0.13770339713488988,0.0,4498.89149442,0.004809057906745927,4227,-5.794951008189899e-08,0.0,0.3416111400725316,-0.004651148908370195,12229,0.600470144,4.5030067364374794e-05,0.0,51701760,57.30208,-0.5,0.0,2.5150464,0.0,-0.047496547413553865,0.01,-0.08317934827307034,2805,-0.10708191313749622,-3.3788382942556764e-07,0.2153472,0.0,-0.027107259453996148,-0.06650555279295943,0.0,-0.003884701593588506,-0.00795825949993577,-19.86928186416626,1.0007414817810059,47.733192443847656,195.28605155944825,0.2,0.011060727,0.09110107421875,0.994854211807251,-0.004380716796731576,11191,0.000274158336
-0.01518707683936726,-2.4394682688164003e-05,0.0,-0.027105847965917803,0.0314496,5.5395398582077675,-0.263214709434562,4156.02,-0.16513397287722612,0.0,4499.00353321,0.011895314145131005,4227,-6.276970184551861e-08,0.0,0.33904205803178605,-0.009397058027460685,12234,0.60045248,5.4795556934550405e-05,0.0,51720192,57.3136,-0.5,0.0,2.515968,0.0,-0.05155917243713416,0.01,-0.08948691060230793,2806,-0.10696510108869713,-3.4330800100308423e-07,0.215424,0.0,-0.07212605075270141,-0.07886907870113613,0.0,-0.003788277181848182,-0.009596018502845131,-19.869544219970702,1.0009151697158813,0.6166919469833374,2.3298369109630586,0.2,0.03020365,0.255224609375,0.9995190501213074,-0.005258842615876347,11195,0.00027414912
-0.01436022648285328,-2.383010023765098e-05,0.0,-0.02952813396532622,0.03146112,5.067677856011176,-0.2773310339595038,4151.29,-0.17243206284679688,0.0,4496.50820226,0.022861991383078994,4227,-6.192877233382794e-08,0.0,0.30728535972265375,-0.013787635846546211,12238,0.600434816,4.394493104579548e-05,0.0,51738624,57.32512,-0.5,0.0,2.5168896,0.0,-0.05396879952718228,0.01,-0.09250773342830723,2807,-0.10563135573709848,-3.55693775281255e-07,0.2155008,0.0,-0.10698309268412826,-0.09521840771692376,0.0,-0.0036005312268187154,-0.012203205811768607,-19.859609127044678,0.9997284412384033,2.619154930114746,6.8820881843566895,0.2,0.02227363,0.22076416015625,0.9996274709701538,0.008011724799871445,11196,0.000274139904
-0.013767667473399577,-2.351464490783744e-05,0.0,-0.029837714095070942,0.03147264,4.870764967419364,-0.2690334436178866,4146.78,-0.18776930572337425,0.0,4500.34499912,0.03730492193106718,4227,-5.546565918945437e-08,0.0,0.28545586843342385,-0.018689213186431883,12243,0.600417152,3.038169234059751e-05,0.0,51757056,57.33664,-0.5,0.0,2.5178112,0.0,-0.05648439100510094,0.01,-0.09641085005316714,2808,-0.10544816779393267,-3.59700698635426e-07,0.2155776,0.0,-0.1949287952669921,-0.11271543131599818,0.0,-0.0034035031723424498,-0.011557580168995545,-19.864475536346436,1.0003432035446167,6.046704292297363,16.134260129928588,0.2,0.018071946,0.26357421875,0.999369204044342,0.0010033769882284104,11200,0.000274130688
-0.015392018315891811,-2.4977253638297016e-05,0.0,-0.029065329027236957,0.031484160000000004,5.601239518150837,-0.2593309369179654,4150.44,-0.14645434859621417,0.0,4503.34437677,0.010064459835082286,4227,-5.868022290055234e-08,0.0,0.3291466515467624,-0.007431357437171588,12247,0.600399488,4.6115106670185924e-05,0.0,51775488,57.34816,-0.5,0.0,2.5187328,0.0,-0.04806549906187044,0.01,-0.08467170455270757,2809,-0.10622618897057227,-3.321402296809101e-07,0.2156544,0.0,-0.054276673254865376,-0.07438003326880141,0.0,-0.0038442200338511066,-0.009687498743329706,-19.86244316101074,1.0002031326293945,5.975162029266357,12.436349630355835,0.2,0.009102285,0.07259521484375,0.9996050000190735,-0.006156826636288315,11204,0.00027412147199999996
-0.01492713224240972,-2.312681283938254e-05,0.0,-0.028359357626660413,0.03149568,5.471545058100876,-0.26674409460105847,4152.6,-0.16000446900855225,0.0,4507.89335669,0.015214935300303569,4227,-5.80911649901637e-08,0.0,0.33059307776974844,-0.009721950094914607,12252,0.6003818240000001,3.309426635193328e-05,0.0,51793920,57.359680000000004,-0.5,0.0,2.5196544,0.0,-0.050597855851773656,0.01,-0.08936979563219702,2810,-0.10621891066923658,-3.365863829756343e-07,0.2157312,0.0,-0.07372453402548117,-0.08117288015900909,0.0,-0.0037217168707845963,-0.012349797365900793,-19.873032569885254,1.0020439624786377,4.048447608947754,7.3122584342956545,0.2,0.013087191,0.12325439453125,0.9992603063583374,-0.006402385584078729,11208,0.000274112256
-0.014263457988170108,-2.441964786531296e-05,0.0,-0.029505575818584484,0.031507200000000006,5.123936755611532,-0.2769292664605804,4150.48,-0.1831333071791035,0.0,4506.508859680001,0.02446653908450598,4227,-6.105620394372066e-08,0.0,0.31038896202139193,-0.01840310263832557,12256,0.60036416,4.774268018081784e-05,0.0,51812352,57.3712,-0.5,0.0,2.520576,0.0,-0.05495361780641114,0.01,-0.09568395162441616,2811,-0.1056450474944382,-3.4854433172439116e-07,0.215808,0.0,-0.11130957137416281,-0.10004607106570697,0.0,-0.0035669129160255755,-0.013356874071599079,-19.8816349029541,1.0022186040878296,1.7798781394958496,6.721170234680176,0.2,0.009088869,0.0931884765625,0.9996567964553833,-0.004607484344160184,11212,0.00027410304
